Gender,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
F,48,D,151.08521937559414,-302.71725219633583,130.8196038942204,-32.628347348789724,E,-178.37942615135896,12.415934940296863,-6.75438565756247,-101.94325980567334,-184.100029141909,169.6022388979632,1
Other,62,D,-27.258189444308318,131.93478080726277,-160.7953666414768,-93.75397672929695,A,65.8615830319092,187.79606884803383,-127.74331341417489,-22.7681359169794,-101.19009805107859,23.510036725198393,0
M,48,E,158.0280879774496,-127.07177742991055,160.9786653870268,23.456305321968184,D,-53.02970279230199,-35.80470168822725,248.43589987728382,-3.2396044691572543,-157.26379333793417,-62.12039911132731,1
F,46,E,82.5197734589934,115.73398829104309,50.5663683268317,81.93196450788679,E,35.49863169461724,71.8509350505217,5.95956935264799,-19.72716610247252,-44.18475422169547,204.15367388905187,0
Other,61,D,-11.897566914864267,-91.35074692089198,80.01753930976379,9.664758739936339,C,-32.11852688171145,80.92421013243272,-99.46773472557908,83.41742414695335,-157.90408085126964,2.52503635721069,0
Other,38,E,-10.104416562597002,117.47116390200134,242.62454233453013,32.01370062484815,C,-133.63729884094656,-35.81059718911453,2.1803331745345265,-20.052864570128484,90.30152925601173,-94.12735908756534,1
Other,74,B,32.666564656544,74.25633220844409,-127.38983367056002,49.24249409071476,D,15.979853708720624,-69.98103891582352,-100.01485357944719,178.33921814355955,-21.555304588795963,-8.866638119362934,1
Non-binary,46,C,108.05079875396208,-147.60047270984825,-27.818586415945408,-6.233118764915679,E,68.06666953019096,48.23292637823157,-3.7941718243648315,114.83263895901628,-115.24686188379589,-158.03482477277365,0
Female,27,E,13.244160770400706,29.048493398206578,163.10878356427062,46.632063519281935,B,105.42928081769941,-89.50868418071491,34.894568647979824,64.95115700821435,39.446180612506964,143.52270308011606,1
F,21,D,-121.22744085080288,121.38812073122483,-89.8104491925763,-39.53472527664091,C,33.13718760767379,84.62015188080639,164.79907703452758,-49.32178944562048,-7.4949040103602895,196.50865173560283,1
Non-binary,26,E,4.2566660892404,-11.114570080897984,-144.34714732114293,38.44708706672232,A,-135.094243059634,-45.88311399401472,-7.723496095650366,-96.2394235613338,-141.99962908597652,62.47645802640399,0
M,49,E,-84.8210511468705,10.0765231326841,39.14195496179679,119.19932406143087,D,-11.158638313753327,-68.5871572895752,217.05341678026375,-6.98729278078791,-125.36821200706186,-30.96035936376647,0
Female,62,D,-199.0724478221632,-18.869406463811725,-51.74688158289279,106.22055471534388,E,-33.51339113023074,53.38864672949668,119.48819764783276,-27.165077153643825,14.745682973296931,-5.949706094065225,0
Male,56,C,25.628669718266465,58.27195148440792,74.77574152258816,57.74731991487286,B,136.7720149804165,-66.30852590952473,89.488420778973,28.989559778025065,-18.30785379056631,156.43505279899415,0
Non-binary,25,A,-79.60175363252321,97.40327217097769,-16.48539620811981,-203.19802760211027,A,-66.04596013700228,-80.4817665023849,-290.63661362490694,127.79495730013488,38.51262731638013,33.49730644277763,0
Other,23,D,-21.11858388646479,1.5946978025360912,-32.318148315300185,37.785848638662635,A,-46.72167333835755,179.782440484293,-20.995595750173297,17.20169810657475,-42.68836916493759,39.532733117704,0
Female,58,A,-42.269128653935375,178.24650301826765,-65.89256030867169,-24.248909518019833,E,-105.16085823760184,-193.68315286292056,33.163253558922214,42.6961317241037,4.607522641726331,-164.07574549670474,1
Non-binary,30,D,-0.8386338343783754,62.11000324243554,-13.683121333101736,-177.03766535273033,A,-32.194861413013214,35.62670952333432,29.70453892189628,-12.26088378312897,-4.486691967155714,80.10127654036462,1
Male,54,D,149.2382154948056,-38.13384918740533,17.3008913210909,-11.121255529394238,A,19.195161552542398,-95.53058248288066,29.851979894252274,89.79615311270203,132.89838332244304,-128.37278530303408,1
Male,56,A,-214.3719137791073,5.249452063713093,-53.759380037870955,-101.79274106105768,E,53.82318056533245,96.25606734617372,-74.46148345251362,42.18496194271854,-76.08299445384745,-103.60580521354905,1
Male,32,C,144.85812326541762,148.57906094256052,-32.54101310748485,-61.27646532252451,E,18.233289145306387,18.272447132234042,3.3065922400009646,163.00406493086547,-106.9616097392053,121.20952555743727,1
Non-binary,46,A,144.64095185458683,-82.98357432633063,-142.31945933265305,-35.75162941841885,A,93.74578397382652,7.3666281282798725,57.839309344207024,-117.23460189490919,-105.85701815859025,12.314821800867458,1
Male,26,B,54.77851252207459,-18.85485079336178,-75.39667742600818,-57.804187710593126,C,1.939086572001588,110.08393755970435,155.0979083671691,42.172528635745785,-68.69456022677272,81.34199016737765,0
Other,33,D,-35.123111903723085,-91.01795650210386,-141.44699811961942,95.93497466599845,A,-57.27654513436272,55.78427847146058,37.28368228179702,-19.02342061591499,59.85461840299716,-16.639343713142143,1
Non-binary,38,C,-12.05171894991564,12.982161282582016,-105.59311068592928,-25.378759301775506,A,74.33533822385134,-46.60882667029421,38.5188983108217,198.95677931764425,-66.98047346243192,-147.01931275503043,0
Non-binary,35,C,-65.33379528595391,86.72968491806778,-37.75367784129765,-35.68785134880625,E,67.69322791962588,-68.99383534947582,76.3295356401844,76.67455513019524,-79.94223376182805,-153.85038366922365,0
F,75,E,-76.6362762175942,44.594912126702994,-68.29725290172985,-49.550254555686415,E,18.695297236499876,-29.357213005187848,11.93482319052651,120.53799351033987,119.01864437620537,54.08765752592794,0
Other,21,A,65.05619139464982,-126.86008069673458,153.50348942617785,-103.02539174600153,B,-57.853482477262794,70.49447439351304,67.18657222601178,-148.18170970852609,16.748194401524945,-39.38902845435414,1
Non-binary,36,D,-5.800162571950736,233.14935746003326,52.7984915210127,17.191782093460187,A,118.51784562151495,14.71923355508996,9.697262787899637,106.26979744989711,-124.56743354680589,25.319349938230307,1
Non-binary,23,B,-64.32539474823703,73.90463901467531,9.19004216001781,101.37735929628644,D,4.5989828993702275,-84.67642869843496,-158.05146482996017,-123.78214084302255,-24.169246269232566,-154.81094201264818,0
Female,52,A,120.5653453118727,-27.814987930500763,-189.49519946874005,61.84793570941418,A,126.37674920936483,1.7991249455466016,50.7495476933584,-106.22284667879467,-2.303628449875401,-82.93214977435026,1
Non-binary,73,E,58.252160568646886,-86.64952215049543,-31.88832565664813,10.61135796503161,D,224.2458299100249,-71.56721127948339,-54.123266955075756,-191.5362327112718,175.38323299825177,139.14851068238917,1
Female,37,E,-30.85054125000389,75.96607796818266,-195.26374525156766,30.634670266098706,A,-181.9345170704313,-202.68869088349444,-59.51143615123245,110.26690768410586,151.15080001960644,70.01486029553546,1
Male,30,B,67.72511842423732,69.80364850160487,40.94521547536779,-116.44944647078515,B,15.568898672702877,118.88522722637644,-134.26535981313464,300.2439930174762,-59.085395266842845,-4.582895124881013,0
Other,36,C,-21.018591201703696,-106.91579683235355,-119.2276588017886,-18.549516421883826,E,11.985646394765826,-97.61759682183093,-155.52616358558961,-153.25239137072447,-19.956973584040295,137.0464461417072,1
Female,31,B,-209.08329601077557,24.18506897244858,-27.70086000694492,61.60396233916015,B,-194.22627016438966,-47.88223663085711,34.75397811903909,-157.2347652332918,-133.22832741376973,-102.4964895401597,1
Male,61,E,-99.60832321380103,24.49224356416483,30.645137593048776,-46.08986964288335,B,-32.13093791398439,-57.53144769999607,43.82387881461991,102.02636043394642,-28.99102366035643,83.52403292349977,0
Non-binary,20,E,59.475208199057214,-68.32249657575856,139.7346931137581,84.03003063806743,C,103.92186069214364,105.93896046858767,-36.94773135611785,-38.33590097440587,135.6824173332481,-103.41850180803829,1
Other,26,C,-42.31864244051451,-210.96736668222476,42.424954986183394,-15.643514337345806,A,-156.3475431003967,264.19743721472753,167.54747189252438,93.61325614440382,15.22843550697311,-221.4274577430487,0
Other,53,C,-10.416932337888067,51.24443638522469,47.65747078638837,-32.46336078525718,A,190.24499542209932,-115.6065898589127,30.729786784236413,-40.81595268432998,-46.24703085611827,22.029153901109193,1
M,31,D,49.38141670549036,-41.235591563825956,88.13986591329457,-61.30142899359986,A,-91.10809257411942,-82.73397141082101,-6.984360382864502,45.845991600902344,101.10265382146302,122.35996215536464,0
Male,62,A,-9.572104645960684,-3.5226690324634116,-68.75929962679301,-106.34074075918161,C,-52.393733209424894,59.96728802725756,-61.62548890197087,238.70869872437348,-126.9979585205951,70.9032061202603,1
Non-binary,55,D,-123.22590810279068,75.73304006203747,22.56891387315456,75.55201879717212,D,101.9621894381161,-41.936905182534154,97.41288764804716,-125.18195732386503,7.54070028885171,138.15096169476368,1
Other,26,C,-29.51102918869011,-93.38147310536205,-81.88261698570697,97.39168594559482,E,-70.6937539916415,77.96374325221325,-95.50212623600554,-47.98819557831058,-161.85484890699504,-165.20607307631795,1
Female,57,E,159.41084569660632,58.26244271891883,-12.037462573385897,4.684510107428844,B,-6.940025984374958,-85.23998549607245,126.49500419266471,23.260533383314513,21.461168893378435,-119.23031955830028,1
Non-binary,67,D,-10.942018009094328,-35.303998573847004,-28.162198876185577,-33.76232187178035,B,-74.34564312072011,46.11100728934243,15.397016158627903,-103.47039889996763,187.36992609325588,108.36297135612799,1
M,65,E,6.354466256496688,61.787596709543735,-14.476852842860499,-11.353749377500407,A,-47.15185116281028,56.426365108150044,-152.25809732932026,-110.83018799611837,-19.49479268299317,-47.119615832951496,0
Female,61,A,-21.26073280564015,96.58538352932864,3.0391669863139428,55.83603326198894,E,92.95318553872262,3.528874468423678,101.09033446027335,14.358833494723275,63.90317531624423,96.26909732820505,1
Other,74,D,-156.85090633307505,242.89160431894925,-25.06918414358393,149.69885704419028,C,-52.15774587822193,-57.14117236133583,-0.07483089007648877,-195.51195604420943,69.39982093864462,-44.42777637208582,1
Other,18,D,60.19509748351,33.96595144171903,11.454418501222627,40.77534179520627,C,52.79066563940186,-127.73976295115538,58.314489166620255,-69.24268545492185,-100.69492983184807,-25.917426747423868,0
M,59,B,200.48368580208012,78.75454430898426,182.81959282463848,12.883675396879909,C,-115.83324405044021,44.07571203934555,16.810787217387837,174.2150072096489,-90.55858682216629,-30.9456592537063,1
Other,56,B,-88.29508629413527,-101.666308479513,-36.74529001885712,-57.31723793924435,C,109.71725800317725,37.32249376293071,-27.27174509668382,82.64586664188724,-58.91949950554255,-27.000118740425894,0
F,23,C,38.31935062604716,90.82497061639833,129.14548558925856,117.44860875115599,E,-70.28586950018826,147.62634545638178,-36.03934930747237,-4.825663982139268,-39.891067690787914,113.06228625879264,1
F,23,C,-65.0687824319529,222.81088251712484,-198.59572962835836,-107.72553639832844,E,168.46304176689128,-70.37229476658085,118.8317078093585,-176.0199383053263,-113.68311997737071,-77.15172673097788,1
F,38,D,30.42048470713002,-58.656508172693556,35.21880036359219,-193.0223803047917,B,-157.82228646102047,-1.3084449069856123,113.22486466800441,-41.64619456471837,69.31002636497938,62.06023759346863,1
Other,57,C,-59.42241577725041,-86.48586892448392,-81.23579417652327,-58.842792878918495,A,48.45748831547253,82.31345853004609,-113.78066013737092,-64.61104023046613,180.46716836605876,26.84298711466651,1
F,77,B,36.22755436045774,132.51711601057687,2.5351040803629608,184.3148979748983,B,-23.735020293888198,-93.50816822662111,-12.180704824123497,-144.4664079334261,12.430541599741103,-271.63616958039506,1
M,25,E,116.18423018395936,180.01177600170638,189.46412365436845,0.6465665048630111,B,-70.05254255609692,-96.29600037537936,33.708074402211594,23.93193233212533,53.19258981986137,159.4798176231667,0
Female,21,B,-7.079913578384543,110.33277641445127,-98.0534111755706,117.4547664090446,D,-37.52607048587741,35.50454056656186,-58.21821759284666,38.75784021593121,105.71700020959818,-123.8060101818252,0
Female,19,B,2.406105637840527,128.56156831123357,144.48518675177155,25.732586992007977,E,28.141531747573246,166.1637033884879,44.41012765713263,58.35726467272367,23.15358641686111,-41.36672716942715,1
Male,62,D,-3.186629815591572,124.42685731985004,-11.747976460872216,137.30058511361167,E,130.1373882673778,48.71093473502987,37.90249634469877,115.39827302362163,-68.3176488221076,-119.11729765095389,1
Non-binary,19,B,69.15398471199893,-59.374547914960516,-118.56765323431657,152.01244179252785,D,-123.62542081400574,87.41072224758342,-19.527255741155326,-32.393595705924696,23.04719152705979,-84.20008107980391,0
Male,68,B,-119.59421047260746,15.522845074905264,0.12026651934695141,-45.51752800859157,D,-58.63277112606505,-32.775721526288386,32.69407782881579,48.52301763923408,-40.30129031319782,-28.745755414647995,0
Female,54,E,-86.63187104426345,-163.18341380527448,-67.37860301723285,-196.68257774564356,B,96.58006068310554,-20.349654834498075,100.13678363352798,72.8677798791948,-21.765516979030476,-119.08279215765202,1
Female,73,D,150.16525602041054,-36.51428263459958,106.53525026083102,-49.1775369843285,C,31.511573734117615,-32.638693277155575,-35.44866994302183,66.33622321277984,270.5265471710041,172.79160998847976,1
Non-binary,36,E,-52.56800097234519,73.5544644045,0.4367060701995205,47.91973108876553,C,147.40753612985628,42.13535166370615,-44.57442601263325,61.83792200186697,22.40530188259717,127.46480837942835,1
Female,48,D,-93.62888809443554,-199.01250002144872,26.616656385578818,27.22207108411891,B,58.165720482696706,50.757984360243,92.51069359493235,11.574420218974709,-84.16326949678823,-133.5944647312482,1
M,57,A,-13.11538831768669,-25.920868409156462,105.5861858932202,-66.62829332193063,D,100.55092920976014,-112.02103603749707,57.04633569973324,137.27462260668207,108.80238016365232,-83.03349786838609,1
F,34,C,6.346022958905177,-31.571375517953758,-5.697606697618321,0.6395467106735414,E,-3.2446957370503777,-4.765727845105946,-51.85013325126461,29.303596397017607,-131.50077965147474,121.6430601395605,1
Male,43,A,-190.0765018694173,-19.764553907477776,-12.999513840784587,18.461236022237014,A,5.099944897063288,-56.20730003271008,27.89380767677497,35.76510810617213,-3.44675677670086,-57.19432932483674,1
M,22,D,-34.3280455613059,149.7557625950213,4.681372443508025,103.55006757371497,A,177.77359864600086,201.15108028744388,-28.796629820305817,1.451393661825207,-99.31671653973967,-38.533085375623344,1
F,40,D,-22.270408871613363,-102.30493860898804,-138.64453468255303,-209.85489257786188,C,68.0154948584619,145.22376367883393,-3.8936970299572917,-26.14403508684481,10.123928651313216,65.09018505321744,0
Female,33,C,-229.1661970299211,-56.76408186108811,6.954929055727778,157.86093606316516,B,-3.25138295244498,89.88328420542213,-10.817986435503173,-70.04185244321178,-14.99373299543044,126.50798900028862,1
Male,50,A,-70.88115021877326,4.720659563804188,27.09870406395928,52.20672411230609,E,82.34282446369765,13.033566962587265,114.59478772184471,-115.68285693812173,50.99072727055276,-93.1259369647435,0
Female,37,E,-25.249985518198827,109.56049593848583,-57.53964104508922,189.37578371933174,A,87.17068615199638,83.63852554161191,84.43230163780217,24.056095941965275,4.904743228884103,180.53783090014306,0
M,24,B,-14.163382408822741,-76.44905066830901,123.62663920444193,55.270373597082276,B,116.39290951075496,63.75372746108394,69.33130149028544,-25.923177590805846,-11.168180427584401,-128.48149601901537,1
Female,42,B,64.93981814268845,-23.63746747925013,-13.642079152486353,-68.68219336488657,C,98.59129119719158,-11.215824770991786,43.83465878047829,-91.47631916807617,83.05718501898525,-19.254406919993585,0
