SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Female,Bisexual,B,41.80671543031072,A,-185.42573175772787,136.19949287284814,-169.5827940893946,-29.926613785207852,1
M,Bisexual,D,23.789577675069204,E,-96.0320332040696,-157.13961364869334,-32.18849779695728,99.83409483927812,1
Other,Other,E,74.00323270442823,D,-112.23669401750966,-113.22079356136963,-30.50903088960672,96.94389101748793,0
Non-binary,Heterosexual,A,-44.66768216595419,A,76.34422020838994,10.350874599132268,-90.35386260381806,5.832679352148254,1
Male,Heterosexual,C,61.718059578049434,E,69.11400606786772,-14.470854565426986,-30.253412713290246,97.58990152552697,0
Non-binary,Homosexual,C,-134.0643603151297,D,201.15780746161943,-32.40681570650093,61.15587411784313,-27.275213389574116,1
M,Heterosexual,D,-200.54668593644124,E,178.49020894744024,81.5881014903172,-136.63048509603342,-70.40107654519056,1
M,Heterosexual,E,-184.53592668790867,D,31.12390791648644,37.86534399946066,24.61226212956797,-185.82698551873918,0
Other,Homosexual,B,-178.4484083367916,A,-28.502741429571067,71.50745850048537,-149.10055549726954,31.101551460366245,1
Other,Heterosexual,A,179.77297445416386,D,-162.36320612571356,-14.518387998895152,-70.19266106990415,154.32766435490274,0
Non-binary,Heterosexual,A,-47.83182423773934,B,-2.935962109963696,24.9208281428597,59.79133041232222,-12.263030470334666,0
Female,Other,B,-181.6553544880071,B,-122.2103775806328,-32.08573807985911,-22.36230511193944,122.14197660200674,0
Other,Homosexual,A,130.08427107913565,D,23.87063329865414,68.22367036442199,34.90076091534563,-12.260393602593636,1
Female,Homosexual,D,-45.82538129851401,D,-19.72398474396508,90.40239171602904,30.2587973149691,-66.56753772015122,1
Female,Homosexual,E,-43.72582489664999,E,44.841235506782105,-29.11676029586513,110.21194240940841,4.0622976438426655,0
Other,Other,A,-122.05235626075297,B,93.75695546125007,10.93849585319294,-120.00310892541499,80.61730859763178,0
Other,Homosexual,D,38.05992775339972,B,-55.29044694774215,49.55607711555192,21.407739192185137,160.73701170523563,1
Male,Homosexual,A,-71.54190179478151,A,-15.79449406758379,-78.33060647278116,7.489843498567951,51.65199902675772,0
Male,Heterosexual,B,-62.174365811508515,C,64.84454643093153,-60.66238801829332,-16.67082612130775,-70.45584375105972,1
Female,Heterosexual,C,290.51686254194885,C,-36.419934331321144,-55.246417134088254,-28.841278009803613,183.50036024191604,1
Non-binary,Homosexual,C,-98.29184034120865,A,-18.7779625311973,-0.1817919052876407,-113.64788685891412,66.33740419813108,0
Female,Bisexual,C,-10.000688262127266,B,132.22078668480756,-15.428550274055622,24.469625168008857,-10.322651849025071,0
Female,Heterosexual,C,90.43694582240352,B,102.56758054107422,-106.88056217564024,15.208873395053724,-92.15055330000446,0
F,Bisexual,E,-175.16983966382074,B,116.62941477626303,-168.8767875665374,-16.328732593187212,59.966643886820336,1
M,Homosexual,B,38.25918145653676,E,-178.5936233422878,-77.03339245461656,202.8952453552149,-23.6310450661869,1
F,Other,B,65.57059725566423,D,-1.7597367796862309,-22.361125989146302,80.83166457767891,-108.57910777632635,1
M,Bisexual,B,41.013097051969304,B,-74.30662091026923,-4.8131727484355045,-62.90938842371391,219.2112589774045,0
F,Homosexual,D,57.737657012250345,C,105.3668437288146,65.98205393088463,74.2087649036998,74.77214008017404,0
Male,Heterosexual,A,-23.25900084196509,D,-36.963608850635204,-99.587659848129,190.68182082448487,51.8331557870917,0
Male,Other,B,137.39564368678222,B,-40.28744103681065,11.320574767272468,-7.618133495940804,32.79479462168468,1
Male,Other,A,52.2661439680268,A,-149.97528081356904,-35.74806250038506,-49.57166058172415,0.6022229026038449,0
Male,Other,C,-43.93476179356429,D,79.4989331528954,-56.698135327552414,-4.629798970882435,126.83126859709506,1
F,Bisexual,D,102.19941917675919,E,56.589283573459014,-17.57049753460992,-38.18106824253066,12.646540107419241,0
Other,Other,A,-96.01049027271351,A,105.10247839841189,-39.050924448233694,117.52184203467118,-77.81906737553098,1
Male,Other,B,-169.91223921220572,B,-112.3966055521776,134.8195383730713,-7.993429903735382,70.71738012735354,0
Male,Heterosexual,C,57.37691488341363,D,107.3670267181998,47.103873477274924,92.87476947141604,-29.46687616390352,0
F,Bisexual,A,-16.993657318288257,D,-5.436908124917405,68.6847128015778,23.113198325957534,107.07733207825159,1
Other,Homosexual,E,-171.4113525294315,B,-150.42530351376624,-14.70905613584532,21.469392919261196,52.69167815666202,0
Other,Heterosexual,B,74.62853388612233,A,-183.2547102881,26.302500654608075,17.515191983174134,43.17448213100396,1
Male,Heterosexual,B,-37.98952283285054,D,6.027727016460715,140.20700046790006,-3.4944569810748547,-98.51026677289055,0
Other,Other,C,-16.919856476104762,E,-219.51135485650855,144.80454104308683,188.80613626735658,74.21310638279289,1
Other,Other,E,-200.18167204469952,B,8.4867438481649,-26.379028298274132,101.09449126402284,-79.79913169377025,0
Female,Other,E,65.34958667148689,D,-2.4934036178666683,122.65951726672719,16.729140515332748,-22.579476796576902,1
F,Homosexual,D,-76.92241636114112,A,154.11751724011452,-62.080239038285356,-59.7486354741249,-35.10434726045205,1
Other,Other,B,-176.2837647018173,B,-8.587299950918096,22.479421553605007,117.55201970280748,30.099616057781176,0
M,Heterosexual,D,-143.35670702500408,C,-114.13250944210358,19.33205098099723,-138.56717111547522,177.16471131049673,1
Male,Heterosexual,E,57.43830089786282,A,-9.687850724303765,129.0881344436156,-141.80503508645663,18.67435245773514,0
F,Heterosexual,C,-9.715785576303666,E,-19.208958703824436,84.94470200404001,-43.472714693783345,155.50325578024072,0
Male,Bisexual,A,-75.31834383203389,A,20.163519894223736,58.367093432304806,105.0672801080524,-96.4459992093585,1
M,Homosexual,A,105.37846412405408,D,117.61054598200431,-26.902470536910446,-34.38693587101269,34.999926250677824,1
Non-binary,Bisexual,B,-52.86320932282208,E,-20.821420479502727,-133.6081018811086,187.48510434244187,-47.181269794818306,1
M,Bisexual,A,-30.70570518461071,B,47.92504343077012,135.71913222260022,412.32998165471565,61.09706441749325,1
Male,Homosexual,E,72.20548965461946,B,183.76711224824018,175.25015660159173,-16.50090103211567,-78.70760918722614,1
Male,Homosexual,C,-95.14121630838639,B,153.36553570188778,23.503588102495367,-141.05981494944206,53.47640198901147,1
Male,Other,B,-138.68416223566018,C,19.806423047751043,-54.29520466580232,-38.12875354440335,-179.89117872220572,1
Non-binary,Bisexual,D,102.79758050118902,C,-19.807982048037328,100.19249017153004,-130.06011712514035,116.30988367713493,1
M,Homosexual,A,-28.77613485399119,C,6.849563860479803,-163.6109681940161,78.1954752300852,25.245448857116404,1
Other,Bisexual,A,-46.2408462076191,A,22.912222003504688,3.670745535116334,31.789381049829828,77.11179008502519,1
Other,Homosexual,B,-28.57105914304816,B,126.73340560083275,-26.075253245305813,-111.00343666107375,76.97886632546687,0
Other,Heterosexual,A,21.002355029786912,A,98.64745048022364,64.2727817823755,145.6076654149568,202.97435389524426,0
Female,Other,A,39.01314237378604,C,-81.53409833542744,11.626930223505646,-53.157075564424204,39.49345484215067,0
M,Homosexual,C,38.587516418937454,C,-86.68105289219353,147.59836803189503,-5.783315033845375,-52.09960649815572,0
Female,Other,B,161.06413116738935,E,-25.037931177781086,182.68003638005405,128.630705659931,46.89540693498405,0
M,Bisexual,E,36.77735800897352,A,54.35389215991607,-3.6749457557861867,-23.248112308939614,60.78360675302045,0
Female,Homosexual,A,-116.7165378176465,B,-16.20644854953562,-177.7637007015666,7.414209180889847,62.52372371814404,0
M,Heterosexual,A,7.273168082041995,A,-316.0498159930605,-33.24609473181791,-69.54269487898732,-38.66388213120835,0
Male,Heterosexual,C,69.07257203112425,A,87.9796514576457,-205.03002464224173,14.622153338604226,-50.53693396586024,0
Non-binary,Bisexual,A,144.19704963327564,A,57.86519792849683,81.21907647825752,94.72623842424798,-178.91321366301287,1
Male,Heterosexual,E,-114.50246583373251,C,-3.287632719812137,-131.63698043763748,-31.238600111659437,93.63891619065383,1
Male,Heterosexual,C,-84.17207375038457,A,54.678291492361474,105.80024448399917,34.53129291410729,-110.82304984833249,1
Non-binary,Other,B,23.204528927298846,C,142.17044545268405,24.691561268718623,28.100362387554377,17.467466871398383,0
M,Bisexual,A,19.02654757066854,D,-78.19070655905374,42.29600397578354,-75.87737317236164,-131.08210486692647,1
M,Heterosexual,D,93.92564615459506,D,87.20628919255694,56.87344827560761,82.21198281931335,19.43666027504591,0
M,Heterosexual,A,108.31870523994365,D,169.29323051501854,-115.8928602440682,-231.55008950628226,-100.54347932723383,0
Other,Homosexual,C,19.471769040132177,D,-75.57755274895676,-38.942459709907936,43.897984137545556,-233.85555552901977,1
Non-binary,Bisexual,C,89.73476823894765,A,29.41212522310745,-12.740734181330996,-78.5963761955406,-30.753605824329235,1
Non-binary,Other,C,-117.62010873000357,C,-86.78800807724537,-47.228601043507126,-43.41300462236472,-95.9209613333471,0
M,Heterosexual,B,-77.63967845066185,E,-25.019211924029143,-19.35612711323697,-117.90608420218788,-194.08131923333775,0
Other,Homosexual,A,-84.11831590242289,A,79.47029403113328,-43.68493555268869,-86.22650388794646,-159.82140444536665,0
Male,Heterosexual,C,-11.736243150889143,C,-59.406493071010225,42.840996354407864,-35.6298073957881,11.712772315069946,0
Female,Bisexual,E,-22.374132143749787,E,-181.04088901909284,103.94095533359173,-13.473527762759808,105.98268564157908,0
F,Heterosexual,A,37.46328375869476,B,86.9464295857594,-37.251130291449385,101.54426313113865,24.847107027801897,1
Female,Bisexual,E,-63.82065073483923,E,-52.223699513416875,-57.75611708421615,16.490199359142284,212.72427891149928,1
M,Homosexual,A,89.62521581085826,D,32.28387638612212,9.828589107024845,30.727515192190914,-114.02837372198383,0
Female,Homosexual,B,148.85828541618068,E,118.19173682005611,-106.88198872126313,-71.326408118551,-58.557217766309655,0
Non-binary,Bisexual,C,266.05773171649275,B,-105.81397395550414,-20.279850722612018,18.883581725360308,13.446915773178903,1
Non-binary,Bisexual,E,-36.25434654138078,A,4.947601900567874,64.91760643709648,76.05702033431385,-125.07248389505696,0
M,Other,B,10.845896969701128,E,-76.66056203484224,4.831227210879288,30.71765377764679,20.14568172676401,0
F,Heterosexual,D,2.8599182481679435,A,39.35857831782353,51.83271908454585,-58.91793987785089,35.392022330415244,0
F,Other,C,-61.66183423244509,D,143.32702050858413,90.49016435823332,19.58106150868954,312.3505888342707,1
F,Bisexual,C,-85.26712857739622,D,91.22728686872237,11.937344454569358,50.29673866133496,20.619814123162435,1
Male,Heterosexual,C,25.13118310802741,B,156.90641651492456,58.82618485382227,-89.57818359080383,-108.25627388761461,0
Female,Heterosexual,C,37.606649022316134,C,-37.85546772432035,97.96590508611945,99.04956487872745,-34.516284260015915,1
Other,Homosexual,C,-101.14184507968491,C,-42.12655790556953,-7.126384785931457,126.18773237520635,85.38156465772865,1
M,Other,A,-112.39012547521716,A,-107.94673769053882,-72.40707611394882,41.228552057286876,-48.08979636124367,1
F,Homosexual,E,52.0722806219249,E,28.65333246016088,-183.61774292505928,-94.83026820948663,215.5344900772778,1
M,Other,C,-206.6851571554828,A,1.828258675720101,-214.90639903250076,11.82133283848519,11.616917751921422,0
F,Heterosexual,A,42.55729754084526,D,78.76831692310213,-232.27513656063738,-4.864066607603109,-14.16472506732465,1
Non-binary,Bisexual,B,23.020882327397725,C,132.07768107631387,5.05100948748091,-9.482986201608998,246.0888796280687,0
F,Homosexual,B,-42.118392570442644,D,-31.520279611856516,158.56077710887965,-113.00970900893506,-110.13786166022868,0
Non-binary,Other,C,32.91480640761164,D,16.434795284071086,54.244349686851166,59.41121864028328,197.15564262531765,1
F,Other,C,32.05833307921817,E,141.4267123934925,-103.28183543198213,-45.043170286096654,83.78738019255368,1
Female,Bisexual,E,16.653236121985618,D,18.010164821227374,17.639147094471323,82.30698101187612,-49.278592680255294,1
Non-binary,Homosexual,C,-56.27273994473675,A,-87.68667645599075,3.420410762721516,-70.07774354263107,-54.124997893805094,0
M,Homosexual,E,100.04851769168826,B,-72.48750487661415,42.75947072782638,-85.43480595006426,-31.846871270689388,1
F,Other,E,141.34011618869525,D,-192.60490551298787,41.45108718403343,-83.58343428584124,-83.09095687724277,1
M,Homosexual,C,-5.634396618549278,C,-163.21094887489483,118.28099826584717,7.521293337109064,-17.761469118098645,0
Non-binary,Other,C,-10.293439483362416,D,-118.37365142512569,-90.76991371492953,-56.18539970027705,92.67560613310533,1
Non-binary,Bisexual,A,202.44134581655652,D,83.45532487070648,75.90600842748741,-134.19664338768612,-164.33788154777616,1
Female,Bisexual,C,-52.444564143386465,D,-126.70244099680798,-41.0678799689884,136.68328799523763,65.94397462480828,1
Non-binary,Bisexual,C,-43.76023073520081,E,-109.6384753015094,-3.8254932974111076,-68.79321203356103,-78.33358645999857,0
F,Heterosexual,E,-70.33027171004363,B,79.45301900853346,-64.23060262249845,19.220688604594915,93.32383745559548,0
Female,Bisexual,C,-73.59963041067545,C,13.963090680547797,-37.91395653941097,-9.748691594905573,160.63245460062947,0
Other,Other,D,431.07511636770306,A,46.339399763613216,-102.07637942031094,-35.986512460106226,49.958603694923774,0
M,Heterosexual,C,-32.101936440109796,D,221.23456442750017,156.32869942294195,74.15981493181977,-20.110398058428267,1
Other,Heterosexual,B,-190.6124294422438,A,-28.590953176857383,-3.0020861477254845,-248.2339611781073,20.424869630043887,1
Female,Heterosexual,A,-5.1006910988811,A,-48.10950393033827,113.44386642247952,163.56555931348646,-187.4942849536717,1
Female,Bisexual,A,-300.15849454019474,C,-56.53962517461284,5.4782200287952465,-96.37810218061222,39.904755776238204,0
Other,Heterosexual,E,-135.5867162622933,A,-42.088445504836145,51.20141256347328,-27.1940107128515,-25.454740219279415,1
Other,Other,C,-178.63553485948097,A,-36.07588770036435,-41.46120322391177,-89.882303229984,23.52316113420116,0
Other,Other,C,-79.37768611791326,B,-115.5911764202778,-225.88752587215365,130.21322353927212,-76.62988035547257,0
Other,Bisexual,E,4.965682237864003,B,-72.58009700070244,112.24140337103667,-5.6117076884868835,-85.36552092040327,0
Male,Heterosexual,A,-69.52757666121376,B,134.57454429817213,-94.03008454622064,-47.79235406135257,111.94512701522628,0
Female,Bisexual,D,-68.67493873723622,C,12.777787484031977,209.83650354923128,-24.321268896879246,-192.9750446183605,1
F,Bisexual,B,31.056499233414247,A,-76.35159654648601,-51.044482766447466,94.04167266964676,100.62952160754573,1
M,Heterosexual,D,68.1433338368058,B,-41.53167497794252,-40.38763775050557,-83.9380311606355,-45.3854573890312,0
Male,Bisexual,E,-61.60185342527266,A,153.8292448022783,79.04682768288185,26.004496504803022,3.2125572095561257,0
M,Homosexual,A,0.7997982389520649,B,-164.93440348616684,-113.03203703946426,-80.01344471207847,-51.93915273099216,1
Non-binary,Homosexual,C,60.98726437981596,D,-27.103055679298997,-161.3807804497578,-50.34361867425109,141.4846383677196,1
Male,Homosexual,E,-94.75507420872124,D,-0.4755111398333505,80.28931231034696,-63.71189947092949,119.39322506079036,1
M,Heterosexual,C,52.47547600680693,A,39.618808932898105,-12.571738394578016,-8.057438809025086,57.24724319523258,1
Female,Bisexual,D,5.087497690604374,D,11.73999165705821,-218.13215189703948,-159.61764776780535,265.7879988305613,0
Other,Homosexual,E,64.01954407203698,E,6.508007886132031,-2.6261839363562314,166.18702273475165,45.054415062483294,0
M,Heterosexual,A,18.139838184516137,C,-38.720703947150824,-123.91428106207447,-13.015030720015353,56.92626405372826,0
Other,Heterosexual,A,78.63679800165627,E,57.78385344991002,90.83358474953135,125.37064765860515,-37.92195578399623,1
Non-binary,Other,B,-78.97824026204492,D,39.100064640329265,59.224596831040444,14.694563341929317,225.77566022123986,0
Other,Homosexual,D,114.35244775992675,D,15.328095084326785,-59.34467166932485,-12.661085056696884,-86.40942542260481,1
Male,Other,C,209.776756766017,E,-32.51114407797782,-72.50298125563066,-223.54919243972682,-85.4365731263443,1
Female,Other,A,5.488793275665255,D,-54.333240070711575,81.63357925264542,98.36115031596911,-100.7030043896573,1
F,Heterosexual,C,38.875281126952956,D,98.66377405063942,-89.19753471828635,-86.92954919656299,37.909994577344264,0
M,Heterosexual,E,-13.833890107830745,A,129.76368194692282,-5.293209386185598,20.635254736366313,2.0033287896126257,0
M,Heterosexual,A,-76.01928496937667,C,-39.38292050450068,248.92793868712283,55.68103563781821,110.29224993174336,0
F,Other,E,-80.90566005287603,D,32.25785068531179,-9.226881467705162,-67.00308973307037,107.3941645051335,1
M,Homosexual,A,-58.95193792253088,E,-80.76814821604994,145.279483018772,-133.20897201331033,164.11452920951467,1
M,Other,C,-2.7366548134955466,D,118.83719050816343,59.472749689418926,-68.36399186179341,-6.465440279261037,0
M,Heterosexual,A,-72.57910175205092,D,38.85303985433403,117.1667921865327,-26.929619987438326,0.321305599632173,1
