marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,target
Widowed,26-35,-120.49439083127709,E,16.31050220353396,D,122.95290821501202,1
Married,36-50,190.29619053024817,C,72.94984019382322,E,-152.8446450299885,1
Widowed,51-65,-142.4504281432357,C,85.48040051742298,B,-120.98564577831927,1
Widowed,18-25,120.15236039525234,D,105.86696009013248,B,134.44336201270184,1
Widowed,26-35,-16.58251200690116,C,-38.686959929192675,D,-82.30375922289167,0
Widowed,26-35,-97.8287559723806,E,-91.71213671620065,D,18.156053903219064,1
Married,51-65,-142.38009311383783,A,-4.4316084626451255,C,-140.04743277349863,0
Married,36-50,39.01616602428287,B,-253.83202973115715,A,91.98040644138831,0
Widowed,36-50,-85.53320195790054,C,-124.30234403765374,E,-108.79333054939298,1
Single,18-25,87.6284666029989,E,-130.88114195421426,A,-69.64662409069072,0
Single,65+,15.038635275746293,B,-14.25037129621322,E,-127.15470624424839,1
Widowed,51-65,173.0338621913536,E,-64.14814947937661,A,173.78300931275942,0
Married,36-50,68.28861156541251,A,14.099468346599537,A,80.95483136766359,0
Married,26-35,-77.14077309154102,A,64.54737734325963,B,97.7314350044438,1
Single,36-50,-90.55799042541956,A,-72.38870868894331,B,59.16528824788221,1
Widowed,18-25,-85.4857406854211,E,9.677964380499022,E,26.11891760636237,1
Married,36-50,-78.60398115495035,C,53.53876860070381,C,108.40183739407954,0
Married,36-50,96.1467317130038,E,90.55936432948619,C,-16.991628427752477,0
Married,18-25,13.406209052845982,A,86.24359866384458,B,-76.88137949434979,0
Single,51-65,-164.47167292067618,D,51.222600013062504,A,66.13400724181632,1
Married,36-50,17.533905370735475,D,119.74835830832637,A,-71.88316652460799,0
Divorced,18-25,-89.42092571636309,D,-77.45861132872679,D,-138.7948347511873,1
Married,65+,-36.773540925855116,A,-271.1116807503001,B,-51.91049622037263,1
Married,51-65,50.83772316734265,B,-124.92248349027804,C,61.77668574145238,1
Widowed,51-65,90.64509456600712,A,18.42797789989996,D,-83.23353793828107,0
Married,51-65,-62.37463489336801,E,-244.1473979751274,C,82.44165092117677,0
Single,36-50,12.607778360968755,B,-125.99132723727192,D,-136.11523869920117,1
Single,36-50,177.92392072271716,D,-111.88914812507653,D,25.45112485169919,0
Single,26-35,-10.679155057442548,D,30.72084610148369,E,-117.58073668645741,0
Single,36-50,13.06321408867737,E,-171.3582236076661,E,149.60621332629512,0
Divorced,18-25,140.6467933508312,D,34.33781986779705,E,147.4211743288418,0
Married,65+,191.1957624553507,A,-137.93496353067135,D,96.2296558090565,0
Widowed,65+,-92.34501330647376,B,-162.73956412363466,A,-28.142303269754613,1
Divorced,51-65,51.98912056578039,A,0.06451371340995958,C,234.3319432759963,1
Married,51-65,149.38347837749268,C,-17.32175927284083,E,-291.7899196998843,1
Married,36-50,25.209269945772643,D,-59.18060527823062,A,-36.68987460000363,0
Single,26-35,46.498072402578025,C,136.55063067598297,B,-166.17246763629296,0
Married,51-65,-6.0287098856508905,D,-102.6375501251283,D,-64.5889405024972,0
Divorced,36-50,58.61790905125021,D,145.2430819839078,A,57.53453132378867,0
Widowed,51-65,135.14094789105883,C,-28.869492244473644,A,-50.753273593408956,0
Widowed,26-35,-154.64853707446372,B,-14.413827377545305,D,-146.3479766609292,0
Divorced,18-25,65.17195176705337,E,14.750530514222964,D,-8.699397542968649,0
Divorced,18-25,-15.105138912620914,B,11.318782942966145,A,-156.92091456303038,0
Single,51-65,23.65513791192717,A,-31.07733638043648,A,-230.5035764190659,0
Widowed,18-25,-31.89414699656818,E,-42.52503664141021,A,-75.09953013829843,0
Divorced,18-25,15.878469666036388,C,51.17522306560759,E,-85.21331447927008,1
Widowed,65+,86.91647360901061,C,29.926757915116433,E,-80.43917771554518,0
Single,18-25,-35.010650813299335,C,59.12475884625754,D,171.21324060268793,0
Single,65+,22.96281112459326,C,30.19413293975466,A,25.786209726825337,1
Widowed,36-50,-95.26701392634813,E,-5.462749256279055,A,49.617682822178,0
Widowed,65+,133.51993524704363,A,38.238815097747406,A,135.46145102758135,0
Widowed,51-65,-235.2892497226736,A,82.41528408409799,B,-28.733630984545442,1
Married,65+,39.61090400718144,E,192.86336090070603,D,-42.372658271251765,1
Single,36-50,-131.99310190280391,E,-50.21602889863549,D,-63.12261987035682,1
Widowed,51-65,6.313131759943294,B,37.85331013781254,D,66.70878340883264,1
Widowed,65+,131.28899665990812,E,-24.961336101933952,D,31.192785454079626,0
Divorced,65+,-24.756655811730678,B,109.09047040314421,D,154.36974721402822,1
Widowed,36-50,-43.4519167694491,C,112.0762326175379,B,-166.35058783459692,1
Single,26-35,-45.823865307442475,E,141.8421839781455,C,-60.38924210882971,1
Divorced,51-65,-172.77937938203652,E,97.32252725845328,B,-32.57495588385466,0
Married,18-25,121.81721821136394,D,-25.908084939722848,D,-12.85328554521775,0
Single,51-65,130.07232804557253,C,215.50237001951115,D,157.5439534938703,1
Widowed,36-50,-53.5402732164137,D,-49.11638418154988,C,-87.25301891746028,1
Widowed,51-65,-182.083065340695,C,-12.691976021106111,A,-192.13898849136834,0
Single,18-25,3.152481026167363,B,55.73419066138956,E,27.592728698001096,0
Widowed,65+,51.125747086117336,E,94.11682666732575,B,-10.012221560321963,1
Widowed,65+,187.66444288376144,C,201.15880295147073,E,-125.60820841527922,0
Married,18-25,-2.8623673966091925,E,-43.54429211251849,D,-13.310331712126228,1
Widowed,36-50,152.57733349520538,B,-256.2648756048986,D,106.64512190266441,0
Divorced,51-65,67.86889582016916,B,223.26956624239713,B,93.3729247089328,1
Divorced,65+,-94.69818692279524,D,-34.51412951881715,D,37.42263987250736,0
Single,51-65,125.9418328101758,C,161.77638178734816,C,20.399759551199864,0
Widowed,18-25,-131.87644996923493,E,-169.85289218750464,E,35.84508709849106,0
Divorced,65+,37.86858516124681,A,59.439791454865556,B,169.8344623522778,1
Married,36-50,4.239794012096611,A,90.95221643375969,C,78.59127139786187,1
Single,18-25,-28.040254968904634,B,58.46914757076195,B,-165.33130896934858,0
Divorced,18-25,116.02644968049944,C,54.038319036566854,E,-15.13965964410887,0
Widowed,65+,-5.270958697039026,C,-21.24254286079212,A,78.41340132439738,0
Single,51-65,-52.05148208646403,B,5.272693746434053,D,93.01882338616065,1
Single,26-35,51.80101752270344,E,-8.193610112872873,A,-81.79299439907454,0
Married,18-25,210.19447155826515,C,-145.2952085732619,E,6.514497277571582,0
Widowed,51-65,-130.72872038982214,B,-5.891459445667338,B,-3.957702461307997,1
Widowed,36-50,9.525024830822268,A,-47.042101101677474,A,-11.869795592287856,1
Single,18-25,77.7638929973437,D,34.69597310173773,A,-74.18906867869741,0
Married,18-25,34.43921373556625,D,10.484958730322475,D,12.809005236176974,1
Married,18-25,-229.6242300438792,B,-218.4515222682396,D,-18.85900517087574,1
Single,18-25,96.78143116658543,A,155.69153378325473,A,-90.57894516434497,1
Married,65+,167.01296666090997,D,-137.77452204448088,A,81.47036913339691,1
Divorced,51-65,-175.72520384217253,A,116.49924831321479,A,-216.96596004828766,0
Divorced,18-25,-86.68572148348905,A,157.62817025597383,D,-28.042912294720818,0
Divorced,51-65,32.338325279340694,E,114.98687672327037,C,-44.01923254962561,1
Divorced,26-35,133.16898952566754,C,5.649626912226824,E,58.71280214981105,1
Divorced,65+,-14.922531417279947,B,37.62203444867598,E,75.26232279580319,0
Married,65+,-25.545760229183255,A,-84.64805544200938,A,-202.18782820117056,1
Divorced,18-25,-45.382400669911796,D,-7.664702069193489,C,12.225549738697929,0
Married,36-50,50.871518957435434,D,-59.00596693073972,C,156.30986930734193,1
Widowed,18-25,-1.5431722180224317,C,-31.507674632087014,D,-27.467357976738437,1
Widowed,18-25,111.82268604761771,E,-14.836004931765698,D,46.89551052357255,1
Married,51-65,92.65532226978095,B,14.31100504790693,C,-94.8221376748686,1
Widowed,65+,-28.55136518243484,C,48.84857215624165,D,163.33571542002497,0
Married,26-35,-90.17713637968137,D,-9.067953152027565,E,83.05519711810902,0
Widowed,18-25,247.52584754713936,B,5.778840206887269,E,179.42639347170692,1
Married,65+,120.57987778799581,B,-207.41068145948694,C,-168.33149770143646,1
Widowed,51-65,20.204807676118772,E,-47.8968358408874,C,-36.38373876046318,0
Single,51-65,120.28592224083906,B,80.94379793107066,B,-117.73729266980826,0
Single,18-25,80.92274167498857,E,-64.02216639579976,A,-14.813290657218555,0
Divorced,26-35,-31.752741171577437,A,1.6331829545120247,A,200.4070369700639,1
Single,18-25,-50.091719900879895,D,95.07612642313656,B,-141.3842584529033,0
Married,36-50,5.621516407383957,D,-158.39584708544137,D,-13.615739880081042,1
Single,65+,176.48249224398162,D,82.63796496583775,E,-9.968350126345397,1
Married,26-35,-73.88391154112763,A,45.11935552946234,B,-38.573394613330734,1
Single,26-35,72.18248694548132,D,130.70432199138273,D,-18.78502210731235,1
Divorced,18-25,-103.09307143506831,C,134.6672300351877,A,71.4854392226845,1
Widowed,18-25,135.9846473590013,B,28.639059641652846,A,7.944379388266072,1
Divorced,36-50,-9.619885744097214,C,-151.72549708971593,C,178.71975714136207,1
Single,26-35,-51.08289158137409,E,160.0286824904987,C,-222.23388055078,0
Married,36-50,153.5266002816631,C,56.3987853357884,B,28.48828322460929,1
Widowed,18-25,84.25656620870939,B,19.793205620909696,A,71.28059299045945,1
Single,65+,6.128338067764414,B,33.82563086290931,B,-19.74777764253221,1
Divorced,26-35,-70.99974158766334,B,120.89170789138801,B,-81.22989653855367,1
Single,18-25,7.526787396495949,C,-88.26897036125946,E,-167.9687018328589,1
Divorced,65+,-86.11759614539704,C,-47.214077184004246,B,-151.3425069716927,1
Married,36-50,34.835526882030784,E,-96.4931030697357,C,42.541680127311544,0
Married,36-50,15.924517797227375,B,-44.857960774830794,C,24.628298112765236,0
Divorced,36-50,-121.20995308448354,D,57.93567519141879,C,-144.5507363270407,0
Single,36-50,-146.47202060529466,E,130.8595062485213,D,-30.787495335988247,0
Widowed,36-50,106.72116494957713,A,-111.46250297092514,D,-219.35258382947725,0
Single,26-35,-59.686179509279256,D,195.0828919883409,D,186.8902935462822,0
Single,36-50,-56.867672556893424,A,-53.76056250332133,A,-72.55886040785599,1
Married,18-25,-29.51532715364883,B,49.27894625304048,D,-23.80501390366575,1
Married,26-35,-51.75363843157273,D,-99.84436971839739,E,7.368083664552596,0
Divorced,51-65,-8.32026320763175,A,-112.4988504532835,C,-104.38837602352518,1
Married,26-35,-199.44205536712735,E,35.808737867232395,E,63.12769947694251,1
Single,65+,-34.74446042338115,A,-126.74055076193478,E,44.410476825014584,1
Single,18-25,-134.92140192296412,D,-58.26885986321167,D,13.148023112918963,0
Single,51-65,-50.841834628711844,A,10.399785893335583,C,19.794689018874767,0
Divorced,26-35,2.5257555281050026,C,-124.38742978782015,D,176.39133316915067,1
Married,51-65,42.11503396326327,A,146.29652296558865,C,-56.49180352609393,1
Married,51-65,-99.8804153521544,E,2.7138907966580463,A,-100.06279987629311,1
Married,51-65,56.96620882065761,E,-40.955557423988076,C,-84.44524690092116,0
Single,51-65,-64.31232762822485,D,-20.41500153116271,E,-104.65333492550826,0
Widowed,65+,-85.43635068546568,A,298.5835635601203,D,33.580801259494116,0
Married,65+,-116.74426458540003,A,82.94986097066347,D,-54.745278651316795,0
Single,51-65,-140.97105729403128,D,24.012342932756976,D,22.87420911002314,1
Single,51-65,-51.49564944714181,E,15.839118642085603,B,113.31586611989061,0
Single,65+,98.21627602939785,B,-36.75477686147799,E,140.3102281410709,1
Married,51-65,185.30569533210564,A,-220.08505611010483,A,-77.6458539867128,0
Single,51-65,89.68787185606931,A,-104.26269358492839,E,-18.898368590691494,0
Divorced,26-35,-177.99045250570526,E,-153.57706756919026,D,97.06841650400003,0
Single,51-65,99.43639035520407,D,116.332113559296,D,-31.298385926111898,0
Divorced,51-65,37.430318191990516,E,124.26125580781846,C,-46.1182444218403,0
Married,36-50,-74.44364873914681,C,82.46531580611843,A,-55.53390184280177,0
Married,36-50,66.89640282026642,E,132.9544563845493,B,-71.9902443016006,1
Married,26-35,-47.3430200940278,C,-32.69931975455637,A,-117.26950230701144,1
Divorced,65+,-70.83519509730117,D,-183.2533891093578,C,95.44058509392896,1
Single,18-25,192.13772675383697,C,-57.245765922760384,C,31.31212214600197,0
Divorced,65+,84.39794896264804,E,-49.25703093265656,D,78.16565333954708,1
Married,65+,-9.149826160638812,C,-8.589304979676255,D,41.230443784929825,1
Single,36-50,-139.12921695536275,B,-102.46317282786575,A,33.334819001567986,0
Single,51-65,84.6512718909235,C,-94.48478601661814,D,93.22099999667331,0
Single,65+,18.896628906778854,D,107.32732694608977,A,-107.22349554214487,1
Married,26-35,126.16503978206212,D,-62.318951798426646,E,67.37903054356418,0
Married,51-65,-78.8514767901839,D,47.816147400149625,E,95.22312753516195,0
Married,65+,130.5607796745925,E,17.27003896197149,D,-192.43438675822708,1
Single,36-50,-14.825754058527213,A,-59.10402575127844,D,25.383997689376685,0
Divorced,26-35,-37.30799941150466,B,5.99816794201938,D,-52.51163855127942,0
Divorced,18-25,18.709485726817213,A,-50.59282813166131,A,103.59720591678534,0
Married,26-35,-27.73936132590707,E,55.817249985051866,E,42.856771626897924,0
Widowed,18-25,-139.05857473864464,E,23.821779843836445,C,-5.641614338844214,0
Divorced,51-65,22.502503821947823,A,186.42343138199152,C,14.379883525025347,1
Divorced,51-65,-9.750071071787863,D,-165.15267712102977,B,86.6615169845675,1
Single,65+,-54.38796483746725,E,3.4306417278979318,B,67.34459657098341,0
Married,51-65,54.33301425213074,C,-127.61617401044492,B,-74.94412459356452,1
Widowed,26-35,52.522962004972925,E,67.68948339347256,A,141.78906296411273,1
Single,18-25,15.32448438471444,B,99.91902481492461,D,60.685341859793205,0
Widowed,51-65,19.32613536501293,B,34.067022201408705,B,-28.35018994765003,0
Divorced,51-65,73.43818382114067,B,205.76411017382142,A,60.12933133051599,1
Divorced,65+,-84.13046396581292,B,76.93772798066529,D,-21.222562278504533,0
Divorced,26-35,-85.7404163751444,C,59.42989202091089,C,31.433756755041138,0
Widowed,65+,34.673204713329966,C,107.33905990235708,D,50.236248385189306,0
Single,36-50,22.339496380268006,A,131.58411463077053,E,41.331158389420374,1
Widowed,51-65,57.46669402834021,E,2.2965432608002785,C,-126.71710639747889,1
Widowed,65+,-16.44650453603374,E,135.05436958880793,E,75.77389698595856,0
Married,18-25,-84.55133342284462,B,-4.526365150443515,A,-71.54084661736252,1
Widowed,51-65,146.15574082289666,E,169.14325523443426,C,-89.53147521799544,1
Single,36-50,86.29100590534084,A,-137.2651829378281,C,73.12314501592564,0
Married,26-35,152.82651861363834,B,-131.29334516096546,C,1.8014020395617503,0
Widowed,18-25,5.53922857523734,E,-58.24836214192657,C,-18.64299441277344,1
Married,51-65,34.69341591041371,B,-255.35174532900245,E,111.14693670017357,0
Widowed,36-50,-33.53228019730846,D,-68.04019831536921,C,109.36839363296362,0
Married,51-65,-24.681982178549344,C,125.17169153545625,D,-113.25798729445356,0
Divorced,36-50,-72.38033441871872,C,80.75973068811395,B,6.4809229084569004,0
Married,18-25,83.49037840861331,B,-92.95566037267312,B,-26.74326184536053,1
Married,51-65,-14.179566676474465,A,89.71073401237591,A,-44.09893335400185,1
Widowed,26-35,129.24995971250317,D,-167.61017609433404,C,19.73302257061308,1
Divorced,51-65,167.88467646528906,D,-6.859261701102455,D,-48.92598368633364,0
Widowed,26-35,137.58442412416937,E,146.34769067000354,E,-134.8785045574744,1
Married,18-25,36.364110106281466,D,61.12775253416898,A,15.479983207668646,1
Single,51-65,148.77949748054937,D,-49.73977075417489,A,-131.86583268800175,0
Single,51-65,1.1971736953797978,B,-19.713550841597435,C,24.322013949693005,1
Divorced,36-50,173.6614708354368,A,5.976557220031956,D,-69.37195327271894,0
Divorced,26-35,-83.2348136886511,D,95.60648530367995,E,-45.542337185926606,0
Divorced,65+,32.98958498276468,C,-42.608219920025384,C,-40.8683009233443,0
Divorced,51-65,-1.8131055223515355,B,21.844186045002488,A,-82.01160063074273,1
Single,36-50,-163.4999643621321,B,2.7005410034926163,B,-67.3129148236548,0
Married,65+,152.45395799381575,B,-44.200920461227525,E,104.38016238695175,1
Divorced,36-50,29.16788567171643,D,47.15919187778837,D,132.30968510957453,0
Widowed,36-50,188.37366094030767,E,108.72254622283752,D,172.17917494485283,1
Divorced,65+,-103.37519468293972,E,-63.806801711350595,B,-104.49478445086282,1
Single,36-50,-165.77890912248543,B,77.30943715657025,A,-101.79482621688088,1
Widowed,26-35,116.97108639983928,B,-52.52854508874878,D,-114.97680378153005,1
Single,65+,57.58253162310908,E,50.79544622947076,B,-180.26892646771097,1
Married,26-35,27.610784972539303,D,-130.92962567059004,B,33.59894398631062,1
Widowed,36-50,12.840558466876859,A,142.06535294679082,D,8.379910195946994,1
Divorced,26-35,86.60837824992286,D,88.14339194356727,A,63.52384472712096,0
Divorced,18-25,35.0981206336425,C,-125.53998583692214,C,-96.47271177823936,0
Widowed,26-35,147.82683486820315,B,127.56265423447309,D,13.616093427427737,1
Single,26-35,-8.621333231327197,C,122.53147683382133,C,-38.39755370477232,1
Married,65+,-173.53435569566267,B,125.57019865797676,A,72.33065596178953,0
Divorced,36-50,57.93601272008907,D,-21.01543234013647,B,137.21858697125177,0
Married,36-50,-263.12778734608287,A,101.63032320013916,B,149.2749509770367,1
Married,36-50,-26.360178987113663,E,-182.73149864687667,E,-132.47374337421365,1
Single,65+,200.9489070827338,C,-42.51025093525209,E,6.7726577290117165,0
Divorced,51-65,-8.570087990034931,B,-143.08587838759223,A,-23.641714328240322,1
Single,65+,48.60841896503574,A,-134.18877693441556,A,-193.2340140484972,0
Single,36-50,-46.700233442240965,C,-15.42072145417292,E,-105.01413678307661,1
Divorced,65+,14.61530461625381,E,50.78436704657353,C,81.29924230409912,1
Single,36-50,-8.257458872615054,D,41.37273426874181,B,31.77135233119661,0
Divorced,36-50,-98.17316023215369,B,3.9139958726192323,C,105.38077700067143,1
Single,18-25,-50.26810407105082,A,-65.05242752554204,B,-34.22398057402435,1
Single,65+,21.087651923812555,A,-76.83412205895917,C,56.37979402804826,0
Married,36-50,-27.243388865034156,E,-42.17598463621883,C,6.4692545861458335,1
Widowed,51-65,-47.74512208391965,C,190.32459049498522,E,-129.2956976897105,1
Divorced,26-35,173.82829043635073,E,71.22865054474703,E,-28.64761950660453,0
Divorced,18-25,13.574825509864214,A,-20.601494942347763,E,111.09837197736492,0
Single,18-25,-14.006897168309548,D,-178.25423705987498,D,-127.22431811256168,0
