genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Male,-72.45755164927333,145.15946293503148,D,34.4583296385055,A,38.39925474456084,A,-69.32645205317137,85.0443879501451,B,280.140190838191,B,E,D,82.05260798004795,D,1
Female,-191.37153064157587,-74.33654041221759,E,95.71083214490733,E,-96.943086990684,E,-53.05658099460977,-167.25663047675286,E,-137.68455551366915,B,D,C,-110.54023034819363,D,1
Other,-140.34102268448953,5.424691804150251,D,5.726030522831168,C,43.3677674610714,B,-95.78774040666619,37.33807917064796,E,-129.76229903396052,C,B,C,79.67279769702796,B,1
Non-binary,-40.851372147581785,27.512102472089495,C,-47.26445461745968,E,-51.559686232060045,A,-1.8477626541074827,46.317809361031486,D,-101.80752603592413,C,B,E,-38.465893823736586,C,1
Female,-73.18922322641971,-76.94422455064831,D,-157.4213969042313,D,-121.70263129621563,E,-30.31876772499775,-111.44881567229021,E,45.54099751830698,D,E,D,25.22420964569604,C,0
Female,32.153634713767545,-173.62629203675795,A,95.9772997351471,C,-41.27372751886685,E,-113.64076376184971,-89.04466040142476,B,85.89167447341971,B,C,C,-69.98248529974846,D,0
Male,-101.61632948262474,80.01349794894473,B,49.801393294472476,E,55.25174181141903,A,-11.936313294246895,-24.267805038411193,B,-20.124667838872988,B,E,A,155.33661703491603,C,1
Female,38.37926711240327,232.06303012351407,C,64.50045123105023,A,77.0591528296376,C,86.49731902514424,-58.62385636506542,D,-42.37179037725466,E,E,E,-116.30708485839772,E,0
M,65.95916426455543,57.036753158803144,D,62.55710170555439,D,-94.86430065588658,A,-105.22558190637557,-147.07812276045502,E,-126.69001330125536,E,E,D,-38.94834496716429,E,0
Male,-35.51736211969042,-29.22372013794644,B,53.785279775058356,E,-28.78431182568904,E,-14.826572078604716,118.47835656887827,D,84.93822702661863,D,B,E,5.7665147942172705,C,1
F,37.53560591733448,89.84109649939283,D,-120.19201123652495,D,-102.21366442881947,D,139.29877381671926,156.9919242997166,B,-121.79825593140659,A,B,C,33.240143016308195,C,0
M,38.84736522271076,54.708720583815094,A,-11.638987669813904,C,-70.672074742813,C,115.13808131197423,-148.19068914838377,B,-99.12019545261438,A,C,C,-140.93728662631847,A,0
Female,-0.15183589149447557,-74.23747171280544,E,11.313117417092762,B,55.10214686816084,E,-20.667333520363137,78.75382256744962,B,-29.440897507471437,E,A,B,17.2163394669281,D,0
Male,74.2485303071105,-126.79284577324495,B,73.17871257591311,E,80.57295225468624,E,-3.542254186565323,90.96888939380729,B,-78.31609844638174,D,B,C,113.03707239750513,A,0
Female,-104.42854392515035,208.8415591883393,D,-59.02295877290783,D,31.085979375578265,B,-60.12199133365391,58.98007393561478,E,25.2661384319431,E,A,B,124.02229152388115,B,1
F,91.11196991193421,-22.164531327290156,E,29.548759970145746,E,-83.74067793664179,B,-37.810865073436254,-194.22351300208553,C,101.26827513969525,A,C,D,107.92986808692639,D,0
Other,141.76182247672273,25.503427727469507,A,24.603976785921176,E,-59.59532093458579,B,118.27586481007417,108.63130790858075,B,3.18794930681878,B,D,C,55.52491151507063,D,1
Other,-38.352283422753246,15.438582051623717,D,15.77716477015757,E,70.53866316624695,B,146.75141861556895,81.15060012342202,C,220.81360846901424,D,B,B,-25.517209574016032,B,1
F,-15.169883111592359,121.75664076291977,A,-21.069626435742876,C,137.97280209683944,E,-12.321881146641896,-1.4250959353316852,B,14.443838594227456,C,C,E,-119.4488715687895,E,1
F,44.72291052925859,-90.64556393653451,E,-18.055072562863394,A,132.6335326109549,A,-187.11836606872856,93.51105679598672,C,14.36832502775458,B,E,E,18.592182666878735,A,0
Non-binary,108.1683316414874,121.24123612950204,A,-134.7870025393793,E,130.88830526568094,B,-76.72992147623907,-44.5758460700578,B,-170.43057940172045,D,C,C,39.73679541133416,D,1
Non-binary,-81.69856616139536,-25.511557841954296,C,-95.71879549271823,E,103.5108717175387,E,-49.90174576195283,-90.9024673486002,D,-14.70810549763398,C,B,D,-10.050331528955473,B,1
Other,96.50623789089732,-60.48399459402874,C,-38.372583163240044,C,-17.13745205273092,B,-16.707983820919296,113.45831414988096,C,-232.98509169196114,B,A,B,88.42136589459503,B,0
Other,-279.6201595263143,146.4465156890826,C,17.904173410819883,A,23.839665070176213,D,43.77978660318285,-27.239168258508244,B,-38.91068414196804,B,B,D,123.90362008681485,C,1
Other,-136.0021584943605,-33.58074574986027,E,-77.21387833165463,B,-32.64406452136125,C,71.76463725774713,80.821911012096,E,-70.05997518663158,E,E,C,-55.937133853051,C,1
Non-binary,-62.93808046703751,55.90126147715338,D,-116.05845356414927,D,-109.91362793380472,B,-80.59366754179072,-120.01151258975096,B,-43.81382739145463,E,E,A,11.28209807582175,B,1
M,-3.5551723242842317,52.460464705965705,E,87.25043200624228,C,129.93707603894586,B,-17.415515232646037,-93.79819772654385,A,-16.244864389688555,A,C,B,-104.40851276439076,E,1
Other,-42.93666653948633,-188.5658302447364,D,34.55018623744285,D,-60.02636942227196,D,-134.70931495243013,-98.9466997070938,A,-98.23220745754394,B,B,E,-17.051309212645403,C,0
Other,-57.547745098717904,98.46520224252626,B,-88.06595666465368,C,-131.90607634055786,B,149.21960926082082,96.92625397095225,A,36.92498996576422,C,C,C,21.77803488626005,A,1
Male,-168.29033234309114,90.93791182843822,A,-58.909145469819954,E,87.20262384069335,E,19.39271615889293,19.57876761927948,E,-16.140410418801007,E,A,A,244.59175464358353,C,0
F,-81.0953871896363,-12.333246636637387,C,-94.91508673863872,A,-0.19901386504905597,D,-24.326342907450197,169.46381265494907,E,-7.952834965538479,C,E,E,135.6901434083418,D,1
M,-37.985212149078414,188.51558075394607,D,-25.697031343216764,A,19.533461001321236,C,30.645719848876197,-75.05001717442165,A,323.044203347137,E,A,E,138.81783859788305,E,1
Male,-54.085985333927766,-108.92034855248285,E,-16.417058696167317,B,15.116292791932093,C,83.98728470820977,-17.547847370537266,E,36.70017345982381,D,D,C,24.60784156247975,E,1
Female,102.49719097922882,62.4987984744677,E,-40.29426358598703,E,-51.924834329743284,C,-129.9272503581102,119.48722438292616,B,-67.39687920863842,C,C,A,46.39397841144445,E,0
Other,-73.57647748411212,33.194060052048734,E,-118.50804808469464,E,-100.88793049871188,A,-19.301030468250605,117.54091027536661,D,-162.70010271676895,C,B,E,25.696008584597372,A,0
M,86.93972983850072,26.576379590026438,E,-33.15671379473454,E,74.25771864533917,D,-46.226091646738894,-1.9207688250669066,C,-27.312187408106762,E,C,B,-102.28202282110914,D,1
Male,10.967255816518621,-65.57694719959926,B,48.53480617312788,B,-4.431304239667543,B,101.97522428401346,4.131435212737418,E,-136.85466921125933,C,B,E,-4.854985563409645,C,0
F,-149.02138304765285,107.90404802954458,A,66.5018195187765,B,-71.16680877661852,C,80.33296680922697,17.191590786156475,C,-43.54342157021287,A,C,E,-45.56254303854272,C,0
M,82.16175620156658,-78.71423164062838,E,110.98521052858278,C,153.13168624298905,A,-31.15162716605948,-249.74230800198072,E,101.29000629103577,A,A,E,14.26942238753644,C,1
F,-175.9266383934894,84.33079155540142,D,-114.19229876332138,A,9.571067816868565,C,-59.907981179273406,47.6166633661594,A,-10.30010468695358,B,C,E,8.814553979785279,C,1
Other,17.012240033013683,-41.08526050837701,D,18.437714566070362,D,-125.6417450415702,B,19.402074166900274,39.60917159269831,B,-22.518107200175024,C,B,C,-47.65085124973091,C,1
Female,12.223964554115899,-14.304936451300465,A,-116.42852658408573,C,4.107831677862018,E,-45.026091101757345,-54.332207520672995,E,56.73910123724425,E,A,E,4.6837497028423964,C,0
M,-9.062866301851598,-30.55257373972259,D,130.39540197871253,E,-123.71563833917058,A,81.99881220478508,13.237516899244845,B,282.08242459236095,B,E,A,-78.34161819076154,A,0
Female,-53.5618923484801,-23.64320793456461,D,31.933869427449846,B,75.67418778439587,D,-69.26621782493886,25.47300499775596,D,84.04162007044066,E,A,B,44.54007367509602,C,1
Non-binary,109.0214333618125,42.88176735494965,D,139.39501860967928,E,-35.19260986494885,E,-42.715706525133875,-17.405990418266068,B,-65.71470779920094,D,A,E,18.114758003847626,C,1
F,114.41966888620725,-113.06057807330777,B,0.8026467820422128,C,-146.47698915327027,E,8.67558563359087,-151.7785783125456,C,-3.4627944325198277,E,C,E,18.958104953163538,D,0
Female,-17.968569693488075,118.84127200426423,C,116.91000136200627,E,34.04460430619073,A,-33.32991229976899,-87.31346856231127,D,-46.527051681777955,D,A,C,-45.84414012187224,E,0
Female,37.71623450719477,-137.62503196024196,B,-49.9808149090777,B,189.38814272515472,A,24.205612933994818,-8.010823761210487,D,121.86918759159984,D,D,C,60.272021834372936,E,0
Other,18.820555645943696,-89.27920851766586,E,-6.40530702948767,B,220.49872811644343,C,48.61328275442031,50.16086898546285,E,51.70577407124789,C,A,C,63.22983577308404,C,0
F,-88.56199762863227,34.463831049189764,C,-162.05246394908755,B,-39.655819391955895,C,53.11223730222099,64.92118527116743,A,124.60220621313944,E,A,B,-100.3748561656366,B,1
Other,48.193889049463614,12.164284199815862,A,55.26972689520395,B,-81.31738241736721,A,255.53508767750634,90.49530805931336,E,67.59706471440686,B,E,C,-244.11137685397551,C,1
Other,90.57103689068983,-34.26153738465903,D,-61.92358775074521,D,-147.02412809619403,D,31.593606088656706,-92.7693132131338,D,-24.603112936480372,D,D,A,66.92206284015138,D,1
Other,-4.259703154797007,184.7699947232299,B,88.84213978804648,A,287.8259710838296,B,-24.210537140410096,170.7149207438314,C,-123.03667644284076,A,A,A,-163.8749990609921,D,1
M,-126.53673984718105,-36.27616914141068,D,-8.924743157852276,D,109.27306932973093,A,-22.649938106612574,-75.46055625436072,D,43.21631805711418,E,C,A,86.45847347156207,E,0
Non-binary,130.15726437306262,150.61930194089717,E,-63.659869422048374,A,122.68968023254949,A,73.54179938497947,228.42927551941625,B,-72.63027108327722,C,A,A,-9.689351945515243,D,1
F,-113.79970172745435,9.75924673159797,A,-174.77428486533944,A,-164.70480540961353,D,-158.59609759846697,-24.79000339337348,B,90.08046298601433,D,C,B,193.07146023822585,A,0
M,-60.66573295737045,-114.5786588113176,B,73.3325699362547,B,27.597722955150513,C,-25.154367483448937,73.46744606708343,A,-133.17501823820555,E,E,D,21.994067539926018,B,1
M,-137.76314519424247,31.724606471403632,B,-166.76635518284158,E,171.14768623589868,E,75.27180250601288,-74.77860639858581,B,-99.19509366510309,E,E,C,74.80999846437726,B,0
Other,1.9022871690065897,-92.64992837640149,B,32.97686396511993,E,-115.2912735541709,A,-96.89843077157343,-89.33080671120356,B,33.81231605670533,A,C,A,-57.00153514505902,C,1
M,-50.16675990613765,-142.5015819795773,B,87.77935991688224,D,2.226329335408479,B,30.123358445782518,20.690637914057643,A,-61.65698547158581,D,C,D,29.69581889452877,E,1
Male,-22.501363449508858,14.656714272242965,E,-140.5377571442335,B,-92.82260806036125,D,-57.357552219694476,134.62689478527412,C,-30.70398684138681,D,C,E,-3.3444267629442024,A,1
Other,-4.309715937766493,-58.42229668564616,C,-82.60381955737918,A,-47.33013690361919,D,19.450576075385943,166.6881881258865,B,-54.6189473487269,D,B,D,88.14145060345007,A,0
Non-binary,46.92464665926174,-55.79413949203352,C,-65.33704450200737,D,11.823840539916002,C,10.18758413562278,133.3247437302759,C,99.7560055804685,C,D,C,-103.51245908563567,E,0
Male,-0.862234503836218,109.53178777254622,C,-104.86531664475298,C,7.045446708589352,D,95.78312244664257,-173.40057350636252,D,-1.2920956962522792,D,C,B,-156.0112404047704,B,0
M,0.33291089380901084,-180.5800780408894,D,-44.47169436948557,D,-22.533033146944177,A,-55.46909999512237,152.3943119632852,C,-3.1645917290405543,B,C,D,21.16844853687529,C,0
F,5.992837633617387,-178.2314047985563,C,-53.165151182725204,C,127.85643056361151,A,-140.64508216986113,-65.96585181132872,A,-80.52926226575838,B,C,E,164.14026337666297,E,1
Male,70.10336668189568,-138.21749851903894,E,-55.52310060029381,E,-30.319038781062012,D,37.51515064815242,-52.351616545518176,D,-129.02964374915317,D,A,B,75.14446562274001,C,0
Other,-52.266570559624284,-0.6816992996244368,D,94.17352330183252,E,-22.44411821813991,C,-155.59050235965765,-61.12476609122148,A,-74.63581650954076,E,D,C,-36.48508370218755,E,0
Female,-17.171568242155878,4.096029733561813,D,58.796567090111985,D,-38.19374282768421,B,117.43006510592654,260.92456467063914,A,-163.9046529199853,E,D,D,198.93249784583935,A,1
Female,135.0136835890319,-8.180858795947003,A,-42.27778241943789,A,34.86661744750033,D,-54.79595923819801,92.63632779822943,D,112.661327217547,A,A,E,-54.202585852922965,A,1
Non-binary,-71.24481877065789,32.653882282466704,A,-35.17839497537188,E,-8.059617477219017,C,122.372633602568,-145.20937388881143,D,-220.86138942703982,B,C,E,16.501944365770754,B,0
M,121.03154704523087,-88.17155105487527,D,-71.88131467812335,C,47.641430184560754,B,99.51632736188863,68.06309556277704,D,-35.18655887548636,E,E,D,3.7689128750640224,D,1
Female,43.56918325778185,-56.15451220974449,C,-36.95709971692046,E,240.9565982320927,E,-164.08988116129245,-140.2143407448569,D,146.39436879477273,B,A,B,-180.81276329127508,D,0
Female,-95.62428272578632,-19.849832986202802,E,-21.720072122958502,E,298.9941071227513,C,12.484968311228632,-9.698414168422024,C,-98.78060776897254,D,D,E,-149.3360901249157,D,0
Male,-178.11786235876346,-113.70312814208485,A,23.12653240043093,C,-152.5359542916405,C,149.61417226882475,0.0944775172115555,A,89.96286861171313,B,C,E,-89.00658440996149,D,1
Non-binary,106.68783340100975,173.51785215366172,E,79.60211137837547,E,-127.5785046233753,C,155.62603073288193,-153.47292166917913,A,-29.941772596195133,D,E,C,-75.5336305076594,B,1
Non-binary,15.685593257457953,-66.18854467071921,B,-75.60719234312175,E,99.37717630137114,A,-15.059562101580381,-301.11557332587495,C,67.87919003235555,D,B,B,-105.05107026894531,C,1
Female,99.96877310677483,-57.316863009970334,B,-31.311191304671958,B,-11.136013575123531,C,-20.607094724070226,-11.479303088511408,C,-110.81208799162798,C,B,A,-85.55453719065083,C,1
Female,-51.903468990809046,-68.02528577259255,E,3.991563466871927,A,-132.69413110010154,C,-27.6455008613197,128.7023551386452,E,115.8164736288616,C,D,E,136.17027673390984,D,1
Female,43.99104793670487,62.341282780519094,E,100.29301106134614,A,30.093804205199554,E,125.91467543007178,-62.16849058927216,E,-15.731543845427012,A,E,A,-39.10120048652776,C,0
M,53.60393210006749,108.29447233340402,C,-35.47444488389202,C,-189.15334000843387,C,2.2745595348184415,54.097923009884,E,-23.252795660899032,D,C,E,-42.57291892914199,D,0
Female,113.39803795033356,-113.62434782802613,E,107.46910596416339,C,57.982706704645395,A,-41.71770383185933,-47.88523343839151,D,289.3708470734756,C,D,D,-138.04751706966331,D,1
F,-124.452095360263,22.971018217892393,E,-109.4736349195732,B,-5.7179474524190095,E,30.744630717167105,1.8856835950489637,C,-4.221004159778858,E,D,A,-16.966783144521795,E,0
F,24.154086009364864,-51.7260960807067,B,99.5273284102571,A,-24.497346544899333,E,-80.8061740045781,-33.084074032874184,A,67.18384906422037,A,C,D,61.98571964392764,D,1
F,32.68041732073783,-74.40397818777588,B,-16.208432631777068,B,-46.74316556750712,E,27.837399165673332,-35.262986736644514,B,98.23730956795264,D,B,C,-97.15541914365384,C,0
Non-binary,180.1162007706077,102.30522797163626,D,197.0580094539919,D,31.618888741914862,C,46.04385095906508,9.405739477250302,C,-164.4030577351826,B,E,C,-8.124964012229563,D,0
Other,-6.343832324391596,-21.541009057041908,E,85.42995754649063,B,-8.58370237298127,C,-32.05031611955386,76.32138465679435,E,75.49776704409165,A,C,D,26.032270642614996,B,1
Non-binary,-65.01017144260223,-45.26591169478794,B,-182.14518413532522,B,-86.51780333898867,D,73.2548750808578,-127.80690046744463,A,193.8302308868786,C,E,C,-97.2755920972384,E,1
F,83.2599257068826,-28.760195634337126,B,107.55696640351519,C,-95.14636656742188,E,-9.516430116398395,160.753235120368,A,-21.145002251167146,B,E,C,-98.26299516361257,D,0
Male,126.29509443607996,-50.63345808145752,B,-39.97062754752921,E,104.93193424067574,E,8.365166510769011,-46.35563884385698,C,177.9758456739447,C,C,B,3.8006807917028693,E,1
Male,-62.05861832726176,-66.50537633491604,A,-110.83117701586944,D,1.7453127156784116,C,-66.25274085539125,-83.83271180498632,B,-9.916218855711879,A,E,B,12.590710423255876,C,1
M,-51.3003170451776,99.36093969662718,D,-107.85734455448977,A,-113.98607325766889,C,-53.13286686936682,27.225443014777685,E,87.14870381126259,A,D,B,-171.45212762541803,B,1
Non-binary,154.15567436512418,272.43355378075427,A,182.36332798916476,C,16.442216737780242,A,-77.79769151375426,53.21183993624321,E,-54.98006366066455,E,B,B,67.57552291177818,D,1
Non-binary,0.24614386418346945,37.492175846432694,C,-38.08896848931235,C,63.96490786692305,A,28.81528222962033,-240.65941341799393,B,-229.50666253146292,E,B,D,-8.907458155269344,C,1
Male,57.41431355268175,110.06916441633395,C,102.66819761271555,D,82.83472386300737,B,38.99900951262572,133.49102304077735,B,-6.523232913628606,A,A,D,92.69364620928341,E,1
Non-binary,-28.340732123748964,-58.96229484778838,D,52.050351328017996,B,32.46757391750286,A,176.6306039133642,3.3330998000858556,A,-60.047521162876485,B,B,D,36.090014556930605,E,0
Non-binary,63.8328906862781,0.028887112609343978,D,91.93331785771059,E,-271.960554478477,E,25.723230466671172,5.327973328056563,D,198.39729871152065,D,A,D,-45.82711849319693,D,0
Non-binary,131.58167003381257,-95.58294828008461,B,56.252216138896436,D,-174.42705532469034,B,-15.701914517788564,27.680976886877733,B,84.28564875188216,B,B,E,149.13326077918958,C,1
Female,-23.92919951927106,-152.0988568738918,C,-39.35963302677809,A,-133.0711292512478,E,189.89007138241834,-142.20596076494706,E,10.11650701167554,E,C,E,100.22478367351977,C,1
Male,-4.798560020557179,20.111650553407955,D,-181.06022307453068,E,123.94226387873675,C,-159.77685564107398,-25.789006377933955,D,-122.03119492613172,E,E,D,1.2311908887098113,D,0
Non-binary,-91.48588780567444,-53.092526591968024,D,-113.5297426622009,D,-22.539826675338357,E,-171.15115692239098,-103.20757678731238,C,45.9151874194641,D,C,B,72.34026394035928,B,0
Other,71.03956270841813,-5.7316982925486295,D,19.718995184641113,C,-15.991089580045333,D,-135.8755411132516,32.57526354348673,B,-69.35025606168243,A,E,D,38.16080297201198,A,1
