Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,E,A,8.080977308541362,4.898222449999729,A,-184.30015166430553,43.463958730557074,66.97475801268958,-140.27394891834984,179.2636103696825,51.97727406004634,34.69092596715622,A,D,0
Hindu,D,E,93.10793549188345,-17.052242092964775,D,-135.99561497816234,-20.064670827981875,-81.28223998734619,-129.62002573173362,-176.2225752621756,137.06252702981516,78.35198985587184,A,C,0
Muslim,C,E,-165.0772202767505,-28.708401692077445,C,-120.50664525409015,-21.46369838523359,46.20509438535407,81.57697213620528,-74.481662020944,90.11233624164484,73.10669479009826,A,D,0
Jewish,D,C,109.94764446813959,-246.1273939561339,D,-108.2682121912382,-267.83422399290424,-34.71110088000467,2.435690263400537,-33.7145560482245,57.01788752726177,-11.534538543513092,C,E,0
Other,E,E,21.820455713273596,124.1596793541486,E,-71.80137770837862,-5.852101147808167,-184.93128840461293,14.099023600801047,144.97584639741424,32.380560054856005,133.18366654713967,C,E,0
Buddhist,D,B,-68.52650740582092,108.44007227301384,C,-55.48537970301882,-23.04102871648487,41.412001432965766,25.06480591457852,-21.818230283094884,151.24776541615213,-105.63258810684806,D,D,0
None,D,D,107.1871166092483,102.76026917523109,A,107.59734165314987,70.54500478249548,109.05812471658216,-135.0443631122571,59.00856300765642,-93.2641479834772,-38.80434300826969,E,B,1
Other,D,B,-9.715465427597852,-38.078852052136014,D,114.37726394030379,92.35105892722328,-50.0477846028221,-91.32535571517128,-193.8336342666276,-98.95699504363603,26.066256700385942,D,E,0
None,E,A,-143.27359637119207,-111.48315486811337,D,107.49053867594812,10.568091957991038,119.99751328345407,105.7783716450933,-109.24558834406652,-44.5453020027801,142.19998106993546,C,C,0
Other,A,C,68.40995172797678,-59.07178663031397,C,39.239463657061236,-3.812835151658577,-32.19189682247396,62.70899906512223,-75.87467013594943,-114.6133132125089,-110.55707540538502,A,B,0
Jewish,D,B,-1.1972181362483156,31.350322617938538,A,108.70740194291211,-193.83001519922004,38.214967290642306,79.31024241758374,84.77612280477128,101.61331549545439,-88.47542290634313,D,B,1
Other,D,D,62.90560024494397,-62.05944973265913,D,-101.86659890379934,6.687121455033562,181.58273910692748,137.5088935009142,-140.70513118469813,31.28313037549774,13.824521963696975,C,B,1
None,D,B,125.32749947355526,-167.9965961832775,A,7.2215988114915985,178.38340324579005,-9.801006693287885,26.171050222529114,-40.632661652433065,-86.55956786030367,-286.1818025191277,C,C,0
None,E,E,-30.456532548778988,-113.62595328626284,E,33.5610185776132,108.37623274941745,-41.478541989907626,-22.92371862787773,-81.62582844502568,-67.68704073913456,-74.7776237727978,B,B,0
None,A,C,19.464864055570263,-57.24476649127017,B,81.9866513185697,-29.69529327114276,-21.585452323181002,106.58666884325616,63.88366415696488,-124.0789754095631,-47.47521450595531,D,A,1
None,D,E,90.99796647789846,41.52068851414458,C,119.91893558518183,-126.27693420544159,-23.582740901966908,-2.3390842468241435,151.52109463255277,-101.44091506957923,-49.18808264614466,C,B,1
Jewish,B,A,-15.31838021756383,165.19000667915745,D,18.73919603808242,51.967806847709454,-111.94157747242457,114.57121880507444,57.793857299894015,-129.89601644449414,-71.44746417917554,B,A,1
Muslim,D,D,165.980595681808,-59.9983050290139,A,73.83177668128312,-21.100081676989625,-187.80337249411488,116.67964330047408,135.4780837800623,-208.003969622831,-34.153564427311004,B,D,0
Buddhist,E,C,-51.81774601835403,69.7608208462336,A,-93.45114634500341,-126.22220135496003,-15.629796901931362,153.94290776099064,90.89205233455414,-188.721629360129,-24.219353388728333,C,B,0
None,A,E,72.39281636698351,72.66046888966909,A,118.59659547769108,30.14541234737974,0.5621084166824011,75.19722159093716,-160.724897780471,69.33912028938917,150.98937668998903,B,E,0
Jewish,C,A,159.45951368895584,-12.306760191109365,B,48.033581975158135,-42.23815946939024,-125.51333358293746,96.21020518412348,-71.76744483353913,30.35248862044977,-83.01618612138347,D,C,0
Buddhist,B,E,-111.40905154016414,-38.93415772928374,E,-14.855653077579978,-29.071270983481707,-63.53031335436188,17.168648295542063,-147.07857931404243,137.17959867126922,-40.567924421664095,D,B,0
Christian,A,D,37.83770958438919,71.2969560272437,B,39.57617282963745,-95.02712898576165,91.7437561132778,55.68480325015127,97.54083150877896,-111.12601597137312,101.11491291348729,B,D,1
Christian,A,C,-113.59447713974087,-34.60427400647619,B,35.659896188452166,-13.123361338663228,-41.249938353141204,-68.26768436876559,52.047526268561924,115.09390898193868,14.894253675123561,C,A,1
Muslim,E,D,13.531114488654335,244.11217680047304,A,57.886845541741806,-114.78517945079139,-143.51803287977057,226.21266040605238,-76.6941851527185,72.12488919449623,-47.556583413049374,A,B,1
Hindu,D,D,-109.92591649705936,-3.7074471458469733,B,-112.82083491395956,54.44185572920958,-85.44439175806606,-40.08761507229201,43.832608686048424,19.569979067857393,-172.6087329880092,E,B,1
Other,C,D,-145.84458734098783,58.605120780345,E,-43.47873854784678,43.23146367872054,-84.08918479779594,-3.296770167699217,104.2839410032715,-249.5157386879058,-122.23419852016342,C,A,0
Jewish,E,B,-74.0601327279268,-20.984903636957164,C,37.61584985813833,44.98065933852386,-35.57000019348118,17.446783915977413,41.29221595651579,-17.75664985603864,20.367254274578382,C,D,0
Hindu,D,E,-41.98034032377673,173.24541950639366,C,-46.48469909215703,16.92022370957032,37.387127540779694,9.51132749159551,319.83967597845464,-36.656677794647166,125.69134779400062,E,D,0
None,C,A,18.693809427000645,-28.594679812814867,E,149.83176979184455,47.143848066317425,60.03854268771792,143.49735306722812,103.07592252511004,-49.430887633955024,14.330964793262325,C,E,0
None,B,A,24.508943486445293,88.70454181325132,E,-91.79847274942651,-91.2571353769237,81.51011680850198,-110.73132971313416,87.84084962484066,159.63995786859752,60.42342510755538,A,B,1
Other,D,A,-85.50475375424811,4.931152481381649,E,82.67739482332877,-96.4651896620302,-31.574878250435923,-8.476690056355963,20.823627221299798,91.38326833383563,93.52811251765716,E,C,1
Other,A,A,109.20020339144858,-1.8772232740884256,D,-104.6605166499078,3.0943461097557305,39.292689086924746,-51.27548608200826,216.47342488545976,15.207636261347304,-69.41708258353087,B,E,1
Hindu,E,B,-23.18650335600858,-89.12984590894924,A,164.2109718523509,-368.1093914547173,-105.75796716289463,116.27615459669222,181.40017619957567,-30.75041381695905,8.471379825090844,D,C,0
Muslim,C,A,9.373576422571817,-120.00735501513535,E,-28.224321801241615,28.706675116210288,-79.37348889342258,41.60639268050858,163.4794270900286,98.52584823332475,-115.56981123593634,B,B,0
None,E,E,31.355623937632405,-19.58135341243843,D,-97.40632695442197,-99.49979721896628,58.04520192507668,-20.503998772394887,257.74078835317056,23.876997919773295,-47.80419174925166,A,E,0
Buddhist,A,A,46.771710536937476,-131.06059380916514,C,-31.380781517815358,-39.49897699848729,83.27079089083544,25.930855607069226,85.88778528013763,-108.01496320767232,-116.29708937191296,D,E,1
Other,B,A,-47.81197048089636,122.20810641468647,D,-118.2749004062903,-65.21983440340674,-4.797124144677234,-18.206530884912464,17.06673849932162,54.341185877130116,54.500762480993735,B,C,1
Other,D,D,107.67310444920528,20.716812181639284,E,-160.3993943354158,61.71631996056958,6.707402231184599,22.46283009515363,-27.507365976470023,-48.575420385911244,61.91854618674545,A,A,0
Other,E,A,4.0572147236242095,-109.45522692201386,A,78.52920913554449,26.58945700450923,67.25119222200419,-56.00567187011383,131.56832934089738,-111.5697530118872,-19.09418081531721,A,D,1
Muslim,E,A,19.220426006143953,-47.88336996258786,D,143.64866288666957,-88.39460095076878,154.9774977838522,-127.15820467770307,-33.66646237172916,-104.19421921446418,3.470686550076047,C,C,0
None,C,E,-77.67561376901476,-2.7694620876992757,B,-12.574045147506387,150.01563497567645,107.62261523922155,93.912745014414,12.159526147822733,-53.87325635657052,70.90411682511919,B,E,0
None,E,D,-45.58671057386192,65.19228587649678,D,132.44467383656155,102.6606829980246,-63.82384928938448,-88.91254344401185,-42.52962093203381,29.672622138764194,-85.07074433624857,A,E,0
Hindu,A,D,23.038698456763512,-51.017410841275115,E,-88.18478222233986,129.93687197052412,110.79114294120384,-42.23670116993832,-29.492143135470577,-149.60450769183996,-94.2900689481352,C,B,1
Buddhist,E,A,58.10924012995405,-0.2889843503252438,D,-39.48441506546701,-19.102761057485097,-83.03020471966714,25.493014602987156,-19.500725284164886,49.5363073611001,-5.2770112558242435,C,C,1
Muslim,D,E,7.421127161015208,72.77536466307386,A,58.58820140723432,122.36976047312729,116.56776439189758,20.85834254888896,-17.863690962374466,-3.6149599127994416,-80.04721187974638,B,C,0
Hindu,C,C,52.83624141714029,-31.702756645409707,A,-90.42066139377887,120.96829161933407,-27.813496107641704,-32.90376223983628,-38.99836930994807,311.524957696594,48.03537002285747,E,E,0
Christian,A,B,61.20928843132123,96.34158604294734,C,75.75345588259779,-225.16190649594114,-66.71819658423358,-132.17887304829955,-13.425449016262089,-13.192474713344579,-98.45848054270657,C,A,1
Buddhist,E,A,8.37738559919422,113.64792715242567,E,8.872365774206811,-134.25838059637917,97.66865622877195,105.5030781687784,-24.15254046085063,177.072251705003,42.81267780810927,E,E,1
Hindu,E,B,-26.63024745601139,86.99387905266187,B,-73.57684663803829,-204.62729647303797,-62.58779325345526,84.148568322876,12.761907581711796,91.32804866855253,-149.63089431572027,D,C,1
None,C,E,11.98641191195715,-22.238964697137682,E,121.64434373298224,34.830325054428016,-146.58623696346584,-60.83138093094402,-84.40949338273381,128.29873495008928,109.33619497847522,A,C,0
Muslim,E,C,76.19644373548832,17.19795780928117,E,76.22109772366626,-74.7007026699443,235.63048305774004,-48.32969264675908,227.22263931474055,-8.723798480685002,-65.89957533702243,A,D,0
Hindu,C,B,-79.42406216688799,170.80583590891592,B,23.733330964835307,68.42462117336964,-104.27984457354084,147.75619991290225,-50.1731115210932,14.70891781537772,-123.54090230044477,D,A,1
None,E,B,-36.288413081430164,15.637234002008238,E,50.119142304360096,-55.40730965369893,71.13633618357572,25.62634546200205,70.167142711876,-16.89139387587659,48.899685265390126,D,A,0
None,B,C,-128.1111934075652,106.57020314813634,C,42.96870160032669,71.35194298449841,-153.96526833478617,167.08398711800595,-25.16724357242643,-16.725918008483607,-57.85417927971267,E,C,1
Muslim,A,E,-125.47321181700899,-36.73021380813626,A,26.801170736875445,-45.96106687229937,20.20784840552369,12.549946782684293,5.046488273439734,68.13904491906425,-104.0430229772831,B,E,0
Muslim,B,D,50.73331311405374,69.92285622355661,D,-46.87187397470439,-19.0988654658964,158.37726514437992,124.7661520675683,-12.5356138712787,-25.743744248125445,-137.248607628597,D,A,0
Hindu,E,C,-98.97178966688901,-113.46291253369671,B,119.1537892408143,-76.06246385576401,-128.57537601867386,24.36561768403416,129.5894382402927,79.80971645303488,-174.36509504745993,D,B,0
Jewish,A,B,-7.878728669606885,-116.94686008528024,A,-129.58872827077377,11.692442321955637,68.7210665625449,-104.60665910560627,-112.42162406753546,39.4189328306476,-7.772668042625222,A,B,1
Muslim,B,A,-35.90836960245525,-168.31671394956481,E,60.91631776271953,99.73865448205717,10.776073862186959,-20.57517414468418,-228.4160323346165,-17.129375306630514,-61.78498375611214,B,B,0
Buddhist,D,E,-171.0234390628863,-70.55457627070545,D,-11.270635574962336,-99.1946960260823,-102.57582118248685,-23.092196293363415,-34.26761401804796,-65.7377554344908,121.94880732352465,E,D,1
Hindu,E,A,21.183023106176087,25.752050561255064,E,-31.496925176359802,-41.723652356327534,3.7895538017919277,25.91792610503438,20.413231069475206,71.93891593840317,-180.75013186314894,C,C,0
Muslim,C,A,-36.420459367503014,92.03646557377266,D,-3.4712001841806854,-29.042597468591758,27.822875792673635,19.816275221574358,-93.72425142660828,42.16705784014806,-61.42041966989861,B,E,1
Christian,E,C,-208.1404891499768,35.324589672737005,D,-41.59415964712419,7.0446283482252365,-36.95529224600759,102.08052644870274,55.12820410207399,-118.15177132327328,52.017359669712604,D,C,1
Other,A,D,255.57189586175105,73.98002614756672,C,-51.63480607998695,-123.57735055248091,24.14356159166907,69.98752790791258,52.69361975959903,115.48865310261714,135.03107516571959,D,B,1
Other,B,A,39.24204783026597,-177.60952771199248,A,-41.02946208066554,-23.144191764095737,89.09186955957101,49.70473415913451,-296.85704755258115,31.579671759532964,99.31875528797708,E,C,0
None,B,A,81.59260913658473,60.487421201745484,A,40.31563351296717,2.616329579092775,42.57698503568645,53.92726165177748,-27.396607265911722,-37.01948699826437,78.36683381790107,A,E,1
Hindu,E,B,-2.3933365975541796,162.6882564918348,A,39.72160355718413,179.38019116930442,89.4433201188109,-103.9776612113164,-47.46712404540623,-233.14222362112318,-56.519523915230295,C,C,1
Buddhist,D,C,165.07672358069067,9.545987688037583,E,109.66728653913333,37.4435299385506,-38.11251535371777,-5.7801002344705585,113.84164868650588,-145.90788059416667,29.857074351676683,C,A,1
Hindu,B,D,-33.66354042954393,15.808507911079554,E,151.00511182731051,32.12506692729906,-59.084555310633505,-206.17136679953617,145.91103152042862,20.986957258289397,-60.5195917272226,D,D,1
Buddhist,D,A,-144.36590815856155,49.83171952960384,E,-158.28660398445678,-175.78868026258542,-42.409094412625244,-59.049905669147684,35.35901638893248,-43.99966102325957,36.951532881052614,D,E,1
Buddhist,D,C,-8.569355701726245,0.6343201613396022,B,235.8287278943853,52.90404811684404,-64.76249495481316,-49.77151805165712,-122.5100158822261,51.24882362569514,156.1472704769072,C,A,0
Other,A,D,28.58777016492569,-47.20948992620991,E,82.53696965017248,-143.74784650853957,159.9451397875311,203.22350286523857,-30.466469306134908,-9.353334590334194,234.68681445276883,C,E,0
Hindu,D,E,-9.662344131797811,36.16140217759511,E,-88.81410622661488,-32.3490038156655,-118.76163371460831,88.51412124826221,-113.42355282823165,119.88441743164955,-19.301058687268082,D,A,0
None,E,D,129.43248567831566,107.30331601707745,D,-183.69575375764063,158.18321669265882,257.4099119062989,-110.07274757771299,-1.6444832443029829,-105.6407539220675,-40.93041104280211,E,E,0
Jewish,D,C,-4.196212770768699,-163.2733060458901,A,21.816408186696044,-61.786100667417486,-22.926037994361245,105.05388448064008,-81.87401855789955,-32.24952933449616,79.67349590960112,B,A,0
Hindu,E,E,113.35914596243182,37.89704230919478,E,60.207130337941365,-78.04102798322705,21.065153771465685,-41.593413067006004,-32.61095605278675,-19.226626435610843,12.105591275912854,E,B,1
Christian,E,E,-164.13677792685144,70.24688786662976,D,152.1467066937129,-86.89737118151628,-160.85510749235576,36.920534801533435,52.02256012298228,-16.645923928885285,-106.74315795152731,C,B,0
None,E,A,66.70005486280604,1.4377055854907042,E,17.058165303015922,52.58546551917297,160.3856455055125,146.48481629584066,-212.5371341072416,140.1531197102399,65.31289896516063,A,E,1
Christian,E,A,143.5671952414876,87.54464976182797,B,-53.86980857429846,-67.51317249051868,-99.57154969910998,-80.10907200211722,161.53960871235898,-76.77652423452959,-42.18628603571403,C,B,0
Other,D,C,-257.3884997869626,-141.00366124628079,A,-29.13777426010614,-4.704043078766031,-172.99420504843,-77.22095536354718,-58.291873604709075,56.02126175453872,70.44671028973414,C,E,0
Buddhist,C,A,-63.836009774362225,90.13784624071131,A,1.6214112987275355,38.79937727946496,-84.32094278108273,99.34138342988943,-101.04887511036438,-148.88172039039804,44.59229268869515,E,D,0
Jewish,A,C,24.517409951225655,39.63346696508916,B,-203.6593730012853,-61.28383776858417,9.828140125176875,52.65576934486857,-8.717970010820181,96.76723319605894,-49.46512794774842,E,E,1
None,C,E,-137.32514687658193,95.92660759840682,E,75.82120141107096,-4.086696454574973,56.876774256531384,-29.796840948114777,86.92365888807788,137.95673452021788,133.9038056482487,A,E,1
Christian,D,C,-26.49333865514044,87.20154549995338,A,5.791408713161304,-126.3313253772833,-68.59873951980867,41.36325951167648,-171.10387994697177,-57.81848113433288,-185.53888891894158,A,E,0
Hindu,B,E,-31.577024257955806,-54.77107220516692,E,71.72302306722426,-19.8951233850062,-77.81266125194357,49.284891500019484,-73.72955350946717,-115.31853680752508,-17.20467967866599,C,B,0
Jewish,D,D,147.0233669912538,220.87509368684786,B,101.04950477418883,12.673858795731407,-145.1140458289821,169.0292126883079,25.943684213404,-53.294054169103845,-160.6751112182882,C,C,0
Hindu,D,E,104.65437132573352,20.475088915612407,D,211.4631374615509,-61.74254750205446,121.51057386599801,123.79717493317763,-177.2314750709441,-98.33634654850063,11.545347751860584,B,B,0
Jewish,A,B,-40.67575257967355,-127.03411400560618,E,-22.135382972263642,-136.8329458157469,116.84050164338369,48.3281518180765,222.57006978046135,97.9071420569849,-43.72969630505827,A,A,1
None,A,B,-205.61331029229862,-27.419171541472924,A,41.480381637466934,82.62623996533799,-117.71230461960032,-164.75679163772966,189.0934429817004,-128.6249670165379,-114.08413756637546,A,D,1
