sexuality,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Heterosexual,India,-2.841643370071011,E,88.23916451751279,B,B,A,D,D,B,103.42481081111532,-73.91297942453446,179.3656965009252,C,1
Other,UK,-157.42092268565017,C,-48.42385771429929,D,B,C,B,B,D,30.28692128673749,85.23388382268936,45.02532859642449,C,0
Bisexual,Germany,-21.274917583584493,B,-11.183965887311501,C,B,D,A,C,C,-4.952775417032939,58.79429740421411,139.26245887530348,C,1
Bisexual,Mexico,168.90795101115043,D,-12.470176806953287,A,D,D,C,A,E,162.57889413883876,-28.26364998560888,75.37763228402837,E,1
Heterosexual,Brazil,-0.867175944778557,B,66.40004838568146,C,E,D,C,C,E,-5.10110667973927,24.166847934603695,36.36310928845269,D,1
Other,Other,-13.147725664235882,A,-25.615101974819844,A,B,E,A,E,E,-115.46282768398453,30.552823772466137,-203.25657165216487,A,1
Bisexual,Germany,-11.149726508564964,C,-89.44756858473892,C,D,B,D,E,B,-118.41631015232245,-26.99724877055834,96.54144903202244,A,1
Homosexual,Mexico,-65.18816088153673,A,-114.68561274535223,C,C,D,D,E,A,51.64383530415869,77.11047150527158,-70.73609327482032,E,1
Bisexual,US,-194.1100872728665,E,-17.87089694739296,B,A,A,C,A,E,11.301173669112421,-27.604203714624965,145.07633839964063,D,0
Bisexual,Other,83.14199245425918,E,-2.4415587418073827,A,E,B,E,E,B,-32.46148303102021,-107.65128552051,-166.30077604397874,B,0
Homosexual,US,10.799764691894355,E,15.825869616128665,E,B,A,D,A,D,120.21979179465964,35.827092000249024,-152.88621607066045,A,0
Other,Germany,1.1971920240808955,B,82.22208516568,D,C,B,E,B,C,-112.61859874312705,5.7042899881792275,140.34193809700056,C,0
Heterosexual,Mexico,137.71017365195192,C,59.84601488220449,E,A,D,C,A,E,258.39835630609497,57.82521416802818,-74.95221709771477,D,0
Other,Brazil,-104.36949247175819,E,69.86113798321615,A,B,B,D,D,E,-113.43521567439979,-81.15502427577438,-5.051475606795393,C,0
Bisexual,Germany,-52.86041614187673,E,60.43888263180778,B,B,A,D,E,D,67.64340284795514,-81.62308079159021,170.8624405522249,E,1
Homosexual,Mexico,-21.770818956449595,C,-59.4513869684047,D,A,D,B,A,E,95.18254908583604,12.389495741297232,170.3109624541248,A,0
Homosexual,Other,-14.204108432803345,B,-16.23303485667202,B,D,B,E,D,D,173.297802245101,-109.13295324359808,-108.13652185908073,B,0
Homosexual,India,146.31673942080738,A,257.13354566939586,C,B,B,A,E,E,33.950459225588666,214.12590188967147,138.21226577604736,C,1
Bisexual,UK,7.368301184539981,E,-159.22903931575246,A,A,A,B,D,B,-56.13414237728532,16.74661844945536,-12.816630490899714,A,0
Other,Brazil,75.63442032905738,D,-98.92304869344972,D,B,E,A,B,B,-57.74531800568966,204.60420283615827,63.84218687563054,B,0
Homosexual,Germany,177.44544310257734,A,-116.58540303139884,A,A,C,B,A,C,-160.8076617099775,-108.93814452423749,-96.20003538097218,A,1
Homosexual,Germany,-51.34316829253369,E,-2.973168970996038,A,D,A,C,C,C,8.653894477929375,72.42095865924226,31.925601810161886,E,1
Other,India,-85.95356627364474,D,64.7276031948412,A,D,B,D,B,A,18.58694328080652,152.80607200758976,75.10337049475058,C,1
Heterosexual,Other,23.208537869970037,D,-86.84049411749571,C,B,D,B,B,A,-49.38248516167241,169.2663033691858,-100.03620617538533,E,1
Other,India,120.53869845403557,A,15.084837823018523,B,D,A,C,E,A,19.227402329532048,56.3327552928982,71.36876486620379,B,0
Bisexual,UK,153.04580670975764,A,12.45813348174185,A,B,B,B,C,E,-136.5083867959329,26.473173142157545,151.41218272269563,A,1
Bisexual,Germany,175.26755587323228,C,-26.70499470965843,B,B,A,B,D,A,-91.40732508625466,-23.094679996386418,-102.16864633588489,D,1
Other,Other,79.60990193307344,C,-61.49055291277491,C,A,B,C,E,D,-154.63626679515028,-38.14384951944082,230.53816651574851,B,0
Bisexual,Germany,37.71286228889406,B,70.81026824485342,E,B,E,B,E,E,-155.7900621777514,120.4199536485454,120.99939413974859,A,0
Bisexual,Brazil,43.26447753092028,E,209.4108014370189,C,C,B,A,E,E,38.791821740101966,22.65647011266788,247.8405183218352,E,1
Homosexual,Other,26.06080134570809,A,129.54117369695012,E,D,C,D,D,A,110.29483173891335,48.88481161876906,-238.96704877271006,D,0
Bisexual,Mexico,-97.00634105038264,B,50.48648938345702,A,D,A,E,A,C,-39.53011290909123,214.31909121636704,140.7352732377184,D,1
Heterosexual,Mexico,144.18414081328328,E,-6.828434718913977,B,B,A,D,D,C,-15.035764448623546,-87.9899589290579,-73.65051372068214,A,0
Bisexual,Brazil,-67.27224631324098,D,-42.41452689932943,A,E,B,D,A,C,56.206726786632586,217.46990733220457,-119.73085671944752,B,0
Bisexual,China,86.69343942516731,E,-178.2273853694702,D,D,E,D,A,A,-27.48072511075262,112.84543220929686,-242.1906672218313,B,1
Bisexual,UK,133.52925782943618,C,-10.87961389413058,E,D,C,E,D,A,-44.68956391811744,32.95709073029436,18.324264414788267,C,1
Homosexual,Germany,119.97870184636736,A,-143.3276781120124,A,C,B,B,D,E,104.83630151159589,-126.06807753020477,126.35049602627488,E,0
Homosexual,UK,124.75056173853616,E,-91.16332629012841,B,B,E,E,B,D,-36.57104748066902,89.85034651355647,-17.61941072077679,B,1
Heterosexual,Germany,-50.67907480897996,B,-50.46019380221033,C,E,E,D,B,E,-203.4238692579334,-157.552924708991,52.78573541658993,E,0
Bisexual,China,63.11793336947955,B,-102.46899133867507,B,A,D,C,C,D,-55.502911476235504,26.036171779255497,-24.004043374426715,D,0
Other,Brazil,-36.57527062214279,D,-150.52153313435792,B,C,B,C,C,C,106.16269677211889,119.46567627498558,30.77071482113936,A,0
Bisexual,Other,-76.70220266459974,A,-234.23223302413675,B,A,D,C,E,D,78.09116846521071,-64.14084674087125,121.34616976472768,B,0
Heterosexual,UK,-104.59110986590467,A,41.19419976778874,A,B,A,A,B,C,-50.598273656727244,59.363568822023126,-109.86878304333689,E,0
Other,China,64.89224638415004,B,68.85372124869387,E,B,B,B,E,B,-131.14307805729337,-120.55813286245636,-22.227851554783758,A,1
Other,Germany,176.55426340902528,D,33.7646869187749,A,A,C,C,C,D,11.177631554905197,-18.556469594547575,119.86785987617831,B,0
Other,Brazil,57.1662097719552,A,-63.576944027702496,E,A,B,C,E,E,198.32349184980822,172.75309313269375,0.5398163392995248,E,0
Other,Mexico,100.40554304410708,A,-123.49091192561306,D,E,B,E,A,C,-155.5773861196186,82.47941108358157,-10.161571941943988,B,0
Other,US,-165.10534330326152,B,32.8183687901364,D,A,C,E,A,C,11.286894643660714,67.24655571459289,236.43747218038996,A,0
Heterosexual,China,8.04670886168996,E,20.751734642785305,A,E,B,B,A,E,64.98530925077688,-40.43393279050484,61.96752507053467,B,1
Bisexual,China,-1.0752128087250812,B,-78.92179825145442,E,E,B,D,D,A,-205.6765249777729,-7.013088187957753,102.8509242703866,D,0
Homosexual,UK,139.82016855329283,E,36.342863862936746,A,B,C,D,C,D,-46.163839312738844,41.828844620551386,-57.87342287115506,A,0
Heterosexual,Mexico,-13.951377914595358,E,103.41915172029263,B,B,E,E,D,D,-89.86792359835604,-37.782414518751146,-154.3616556387294,D,1
Homosexual,Other,139.38756871495676,C,-124.14177876442383,B,A,B,B,C,D,122.83689354901766,-33.38347832292906,-32.452315522182815,B,1
Bisexual,Brazil,247.93826315495687,C,174.85710811623835,C,E,A,C,C,E,36.63883909345056,-5.082099060753864,65.32983741149425,C,0
Heterosexual,Mexico,-33.72579497322633,B,-2.633828245503908,D,B,C,D,B,B,53.8550351741786,-113.09578737026152,15.866179182341119,A,1
Other,India,20.727940273326162,A,-138.4917491773459,A,C,E,B,A,C,135.08419702984972,-76.59722951722652,-5.22165671770922,E,0
Homosexual,Brazil,-214.21273923369162,C,-182.57448568637793,A,C,E,A,E,A,106.56020601168169,-68.53213656702522,134.3118009892276,C,1
Heterosexual,Other,22.27831835027464,B,-57.85142886831029,A,B,C,D,A,C,-40.39322262500633,59.63786338499679,128.0765085159335,E,0
Bisexual,UK,225.19585247486705,C,-56.60228700318933,A,E,C,D,D,A,41.53326306197347,70.30070697882964,-2.842287481620481,B,1
Bisexual,Germany,41.45234869150452,A,-76.32340997722349,C,D,D,B,E,C,53.343558003464764,-167.63618687932302,57.98029333389735,B,0
Heterosexual,Mexico,-78.04406723242651,C,71.24968870025414,B,B,E,C,B,E,10.957713087422935,8.255887597469695,-6.61741437173426,D,1
Other,Germany,30.905914153446624,A,-23.275832949682993,E,B,D,E,E,E,72.5699777353778,-76.11121409133933,27.382408426489928,E,1
Homosexual,Other,-23.667814065070232,C,-24.9603503306492,E,E,D,D,B,C,-119.85632482352773,-128.576244116656,42.01609653754161,B,0
Heterosexual,US,-9.408364330355502,A,45.04119113758288,E,C,D,D,E,D,4.157416248714909,-46.2469847938167,63.92947790294111,D,0
Homosexual,Brazil,-102.39727098979301,C,-77.52457543111554,C,D,C,C,D,E,28.1786935055074,-32.51623897148777,-129.64529170426778,E,0
Bisexual,Brazil,-28.218302068084427,E,-8.404396654037601,C,E,B,A,A,B,35.66666416681373,-236.5167298776173,76.40611210310566,D,1
Other,Germany,-12.369638955951393,D,33.064839777940655,E,A,C,E,B,B,212.7385142473608,77.68230885884361,5.923568201860509,B,0
Homosexual,US,-278.9513480272376,A,-149.20906707283734,C,C,E,A,C,B,-65.66543577976877,51.70691940212496,-72.49954489185144,C,0
Bisexual,India,-13.36348890711633,D,77.60898484331472,E,B,C,E,C,D,143.8750036608085,49.1352270754113,73.51825607626618,E,0
Bisexual,Germany,-115.09073385065672,A,-112.15891932019116,E,A,A,C,B,C,-84.78280725103144,-26.789861505578045,-121.98031292405173,E,1
Homosexual,Germany,57.775300092693605,A,-78.28209894361271,C,E,B,A,E,B,-29.650568474436632,-117.59992333780028,159.75815204303854,B,0
Heterosexual,Other,-104.64706133923254,D,16.67502203794642,B,D,E,E,A,B,-1.9557008419016229,134.44365140331206,100.51075424348166,D,1
Other,Other,7.224808292158593,C,-98.77762535322856,A,E,D,D,D,E,-51.81042505966899,-129.50133433132356,57.657651863766276,A,0
Homosexual,Brazil,95.09887503482494,A,49.8148140252503,E,A,A,A,B,D,-34.55636916899856,144.26125533733423,-146.29566650535526,E,1
Homosexual,Germany,-233.43525750679999,E,-103.75361312857598,E,D,D,B,A,B,72.23042511187377,-27.28084760662961,69.47847939127121,E,1
Homosexual,Mexico,78.78171676865824,E,97.1068729053665,B,E,C,D,B,E,-8.82206343447898,-1.972334856925061,-28.97546834252814,E,1
Other,Germany,-80.18590551302817,E,-18.54768451841823,E,A,E,C,E,D,71.40446174587773,16.605619517880854,77.10607003058115,E,1
Heterosexual,Mexico,0.49613939829877596,E,116.38293951781316,C,C,B,B,A,D,140.00576556140751,-45.059250933711496,32.720820234690834,D,0
Heterosexual,Brazil,-64.12684317050376,C,108.13930160086085,D,E,A,B,C,D,-11.48216386075134,-97.29231395446473,-27.897322005676493,D,0
Homosexual,Other,-90.56987898589293,C,45.97936660128216,D,A,C,A,B,A,120.26525805556969,164.4467288285109,204.5272503014423,E,0
Heterosexual,China,-139.13197282045235,E,32.939689807108905,B,D,A,D,C,B,8.379721830523327,-63.59057430512727,-19.44775749433584,D,0
Other,US,-18.275753808627023,A,33.03052708400578,A,B,C,D,B,D,-111.68691708667747,-137.31023894085146,-35.64762501269752,C,0
Homosexual,India,73.02603378112453,A,17.523697216363995,C,C,E,A,A,E,-23.605899891942673,229.72648604768602,45.6504300796656,C,0
Heterosexual,US,52.24719396115437,E,84.12591635779351,C,C,A,D,B,D,-20.53903510325324,-1.10984303860865,-90.47374002919864,B,1
Heterosexual,Germany,111.42371931565597,B,-72.56886935133917,B,C,E,A,B,D,-80.94325562042923,-129.68647100338384,14.501621115840024,E,0
Bisexual,Other,20.434275655391364,D,-39.48125426694886,C,D,C,A,B,D,13.899890621807035,269.65979731483685,8.685499099113326,C,0
Heterosexual,US,160.39074291473327,B,-90.96221520563347,A,B,C,D,D,E,-19.24677069429159,-9.1681059674036,97.39298949040464,E,0
Bisexual,Other,-32.343339191208116,E,13.719042023959291,E,B,D,D,A,D,-36.25772467286535,21.327505477421273,-119.31484907129261,E,0
Homosexual,India,41.599790096580115,E,41.5280952738648,D,B,B,C,C,A,-47.36698258259574,-94.16259216921486,58.527745155388786,B,1
Heterosexual,China,70.44336121131347,B,139.44211923707456,D,B,E,B,A,B,-0.9545206035826614,92.85083995624933,-70.62797361222681,B,0
Homosexual,India,-108.86154130342543,E,-4.238108219220481,E,A,A,C,A,C,301.9676328350548,-174.28486504373376,-212.23540834225165,B,0
Heterosexual,UK,-4.5046465192768235,A,-73.98747515709712,B,B,D,E,E,D,-111.40132836822268,-108.29628890756413,-101.49900926100106,B,1
Other,Mexico,117.4206554126314,D,22.640294343374947,A,C,E,C,D,E,6.456001138991597,-35.618439128304544,148.29735363711197,C,1
Other,Other,-136.6077495116558,A,-153.1934291636033,C,B,E,C,E,D,5.814931504760421,109.35312436277256,-97.65173927367759,A,1
Bisexual,Other,-107.7224033179348,C,-66.51512246136102,B,D,A,B,A,C,-140.08277557812204,108.03146386058862,70.80028457900667,B,1
Bisexual,Brazil,-63.82962665529248,A,-14.846700735084536,A,A,C,E,D,D,3.435749675295348,103.5662663950647,-38.49000461062456,D,0
Other,UK,-30.169661301299648,A,35.200875411818245,A,D,B,E,D,A,98.48352627120069,-179.40663803489875,-90.48491431825822,E,1
Heterosexual,China,141.04427406600402,B,-34.091468708768495,B,B,A,B,E,B,72.79989330714997,78.98321235965248,3.0277959541013986,A,1
Homosexual,Mexico,50.28589822341851,D,-17.113651477385524,C,B,D,C,D,A,92.42487743951716,-78.24492289153359,-165.32356737304949,B,0
Other,US,-81.56489229521527,A,-5.1655198481981515,C,B,C,A,E,C,8.603933690141897,134.61651564545875,-52.163704924056965,C,0
Homosexual,Brazil,-201.73983024553047,B,76.89295768327085,D,D,A,E,B,E,18.80687709936593,-263.6220426263034,20.64497897217726,C,0
Homosexual,Brazil,11.89936627486827,C,153.82277170716034,A,E,A,D,E,E,253.921478588983,94.91689285765796,-35.13013673040567,B,1
Homosexual,UK,73.94634416967902,C,-67.75238453193423,D,C,A,A,E,D,32.7226664826511,32.54800420791996,175.62455655308466,C,0
Homosexual,India,78.0975196865886,B,-114.93989889048099,B,A,D,C,E,A,149.10843368899504,9.612517575402919,132.05828411415737,A,0
Heterosexual,US,73.76340159076362,E,91.59296809183375,B,C,A,C,D,E,-64.45562545399058,-35.12620419276763,-107.10605269818758,E,1
Heterosexual,China,-31.074249262597974,D,137.93822118090503,A,E,A,C,C,A,177.07346942728103,-15.84711352158061,-166.25425289829474,D,0
Homosexual,China,-111.37109350878538,A,1.868445393047114,B,A,D,B,A,E,60.45678274902726,-54.43271478320458,-126.1635198300243,E,1
Bisexual,Other,-151.277120712935,B,-91.41240195545313,E,C,C,D,A,E,238.29762543791685,19.473315248035377,-55.213552197281516,B,1
Other,US,114.76152571971224,E,191.74032347081948,C,C,A,D,A,C,66.09712782709627,-96.30183013941748,8.413186417832083,B,0
Homosexual,India,295.73654123348734,C,-55.642141319813156,C,D,C,B,D,D,4.665506508460862,26.51742244750122,-53.169520456092926,C,0
Homosexual,UK,-213.94165669885012,B,-66.95629920918435,D,C,A,A,D,C,-61.5460252491234,88.17463866159447,-24.53145310561252,B,0
Heterosexual,Germany,96.0816324357787,C,95.26554460147523,A,A,D,D,E,C,138.99276123215984,32.28617557123469,137.38978052179473,C,0
Homosexual,Other,-8.143808179411476,A,55.89526967743817,E,E,C,D,C,D,132.89895906691558,-89.91759692412644,101.08606124609364,E,0
Other,Brazil,83.15569329444284,E,-126.77676489567939,B,D,A,C,A,C,12.828634392969857,-157.5670828021999,-8.398142575569382,E,0
Heterosexual,Other,14.569390018002034,E,99.69809277381304,E,C,E,A,A,B,88.71969777606915,-169.60843093356806,-162.70759666016247,B,1
Heterosexual,Brazil,-39.48120460109366,B,49.13866394134421,A,A,D,A,D,D,126.9694911778809,-58.12547613643287,-139.12189644472232,D,0
Bisexual,Germany,-28.060820245594098,B,-53.81141711470101,E,B,E,B,C,D,9.540076120749292,55.57791791296074,-191.5263084295641,A,0
Homosexual,US,-4.5529113064347015,A,-32.35309580466764,C,E,C,A,D,A,-121.07002566594932,-108.15390025144877,147.34280256951232,A,0
Bisexual,India,-117.86677023541586,A,-103.71318454835632,C,C,D,E,D,A,-121.34959708500072,165.9972033480478,-0.39954968390016266,B,0
Heterosexual,Brazil,-122.51964696112876,B,220.9402936170069,C,A,D,E,B,D,105.82685245639998,47.171673522949135,-93.41818654914579,B,1
Other,China,138.05684181434523,C,52.476054184145895,C,B,D,A,E,D,-114.19486355743724,68.88533530874432,-33.59616327665245,C,1
Homosexual,Germany,-115.28753357873465,C,78.06267027819668,E,E,E,E,C,E,111.33314158589711,-14.212189142796372,25.696008722308793,A,1
Other,China,151.19183084131598,A,-177.4134791661978,A,C,C,A,B,D,3.574464273652799,82.6086177203494,-51.9615555789967,C,0
Heterosexual,Brazil,-12.464431926800593,C,-40.45460310778064,D,E,E,B,E,C,119.14620996425738,57.03087005185885,-38.336310779219964,E,1
Bisexual,Other,-47.60165995167983,A,-67.93235405613953,B,D,B,E,E,A,-8.179767598292004,-43.78434444805248,69.52510037260681,A,0
Heterosexual,Other,61.07970067973029,B,5.373690528929674,A,A,A,C,B,D,-118.60112842214608,-31.75347430798506,-165.06389158400304,C,0
Other,Brazil,51.40318362304955,C,11.905388808837305,B,D,E,B,C,E,-32.368377949526106,-112.67730101855346,9.323920422828422,B,0
Heterosexual,India,-62.968474357652106,C,-50.03184208612312,A,B,A,C,A,D,-100.48176090886403,-67.371362198603,-134.95211651106004,E,0
Homosexual,China,-23.340707280636433,C,167.66421378956665,B,C,D,E,C,A,-55.43311100089213,37.37565274538447,-85.92482105559098,D,0
Heterosexual,Mexico,-74.06500872316288,A,-48.170937296414685,A,C,A,B,A,A,-73.35495578565236,47.32200052308899,116.43667227273168,E,1
Bisexual,UK,-89.43416565195538,E,77.6487747490766,D,E,E,A,E,E,22.04682142710315,55.77164947672421,222.7251144496589,E,0
Heterosexual,Brazil,-109.45827084581626,E,-134.3872913740094,C,A,A,D,C,C,-57.26317929576111,116.30039955421509,-193.3293146854482,E,0
Other,Mexico,114.6186294648,C,9.355674709940796,D,A,B,B,D,C,105.02780134035415,95.95766899359367,-81.37455617960744,C,1
Homosexual,Other,-12.752808833330409,B,204.85573113383407,A,C,A,C,A,E,129.19915527560013,182.20954174162313,42.88956315388328,A,0
Heterosexual,US,-142.62760451592194,D,92.79757272870864,E,B,B,E,C,C,-79.01836336795432,-73.85368437473161,182.33764308209464,B,1
Bisexual,India,-54.91275815776324,E,107.02694554988501,C,E,A,E,B,B,-96.12088226076138,-47.100320914986824,89.79913173663539,E,0
Other,Brazil,63.099813691953074,C,116.73152457341173,A,C,A,A,B,A,-25.70506447577021,90.62687350458405,216.70113919543357,E,1
Heterosexual,UK,-56.91836924322562,D,-260.37577427983507,E,B,A,C,A,D,-216.1708471246618,20.667720667913226,-40.44156533450713,E,1
Heterosexual,Germany,-67.61512022102194,B,24.699536589477976,B,E,A,D,C,A,197.2111469116033,-19.169433863835796,211.348425975088,C,0
Other,Brazil,38.03237998713026,C,55.81921692432883,E,A,E,A,E,D,-31.18891350959584,-0.005233766929524888,-210.84269881933326,B,1
Heterosexual,Brazil,60.60491497696048,B,-79.05592602353147,A,A,D,B,B,A,23.423836070295,-36.27112093996132,-15.548120218636033,A,0
Homosexual,UK,56.10103649410243,D,0.38930162705170407,C,D,A,B,C,B,-186.44105012521374,-28.688008680097017,132.6773505376683,C,1
Heterosexual,US,9.95342479653938,C,21.82485005599353,B,D,B,A,D,B,-244.31517813948494,-36.12907140496377,-43.18222364346995,B,1
Bisexual,China,-133.192289631844,D,-110.40853718400143,E,B,C,E,A,A,76.18180496131268,74.95994158597843,64.031103124051,A,1
Other,India,41.992943423575504,C,50.097698381452126,B,A,D,C,D,A,-53.92322773309144,-23.738906417568618,-149.7222958620302,C,0
Bisexual,US,65.29803385585538,D,28.22508050486779,A,C,C,B,B,B,-39.3082647083401,-5.934708837435901,-36.90796010764791,D,0
Bisexual,China,17.308928567157814,B,154.28100543818744,E,C,E,E,A,A,5.192328112644967,-83.68951904105852,-2.878378550606157,D,0
Other,Brazil,-142.604583535292,E,-2.021810807630577,D,E,E,D,D,B,65.01090416151469,221.33455639413398,66.45850043542283,D,1
Other,Brazil,19.661254563805375,B,61.25230780270964,E,D,D,E,A,E,-90.9270928118871,51.0106709866159,-28.82668347812645,D,1
Homosexual,India,104.1765387104646,E,-13.139167589810791,A,E,E,C,C,E,151.89587908761348,-58.65864883282104,-283.51174988760863,E,0
Heterosexual,Brazil,-1.8344270629274062,B,-49.10569633897129,A,B,E,C,C,A,7.186663022503886,-234.81706924173932,-84.23478484068059,C,0
Heterosexual,India,-174.55677858550428,E,10.620698449419583,E,B,D,D,A,A,-9.378931815743464,16.314833301175174,-83.05218333147037,D,1
