religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,C,A,A,C,D,E,E,-82.7493069125259,1
Other,B,C,A,D,E,A,B,64.05752664331503,1
None,C,E,D,D,D,D,C,-55.748405709039986,1
Hindu,C,B,C,C,B,A,A,16.091002263757165,0
Jewish,D,C,C,A,A,E,C,189.79565391121685,1
Buddhist,B,C,A,C,D,D,C,-26.678617934873987,1
Jewish,C,D,D,D,E,E,D,116.71176443780156,1
Other,E,C,D,E,D,A,C,33.778439874715595,0
Muslim,C,B,B,C,B,D,E,2.366306070413718,1
Hindu,C,E,D,A,D,E,E,131.18546365803888,1
Hindu,E,C,C,A,C,B,C,101.81748086237918,1
Jewish,B,C,B,B,C,E,A,30.689948674690122,1
Other,E,A,E,B,B,A,D,86.14954554928943,0
None,A,E,B,A,D,C,B,144.24525209625395,0
Hindu,D,D,A,C,B,B,A,-27.795756276269696,1
Christian,E,D,C,A,B,D,E,72.13759783326414,1
Muslim,B,A,C,E,E,D,C,49.34755708204928,1
Other,C,C,E,E,B,D,E,-91.97496354381009,1
None,E,C,B,E,A,E,B,57.49834280623081,0
Buddhist,D,E,E,E,C,B,D,-123.42695329335565,1
None,B,B,D,A,D,B,E,-10.876068705037087,0
Christian,E,C,C,A,A,C,B,166.61062752986112,0
None,B,A,C,C,B,E,E,22.661187003737655,1
Jewish,E,B,E,E,C,D,C,-10.38005723280385,1
Jewish,A,A,A,C,B,E,D,107.134892759836,0
Jewish,C,D,E,D,A,B,B,-1.7119696720663942,0
Jewish,A,D,D,D,B,E,C,-91.66031381749855,1
Muslim,A,D,E,B,E,B,D,47.160875713943575,0
Other,D,E,D,E,D,A,A,37.20493748650278,1
Jewish,B,B,A,A,E,A,D,-0.4063402716710529,1
Other,C,C,C,C,B,C,D,26.05437891214696,1
Hindu,B,A,D,B,D,C,C,16.534092966257933,1
Buddhist,E,E,B,A,A,D,C,-66.41731348976863,1
Other,C,E,D,D,C,B,B,106.42104438418293,0
Buddhist,A,E,D,D,D,D,B,22.472974492806834,1
Other,C,C,C,E,B,D,C,-128.3097749725365,0
Hindu,D,E,E,C,B,A,B,-50.94580363935649,1
Jewish,A,A,A,D,B,B,A,-13.65068580588128,0
Christian,C,E,E,C,E,B,D,136.5430951129632,0
Hindu,A,E,A,B,D,E,D,-123.98870493312033,0
Hindu,B,C,C,B,A,B,C,-3.6235512072621545,0
Jewish,B,A,A,D,B,D,B,79.92276105666987,1
Muslim,E,D,A,C,C,E,E,70.26125063666227,1
Buddhist,E,D,A,A,D,D,B,202.01495312559646,0
None,E,E,C,D,D,B,B,-3.888413608600564,1
Muslim,E,B,D,A,C,C,C,5.024357407740532,0
Other,E,B,E,C,A,E,B,-2.506566338470301,0
Buddhist,A,D,A,B,E,A,C,-19.04585894801753,0
Other,B,C,A,A,E,D,C,-5.273173847058662,0
None,D,A,C,B,D,B,E,238.56414327716786,1
Jewish,B,B,C,D,E,B,E,88.68835026846057,1
Christian,E,B,C,E,B,E,A,79.62956188379678,0
Muslim,A,C,E,A,C,B,D,116.76095203886017,0
Jewish,C,A,A,B,E,E,A,-163.0684240259743,1
Christian,B,E,E,A,D,B,A,-95.3850907362584,1
Muslim,A,B,A,D,D,E,C,231.33852964560248,1
Buddhist,B,D,E,C,B,C,C,97.93412386147966,0
Other,E,D,C,B,A,C,E,63.79664473037604,0
Muslim,C,B,A,D,E,D,A,-73.7028874167728,1
Other,C,C,A,E,A,A,A,67.2295549208292,1
Jewish,A,A,D,E,C,D,A,45.34026677623004,0
Muslim,A,E,D,A,D,E,A,-6.561367179267286,0
Other,C,C,E,C,E,D,C,-191.36574999621538,1
Hindu,B,D,A,A,C,B,A,42.19042699769232,0
Buddhist,A,B,A,B,B,D,E,170.63129881322072,0
None,E,B,B,B,B,E,E,-79.71942123833304,0
Muslim,D,A,B,D,D,A,D,12.276989747264967,0
Hindu,E,C,A,A,A,E,E,104.49837374593353,0
Hindu,E,B,E,B,C,C,C,23.503370726186276,1
Jewish,C,A,D,A,A,D,D,-70.86503750983655,0
Other,E,C,C,B,B,A,C,-177.25752407154263,0
Muslim,C,C,D,B,E,E,D,126.1133033370517,1
Hindu,C,C,E,C,B,C,D,-115.00041034449345,0
Hindu,E,D,E,C,A,A,E,65.4694239190232,0
Other,E,A,A,B,B,C,C,-43.43341076817117,1
None,D,A,C,D,C,D,B,-90.81259721876786,1
Buddhist,C,D,A,D,C,A,A,127.85753637165378,1
Hindu,A,D,C,A,B,A,C,-84.94040778677058,0
Hindu,E,B,A,D,E,A,B,112.53434272671153,0
Christian,C,E,B,D,D,E,B,-16.447547508297156,1
Hindu,D,B,B,A,D,D,D,92.72115273750966,0
Buddhist,B,D,E,E,E,A,A,47.236221979471296,1
Other,C,D,C,A,C,A,B,170.83163488911651,1
Christian,B,E,D,E,A,E,D,-37.883479623017664,1
Jewish,B,B,C,B,C,B,D,149.48239676274702,1
Other,E,A,A,B,C,A,C,-112.67107432852595,1
Buddhist,E,E,C,A,D,A,B,-104.48356042088255,0
Muslim,B,E,E,A,B,E,A,-64.80013743900588,1
Buddhist,A,E,B,A,C,D,A,35.31406736558899,1
Buddhist,E,D,B,C,B,D,C,84.66020640847856,0
None,B,E,A,A,C,C,D,-65.45679650165431,1
Muslim,E,E,B,B,C,B,B,97.94312304382817,1
Muslim,C,E,C,D,B,D,D,-146.61031410480945,1
Buddhist,E,A,C,C,C,A,B,-160.20953478302212,1
Jewish,C,C,A,D,A,D,B,6.19567530574308,1
Buddhist,C,A,E,E,C,E,B,-208.0014253384414,1
Hindu,B,A,B,B,C,C,C,119.54141361842032,1
Other,E,C,B,D,C,A,B,-88.39963250412539,0
Christian,D,C,B,C,B,D,A,162.29609493424775,0
Other,A,B,C,A,A,C,B,16.353057569855423,0
Other,B,C,B,A,A,E,C,-123.86410385810788,1
Buddhist,E,B,E,A,C,B,C,-56.66093825939258,1
Christian,D,B,E,E,D,B,E,60.3941769946868,1
Buddhist,D,D,C,C,B,D,E,134.84628596850993,0
Christian,D,A,D,E,E,A,E,63.2006753608544,0
Jewish,A,C,C,D,E,D,C,46.048301229840725,1
Hindu,B,A,C,A,E,A,C,-4.20731997355918,0
Muslim,B,E,B,E,B,D,B,-91.87275487970722,0
Muslim,C,B,B,A,D,E,D,39.38214976489311,0
Christian,C,A,D,E,A,C,D,99.44977526588507,1
Jewish,A,A,E,B,A,C,E,1.2532079366016395,1
Hindu,B,A,A,B,E,A,C,56.12150142368885,0
Other,E,B,C,A,B,E,E,-40.94704104498666,1
Buddhist,B,A,D,C,A,C,B,-28.540666671296584,1
Hindu,C,D,D,A,B,B,D,-64.45186176174808,1
Muslim,C,E,D,B,B,E,D,87.51093134460741,1
Buddhist,C,E,E,C,A,B,C,-21.465326094845757,1
Hindu,A,A,E,E,E,C,B,-57.94270308859647,0
Other,C,E,C,A,E,E,A,-36.39073605618668,0
Christian,B,B,C,E,C,A,E,-233.2546244363451,0
Other,C,D,B,C,E,C,A,-24.907621259064207,0
Other,E,C,B,A,E,B,E,-37.916700368479546,0
Muslim,A,B,D,D,E,C,A,-183.88633593546803,1
Muslim,D,C,A,D,A,E,D,-27.05475348815249,1
Jewish,A,B,E,D,D,B,B,37.1006345256985,0
Christian,E,B,A,C,D,E,C,44.092862651871094,0
Christian,A,C,E,D,C,C,C,12.709684950890981,1
Buddhist,E,C,D,B,D,A,B,-94.93219926418077,1
Buddhist,E,E,B,B,E,B,A,-109.13840927008593,1
Other,C,D,E,D,E,B,A,124.29065195790336,1
Other,D,B,C,C,C,E,B,-7.399624371044955,1
Muslim,D,D,A,B,E,E,D,3.443122627070192,0
Other,E,D,E,C,A,D,C,1.1016751824923976,0
Hindu,A,E,B,A,C,B,E,-105.08923775453694,1
None,E,E,C,E,A,A,B,8.821657310263637,1
Muslim,B,A,C,A,D,C,A,-5.690503454621097,1
Jewish,B,A,A,A,C,D,C,-102.99322653979262,0
Jewish,C,C,A,C,C,E,E,-121.71266977556294,0
Muslim,B,B,A,B,C,C,A,-78.232574614197,1
Muslim,E,E,B,B,C,B,B,-25.86664225850442,1
Christian,E,B,B,E,E,B,B,286.8629583168448,1
Other,C,A,C,D,C,C,D,10.298095783171918,1
Muslim,A,B,C,E,A,A,C,47.51089737661785,1
Christian,A,B,E,A,A,E,E,5.891646412430372,0
Other,E,D,A,B,E,C,C,-61.29131166145858,1
Muslim,C,A,E,E,D,D,A,-197.7399163358557,1
Hindu,C,C,C,B,E,C,D,-82.2245219452648,1
None,A,E,E,B,D,E,E,-90.39258740208344,0
Muslim,A,E,E,B,A,E,A,45.82121608171804,0
None,E,C,D,D,D,A,E,-38.91498533560716,0
Buddhist,C,A,C,D,D,A,A,-30.990079419057736,0
Muslim,B,A,C,E,D,C,C,-157.50848512724457,0
Jewish,B,E,C,D,E,E,C,80.16317379856847,0
Other,C,A,C,E,D,A,C,-131.61077557328545,1
Christian,D,B,D,D,C,B,C,-5.627153701135668,1
Jewish,C,C,E,A,A,E,E,-68.87465523257228,1
Christian,E,E,C,C,C,A,C,-54.98040446746448,0
Other,E,E,E,B,B,A,C,162.82294539069022,0
Buddhist,A,D,A,D,C,B,C,-43.92392252432856,1
Other,A,E,C,A,C,E,C,-50.61665520351693,0
Hindu,E,B,B,E,E,E,E,108.09870156767441,0
Hindu,D,A,C,D,D,D,A,-69.11910079655266,1
Jewish,E,B,C,D,E,C,B,10.985317719287613,0
Buddhist,C,B,B,E,E,C,E,132.58031809323538,0
Hindu,D,C,C,B,A,D,B,-52.354449913773806,1
Buddhist,C,C,B,B,C,D,B,111.3032033857817,0
None,B,E,D,B,A,B,C,-16.556231543735414,1
Hindu,B,C,D,B,B,B,A,63.499689174045905,1
None,C,B,E,C,C,A,C,85.34305418502696,1
Christian,E,A,E,A,B,D,B,-43.550411625615496,0
Other,D,B,B,A,C,B,E,-21.820993429331804,1
Buddhist,C,B,C,E,B,A,C,36.3876556124631,0
None,D,E,E,E,C,D,E,-161.98689540338754,1
Other,A,D,C,B,E,B,E,-114.21329175176014,1
None,C,E,E,C,E,B,D,-39.43274340975558,0
Buddhist,B,D,D,C,D,E,B,68.92737241589137,0
Buddhist,A,E,C,A,C,A,B,19.4756816791084,1
Hindu,A,C,D,D,C,D,A,36.05513441833639,0
Christian,A,C,B,C,B,D,B,28.802019874191004,0
Buddhist,C,B,B,C,B,D,D,232.24817605699474,1
None,B,A,C,A,C,E,E,-30.447878998354554,0
None,A,D,D,A,B,E,D,201.98177958278046,1
Buddhist,A,C,D,A,C,A,B,6.957826507938586,0
None,D,A,E,D,D,E,D,79.31239817169373,1
Other,E,D,E,C,B,E,A,19.280674484674645,0
Hindu,B,E,C,C,D,A,E,-18.263190393112577,0
Other,C,B,B,B,D,B,B,89.29673225162473,1
Jewish,E,A,A,E,C,B,D,-161.2128542417294,1
Jewish,B,E,B,B,B,C,B,-104.48655677075153,1
Hindu,C,A,C,D,D,C,E,-53.163585945203096,0
Muslim,D,D,D,A,A,E,C,-141.10974687123235,0
Buddhist,C,B,C,D,E,C,E,72.89189097570129,0
Muslim,A,C,B,C,B,A,D,91.98344017012303,1
Jewish,B,D,A,D,B,A,D,51.45754554860791,0
Hindu,C,A,D,D,D,C,E,-78.35703197266808,0
Hindu,D,E,B,D,A,D,C,-47.09749879370954,1
Christian,B,C,D,D,C,D,B,69.6515368995644,0
None,C,D,B,D,B,E,C,110.56002672210994,1
Christian,D,C,D,C,D,E,C,61.84553627201224,0
Buddhist,A,B,D,A,A,A,E,-70.02592743858395,0
Buddhist,D,E,E,A,E,C,A,-51.18602893894635,1
Buddhist,B,C,A,B,A,A,C,146.1517935052572,1
Jewish,C,A,A,C,A,A,B,189.45698963732653,1
None,C,C,B,A,A,D,C,-44.94998439504767,1
Jewish,B,B,C,D,A,A,B,48.84873455789657,0
Jewish,B,D,A,B,A,C,D,-21.245865984342952,0
Muslim,B,A,C,D,E,E,D,-231.05525035886694,0
Jewish,A,A,C,E,D,D,B,-70.82703971526341,1
None,D,D,D,A,D,D,A,88.45571181295719,0
Jewish,C,C,E,E,A,E,C,74.15570173255931,0
Buddhist,B,E,E,D,E,C,B,36.22152965895084,1
Buddhist,E,B,A,E,A,B,D,-43.486284648600815,0
Other,D,A,C,B,C,B,E,82.2645234482787,1
Buddhist,E,A,E,D,C,D,E,-147.95247872760535,0
Jewish,A,A,E,C,E,A,E,25.158842953451266,0
Buddhist,E,C,E,A,A,A,E,-121.36352086968184,0
None,B,C,D,B,E,A,E,36.65475786601307,1
Jewish,A,B,D,D,A,E,C,43.16548483725704,1
None,A,A,E,B,D,B,C,-67.28742258812005,1
Christian,B,C,E,C,C,C,B,157.97294929788066,0
None,D,E,C,C,C,C,A,11.40412200595852,0
Hindu,D,E,E,C,D,C,C,-95.85510774073754,1
Hindu,E,A,D,E,A,D,E,-117.30725102045506,1
None,E,D,D,B,B,C,E,-165.59527914376088,0
Christian,C,C,A,E,C,D,D,24.151748677932407,1
Hindu,E,D,E,D,A,A,B,-154.66009249351902,0
Other,B,A,E,B,D,A,B,-218.00052054240885,1
None,D,A,C,E,B,D,B,61.76421191114705,1
Christian,A,D,C,B,A,B,B,44.97255457476535,1
None,C,C,C,B,C,E,E,-113.43166996453293,0
Buddhist,D,D,E,E,C,C,A,-92.56153812230816,0
Muslim,A,A,E,E,A,C,B,1.6926369539052113,0
Jewish,D,D,C,D,A,D,D,2.442176741591039,1
Hindu,E,C,E,E,A,D,A,-22.843472361963567,0
Buddhist,D,B,E,A,E,E,C,128.8996662001297,1
Buddhist,B,A,A,C,B,C,B,-48.83922139763033,1
Buddhist,B,D,C,D,D,C,D,114.90769893974029,1
None,A,D,C,E,A,C,A,-140.1969086613336,1
Hindu,D,A,C,D,E,D,D,-168.77410868646322,1
None,D,D,D,E,E,B,A,-3.7639860478533342,1
None,C,C,D,D,E,B,B,-112.07574753603173,1
Other,C,E,C,E,D,D,A,21.30464280617247,0
Buddhist,A,E,A,C,A,E,C,-69.16162071276015,0
Other,D,C,C,B,B,D,B,52.15910454938051,1
Jewish,E,C,B,E,E,A,B,185.12522644583532,0
None,E,E,B,B,D,D,E,35.08712640539448,0
Jewish,E,E,B,C,C,A,A,170.59617065415023,1
Hindu,A,E,C,D,B,D,A,-43.357191046975515,0
Muslim,D,A,A,D,C,E,B,65.13237016520077,1
None,E,D,E,A,A,D,B,26.433587521677428,0
Hindu,E,E,E,B,D,D,A,7.3454877864135915,0
Other,D,B,E,E,C,E,D,18.194325067243746,0
None,B,E,C,C,A,A,D,-101.80491409182993,0
Other,A,D,E,E,E,C,E,146.71860769641376,1
Hindu,E,B,C,B,A,E,B,-146.120011478052,1
Christian,E,D,E,E,B,C,D,-236.37281102641188,0
None,C,D,C,D,B,A,C,29.602056061844518,0
Muslim,C,C,A,D,E,A,D,103.76830071096886,1
Christian,A,E,C,E,C,D,A,-133.22996364578682,0
Jewish,E,B,C,C,A,C,D,27.91887220898949,1
Jewish,B,E,D,A,E,D,E,-87.93075807030183,0
Hindu,E,B,E,E,E,D,A,-157.8130231600335,1
Other,B,A,B,B,A,A,A,23.852319650464167,0
Jewish,A,E,D,A,A,B,C,-271.53211691047863,1
Other,C,C,E,D,E,A,B,-148.29193093885573,1
Hindu,C,D,D,B,C,A,A,-287.20245929147524,0
Other,E,E,A,B,C,C,E,-97.01834511775756,1
Other,B,C,E,C,C,E,E,-92.9993597180448,0
Hindu,E,A,B,E,E,D,E,-11.598464066853161,1
None,B,C,B,C,D,C,A,205.40725341834298,1
Jewish,D,B,C,A,E,B,E,85.56664544218117,1
None,E,A,D,B,A,B,A,-15.092329771688389,0
Jewish,B,A,E,C,B,D,A,-118.83401926586146,1
Muslim,D,C,D,E,E,B,B,-13.73092359527521,1
Jewish,B,B,E,C,B,C,A,4.945763471282735,0
Hindu,B,B,B,B,A,B,E,80.74608294773715,0
Hindu,C,C,E,D,C,A,E,-5.963765885922026,0
None,C,E,D,A,A,B,A,167.13223242932355,0
Jewish,C,E,A,E,A,D,A,66.08666031068215,1
Hindu,C,D,E,C,E,A,D,-45.17090162001468,1
Buddhist,E,A,D,D,C,D,E,27.889034951276,0
Christian,C,A,B,A,A,E,A,53.70101050075344,0
Jewish,E,A,C,A,D,C,B,154.7642202841875,1
Buddhist,B,E,D,C,C,E,A,-9.536143434837506,0
Buddhist,C,D,B,D,C,B,D,-20.66433670672118,0
Muslim,D,D,E,B,E,E,D,-123.85580841237982,0
Jewish,A,B,C,C,B,A,A,-112.2192051963393,1
Christian,D,B,E,D,A,D,D,114.80808692781889,0
Jewish,C,B,E,A,A,C,C,-203.62456189548953,0
Jewish,D,B,C,A,D,B,D,-109.58673098809042,0
Hindu,D,A,B,E,B,E,D,5.243899214562691,0
None,C,A,C,A,D,C,D,-94.09192299910877,0
Hindu,E,D,B,E,A,B,D,-84.04838511955613,1
Buddhist,E,A,B,E,D,E,E,-61.47123321991609,1
Other,A,B,A,C,C,A,E,-170.6402419594353,0
Other,A,E,B,C,B,A,E,21.120040221716728,1
None,E,B,E,A,B,A,A,-191.02861702831888,1
Christian,A,C,E,E,D,B,A,113.84499471755977,1
Muslim,D,E,A,D,B,A,A,-120.1289417347628,1
Christian,E,A,D,E,A,E,E,-71.80276199199078,0
Christian,B,E,E,E,E,B,E,88.38481736742136,1
Buddhist,D,C,C,E,B,E,B,-143.71585626600373,0
Muslim,C,E,A,D,C,E,D,-72.05372153924458,0
Jewish,C,E,C,B,D,B,A,-62.55373577796701,1
None,C,C,E,B,D,A,E,-110.82960932930752,1
Hindu,E,B,B,D,C,C,E,45.823050832879865,1
None,B,D,D,D,C,A,A,9.536912006515509,1
Hindu,A,B,C,E,B,C,D,81.45658388846745,0
Christian,C,C,B,D,A,D,B,113.82409401393446,0
None,A,D,D,E,B,A,A,-17.73438182921993,0
Muslim,B,D,D,E,E,D,E,39.796612640277665,1
Jewish,C,A,C,C,B,D,A,-42.12454985254387,0
Hindu,D,B,E,B,C,A,C,-92.91011134264431,0
Buddhist,B,A,D,C,B,A,A,-121.21973028853039,1
Other,D,D,D,A,D,D,A,36.26286563794612,1
None,A,E,A,D,E,B,E,45.13714999869518,0
Muslim,E,B,D,C,D,A,E,-77.07441479973355,1
Christian,B,B,C,C,B,D,C,82.82342875904621,0
Muslim,B,B,A,C,D,E,B,-12.024302788074234,1
Other,E,C,A,B,B,B,E,-41.090297609349754,1
Muslim,D,E,B,D,C,E,B,-9.736598391294283,0
Christian,E,D,C,C,D,C,C,-298.3918962199681,0
Jewish,C,D,E,C,C,B,E,-47.29777764866799,1
Hindu,B,A,E,E,D,A,D,2.9659128123176988,0
Hindu,B,A,E,D,B,E,A,-0.6485109500332494,1
None,B,A,B,B,C,E,E,-39.6556528750983,1
Buddhist,B,C,A,C,B,B,E,52.25747223616125,0
Other,E,A,A,B,A,C,C,-134.29548617851165,0
None,C,A,A,C,E,E,E,-219.82139090067753,1
Other,A,A,E,D,E,D,B,-16.76004892269078,0
Buddhist,E,A,C,A,E,E,E,-99.94492630801382,0
Buddhist,C,D,A,D,D,A,E,-69.00958776450133,1
Buddhist,A,D,A,A,A,E,E,90.57591312952191,1
Muslim,C,C,C,D,D,D,C,-147.1416815398771,0
Other,C,A,C,E,D,E,B,-137.29841408259645,0
Buddhist,E,B,D,C,B,B,E,-205.79458059242074,1
Buddhist,E,D,B,D,C,C,A,-37.9528586865374,1
Other,D,B,D,C,B,D,E,-4.877589352995275,1
Jewish,E,C,E,C,B,A,A,164.68304290221013,0
Hindu,A,A,A,A,A,B,E,-173.28599210232397,1
Muslim,E,E,B,D,D,B,E,-10.62167140858946,1
Other,B,B,D,C,B,B,C,-50.79862470397568,1
Hindu,D,B,B,B,E,E,C,2.8272114397519648,1
Christian,E,A,E,A,A,B,A,80.06754710144844,1
Other,A,C,A,C,C,A,D,74.68513885999235,1
None,A,A,D,C,D,A,C,20.8520111184007,0
Christian,E,E,C,D,A,B,A,33.92347551430973,0
Buddhist,A,D,A,B,B,E,E,71.4833429300306,1
Other,B,A,E,C,B,A,E,-12.114908367048914,1
Jewish,A,B,D,B,B,A,A,4.5407168932698845,0
Christian,E,A,C,C,E,D,A,65.87158548194496,0
Other,A,B,D,B,A,A,C,181.71344139818015,0
None,C,E,A,D,B,C,D,187.6550844763118,1
None,E,E,B,B,D,A,E,-71.58155216600322,1
Muslim,A,B,C,C,A,D,B,38.69624883554846,1
Jewish,E,D,B,D,D,E,B,-77.1011945308159,1
Other,E,C,B,C,B,D,B,132.8032438588824,1
Hindu,C,A,B,B,A,A,A,-112.40800979468119,0
Other,C,B,D,D,B,B,B,151.99182459714058,1
Other,D,A,A,C,E,D,B,29.02443290461383,0
Muslim,B,A,D,D,C,C,B,-144.57902141860984,1
Other,C,D,C,B,E,D,E,-90.40231583156847,0
Jewish,A,C,D,C,C,E,B,-87.18794735530622,1
Other,D,D,C,D,B,E,A,110.711465408842,0
None,D,A,A,A,E,E,E,-188.19520614010466,1
Hindu,D,C,A,E,B,D,B,-7.5932501659240135,0
Other,D,A,E,B,E,D,C,19.94825902704639,1
Hindu,B,E,B,B,A,A,E,132.25763583625863,0
Christian,C,C,E,C,C,C,C,-48.266304255539694,1
Other,B,D,D,C,B,B,A,58.83812147872597,1
Muslim,E,C,B,B,D,D,D,18.925793306184552,0
Jewish,C,A,D,C,A,D,C,-36.158050018720196,1
Jewish,D,D,B,D,E,C,B,12.423704242028087,0
None,C,B,E,C,E,A,C,114.83983313750016,0
Other,E,C,B,B,C,A,D,9.489737484230236,0
None,E,A,A,A,C,A,E,-64.61239104170778,0
Buddhist,A,E,C,E,C,B,D,-122.88930748629426,1
None,A,D,A,B,E,A,A,23.093455484899543,0
Muslim,C,D,D,A,D,B,B,21.649096608559788,0
Hindu,E,E,D,C,C,B,A,90.8423789074673,1
Christian,C,E,E,A,E,C,C,78.93495207557369,1
Muslim,D,B,A,C,B,D,A,170.4897889278398,0
Muslim,A,A,A,A,E,E,A,114.08538459523776,0
Hindu,D,B,D,B,A,D,B,-3.206171395052172,1
Other,C,D,E,C,C,D,B,-162.9906468859943,0
Muslim,B,E,E,B,D,D,D,96.42960076877023,0
Hindu,D,C,B,D,C,D,D,-62.75598007738596,1
Christian,B,B,A,A,C,C,C,104.85944673501722,1
Jewish,D,D,E,B,E,C,E,-26.761624215069517,0
Hindu,D,C,C,E,E,D,D,56.65966832797448,1
Other,B,B,C,C,A,A,B,167.914148163965,1
Jewish,E,D,E,D,D,C,E,103.86527264704341,0
Christian,C,B,D,A,A,B,B,-66.91754436685927,0
Jewish,C,B,C,A,C,E,E,82.7796933572804,0
Other,D,D,C,A,E,D,B,-61.1081528771284,1
Hindu,B,D,A,B,A,D,E,69.70328039132109,0
Other,E,A,B,E,E,D,C,95.30750355575803,0
Jewish,D,D,D,C,B,D,A,165.19850399510867,1
Buddhist,B,C,D,D,A,A,B,-66.9453633164158,1
Buddhist,B,E,C,B,B,A,A,-120.3376233171356,0
Muslim,D,A,A,E,A,A,E,-74.37308700647603,0
Other,E,D,B,D,B,B,C,183.76489736104975,1
Muslim,D,D,D,D,D,E,C,-57.84935447910399,1
Buddhist,E,D,E,A,C,A,C,-239.18421281961773,1
Buddhist,E,E,E,C,A,E,A,86.87130455411409,1
Hindu,C,E,E,E,E,E,B,-129.224881023992,1
Jewish,C,D,A,C,C,C,A,74.47694518794393,1
None,A,C,B,E,E,D,D,-0.6991207992552952,0
Other,D,D,D,C,C,D,C,-34.972708559366346,0
None,B,A,C,E,B,B,A,-66.67512981075096,0
Jewish,D,D,E,E,E,E,B,-57.23888094459981,0
None,E,C,C,C,A,C,A,-57.0778945973633,1
None,E,E,C,B,D,B,E,1.1107373550842694,1
None,A,E,A,C,D,B,A,44.784837320001444,1
Hindu,D,A,E,D,D,C,A,267.73065681176604,0
Muslim,D,C,B,A,D,C,E,89.88877397502168,0
Muslim,C,C,A,B,C,B,D,170.38650090080648,0
None,C,A,B,C,C,B,A,25.901952248863232,1
Other,B,A,E,E,B,E,B,65.20398434359713,0
Other,D,B,E,D,A,C,E,-40.11005684639679,1
Muslim,E,D,C,C,C,B,E,63.0021948503397,1
None,B,E,D,E,B,B,E,-104.22818819717364,1
Other,E,E,B,A,A,D,D,23.57975365301325,0
None,D,C,A,C,C,D,C,-84.15971786086745,0
Christian,E,E,B,C,A,A,E,-59.06294569000907,1
Hindu,D,B,C,B,D,A,D,-66.3362121171266,0
Christian,D,B,D,E,A,B,B,4.023052455154521,1
Christian,B,E,A,B,B,D,B,-50.263478394430685,0
Jewish,D,D,B,D,E,E,B,-88.94927228837382,0
Other,D,B,D,E,C,A,B,101.34279199816096,1
None,A,A,E,D,C,E,B,40.19397409189952,0
None,B,A,E,C,B,A,E,-92.56515926493445,0
Buddhist,E,E,C,A,A,A,D,4.215672446508621,1
None,C,E,E,A,B,B,C,44.2676106524852,1
Hindu,B,C,D,A,C,B,D,91.3322510331776,0
Other,D,B,A,E,B,E,C,-56.551766878064456,1
None,A,E,E,C,D,B,D,20.622131915640097,0
Buddhist,A,A,B,C,D,A,C,170.12885790978655,0
Jewish,C,B,B,D,C,C,C,-50.675907504480634,1
Christian,C,D,A,B,D,C,B,-20.81181393389417,0
Muslim,D,B,D,D,A,A,D,28.139176180914287,0
Hindu,B,E,E,C,B,A,D,-37.32629571119501,1
Muslim,C,D,D,B,D,E,E,63.85610059588274,0
Hindu,E,C,E,D,B,D,E,-66.23636078385896,0
Buddhist,D,B,C,B,C,B,B,67.84890094827132,0
Christian,A,E,C,B,C,D,B,120.77839589499794,1
Hindu,D,A,B,D,D,C,B,62.33460864714502,1
Christian,D,A,E,D,E,C,E,277.80689714720285,1
Other,A,E,D,E,D,E,D,42.105280387791325,1
Hindu,B,C,D,A,A,E,C,-118.84693542480392,0
Buddhist,C,C,B,D,D,B,A,12.508439395288834,0
Christian,E,A,D,B,B,C,C,-5.736912286456339,1
Buddhist,D,B,A,C,A,D,C,42.009812628247644,0
Christian,B,B,E,D,A,A,C,-74.58644736223538,1
Buddhist,C,C,A,A,E,A,A,-33.4391111392905,1
Jewish,C,C,D,B,A,E,D,10.606139606836736,0
Buddhist,B,A,A,E,C,E,D,-85.39045634117159,0
Muslim,E,E,C,B,C,A,C,-53.25635375863922,0
None,B,C,C,D,E,D,E,-19.97969477098355,0
Jewish,C,C,D,A,A,D,A,156.78437381333455,0
Hindu,D,D,C,C,B,A,C,-79.10394531979829,0
Buddhist,A,E,C,E,D,B,A,-145.7346173634079,0
Hindu,D,A,E,B,D,D,B,-164.043493300766,1
Jewish,C,C,C,C,E,B,D,116.65725709419392,1
Christian,E,D,E,A,D,E,E,-66.12769209531038,1
Muslim,E,B,D,C,A,E,E,16.88309408295828,0
Hindu,B,E,C,E,C,C,B,34.19426529200598,0
Christian,D,B,B,C,E,D,E,169.05676165545196,0
Muslim,D,A,B,C,C,D,A,-121.88194597332709,1
Other,C,D,D,C,E,E,C,-79.86787643409932,0
Hindu,B,C,C,B,A,C,A,28.933648371835407,0
Buddhist,E,D,B,D,A,B,E,151.19340879961655,0
Hindu,A,E,D,B,B,C,E,-286.7088518865104,1
Christian,B,B,A,B,D,C,A,67.86852570021611,1
Buddhist,C,B,C,C,E,E,D,-69.66369132622627,1
Buddhist,D,A,B,E,E,C,D,1.0698994339940855,1
Muslim,C,B,C,C,B,B,C,150.5786984214782,1
Jewish,A,B,C,E,B,A,A,-226.79350941168383,1
Jewish,E,C,D,B,C,B,C,18.198022082246197,0
None,A,E,C,D,D,D,D,-22.79831372308248,0
Hindu,E,E,C,D,A,D,C,10.209325226202761,0
Christian,E,D,B,B,E,A,D,109.68488460589457,1
Christian,A,B,A,D,C,C,D,116.5609290624274,0
None,D,C,D,C,B,C,A,-113.73146442898656,0
