veteran,Age,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,target
No,51,Black,-48.04918473825525,66.9033845202007,25.187909835705568,7.653107368051515,84.5759152064146,1
Yes,65,African American,201.3513197674318,-38.52476347171034,-112.62223509380473,-26.042144188847473,-87.06355171479142,0
Yes,78,Other,-13.907260311514191,3.9728176753009956,109.29757881092648,4.457234772661292,52.82563724546786,0
Veteran,43,Other,-46.446359223912545,91.03196051070186,-45.609256801458066,-6.32319311766868,-148.26509719184725,0
No,71,Other,215.17563988290132,-24.975702251428693,49.589240098623044,-91.65247865877417,3.739839928105844,1
No,43,Black,-15.58985060500627,33.68104034897811,86.36796673370799,147.14036669693866,-107.647182134468,1
No,30,African American,90.98331726409131,80.86728162125539,57.64842017137819,-148.95481546078972,56.01871070364491,0
No,58,Hispanic,12.608076369476798,138.2302912891807,46.5740303839946,-182.78047755175032,-33.56650213950371,1
Yes,55,African American,-17.741450078571162,154.77716947692846,139.32604340988686,142.97769488209082,21.062528046565486,1
Veteran,49,Asian,-51.87430910727229,-34.22835958470016,-106.0023593705484,37.817401716660676,-3.1748705145169356,1
Veteran,72,Asian,-128.14903473449655,-86.20757560876771,-63.79423436659446,-35.80911001617929,-4.754982439131409,0
Veteran,30,Hispanic,-73.10344286609296,-120.32031477500294,-159.0365795346613,-131.6287668086568,-17.025893499459396,0
Non-Veteran,41,Other,-62.93150750143697,85.7457685070407,-51.378110460730255,-122.40925965938587,25.45863489696007,0
No,66,White,55.88858094889849,67.0498435172895,-45.47521731011761,47.89665331834404,156.53109019165993,0
Non-Veteran,65,Asian,-70.95764356922201,-114.92824506962674,88.9798067622171,-98.30618647411505,17.05504432833559,1
No,67,Other,-102.89068488054438,-84.04310975304011,-93.86139636558445,55.030965535077726,-277.5459489280348,1
Veteran,74,Asian,-79.2881806796372,-57.474788408530465,-56.69676868448473,68.41489334107627,18.890977205343663,0
Veteran,57,Asian,68.2760040125509,-99.49935362477447,56.25465289343951,194.33183774119044,-27.0935234165074,1
Non-Veteran,59,Hispanic,-116.12994045782945,-39.05317892958545,76.38154399983182,-31.151829337915533,-63.70998605341372,0
Non-Veteran,42,African American,-95.28130422576116,101.68730776849395,24.734943165998544,179.7820640572757,-114.42744222444936,1
Yes,44,Other,9.515895499321683,-24.284908547981352,56.7346180389324,160.03830750094963,57.91363776143316,1
Veteran,75,Black,72.82638912548607,69.75794951993053,12.33422487007635,-85.44009361999835,133.7962769562254,0
Non-Veteran,37,Black,-1.0631305135655613,-104.27914250548802,33.59987654639522,96.29630224068968,131.07297992596537,0
Veteran,56,Asian,-12.664404798591844,-95.00974987687819,-168.3795604795528,-95.96063508321339,5.446576245858956,0
Veteran,42,Other,-37.39857603254829,-123.78069226878263,43.762507470750116,52.79907929357696,-17.952162186888135,1
No,50,Asian,109.92390291311693,92.15830466561445,76.65448351705244,-51.19574436948291,43.953782554175866,1
Yes,76,African American,-184.00597423091364,-99.22013106481376,-50.51600807780462,-148.28261331265867,-10.110558590778266,0
Veteran,67,Hispanic,97.99727065352614,-82.09110837154472,119.5815723073012,-12.679205398611531,124.8788190477375,1
Veteran,41,Asian,151.5136822688887,-2.159464166738408,-47.31018108910151,42.98220933952127,-39.591675964860784,0
No,61,Hispanic,38.421432783383956,-165.86133301043395,0.29930936926700685,115.31019040206247,-8.751059802289541,0
Non-Veteran,60,Black,-27.755025691056517,-32.60089038125235,183.49666007441965,-10.739865686760316,-101.93941483657463,0
Yes,76,African American,28.039942386164977,-8.043864853346419,-77.5723505742691,110.39709323466258,157.84485271180858,1
Yes,40,Other,32.07700669174029,101.48655992388798,-38.29033323161609,-92.31561974896381,-41.895421218000195,0
Non-Veteran,66,African American,-139.07562099954842,-75.14269366891617,199.87153926583744,-57.57386233558008,-0.5498959607058619,0
No,61,Asian,105.47578362474157,-32.84676018040514,141.5829662293865,43.99959303884577,60.61904114367977,0
Veteran,53,Asian,-96.4856556203644,3.9638249906462066,40.62738863128983,-105.74693115518447,-24.665834322195064,0
No,26,White,34.832943585794325,3.899487753111744,43.552301399585176,17.98458054801123,33.63061878531554,1
Non-Veteran,40,Asian,33.667478262718156,-12.386746249292326,29.853263435614547,30.101491729815677,188.18243623973018,1
Yes,23,White,-81.70948082704987,-23.855439624395636,78.48555472601471,-103.43245987521348,30.820676324459907,0
Veteran,71,African American,-134.6404760886668,91.84019109729834,9.61889577121434,187.99388599359966,-200.21070620621995,1
No,47,African American,-106.03884807698046,-42.308014224034174,74.2745522112638,0.19517998590492247,-110.50804235323946,1
Veteran,37,White,-17.93585802109581,-11.058448575853642,25.29093664369586,44.59974212597458,-135.46895205397016,1
Non-Veteran,29,White,4.271093563516978,10.999947048445692,-124.58011358395262,23.742212793203464,253.72313149133436,0
Non-Veteran,36,Black,81.44478103268114,41.044430977743794,-79.31968670066705,-103.6460371960082,16.615754551139126,1
Non-Veteran,69,African American,-47.64489312796764,36.4662089978911,59.32556487700883,-6.9311111594823265,162.96604343267578,1
Veteran,19,Black,104.83045730229459,-69.28771318319784,143.39327391441114,13.772568828041335,155.42813362328073,0
No,79,Black,3.4294420870400626,-113.45642730343096,45.79051436109609,167.0166624587613,-84.45283937214786,1
Yes,18,Asian,-9.404138441260075,-40.52138373473259,-157.2875952221316,130.62650405247652,17.914072085083518,1
Veteran,18,White,-92.27445704983185,181.21788275750853,-92.7830999383844,-79.7135998478937,107.94093238633778,1
Yes,26,Asian,82.06492569779982,233.45863919185282,20.82048891147582,-56.54741108829131,63.717094069373104,1
No,52,Other,-51.51133703620784,-203.48179668798295,-58.337282408411006,142.39108267609888,4.8760762883061,1
Non-Veteran,72,White,84.02898369418833,94.0542245525817,-102.62612375750464,-47.61204040900774,63.82045035168626,0
Yes,42,White,98.1468055861829,28.616805901654878,130.45853435715105,-224.79788555317356,-190.34441493120724,0
Yes,43,Asian,-133.84610915174295,-50.882926489008184,-111.04875080461869,59.839495012402885,-6.089044543313326,1
Veteran,72,Black,200.67644712282703,152.94782884300497,-19.623870595106055,29.979431032713315,-130.30911627425334,0
No,46,White,-159.5768413228043,302.87102637461317,-175.59798512305574,85.28139974445884,-33.72657795140951,0
Non-Veteran,73,White,85.96639366343456,-23.549517283441837,-133.68072898934525,-12.511883709690785,-54.265051590495084,1
Veteran,41,African American,-75.06263762696143,-237.79558178141573,1.9699436841285822,14.097555049866381,120.83336351333209,1
Non-Veteran,52,White,39.55977059150873,-110.23145534067811,-115.29888400143642,-263.9555285531832,-25.63447154532445,1
No,41,Other,-57.16497567429766,-85.79599999998293,49.38940882993206,190.79461732174673,208.53788874693825,1
Non-Veteran,31,African American,122.88952197192846,76.95748550235572,43.85016999614591,131.11599801598828,-71.60194928405396,1
Veteran,47,Hispanic,18.553136375904828,-135.06935891291238,101.4766095394967,115.9162094959818,16.387745575500063,1
Veteran,69,Black,-288.67411363936156,-0.173188728349313,18.641713231060102,-107.89584937951165,-29.12817598751385,1
Veteran,75,Hispanic,258.99245578569435,-77.76108024155131,118.32191705494186,41.6011764118824,-114.55716950548842,0
Veteran,47,Asian,-124.24348928477151,-135.76736098357202,-65.77970583392508,-104.95029933754343,53.55935364231943,0
Yes,41,Asian,-30.962614704918458,-89.00603969234628,-139.29032150139997,141.23717585466042,54.107453851557864,1
Yes,35,Asian,58.550324838994726,144.03183569212385,85.96550507663372,15.339648957725416,-176.18669223415486,1
Yes,51,Asian,58.414553817106466,51.33337757223371,-61.17578789726543,82.98411139906999,105.28748787132665,0
No,27,Hispanic,44.35543552946302,282.23217804457255,44.09691123682978,23.903966361242148,268.66887633883755,1
Yes,45,Asian,-40.244865816583406,-31.00570446650685,-68.63531066911365,156.20560174797248,-155.28928323770427,0
Non-Veteran,65,White,-64.15235100515346,-31.77883881004606,121.07347138185676,-83.93307944304311,-133.82450511171058,0
Non-Veteran,53,White,-35.891052782356304,39.18345136862176,-39.27968727104299,-58.611940671223984,46.78107543928036,0
Non-Veteran,54,Black,174.669354767914,26.058726276457868,-73.12149529805764,-24.354747314781847,11.693210443585638,1
Non-Veteran,79,African American,-45.87955577311744,-77.9943906577319,56.120915947977814,23.810734893157765,-169.37408550891183,1
Veteran,31,Other,3.1461248742717816,70.05555001951285,137.3202629940278,-50.58155833275721,114.9204714199271,0
Yes,73,African American,3.6900225052890963,125.82943915973715,101.86845488379535,232.7596464561283,237.10281635038598,1
Yes,34,Asian,118.40148902171717,10.747005528587488,-50.910796768614745,64.16293210750943,-80.90228308789088,0
Non-Veteran,48,Hispanic,-81.28590581978179,-210.0062502620582,173.0277487325641,97.58203130508558,96.10982858456215,1
Veteran,23,Black,49.16820194940514,169.26636522181596,-61.59889053259069,82.6885712231049,48.092257603923144,1
Non-Veteran,62,African American,-148.84902675883927,-8.184118478134552,-18.341065618341975,23.96990237737685,-44.94655352049959,1
Veteran,49,White,-70.17598326239208,-5.324410439867137,80.19704689654094,121.79072614210453,-40.19805774322642,1
Yes,56,Black,77.07182146631271,72.00675770369895,-19.265396126888437,79.76687283682409,-58.836111138578254,0
Veteran,34,Other,-128.87875586547895,236.22525293974147,64.8848258492803,-27.629699967280924,101.54025285716608,1
Non-Veteran,72,Other,116.67324870935079,20.377664365260284,-113.19530701378756,84.87581652500813,71.1995215242199,1
Non-Veteran,68,Asian,-71.80469088052934,190.00150334791638,23.704061161442965,-57.510689374398126,-108.85753641741087,1
No,56,Black,-5.237665332886153,6.96628263120887,94.65122320475987,-101.35526190505698,145.60715003215878,1
Veteran,51,White,45.78829403568239,41.0072189985874,-42.19669381368909,63.45393763332161,-155.57575637649154,1
Veteran,43,Other,-65.59611789866617,27.7537821331152,9.67348459547448,-23.369765269999824,36.75356001911943,0
Veteran,24,Black,65.69770013253209,-103.9758844245503,18.71097484996592,46.951197107986,-19.295522166687658,0
Non-Veteran,60,Black,-10.006994151663493,-15.76622438248406,24.64545193334795,132.79783924666606,-48.21822545489654,1
No,52,Asian,7.260018279978079,27.6146265582664,53.346333497386645,24.268510268990067,82.59049386928697,1
No,67,Black,-131.97299944789995,-61.757896509050745,32.34795493041682,72.56986570784785,84.14002676602622,0
Yes,66,Other,45.42559368866253,224.61794629563258,-31.535853905073775,-11.517007717635988,234.0132672201066,0
Veteran,23,Hispanic,7.7269561496885215,51.144253166799224,98.69693987164126,-53.09114911952967,-18.559738645335905,0
Veteran,27,Asian,-149.20504168019568,22.18697401862526,73.5827492837858,174.7905379398609,-75.3351430980038,0
Veteran,71,African American,-82.3030070915238,112.83108167974267,-42.40976863164217,-23.464618791272635,55.22171082134302,0
Veteran,65,Hispanic,75.5344495055031,55.548048717409756,55.93474770298944,24.145201359821154,-96.7000286826059,0
Non-Veteran,51,Asian,-94.22427920156959,219.94871985167538,-15.010305929593512,-9.483426478259071,64.75431398729268,1
Veteran,62,African American,175.89750722975046,130.98734827629735,6.4979791410819585,-84.84765413697592,-100.57950720407935,0
No,33,Other,-124.83211985844743,-13.138192216387615,90.63529732228932,41.7236548854283,-331.76822974958486,1
Non-Veteran,64,African American,10.64833560709633,50.55610882919894,83.61883215029864,-47.73792710222205,164.53176197871332,1
Yes,37,Asian,-176.42342134069227,98.81594100900278,111.35407114607992,80.77321978952794,-117.83937796567028,0
Veteran,18,Asian,56.08909279796451,-6.122561554059565,-25.35662464113858,167.87745955902548,195.7263413575102,0
Veteran,70,White,-210.29896996287897,-75.4702716246602,-36.367487889991786,-43.01231393534447,83.63616369865704,0
Yes,64,Asian,-8.803268833852606,-58.14738390714288,10.30393579098731,-10.196825155514645,-43.35966214864187,0
Non-Veteran,32,Asian,-51.65619571002888,140.7319448144485,-31.33387448601085,-9.707717892470756,-96.97019105921368,1
Yes,78,Other,33.777092711579385,-44.542601050590605,19.205120364675693,-1.6832221835550134,147.05967471479278,1
No,50,White,-10.564270788867685,44.023644782487175,75.3593241321984,-21.368860313837125,51.31501183122693,0
No,46,African American,-185.84149036244196,222.4658601516527,-37.88884000139749,-28.288783812437657,107.23902594538085,0
No,55,Other,-81.58232345257834,-79.44332482369401,4.6218749183122325,-12.179223620687019,125.1169984133661,0
No,70,Asian,-58.17309883805157,-145.06861689417886,50.90260511473465,60.54037637891307,217.41832083176155,1
No,42,African American,-2.17398462308583,126.10177720790041,-75.43941347479729,45.221608959765305,-25.57197952093389,1
No,44,Other,-129.39630937795766,45.76503091630252,-33.02631179079298,-246.8614355903626,47.590726612870945,0
Veteran,76,Hispanic,32.966984944476025,-61.256612005731505,-77.39275821464898,-120.62941497341306,-81.97910582078623,1
Yes,29,Black,-103.52632870440803,85.25944004878711,-136.04573735690698,-51.245215322147374,9.56875466076168,0
Non-Veteran,23,Hispanic,-106.92012887911852,-118.98005258666215,-139.39989579130702,-3.9279615827581225,-11.165219298555172,0
Yes,64,Asian,105.79084175226767,18.190640028163106,39.965130363212204,-119.62462537480162,133.1154296371923,0
Non-Veteran,58,Other,58.786913404691354,-182.81863888295067,-173.52017267249818,218.2215115845762,-267.52001340246863,0
Yes,60,Asian,-44.49512090844191,203.46024078703303,-87.82269114148866,-45.85797756181867,-123.69225942608308,1
Non-Veteran,41,Hispanic,-50.688077451416135,36.37723731988484,165.4913096224279,14.647974331834007,-128.01422579223606,1
Veteran,32,Other,71.12797373277866,121.97629474265852,70.2071047238286,-51.95107489845176,-66.31165094497402,0
Non-Veteran,42,White,-111.32423938280589,-151.0564761398715,-106.52294097840782,-75.63392386663574,-30.92434568279303,1
Yes,51,White,-202.40102301472191,-76.18705829294032,-0.8807930064349718,82.11101814709444,79.07598785827071,1
Yes,45,Black,-122.9464648687614,-13.602849542945386,18.032223868726188,21.480941978329504,76.5870442653629,1
No,68,White,31.800593070329207,18.588658581320736,-107.47491523655295,105.45994790009078,28.62236118794171,0
No,25,Asian,-49.82599335872748,89.04606605233165,-145.68314521842467,-2.28796044107377,7.239868388847335,0
No,28,Hispanic,-188.410853038675,-71.34673624639385,11.099044706358807,36.734812982596424,-5.381711630068988,1
Non-Veteran,30,African American,-1.0689541784660366,85.65666156316544,67.11885821721238,-96.38055963131869,-91.21235932160374,0
No,55,Asian,164.25802512827414,-60.17393252246415,-16.640032188276727,53.4124786552355,32.58317307697969,1
No,64,Asian,136.39941765339924,-61.377170019822145,31.950553446360814,-122.57161112726772,27.832233720925476,1
Non-Veteran,72,Other,121.27728827574798,91.53569928771077,225.64233187938672,-6.130687647354544,-131.2929790330292,0
Yes,41,Black,28.499575539575044,-20.798316662990317,-36.148296845369885,-102.34716229562402,210.59285232905188,1
Yes,32,Hispanic,124.75392839682911,-21.519091673143837,-12.91093470141913,168.2609971487935,2.9536135470609524,1
Yes,23,African American,73.17014244468997,-157.15838497510558,-213.1422430652091,-21.206227928384884,-28.046876870194716,0
Veteran,55,White,207.6001204101748,38.62986236456034,-28.212708670872455,26.90391029250785,-45.91655586267295,0
No,62,White,-36.20671011382359,298.7002477819532,-17.091254815294217,88.04136293915073,18.38235995646138,1
Non-Veteran,28,Asian,2.6504727599407514,33.083351668728206,104.50443496426607,83.06427454960563,8.62512747604634,0
No,31,Black,-174.8606350028435,-103.61073384536914,-95.51705317504965,-111.41916785866543,42.546301580250606,0
Non-Veteran,56,African American,-66.58279377251752,-10.301372109380424,-3.3942753365419533,65.49780025606542,-39.70569623024673,0
Veteran,57,Hispanic,-181.83597214108192,125.70766128904938,17.10574389292547,58.25440999244932,-112.09079368090346,0
