sex,Religion,sexuality,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Non-binary,None,Other,Veteran,A,96.21566493309987,C,-114.6703938029289,-4.146661463395134,-38.583882663464266,-66.98794279555018,31.028699973785834,334.60937809309377,D,A,A,-47.93549970659978,E,-88.85620662513963,260.98375229777224,0
Female,Muslim,Homosexual,Non-Veteran,A,36.93727594205991,E,43.99495001523926,35.35813476115119,-6.099142663458721,-104.5446816200496,-24.791076247988627,-36.51281808876643,D,D,B,37.390964177738695,B,-47.31100008300155,7.188781622656247,0
Female,Muslim,Heterosexual,No,B,-69.44517639706392,B,-96.87032089312122,191.12636811056328,-2.3459997411358136,102.82274643119496,36.68827755734376,35.237307993986846,D,D,A,-40.66356593770672,C,-14.601919909494065,142.47040948672017,1
Other,Muslim,Bisexual,Yes,B,20.50853271455387,A,-8.489067684076474,-101.74372283565127,-148.33038840634646,-184.51711981926883,54.49482660338036,24.656305382622364,E,C,A,-23.592881080951596,A,150.49652273802957,-78.10765166500889,0
F,Buddhist,Bisexual,Non-Veteran,B,-31.847074122816345,A,-238.26662505231303,40.0318799128834,-116.58458844600095,-111.0900873190713,-41.52670120431815,-108.28002369663497,C,C,A,184.90266044664924,C,81.04984494324624,147.5155033641785,1
M,Buddhist,Other,No,D,124.14419533610506,D,5.486072582721286,-120.68327800692902,38.56466150775953,-132.513710453513,63.0541447470687,-122.54946409572828,C,A,B,-191.64780792630347,D,6.057772316226381,-210.73564510695903,0
Other,Muslim,Heterosexual,Yes,A,-9.029426711732247,A,-17.76081299459863,158.22018876689964,14.836457204558604,-19.06708481348333,109.43952343999337,-144.10800746574765,D,B,B,87.67047339912547,D,-20.61189961871782,-136.2334560715213,1
Male,Buddhist,Bisexual,Non-Veteran,C,4.160296441946436,A,129.6233977728321,84.20840961366883,40.10304234404723,-162.536707898897,-191.31476122804509,-35.052140285841446,C,D,C,-273.1470369481772,B,-114.7007387765119,-129.8539498016779,1
Female,Christian,Homosexual,Veteran,C,96.79153597846704,C,105.90237625448435,53.63788519826025,137.83710165906365,-85.96649509278751,-43.7668544667266,160.08255120656491,E,C,A,-89.0655195072233,C,-66.24718371329934,-85.94606695991452,1
Non-binary,Buddhist,Heterosexual,Veteran,A,-115.24903793690322,D,-24.742948113872636,164.16457867783407,140.15119165074736,2.0627454164265533,36.234054614689434,-60.07788882543191,C,E,A,9.177836512397185,C,25.491347272486426,-106.26879526481865,0
Male,Hindu,Homosexual,Yes,D,-18.993351439309038,C,-14.498027463065405,96.99023319088717,93.0090592767985,-16.28075354690329,60.84691535935144,-50.06213266211111,D,B,A,-12.5859358432267,C,-76.97635418822753,-8.415836360792325,1
Female,Jewish,Bisexual,No,C,-2.066192667060716,C,-23.41775658726129,116.42986200872201,38.577425468956704,54.74532717521586,-27.617600904348865,-68.03939545165385,B,A,A,63.165506200328345,A,-75.1286208933396,36.05247782663121,0
Male,Other,Heterosexual,No,B,28.29985279603955,B,-172.69806440834307,228.76430431759687,157.18920625776855,3.2067683611521764,137.88538544618135,-34.73139678353846,E,D,D,43.37767407590161,B,109.03160349062276,25.833225095952915,0
Other,Jewish,Homosexual,Yes,D,-42.24061520732562,E,-50.515861716516184,-153.57178905798662,20.954299904996425,22.219544889865197,191.81871017638187,-109.22626969675594,E,B,B,-52.872371557039486,A,214.03461693039313,-13.006517730774245,0
F,Muslim,Heterosexual,Yes,C,202.49408453712596,B,-68.26652579499395,42.09894364744529,-68.5943516539541,-2.26130568938934,-76.07765668745954,18.252816880703655,E,E,E,-82.05836934983827,E,-15.85976303356442,138.0273912141622,1
F,Muslim,Bisexual,Yes,C,-81.983897858977,E,-118.97737858965678,-118.24251561109148,-153.7617298354361,191.3321661452837,80.24494105423133,52.3991726527277,C,A,D,-60.65504596754357,A,57.068991713063745,25.410365199958978,1
Female,Other,Other,No,B,-42.79631893525648,D,232.3929572456715,21.73524783884133,-9.80749016666913,-129.1789942276881,-93.87305621887407,-17.36464158039797,D,C,D,-108.7316007143749,B,138.3754547625918,-49.4373520485101,1
Other,Christian,Bisexual,Veteran,C,-158.21151344746934,A,-0.8237839221397694,38.922939219572264,285.9493486832668,9.550397185324623,29.796112818939907,-13.735978062711432,D,B,E,26.856357572334367,E,122.98425777747615,-128.7367843262632,0
M,Buddhist,Bisexual,Veteran,A,112.00831822366688,E,-59.607116735217126,-54.962846239806694,-35.54642962222772,68.487539011796,-150.1733228045658,-127.06105216066837,E,B,A,-7.519089805288356,A,16.36438645639244,122.13203303500792,1
Non-binary,None,Bisexual,Veteran,B,-15.260844322191067,A,-101.4912583590509,155.6981939867746,-79.52047931695489,-25.871909923633503,-12.62690045992353,-91.27152804132169,C,B,A,-57.11996251959911,B,139.91202305484333,218.0529090071517,1
F,Other,Homosexual,Veteran,D,-75.35097022169008,E,-140.03498515341747,-15.093286467753547,98.37592914086385,23.001216479107438,40.43640516147281,-89.52818249203881,A,E,D,-142.8793342786283,E,98.0988255764376,-44.89527627775347,0
F,Other,Other,No,C,120.18985839115881,D,-108.1474899933025,-50.31825382104195,-44.053112914298254,164.60418722932647,77.84386482157407,-197.852709334418,D,C,D,-32.694356779455774,A,-21.897290216362304,-151.2747505841546,0
M,Muslim,Bisexual,Non-Veteran,D,92.36052352435249,D,24.587654132226568,18.840697118657708,81.65509542341177,-36.96509524333068,10.52035852825763,-315.88032189359285,E,A,D,-54.632975496444814,C,-76.83606555511189,120.09034756977756,0
Female,Buddhist,Homosexual,Non-Veteran,B,-145.32455036542459,A,-152.61473549832394,4.694506555690688,58.78922844366782,-86.23386855776276,9.270435246312646,71.7604767264122,C,C,A,-85.23783174791924,E,210.47867248561803,-62.02676392704593,1
M,Other,Heterosexual,Yes,A,55.57738801665365,C,67.40299754987939,-20.651110294142953,3.703790674938808,-85.64218385529249,51.70162433684913,-49.094792369497206,E,B,B,-26.395487746481788,A,28.627595278277184,-40.000497594157885,0
Other,Muslim,Bisexual,Yes,B,-98.22264217453981,B,32.38740368510769,22.84670574994451,-87.95077339026545,-154.66311121255808,81.02147181762712,-199.22786331307884,E,D,C,21.807286485544736,D,-154.5510966892364,-6.2695590660712455,1
Female,Muslim,Homosexual,Yes,A,73.61642624233986,B,113.32335637952566,45.2737292850436,-73.84796522035816,53.06555567586262,-56.73224175055353,46.84863670887127,B,B,A,14.998467367996815,A,-4.344836441912904,163.47822407618557,0
Male,Muslim,Bisexual,Veteran,D,122.59317540843288,E,177.53001279522977,-1.6920837085125973,-23.681613248202662,-101.7564122699815,67.22913636135779,22.668799032218224,A,C,A,-14.935191324453182,E,48.11838424351963,201.5002675026723,0
Female,Other,Other,No,B,56.3551903937123,B,-14.570323737367252,-170.1748519871949,39.47713425225786,34.40490770814002,119.32261645853916,-29.089432841363134,B,D,A,20.25400161700086,C,142.85333621823787,27.369235923037866,1
Non-binary,None,Bisexual,Yes,E,32.76345065357481,A,112.17141684224528,34.88404910640966,-14.36002957151821,44.03219835475544,-140.46137409534091,-84.47638175670834,E,E,E,143.6771378546419,A,158.48572992384675,149.26393930387317,1
Non-binary,None,Heterosexual,Yes,C,70.18026852582732,C,129.93356169839453,18.115989222983046,-8.28784873893993,-119.85497453498411,113.86036734917022,-46.023090660529704,B,A,A,-157.29835840570178,D,-167.953341685272,-107.65834037774728,1
Non-binary,None,Heterosexual,Veteran,C,154.16281680298272,E,-47.99571242943677,87.58093642359334,-159.21595435197602,6.846302597807087,-37.658500514435936,-153.5395410508288,D,C,B,-96.6145593624828,A,-35.9610138280041,-38.454176895587935,1
F,Hindu,Homosexual,Yes,B,79.62582022380653,A,-104.87483850588558,167.4898574223885,70.45826253623201,60.39623120727832,-68.78712979674285,41.855534324128705,E,E,E,-186.56042471194488,D,-13.683959238788049,79.56703079131383,0
Other,Other,Bisexual,Veteran,E,-44.02302072229848,E,-54.773623561646644,-54.3204786956481,66.12785977410974,-38.67236432646185,-28.916403680675117,-16.540287825009376,D,D,D,-37.62453586687208,E,-26.608357063267896,-13.410295578712962,0
F,Hindu,Bisexual,No,C,109.16156781487636,D,55.74187410050291,-197.32418724122786,62.169041738139164,-30.68783782298731,71.71317560321306,-102.00368479624846,D,A,A,-48.92911776886351,D,-24.033581592447053,61.337238066156765,0
F,Christian,Other,No,B,10.469630379397012,A,-155.25384359346245,-32.96902120242606,115.44392499491607,-5.685409613105723,258.70963546362964,50.21692407660016,C,B,D,4.047461640838476,C,-2.582966813425261,100.79540146701649,0
Other,Other,Heterosexual,No,C,-51.96628977892818,E,-19.24439690719295,-9.116664711036258,224.84359769660554,-53.8500531344117,-58.66721554258305,64.495515947952,D,E,D,52.39665372629755,A,-65.66956627362097,-46.42162905594473,1
Non-binary,Muslim,Heterosexual,Non-Veteran,A,128.13275007351965,A,-100.21121036966132,-51.305053798410704,-10.977389748223903,-41.6159270567107,60.47634910685621,-150.65002814817473,D,C,A,108.4933978399627,C,127.95073297251285,43.39056151765975,0
Male,Hindu,Other,No,C,118.62531685393496,A,-108.95675021868027,-128.41504476816058,-135.81605222385596,74.91942395849469,29.384401895350333,-142.7653518063576,D,C,E,-49.21784032027485,E,-60.79036805252242,-93.29676505067404,1
M,Christian,Heterosexual,Non-Veteran,A,32.447512763572455,C,1.9814156462861154,32.92217095546598,-140.21014144759957,-4.389344142416237,36.15352698021179,-1.0037641480177488,C,C,D,-101.81048231127068,D,92.97450516943768,-40.88690316867488,1
Female,Hindu,Homosexual,Yes,C,151.4666604521957,A,-201.7121143840368,38.53421963120243,-35.223170342427515,-19.18187069943513,-74.65165185153478,-36.08303223558133,C,C,C,-52.96757570774727,A,-139.56949138695418,0.9570404833051472,0
M,Christian,Other,Non-Veteran,C,-112.59766990354882,A,84.69538649568347,79.60272873159522,-123.27487368069028,16.92500679728399,161.33536174538332,-21.61644627285147,A,D,E,166.6045258045908,A,-21.92203020386231,16.08780737560722,1
Other,Jewish,Bisexual,Yes,E,21.012914269676436,E,25.622765746176317,-122.33787947589299,-13.580986309986706,124.86932542727118,-87.11672401364113,-54.18020829951913,B,A,E,108.51438072858328,A,-154.79043167296865,100.35992607933954,0
Non-binary,Hindu,Heterosexual,No,A,98.11658707868473,B,-68.71233577935634,-15.89647724209382,-71.29969159466127,-1.3453838875860575,167.0296454358452,-64.67554351925455,A,B,A,248.26865077744716,A,-76.59328217174092,-25.625133817073998,0
Male,None,Other,Veteran,A,-37.39607569782146,D,-55.43440528832686,-23.608766233163635,47.80389964319406,64.4888237120477,-30.911455912170894,27.770556414625986,E,E,D,-125.08504423709392,B,-5.483345555127561,-126.94831568449068,1
Female,Jewish,Bisexual,Non-Veteran,C,-48.378953123743784,C,192.31831205302663,-168.86614666018812,-101.85391435278319,-19.04776301943209,-128.83283865719193,36.54708645386226,E,E,B,188.79190388123905,E,143.13711935069858,-42.59900141259827,1
F,Hindu,Other,No,B,231.50024270419448,E,12.97212176780107,50.19166656926568,-113.801075563215,123.90353345886402,-225.60199954101387,48.393158075476194,E,B,B,-32.44736542299134,E,180.36662389782276,86.9186498515158,0
Non-binary,Muslim,Heterosexual,Veteran,A,65.12702774609733,D,-69.9184646295981,122.31945520114789,97.7712702903618,163.4851433801858,-76.39554906601282,66.52644212078401,E,D,C,-49.69309089138109,E,118.9331649533798,60.908332026046274,0
Male,Jewish,Bisexual,Yes,C,-60.76309625937848,A,-131.57050323049114,-72.7302329801996,-73.80881164926745,130.02833995190613,-15.273615502217904,21.303746404230193,B,A,C,36.49160290527517,C,-111.45679940040077,-96.26271416399712,1
Other,Buddhist,Bisexual,Non-Veteran,D,-58.05397060384673,B,87.35810283178034,138.7217569664624,3.182300371514578,-183.2820845609193,-18.222388657486356,-62.43426784118886,E,B,B,-59.11990799639455,A,-49.02803048187727,153.64511134714215,1
M,None,Other,No,C,-73.23386997231701,D,-47.3955110853636,-61.11611192475424,90.86343749782529,180.92871624283535,-103.07424997014343,-134.67826413040484,C,D,A,-61.48286977373153,E,93.91867084785268,-9.177344880537474,1
Non-binary,Muslim,Homosexual,Yes,D,-50.61484513228114,B,85.94697467496891,-145.72053950769356,-86.77040013325055,9.654053665253086,-102.63439680937405,64.37273544074169,D,C,C,-71.76031385142907,A,-34.02659650967259,-149.46410912090815,0
Other,Other,Bisexual,Yes,C,-120.44330622821558,D,-21.848801520438986,28.018296243322943,38.397037931610534,114.730348532345,1.7613386925146313,-80.73299317781873,B,B,D,-4.68791098394429,A,176.72981640733823,-188.5768323639782,1
Other,Hindu,Other,Yes,E,-116.66511070382062,A,-43.41151057225553,178.78204377632682,-53.19334625547164,-106.27050400355927,40.894950729073,-157.0337770362104,E,B,A,-38.71260369561547,B,84.3256890092414,-40.59958085888049,1
M,Muslim,Bisexual,Non-Veteran,C,-28.931215865557945,B,-1.5273789073556956,-141.4947014057915,14.41093362415595,75.19418722143384,-186.512888977664,-81.63935268693695,C,D,A,-103.26958354070786,B,66.0484277157478,123.33399530828527,0
Other,Other,Other,Yes,D,195.4170400851475,C,-0.8449835544885718,44.22679113711878,111.78326832183308,-40.79181512229135,-133.73431654759347,-35.843743497540636,A,A,A,-12.162698417528292,E,-136.50047198859073,-126.51573844991736,1
M,Other,Other,Non-Veteran,E,50.41403018260282,C,-33.48293264210539,137.44437198903546,-151.484765891771,-48.931199688575326,76.757853067893,93.21144920806493,D,D,C,-35.9576606037652,B,-56.9165092400701,39.88101667474662,1
Other,Other,Other,No,D,-127.18341722353952,E,169.75042570808492,62.12182790254756,-88.26961007938479,-25.761563150549026,13.26681152086699,91.13064454774276,E,A,A,-9.555197899994482,C,-17.63641111913895,5.507313982731279,0
Female,Hindu,Bisexual,No,D,69.7018247905606,C,-6.925939683602687,-12.550982689544826,43.66823730082363,-81.76159674678436,-49.72933156101828,77.93097047677827,A,B,C,45.24368870052554,E,91.52702394076181,-37.44304871908724,0
Other,Jewish,Other,Yes,C,-103.18289695858616,E,-69.06001687718188,-87.01702898947036,-40.66157922055159,-31.569023100843363,-193.8295133688992,138.23950633579366,C,C,B,-67.51695385364567,B,99.50034090529645,-10.155564673278015,1
Male,Other,Bisexual,Veteran,D,103.46968755783075,C,16.96663273725956,25.92072925406376,96.95697816273068,23.658383277506204,19.6229280849505,-108.8884589155787,B,C,B,-16.948055220030138,A,184.3498381588832,-14.164400169284502,1
Male,None,Heterosexual,No,B,-167.27144854833543,C,-103.1186090529645,160.99498183824855,-59.90614151095692,198.26445797240282,-35.446984752791685,144.80160494182724,A,C,D,24.32812161749825,C,26.493425169848315,-138.70710603230577,1
Male,Christian,Heterosexual,Yes,B,-89.98495824605828,E,67.65868403095796,-13.465738257609491,-270.65251495097385,58.590650021466715,6.5998055740507935,73.00934598409118,A,D,E,-32.42267819483966,D,-23.28526223491177,-44.65400658409815,0
Other,None,Heterosexual,Yes,A,7.476026168600806,D,81.93487021063225,31.631385823436542,123.85677728946595,-57.99260853293382,-29.70583831293293,29.96164837492191,D,C,B,-186.7653078485391,D,17.098066550829387,-64.91932291736052,1
Male,Muslim,Heterosexual,Yes,D,10.386119737616587,B,-62.5938688561453,25.341240664854965,117.09961514997221,-75.77981890668667,22.863139641833936,-68.49643111580485,D,C,C,-159.51117749248536,B,-41.20152472282322,-147.4660295058103,1
F,Christian,Bisexual,Yes,C,55.930288754263515,B,-88.8391312477026,59.61530184682135,8.76715532260186,-232.19728532442608,-177.35561632442733,-158.2241549858459,D,B,C,-26.705473706965243,D,66.54509971988676,12.210310535523568,1
Other,Buddhist,Homosexual,Yes,B,-140.1074141178049,B,136.6026750843019,28.519573528092597,36.37762823595036,28.227586361058638,48.88555271308254,-30.884075771830087,C,E,C,-94.13305033587827,C,-122.50053867425031,116.22135222591258,0
M,Muslim,Other,Non-Veteran,B,57.41698344503748,E,7.3387994223988215,114.9488725967548,-22.733500161481064,-142.21002371365412,53.85795440809494,156.87386412712056,C,B,D,30.553805156746588,A,-129.0167514631022,-17.924600341756136,1
Male,Hindu,Heterosexual,Veteran,E,-50.31753893186583,C,142.3697205792975,143.05632156901459,7.680984974761381,-110.67829557325501,89.92960028267252,-50.00743167594558,C,C,A,-94.48680760541274,A,118.05899392668617,6.70093700398575,1
Non-binary,Jewish,Homosexual,Yes,E,226.8662562838359,C,55.8663882561686,-154.19521132634299,-45.108458564301415,7.179782881727325,7.399545800552815,122.82696463494702,E,B,D,-63.76980510886372,C,33.089569962156666,-129.40409356362724,1
Male,Buddhist,Heterosexual,Yes,E,49.3994321106489,E,35.48564470883271,-79.54836754955474,-112.7451616824685,36.41124562603963,-142.97731825084398,7.893338237999424,D,C,B,163.7171367964965,D,52.51848246623684,-86.46327035191604,1
Other,Hindu,Other,No,A,-58.77077455405387,C,-91.91210337822821,26.269326122714936,-100.19941469356621,127.17762965445228,21.3049030228638,7.788573328715713,E,E,E,-68.13152181835801,D,116.41485102308116,-248.20504117485055,0
Other,None,Heterosexual,No,C,-109.28174873549912,B,-42.570114040479304,134.84740156165037,123.4121937009914,143.63119013479104,-87.37084795092666,93.27822280491256,A,E,E,-16.84265757706184,A,28.5727565663458,0.347305853224253,0
M,Muslim,Other,Veteran,C,9.866665769590401,C,87.56742768615365,304.66057770244663,-106.85552522561277,109.27830284089359,100.7189938735102,-131.98699802060204,C,A,D,-35.34383308384423,A,187.89651770653555,69.37017246773691,0
Non-binary,Other,Bisexual,Veteran,D,9.20741020025683,C,20.557742911996517,-150.35788060287928,-167.58023310583542,-98.08302165242995,12.079702204489449,-162.85597846052755,B,A,D,124.54629084492272,B,157.26217964418123,9.97002998558459,0
F,Hindu,Other,Veteran,B,-84.48684265756418,E,-24.493191296834144,-64.87860656687607,110.61637497207306,79.82222486657649,-185.87814935740218,-224.35037758099,E,C,A,-61.247385827119274,A,-30.92735901690392,201.28738534396268,0
