Veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
No,Homosexual,164.5078669830226,E,72.78132353467555,77.81350283860554,-211.85271496167618,-35.668087735082494,160.8695722959295,174.51677724144164,1
Yes,Other,-110.17950415458529,C,112.40120357753112,94.07101409794195,176.52735112357982,115.40716288065387,52.30095915600413,-187.07081253983287,0
Veteran,Other,67.2403711630776,E,-78.1972218575735,92.56795754990836,-122.96544741290467,29.151307158280886,26.327362075172672,-1.790557018441406,0
No,Homosexual,96.54061486181422,A,-180.43527311208592,-82.46398148197954,34.580686427810946,2.333075471744819,105.69332443932382,-38.39093888171835,0
Non-Veteran,Heterosexual,79.87617086592851,D,-184.46567413767852,249.6301957094352,-5.8181427975325555,70.36785152235232,-62.93223891899604,-126.10010508192634,0
Non-Veteran,Bisexual,-30.11147066857684,B,-227.439046613117,111.3379366364899,-63.07559270875108,147.75088264362805,-163.07829614599774,-76.41663090970565,0
Veteran,Homosexual,-216.82489272795397,B,106.17619182150615,-34.84275682323038,68.60329215041088,-187.19275386087895,286.58724581430835,80.25310927636315,0
Yes,Other,8.369395069739474,D,-27.579337272421412,-72.59902922217869,126.48217957675365,52.85542689414338,-86.2259090880412,-50.70485477959852,1
Veteran,Heterosexual,18.75485189813496,D,150.40565626368584,41.62783907058557,-123.108645286164,82.83382921147978,20.71964187320997,-143.19448144926005,0
Non-Veteran,Bisexual,-90.8964294706494,A,-197.05042582212155,58.22458779156552,-185.64435609813336,13.059793802744894,-26.841731541430132,-158.2404490506718,0
Yes,Homosexual,121.85260020404888,B,-38.90492746897659,34.78773327182172,105.09850190795922,49.34194408388537,39.98059732171252,2.2178468101314732,1
Yes,Bisexual,126.17416334317244,E,153.49488400808417,89.06950927184177,50.80363393616195,-157.47094000897417,32.35418910035868,52.80672790996142,1
Veteran,Heterosexual,-51.455005226170734,C,-61.28282233554242,-33.17389372850043,20.09036427078955,-135.47300779786877,210.85791123835972,-103.91518848429473,0
Veteran,Other,158.39026009731262,D,51.776829743017814,-0.09450713105692432,19.619640721102865,-69.86536480754387,34.75714779658969,193.3073143381603,0
No,Other,-75.70107476598672,D,-19.7309454717109,33.24343624333806,-42.09634500608663,-1.1890165745585803,131.9142172540782,57.19888301459125,1
Yes,Homosexual,-100.02393677486505,A,-110.1949442422676,-90.74239941736859,23.685887763137774,19.340984251888933,-246.93237345195342,90.83156915537161,0
Non-Veteran,Heterosexual,-31.087729961551226,A,-84.1271400855138,20.90909124845298,126.96935088785366,-160.26824930790158,180.66850487294198,-34.91599956585066,1
No,Bisexual,7.525663627095851,D,159.9641098844461,19.76639543062187,-62.904089088619784,-29.518121150762845,-15.059641727414105,34.65745262640903,0
No,Heterosexual,-163.9994723273108,E,113.77533124254886,-22.792529073847437,-89.64930868836382,110.92424031754004,131.8340047198908,-152.23279313686103,1
Yes,Bisexual,85.14798781737657,E,78.32417190037792,123.86617328207583,114.42340937309613,-83.56421865324432,-105.34137639113412,48.156186407768686,0
Non-Veteran,Homosexual,-13.42305255639771,E,88.43448316988624,70.36797186901931,73.6635601718849,-30.368526508206156,-27.66274406361199,-89.4274254762638,0
Veteran,Bisexual,38.844720986075025,D,52.8647840818714,109.44851603282872,171.2200150004195,-43.742598214067094,-123.50797887136757,0.1771839228228532,0
Veteran,Other,80.20482796513052,D,94.42585497618165,65.05704769507602,-13.71679182260925,21.440433746244615,73.98236986889101,-74.40102489394049,0
Yes,Other,-58.32273301744304,E,45.315541021104174,79.01683621525842,71.92417663587727,-45.66359957046486,-48.34335090139057,236.38339969515587,0
Yes,Heterosexual,-61.879361973026114,B,-81.68539842978338,164.04055582323855,-6.47862479879935,9.993933951836132,7.307679741510602,-28.22212865295124,0
Yes,Bisexual,-65.085069000854,B,-4.0925211201895815,105.76609483085097,-69.38343193968196,-182.91181031105083,17.510995871673295,0.7408927077621066,0
Yes,Bisexual,-147.28994812182972,E,234.57466272076798,-100.81382138370635,-105.26328886213538,142.8806870180812,-26.318900667228057,-10.169317218823707,0
No,Heterosexual,-143.9295476924026,A,77.91871946377913,29.728764015807947,-10.495176723011145,-31.734449426033706,60.69814241118652,88.43597352453627,1
Yes,Heterosexual,103.18487259884661,E,-13.391741087442405,121.45525490302447,-116.62722547140483,20.67376197986193,-9.016941296098663,-100.23729745966202,0
Yes,Bisexual,105.78486996312625,E,103.15709910974368,-50.21013017382354,2.9829069492529205,-265.92565485997426,103.32473275599787,134.81706345108032,1
Veteran,Heterosexual,133.20642009233305,E,-28.941906535606382,-226.3071484443607,64.75667842665426,160.09943107462553,73.47147833711021,-104.34661464594879,0
No,Heterosexual,91.11241250720161,E,-74.66702561494075,5.510487165679592,188.89959031233565,-109.17199276873329,-0.23139590581248157,-138.58395836803678,1
Non-Veteran,Heterosexual,52.82770066157381,C,1.9640217563754108,-83.6203919709284,27.428391703322852,15.732785835844268,85.70906355736416,-11.1182930242152,1
Non-Veteran,Bisexual,-42.80995275279349,A,101.63715313680166,45.68379153160069,90.23206066605593,94.83239185063312,-153.3990651798039,5.590430412306532,0
Non-Veteran,Heterosexual,103.21725904793169,E,60.18149635840684,111.46599402262842,72.61536284190291,74.18700398459403,-200.74065902271093,-26.75077189573712,0
Veteran,Other,83.33162766085998,C,-65.4281309343791,-17.066277079234517,51.834129531506065,196.1067355216283,-27.767007368184256,-66.2203068560173,1
No,Homosexual,-64.8149307194657,E,-65.04930079223075,-2.3105817739954926,-81.53169928109983,117.289061696179,-118.53746570601041,-48.555469349793114,0
Veteran,Heterosexual,137.39412188642748,D,-85.47430602793736,18.642487777921122,33.21642634010226,-19.64690770799814,-95.47756206552721,30.211157315421524,0
Non-Veteran,Homosexual,-101.07965525821234,D,-18.975703970451345,13.864227684471398,-79.53045125059009,51.44227962253331,34.556938981078424,122.11564077477081,0
Veteran,Other,190.93694895548398,C,92.47419805940262,-36.202457928448915,7.528205740364646,43.37425503094158,-38.23431463042623,-113.69687774909447,1
No,Bisexual,79.1282426473806,C,-2.092165616994259,-132.0584664211484,80.36897904311954,-140.5146074611602,24.42444236602251,25.474798954555176,0
No,Bisexual,-97.08253500697302,E,85.60833263057448,-116.18999993875427,110.56914857063613,51.81469695714367,-79.65650901950178,9.171439455842679,1
Yes,Other,155.16401785669194,A,177.98764924780676,-11.149358768821898,-115.31567162560476,20.595258914908868,-3.1304837393313663,-26.846750626363335,1
Non-Veteran,Heterosexual,-15.261232332935897,A,98.1073613026591,-111.83263992102985,-68.56889601443476,-64.43722500835626,-57.261137900559376,80.01156876569159,0
No,Bisexual,58.185678709247945,D,80.79893416589525,38.83496097881185,-77.86136175593369,148.76151860987213,-61.509839438744066,-140.20497586024686,0
Yes,Heterosexual,122.99318547186617,B,-80.81115997749635,56.022859252926196,-30.189013186625097,-136.4617762894801,-39.267260549804575,-15.591866232095915,1
Non-Veteran,Bisexual,154.5461152616769,C,-150.88752312038855,121.6799185650072,-85.09303466466709,24.003987161664394,29.445933672202308,-84.81102914733941,1
Veteran,Bisexual,-66.63551335441126,D,137.90273312053992,-22.796377100045724,89.29561221159139,-180.15832150035897,-117.16046063278753,76.66781598515936,0
Non-Veteran,Homosexual,165.41651472930045,A,57.928340171903336,49.96818817702271,71.68496125890323,-20.636091049005767,-50.916777629305,27.706610485040635,0
Non-Veteran,Bisexual,-119.84950996204908,A,104.04522071923374,-59.32712573987372,-49.41057410789244,11.73901383476893,64.40310882344637,-116.29714050637314,0
Yes,Homosexual,-89.36695537153864,E,-23.736703588555432,74.62992575700427,56.954750187757405,24.408854150369105,130.08172117326174,-94.17918426301662,1
Veteran,Homosexual,67.80449963530725,B,-11.25176731543225,137.32313948951582,39.127703745216316,-77.76986760545864,57.77812429890085,18.50435702791161,1
No,Heterosexual,-101.29332760642306,D,-17.19692520199559,-175.06847077715653,15.69076213819723,-39.78843845733689,82.75511790810852,-39.90594757947844,0
No,Bisexual,27.313555341266316,D,-80.15989578304155,-22.896508342307907,13.288454754759504,-102.52224298781765,67.63018996006033,51.999601797562,1
No,Homosexual,118.15075376564211,C,27.314584501299056,45.534881379694504,48.43135504253156,152.14382412314828,-47.54850185636261,-58.57837024630172,1
Veteran,Homosexual,54.52512296718297,B,29.43174496709679,-99.43821819440275,21.045878161759937,173.00284275148692,22.896072890340974,-90.37827483369206,0
Yes,Bisexual,206.47474938619322,E,-29.510578156433827,-88.37775610013743,15.2085668693887,-37.71268330261648,-47.04275523413345,72.68089519707442,1
Veteran,Other,-114.6716736877299,C,-88.82177300251365,-7.569708869056764,4.6381117280151285,87.91450396447058,-55.443100231331066,148.66351164584037,1
Non-Veteran,Heterosexual,-81.68503065091042,E,-67.09388702840255,20.65253808470736,-30.871111447116938,-79.1077619539042,66.34633330761022,-108.35048400472829,1
No,Bisexual,-68.1402338791739,A,79.58970108286967,11.089742482985084,-127.91549531598405,3.9006635183053815,156.92428874631224,-43.53535675131221,0
Yes,Homosexual,-12.404971131671093,B,88.27924771370348,70.44072452300117,-93.70846922449708,254.14595986181436,32.068305947652995,-65.24657801552638,0
Non-Veteran,Heterosexual,-88.58201989063737,E,-50.36262282514738,-113.68358920786139,-167.93079888387777,-152.3528665995051,106.5800025670987,46.17056853714081,0
Veteran,Bisexual,-131.57708726169824,E,39.33109135362045,118.31021585556995,-74.03248337062357,-29.06635119377066,104.84674639850749,11.09893452496677,0
Yes,Heterosexual,24.639745638551556,B,-118.15370353995051,44.77283435966118,-85.19117960877473,-49.14922322285274,-164.8168661067713,-121.139409424652,0
Veteran,Other,267.1370016143601,D,-67.61317427746418,-73.54888116343564,-36.22747133114681,15.056543150852999,-153.35310634994747,-27.820482608570995,0
Veteran,Heterosexual,-48.711897293819995,D,22.416089222201364,205.30809095961874,-114.4028291728979,-100.30033717867543,-49.54549635007424,-141.6543145877305,0
Non-Veteran,Homosexual,107.69843425229652,D,-7.594463929012521,30.784427405996855,-169.02366377883286,-16.16991687803203,57.5629649645821,28.519000102072322,1
Veteran,Homosexual,98.71655155200885,D,-144.67955014943126,76.79599169820692,44.71226947763674,104.25298608667757,25.440100840005787,35.26591048654687,1
No,Other,16.960065673203907,C,18.095144238954173,-144.48330457874113,-58.31184647143106,63.245053911148396,139.41119323241332,-108.61263816145924,1
Veteran,Homosexual,15.707078450340772,D,6.564248593981187,-160.85981105971118,-69.47289500059586,-45.901634528393956,-0.3185097191783855,-117.9324211345212,0
Non-Veteran,Heterosexual,6.881546499128626,D,-156.23520521216193,-10.646657618693647,-99.25496759163268,-93.9720223703447,-177.90396299341793,68.9726302376536,1
No,Homosexual,-50.50806928105948,D,208.55444577827873,-71.54976968578617,48.815224898760036,20.041898979680024,14.703836336901816,176.99409392578056,0
Yes,Heterosexual,96.56186946131432,B,96.99425233756781,275.25275357762837,-57.827416581471404,-73.44487311352663,24.601370898438347,-216.72130990314494,0
Yes,Homosexual,-67.2869185478994,D,-5.569164400746539,156.01219175180896,-59.410463550347124,-16.72071061542185,129.82245259874978,4.36516480352227,0
No,Bisexual,-262.10438346327794,E,-82.21659879242657,-49.73463452709157,42.03076594326615,-17.85234913914643,-97.49517340174219,-30.190326688034354,1
No,Heterosexual,1.398186704494968,A,76.8643481652949,108.04287144321785,-16.629020651674917,83.41085929263564,-74.24828169123103,-136.8101563486266,0
Non-Veteran,Homosexual,-9.615538507379323,C,75.68088147817733,-104.59186146468645,-45.26309738034406,72.84057189266258,108.74132449383131,118.46081368913613,1
Non-Veteran,Bisexual,-99.71243466584228,A,-102.53059566439133,40.186798623798516,19.150590796932637,90.1619021637697,-195.38610834193983,64.67283375763554,0
Veteran,Homosexual,-95.0667257862735,B,0.7960286875245942,-25.609751271050165,67.14724002460589,-83.38152904377559,-26.232412768639012,-48.944532292733875,1
Yes,Other,-45.498372098726286,C,23.503106053058016,-16.051775655470205,24.954285396133233,21.458024525341056,-74.7574821202436,-11.45899901671546,0
Non-Veteran,Heterosexual,-109.3376858482299,A,-27.893814403657174,-64.62755280347511,-83.33307786838351,-166.2041494340268,-93.2015919363152,176.6417392714685,0
Yes,Heterosexual,-258.5574969610342,B,83.33064786008418,180.12669805812598,92.27458270359696,-62.59447757351258,63.36391118832106,35.56855994631701,0
Yes,Homosexual,-98.80389812178643,A,-92.83898082458995,-16.85623978237028,-74.1653321492464,19.676820113661513,45.39769883313084,90.54073502875754,0
Veteran,Bisexual,102.37863576077304,C,24.234395039975123,-10.228597802745258,8.331172907456793,33.512704732788535,24.15334461174951,-66.54276660006988,1
No,Other,-118.60840043709425,C,-206.49408150741456,126.10485886848551,-93.6541149242407,-204.41404655920735,-117.27898688556448,-99.59907384555466,0
No,Bisexual,67.9729943514401,E,106.5434510178299,65.2439619810569,-20.104959234835796,37.188049087161914,-22.68461663535811,-45.08361197370257,0
No,Homosexual,239.35446339852913,B,-74.58376250176465,48.224459124491155,-54.79554607601723,-101.64130283276813,-67.91294595521293,69.96738573531411,1
Yes,Homosexual,-15.653023137246,E,97.69788497739587,-94.18190202655953,99.14920145104718,-41.40821159433878,-102.53639095721093,-110.24611739195763,0
Non-Veteran,Other,57.1373577342851,B,24.401523238941635,-47.78551630692894,204.69717281274092,71.80823968439631,-170.3898362243875,82.2754140320415,1
Veteran,Other,-202.32175040596044,B,-87.85846965862999,-111.83975722775202,-127.82372026177164,-117.25637700188652,140.06598473966653,50.09176419615222,0
No,Homosexual,-115.41626527653199,D,-87.20584924219682,-69.35538776472383,-78.3061814867078,16.263738012911965,-4.296408051449657,86.12183593395982,1
Veteran,Heterosexual,56.11991527003213,A,177.7502273686917,-85.00965791528941,49.378838963438234,-127.4506955143028,-102.58375195113454,-223.40153156872907,0
Non-Veteran,Heterosexual,-224.5299581930233,A,138.6335500242142,-14.561405900271012,6.012772795005807,-218.7066901410931,13.35678709109571,52.52311587584112,1
Yes,Heterosexual,93.89688040586964,D,-26.863830877980927,16.083668479110077,37.57497031417663,-4.726972222594323,61.14847567310472,112.07656746912724,1
No,Homosexual,-39.986549165311224,B,32.907350372076,-150.8443210333708,-89.87800220964563,16.79039881670889,109.89313049458862,128.25908374377087,1
Non-Veteran,Bisexual,-74.71231101360675,B,-73.55345869913945,60.6346318711852,91.87604874329601,14.970891874003478,1.5706512123562106,2.1062953318428246,1
Non-Veteran,Bisexual,153.23254760197284,C,48.63835707016999,-54.99585844102172,30.13143253088293,243.29169520975006,168.14277012653744,49.584548004941006,0
Veteran,Bisexual,122.12778598644279,A,199.79875587904831,24.59533873909581,117.14596197176668,-33.18557394148722,60.89225481739939,49.56947128170614,0
Non-Veteran,Heterosexual,135.6763962075405,E,71.3397029656719,46.01096417298545,-15.773524991932215,3.4265207821280494,61.53809864520176,101.97784149275822,1
Non-Veteran,Homosexual,68.53077419254342,A,-77.43059602108865,63.80106327466915,-150.84298673186336,-62.35662945934002,181.58428657564133,219.62307588122397,0
Non-Veteran,Heterosexual,62.97470364757686,B,-140.88083006656848,0.5906926174066935,-19.466147798014045,-115.15247271029814,35.70358986497892,-14.378694277634823,0
Veteran,Other,-113.2952789232218,D,105.44345480108181,35.812249631399375,142.79867594394517,-149.5363086165312,-0.4318643390915317,-48.62201456844558,1
Veteran,Heterosexual,-70.10554927900372,D,100.39566392378939,-192.5269966731733,-200.38379362958773,235.61404668307753,-65.96587977994442,-135.3708313960031,1
Veteran,Bisexual,-177.84420019701264,C,-73.53210529024135,99.00418321998542,-109.70758476336597,-79.81231352672818,59.407101123934225,24.065700773681897,0
Veteran,Homosexual,0.9759337225608683,D,-156.91696836602688,8.555838379931693,-63.04781851067509,36.25267363176931,72.80075988685128,15.0226938260137,0
Veteran,Homosexual,-240.35858677015304,B,196.73316243581021,-79.4075347105845,120.98200789831606,-159.36379016709517,-239.2542234178722,-54.14900344898004,1
