AGE,military,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
48,Veteran,None,D,-117.87179887568114,114.05043147176366,C,97.42157532161553,B,A,B,-39.07016508930472,C,-65.51568005657693,D,C,E,1
33,Non-Veteran,Physical,C,-170.05291216830895,92.64137607440045,E,9.9913967389426,C,E,D,-32.24927681348566,D,88.0790007425756,E,E,B,1
44,No,Mental,C,-37.91618203783122,54.99711976418361,C,-42.06683133763477,B,A,A,-34.74139053932662,C,-2.9664123325821903,D,A,B,0
76,No,Yes,E,-16.804312379974665,129.54768753545594,B,89.03093148784309,B,C,B,-184.591459177706,E,156.33421729763927,C,E,D,0
68,Yes,Both,C,-4.28702784107531,164.09885530249565,D,-79.15271510421907,D,D,D,-43.23130221586472,B,93.37583306114811,D,B,E,1
79,No,Mental,C,-104.27738848831271,-162.05793135360364,B,29.132830144674454,D,C,E,49.1400316148702,B,135.68631541413282,D,B,B,1
25,Yes,Both,D,-62.993965935682894,57.16471475134437,C,-80.03841058047016,E,A,A,-23.3945944379743,B,-153.78245293639966,D,B,C,0
28,Veteran,None,A,81.67106788598635,50.220874532626205,D,52.39605696643653,D,D,C,31.607973289587516,B,63.51620917387548,A,D,B,0
49,No,None,A,-121.72382937663274,91.80677475024792,D,-97.75660092712573,E,B,A,78.93560415743143,D,14.422098595389137,E,C,E,0
71,No,Mental,A,-101.27540967331805,-122.99148477921374,A,163.0065238276878,B,C,E,-190.1528741975813,E,193.5229842203585,E,C,E,0
43,No,Mental,C,41.62276956487126,-101.8553142122141,E,158.7436845244264,C,C,E,46.107632620011856,B,-20.476924166470095,E,D,C,1
41,Yes,None,A,-41.04924124848464,-187.70879892767874,C,85.71932778433283,D,A,D,4.0269730434203135,E,129.07154522829768,A,E,E,1
71,Yes,Both,C,-32.33039692046151,8.888063979767729,C,27.75076341902858,C,E,C,-70.28386552875335,A,-101.05850713265674,B,C,B,1
34,Non-Veteran,No,C,-96.5273277276101,-27.4516948479553,B,85.94314700961924,C,B,C,-71.82102892522822,E,114.71241621631394,E,A,C,0
45,Yes,None,C,37.35538826864376,-95.73943677055074,B,-39.380813340565794,D,B,D,-15.813326485451215,E,-148.30190843877043,E,A,C,1
65,Veteran,No,D,-35.82822039932721,65.50028361201274,B,-63.50800784544286,A,B,C,-80.81238861538756,C,10.30403993633444,B,A,A,0
77,No,Physical,A,-65.0080857214802,-26.557270461147848,D,43.28612233868533,D,E,A,-18.108137489463534,C,47.08347930316594,E,A,B,0
18,No,None,E,-70.67410594815777,169.64710916189114,E,119.26901692134224,B,C,C,-61.83092246337587,B,-134.50840048485338,D,A,C,0
31,Veteran,None,E,84.02292794420504,0.02729387215900326,A,-36.020765895460016,A,D,E,-31.85426009025509,A,-18.702478615936656,C,A,B,1
67,Yes,Mental,B,-39.373561678290976,112.2517995242404,E,12.120520260903616,B,E,A,14.781341140238021,A,54.54285281961187,B,B,E,0
28,Veteran,Mental,D,32.87724339701556,-21.943184124353394,B,-73.94259398164587,E,E,E,-68.12007338622118,D,-47.28740228202012,C,B,E,1
22,Non-Veteran,Physical,E,-138.63366926174206,21.440392753699886,A,105.13051396124095,D,B,E,-34.05161491996363,E,227.17584604015855,D,D,E,0
28,Non-Veteran,Both,E,44.21455557471014,1.8238718747420932,C,199.63286145727758,C,E,A,227.46442054069377,B,144.5441695982363,D,C,C,1
54,Yes,No,C,63.754572072825674,-29.24362565915888,C,-222.26594450367014,C,B,B,-105.41789835334487,D,46.244144008617276,E,B,C,0
76,Non-Veteran,Physical,C,5.612336971333387,20.813390274859902,B,-50.407120070279454,D,B,A,61.15553686738775,C,-96.84474319191631,C,E,C,1
36,No,No,D,-111.20317868346284,160.74173504092897,A,-138.44462787464158,C,C,B,108.4333087277336,C,-156.92387067717087,E,E,C,1
33,Non-Veteran,No,C,149.54822076141292,-106.63029075334049,C,34.707033987333716,E,C,D,223.00854790109685,A,-56.589744397344134,B,E,C,1
35,No,Both,C,43.2502288111926,-155.6393058423446,B,3.766544619757896,C,C,E,-0.8458824725224391,A,-226.41231556447434,C,E,D,1
62,Yes,Mental,A,-10.866911647611198,49.128259842877824,C,-227.55299123689414,D,E,A,-81.6937547811795,C,127.96515433676936,C,E,D,1
18,Yes,Both,E,12.38574571155201,-119.63261088785264,A,-16.575590170831582,E,E,C,107.24888462535347,E,13.923292051335665,B,D,A,0
70,Non-Veteran,Physical,C,37.466303779227005,26.405096756831643,B,-48.79199613336572,A,A,A,-13.988920083304041,B,-111.20010603720102,E,D,D,0
57,No,Mental,E,-40.42452593245353,96.39662750084116,C,9.94312053951871,E,C,C,26.911647142826634,D,52.14639007765419,E,B,D,1
61,Veteran,Both,E,-78.6751633948358,-22.07739816647688,B,62.45932456031733,B,E,D,127.76511054343369,E,-0.057180238970417456,E,B,A,0
69,No,Mental,B,-82.808647762457,-62.95482376701502,D,-50.718496932441795,A,B,D,-10.300434666405266,A,-48.1832965188883,A,B,C,0
19,Yes,Mental,E,82.89201689496937,-190.98655036833784,E,-61.18263839150805,E,C,E,-86.17946601501562,D,219.315802705379,A,B,E,0
24,No,None,C,-14.124898242280045,-5.133561047133076,E,195.50163370041284,A,E,D,31.62014606724742,C,155.1152550267554,A,E,D,0
32,Veteran,Mental,D,56.76890131532394,127.29153652396748,D,53.47235270381041,D,D,D,-85.25792491672497,D,106.84021915077496,C,E,C,1
77,Non-Veteran,Both,D,73.93387561367327,-123.05531322769873,B,-4.449868246328789,A,E,D,-9.760453361201145,D,143.1643078497855,A,E,C,1
23,Non-Veteran,Yes,B,40.9292253921804,11.037076243908023,D,-195.63791954705056,C,A,B,-168.22796585786253,E,128.16235485178896,D,B,E,0
43,Non-Veteran,Physical,C,35.88083298463682,80.05485587129304,D,-141.77485807470725,B,B,B,53.99636129020162,D,79.28014705108833,B,D,E,0
28,Yes,Physical,E,57.20499222245192,32.193429462108774,B,-89.77395938693749,D,C,D,194.63991920628595,D,-17.56908676686167,D,A,B,1
23,Non-Veteran,Physical,C,-139.21577657804164,-142.11909468023038,B,-99.32683870514407,A,D,D,-124.70247278834958,D,-164.09368573524176,E,E,C,1
67,Non-Veteran,None,D,-31.503818907052178,-39.05692215198425,A,-167.03757051751776,B,C,B,-147.95905120228028,A,94.93240754075757,C,D,D,0
40,Non-Veteran,Both,A,6.886522330958905,87.00010041861368,D,39.30015319290211,A,C,E,243.9135952089372,B,115.8070307433202,C,C,B,0
29,Veteran,Physical,A,242.14717047377553,-70.9661136664265,C,-104.8896849184959,A,E,E,-185.74369587933114,A,0.7641424166609104,D,C,A,0
42,Non-Veteran,Mental,B,-86.35193366925729,171.6081837640958,E,-83.81038196959877,D,D,B,-60.68318424164156,B,-104.33321575120182,B,B,D,0
27,Yes,Mental,A,30.772716466113124,67.53595231252409,D,-63.72965478930458,E,C,B,-102.37333957289947,E,11.35309340656335,C,C,C,0
31,Yes,Mental,C,3.4546877691523834,-61.33694109573995,A,-99.3548645339922,E,E,A,-156.47944085215178,D,-69.84709353048484,E,D,A,1
76,No,Yes,E,6.191940196053081,-109.7599880366315,E,-66.96560537004723,C,B,E,31.694486218982572,E,123.0581669545162,C,B,C,0
38,Veteran,None,E,61.25256266764464,133.8677126700385,D,15.962430083065597,A,B,C,39.83109875999218,D,109.47273438186191,B,E,D,1
73,Non-Veteran,Physical,B,29.90167021828045,-153.7077492238089,C,-4.5153466404670795,A,C,B,-43.843529260338016,C,150.42349883845552,A,C,D,1
68,No,Mental,C,102.99894873921728,-100.87156125689442,B,136.3440414842234,E,A,B,59.96624064808807,B,91.13211741860108,E,C,D,0
52,Yes,No,B,91.59659407066303,-29.111240379133324,A,168.807434929495,B,A,D,-60.241923326034964,C,-105.6973482445263,B,B,A,1
21,Non-Veteran,Mental,C,-184.1059354314551,-9.442681586241047,B,105.34655253447424,E,A,A,51.48131308139514,B,74.55981055574253,D,B,A,1
69,Non-Veteran,None,E,208.24815284182483,-49.24239136149949,D,78.65566409343428,B,D,D,155.3575294807719,E,23.96478249851288,D,A,B,1
55,Yes,Physical,B,65.49344935781234,-95.41961613950123,D,234.17993813115015,E,A,A,32.45339175883056,B,13.48607601403479,B,D,A,1
20,Non-Veteran,Yes,A,10.67040858568975,43.30908849648083,C,10.84163522125826,C,D,D,-97.68899593354156,A,96.74580773441993,A,E,E,0
40,No,No,C,33.328617893089,-30.702821559669168,E,172.19405216627268,D,A,D,147.64881845235266,B,40.70720945157583,A,C,B,0
36,No,No,D,-108.09571725339646,47.485013199281106,D,27.568717461090525,C,B,E,32.89943172301852,D,-155.52412044074381,D,A,C,1
72,Veteran,Both,A,132.60002975244572,-14.907533815926561,B,77.92494219273425,E,C,E,-33.79877936796706,E,227.1579581533373,E,E,E,1
58,Veteran,Yes,E,104.05797409103383,-155.92208633484904,A,-167.57016861665474,C,A,E,77.58462882029289,E,18.804510220315375,E,C,B,0
39,Veteran,No,D,0.4783937167868133,-171.68794211611936,A,-21.263575746243006,B,D,E,140.74820521801067,A,-100.61427183566182,C,A,A,1
23,No,Mental,D,-170.35472130447573,119.19563332825014,A,-233.15137992268578,C,D,D,11.104535546357061,A,80.52660637919351,A,E,C,1
70,Veteran,Yes,E,-141.20520567250662,-2.924424977833548,A,37.798418885259046,D,C,E,137.74617743376962,D,-7.374167159810079,B,A,A,0
66,Yes,Mental,A,87.24914024330967,64.38541980642113,B,-104.043461473442,D,A,A,95.2156767275318,E,-34.59479912955977,E,C,C,0
65,Yes,Yes,C,-54.48161154087058,-123.13829654023307,A,-56.61833451570526,B,E,A,64.84144056982676,C,39.745272486023254,D,D,D,1
40,Veteran,Physical,E,20.167823485383966,8.86283055629061,C,145.19601469345372,B,D,A,-7.367856300997695,E,58.91539353191948,D,B,E,1
35,Non-Veteran,Physical,B,186.3056934546833,238.98071772041806,A,150.41501414652421,D,A,D,-38.40416341430746,A,31.691506476024355,A,A,D,0
60,No,None,C,35.86388914757985,-67.02426636789637,B,17.321926583496214,E,A,D,74.71234108967411,B,-88.62000725270002,D,C,A,1
69,Yes,Both,D,16.175815989163652,25.2411079999159,D,107.05202081227509,C,B,E,-51.82240718251484,C,43.98509639236388,B,B,E,1
36,No,Both,C,-40.997659647311266,127.71877571491324,D,21.5216702820862,B,D,E,-212.75349345092187,D,35.87712880980566,E,C,C,0
29,No,Mental,C,86.2457542648709,-77.4004318763567,E,-10.00527443256946,D,A,B,-32.46476194078583,A,249.16121784897163,B,B,B,0
29,Non-Veteran,Physical,D,-10.253335392932941,123.0045158065254,D,37.70909080216774,E,E,C,-101.81133654245194,A,14.636417923005581,D,C,D,0
25,Veteran,None,D,119.91966070094715,134.53254522265624,C,-136.53707732910652,C,B,C,110.00564627369953,C,15.932034902632216,D,D,D,0
56,No,Yes,D,-82.24353403141387,-176.27916564998537,A,-80.67416744309978,C,D,C,26.72802172735783,C,-51.32614554365019,D,B,B,1
36,Non-Veteran,Both,C,90.44780959929246,36.218040023901985,E,-189.32374530259284,B,B,D,-2.519792177340995,B,-109.45034336813377,C,A,C,1
18,No,Mental,A,2.5958446687513295,-2.207031730222275,B,183.7197385270224,D,A,B,68.92308694892058,B,24.713036436581966,D,B,A,0
59,Veteran,No,E,19.540353817168647,118.80733198013598,E,40.04299443888613,C,E,E,68.58351295687136,A,-36.685966155090966,A,A,C,0
18,Yes,Physical,A,-99.87938987099271,41.814679081899314,B,-28.883758084899135,E,A,D,145.37587936001304,C,-54.74076665993236,E,D,A,0
67,Non-Veteran,Yes,A,-216.7945013690203,-141.12054374478603,C,-16.679408612894917,B,A,B,76.36719526011942,E,-171.95783737646028,C,D,C,0
60,Veteran,None,B,108.37249270825806,-43.5842470754508,C,126.02414913602837,B,C,C,19.34744177606926,E,-19.805915288322335,C,B,D,0
37,No,Both,D,-44.28144589836762,45.14024482307069,A,75.99826822799187,B,D,E,-10.992070552970757,B,123.07746983651782,E,E,C,1
47,Veteran,Yes,B,178.58807513499312,-36.54628170860631,B,167.72030189432692,D,A,B,-2.548962029788903,B,191.46332231539483,A,D,D,0
33,Non-Veteran,None,A,179.81305591961092,26.516643506583076,E,77.57758671576573,E,C,B,26.22225829433653,D,-47.67002272500439,B,B,B,1
70,Yes,None,A,81.3096148885605,-88.30476582553428,D,122.79767329906335,B,E,C,181.0411331026403,D,99.1268471796681,E,A,A,1
39,No,Both,A,-78.81854877070877,67.27897565467075,C,-83.38961310852406,B,C,B,7.58625316435853,E,91.94251082634061,C,C,E,1
31,No,Both,A,-46.67908103780109,-111.64282179783196,C,-129.16538489549995,C,D,A,10.43090390680861,D,126.649124378633,C,A,D,0
72,Non-Veteran,None,C,25.419079300598817,26.9106717376495,B,-7.384925112364579,E,C,C,25.713894829576788,D,-26.175818309273467,A,B,B,0
27,No,No,E,-34.41056769881843,145.32063149011407,C,-161.47172125140327,A,D,D,100.65818702185581,E,80.08682329054693,A,A,E,1
26,Non-Veteran,None,B,-14.80709025573807,-51.573619608107016,E,82.55104462210718,D,C,C,26.880733336985664,A,-126.14961690021653,A,B,E,0
20,Veteran,No,E,-64.79031821453327,41.13775779898955,A,102.74993492148954,B,D,A,19.388182333331745,C,-15.004079987607808,A,D,A,0
61,Yes,Both,A,-112.2091792717401,-61.65425756985455,E,-106.7356940356688,B,A,D,74.97538591293097,D,-107.65561982165026,B,C,B,0
20,Yes,Physical,B,116.31130886353094,-36.53709886355582,E,87.98144282674836,B,C,C,-45.96764010598724,E,81.39915859404475,A,E,B,0
62,Non-Veteran,No,E,-67.27036563568407,20.796601348944783,C,-16.310503783801206,D,D,A,152.59399243704962,C,121.22128653364183,B,B,D,1
56,Yes,Mental,B,93.12567424535,-104.87461456838491,D,28.473228884393166,C,A,E,180.88020083767097,E,-11.276800122430656,E,A,E,1
52,Yes,Physical,A,109.34144565841646,82.64637301504187,A,38.82938552555406,B,E,B,46.27617233012052,D,92.46956897885484,B,C,E,0
47,Veteran,None,B,274.15037623143394,-5.174734022363349,E,-121.6631173217942,E,E,C,121.06839606861905,E,37.9273117216104,C,B,B,0
35,Yes,Mental,B,-12.08985318398983,5.64208125506062,D,136.4397551074022,D,A,C,-124.3747999723754,B,-235.84124498380982,E,D,C,0
60,Veteran,Both,B,44.86383869849804,-20.234696652325564,D,-15.611442873147835,A,E,E,86.69043652917824,D,108.21400987320338,D,C,A,0
30,Veteran,Mental,E,57.07391162372186,-110.19228877870178,C,-145.89614639716652,B,E,B,-169.39550393716414,A,-55.65909798150079,D,B,B,1
43,Non-Veteran,None,A,-79.99216971677806,-78.10588182219826,E,82.4214907607033,B,B,E,166.93092418333904,D,135.5736356244832,C,D,B,0
78,No,No,C,148.9990494953956,183.49547061620189,A,-82.65538151373248,B,D,A,49.232733765389995,A,223.9704019058669,B,C,B,0
63,Non-Veteran,Mental,C,-151.68549117712703,85.65694595880892,E,1.120640679134867,C,B,C,-34.60365482328574,D,-96.58771664764063,E,C,A,1
56,No,No,C,96.9264101060511,183.1291170693671,E,-50.35945052356817,A,C,D,-39.58506596510807,B,-49.01238457555318,E,A,B,1
49,Non-Veteran,No,E,-37.46825953236967,-51.57040560977335,E,53.34309924611501,A,D,C,44.16582941052696,B,-20.69251281586845,C,D,D,1
77,Non-Veteran,No,A,28.282041160493034,-121.89323979305908,A,-141.2481626241206,A,D,B,58.38636622166247,A,54.98828081538893,D,D,A,1
25,Non-Veteran,Mental,E,-108.52727100142594,-158.76381790234785,C,85.57187932477191,A,A,A,-11.309596733188105,B,48.17598560523383,D,A,C,0
53,No,No,B,-15.379785996168337,176.66346848314865,A,-62.030270719445504,C,C,E,-73.74230668357303,E,-130.37202384816962,A,B,B,1
76,Veteran,Yes,D,216.35356197941795,-20.56042989425601,A,-65.67768068420891,D,D,A,129.4692545019675,C,122.35550965154603,B,D,A,0
50,No,No,E,-0.9392106818075248,-47.86363794918726,E,-30.712619149363334,E,E,A,36.24478679037349,E,109.25793886382978,E,B,C,0
31,Veteran,Both,C,79.37028461726081,-11.510214461793906,D,49.91287498576275,D,E,E,44.59437680315247,D,-118.06756794016606,B,C,E,0
70,Veteran,Physical,B,-5.856249021482542,82.65034032996392,A,36.96800166085455,E,E,E,-107.38177392428551,D,-16.40858245541835,D,A,B,0
48,Veteran,Yes,E,-190.8976194180163,27.04674536249047,D,-4.736487617544801,E,D,A,-96.70313907693831,C,-150.96316346963746,D,D,E,1
48,Yes,Physical,C,164.1702678629672,141.14074624972025,C,-28.88048957857223,B,D,B,75.74543550673243,B,36.915915185327606,B,E,A,0
73,Non-Veteran,No,D,59.92951280934453,34.93081518882114,A,85.45356354785648,D,B,A,-156.97784508426795,B,-41.15584242042801,B,C,C,1
54,No,Both,B,23.509159318134646,-109.0446642443534,A,-180.678935816189,A,E,B,-80.45747792990035,D,-61.41807316080845,B,C,D,0
59,Veteran,Physical,E,160.62133474660544,28.046086813853993,A,-6.534346591442149,A,D,A,5.371735915337004,E,-267.66390008737517,D,E,B,0
73,Veteran,Both,D,-87.18052754344842,-210.9681192247289,C,48.51247039766553,D,E,E,37.82285942724956,E,1.4298238221703947,D,C,C,1
66,Non-Veteran,Physical,E,-84.6645893854543,33.57670940573017,B,58.85933623720832,A,B,E,-25.728699980888862,D,100.40705353425707,E,A,D,1
44,Non-Veteran,Physical,D,94.91746266179113,88.28699034482274,A,-62.45933726752986,D,B,E,-32.96053450722407,B,-215.6098619510144,C,A,C,0
61,No,Mental,A,4.6131090069167975,-47.18685667397594,E,-41.28775589689871,C,C,B,133.40011437180567,A,-44.045051721615714,D,A,A,1
27,Non-Veteran,No,E,141.7999324855128,105.5818404316781,A,156.70217113199737,B,E,C,-92.42552865843074,B,-201.19024493202713,A,C,B,1
49,Non-Veteran,Both,D,-86.79846340792339,99.99030375019603,E,174.37398680438923,B,A,B,-28.193246392674588,A,104.09675493711063,E,E,B,1
52,Yes,Mental,B,3.491694103835083,41.97732353365593,B,61.353073803522705,E,B,A,126.70769392312351,D,73.38306246209767,A,D,E,0
59,Yes,Yes,D,58.11864243170841,76.02182236818138,C,167.36302209560955,C,B,E,-100.594812414281,C,-127.45779660812393,E,B,C,0
50,Veteran,Physical,D,80.12113165555036,27.456747290876116,E,-31.37748192812812,B,D,D,39.05894448275221,B,-12.535250233347734,E,A,C,0
22,No,Physical,B,166.69144741674359,-5.207029274438541,B,158.1642973100609,C,D,E,55.24688973652172,E,89.3295766942463,B,C,D,1
43,No,Mental,B,-64.49737044127434,-98.45026752753868,C,-40.22721208928035,A,C,E,121.36099570191983,A,109.74766417283143,A,C,E,0
75,Non-Veteran,Yes,A,-80.68632046303182,-123.89406367951752,C,46.22844651039581,C,E,D,19.859777964397924,B,77.44701499695937,E,C,C,1
59,No,No,A,-169.206408336906,119.23835800468545,C,-43.03635739012765,E,A,C,107.72230255623607,D,-1.6911575670920886,C,D,D,0
26,Veteran,Yes,E,73.1549205747298,-26.034130563939744,A,41.493277542055665,A,C,C,-40.67347632030593,C,-16.903603906529877,A,D,B,0
63,Yes,None,A,-93.17207663733052,-230.09502225936163,D,-86.4674124025671,D,A,D,-127.89175796518472,A,93.99420503067,A,B,A,0
36,Yes,Both,D,85.84763233742792,-39.65543106865651,C,-47.50167647262309,A,A,B,-42.16561820324104,D,-91.09435673831851,A,D,E,0
69,Non-Veteran,None,E,-45.94088827876437,-24.5264922526845,B,137.29229545990705,D,B,B,-48.396699450001464,A,-146.0410309357403,D,E,E,1
78,No,Physical,E,-266.08748803874755,0.7655361227708743,D,-118.64951805651383,A,D,B,81.69658031641772,A,-73.0457083936029,C,A,C,1
34,Yes,Both,C,144.92197477640389,-62.038990287692485,D,104.20352255104513,B,B,D,30.887512431445835,C,147.06872751665003,A,A,E,1
43,No,No,C,1.3937629563030651,-107.55757183650513,B,-40.704141331583,D,D,A,-53.159766765845575,E,-23.277799438665735,B,E,C,0
53,Yes,Physical,A,-51.45102843528804,19.074114642770322,D,27.133455227364795,E,A,A,112.30480589600329,A,84.55307583950449,D,D,D,0
39,No,None,D,-186.03342407800386,46.02430205489763,E,72.83834441927652,B,B,C,47.92997091245223,E,149.6978855205836,A,A,B,0
21,No,Yes,C,-200.76092439341463,53.69791882835943,D,88.64602245885469,D,C,D,-42.38560470488982,D,-92.13603035088873,A,B,B,1
21,Non-Veteran,Physical,E,-205.15797286846126,135.55268162535017,E,109.188917880586,C,C,E,-16.085077493389914,A,69.88473795341523,E,A,D,0
37,No,Both,A,33.26671340078872,115.63596865556345,C,90.53063007408883,B,A,C,64.58873054730705,D,-6.681581986970141,C,D,B,1
49,No,Mental,D,-32.38194705853553,92.99571634920794,C,235.3819862867579,A,E,B,-35.74448541634928,E,77.11025667333428,B,B,D,1
50,Veteran,Mental,C,19.216430869572296,-67.550153543695,C,-91.05756178905997,A,D,B,19.328710429215327,C,-144.32541551127605,D,B,B,0
57,No,None,D,79.80330421179485,262.17444048608456,D,46.041416655410785,B,D,E,-35.86572659070908,B,55.35363893620833,B,E,A,0
54,Yes,Both,C,-120.68506818435895,145.49367166574257,D,11.015460367051197,E,A,C,29.921924645965998,E,-199.65887258699615,C,A,A,0
73,Veteran,Yes,B,-147.14318650000936,-117.42784771632707,D,-40.97796302926887,B,D,C,-30.6330255320774,A,-111.30107140829269,E,B,A,0
48,Veteran,Physical,B,-97.5196361328268,-42.76667111865138,B,46.6046909057089,B,E,D,-112.88188474968366,E,33.623557819846376,C,D,B,0
62,Veteran,Both,A,152.87347255248469,73.75316037828985,C,86.82925867299699,B,D,C,-1.5290810664059302,B,-66.63637881100304,C,D,D,0
51,Yes,Physical,B,-31.54365157269395,184.85762177582635,E,47.09312297031687,C,D,A,113.76561723209673,D,-261.4037679652138,B,A,A,0
74,Veteran,Yes,D,154.53787587723576,-31.96036534368124,E,146.7270193624692,C,E,D,-85.67398334598319,B,-14.718754592226082,B,B,A,0
57,No,No,A,25.3700955654317,-72.22930873541343,E,-124.82231101079257,B,D,D,-197.42376751898922,A,-80.63935148003965,A,C,B,0
77,Yes,Physical,E,132.62961306793184,-122.4459039576018,A,161.3639386621855,D,D,C,-88.4645500200874,E,-27.48794535846295,D,C,C,0
65,Non-Veteran,Both,D,23.228550234870124,44.44730779503189,B,-72.40196140479111,A,A,B,108.54235536966314,B,53.52218991660441,C,D,C,1
74,Non-Veteran,None,C,85.66452012446548,-227.63822211423138,C,142.05798605836478,A,C,C,56.051450001528444,A,-96.2941163761113,E,A,D,0
38,Yes,Both,B,57.735089273831775,-26.25832350312902,B,-110.67291387788003,C,C,A,141.88082187622018,D,36.10634448896059,A,D,A,0
