veteran,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Veteran,Female,D,-114.09720277744371,D,-17.828501169968774,B,31.087668277486387,59.14916051949698,149.98097441589775,D,-34.61220544248375,D,-49.3498915511225,0
Yes,Male,A,-135.01164210719884,B,124.24397289827344,B,50.831251610968074,196.27045259184564,-6.250592484168267,D,-67.41485234079374,C,80.0929948703981,1
Veteran,Female,C,-40.056220951385306,D,88.90029007144045,A,164.69236913830446,-42.62470154662953,-18.116349131621963,D,-2.631850995667242,A,195.61054801642405,1
Veteran,Male,C,-52.95033695240122,B,127.8905409485517,B,-77.92569656738631,-54.1586167962548,-59.933814852946774,E,70.85898325974543,B,-103.05790393706692,1
No,Female,E,47.08585226594679,D,1.8325786735303804,A,-62.87911766302504,-243.66743473628782,74.26538713284138,C,-284.0233255758652,A,-20.80621537999828,1
No,Male,C,-58.66938220777234,C,9.75784709797478,D,-129.48778151711002,-65.90978406883917,-15.286027691008156,E,-84.31475907506922,E,27.848388955707566,0
Yes,Female,D,-124.99472287538813,A,-68.59958661396924,D,-303.38467116068097,-124.32680406787564,66.66915180011503,C,8.648075132620727,D,171.7977499629319,1
Veteran,M,E,57.25929732659863,E,64.02575357050397,D,12.171428345261019,123.75502319070112,-14.263629726876822,E,-115.5126555517895,B,-116.0711720164928,1
Non-Veteran,Male,C,-4.634749734817575,D,9.210639856464354,C,68.3218614292464,6.7157888464396835,-91.01051871512857,D,-34.70106800527291,C,-87.77901163663022,0
Veteran,Female,B,172.17060461840924,B,-28.361817272777483,C,9.912747515449967,-101.29211141251832,237.46349588825285,D,88.35672358731618,E,233.02472268527924,0
No,Non-binary,D,146.2873984969128,C,66.2267493523064,A,38.44291234691064,-76.97455723219804,11.556571082048555,E,85.10021034145898,E,9.734572813109907,0
Veteran,Non-binary,E,94.52225357914762,C,-18.318504657346146,D,-31.785548306718436,8.957517823965851,20.507428417950862,D,33.260080772715696,D,24.938582442833386,1
Yes,Male,C,65.25097760495568,A,2.3932995749807815,D,238.16353479492975,74.09906410098874,-72.11337934418141,A,2.0606704263389832,E,130.96999984828358,0
No,F,D,-69.10352287904122,C,-135.0598605420187,E,18.084356550698296,-63.369708176465004,78.73517214798217,D,61.0003772336778,A,-15.68603963974139,0
No,Female,C,83.49742446256873,E,43.76984091721085,C,92.93115323913513,70.79708391943014,-56.89862598895103,C,-35.15977879353061,A,81.05098767586145,1
Veteran,M,E,27.61355594307081,E,33.812059342114786,D,-42.3549892470167,-34.37338000870137,150.38991869080004,B,-29.994737245083247,C,-78.80968253424292,0
Veteran,Male,A,25.526312696967345,A,-133.21424455530752,C,27.753004514643248,16.165548528232296,-91.26615371477101,E,-42.439836543176305,C,68.86381230657238,0
Non-Veteran,Non-binary,E,43.33657944737793,E,35.26988832786478,D,-44.174046355422966,-19.109692519984335,-56.8986449584884,A,35.01014309407229,D,62.21625429332557,1
Non-Veteran,Other,A,161.24260501625534,C,-72.05118539337609,D,-110.39280215334519,-124.82587295332475,-130.09100397716975,E,118.7235330701747,E,30.849590300902612,1
No,Non-binary,B,-46.093992302200675,E,92.39439578737974,A,-102.1907727241636,11.738515401974556,9.836451954412775,A,290.0100253249342,D,-14.495630105981409,0
No,Other,A,105.08158797568015,B,175.72143338426721,A,31.540973465538713,23.073579123097108,-14.58802674443438,E,-37.69253198196692,E,83.11128591638288,0
No,M,B,-30.193872186265775,D,-8.87749313699335,D,-102.59343922387572,162.2992971604796,58.76331982387721,D,89.55072724805537,C,-45.64018230998803,0
Veteran,F,E,193.0965925741908,E,-100.16068570401806,E,76.0790709119042,123.99471284265296,21.44571845098651,E,-112.46137872666311,C,-131.5638406914409,0
Veteran,Non-binary,D,-121.15866798937698,C,77.47688552744614,D,136.89266516355474,74.42312277449103,-30.381370875109244,C,80.68707571378401,C,88.99452305086507,1
Yes,Female,E,-48.74812745817093,B,-46.42570096031059,E,98.25436765535594,-68.54435405592079,-12.446353915237282,B,-90.65187828514952,A,112.05449814219234,1
Non-Veteran,F,C,83.05497487790329,B,15.731393721535111,D,74.7788800415578,-166.49605533851604,-188.17903512536677,B,58.15450262036973,A,1.9627034559861853,0
Non-Veteran,Male,E,-114.21527120110042,A,27.123629725958985,C,180.52750274851056,18.038285650784637,88.23930805703104,C,4.593574275914511,C,-143.13348762151406,1
No,Other,E,68.33727286260567,D,112.07496585013837,A,-39.785092461433756,-98.91773528009927,54.480394338098115,C,-157.41873824092775,D,-7.426124709089882,0
Non-Veteran,M,E,-42.84309137550776,E,116.54878572195919,E,-20.430464228927818,211.53154617034087,-78.21631004249538,B,-21.115608589625197,A,-28.800074493800672,1
Veteran,F,E,-90.38023246547081,A,-48.996203108246576,A,29.77680002579013,131.26025477600535,70.88222515167499,E,-79.04796958912216,B,-42.39537809343102,0
Non-Veteran,Male,C,96.674111185981,C,109.33110104808304,B,57.27511611364806,-79.18854654542696,99.37154088868108,D,10.03503625584321,C,-77.16295392317278,0
Veteran,Female,A,-339.4376807343758,B,63.45349927128293,C,81.00819791095158,-164.3388345634627,-28.114636066451578,B,85.35664964322712,D,16.104223515643927,0
Veteran,M,E,104.06957906925322,C,-21.849631617341846,A,22.783323866367542,69.28254531586275,3.1832682544860997,D,-42.001574407055706,C,230.07981427013755,0
Veteran,Female,E,-74.34873222651042,E,-100.89383555865025,D,37.25122761874435,-10.476251755059963,-13.51587930276812,C,-69.56796915023344,E,-129.13644682613503,0
No,Non-binary,C,2.376799965186324,C,124.89873144723322,C,103.76034910755187,-8.738152516641778,3.860644798550741,E,78.12015654503598,D,-10.43261808882237,1
Non-Veteran,Female,E,63.17169868225058,C,144.5961353348541,E,24.10684992984616,-26.238100997816854,-106.53110236433486,A,9.398714817126622,E,90.33858178958796,1
No,M,D,-75.11443116231972,D,210.90205153054936,C,187.17443994792978,-8.053414173063974,204.22789760922234,B,110.38911287213493,D,32.36804713521987,1
Veteran,M,E,15.306825701352174,B,-96.10611275879035,B,5.200926786527019,186.77429961531763,-138.37384409999126,A,53.3714597682668,D,90.55348897214157,0
Veteran,Male,C,94.29900617016888,E,-77.01445323029373,C,0.05294397486457206,-35.38574001973018,-280.54747524764434,B,145.97817264461327,A,-72.84870849085985,1
Non-Veteran,M,D,140.77438048183885,E,57.267695627684155,E,-159.345490597274,1.7334781019424081,-67.75322749840701,A,-44.4891518302714,C,137.96015417432275,0
Non-Veteran,Female,D,-11.132216690607406,E,-181.76799730044587,A,-27.00750017423403,82.79389402378804,-32.75244435540387,B,136.60280261632255,D,244.4555847402613,1
Veteran,M,B,141.15772121119667,C,167.15501343565506,B,-197.35719765263093,5.790830569982157,-1.2243709980357704,E,-100.87972801707133,D,64.69269326230273,1
Non-Veteran,Other,C,-47.35069682756568,E,37.12815838640619,C,36.023723624931144,-41.980634645565594,71.93143854464448,C,-192.88451692871075,A,35.14913898843975,1
Yes,F,C,118.3392353083297,D,-82.63025432147134,D,-141.89170785482958,30.75799125801457,-12.784018720441848,E,-22.436966372001745,B,-24.323790775162454,0
Yes,Female,E,56.27146695295825,C,-91.30994740623062,C,-90.24660551391305,-60.269414573457084,-8.953461058945438,E,-44.96200708508552,B,-42.860131614515886,0
Veteran,Male,A,-73.79305325095743,B,-203.67986842584403,A,-6.402182295275403,39.9966283915315,-53.581737314847366,B,90.56216286637145,B,12.819497276301473,1
No,M,C,-190.90836896828992,C,-75.75308948675885,D,25.19961204921397,50.85997665862053,-0.41495341805864794,D,-38.769498052471434,E,101.98570749450025,0
Non-Veteran,Female,C,34.09306151478742,C,-17.962882267803447,B,-37.17669876263018,-83.6320837877877,63.36927815544392,D,237.61817616546955,C,3.673911269339969,0
Yes,Other,A,-12.488996849631965,A,88.50919117102968,C,56.13504241918034,63.25032787298627,-177.56784954359995,C,-37.42210244804091,C,-76.95390711976002,1
Non-Veteran,Male,A,-46.76545215589545,B,-23.016433280966048,B,60.774178120582334,-105.14702116274262,-76.72840671814669,B,-123.03088391353299,C,-63.810512382614846,1
Veteran,Female,E,-53.00959591725661,C,-137.08991424399952,B,145.2297093766962,-36.66330417004083,112.25759707346347,C,108.49778803378902,E,100.09208034170001,1
No,Female,B,-51.836228002152026,C,-50.828825371601525,B,17.886683093459403,57.55026285072821,-165.44274143776056,C,17.293478229755955,B,53.945519232847914,1
No,F,D,65.34074768649558,B,81.81843857345036,E,-39.633883338451476,26.588416817864818,63.22491999981853,B,14.562949050641297,E,-1.889963078949837,1
Veteran,Non-binary,E,-145.59361142133866,B,-53.75227053067301,D,39.36175803671062,46.15705118813667,54.633782217817824,E,7.134405704929672,D,-287.5231720932954,0
Yes,F,B,-15.261255957220754,A,60.53729874181087,D,-147.60816358493517,-17.880828297695544,-25.4787810582801,A,-51.039756888369766,C,25.722491099333762,0
Veteran,Other,C,252.1956588758657,A,102.38500216657886,A,56.954613553879696,96.21692602871576,-48.651259327067365,A,-38.817481966704314,B,-51.007364693553534,1
Yes,Non-binary,A,-274.4058350681805,B,31.054604841386517,B,-42.75321133497198,48.479168616975606,38.0662207891288,C,-11.652791332858081,E,143.46506604937505,1
Non-Veteran,Other,E,-33.543434727402314,A,-148.2880743654852,D,133.83657748530277,-104.85945932543905,45.43385204797891,B,-51.54380583001959,E,55.629940171915436,0
No,Male,C,-51.647858743951936,B,-113.90528756057617,E,-10.823011541925986,31.619921788167282,-64.8183122007519,B,220.57742811752098,B,191.03309846480238,1
Veteran,Male,D,14.941204986726643,D,-58.657167289768175,A,77.99829874066899,-38.29129015731843,88.98320251764082,C,-14.928404350967206,C,43.88848060404468,0
No,F,D,75.38558129267223,A,-156.1652047693446,B,57.89688932928736,-12.082398286908806,155.2368863291575,A,54.81345064658133,D,97.30582260630301,0
No,Other,A,-147.31720385593619,D,-49.294212821247775,D,86.22106502422508,54.90473634385946,193.7173862779402,E,-91.32802636761274,D,7.391730985984897,1
Yes,F,D,-128.35718689781365,E,119.22625369102069,C,196.5694339620113,-26.590770034940363,-13.241962637339494,A,121.12855714048504,E,70.92530078528891,1
Yes,M,D,-204.20287233037513,A,81.84466427714057,C,-16.09604111631724,-52.20772741985256,82.74118975905958,C,-45.08489557599649,D,78.08666131929482,0
Veteran,Male,B,-335.70164401839895,C,69.36031083451934,E,-217.43172385830783,-95.81841507176829,-69.2499624841332,B,-78.52087339787258,A,-25.14032233935345,0
No,M,D,108.3007385555107,D,-5.226942529605334,E,124.06390115794717,-108.74346090303007,20.2906043074277,C,-69.20973982998105,C,47.69534633029755,1
Non-Veteran,M,C,-71.39600637058513,A,57.97024962929017,A,-59.98704991948563,-65.82581484463337,45.218152340339884,B,36.88678804364337,C,86.4234741460369,1
Yes,Male,A,4.760273232346226,A,11.67505213591109,D,233.1753726675138,65.3683186989232,189.3743029443209,B,-53.45897535897948,E,138.32695918966394,0
Non-Veteran,M,A,4.392297177427168,C,22.484456841504542,A,-35.55402287637126,-174.68920862278904,48.47719483808796,B,51.43874552453297,A,3.9961844800500854,1
Yes,Other,B,-79.26822090102684,A,-102.57664629843359,A,41.83741708738694,200.86071345554154,-63.74920289089426,E,-40.57518004752943,B,-90.47438554656657,0
No,F,E,83.01224757299899,E,140.50317377001684,C,73.55380801673948,-147.39071670396572,-112.05654295475141,D,-130.31540562817685,E,103.86791690779573,0
Non-Veteran,M,D,11.635670931165752,B,160.64404683420884,B,11.197931760406107,100.67941205315995,-79.6008102377145,C,-50.82767387346896,E,-18.103633895613775,0
Non-Veteran,Female,E,-30.586960990765455,C,11.823338402915823,E,-63.474193764605715,81.59501197559433,-45.202863930766696,C,-28.556409150808403,B,-151.97117784982024,1
Yes,Other,A,36.06153588774276,C,-57.36864342889491,D,27.503749675531903,60.62466490814358,91.94546137571461,A,-203.00647456435428,A,156.67392126478302,1
Veteran,M,E,-4.308575844789849,A,36.03004139411026,A,70.75615875114597,-14.707706248162292,11.097367540646953,B,-33.450692696489206,C,38.16761536837123,0
No,Female,C,-73.69959723730076,E,-28.944320375963223,C,-170.02024543661057,43.64977493925533,176.97948299883126,E,-93.63630748608111,D,98.49928635634107,0
Non-Veteran,M,E,66.55983576650735,E,17.919082843573495,E,-72.97800240007854,-49.37628527149877,139.0141579071082,D,12.898423916209317,B,-122.46373312518702,0
Yes,Other,E,102.47566137822479,B,166.41348875485508,B,50.73169579577767,59.18986132039885,63.54613621466916,D,93.32190729437808,D,119.21028439368513,0
No,Male,E,-20.645081521903908,D,-73.273711319991,C,16.439689216366272,6.0372350234495284,-196.4966356392078,A,-86.39999708037604,B,-120.37459052761716,1
Non-Veteran,Female,E,-92.84058429254797,A,-27.182344857473232,A,119.5782322002441,102.24116773664211,-10.93693015510408,E,33.3143452433594,E,56.735134348878766,0
Non-Veteran,Non-binary,E,173.72590540911986,A,-10.746089880293157,E,102.22762368404199,74.60583840092585,-8.341508273980015,C,-47.22504469768417,C,-12.599354036014413,1
Non-Veteran,F,E,-3.13554943834895,E,48.504770563133455,A,252.12764146775558,57.77474182560051,-82.71178621708522,D,-22.07777442017981,A,-50.90686040673999,0
Yes,M,C,-128.53376448726792,D,102.22405363092928,D,-189.6233503955827,-145.85846222671978,196.8214606730174,B,130.38333444075587,E,124.56303976217305,1
Veteran,Male,D,-159.81320022714917,B,-110.00335512518073,E,-45.99493255001067,-183.6944469400344,-77.97151205598605,D,-60.116101709763825,C,-116.31995888813422,1
Veteran,F,A,-48.98071930626308,D,-25.407173304662194,C,71.91416379000518,32.83563994674614,204.95163823654127,B,111.34023294335893,C,5.42372284230252,0
Yes,Male,B,53.010426601258885,C,68.25217348069629,C,-0.7044874035199497,162.87026688449976,-151.32578953190918,D,106.27669973273231,C,-14.265508671752809,0
Non-Veteran,Non-binary,B,-4.135892111621079,D,-101.83654023037658,A,145.15178066444204,-5.346442559661464,119.83455721645974,E,53.056974770313246,B,-55.84104017144633,0
No,M,C,150.63144630024422,E,165.61024080428783,B,187.52376999629954,-22.64469801504101,98.22929214891674,C,-146.3836266251113,E,-78.5307426312079,1
Yes,Other,A,225.56192158090997,B,-60.18102448388816,B,17.916014574905077,-32.553658431992694,160.0083714821845,C,127.61819862081151,D,105.7453503416833,0
Non-Veteran,Female,B,56.46226430086414,E,-28.223943064680117,C,10.772998322158617,-114.33677377947826,-58.39779412801671,B,145.43609492455946,B,58.78158564487133,0
No,Male,A,-19.789338529360435,B,15.438302824542053,A,46.96886655706422,-88.52759810286209,76.12344720860548,A,0.37646100586917935,A,111.25171938829538,1
Non-Veteran,M,C,-128.42637201740808,C,-204.34399903686474,A,-3.2594689872184834,-56.773157235370206,-133.23394620529115,B,122.30476282480747,E,115.24712965224037,1
Yes,Female,A,55.17381564797663,A,9.696823458547396,C,-105.7983075217728,78.6223414062865,9.764072483713699,C,48.380351104663575,E,-101.3717229286703,1
Veteran,Male,E,-0.11677689276274232,B,83.50917555854099,E,-52.25253769325503,-236.6057394889363,37.90805546832573,A,-77.75121839252003,B,130.08064087401485,0
Yes,Other,A,49.8384437018134,B,62.66926365638986,A,200.89693848680224,170.67217199377512,-104.6984765627512,D,-18.996548551121215,A,23.797315598009952,0
Veteran,F,A,-160.58220436190777,C,25.92470410189149,A,-13.570947810225489,78.433395425213,109.61783597120159,D,58.50921406780996,E,140.6886222363387,1
Non-Veteran,Female,E,-64.39717814639245,C,125.86750027645539,D,48.388184998704006,176.4364877577867,84.04623336285636,A,167.36152769448907,B,-153.8855901660286,1
Veteran,Female,C,-216.37128694920227,B,149.06687533838834,A,-188.27967537725038,124.21063920803009,72.78708518658375,A,15.032249347397137,D,-197.7928306928302,0
No,Non-binary,E,193.74486022242056,B,-20.752523500144402,C,46.68668889561609,-30.033481315666815,4.374953102082481,A,-38.26367025037495,D,166.4231123517117,1
Non-Veteran,M,C,271.65503986492814,B,-238.55163750107326,E,-41.884729335492075,154.56455625569984,-0.5741886959345776,C,-57.63792793288957,C,11.80806153242889,1
Yes,Female,D,-151.5944724052419,A,35.569622455850705,B,33.055145961700724,-46.10023252333396,101.39091908810963,D,-107.73386097286289,C,-14.441437979090333,1
No,Non-binary,B,-47.93044274292028,C,108.74546532936691,C,-45.61508153718174,37.06528228989465,-105.14071410411714,A,-188.17204977979043,C,-59.83315155314513,1
No,Non-binary,E,-174.49928726449025,D,108.73796425217425,E,3.853774708149855,73.7167022961104,-163.5185409886076,A,-22.082475582440118,C,4.948402062815592,0
Non-Veteran,F,C,-147.66346801658,E,-27.16500758744894,D,-123.45950089931237,-77.34829049633628,63.88041440031438,D,20.229753631471375,E,-133.09689277540207,0
Non-Veteran,Female,E,192.3200021353993,E,-4.081737714924519,C,-51.76513308697849,105.58754561932264,-108.93588607695877,C,94.52196527586715,C,-80.05373782050607,0
Veteran,Female,E,-143.89968409696053,B,-45.627344616995934,B,-75.90182976573186,71.00833808356587,47.94982119733641,D,-45.198722490274484,B,59.62128302945663,0
No,Female,A,-96.57790562067024,D,-172.67854568032374,A,-16.728610670331275,-48.052039452220576,8.560549839890081,E,-28.65753594510424,C,28.078017216612892,0
Non-Veteran,F,E,-38.39974259764746,B,97.54255081897794,E,-30.864626914663983,107.99289171503936,6.445883841873573,C,49.53445961419081,E,-55.601540197872524,1
Veteran,M,C,79.57592951587235,E,-14.847700769374306,C,79.21490278398286,-97.00573489401391,36.876461145821196,A,53.147284315105544,E,5.02590000822435,1
Non-Veteran,M,C,-223.93802670077338,D,-166.82466504025703,E,-6.434072860583311,-7.5574779220203485,14.571095020975772,B,-182.4477812610114,D,-98.67465617133568,1
Non-Veteran,Male,C,59.71627698377318,C,-49.02901693856009,E,-10.878877780132418,34.448916450583624,95.00255366149807,E,-51.46380838566197,D,77.61615659414778,0
Yes,Other,C,-7.48793814915513,E,-25.20629155066794,C,113.13283676831259,23.857632643506694,62.5106023904765,E,47.23110304318278,C,-140.70237731133838,0
Non-Veteran,M,D,178.9310488030523,D,-50.30885578341782,C,158.54793472134335,-204.2878029955457,-103.36881279261989,B,-25.683785054867727,E,12.660120525620332,1
Yes,Other,A,147.0666185825634,C,211.35792927602873,D,-83.39934649803456,111.79503435683196,-82.74336439389518,D,-25.093054453940884,B,-93.6199062848366,1
