race,civil_status,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,Married,Female,179.44089725417115,-21.519412881991496,D,-151.49840516794447,C,70.74987029132555,-255.68418601354955,A,-34.423299120756695,-147.18222705806073,-37.48730653157412,-90.98069609596162,-96.6129769410865,6.548558947854399,1
Asian,Married,M,-48.222321551584834,123.0611470727251,D,12.221575266151676,D,106.0633858594213,-39.319040122494954,A,-106.16192223476295,-74.26192404113145,-88.18819347488275,-67.58514831250267,44.013164728698065,53.994551530064214,0
Other,Widowed,Female,102.68921453582148,5.940451115784353,B,81.35589669886333,D,119.85954420722366,131.02973723791263,D,-12.373851803918571,-95.32108650955347,-48.010671115458145,69.40315671855079,0.7795458386509312,95.86545934689184,0
Black,Divorced,Male,-17.31223640044793,-2.995205488684297,B,89.36774004808818,A,113.13327006446295,-10.814915574968005,A,62.420711200487624,35.044037936336515,26.35594820742748,45.4953819582636,7.165311740701625,75.42339660863479,1
African American,Single,M,54.31394772863571,-8.410517543001816,C,27.163900685949827,D,53.66723061360806,145.0932779053364,E,84.3198417145222,-36.51041269093711,74.18182786380434,-164.9165616079024,1.925849715510234,-39.92682183045779,1
Other,Widowed,Other,-163.33632062957892,103.84965919730107,A,-84.61515388154491,E,-22.579560878893105,-92.44114667716565,D,-18.149564495769944,-218.51521647304807,72.06279535311391,-52.912699937015795,-98.51442470289258,-13.239774555070504,0
Other,Married,M,40.07639491727053,-114.7570164071783,B,11.49927496303535,D,61.24151003421917,128.64683515696342,C,101.65115049071916,164.03094750424438,-23.33722399046642,-16.573624340731612,-162.45796392481438,-161.92965515743387,0
Hispanic,Divorced,Female,-156.7629450308412,85.94516451841346,E,-41.51737462867492,E,-32.87392046609366,-156.9993961929096,E,-107.22680410036803,85.0053460980414,32.70896293979006,20.39696431895612,-23.477210664023616,57.096232903635794,1
Other,Divorced,F,-14.841418639238768,-174.28087826032004,A,50.86720153763896,B,-86.04138087119522,-4.314026824340606,B,41.296729458059744,167.7695166073865,-78.9830344730357,-140.12691531000715,330.0611385525592,-126.67889723192127,1
Asian,Married,F,42.84619782490778,-104.95014001757477,D,-68.64295662534133,E,11.781100121563163,-63.53270642597628,A,-1.1707991562520998,42.03109646625932,74.69435216215604,3.1260834819612207,-30.604253073684845,15.470600309031035,1
Asian,Single,Other,32.71360397644914,2.1464090863680023,D,-88.86894979307807,B,126.06427139500514,-92.24088862284691,A,-2.370317471282659,-44.68388361699164,-85.97923372023945,61.02216042054128,11.541331681686021,20.111291060886344,1
Black,Divorced,M,85.92617789371113,-20.754483154501415,A,-78.02738533698367,A,41.87047933648767,20.605401945602935,B,54.08233309435077,-65.68912448990537,69.44844556528186,-17.36138446154651,216.76660273363518,36.1910566443937,0
Asian,Married,Other,160.3096651222208,-54.370737329785676,D,35.1509039854072,C,63.03527562660742,2.51987399291757,D,-98.18134537696929,-75.70436519723478,-41.88975329622996,-38.91126121225283,143.12749486166993,58.511701115222145,1
White,Widowed,Non-binary,26.54971040977527,20.51396573400094,A,72.35479592384732,D,38.09537622171132,-67.50711948023877,D,1.84189937693912,-192.86869501674627,-37.36458176339757,-89.47246731963698,87.06689263220065,103.48087358508522,1
Black,Single,Other,13.274426896399302,129.1253186904106,A,-21.743314688771274,A,52.027356659465404,-51.679700095821545,D,3.204986334420777,-40.379971528931726,-129.63657191214332,-92.93491608809454,136.67516340621617,89.46188950403376,0
Hispanic,Divorced,Non-binary,49.67686389717131,97.0160296003559,D,113.22317687903161,E,-52.81231077349092,172.85276006226962,D,96.971271695875,-34.986046574884035,-86.82643264398727,-175.07654060749977,28.61860030982305,-135.32442001281535,1
Asian,Married,Male,-98.89848805517867,48.060355939039,A,-3.3087706555744196,C,-194.06942591199154,37.8877460200373,D,-29.554282208041162,-29.322110655419735,-13.672725259498206,-137.49991288986234,-38.925784250665934,-102.62608753298285,1
Hispanic,Single,Female,81.14305706221568,-4.124851198016468,E,30.22802541210862,B,129.4148846908885,217.47250662136727,C,133.90980680613518,109.67147937249722,-0.015175252511947148,-6.135113866903736,-189.917697080736,126.2530914543774,0
Black,Single,Other,-13.410909617757097,-124.78943560862528,E,57.3638676914485,B,99.39971264330175,235.60228831909438,E,192.14040002402163,145.8332318880594,-4.582282138259119,-58.442340077740006,-31.184758016883197,-109.18176091694079,1
Black,Divorced,Other,89.15550560971298,101.63645148637679,C,40.34451573060135,C,-142.29877734602925,25.184390141730635,B,-45.15201691047632,157.2808575101948,27.871719054589008,-83.62733739467754,53.32370571363548,69.18410161511432,0
White,Widowed,Non-binary,-56.22581401247665,191.63864776935853,E,112.32155907885375,B,-138.71488082758486,-138.32099084053903,A,7.487060037673096,-42.39611678497259,-105.29052948324271,47.80946375829447,27.457609950760524,152.0684095341848,0
Black,Married,Other,98.96773750315398,149.4234266940313,B,-32.382980384770725,A,-106.9944713752699,19.74033870137247,E,111.78672474201589,42.947360708524556,47.93598852615348,-23.10727118187947,-147.8069015667648,41.302202676447415,1
African American,Married,Female,90.46267086709369,155.0985361852051,A,-24.474859206486503,C,53.91876425061373,-62.09600635357566,D,111.66192133688484,-126.48788717179451,24.390059255046417,-137.26977158173815,-54.38234013167713,-23.541552093244555,1
Asian,Married,Male,-94.32615222668913,144.12868222097174,C,-17.285507047102627,D,2.114966252642249,102.90173113113381,D,6.361467464237726,10.57255954269047,15.476593224959984,64.59753018488529,-218.58666663638445,144.11760961763255,1
African American,Married,F,57.81592282074276,-35.47175183956185,C,46.45459049867506,A,20.37509373163838,125.58458652629653,D,-25.247433984438565,-178.1347069284391,23.002355702398532,5.316511486174661,69.7638906802067,41.978699099821384,0
Black,Divorced,M,-23.167312319302603,60.55793891953677,A,-0.07867176952269714,C,-32.5747272988078,-18.96371931224622,B,-215.47753641194504,176.7919513278341,-9.14303433540919,85.95288965802195,-58.46841542054092,24.284514488162575,1
White,Single,Female,45.08750482505057,58.95352197579289,E,61.83968230496954,B,21.093351945520556,248.28044388067218,D,-22.9766996476693,89.87062938191278,41.10710688042006,-52.2918041713684,-130.98674286482205,5.7706226946082735,0
Asian,Widowed,F,-8.902560328219938,164.10262717726576,E,-157.4710132880361,E,134.23309944157228,35.60934395559295,A,1.3803959339572154,-60.06242341107748,44.16954280611693,28.72619412566482,-81.3630841756645,207.09315346646764,1
Asian,Married,Male,114.98842687258279,81.32633433854994,D,40.092429105724214,B,116.7709685966738,-44.06273987650311,C,-120.7649676987631,-218.15894029387772,84.45660904353232,119.38269462524912,28.56836032940306,106.14449670689017,0
Black,Married,Female,-170.82358030094747,-76.01083976077071,E,75.91891771965366,D,54.74256188157187,58.73316047241168,A,94.18973972310043,72.41704888207184,-39.810020380381054,38.718425679204934,-43.300909184027304,-49.703502706672936,0
Asian,Divorced,Non-binary,125.0284512426675,15.411416576063155,B,-80.44420407914386,A,21.963311322832887,122.45418779000052,B,6.00597818099334,-88.07481924775199,171.35089343181252,33.55284564534976,66.40276365632593,18.23067683511536,1
White,Widowed,Male,-10.313324166143078,-28.177674253745778,C,-1.1184581394601258,E,81.22502997262498,-71.74617228869405,D,0.5598021032739582,-19.55566194193321,246.18010175368505,73.30131910904926,36.0858458429697,146.11319808203282,0
Other,Single,Male,150.22258711896615,-168.52386767075654,B,-73.60392193980354,C,-53.40805156721512,-70.02088746461635,E,-83.626071726199,13.841987098247174,115.81595395625027,46.17383477364426,-22.111601656203117,27.68975947857408,0
Asian,Single,Female,-43.02815206909827,-12.501822701402668,C,-202.29044804534448,D,-252.38362307374618,21.35337823451571,A,-171.04337142735332,-321.6654526263599,73.39933656312986,-32.6779194172581,107.91933639313321,-71.31354299948836,1
Hispanic,Widowed,Non-binary,-188.4757765254118,126.3319594539525,E,136.83670673687277,D,130.51425772211797,77.44955893502043,C,-192.9890498302463,-166.0672790542997,-226.6140006863901,134.73952982544228,115.22086221602822,41.60188217213071,1
African American,Married,Non-binary,151.43700545918637,-73.30753317514977,D,4.695998339989737,C,-2.826597340403023,-65.79523339939058,A,119.4029209020468,131.96384893746708,-3.128268669532367,-47.69710900603623,-37.97145619044958,-46.94886667077584,1
Black,Divorced,Female,-135.05354429342515,48.12335570396053,B,36.59909102049487,D,13.544110930673641,37.59748875688037,D,44.630833402622685,53.33965842060042,-71.99369893192024,41.365175424159226,162.60033540471414,-147.96899775823786,1
White,Single,Male,-57.350043803308736,-179.74715492242527,E,207.2946920611649,B,-1.5850529461587992,145.5466053286941,E,-52.000821088717984,-90.88354020036886,14.483991771144417,112.44406127112396,-33.90963056176906,-52.53214509241387,0
Other,Single,F,102.2887187554661,109.10683098915908,B,124.86125640573312,C,126.2712768900321,-58.09527709329726,B,-5.378812036150721,78.43538457609898,-7.785678068033122,116.04459166533891,-153.9607703397315,-19.896053020484867,0
African American,Widowed,Female,53.61553630566536,52.564401070753505,B,8.473183589030016,B,63.75534498763076,-86.23098844155808,B,84.37456131170529,10.702714578816371,89.5545512914536,32.26775700024959,81.25313660075403,-165.32590782471223,0
White,Married,Female,136.64960456483942,-36.68518403793043,A,51.93624707836215,A,41.68286214868007,111.4898362108477,B,-103.66172269355573,21.681686706249405,19.692731818399984,145.88445186248015,67.02511443996511,-17.77591534317793,1
Asian,Single,M,-190.01339896818078,97.33155159047574,B,-38.438502126645034,B,-147.30019461232385,5.43192183728575,A,-12.886984947530458,-228.64163678281346,-114.78246750571392,-70.52882108390916,35.707488798208296,45.58877834044302,1
Asian,Divorced,Male,-74.71230861700776,-144.68762887555354,E,-90.74331626630055,B,2.1149294724553456,-115.74122426793801,B,-135.1377468076137,-50.44695446657773,85.06895937352199,-46.392835047887,-15.769151805033937,-91.76431775439714,0
Other,Married,Female,-74.90201936468918,48.150756297102525,C,0.846872252726381,D,-39.31097806665334,-138.90113507948683,C,-111.75027068804968,-75.2231569115309,-2.8273393602777115,82.40653200955296,-128.26511052797852,-54.27563890517041,0
Hispanic,Married,Male,-36.6797456868788,37.3169715614311,C,-70.08800150931256,E,-122.56048692453328,10.371239860230535,B,168.07972073832417,33.69314835093543,29.18291001796991,-102.84844294334354,-91.5831128625023,-15.094811794989202,0
Other,Widowed,Other,-87.40968459797254,-90.18026958642551,E,-151.66490603475006,C,20.2352228317664,93.35472693188746,C,88.99075842574725,41.00024608559874,70.93816720500816,69.94448142484872,-11.411964264550727,36.33714851969636,1
White,Widowed,F,12.954170097019766,-97.66445855253504,A,90.67181308857056,E,-15.30263867124988,87.56889962214872,A,59.771121931653646,163.39246982710972,61.61945349672333,-64.24537271761443,-114.46698652601066,98.36525221630342,0
White,Married,Female,43.359135981123906,-123.39362559870591,C,-23.2529865553155,D,-38.93561390499631,-107.94126074696587,B,99.19601121734306,-179.70667812412862,101.14066739012738,-37.05110251415737,-80.62474377764951,39.2685077661206,1
African American,Married,Other,9.847106211306455,-45.79427101654138,E,126.5515691182139,D,0.5901370113044263,-137.84926716253338,C,-0.6921799635124215,-29.71048574837051,73.57402319392953,-42.289937656627444,-110.74394260946572,192.32370424355133,1
Black,Divorced,Non-binary,-114.014768310144,-150.91106009155763,C,33.012826954178706,A,70.53127964805252,61.27959602650249,C,-203.57447587519792,175.74122629021832,-114.21415549256679,-79.77082834853768,17.397779461842507,-26.033386159792865,0
African American,Married,Female,-37.46700599127071,-23.788839184368307,A,-158.91309512218507,E,-196.109558270424,15.856720167215851,A,-11.31068858032463,100.45978635305634,78.59705564894914,-166.1201081850536,14.98333926886242,-67.42681457984064,1
Other,Divorced,Non-binary,-117.05313747109385,-103.4280758890031,B,-237.9096386236702,A,-12.512545139704082,-167.46772202399777,D,21.426186013835274,-25.012558459013924,33.80027880465198,85.55012838853868,56.81950025631819,144.64538868160017,1
Asian,Married,Male,32.01911509675807,-72.77003891047809,E,11.978438382084693,D,83.23898374576667,-55.10212685899862,A,-19.495513790113236,-58.91556058222355,93.57623893301074,-123.54991390493872,-46.04749117442751,-99.62151995891672,1
Other,Divorced,M,-69.67142610233218,-57.08642593082548,A,-61.33931502994001,B,33.338594076435285,-201.19308954772524,C,81.61024285738317,10.484311593029673,-1.0105155390641947,-133.64777613106267,-107.96235120567135,-47.35906604182364,0
White,Widowed,Other,-68.120239601914,-105.27865923022239,E,-38.87201734617566,B,58.01873663762952,-86.41220210708252,E,197.88577275038114,-21.261857843262366,-71.86771184701263,-189.3100344808937,-111.48935633558128,26.238873856442176,1
White,Single,M,88.99771154923495,-104.13617400718739,E,-2.8264321485398027,B,44.39244865691689,35.185348495159595,D,-118.72288284914457,197.43382053206295,58.279980677079855,-190.0361719271431,-166.02194453000314,227.7153792342237,0
Other,Widowed,M,18.641249378782913,-41.56275112519944,D,13.995199559628446,D,13.316005996457761,129.23358969143618,E,-46.92848455836172,-8.486949614502192,192.42413501718102,-4.7814907995452804,-92.78250449106355,167.22762517990552,1
African American,Married,Male,-131.2244406340349,-49.22335798308398,E,61.1898625780625,C,27.47873008158635,86.31712365946969,D,61.24219948566828,-74.40584511342814,-161.2912969915004,-10.077805894059678,-88.76618729116157,-7.9737414475917925,1
Other,Married,Non-binary,86.77083072907593,-24.969419523991384,C,60.76230076266902,C,-73.329505260843,-67.24114485285077,D,44.68370755942213,62.9636986998207,7.7964366334046975,56.72161003652302,-13.286274591611916,-74.72551251004022,0
Black,Divorced,F,275.77654074731936,14.109604681379745,A,-54.06013871005986,B,142.07508823603933,85.89398558250714,A,8.588528291384963,-120.09657025623808,135.6411753303702,-24.495638880825293,-21.64073425534029,-101.27274021025714,1
Black,Widowed,Female,67.88007427769276,-28.40345750331791,D,-176.46686681948552,E,92.78216092758537,34.4478742978236,C,34.98624950763913,-37.44535678028325,-38.0568265138515,-39.94605005955023,-82.01814724246053,100.47827252992798,0
Other,Divorced,Other,-92.90444639298157,-33.430255307631555,E,-252.4670560539677,E,-284.6834719179212,31.513637663740134,A,-34.41031391858865,2.2820770238982617,-23.73579140273411,-28.930007866161876,211.81197496113725,-15.831008538846234,1
Hispanic,Divorced,Female,-121.88620814647142,95.0608651456735,C,-76.08355798092111,E,-75.98967541740164,27.479447911911915,A,11.113698283124087,-107.66111389600337,134.44017239703453,164.11200455915122,59.38671143423607,30.332367015789142,0
White,Divorced,Female,90.05360384904438,-106.80375367457229,E,32.09212361253916,D,49.889112659289175,-44.65663981969784,D,160.55383030482082,-80.97806800970174,-52.554914440774766,-37.851551653208766,6.463233714206967,29.946369347624625,1
Asian,Married,Male,-105.10045568955215,110.31466708664131,E,42.7711979615667,D,0.3900201100775156,17.823392330387694,E,-50.961167915510806,212.9453828744671,-51.97987772548374,-77.34720827526279,27.703197159100384,152.80076776994503,0
White,Widowed,F,1.236399763826822,211.45867405386664,C,92.53802657207002,D,-56.119812514914344,-130.80737217255947,A,229.66976883123604,-127.98231090320986,-110.32388889922906,-30.492977382695997,140.53770521962608,-83.9827270505285,1
Black,Divorced,Non-binary,-139.81739459586692,69.33178520249072,C,194.08739789839925,B,-30.87163209681022,96.33064330181472,D,-72.42132133454943,-146.44366246621857,43.267426769887855,-63.34281604213423,-9.425387588231796,48.230457166684374,1
