RACE,faith,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Hispanic,Christian,No,No,D,-6.304801952317305,E,D,-66.33100937661249,101.68975590901314,-57.59745721442017,30.010907225445965,1
African American,Hindu,Yes,Mental,C,-169.22775451303335,B,C,-15.870107243026832,72.0279866412618,-44.37396797963535,-47.695635875993304,0
Asian,Buddhist,Yes,No,D,-50.99750008068239,B,E,-119.32136565325379,-192.03071511194838,100.11893505038768,-22.103640436802802,1
Hispanic,Christian,Non-Veteran,Yes,E,6.317766310585923,E,B,46.42298447197521,67.93396108749832,37.88252026282343,-61.10554652888436,0
Hispanic,Christian,Veteran,Both,E,106.35177578206232,D,B,144.2241483384293,-76.85640861176603,93.4311488667334,29.271197510566754,1
African American,None,Non-Veteran,None,A,83.25905053955081,A,E,-60.63711321578496,-68.50685087909564,41.51454456508456,-67.36052463991311,0
Black,Other,Yes,Mental,E,145.192537393001,D,C,-43.63614363087621,10.774558185376176,-95.0940163648658,75.35632492734464,0
Black,Buddhist,No,No,C,-179.5935444434907,E,C,112.8239106918987,-211.1653518342016,100.79404886596967,-36.02940498663948,0
White,Muslim,Non-Veteran,None,A,222.98294339523804,A,A,-72.4524364838123,-68.88281389637874,334.0274977304831,165.71369282640873,0
Hispanic,Other,Veteran,Both,B,50.8046581730351,A,B,88.437114441707,-189.48506902721633,-99.70627627839586,54.18990793853381,1
Black,Buddhist,Yes,Both,B,64.66608767580892,D,A,-214.57588815998145,-31.038967928292905,34.382748315911826,44.29054789567232,0
Hispanic,Other,Veteran,Yes,C,-30.370340492581633,B,A,60.001836710050405,-60.485391856896456,-7.356620941041664,-67.91069118444581,0
Black,Jewish,Non-Veteran,Mental,B,31.45603954899738,E,D,-103.25285527958918,-32.85442403539173,-72.2310453099395,-175.07918786085935,0
Other,Jewish,Non-Veteran,No,D,-49.430492362104836,A,A,77.09242345014023,82.17379792120644,212.0263092674266,-148.87542962509949,1
African American,Buddhist,Veteran,None,A,52.43274337308211,B,C,75.7936348806577,-272.57474921907277,-108.85839397113747,-38.19949664961037,0
Asian,Other,Veteran,Both,B,86.95759438923312,A,C,53.255647319184455,75.45869999846094,44.87449885392345,-70.12468764295245,0
Asian,Hindu,Non-Veteran,Both,E,-165.88627671643778,E,C,-111.52163155423771,143.1249958701917,-81.99443225438311,-34.07346443045489,1
Asian,None,Yes,No,E,-173.1761515122608,E,A,-20.513935467121026,100.06772831052469,-209.86185163364564,-144.36668782554804,1
Hispanic,None,Veteran,None,D,77.96574713362024,C,C,-139.35169400693536,-48.540647269528776,12.84420100289409,78.46417777534381,1
White,Hindu,No,Yes,A,31.968133721930457,D,E,24.841358076845573,130.81563399945398,20.649517540429304,39.89355939703946,1
Hispanic,Buddhist,Yes,No,A,-65.21395294718205,C,D,83.34658706567372,43.600407942153524,-16.6436500529445,99.41483272157298,1
African American,Jewish,Yes,Physical,D,-48.16759682035492,E,C,-283.79932483166016,2.055740157843,-16.367713382014877,-210.76128481895094,0
Black,Buddhist,Veteran,Mental,A,73.72853863190113,C,D,15.252515929493024,25.1462200199179,151.12110190167115,-92.78165075971957,0
Black,Other,Veteran,No,A,-142.1378588030079,C,C,-105.99986684188103,60.176823402179636,-97.64185238736691,111.48624793845534,1
Hispanic,Hindu,No,Yes,E,127.75457774405994,C,A,8.368321339988736,101.89112540965655,141.87360641746181,-23.160865215852365,0
Black,Other,Non-Veteran,Physical,B,181.9241380216994,E,A,45.02652894156411,-63.717907708878776,152.00034452879657,104.79995176097209,1
Asian,None,No,No,A,-79.1768159903474,C,B,47.355817727411306,-116.86135576738306,87.09944839583727,-60.69833955712195,1
Black,None,Non-Veteran,Both,D,66.29678136492417,A,E,-100.68472806421083,38.38557576009522,-140.9737416989879,-27.173903148888662,0
Hispanic,Christian,Yes,None,D,-101.74074866641408,B,E,61.54725970801832,-31.29092529714707,9.476648121616208,46.99122740571078,1
White,Christian,No,Mental,A,95.68832929104603,B,A,308.9975720795078,-32.032706540724135,-33.463072980736456,-11.724101487663965,0
Hispanic,Other,Veteran,Both,D,-83.49626942315301,B,E,48.918116622263206,13.15340497883474,-24.107835692902807,61.58943585467567,1
Hispanic,None,Non-Veteran,Mental,D,-76.76626551036888,C,A,217.0952255212783,61.63745718372644,-71.43592051818494,-41.12741617188184,1
Other,Other,Non-Veteran,None,A,146.09658553139906,E,C,151.20112669884534,152.05923689025397,-58.911270829327734,-41.252436507971225,1
African American,Muslim,Yes,Both,D,31.808662592621523,D,B,48.55170965328103,-23.034502769031125,74.36077467283408,-117.8499981473394,1
Hispanic,Hindu,No,None,B,-42.87546304851417,B,E,39.43963267973524,202.17691412344254,-154.21306904547762,204.839109806774,1
White,Hindu,No,Mental,B,-4.035108174775464,D,C,82.63718963966225,15.079621779689791,11.00723511506764,205.34663922019115,0
Hispanic,Hindu,Yes,No,B,67.94704128341577,E,D,115.82880969033324,37.604813768479175,-15.797865542430891,30.116396198968882,1
Hispanic,Christian,Yes,None,C,0.5005361369093281,E,A,-72.67691501190231,24.26722402472855,81.7717723771473,-1.0899657838279424,0
African American,Buddhist,Yes,Both,B,19.32401728043859,B,B,65.31693007674464,-81.07640213815678,-99.36763493550342,-30.733674850916525,1
White,Buddhist,Yes,Yes,C,85.42337625961363,B,B,-35.5629758510265,112.7991068406099,162.73656095833408,55.93239380233476,0
Black,Christian,Veteran,None,C,68.5148929451002,E,C,77.14884563447674,56.286109938518436,-76.40020823416263,-87.16428127727498,1
Other,Buddhist,No,No,B,-31.84776105077582,A,C,-175.0485560719468,-16.467883815425065,31.257259476434367,51.70886203813936,0
Asian,Hindu,No,No,C,3.18639174784927,E,D,64.82633706394779,10.8850173545119,-24.883933535298876,-91.20289344061418,0
White,Christian,No,No,B,-253.28296389932396,E,B,36.09450488018548,-13.900235971797237,-46.22387706370784,-10.52551401841124,1
Asian,Muslim,No,Mental,E,-14.7177131380197,C,B,73.0377855692685,-37.71100422172252,-27.821284515552374,-103.69270571112641,1
African American,Jewish,Yes,Yes,D,-21.359962829228348,A,A,-30.585084178125012,-39.36729514824391,-290.2715110033397,-86.27966344506147,1
Hispanic,Other,Non-Veteran,Physical,B,-53.93982112900879,E,A,86.584848317628,148.74436841828762,-181.89360407947157,-185.40407841279293,0
White,Muslim,Veteran,Physical,C,24.5299048589559,B,A,-162.08078323942075,-62.110332355256816,174.33398765833422,-127.48733794899137,1
African American,Hindu,Non-Veteran,Physical,A,-77.42582644107185,B,B,-166.36980612338255,-21.22508333771398,-104.96533305297098,-120.84645122793978,0
African American,Hindu,Yes,Both,D,187.2193474641776,D,C,18.115258948484964,-121.97655525858279,-44.461055028489525,61.86621188669598,1
Other,None,Non-Veteran,Mental,C,31.97948917650138,B,E,-136.2939800925964,2.3795692722077195,-70.59412367698215,-83.97378502806853,1
Hispanic,Christian,Veteran,Yes,B,172.7578289530734,C,B,-9.826890271662165,-78.15328577596597,-42.46644111829192,15.534256947984334,0
African American,Hindu,Yes,Yes,C,169.63938845385974,E,A,-14.946957687616486,290.0565996718012,-91.34603173034935,-80.25552120034209,0
Asian,Hindu,Non-Veteran,Mental,B,147.43566383634789,D,B,19.31632799413265,61.76682299583277,115.51947012727611,41.58131443764875,0
Hispanic,Christian,Non-Veteran,No,E,37.525222077429326,C,A,4.402294515835646,-61.770062127115246,3.779419776457723,85.5502628863488,1
Other,None,No,Both,A,-128.49237926166066,E,A,-93.03625315364683,-27.379896701225388,-18.220600514012407,-93.01984668032563,0
Hispanic,None,No,Yes,E,80.81372242609525,E,A,-0.20510125867976764,119.22149505706396,-34.895449455949,-13.83899202483499,1
White,Christian,Veteran,Physical,C,-39.6680130207194,C,E,-96.79041245177676,-122.28689782320994,-108.89193000510974,42.15062781966632,0
Other,Other,Non-Veteran,No,E,-32.77370833840651,B,B,-21.067098239179032,-214.26748652585542,21.553591276779745,115.78963418549573,0
African American,Muslim,No,No,C,78.43870560455176,B,D,36.811009407103626,91.92246584043757,91.12929435161783,3.038971567745453,1
White,Buddhist,Yes,Yes,B,11.422383808223366,E,B,-91.4472768169246,47.18685949677048,-124.97319453047047,-74.82129421811257,0
African American,Muslim,No,None,D,87.86517732281447,B,A,91.74297665920159,87.38613043033308,23.873083566761647,125.84850080694858,1
Asian,Muslim,No,Mental,A,-66.03443373414973,E,B,-142.44922774911373,67.0758798348192,27.153343744959024,25.49277221865759,1
Asian,Buddhist,Yes,Both,D,46.00289710760568,C,B,-66.64077612091847,-131.27377409078173,34.339193038718186,65.58465586953045,0
White,Jewish,Yes,Yes,A,124.28460210943283,E,A,-66.90797598862842,-131.44008907844034,25.52621091134504,21.35927392954073,1
Black,Other,No,Mental,D,-111.47450891915443,D,A,-136.5335608107228,-20.440141482311553,-6.743675825361869,-72.6742768951415,1
Black,Muslim,No,No,D,-17.241710755823423,B,E,2.983867521874755,56.461835678637385,173.69866174870805,100.25652175546678,0
White,Muslim,Non-Veteran,Yes,D,-36.526969727096954,A,C,91.96875371512964,-24.79818582749123,-51.372498002169934,-222.85976918854647,1
African American,None,No,Mental,B,-166.758193960471,C,B,81.58268223365923,77.10665831033522,-4.468750445293178,-49.75168027200386,0
Hispanic,Other,Non-Veteran,Mental,D,6.473328812383827,C,C,37.515850405907244,-38.94616319460815,7.154588641686503,-56.74588679250066,1
African American,Other,Non-Veteran,Physical,B,-232.4669700287707,D,D,82.60180131764349,42.214572636577294,-99.12444919216091,26.392606315985383,0
White,Hindu,No,None,A,-192.12652996996403,A,D,-30.913167503622073,-48.015166547913566,51.09201144747194,-30.219395180628233,0
Hispanic,Buddhist,Veteran,No,A,-98.89605119445058,A,E,101.9283142062076,-94.97982958748025,-37.39224749549441,32.9072462972263,1
Hispanic,Muslim,Veteran,None,C,106.22329440309322,C,E,56.50742545383572,202.26830269398835,20.07860139767588,158.634434374881,1
White,Muslim,No,Mental,B,8.919780504760713,C,C,-37.062066946344366,-47.997217602301404,36.43378685346904,5.22350723422208,0
Asian,Other,Veteran,No,B,97.74721408027597,B,E,67.43593373469503,-209.37147462752327,9.14356312103844,74.7536599326633,1
Other,Jewish,Yes,Both,D,-90.5525666569647,E,A,33.672967449977854,17.360689026164128,50.46180547157098,38.9496222062836,0
Asian,Muslim,Non-Veteran,Mental,B,121.71110809548881,B,D,107.47297367416586,79.73750960100546,28.616950988922618,244.91041634856404,0
Asian,Hindu,Yes,Yes,C,6.519682697289007,A,B,-29.61012879436372,-85.36920424124699,206.28768009837168,-96.40575107360849,0
Other,Other,No,No,D,-20.987592669357184,C,D,-80.4440648352538,-24.921214147850147,80.02221697872989,72.772324787227,1
Black,None,No,Mental,D,26.20521097905584,E,D,130.55783258160838,-131.2070860270354,7.690238068361975,64.65390504770185,0
Hispanic,None,No,Physical,A,-40.22525320485875,C,D,78.6836611877528,55.1453018082714,-109.40058376884734,-73.30084248989908,1
White,Hindu,Yes,Both,A,-57.794775670817245,C,D,-54.04188422584906,62.237801964114695,63.09211684321786,-47.335818263591015,1
Other,Christian,Non-Veteran,None,A,32.31980213165367,C,B,5.973583463153882,-51.49255214645601,-26.839143465953004,-143.8278390649295,1
Black,Christian,Yes,Yes,C,83.45908227492968,E,D,-4.9687575274225395,-123.60101288909189,4.303957755382746,-81.67106041408444,1
African American,Christian,Non-Veteran,None,B,-0.7782264458193674,B,C,94.41798462306194,13.79623451913155,-55.13596686693677,180.25172644879095,1
Hispanic,Hindu,No,Physical,E,-100.07557881493466,C,D,52.414341286478795,58.133629616627104,71.49964329159002,-131.53837389919804,0
Asian,Hindu,Yes,Yes,B,-113.41777879722885,E,C,231.30604302175746,-84.76494258678868,1.5793139681993578,-7.554390334424292,0
African American,Buddhist,No,None,E,111.28705296271389,E,B,71.22822015462434,-47.50100332366215,-172.4477237433146,-26.349313682250937,0
White,Christian,Non-Veteran,No,D,-53.926654149050044,C,B,-31.5379602975058,-42.44950532924894,55.16176922317987,1.081641967958751,0
Other,None,Veteran,Both,C,-33.56843204332325,E,D,-61.7957542341798,29.361235524211793,143.33747267276613,67.74383054485324,0
Asian,Other,Non-Veteran,Mental,A,166.42557501140226,D,C,-8.294244003160626,-51.15252030529819,-45.64499596567586,34.72307006124575,0
Hispanic,Muslim,Non-Veteran,Mental,C,-110.19667453611855,D,D,-81.612895755635,102.92365050250969,37.8923944361027,-13.027850766405614,1
Black,Other,Veteran,Both,A,16.287824041810794,C,E,16.05890518006006,40.37236990855085,-209.81146014275728,4.807421887096472,0
Hispanic,Other,Non-Veteran,Yes,B,-97.75428616251907,C,C,-99.97584836500393,93.67523125188133,-61.1244744519913,-3.0508875806642775,0
Hispanic,Hindu,No,Mental,C,-2.730262423803757,C,E,-119.62122547204925,113.14601823832449,-18.96104854468796,30.815152809797997,1
Hispanic,Buddhist,Veteran,Yes,D,-173.04579185553368,C,A,38.55906788490726,41.20390608518822,-57.75837385349697,-59.36130269914103,1
Hispanic,None,Yes,Both,A,15.867708566289219,E,E,-6.17263118413972,-13.311601549466898,-88.7935852283608,135.48684639930718,1
Other,Muslim,Veteran,None,C,95.2989416034634,D,D,-119.68199017838714,7.507608693065586,-97.25503868726479,54.48618833475707,1
Other,Jewish,Veteran,Physical,A,1.2423214627005696,E,E,-36.5651391414505,7.662787499592821,135.03866386182344,-136.45221085319767,1
White,Other,No,Yes,B,-96.9454487250613,E,D,-38.64683489012033,76.26183412386408,-92.0811729644562,50.0651151058228,0
African American,Christian,Yes,Both,C,81.49276766922159,D,E,-85.63398869922763,210.1139361420326,-39.34569576757545,-38.09755512546745,0
Other,Buddhist,Non-Veteran,None,E,80.75758867464872,E,D,-15.259303830750548,49.340130183791324,82.04965869135266,260.6345569759791,0
Hispanic,Christian,Yes,Mental,A,182.69937694283632,B,B,51.68980091053671,192.96980818977295,-200.0640732470707,-74.35460817969309,1
White,Buddhist,Veteran,No,B,-22.35499813621761,D,A,18.408232509565586,-89.72573809445986,-66.6975757823031,83.68538828290478,0
Asian,Buddhist,No,No,E,-183.6915128851801,D,E,-35.791422273005026,205.46793755342358,-72.57018855524053,-82.17746451905819,1
Hispanic,Buddhist,Yes,Mental,C,100.03310677011463,C,B,20.863191639655547,-25.127280274674753,52.0643370368418,-45.815190157482945,0
African American,Other,Non-Veteran,No,A,18.4697588274429,D,D,126.49745926107249,-90.34775008448224,31.233962192027747,18.89680485694103,1
African American,Jewish,Yes,Both,C,-62.44832266244299,E,A,-4.235595146054335,77.88375191549036,82.2003215663647,49.71914683242982,1
White,Hindu,Non-Veteran,Both,A,-24.54633765283517,B,E,-39.618638925165875,-170.55126150238345,-102.7983362832479,-45.68490217324603,1
White,Muslim,Veteran,None,C,61.98490606264184,A,D,-99.65766691383452,102.27785466258925,-166.2704356633486,114.23447596460727,0
Other,Other,No,Mental,D,63.52853994537433,D,C,133.05170488641693,47.18859900504441,40.16885158989027,107.27524003793233,1
Black,Muslim,No,None,C,72.03884068175094,E,D,96.44934216642241,36.057274155970035,-242.259810169809,-16.93710001311509,1
Asian,Buddhist,Non-Veteran,No,E,-248.94007054035794,C,C,-24.882673409936505,-109.26076769250324,21.563171592834028,-166.7166599724519,0
Hispanic,Christian,Yes,No,D,42.7978378843586,A,A,54.16711353351099,-56.970414574536306,-57.955856016769125,-35.89060589813749,0
Asian,Other,No,None,B,35.89460063992167,A,A,11.802575875592181,-130.044006633945,70.35668484060203,-140.53785282679644,0
Asian,Buddhist,No,None,A,44.02469905376865,B,C,59.70979699688931,-185.54779913380486,212.47805948078678,106.25162691077783,1
Asian,Hindu,Yes,No,C,-135.86344899369385,C,C,-79.23907871709176,-132.52719075151748,-96.19132331555869,-55.78381334138632,1
Other,Christian,No,None,C,16.71477272988363,C,C,-58.003781312319305,-73.6064854709347,-10.258837652886971,79.25677294727889,1
Hispanic,None,No,Yes,D,24.106304152539874,D,D,137.84273699239523,-133.48766246857008,-35.42690706944365,46.07800576528878,0
African American,Hindu,Yes,No,E,-48.00800280065701,A,B,-114.76735749989666,-8.16539984760101,-50.14351123533649,-77.87157987492,0
Hispanic,Jewish,Veteran,Mental,D,-34.443025256160695,A,E,69.24611459668465,-9.99829399258736,-152.33286154199692,48.949660117471694,0
African American,Buddhist,No,None,B,-55.42245490512529,D,A,-87.82239751698818,-0.6204823890593354,-139.00744361691468,2.8890157430089514,1
Asian,None,Non-Veteran,Mental,D,-136.7326542880181,B,D,-30.469944490139326,90.64371486284062,-90.72381161650053,-12.307066721570552,1
White,Hindu,Non-Veteran,Both,C,-92.37799197978703,E,E,68.54292345181754,-82.61102944500296,72.99813905522375,-125.68539057197603,0
African American,None,Yes,None,C,10.807687497261343,C,B,-67.12843606131293,-135.86315831487153,167.59888443327384,-76.21427886237223,1
African American,Christian,Veteran,No,E,18.31812679261918,D,B,-86.51651574789017,-82.48560326660885,-38.96003161922708,3.316489092958512,0
African American,Other,No,Physical,C,46.77892444518415,C,D,112.36876756355456,25.960648442169138,296.96791880195684,32.379869284720506,1
Asian,None,Veteran,Both,B,75.90891625433352,C,A,187.7105429051374,-42.67865351939506,-193.49997034713292,73.79304609414903,1
White,None,Non-Veteran,None,B,-1.459128362965724,A,B,-71.10240811946315,-103.02961809255444,-70.33706624508136,-123.26579085215495,0
African American,Buddhist,Non-Veteran,Mental,B,-13.524903444371553,E,E,-122.40588695974157,-3.4926512979014244,32.92199548862848,20.14067277943594,0
Asian,Hindu,Yes,None,B,21.125749872570122,E,C,72.07125809789302,95.97804152657679,14.971037178345659,-85.19259383403023,1
Asian,Other,No,Mental,C,-86.19431505343196,C,A,96.18935347067348,112.84853217383433,56.39036102111976,-26.62011940071322,0
Other,Muslim,Veteran,Mental,C,127.46999594357848,C,A,-67.92957229392943,-13.053138735720104,-89.63697918160408,26.752501328634327,1
Asian,Jewish,Yes,None,B,103.56137919420483,C,D,43.99675032394318,-14.041329317074922,-187.1653212593225,50.071181336599224,0
Other,Hindu,Veteran,No,C,-42.54930199565741,A,D,-126.57478937441067,94.57431694693109,137.95002721648896,-161.48672950176933,0
