SEX,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Male,Other,-70.75036154325602,-46.69261163180765,C,E,-139.70760796386784,E,-61.81197957247557,-64.1399266705447,B,-78.66754035651905,1
Non-binary,Brazil,-37.180043042161536,-131.73738015585258,B,A,7.268648994463709,E,174.6652608964017,67.0770623457258,E,46.04756851715457,0
Male,UK,31.748896370407238,-71.47652342693476,A,B,165.3389065403577,B,-80.16550263041886,8.590228026240048,A,-21.07478876719747,1
F,UK,32.622491748772646,-81.71211206197026,C,D,-20.467927244854863,A,208.54371228706955,-168.11500530933037,A,-159.11191364583271,0
Male,India,-124.23380287511296,70.14631987523744,A,D,6.653536531560366,B,126.69157216152551,132.9116476637734,B,93.50255407473892,0
Female,Germany,-133.59318665305338,-17.26810196805844,E,B,34.68425885684731,A,109.78371402229543,-48.29795523562255,D,-123.55582981680995,0
Other,China,-14.896744037868178,-13.752990507451463,C,B,-116.15472195500793,A,-159.9877779841651,-69.86891927557627,C,-70.16083889679676,0
Male,Brazil,17.778330911083103,-177.76964190745252,C,B,179.3987232888978,B,18.534304840866376,14.580681574737747,B,14.802269265850947,0
M,US,142.23394762810304,-72.34793089956622,C,D,-106.2558431360198,A,-165.65333651427997,-67.61672526419346,E,-35.6234079175395,0
Female,Other,-86.43177141551807,41.54873103098574,C,A,-191.15162876372702,D,-222.54496443143205,90.26818091178724,A,60.850386966452334,0
Non-binary,Other,-65.15758890071373,-11.98751521424129,B,E,118.40566360133468,C,121.00434811147767,44.14097327251606,C,42.28437600042383,0
Female,Mexico,26.38775562999448,59.457318691109315,A,E,-89.56243731671665,B,-50.52155680890936,49.35585107306027,B,-100.09028021884163,1
F,UK,-7.108458324677433,60.080559329441684,D,D,0.8851958307115352,E,-19.2987114260179,-5.261521669092239,B,-23.881837449137056,1
F,UK,194.32350363099312,-60.62443897075235,C,A,-25.423286935974993,C,83.13680749468217,-79.09708425192426,D,12.326065020662382,1
M,India,39.369502563473574,-116.33918265145023,B,E,-102.51847441707247,E,35.820437714609795,-22.70416337039881,C,-32.62654662625012,0
F,India,56.43625052039106,-41.35471674954098,C,E,146.46804255107486,E,112.19783205653668,-75.75007179882554,E,-78.16576724416282,1
F,US,78.55855335723389,-62.75584898339252,C,B,96.81109152944978,B,3.9957606704213604,-99.8337292397947,A,16.985920006136528,0
Non-binary,India,-11.723899517904323,-110.63320500622306,D,C,8.48272728030231,B,-102.37449753474826,-107.3421738649369,C,38.3808424479455,1
Male,US,136.80102723142627,24.48670456999869,E,A,155.0814305437313,B,-72.94433164653998,-183.7997549105529,E,-44.33863701574138,0
Other,Germany,132.17980404687177,-73.65490227733103,B,C,163.28163603854168,A,-32.7547318924052,-89.79404723008399,D,0.7035670624312548,1
Other,Other,-88.63601267794333,4.718128746416332,A,C,-11.115067472995777,A,-89.65393152419661,22.28705761886914,D,161.14678002017982,1
F,Germany,33.132502924654105,98.57095794319733,E,E,-89.24235111569455,C,162.22004122749348,13.95256567960109,A,104.20384479815641,1
M,Germany,-125.25669798056724,-136.84590388132813,C,C,-157.43820293513028,B,-108.67129857938419,-31.713211300839216,E,82.80534642868346,1
Female,Germany,125.7060791195062,-76.5651195213621,B,E,16.186977700212115,E,85.49539150087772,49.73125710909462,B,-90.28979435957183,1
Other,Other,212.45679701308592,112.36595940808738,D,D,-21.319487691189888,D,-84.85239776225964,-28.405145691507116,D,109.93183850252655,0
Male,Mexico,63.20726271139786,42.01549691278919,D,B,155.45725197243723,C,111.06298195756278,-168.84967577064478,A,48.80013815108345,1
F,US,63.22271383291503,-42.92319524178592,A,A,24.281606220946504,A,93.73826274446598,26.409265772351766,B,48.91779628925321,1
M,UK,263.64840314356195,-31.483266437410208,C,B,-116.2625286610244,E,-8.209548071126445,-173.9123565130605,E,-21.011256715879558,1
F,Mexico,23.263015940054473,24.57513844574006,E,B,100.20599545987699,C,-61.03319349477396,-122.2751277051789,B,-113.09022303690017,1
Other,US,158.8683479643744,-96.71417487307536,D,D,47.50203953483423,B,-162.44962456070874,-21.689390417752303,A,54.97881869783502,0
Male,China,15.236832659882579,-123.87537775308972,A,C,-34.78763592833371,C,35.19804482065312,41.390576206557114,C,138.09666681190672,1
Other,India,64.0127292390442,34.42330876902111,C,B,-121.67332315129231,E,-44.677934448108424,197.62407245943157,C,122.95396681547572,0
Other,Other,182.40444972605505,167.81853605515911,B,C,90.13896059513135,C,-18.375595579961555,20.405405756520224,D,-78.65858421391049,1
Other,Other,77.14254317156183,19.71074540154453,D,A,-101.82781902768754,B,-129.9595412556792,182.0901847165973,A,-52.548951187942585,0
M,US,69.507426279235,122.6182123554807,C,E,-14.902184988128269,E,-25.944491725132668,-136.95521195589967,C,12.055707113538205,1
Male,India,56.45261702331624,57.08247498606218,D,D,112.6074945002203,D,180.90898254106065,161.64291572671732,A,26.045017239105935,0
Male,India,-53.66421674357448,-77.68776049063416,E,B,-44.26765058700324,E,-75.46986166704687,-216.4275286729282,D,-117.17758110486243,1
Non-binary,US,-147.6295634968805,1.7670683733580126,C,D,-146.29166318270535,C,-4.404806330898001,160.44607929357423,D,-28.867230782084135,0
Female,UK,-20.55036026871667,-84.74768392947789,B,B,-130.86817198212267,A,-100.69805737296191,37.21005365025473,E,-28.45736155780983,1
Male,China,31.69148335953202,-259.27093936431595,E,B,98.52284953149618,B,193.32464874524896,99.85793848969521,D,14.432870455246896,0
Male,Germany,20.581269974859126,-168.91805594763733,E,D,71.43875284174493,E,69.17346528466534,-133.1570850949186,C,92.4682315706025,1
Female,India,-140.35951843767725,106.46272742324703,A,D,99.94104600950809,B,127.56816215215704,-37.92035854977557,B,49.75486948511205,0
Male,Other,-112.2297224108998,-121.17531025160456,C,B,-40.458924121047914,D,-94.79479269012823,86.2811565979054,A,-80.96252839659546,0
Female,Other,-94.44743727050346,-7.931058908090647,E,B,-152.32151769259846,D,-93.00921521670874,-88.3755799298828,D,52.792673027730864,0
Female,US,-170.55000775508984,-42.49514344559478,B,C,163.15913290798406,B,-76.0517647010135,-199.34538411365253,C,83.24025120545407,1
M,China,-106.74109622296228,-11.428934036550114,A,D,122.54373355538392,A,119.55089480094696,-148.56832582338976,C,-143.86694306437823,1
Other,China,-38.17684707698519,146.3163109228307,C,A,-74.19802725989746,E,-83.12617551314635,25.319384944104357,E,33.20043763632186,0
Non-binary,India,-45.0930732782654,-32.784747317666884,E,C,-20.66296935629923,A,110.61697897818439,156.95804561180137,D,84.25460205309771,0
M,Mexico,52.62217101209562,21.40222049800034,E,E,-107.17532620392247,C,24.27374702722219,-153.10169533125324,B,-29.312850952428036,1
F,Germany,-69.706032733733,63.14934800275791,D,C,-17.668998803962783,E,82.11126050152912,11.118863760927221,B,122.7887420410015,1
Female,Other,151.5446063509068,-59.78660191547549,D,A,-199.3345480966948,D,125.90015208190852,-141.88327541337958,A,164.87865172403028,1
M,US,165.89668851351527,-57.6235939411904,C,D,-46.89905393809241,C,108.05455470043238,112.63921327779171,A,-43.06372131274643,0
Other,Other,27.69636619024381,54.753709065232506,A,A,-66.58546157689828,B,-32.63040362841094,-58.404323876571574,E,-165.08529929786962,0
F,UK,29.08781939560684,91.76971449381318,B,E,-38.54827996583276,B,138.97216617058024,68.4118522727488,B,-63.77523821609056,0
M,Other,37.76705713815046,-261.05988044098586,C,C,31.3320538074326,B,138.02029083601334,33.040379891770996,C,58.82476920776934,0
Female,US,9.497004786190317,-70.09981164049258,E,B,207.72535175751497,A,-80.38262145707704,5.986360025112204,A,51.47803055035175,0
Female,Mexico,-81.43529649378898,12.159124878826196,B,E,-138.52073090432947,B,157.86313252288025,-215.43173907246165,E,-33.39204574942941,0
Female,UK,-3.2264613210041975,67.77260419908735,C,A,-15.1760503710187,C,-25.56427035258978,-76.41172669031866,C,-162.5956458761669,1
Non-binary,Other,-35.26149114620484,-14.62843373244595,D,B,29.745842114740455,D,-119.02695598688197,63.901815600618384,E,6.940718790192606,1
Male,US,50.17679473034752,133.38163988495836,A,E,19.285228251334793,B,141.92535156514933,79.22302171279557,C,38.67855678640336,0
Non-binary,Mexico,-34.69458718873412,-80.97504253071457,B,E,-39.82674822286385,E,-34.51656105132797,-33.56103040250758,C,37.95210569355611,1
M,Brazil,48.63465066527304,74.21047793487251,A,C,-45.742118324477005,E,18.183373359217075,-147.48896525355306,A,-1.0757694857062672,1
Non-binary,UK,30.900899019698937,5.325675064398943,C,C,50.83477524934106,E,-81.19496545079866,142.52619921215438,E,78.04359604846466,1
Other,India,-158.85233981040537,-118.71836919604837,E,D,-43.43047093806951,C,-7.941726695375846,173.50624719759372,E,147.1118479027596,1
Other,Other,143.0114801953648,90.9337692376502,D,E,-61.56721308097117,A,-63.48442111038636,-57.95267952421648,D,-79.17252840306045,1
M,China,40.76210402773651,19.676314745160287,C,A,91.61325437688578,E,25.9981259293505,134.18582959679995,D,-53.96631005920662,1
F,Germany,-134.7905445006086,-75.54521348826555,A,B,-83.54764393656644,A,36.53354690645065,200.4551533260903,C,-114.74599619310615,1
F,Mexico,94.8458977577075,113.00730656913629,E,B,-116.49904243673402,E,-175.58217336083678,-14.0275842168927,A,175.2555814445471,1
M,China,-154.09233440367657,28.253158097348386,E,E,6.19240916739658,D,155.932857348809,-9.91344279391388,D,44.91829344494423,0
Non-binary,Mexico,68.62626914210492,-72.40707031660499,B,C,-105.50501924728925,B,-35.5213385155843,48.29047190707402,B,159.93952640646597,1
Other,UK,-187.67013177018404,-216.71711818542784,A,A,-18.46910589941728,C,28.597404975300893,53.983853394744365,E,-34.900658871428334,0
F,Brazil,82.68155073473284,-20.794270263933452,A,B,55.41591894380614,C,46.47024232200943,-123.26366354632586,E,41.90033344544806,0
Female,UK,-152.02244897839842,129.03174519492813,B,E,-219.8234782442078,A,-44.942596508620234,22.465822924110928,A,26.10522769670699,1
Male,Brazil,-18.962281597769287,93.21574885354306,C,A,-51.3705987933494,B,-124.10072580724245,-6.362201335453542,B,48.95074078926344,0
Male,Brazil,7.027120381005919,-9.992095290784368,E,A,-21.498041815330627,C,-106.31077845509552,58.32754678934033,A,-125.52557645490192,1
Male,Mexico,92.3550381134651,-16.12623846994299,B,B,-0.3569999137286477,E,124.33180355414977,-15.793283206014541,D,-54.64491343772134,0
F,US,-3.839587892295392,-252.88058593944007,D,A,-54.528037712935394,A,-23.562748095298303,153.41182388056802,B,155.66438400497523,0
M,Brazil,-38.35764044509346,-35.06909347065499,D,C,38.88820696289115,D,-21.20901002322475,-64.5417405101806,B,-125.67154806088017,0
Other,Germany,-98.57808172506559,83.3683462204632,B,C,-129.1895259197759,E,75.05385663727249,-120.16387579799695,B,10.782258121403366,1
Other,UK,128.69744396059687,-56.62452401300781,A,A,51.14032091908557,A,3.30966318154066,141.00897237688267,A,72.85444240300986,1
Non-binary,Other,13.467142781769958,87.33920145463632,C,A,-17.412384706555716,C,-69.66890993446604,-103.54148795555689,C,-75.08256205922287,1
Other,Germany,-15.199817398692392,-103.22395785545038,C,B,95.53756475224947,B,-233.59127683322396,-75.9017839458388,E,16.164958894340522,0
Male,Other,-133.8372136499242,44.4064915184571,B,B,-157.41700142980105,B,-208.263496496807,37.33345472604823,B,78.87114372298831,0
Female,Other,-59.07647754031583,-3.6575299770601366,B,C,125.00555381045113,D,-179.1159084872654,-30.950579894623413,B,-74.74035766437697,1
Non-binary,India,-104.05444906365496,63.760513605251646,C,A,74.20150097331319,C,25.230475412189595,-6.882946245277699,E,-24.455800149546064,0
F,Mexico,187.39430261982082,-25.243355073951218,E,C,6.802243677185214,B,174.41404318582954,178.42478918534803,E,1.9961380778122546,0
Non-binary,Other,113.8086434285504,-166.38520026590936,B,B,75.50950364820078,B,-153.4929798929542,-74.42931043861863,C,125.7674500091616,1
Other,India,-129.7913366663077,135.37278192831258,E,C,-53.95613537144241,E,-9.783363949441275,-9.459564862807426,B,85.28845406616958,1
Non-binary,Germany,-63.130469117226916,-32.92865033334909,B,C,19.344306458077444,E,-81.97624180760079,-184.4408372716115,C,-186.17742014254068,1
Male,Other,-20.65040768501958,60.064224837947414,D,A,33.8058982916734,C,-52.20487887133143,-75.54717732614795,B,46.87417921776035,1
Female,US,-151.3437653571218,-26.59692859600298,A,C,-125.83321500981212,D,-26.622872802870006,204.04405475250877,E,-217.42854200251855,1
Non-binary,India,-70.92473117633872,-24.958876389970037,A,D,-24.97392450057903,D,33.13352661515964,-31.1141974772505,C,12.436667117667909,0
Other,UK,3.750219024898935,31.928102704316743,E,A,-24.735855577663465,E,-258.0800601983442,-62.68647699997706,B,50.51597057746099,1
Other,Mexico,11.740671774040559,-41.928716091073106,D,A,-31.874963135195532,E,-22.095871094934626,-39.346069191675824,B,166.80778627969468,1
Male,Mexico,31.672377824819247,-5.19613057096252,B,E,-7.9319394926531,C,90.59687531895887,-67.54852283436978,A,30.60425207023234,0
Male,Other,-31.321817573802836,9.928338258717504,E,B,-37.42652261287525,E,2.389487850673491,160.75464546904524,A,94.28846973407164,1
Male,India,17.79178192761722,-12.248407882857638,A,A,141.9802184920927,C,-29.292450131751842,21.459283176781355,E,51.109945498179485,1
Male,India,87.15161716590578,-57.28977398026429,D,A,66.02489743438132,D,43.73246664442177,4.995074547252621,B,-54.54112601661275,1
Male,US,-46.3115759090248,-73.34648421718173,A,E,60.9185787220578,A,126.99873273789729,-184.7574263507524,C,-105.5504011860601,1
Non-binary,India,141.7660143355927,9.804839592228717,A,C,8.782388383481358,E,61.811440190814125,50.924277595457966,A,107.12080221590001,1
M,Germany,-93.82587464362769,-7.372719050354782,D,E,-2.584012951351981,C,148.93445539376276,-66.39242843343506,C,56.662190345911945,0
Non-binary,Other,-101.87562010154252,15.867683063905238,C,A,41.12237251524215,E,29.50547125141327,19.04542953127186,C,15.30584677915848,1
F,Germany,2.278475885962473,85.74679102825237,A,A,-5.022145092687294,E,9.729919034659748,177.1043787340935,C,-91.57202062888044,0
F,Brazil,39.015560808339366,59.366906411107955,C,D,-47.86795078819591,D,-22.015640737193763,-2.2877685229069415,A,-65.59315384050075,1
M,US,11.888190277226084,-213.20570696483892,E,B,46.50354150131713,D,157.67341939456193,-89.07207376295887,E,-40.44585762995399,1
Male,Brazil,140.55071099264575,90.09976131309917,E,A,187.4290778630639,D,-172.6304540303618,177.36306341124035,B,-121.60657870880154,0
Non-binary,UK,19.96003720459248,17.486079220559915,A,C,101.9640144264805,E,-129.08928047795592,60.6148686095194,C,39.66275992622291,0
M,India,67.01180303517822,-171.00717869725491,E,D,-25.409999098445375,A,148.5052329135826,70.06050305713394,A,-53.769755725324295,0
Non-binary,UK,-61.67722745164358,247.63839228655397,D,D,-48.14283559325943,E,79.82550908068075,-52.19049804359926,C,138.47086459749147,1
Non-binary,Germany,-70.89040644721437,4.114912923260026,D,B,85.0545013168455,B,23.604472958880713,204.98046942918143,D,44.645196491473804,1
F,Mexico,-141.27624477687272,20.091211398414423,E,A,11.4685004400815,D,54.131080827911894,-100.50133948025316,E,-113.01289692729387,1
Female,China,64.32289520611464,35.78197026883979,D,C,-0.10606724972289658,A,76.8665330296705,114.07549632159085,C,-193.97410745558713,0
Other,US,31.3427056415269,-101.59471286958379,B,B,94.22133354220459,E,-27.566006670229626,-56.10325045824239,D,-143.3641605995267,0
F,India,102.63896824060579,-31.917632777616046,C,D,38.36521764691611,B,14.460388996264534,1.7311552547186901,B,118.7972051726833,0
F,Mexico,-194.62852008910443,-66.32718391013013,B,D,6.850597140507631,D,-101.28308351445921,-11.248975007823194,A,-11.134795647313489,1
Other,Brazil,116.15196321107024,130.87050313059544,D,A,4.705744268669525,D,50.3076123959775,80.53360374056012,D,152.5348875141162,0
Non-binary,India,-151.24595630132268,-52.122438333364315,A,A,-102.9128572528309,E,-58.04886475476023,-1.5775879590031658,D,-103.0627543864834,0
Non-binary,China,111.69992281061336,-281.99397163816747,C,B,123.20059758059394,A,-86.46477093784524,50.507966402883596,D,129.40964650556023,1
Non-binary,Germany,162.84473872413125,178.59263985135695,B,E,-90.59288652396856,B,124.79036183877712,-55.245626733608646,B,-187.03513227252083,0
Female,US,56.14298579166659,0.47865748246575107,C,D,-114.11643573904433,E,228.09929684111432,-20.410977237494706,E,-58.52712817117458,0
Female,UK,96.13914293400131,13.229022635814566,A,D,70.5936478418418,A,-40.55148149090222,70.02710719702117,E,49.5651396608155,0
Non-binary,Mexico,-58.290411257056164,-29.70124429586943,A,B,121.62449821292658,B,23.55469788199954,77.42204134353995,E,16.47447666886167,1
F,China,15.442551296358035,42.422755045571485,C,A,69.2133784697013,B,-59.892751003069044,-121.09037866122894,E,179.8264475356547,1
Male,Brazil,71.96781097234711,50.87509562783209,E,D,80.51903559186347,C,-118.17616720601045,33.0648717686559,E,-71.62166133261417,1
Non-binary,Other,223.42698151102968,-60.17981560590183,A,D,87.10130269354084,C,-5.8711143630656855,142.68454842884924,E,43.88241501622493,1
Other,Other,-63.181235626269405,14.32239669681181,A,E,-63.79177874270388,C,-82.92755285084363,41.135394448119115,A,95.84152806436826,1
Non-binary,China,-40.77684009415613,-6.673637353233023,E,C,143.28689396933308,A,-13.701225647285636,-105.79534551901155,E,-86.20277247444157,1
Other,US,49.517180521556305,-40.82824979136361,A,A,98.58805733533498,A,62.823894307517634,-20.331889356750736,E,48.448114263580905,0
Non-binary,Germany,22.71159494227107,-15.821653690272516,B,A,29.690738933823813,C,2.627663137664161,-82.73931730109663,D,92.70469858654555,1
