Nationality,anos,age_range,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
UK,70,51-65,Other,E,C,-197.326361885399,88.73500738963043,-77.70122954405558,-103.835875823798,6.4907274338654775,-113.35068699754218,69.76277648427094,A,E,-1.7834673932701086,68.71981440374483,0
Mexico,32,36-50,Female,A,B,-104.58635139634087,-57.622855824411964,-122.81294927991952,-97.42054297533818,-45.485001431812506,-30.813394469578704,227.172166817099,E,B,-148.84517355897535,44.49799606474047,1
India,52,26-35,Non-binary,A,D,-20.865199719863252,-32.71372269466543,79.88220307125835,67.27206658563303,-32.422261947807854,86.27585095350821,26.90026563608125,D,A,79.96507437018842,103.57272141293936,1
Brazil,18,26-35,Other,E,B,39.746990828462586,-34.291620257991354,-18.763809165268736,319.9509925848526,67.71767298849187,-2.651833613952838,-5.4816790014031485,C,D,45.56480558467712,158.34770235574805,0
US,74,36-50,Non-binary,E,C,-257.84303967884455,-153.7029885013279,66.91908992403775,57.88389974740361,-119.73639039740694,74.73143096376505,-15.779160826897593,E,B,-58.255200767160446,212.9814981075329,1
Brazil,51,26-35,Non-binary,C,D,-11.087657796886043,-103.60415182143865,-44.01505614654349,137.5917825269103,-23.888184631016617,88.26992683256148,29.970769517679095,E,A,3.5896002118189316,-51.054869782291746,0
Mexico,54,26-35,Female,D,B,-112.65810688266458,-32.17619444939853,-42.20088332106967,120.50896281528316,112.71280383315843,-76.78252733086565,-26.122019298164457,D,B,18.750864185815512,-219.94730607722818,1
Other,38,26-35,Non-binary,E,E,-44.60148988284314,169.5521579133606,-114.57253015236006,87.75252641244066,17.694979568489043,-56.005856708337795,29.997101248326413,E,B,79.21721485149317,60.41125362638267,0
China,41,65+,F,C,B,32.959645627667115,145.0696822592268,102.83735445639222,81.37083289010451,-138.39969638830252,-29.47119790794433,114.10021944955264,E,A,248.05079964246733,93.94939791597473,1
China,61,36-50,Other,C,E,65.694601675675,-124.31063648790126,-44.649042317106414,-33.82358840671462,24.869504342251712,17.594829365276084,-99.0902463741723,D,A,-29.953409073450487,72.45469048687193,1
India,30,18-25,M,C,E,32.01206173715781,-104.92496519416356,151.09283430993412,45.111901510480884,55.02592028948388,30.589581815359413,-235.31061527221348,E,C,-42.017173922777886,-113.87091536158731,1
Germany,34,36-50,Non-binary,E,A,-198.6940961565986,150.72507079830584,-66.00795599625455,46.51006684111481,-49.879417154461485,-42.798631502781234,34.34097761785328,B,A,91.40614422044638,-194.75432559695656,0
Brazil,61,26-35,Female,B,E,-29.498641681525573,-222.52370093476532,8.714189259870992,-161.12201219667182,-114.80549278582248,1.1983348669880025,106.09990393422433,E,D,-15.406016591009141,-86.92122610584954,1
India,27,18-25,M,A,D,159.49246090403486,60.61957263155523,11.589807593278076,-53.34628386837799,106.03216531700774,28.177759276745935,-77.72488562996345,B,C,-107.40696542473916,-18.532038461630396,1
Germany,33,18-25,M,D,A,98.63500565273114,59.68837676532844,-234.3876159813139,-41.011948092864344,79.28504954603908,-19.897765516488658,-16.002232938878524,B,B,1.4702661939089396,-60.965635176603485,0
UK,39,26-35,Male,D,A,-133.9789310186348,-171.1026152390736,-33.72707666459026,73.96740467385953,-32.690080837309196,86.42634865226843,-101.17332213187863,C,D,-42.976840193118555,113.55793779687578,1
India,52,51-65,Non-binary,C,B,-234.16717448258103,-107.46530962226393,119.6622323589857,-19.42649497538626,-101.94372565137033,149.73109968125456,35.12784527035976,A,C,7.638818905743519,-96.61767895262155,1
US,25,51-65,F,A,D,-70.05502582224979,-59.95587814105999,-46.27617788765333,58.62863169300623,-88.80475345416858,46.228849959882965,7.031640829683444,B,A,121.72013648786219,5.52377629376203,0
Other,78,26-35,Other,C,E,-95.14105841842482,-21.518602401176583,141.3871423180071,-118.53289070009016,-30.623975490364508,144.71453887247932,194.60169939158735,C,B,-12.355776005193311,-170.77032435752338,1
India,58,65+,Other,E,C,-64.0543737382216,50.526657104582476,-4.6725320862776565,-42.7391494021028,-25.738086428020075,87.49729946997297,83.40491786976207,E,C,-30.381767507264872,55.87377437979667,1
Germany,50,51-65,Other,C,A,49.52310453686239,-128.61488955084312,20.638647245169025,202.72849163008965,88.00467338455704,-148.87017701428965,-16.891070371574614,C,C,-14.00467656476109,-38.376081778615685,1
India,70,51-65,F,A,A,23.539731680762774,80.83545937225512,-104.83982974996695,-137.00610419007006,20.861064262149327,-0.9307949196664198,-101.14205631361264,C,B,43.25400916642847,0.4995496860850516,0
India,58,18-25,Non-binary,D,A,-12.785316874272931,-150.62453019255423,38.00357937902877,-27.89371247175481,29.439432811103895,-24.102815119275316,26.31766976215833,A,D,124.11812834960354,-90.59066890010853,0
US,29,65+,M,C,E,84.19216568480805,130.21111998089648,-84.26850952822882,-137.8061903572136,66.66254349435971,9.533564808362605,107.27056426187238,D,D,110.25407337972071,58.52301321646166,1
Germany,39,26-35,Non-binary,B,A,172.1947963981215,-10.588287374555245,2.7409408387016896,-69.69390630869204,1.5715979852178659,-108.7240913502721,-83.85594937700854,C,D,105.88133424114463,-39.02421510335187,0
UK,43,18-25,Female,B,B,-89.40049928655581,141.37300994694883,25.24548074990613,22.434465910774225,1.3697271312057646,31.104685826618155,21.137876176653457,C,A,-53.855451221819315,-20.386869085687522,1
India,73,36-50,Other,D,D,126.7474175440551,82.35169826020858,-268.8536063523778,47.546007415501165,94.05674179903068,173.18099585896377,170.70658960269535,E,E,178.70275992512742,-63.1998686900811,1
Other,64,51-65,Male,C,C,-131.57804363601167,92.99850843878662,44.78088840767113,20.198112167205736,56.563160795412024,45.857646043346165,-70.14855876054618,D,B,-49.43868975520869,-99.1668024933214,1
India,66,36-50,Female,D,C,-117.86362115363613,91.47571606061567,-69.70842065156053,55.85432211250646,145.7071618656785,-86.99271663094696,-209.18882006563246,B,B,-98.43090123727869,109.30442697039557,1
China,56,26-35,Non-binary,A,D,-154.74930638460395,-11.397277682052662,29.774653453363527,1.6343949742568284,30.127285822638942,-188.66011666181763,80.7489874617149,C,D,225.09419532505083,-155.47301790776987,0
Other,79,18-25,M,A,A,135.89991628768607,107.88345039728853,-7.323040904509585,85.39045427485082,72.14206391665272,-200.32128084970648,32.29961910341543,E,B,-57.92976563440877,-22.299098452116848,1
Mexico,67,65+,Non-binary,D,D,19.359471380717665,-75.34864539689586,82.0684669205519,-126.39303250542146,-196.35269654246395,-58.77473221571765,67.37850748984361,C,B,9.17045639509093,-53.31083153836463,1
Other,30,26-35,Other,A,A,-153.847387280615,184.75213039265705,35.6707421398016,125.74494306892674,-220.74721108960094,-50.11719191915961,191.66944719475237,D,B,-102.12484324698212,-71.25394895531694,0
Mexico,45,65+,Non-binary,D,E,-42.48361111042237,48.692551747882895,-14.775970651608691,20.64533028990188,54.056409384328774,-180.0326729495928,-129.85430663656064,D,E,30.443409380562347,-13.823093659052466,0
Other,38,51-65,Other,C,D,73.6201405328898,199.00755371599882,14.72403847701565,-71.20629671874417,-106.16381832071824,-121.63546373061187,154.13454356859071,A,C,172.77121360504933,48.92371588925787,1
UK,46,18-25,Female,A,D,57.18982343995399,80.40738871245354,48.35381783414988,-46.401021122357356,-41.92024217558828,-24.78821481242153,-122.11054280945675,E,A,-217.5484091160073,-2.8256997451053962,0
Brazil,32,51-65,Other,B,C,152.5065581269204,26.750438727891584,-15.709150402152986,-88.02979164699181,81.98583211448084,54.81360292903159,-23.36242549682978,A,C,77.43837475705782,15.196451770083764,0
Germany,42,26-35,Male,B,B,-44.47538081685443,215.43663696548708,45.79637376065075,-83.14598732600437,74.75770268340176,79.90966065786147,92.38969251967374,E,A,-155.0022229284928,-111.74395745362749,0
Other,63,65+,M,C,C,-65.81239068708152,27.29693473384234,-123.03491628221602,-17.291031424434227,-128.6798664413003,67.7690834657165,104.58005854727315,E,B,-112.9786353106968,57.99649921481528,1
China,63,26-35,Male,D,A,-8.846007249925709,-232.6242795863084,161.74453508885546,19.40779598335944,51.49275058431434,111.33834584928685,125.34000173368423,D,E,-43.43657114536546,66.95876592608766,0
India,68,26-35,Other,E,D,39.19703926537951,96.61156845707126,-112.0577463642795,-26.218842592597515,-139.6848220930681,3.6650606705780184,48.49747457563982,C,D,-200.53644083384782,35.378547018170195,1
India,66,18-25,Other,A,B,-66.20658063806488,39.40756806450224,-53.41387534930016,28.531780310068918,-98.77372935207856,-30.818878283343942,159.3251898243106,C,C,-16.862944430180743,-117.11423082398194,0
Mexico,35,18-25,F,B,E,-29.097618314449843,2.333903356380666,47.53679418768592,220.0537876341154,-73.2572980871172,34.18302472637907,-41.02610409616722,E,D,-78.0407890699308,166.34608472386745,0
Other,72,51-65,Female,E,B,101.15629779151216,-98.19988065858098,106.53985694529224,91.36177299064397,298.4398949208814,84.71767333780048,31.077847994070645,E,C,-58.08637280311596,-83.63418675032442,0
Mexico,45,51-65,Non-binary,B,E,51.22165811638496,-33.44209996643083,39.543151072003226,149.92138786560014,-242.5518111282489,160.40823201085996,-17.018958703578573,B,E,-112.80279459242544,62.536240610471495,1
Other,75,26-35,Male,E,A,24.791882525599025,-68.97859985910854,-18.31053551836083,-48.43628990752539,83.27839650514957,-76.259953028096,-93.74893343771544,B,E,-7.685254352369748,71.12441308286046,1
China,76,26-35,Female,A,E,110.40296804320128,221.08201871442978,131.93829360383228,79.19343749621606,-119.51922124744662,242.69460586107746,-51.39858459660294,A,A,-2.888203267108054,-73.31532175829174,1
India,64,65+,Other,E,C,156.52898133168654,-70.2278780681844,164.26814401142695,-55.810669622761985,-110.67202005607868,134.26980510010495,-38.57234160192646,C,D,58.67189597546243,69.55439603126459,0
UK,19,26-35,F,D,D,-2.929569508040588,-112.69554894820763,-76.84182074124757,81.27774279176742,-77.48503066302403,-74.70659542818709,114.57936639703661,B,C,77.12378214554835,13.95816846191448,1
UK,20,18-25,M,C,E,73.11787360740699,69.3476914091816,-23.460800788536346,87.84787746047272,-200.74216492848498,39.02480557228981,40.862470606821695,E,E,3.0327389183500526,4.036278953856756,1
China,42,65+,Female,B,C,45.59312524357482,84.87919916475299,65.33779467104893,60.43130163940291,161.63278077156122,20.55429914632244,-82.7344268779155,C,C,20.078729732045225,19.942354309168888,1
China,63,51-65,Male,C,D,-53.16316776683632,32.002896744311535,-73.45286236439166,-43.08526501782749,45.71988075814498,-35.10046324652948,19.808712605969227,D,C,-62.9710025313334,28.783036351670106,0
Other,28,26-35,Non-binary,C,C,-98.20024547351983,149.57979927091873,106.09951908813325,19.282251977993532,-1.0159026664401325,-187.3797379933257,-176.44603072835588,E,D,-99.97253883739155,-216.8831758872053,1
China,22,36-50,M,D,C,-79.87009478252108,-14.743908068329207,101.1186314824619,105.9265651709798,117.00261468616118,-15.499191311357299,280.16317046435773,D,B,104.84858755933158,-10.775626047048984,0
Brazil,26,51-65,Other,E,C,1.8335923373620797,-48.355998592977734,-69.47724130223114,-11.471299338879895,130.22221165708248,62.234403340068035,81.41738633432318,D,B,7.44699840030535,33.50212602604983,1
China,76,18-25,Other,B,C,46.79438422102768,190.20227703317033,-35.75635768151058,-83.4604541833746,72.85725021954491,-70.79343388735337,29.815153442676156,B,B,-87.6642604013083,7.498662323556585,1
India,18,36-50,Non-binary,D,B,-237.36161058849473,-299.42026903555745,-128.07057227875774,43.193430509329055,-36.832431392419096,-54.17031432806505,-41.774550805994046,A,E,-29.9260104917552,171.4959367725983,0
India,73,36-50,M,B,D,83.13706300324905,-81.90910870441883,-74.50619419082145,125.26165345454726,-146.85946427501918,-13.804156627972262,46.660311256073996,C,C,97.14679663450774,50.11187705022828,0
Germany,18,36-50,M,B,D,76.26706417379746,122.0023090208372,-60.78768884330275,-47.2006522202299,-20.501745225954068,-110.40869498948378,-25.872076258491095,C,E,-32.34545090755048,-213.43224867965023,1
Germany,22,26-35,Male,B,A,143.8967174006343,133.5541963560965,30.86253185322455,53.43411348271544,-83.75754132880438,-57.49700475848641,-50.89731969031527,C,E,-20.203231795291863,31.0274103497651,1
India,28,26-35,Male,E,B,-138.16848666638876,105.47427683352828,179.762209833389,11.166297652155434,107.62493037330091,8.633662148547156,-113.44666295326635,A,A,-109.66883740726234,73.2392686655595,1
Other,50,65+,M,B,A,4.700307891312827,-16.4103699468622,-13.884604093278007,-144.1299825467215,125.88558537110544,26.800392892794285,-16.982151413602743,D,B,-170.4620665438752,105.60706353603591,0
UK,65,65+,Male,A,D,14.058426202561247,-111.71675074928802,169.79227686824117,-123.63615638920334,33.66608250931364,-27.116727316724194,-82.79424955985311,D,B,175.6308341313143,136.35645502125675,1
US,37,51-65,Male,D,C,-124.78846059723077,180.9467792707896,94.53152576725925,-38.47693134955169,-50.95408249800788,81.81582553995085,48.5018244732693,B,C,-54.5883835746274,24.32531653872888,0
China,26,18-25,Male,C,C,123.36911790170801,55.86156496621979,-55.66400728739325,-158.67114597969487,6.808557795604103,48.3807435450706,1.7530261175014974,E,E,-53.49101825747917,-1.2410841326553985,1
India,40,26-35,Non-binary,E,B,-65.97679987434475,-149.87875382680087,-80.00741647746449,71.5141565068419,-149.932019347968,-35.08551611279358,-29.77479832211973,C,C,-31.140340067159727,-1.8097644447684118,0
US,26,26-35,F,C,D,-91.94294625757774,86.08365961016152,73.695959859512,25.83884611278317,-3.2626727279269505,54.430910691595436,78.20916007805008,D,B,54.510302738379266,-84.97866310045,0
China,77,26-35,Other,C,C,117.30415635863454,62.386295981854325,-32.47295605777593,178.0717485301885,21.642800638500013,-158.50416548630233,-17.639042168828137,D,B,57.14329494365163,8.57355666836217,1
UK,55,51-65,Female,B,C,-27.670509235787932,186.35341779880602,68.74754149982829,66.55323131076292,22.394318101591313,-170.67553125836298,-14.944328262759992,E,B,-121.02087660683112,-52.80954095554716,1
Brazil,21,36-50,Male,B,C,182.3744982973728,52.83300380535157,-37.770752217778245,75.19491785236792,135.06363442716133,-48.96309151463831,-81.26547293117567,C,B,1.4701351119810626,61.99053122478335,0
Mexico,34,18-25,M,C,A,-134.49702054217758,140.61289785399674,-50.12491016441927,-36.74444941699641,240.81820323325712,144.36845084020092,110.706592690428,D,A,77.38370795080809,-98.54462146273423,1
China,60,18-25,Female,C,E,-28.891546744736374,92.92543643122163,-44.14788643760285,-49.65378570839327,-116.79193560830387,-113.92834105813488,-66.65545439441492,A,B,73.62460299047304,92.77826310271216,1
Other,41,18-25,F,A,C,-17.6834260505842,-79.56344800203784,-83.11825572578773,60.593906860681145,155.40307949280685,-61.332087933763965,-31.173231440117117,E,D,-140.2415930324463,-22.9150217499906,1
India,21,26-35,Non-binary,A,E,173.33975988132414,-75.2862268890077,-46.666498982782265,-4.6799521449698265,50.20717593728783,-63.462240248361425,99.94942913406133,E,C,67.6973609238635,-36.81748937493787,1
US,49,36-50,Non-binary,D,C,-23.04589901334383,80.72711563496566,70.47593375552174,89.89611650210976,0.539760404235947,46.81512484081713,112.06797132788707,E,C,-100.88872032332551,-90.44906255357631,0
UK,40,36-50,Female,D,E,-74.01514061011608,89.42800974456885,-31.635772245979837,-10.570949296174122,22.775042578058077,84.2050987586748,-223.11229533287747,C,C,-209.3077323019532,108.99390237425362,0
Germany,61,18-25,Non-binary,A,E,79.80034982443942,-28.26644424228008,176.79350297713754,-83.05584435664588,-31.97608511735957,-58.200735955347824,-80.62858027811124,B,A,-125.00123970794088,10.997145450328558,1
China,54,36-50,Other,A,A,98.99398238203698,-69.6320594529794,-7.915163604632229,19.00959747149501,89.84421311120128,76.83034490768874,195.01870851170935,D,A,73.64244990741055,-100.05284376561703,1
Other,31,51-65,F,C,C,182.80509277176603,-49.98624531305502,-132.41474673246984,196.71293386384752,19.84317922863908,-18.8194861661335,189.21963622489997,B,E,15.205811962729726,129.2587965479312,0
Brazil,34,51-65,M,B,B,36.487014684867766,-82.41987840157368,129.3485042038434,-27.790733732796376,10.849188372439029,123.15730216104713,-177.2355595216528,A,E,-112.23231379904222,-160.31339792928406,1
Mexico,69,26-35,F,E,C,-5.403919194499145,-22.902518035386247,93.39141529730041,70.53507074334452,-67.25678421247336,5.133878672530029,108.81466174074586,D,A,-37.456001577319476,-124.64341983169376,1
UK,36,26-35,Non-binary,E,C,-106.77558867232935,75.12365477443043,73.76532080345933,69.89180835096302,-45.86810238213012,-48.52385682743697,-58.71402424369679,D,A,-139.03817406493437,-50.50969467915971,0
US,48,51-65,Female,C,C,-53.81679112862717,-6.614564402126908,-13.803824473036785,-53.72768557612109,-127.50327621399254,-34.97932595325319,-239.90947918561457,D,B,-152.52611231511318,13.135823396405078,1
China,60,26-35,Female,C,D,-29.23599746438847,21.0991834361973,83.65404037790492,55.22004436379003,60.27148402382822,-92.31436994345394,-26.3119372080048,E,C,120.5828410744468,-149.8262968185563,0
China,52,51-65,M,B,B,-16.911140288956013,6.185057365203208,81.90018389805172,38.97295475281299,-77.8686906563878,17.183615938622857,120.05888907921009,B,D,-101.94763355649795,-159.7549163976341,0
