civil_status,Race,AgeGroup,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Divorced,Black,26-35,Veteran,D,-80.34899988192376,95.97477041615986,C,42.19066525466762,A,-108.49610491196503,B,D,A,-24.833698741835505,-10.410990960258744,E,B,-128.39737042341966,241.91334596143102,E,B,73.99435184353244,0
Divorced,Hispanic,26-35,Non-Veteran,D,121.6255131707859,-105.92237264343379,E,219.2256878603987,B,-155.4999879855003,E,E,A,121.14721400470768,-65.74840616474,B,B,30.84585544899542,40.92975431366082,D,A,-184.7376608044864,0
Divorced,Other,65+,No,D,-82.36678082021027,125.32945198983867,A,-174.3003648539049,E,-101.26929357752088,D,E,D,-49.54389723641469,-40.07560709186019,A,E,-55.2326639116391,3.0702476999311537,A,E,-20.98108047903013,0
Single,Other,18-25,Veteran,E,-39.61869980935495,-3.7388144018920446,B,33.02134215513839,E,-167.56150732324414,C,C,C,-83.80203195151238,-30.664830191899046,B,B,-65.33639966449354,110.9178040037915,B,D,70.78137874954862,0
Widowed,African American,65+,Non-Veteran,B,-18.106871786935347,-137.350994870001,D,94.85336698091676,D,-60.499773380523116,D,E,A,36.65948538518084,17.59246463149452,E,D,-272.3426288054001,-79.89127140267779,B,E,260.8398982746523,0
Divorced,African American,36-50,Yes,C,-17.13236263209934,196.6139929621142,D,-61.88521891149355,C,219.1769584400327,A,D,E,108.51798976629648,125.19454488122818,A,B,-61.467474314875425,-159.79070475446358,D,C,115.29233503482428,1
Single,Other,51-65,Non-Veteran,A,8.894993117940398,19.034984339693228,A,-103.61185470831036,A,45.26726910392102,A,B,A,-90.65756566415719,-153.56847636998393,D,A,76.61098760845351,103.56073191523532,C,C,84.80423938341013,1
Divorced,Other,65+,Non-Veteran,C,-4.457903313979346,-122.5503364922546,E,112.71945910771595,A,-15.799948208792358,A,E,C,17.247642475833302,-95.11469050749723,E,B,-0.0027922646934155043,53.06344684826543,E,A,-332.3975792919936,1
Married,African American,36-50,Non-Veteran,C,-0.4866863255042683,65.37200341293185,C,34.04363010158162,D,-77.71701389112074,E,D,E,-89.6002992376679,-41.9829421961999,A,C,101.05418119589508,35.0092023209987,E,D,44.34059760117851,0
Married,Hispanic,51-65,No,A,117.53106184348785,-41.52761436407525,B,-61.45377996114873,A,125.87587836076483,E,E,E,-63.911738206869586,110.83314660703924,D,B,-45.56261842311989,-98.37930096173805,C,A,100.850489069637,0
Married,Black,36-50,No,B,71.59523713351656,348.8158644248843,D,-44.08054809324561,A,-109.23065932447969,A,B,A,77.211806456101,-185.27268134248402,D,A,-27.841386820665015,-160.33747144050977,E,A,10.609252947385244,0
Divorced,Black,51-65,Veteran,E,-81.45413253217056,55.77990698610393,E,-70.7659325436944,A,161.28599001707994,A,C,E,89.13621804318386,-72.34011982426335,E,D,54.21557798180899,-144.23225662760365,D,B,-158.0355119627403,0
Married,African American,51-65,Veteran,B,147.4663231653055,-93.58033394183022,B,87.20694001469937,C,138.30460390686454,D,D,D,-37.01121849806489,-87.03294773652688,C,B,-192.38466824157575,-83.46803934859824,E,C,145.14568528821474,0
Married,Hispanic,26-35,Non-Veteran,E,68.40235179912129,95.04633414215952,A,-28.379795634060002,B,-34.105941861938575,C,A,C,50.0880958963335,-108.71997591482958,E,D,-55.409245845234224,127.26456126760044,E,B,-18.399740447244195,1
Widowed,Hispanic,51-65,No,C,-123.80647719683782,-10.11701333781813,C,49.49221490314235,E,-1.1393305930355857,A,C,C,-45.602556687923965,67.97911944373011,C,C,-9.068428469985468,158.64557430601985,C,A,-125.08705985814017,0
Single,Hispanic,51-65,Veteran,A,-81.10347785635196,-95.96158575860001,D,206.04957209871841,C,-31.7172093888077,D,E,C,66.89214903226323,-255.87190772088584,D,D,46.21879259476916,59.10308247733423,D,E,3.4105868323040744,1
Single,African American,36-50,Non-Veteran,D,-50.1270136460969,-37.0969100667649,A,43.59900203053412,B,-42.746308639548694,B,D,C,-26.729567442744184,-58.072352886045984,C,E,46.11965783587877,-42.20179381198194,E,C,-118.90220137046803,1
Widowed,Other,51-65,Non-Veteran,A,182.57121450642757,1.956708080606246,D,-19.8437605741429,D,-23.357888530762086,E,B,B,-177.52578167547966,140.10584275182973,C,D,-103.5609031086884,-10.371416496768587,B,E,3.0089376160083505,1
Widowed,Hispanic,18-25,Non-Veteran,D,81.5874243883141,-191.828214451233,E,28.082819706843992,D,-23.664769663225176,D,A,E,61.80532901923398,-27.73508338421607,D,D,17.65349078935659,61.936249945090324,E,E,89.80006307826068,1
Married,African American,65+,No,D,-46.90727000958581,81.53759525453911,E,-184.070508266584,E,-29.742771366784588,C,C,C,39.94124637077977,77.66682724369129,A,C,-0.30732728654175123,-20.50350428147324,B,B,76.31687761131204,0
Single,Hispanic,65+,Non-Veteran,E,154.73999438232454,-89.13980236731064,C,107.11506531886221,A,3.1860543299013298,B,D,D,55.63725278207323,104.90534613890115,A,A,-37.93527154393543,-79.86775932732999,E,C,19.119121403404403,1
Married,Asian,51-65,Veteran,D,-1.20935884502143,19.138881902091185,D,33.510988764241986,D,-129.4432406364729,B,A,C,240.2088944846583,5.0584382818695754,E,B,-43.89417038126903,52.886450460264356,B,A,117.26086618804779,0
Divorced,Asian,51-65,Yes,E,-69.754038447511,-45.92483923827471,D,87.85360543684791,A,-35.06762506972225,A,D,B,-78.52356194654125,-10.226235243474711,A,C,88.14315274134148,149.63377390054302,A,D,164.01338917539073,1
Single,Black,26-35,Yes,B,23.957967517805507,170.18498144558663,A,26.210720667075265,D,92.8568172176697,A,C,A,-79.9726116074438,-7.895990427027538,E,E,-70.44762936816332,-114.86633105331425,A,D,60.39962684374288,1
Widowed,Asian,26-35,Yes,D,25.77155762694273,39.980286364795006,D,-86.3452091375154,D,-28.135366236022275,B,A,C,150.81323687481444,-107.57238500398469,A,A,-91.8378705377247,209.97892639707243,A,D,42.744577898131546,0
Widowed,White,18-25,Veteran,C,1.8234909206418655,48.97118148812714,E,47.491687411635844,A,-128.60847184969052,C,B,B,15.147985574934786,71.65909284955163,C,E,-43.00530941753149,-107.56639568807252,E,B,-41.669373862197695,0
Single,Other,65+,Veteran,E,129.65860115649843,11.737657268187121,E,-58.917988473776205,E,128.1861643268183,A,E,A,0.8609817158859256,84.92040683442764,B,B,92.80086044149651,-63.28043125971897,D,C,-57.193543081914186,0
Married,White,51-65,No,D,51.56106638535367,-11.468831196838149,D,-24.916898113782345,B,-71.70829930061753,C,B,A,70.1083500203053,95.34008477762187,A,C,159.38789362408548,-30.468037757150974,D,A,-204.08072225793092,1
Divorced,Other,26-35,No,E,55.746454406119206,-39.97896975317518,D,81.634636696184,C,-111.99399517240379,D,A,B,12.29331026473952,-23.218593633447817,E,E,291.15787048724286,-47.69063344277781,C,C,-101.47010231129725,1
Single,African American,36-50,Yes,D,-131.03380648942678,-58.69338956253656,A,80.07716900888539,C,-24.756269431310134,D,B,C,-104.40564290888695,181.40774776246482,C,E,163.9814764379537,45.398116588620354,E,D,-19.24916544241765,1
Single,Hispanic,36-50,No,D,-22.594605847114774,28.857773720965728,B,32.84611251994664,B,88.00574241444684,D,D,A,61.80326949352018,74.64791093079938,A,A,-66.19954914392325,-68.05059804943801,D,A,-13.091407491822988,1
Divorced,African American,51-65,No,A,-156.39088944713336,4.5913135077576985,A,15.646481809720514,D,-51.5955671230502,E,A,D,135.4535164965956,130.224523596471,A,B,124.85450368507873,6.868385118922538,C,E,-54.736892557168794,0
Widowed,White,36-50,Non-Veteran,A,-104.5300499629765,100.09585001529449,B,-132.1456567671067,D,17.845147851478814,E,E,D,-20.324503398761387,124.46216126447717,B,D,99.17766013701453,-204.15361029741283,E,B,-133.42479703265934,1
Divorced,White,51-65,No,E,146.10738527367536,-62.459769256977715,B,144.77300561851186,E,23.471994255581897,A,B,B,172.56573286610717,-115.18437303170643,C,A,120.60566255805043,145.60499048558876,A,B,19.491352446078285,0
Married,Hispanic,65+,No,E,-9.510641499196993,-130.41654849363556,B,-85.6695901976255,B,-11.070402306761192,B,B,C,65.54933106386441,-55.348640533168634,E,B,-120.16477735323141,-15.7413411990722,A,A,-100.06947320931164,0
Widowed,Black,18-25,No,B,-140.57781487694402,130.49970592667583,E,105.43493221720452,C,156.0518168888696,A,C,A,-99.16331033839192,71.05791445256926,D,B,-38.45135518885736,-119.79215340276137,C,D,-120.37975293087848,1
Divorced,Asian,36-50,Yes,A,121.9326096583966,126.7623117807735,E,248.40087319384133,A,252.69946780746176,D,B,A,-43.80769034479924,-24.055528719876058,E,C,166.09035592978708,85.71115590809349,C,E,11.473479365501218,0
Widowed,African American,51-65,Non-Veteran,B,21.23695868203431,-102.039475267101,D,-190.66055285065457,D,204.94239177159966,E,A,D,24.646979859896874,66.01008098893024,C,A,24.841432410701348,-68.00951485524364,C,C,17.263313516470667,1
Divorced,Black,36-50,Yes,A,26.432793921147113,117.7023627857843,D,-37.147931053807625,D,-84.24243677212834,A,E,C,-18.663190032032148,251.21714044690222,D,E,-2.6449588911794235,-64.45938254357418,B,A,-10.823071434935837,1
Married,Other,18-25,Veteran,E,0.5312933133328595,-117.33291537751185,E,-154.23623850580933,C,-17.386930890399245,B,B,C,-123.90570421533218,51.07327457937427,C,B,67.82255996428547,8.172434599838212,E,A,16.939179146708742,0
Divorced,Hispanic,65+,Yes,D,-80.0089537508124,131.04477963172616,A,-150.73379628466097,D,83.88762977810202,E,C,E,113.9028173349794,-42.89475656344365,C,B,-132.90252799022792,236.92981118281148,B,E,-121.98104103764629,0
Single,Asian,51-65,Yes,B,-0.07210152277491319,-49.8094265745359,A,56.05462167471394,B,48.51711433581925,B,C,E,-52.90069439349365,26.256499355128522,C,B,4.902682562286782,-39.2252572459496,D,A,-63.2014310275951,1
Single,White,36-50,Veteran,C,94.07862042900169,-29.54045957121029,B,6.700375718760696,E,-29.9038954632646,A,D,E,-32.6707362828853,105.89342097813037,C,C,25.427412980096992,51.90818168198006,B,D,-158.8388697121741,0
Divorced,Hispanic,26-35,Veteran,E,-53.52501422742635,152.87121602143753,E,77.59059051289975,D,-52.652996875536104,B,B,C,7.860750700163245,42.709507906127314,D,C,-90.80013100534532,42.99590138250079,C,C,-30.234599869295064,0
Divorced,Asian,65+,No,C,-108.33102891829853,29.64180868550387,A,27.878082501231333,A,63.62104434355182,B,D,D,-39.615609175565055,79.44585014898674,E,E,-18.108765339529935,41.00474461848407,C,E,-36.42258485501066,0
Widowed,Other,26-35,Yes,A,91.08604153507706,-32.57755408883084,C,-43.69323048898284,E,-276.8988622986736,C,D,E,-59.63640499524384,110.32883703304597,D,C,98.03984027282775,136.31032892252043,D,A,-115.63115467591739,1
Single,Asian,26-35,Non-Veteran,A,-124.14485866500931,124.45562045675477,D,-89.2563103951432,E,64.8145733340352,C,C,B,72.06436569656309,-12.698902772505788,B,E,107.7285886050312,-29.416210428112034,C,C,178.88776377177086,1
Married,Hispanic,36-50,Yes,B,-3.718606389413991,68.46378223504243,C,165.06813365718634,C,-97.23750566517994,A,E,C,-31.228612006897517,43.32609490792477,A,D,90.87530302341172,203.8952550904677,A,C,50.828248836157265,0
Married,Asian,65+,Veteran,C,-14.41333554857875,12.23460846127004,E,-82.98882766582416,E,-35.08214718941446,A,B,E,103.90816671631828,52.955520191765295,E,E,-10.074883048319252,37.6412764154768,B,E,-95.01178153411905,0
Married,Hispanic,26-35,Non-Veteran,A,6.062524477001043,9.583548224957926,D,-32.76201080234657,C,92.7142742851177,D,D,C,-55.136258887809916,143.19774523326666,A,D,-87.45245887576544,242.79314183556258,C,A,3.3719198911057875,0
Widowed,White,65+,Veteran,B,8.192692574441706,-67.30733848340836,E,-7.054646330302325,D,25.363241663332918,A,B,A,208.45330741089114,-79.15326986450523,E,C,-187.18805064684682,-61.903330668627355,A,B,-32.43223158043765,1
Divorced,White,36-50,Yes,B,-7.313682930475698,169.36855967322867,C,-146.750240624251,E,-62.951611551029785,C,D,A,158.52531767125197,40.50141090972562,A,E,93.91023352596817,-122.35531431088656,D,D,-100.0518050198463,0
Single,Asian,18-25,No,B,-101.84862150569593,141.07836016404005,A,-47.446673367898725,D,-168.4515934601608,B,C,B,-141.71336618371626,-110.55338627050114,D,E,129.0353360466717,-90.22002026589394,A,B,-59.98970092670582,1
Single,Black,51-65,Yes,D,-118.55940772684058,5.031276147103812,E,-137.82329676268293,B,97.9144770633139,B,E,A,30.358197580823116,2.8089674541053267,E,A,96.78977738228798,176.65972053907774,C,B,-96.42954530291605,1
Single,Asian,36-50,Non-Veteran,A,29.178322207377523,116.39119231875172,E,47.32280072203441,C,-251.10751875518451,B,E,B,-37.73311767855415,124.2947642031331,C,D,-109.49186615228544,-39.71520555642878,C,C,100.23325060183134,1
Widowed,White,18-25,Veteran,A,86.3040955887954,-69.10041674750794,C,85.92474682542903,C,-92.46469481805484,C,E,C,-194.5040693929353,-85.38599503336175,C,E,26.660189083657894,83.42982747247817,B,B,-99.48364556524754,0
Single,White,18-25,Veteran,B,-41.780640112381356,48.848026511300596,C,28.24285533941582,D,-76.48874226511282,D,D,D,-45.54429815680715,-49.10597989875321,D,B,-167.79613746355227,-74.6237746859157,E,C,111.73330822341892,0
Single,Hispanic,18-25,Veteran,B,43.42161763335317,2.28783427694828,E,72.26763822562519,D,-69.7825574995836,E,E,B,32.24760322324391,88.49152814733178,B,D,-77.1409707601149,-135.92211052145012,C,E,-8.686643015293381,0
Divorced,White,26-35,Yes,D,-50.077340269728424,-2.0155002135772837,A,-81.05970079081821,A,-82.56942071974834,C,C,B,-98.421015791811,145.00977386480292,C,D,15.772887494076363,31.912716684061397,D,E,247.87079104945792,1
Married,White,65+,Non-Veteran,D,120.27931670912324,-101.38631295730156,D,-153.95066948541483,E,176.63741850759433,E,C,C,51.64178999543526,116.59452788515038,C,B,-181.49374161844742,-112.05995006522433,B,A,148.9521349107739,1
Widowed,Black,18-25,No,A,15.044416651844228,-61.86619070320625,C,-5.283922405462622,E,-68.65528878270929,A,C,A,80.50173459983169,128.1557937917351,D,D,3.298184858498516,-20.063938704719938,A,E,-59.39865012973355,0
Married,Black,65+,Veteran,E,51.67941968638878,-19.916595113757555,C,76.54462496013005,B,258.0884073015249,D,D,C,-89.53805657643403,-75.0142802597526,A,B,-19.38431403786022,-93.8327230763736,C,C,59.031833726985624,1
Single,Hispanic,18-25,No,B,-12.526446485413189,99.91035418510566,C,-107.19723676350199,D,-44.326615386283805,D,B,D,-1.8838030687713387,68.52149233533041,C,E,117.35135553392682,-53.72060729534055,A,C,11.586673260549652,1
Single,Other,65+,Veteran,D,164.93156211843666,12.011850977487223,C,-61.084398490076694,C,212.61026796832095,B,B,D,118.33590989603877,-42.93786403403746,B,D,183.41702542261027,26.558021812147864,E,E,-30.688666841169603,1
Married,African American,18-25,No,D,-120.60041834991182,100.36992556264579,C,-264.63495891946854,B,56.618485703540024,E,E,C,4.5379718618282086,28.980737508194824,E,A,205.66026620324354,-53.7868590612148,B,C,18.519524277825326,1
Widowed,White,51-65,Non-Veteran,C,-29.563099623569254,174.1432227041654,D,-33.67530174937783,B,-7.790370925975437,C,E,B,14.082275794117205,9.924360885590367,A,B,33.82545994984267,-6.252236979523901,C,A,-123.54712511981238,0
Single,Hispanic,18-25,No,B,122.81118965739329,112.41188502910597,B,-158.53564520314768,C,79.09045800420134,A,A,A,-58.98178063166421,-67.3956308839905,C,D,209.8696964232113,184.67964909862084,E,C,104.00740132056157,0
Single,African American,36-50,No,D,-7.862127378591046,134.1261385019131,C,70.96772010957439,D,10.89612207509746,B,B,A,-113.8464249636214,-158.2944793759614,D,D,79.57659256545284,-61.382740463017996,A,C,-6.099332441160857,0
Widowed,Other,65+,Yes,C,-7.939892320792088,92.25170300986993,E,21.23405069317817,E,34.12406382621835,A,E,D,283.8939460122508,58.2582627654395,D,C,25.654112863474882,38.25866651273449,B,D,132.81583753124107,1
Married,Black,65+,Veteran,D,40.54520893331457,164.76731400783575,C,37.81754266156385,E,-60.37264763354662,D,C,E,-200.89713051090587,-207.0554657424986,E,D,-102.51933160393759,-89.89475682519942,E,D,-7.4717848997171945,0
Divorced,Black,36-50,Non-Veteran,C,-6.737250575529247,-27.58356927824095,D,-242.051607417577,D,5.188134777065927,E,C,D,137.0171574651644,-82.00798145681676,A,D,110.52999271147723,-46.68292705702985,D,E,-181.93917545129383,0
Widowed,Black,51-65,Yes,B,-2.8807435870239106,41.83055376166049,C,190.84826977548843,E,56.96363023827145,D,D,A,-4.95245087200337,57.418931497743685,B,B,21.51677055797981,-97.31391889807327,C,E,-16.7479305867485,0
Single,White,65+,Veteran,C,214.39784149928283,-142.38774794738075,A,-28.19702202210936,A,36.86999724244158,C,C,E,-131.39513541615392,-259.1465806945481,C,B,49.03224196195596,19.992286323219968,D,D,-95.99667986985875,0
Married,White,65+,Veteran,D,-22.003510452221313,17.951743715300513,A,34.76756018882046,E,-27.53353741645122,E,B,B,-216.50886151492026,-0.8469069241250664,C,C,54.110491377409474,36.399941786878834,D,E,-18.828637383806146,1
Widowed,Hispanic,18-25,Veteran,C,93.67349992720744,-145.3241876551378,B,-25.752144220608752,B,-105.06205282187717,D,B,E,33.77598183334955,42.85479632498041,B,B,6.471667238846192,2.8983935617329895,B,D,45.23396206012739,0
Divorced,White,51-65,Yes,A,80.5764150709279,27.96960678377728,C,174.64897103381108,D,-126.32367750363451,E,B,B,40.85613873654733,-55.185773552587456,A,D,61.05558698164811,-47.010272631834674,E,C,134.72737057718916,0
Single,African American,26-35,Yes,C,61.07061501655945,-51.552492807349594,D,0.6802001676703906,B,106.42878807842054,B,C,A,-36.14495938023462,58.13383874626999,A,E,24.803791868355272,39.828240664503966,C,A,-24.816558244139895,1
Divorced,Asian,65+,Yes,B,-12.055720346607075,4.40611046502514,B,-128.98411163844966,C,117.9485445378102,A,B,A,-75.12373663521554,32.66583566951321,B,B,52.089265870500526,-8.148159118796999,D,C,-116.74335891569167,0
Single,African American,18-25,Non-Veteran,E,107.9895800529095,-38.98696298296427,B,-26.42559805448677,D,-71.06494191741852,D,E,D,-81.81704544045871,-51.63346581625894,C,D,-43.2853072718139,-11.90764531739632,D,A,-33.97949127870788,1
Married,African American,26-35,Non-Veteran,C,196.63736102805152,46.70376270138149,C,-83.45361349259716,C,-41.206827552336165,A,D,B,6.186627948619003,-37.51793828468292,A,A,-64.64975788121262,54.97142820377575,C,C,21.77825489225502,0
Married,Black,18-25,Non-Veteran,A,-91.49725198380487,-17.13897593907243,A,19.05744682221613,A,-105.90643193208382,E,D,E,37.0154834961845,-70.71036148100197,A,A,-57.29141585371869,-141.81892859639268,E,A,-11.325111932143663,0
Married,Hispanic,65+,Yes,D,-52.04417654966562,-160.04808410851203,D,117.33742459849168,E,-32.89727573659717,B,A,E,104.85893950342331,109.81900556617641,A,A,-82.43712429414249,-44.287732839042995,A,B,-127.92667024023044,0
Married,Asian,26-35,No,A,59.49454738420822,96.68973388416387,D,-39.11719726305524,B,-0.07138337074509919,E,A,D,-91.12147353435599,-172.04895933740966,C,D,-27.033018681239557,34.48724325633457,C,E,-97.17032752323497,0
Divorced,Hispanic,51-65,Non-Veteran,B,-29.428517639869668,-26.221652849639494,C,-90.28363718665334,D,134.08243731897613,C,C,C,-96.6272196429131,-32.32857938318408,D,C,0.6283183849480466,52.276388523324236,B,A,31.918311383565168,0
