marital_status,Veteran,gender,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Divorced,Non-Veteran,Female,Brazil,132.6303557755708,A,-138.00093516251835,B,84.24445429322056,40.779217320163355,217.02034123716803,1
Divorced,Veteran,F,US,-9.762513996261228,C,-35.21014653960196,B,38.680041651411564,-210.1763113318516,126.30072855470338,1
Single,Non-Veteran,Non-binary,Mexico,142.29780059991052,E,12.946378622014418,B,110.67184518000752,-13.363966470676303,12.316426818715371,1
Divorced,Veteran,Female,Other,-78.62184997842368,B,196.83480798013326,C,-55.132696984023774,-62.662503338140276,-130.73997779805828,0
Married,Non-Veteran,Male,India,8.98245842125261,C,-1.7403440818179752,A,270.184213860658,-202.13684294432372,-56.223899937747305,0
Divorced,Yes,Non-binary,Germany,22.899319294314434,A,14.889790378807282,C,-63.543772096014706,-44.30874838354132,45.261529580183094,0
Divorced,Veteran,M,India,38.083301185306425,E,-96.40071064633143,B,-11.412753006368808,209.99360568057216,179.65988823461126,0
Divorced,Yes,M,China,-94.5765870421826,D,133.23857764513681,E,-55.512772452425594,38.90803674359605,117.02860168778903,0
Single,Veteran,Other,Other,27.108941565271415,B,-28.40055000337533,B,-158.91061348489296,-129.77740118073478,4.958279187265992,0
Single,Non-Veteran,M,UK,-4.906004012348984,C,50.09354714056653,E,-79.30648592121638,12.357958955727453,-29.482367347550653,0
Single,Non-Veteran,Other,Other,1.8891410900404797,E,-25.52137150969363,D,-18.68045158233597,-134.76849260106528,-1.5171954334768458,1
Divorced,Non-Veteran,Other,Other,-7.655476289568173,B,44.88604743541196,D,69.03292859937822,158.2320377697918,88.79673938536308,1
Single,Yes,Female,Brazil,-211.39637777684462,C,-1.5543045146470946,B,-121.00204270471606,89.87677461497319,-83.08582826365848,1
Divorced,No,Non-binary,US,35.541099434827,E,-157.12261371177735,C,59.578256803720656,79.73605332261197,-4.529475234898904,1
Divorced,No,M,Mexico,-179.74598157272484,B,-72.90096833841629,D,-18.260346436625817,10.628062760738477,194.24732257223602,0
Married,Non-Veteran,Male,Other,-78.83280095348391,E,35.599032714374935,B,127.82145281828987,144.28874087043738,8.668713755512588,1
Married,Veteran,Male,India,-106.76899805412918,D,48.435676979061185,D,70.73850367981842,-8.76814314149843,-212.53617463764508,0
Divorced,Yes,Non-binary,China,-12.788803147712915,E,25.821252342714274,E,59.94666028066965,18.114765280087532,-162.79486947539652,0
Single,Veteran,Non-binary,Germany,36.53568528773095,A,-0.733484587587199,A,-6.710102412997691,-122.384188546617,198.27761616879638,0
Married,Yes,Other,India,221.60138761848432,C,-65.66972652846384,C,115.35879655668582,139.96162198822518,-18.517121887171594,0
Widowed,Veteran,Female,China,74.13085087600632,B,154.30279654756717,A,55.157360769183406,23.048527575931093,-78.40926323977673,1
Widowed,No,F,China,-108.99935744565316,A,-13.637206894000279,D,62.833375742606044,-89.8448387680051,-8.512602005066402,0
Single,Veteran,Female,Other,19.661272389597272,A,-113.65190464651964,E,141.42220779085665,-75.00912666084393,120.32312833135816,0
Married,Non-Veteran,F,Brazil,-51.05596580308617,D,44.24977987899732,B,54.63202845293315,-72.5228513274738,36.11698895214624,1
Married,No,Female,India,35.73400545680417,E,56.649258795162346,C,-64.70482669091578,-99.15275613781202,58.832322756137486,1
Married,Yes,Non-binary,India,12.753424534891316,E,-33.7165856011682,D,-3.7308174698979486,53.22851818530753,-62.45734826046427,0
Widowed,Veteran,F,Mexico,-70.27880615126601,A,87.43914682791255,E,-99.4672174457741,10.763919890885091,-107.84059563087594,0
Married,Veteran,Male,Other,-60.56177533779976,C,153.99363806121795,E,76.7663191295795,60.19897014336,-1.837766624338405,1
Single,No,M,Brazil,-53.84660392976943,A,160.7452103450581,C,13.890372381675068,-49.49374642635837,-37.05326199777736,1
Divorced,Veteran,Female,Other,32.05214681786753,C,-252.99062732586782,E,-118.21247910889483,61.20355321196605,164.93917955463496,0
Married,Yes,Male,Brazil,17.609166787838742,C,93.97092503552972,E,-100.5125472196799,52.240532042928436,-106.25671996505336,1
Married,No,M,China,-29.901089750124655,B,95.75171836632715,A,-85.65354256269399,-21.809023421160816,-20.729492400544196,1
Married,Veteran,Other,Other,118.67440509933691,C,-130.0650095438491,D,-151.58576118455667,-152.90072146729824,9.615882178012052,1
Single,Yes,Other,India,214.60313140565316,C,96.8357485855271,B,13.961755304102066,104.25145033843282,131.11248226337463,0
Divorced,Non-Veteran,M,India,84.86844088630401,A,-25.53504782763699,B,-157.58112152682807,175.19887401800327,-150.14420454952378,1
Widowed,Veteran,F,Other,-12.015470103443107,E,45.93878130138961,C,307.38912573321284,27.930055005919428,-70.208626275592,0
Widowed,Yes,Non-binary,Other,14.36911012218858,C,127.34965373068567,E,-66.2896717632938,-93.459652046322,-18.873878031900407,0
Divorced,No,F,India,-59.43776536648999,B,43.454224760984125,C,-82.14121774318784,-198.97648770045905,45.435923273570005,1
Single,Yes,F,US,105.4539365037011,D,-36.089354563155425,D,220.20907480553933,70.68023977872654,24.225787615452234,1
Single,Veteran,Other,Brazil,65.8147076193527,E,-33.00384116157545,E,76.54672742196229,-218.15450653959928,42.051251222306426,1
Widowed,No,Female,UK,-30.353607710451406,E,95.48115610888217,A,14.662039215164965,92.55008125382972,-19.577652517765966,0
Married,No,Female,Germany,48.0459230604993,D,131.42339522793054,D,107.1519826964215,-145.16414672770446,223.40310920106705,0
Married,Veteran,F,Germany,8.216836380137734,A,22.193427447387837,C,85.81825743027306,103.1692884114207,33.087239433140766,0
Widowed,Veteran,F,Other,62.93194643003594,C,68.8504369476426,E,7.5478859187353935,-57.81561694426374,119.54694880249912,0
Widowed,No,Female,India,15.626192117238427,C,1.1225429949938353,E,25.893059797178296,-50.23490410585727,-14.44531173743479,0
Single,Veteran,Other,India,-163.4968645721684,E,80.47120793233508,A,56.68020772318436,125.47983190169849,28.643104294597748,1
Single,Non-Veteran,Other,US,57.2520918408471,C,-77.84203160432183,C,-129.78354415860088,-32.817800692621674,53.90598222399008,0
Married,Veteran,Non-binary,Other,83.17663062977331,D,142.93740557205965,D,-90.95472529803507,-110.5246884141138,-6.114696075955587,1
Widowed,Veteran,M,Germany,-139.56916446888695,B,96.19758439684145,E,-18.28020818603306,44.76348288689104,-13.176542381779246,1
Single,Non-Veteran,M,Germany,-2.884938044318406,B,97.85794101839087,E,-89.191302622802,98.83091166039506,5.803998898616757,0
Married,No,F,China,24.126512416989538,D,109.85321215668509,D,-110.70280764432914,35.47910166407319,114.0069525219648,1
Divorced,Yes,Female,Mexico,-2.492143145171338,B,24.764417725680495,A,-131.07326228102372,29.620802218203462,-12.55714559697715,0
Widowed,Non-Veteran,Male,Mexico,-43.97337088362848,B,38.21074414287297,A,111.25695568881208,-152.69060046752983,35.273967211992215,0
Single,Yes,Male,Germany,56.71150628336985,A,-79.55957060450352,B,40.98991292229523,-113.47457848153657,-105.95936484373745,0
Widowed,No,Other,UK,247.37312144952318,E,45.10334035592418,A,-107.36928221202365,117.00173797557547,50.9793656161107,0
Divorced,No,Female,India,131.91730564320977,D,75.86444329308,C,190.63279167002415,-58.896727048287325,-52.12027860412929,1
Single,Veteran,Female,UK,14.137112350531925,A,73.18233264803352,B,-56.21200559590097,-51.77188621435307,-61.49822220173847,0
Divorced,Non-Veteran,F,US,90.85022596254699,B,29.851090163105553,C,86.67286804618183,105.94358620400928,34.742193910935235,0
Widowed,No,M,Other,-64.92106686822576,A,20.789873459790957,A,-133.5243234218777,69.76262905415807,110.21968766174734,1
Married,Non-Veteran,Female,Germany,-151.2110854056757,D,-35.56906704974266,B,66.40456530908051,192.23601933455376,29.252238245709748,0
Widowed,Non-Veteran,F,Other,117.41066345317319,C,42.93324038958388,D,37.34088790456324,109.03106786894851,59.940636300970255,1
Divorced,Veteran,Male,UK,-119.78430195432996,A,-144.34263083039738,D,144.6669729374591,144.45372349470546,-32.36504656412485,0
Single,Yes,Male,Other,114.44010425000161,C,142.03289470054187,B,101.61753324027485,-65.65768020929048,83.70750484912858,0
Widowed,Yes,Male,US,66.10981656204466,A,-10.762743599309054,B,-94.30800631986334,113.9984087757013,194.07418151856785,1
Married,Non-Veteran,Male,China,39.68435793097488,A,-92.4771085701484,D,55.15997535116981,36.54624371016315,67.03740808836965,1
Widowed,No,Male,Mexico,49.20008544089546,B,-70.95127033830778,E,-132.14740597020494,-39.45369127222566,140.00273670039672,0
Widowed,Yes,Male,Germany,98.98536516744994,A,1.6053926056137753,C,-25.047335078125936,-0.8439836257085501,133.5976955972551,0
Single,Non-Veteran,Male,Brazil,-89.96437724322868,C,65.30349067792056,A,227.3769040075947,65.01627419552976,0.2963161580400462,1
Widowed,Veteran,Non-binary,Mexico,-2.528710588978415,A,-35.41099694375395,C,-131.68624564289973,-162.71302742260715,-43.53314973966844,0
Widowed,Yes,Male,Other,53.88815842465341,C,151.44513363310455,B,16.53175141816351,19.094166531670165,-47.387876194127685,0
Single,Yes,Female,China,108.51641209896977,B,158.67146076087,B,-3.452921627346995,104.04345731045659,-95.32721463906945,1
Divorced,Non-Veteran,M,Other,222.12057758962808,A,-67.75267457416587,C,-50.10946872656806,-13.158858974903257,48.90210520133004,0
Widowed,No,F,Germany,23.10122367050714,B,55.80168231921634,B,139.54122171045594,-35.45516802769298,-1.2056376811875786,0
Widowed,Yes,Female,UK,177.05888369851863,C,-63.84071309264859,C,-34.75740824371002,-135.5905929315595,-73.1558871776275,0
Married,No,Female,Mexico,21.316201919791826,D,158.48416685146879,E,17.143111394375367,12.67431159192034,-65.93179879022905,1
Married,Non-Veteran,Male,India,128.90760597894314,B,-131.7480483483179,A,-147.08854874135227,-110.21097770022381,-42.40247368353309,1
Widowed,Yes,M,US,1.225080126087494,D,-19.325938447828722,C,-129.5976695646937,-77.58539950494345,85.88276584670281,0
Widowed,Veteran,Other,US,132.379991176223,D,-93.60726310384989,D,31.269195444379815,-58.54754142670922,-8.115968277578048,0
Married,Non-Veteran,Male,US,3.7925527470482048,A,-209.641260988428,A,172.47797618186632,26.729495713052152,-35.428465379301805,1
Widowed,Veteran,F,US,77.50564035850742,E,-3.4345617495034055,C,-72.08100534681758,35.54413922703037,0.6962170072502047,0
Single,No,F,Germany,14.140528726326588,E,-138.0480806851691,B,131.56736918606362,39.61835599258361,150.62047006776535,0
Divorced,Yes,Non-binary,India,74.16441967176345,B,-203.91277666820727,B,75.2069808436944,-125.90888928069508,-62.13199887239338,0
Widowed,Non-Veteran,F,Germany,-20.687971689097886,C,-62.65708889444367,C,-29.604935813885273,-172.68640340626877,-0.4664411667346569,1
Single,Non-Veteran,Female,Brazil,40.63636908896154,A,-186.82952865308962,E,41.83486158847422,58.33190627681907,24.302339721417084,1
Single,Non-Veteran,Male,US,50.283008466856685,A,-159.61309192132603,D,51.14379411706452,-76.4459591565222,69.37945943630187,1
Married,Veteran,Female,Germany,309.0757800864227,E,3.9103718615957144,B,-105.28347501223566,33.495697105270686,135.91509341631286,0
Widowed,Yes,Non-binary,US,-28.45576472617652,C,-101.49670360392453,C,-239.10323566220137,103.70941942721879,81.7500853875092,1
Married,Yes,Non-binary,Germany,40.705539056903056,E,39.03798151053274,D,33.497685535801274,-166.24986206279488,0.22917559480090743,0
Single,Veteran,Female,Brazil,-0.3638501582795958,A,95.11079216417866,C,-79.03585003162864,-98.38155832205082,98.13539347948488,1
Divorced,Veteran,Female,Brazil,115.975878486094,C,-11.954576414222258,C,-126.10493992416801,105.19218372304124,-87.38033977654024,0
Divorced,Yes,Female,Mexico,-132.4365588872404,B,43.065505270912375,C,2.105310506833018,-36.816940750997,-22.073049625364526,0
Married,Non-Veteran,M,US,160.10194722207228,D,-39.40308576445788,D,96.52616361285588,33.94596837012528,-110.39959249182931,1
Divorced,No,F,Brazil,-204.62472219083,C,-6.551481056379551,C,-43.94366030678765,37.30611502037509,-119.76962883307361,1
Widowed,Non-Veteran,Non-binary,China,114.90647742302804,C,-30.624166534846292,A,-109.16298726695332,71.04380258633456,13.82208081555771,1
Divorced,Non-Veteran,M,China,175.78338729473123,D,229.68708790775528,B,-119.48550301118755,208.2619318174177,-76.57253904507985,1
Divorced,Veteran,Other,China,-85.55974509642066,A,-19.83270290452125,A,-23.306971513371515,20.69756741596396,28.97390932282126,0
Divorced,Yes,Non-binary,Germany,20.39248743082912,B,-28.62851634815581,E,-23.680075158619477,97.21125827654964,91.02970351440237,1
Widowed,Yes,Non-binary,Mexico,-37.06511015211863,B,-5.739377766445667,C,-42.652732534675856,-101.0792430812032,-129.09783285829675,0
Widowed,Non-Veteran,Non-binary,Mexico,-35.27052042838782,E,55.59696898201161,C,1.51343337734693,44.67869945252887,-55.244843265395396,1
Widowed,Veteran,M,Mexico,175.80260194263468,D,78.31589803904188,D,-218.97640186022892,46.39302228952449,52.30953271107891,0
Widowed,Non-Veteran,Non-binary,India,-25.81099965932842,C,-147.96773531116287,D,-77.55144800704082,70.23874316133256,-24.00579569363367,0
Single,Non-Veteran,F,Other,65.38894160723105,E,68.5334077081414,D,72.34054018911714,-0.4809407793749029,-10.985270575116097,0
Widowed,Veteran,Female,US,53.03895807623723,E,52.36285460766504,A,39.66064671580517,-53.000294739484275,-104.6224694191505,1
Divorced,No,F,India,-30.654631530110226,E,134.04677365636527,D,-138.02503989573114,-91.33643958505479,-104.95381913538746,0
Widowed,Veteran,Non-binary,India,26.338949812883456,D,174.7772512280332,C,190.56090290387394,93.2224894056352,41.87922326020841,0
Widowed,Veteran,Female,US,-40.589448773421225,D,13.928032670935464,D,-103.3980446034106,-85.16617887171432,117.9244192102662,0
Married,Yes,Other,US,110.02071628359312,E,-166.63572492381695,D,96.61612939083992,173.29523331156503,-66.1825578026887,0
Divorced,Yes,F,India,-17.444007002921158,B,-0.951627229592506,A,21.409276880064127,69.3495963211032,-41.779395411961275,1
Divorced,No,Other,Brazil,-81.79652817298825,C,-56.795736242474085,A,-164.4888437722831,-191.68949907134558,-22.36916017958038,1
Widowed,Non-Veteran,Female,Brazil,-112.63423022325682,E,10.239059926327803,C,15.508074039821699,88.11184753944195,-26.766345516581257,1
Widowed,Veteran,Other,India,62.71089445973743,C,-110.36504271056342,E,-148.1205565798927,-8.309150010584375,112.0032552344293,1
Divorced,Yes,M,India,-101.70453437150033,D,-124.8278684471322,B,-123.55285280699324,99.43699868210861,-46.23918954207827,0
Widowed,Veteran,F,India,14.721979824044526,B,-102.56616614789986,E,-55.04127979711586,-113.51675284321104,11.030626612681191,0
Single,Veteran,F,China,72.79172622337988,C,1.0212206504762655,C,52.21026231418645,67.19972048179791,-243.71139721634069,0
Married,Non-Veteran,Male,Germany,-15.7958637590745,E,56.33264562321313,E,-67.86448995192279,92.70228587211666,-58.51321767154014,0
Married,Yes,Male,Other,-111.95723507288287,A,18.875367998797323,C,-79.50203788574994,-99.70530811848933,-34.5282788524304,1
Married,Yes,Non-binary,China,227.98457347773166,A,213.96490548592703,B,34.30038810330976,-129.9499136165679,-86.8178567094795,1
Married,Yes,Non-binary,India,29.875977062157077,B,-62.581570907212836,C,-74.22249359554623,-144.98068442354005,-60.962488424752735,1
Married,Yes,M,Germany,186.82637774937223,D,-234.2417722326097,A,31.524832999286843,4.801691862168535,-14.877026450428978,0
Single,Veteran,Female,US,113.61988469441467,D,-46.943097625656925,B,200.08067295330642,-42.260727716311095,115.53609199777036,1
Widowed,Yes,Non-binary,Brazil,65.60971911826418,E,10.05160172884007,A,-103.52071355680414,252.57315369873913,14.365058057656901,0
Single,Non-Veteran,M,US,-253.11117661641705,C,12.577412015438169,B,9.259653557155788,61.77557724685079,-166.2939911252333,0
Divorced,Non-Veteran,F,China,-19.422036633386426,D,-67.09326196976896,B,-64.75873426017615,1.2344269373657295,-14.027501757001968,0
Widowed,No,Non-binary,India,182.92976597107787,D,2.1169250408745937,C,-29.270404929737687,-55.832839732677584,56.73870338533721,1
Single,No,Non-binary,China,24.295690184144952,D,193.04689021781425,C,-86.70163295456328,42.80816140099131,21.04607282633735,0
Divorced,Non-Veteran,M,Brazil,154.46468535275625,E,-57.99604732844919,D,71.58219987917947,-8.453660889637593,173.85750703853444,1
Married,Non-Veteran,M,US,-87.7631173300874,B,12.341662101745888,B,-185.29046046337484,-30.027004950570745,73.69321817778393,0
Married,Veteran,M,India,104.7231929622339,C,-61.400857398745536,B,62.61484974695565,-145.87001638157466,103.94796870367749,0
Divorced,Non-Veteran,Other,Germany,67.64907187547102,C,-127.52221230516245,B,-80.24148128599313,12.939572522548023,-17.88900498213152,0
Married,Non-Veteran,Non-binary,Mexico,62.886490083399714,E,37.774443068582265,D,-1.2231229415378924,20.59336231399889,167.20087697487222,0
Married,Yes,Male,Mexico,97.79520694134617,A,-14.577879939835478,D,69.67089291104516,-169.52741711783693,228.20062593986785,1
Married,Yes,M,China,49.21555270338157,A,31.182284093466535,C,-45.50851497823105,-127.37653614510809,-30.318868583196775,0
Widowed,Veteran,Non-binary,UK,60.680734430670725,E,-73.26876093307943,D,156.30681836129276,17.195971218084235,-39.696733098933755,1
Divorced,Veteran,Other,Other,108.19890157978122,D,33.98703153554866,B,11.789683995798711,-32.58603290830461,143.79923674100095,1
Widowed,Yes,Female,UK,-46.98793578692941,B,-139.00184446658628,C,48.446808876844536,-100.81242449997096,-80.24703071842895,0
Divorced,Veteran,Female,China,-119.39989078619972,A,84.99107601723559,E,-50.87358935158734,-85.40787342872957,-37.928114921038095,0
Single,Non-Veteran,F,Other,140.05399541567903,C,84.76041790688286,B,-179.9796541241973,67.75638264028674,272.4658510664662,0
Single,Non-Veteran,Non-binary,Germany,-26.505365450875708,D,-185.23484779586312,E,-88.78648412718152,40.50324573970928,-128.13471587776968,0
