faith,birth_year,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
None,95,Germany,179.09192879387905,134.1417533908247,-126.70660309760329,A,A,A,C,112.5544655479625,A,-50.04448933529078,33.749928502868784,E,0
Muslim,65,Mexico,10.694186311091137,236.96277027496922,-30.028179642438175,B,A,E,E,49.90055446362256,E,72.3351950665514,-146.524176244809,D,0
Buddhist,53,UK,-158.20130040892352,150.8248186804539,-113.54961470582738,D,C,D,A,20.839694847569834,B,-202.98298653762257,49.54717931251806,B,1
Hindu,84,India,-43.06029476036355,-138.7485694540119,76.30995586552154,E,C,D,D,45.3620428345512,A,16.78380585246349,-59.78145451559116,D,1
Hindu,93,UK,-6.823230022212688,49.54723153211213,99.18551327467556,D,E,B,D,-20.345747304522902,C,-127.54207099616437,8.022287606340754,E,1
Muslim,50,UK,-31.97608535657969,-61.46277206623911,179.01449823694202,C,C,B,B,86.64803221042077,E,101.31809253612647,-22.86529957262516,D,0
Other,94,Brazil,-61.12449841462973,29.529787129521846,-24.7755010759105,E,A,A,C,-7.220260028357341,D,49.13583475101599,206.06127565778243,A,1
Other,49,Other,-3.648430610358961,122.54493610783199,79.59273445725937,E,C,A,D,163.06808714455977,D,-21.628947286370057,-124.47111518842013,C,1
Hindu,20,Germany,-60.256205275810196,-89.93433878676264,-41.9663449157733,D,B,C,A,250.1432128197399,A,-106.22173002752395,-74.20400198613639,A,1
Muslim,66,Germany,-115.47573740555718,57.52880773739807,-105.65250416957595,A,C,A,B,78.95806796159877,C,53.716419346773094,-116.95223020186359,B,0
Buddhist,75,US,104.59338727968628,78.64599985226344,-207.97481139545746,A,E,E,A,-164.13153535673484,C,50.85062565105234,-92.69754995878274,A,1
Other,65,China,-114.93015285526909,55.57643486896032,-62.59798945724244,E,D,A,B,24.791395558739232,D,-95.31178425936116,242.8494587808263,A,0
Other,43,US,-72.82589648098705,-5.543849698128545,-58.50022305367533,C,D,B,A,72.74245588197104,E,75.86371171789203,-201.10835274789966,C,0
Jewish,87,China,11.722874647628007,22.36385036707298,4.774180496879172,B,A,D,E,-9.932443155503394,C,3.2135977006287506,-23.44020750991424,A,1
Buddhist,36,UK,270.638030932637,-19.341417052681475,26.17212063437436,D,D,E,D,130.58245183522487,E,-136.21602971328787,251.39287739926792,A,1
Muslim,68,Mexico,10.568931249413163,100.43757685600043,-3.998956710394218,E,B,A,E,59.390375851414234,A,80.76143881934105,43.550479174154454,C,0
None,92,India,-21.838286986573372,-22.99971774421555,-20.099879194383455,B,C,A,C,-39.17564441805114,A,-170.08689058633973,-119.09098977108388,B,1
Other,96,Germany,8.146623132227225,155.49280190234816,169.37124708138427,A,E,D,E,8.91684492079422,A,61.335786096893166,87.34961124219163,C,1
Muslim,98,UK,179.7260186360598,183.97070742757856,131.23157766769592,A,E,E,B,-151.69236770143215,E,-123.37626666997224,-122.53477566388868,B,1
Muslim,25,India,164.26480863460702,-47.66337247018081,93.84468584806753,E,A,D,D,110.98648740964143,D,-214.79316792976465,114.87762921581206,B,1
Muslim,80,Brazil,131.06909682058458,45.10685206052905,-37.134456546507636,D,C,A,C,129.96309592370875,B,38.05773092736966,110.39356118221167,E,1
Jewish,85,China,85.28611376544973,36.3199239027736,-28.586466442439967,D,B,D,D,-108.37659054557625,D,-193.6390066464327,83.61021162138466,E,1
Hindu,25,China,-54.831700690475586,132.77649961861167,-11.097507947118066,D,C,B,A,226.47265516992115,D,230.4701150367419,10.911963819314678,A,1
Muslim,21,UK,58.237407324875626,229.43310384326224,-9.810167596481211,D,E,D,B,71.15626093067566,E,-9.255415523579883,8.75271286747446,C,0
Christian,37,India,55.136830081580555,-13.778112827032526,33.68642438979557,A,D,C,E,-41.71589926280724,B,79.50446397428516,-267.6926535805274,A,0
None,65,UK,-123.38490620984477,58.79103701590399,52.06892643542904,E,E,A,C,236.1846769609544,E,-76.80705764399156,-0.7833149901333537,D,1
Hindu,92,Germany,163.52452268639146,53.14059025415319,-18.169244870220712,E,D,B,B,14.422112772308923,B,-26.628729325029564,138.84055420500923,A,0
Buddhist,81,Other,-42.54841388998184,63.279315999996435,-85.67858282725783,E,B,C,D,3.6676933230839426,D,55.69841402752902,135.9115690578238,A,0
Muslim,19,Mexico,38.34702778595666,20.378376274976176,113.55429584410305,E,D,D,B,47.35479010172104,B,-126.92940604353377,114.59377745177144,D,1
Buddhist,77,UK,45.09757679188133,21.389419096736013,-131.22064678278088,C,C,E,E,-72.6652241499529,D,45.66463991547978,-37.8635403165465,C,1
None,89,US,81.11769182941383,143.94418851690207,-40.42856590313982,A,C,E,C,26.060344832079057,B,-103.85154936952298,-78.92097645361925,A,1
Christian,36,China,78.0314241277528,147.81338047607505,145.0996358852298,A,E,C,D,124.79809257579394,E,70.53259889580626,-79.6690142938285,B,0
Muslim,77,UK,272.0096394148786,39.69188878565863,-6.2866143437441835,E,E,D,A,222.3211083159665,B,45.725418891203766,18.48966554669564,B,1
Buddhist,87,Brazil,66.83771626795904,117.7821920414574,-57.07343603238372,B,D,E,C,63.54094906855011,C,11.081490607870162,233.63238608633966,A,1
Christian,86,Mexico,-81.58103477236105,-13.39045227519042,-17.017959844627764,E,E,E,D,25.954925845920357,C,-26.526542074145432,2.7300254552629313,E,1
Other,86,UK,-96.07920892564735,53.802705401720175,98.2397749923919,C,E,E,D,66.94199363757896,C,-41.64952072399103,-13.175138931295246,C,1
Muslim,78,Germany,7.208984534131867,37.1958133774974,-51.67571721905975,A,A,C,E,-84.97347083170317,E,-73.78802721620481,-163.05049449135916,D,0
Buddhist,24,Mexico,-102.46347881216712,77.85947747810884,-1.7730033963082352,E,E,C,D,58.00544369718875,C,-67.07895450289485,-44.681733324222975,E,0
Jewish,53,India,64.64334605429039,84.06775489991561,111.49360498265635,C,D,A,C,94.29925203042943,D,37.40716202372986,-167.22830230112262,E,1
Muslim,68,Brazil,4.790440417475263,-171.36216973347004,-148.57913511525985,D,D,D,A,-15.582310569437546,D,283.5032918193867,4.394018768566321,B,1
Buddhist,25,Other,-90.76978691646303,62.48180245438915,-116.07915651802519,A,B,E,C,2.7117026386382044,E,-142.9926799776464,16.185894511959916,B,0
Muslim,64,Brazil,-178.6052879237639,22.97394633479769,59.143857328927886,E,D,A,B,-254.78357482380295,B,24.70206071079594,-55.77571758018447,C,1
Christian,26,Other,63.078894485468325,-144.4220544328148,-252.4906981715548,C,D,B,C,15.763159671351703,B,263.63435922930614,65.40151052984275,B,0
Hindu,87,Mexico,11.07108056317655,139.53124453107586,-92.32158218113568,D,B,D,E,105.84695499008103,C,-115.09436112508465,-75.65860525629932,B,0
Christian,57,Mexico,-36.66716769064076,-67.73155049143959,104.67174148094153,B,E,B,D,76.91847064419127,E,21.968849982526898,9.703670169414218,B,1
Hindu,29,Germany,32.244816431643926,-29.064466280326357,-3.8474233301141436,C,B,C,B,-20.788379631139595,B,20.569618483858765,-78.11252151852798,A,0
Muslim,54,China,9.76467558672765,106.0607047148581,-34.48575946890419,A,A,D,E,97.68531919600336,E,55.40971375934468,-108.34962693281547,D,0
Jewish,69,China,29.230095378203753,12.255131720759422,47.15380902727341,D,C,D,C,-99.68512934208185,C,-18.499083196418884,-116.94383315710071,C,1
Jewish,39,UK,-92.42266607243282,-91.20075248885726,63.34404670685112,E,E,B,E,-41.487585538546156,B,79.38561910282984,-53.10560501343201,D,0
Other,62,Other,143.97728243971136,73.41616951504297,-84.11638551069991,B,A,A,B,6.382445694966568,D,-67.45795779472812,30.323316664091404,B,1
Other,46,US,-43.33685179818345,150.2671698827842,61.99322591932588,A,C,C,E,101.37722036066398,A,-224.28073437033706,-5.987396510122407,E,1
Other,35,UK,84.86734673881301,117.76748050769821,43.86976257537603,C,E,B,E,98.52465082759103,B,5.482485422732875,34.445940465456346,D,0
Christian,82,Germany,120.17843963073855,-22.700877004955906,-106.52615257882879,A,C,C,D,108.37596259420481,E,-95.68083016825281,-155.47632624365156,A,1
Jewish,35,China,6.204033268778633,106.15300089949838,50.521662140811785,A,D,C,E,-26.377080089890413,B,76.27171722498214,75.64343804153673,E,1
Jewish,69,Other,-71.81218946378974,189.18751560176733,25.46372822970066,D,B,E,C,1.26615944214963,B,104.90311447633027,-58.91931929536685,C,0
Hindu,95,India,75.71637524213114,39.464169233743,-172.68971451206278,E,A,C,E,87.12926502842052,B,55.311638862116354,-96.56376992248744,A,0
Buddhist,97,Other,54.077509078015765,169.80183959234787,20.292428098712534,A,D,D,E,80.50260293374959,E,106.79020703738978,61.46741361640113,A,1
Muslim,87,Brazil,0.42955008520400684,38.10166941737433,141.95350535960443,E,D,E,B,-47.69794939562845,C,-80.69675980943686,-86.22382397234118,E,0
Muslim,82,Germany,157.76573495693793,-94.4499665198424,-282.5054619546439,A,D,B,A,23.89276274228405,C,-299.6347112556357,-38.60290513476818,D,1
Jewish,72,Mexico,58.36808804134088,39.754069833264055,-207.07128688642098,E,A,C,A,190.9084090348856,C,-55.04288727220651,-21.763576173017217,C,1
Christian,80,China,-82.40448923201214,66.12125550676086,11.194321109259144,D,C,E,B,102.71981752160568,A,53.60609790858302,-97.15578806567184,A,0
Hindu,96,China,-174.9782037552704,-57.947770623509356,68.72437141300249,C,B,A,A,-18.055161274612132,E,25.275179827901578,-224.42012044764405,D,0
Jewish,32,UK,-11.983840158389834,-112.82336381092483,-52.71673703548827,C,A,A,C,267.0225220451641,A,-73.47311110306762,69.55325109364678,A,0
Other,99,US,68.15469889708771,-44.315147627299,89.40231702703181,E,C,D,E,61.072941618665745,B,75.53410966611392,2.7270815648496503,C,1
Muslim,69,Other,-50.61093611936505,-76.26278830646874,12.57912751024503,C,C,E,A,-174.0616827979041,E,-218.25188920710636,-47.19494730819987,B,1
Buddhist,68,Germany,106.12353418343136,-203.9925914772824,109.56164471875951,B,B,C,D,42.936049548112635,D,-73.96977184163698,45.12430938454734,D,1
Jewish,78,Germany,104.84391591250687,-123.06860207200366,-24.480911158341925,B,B,A,A,-52.502280112725316,E,154.7247204211203,-86.21821199695763,B,0
Other,47,UK,126.21558959018395,40.049434590874235,-48.0754066840532,A,E,C,B,-114.69527943740884,E,-60.33318316961353,-36.01223330350056,D,1
Muslim,77,India,-3.0263442470605515,118.29253224002174,118.81751403539509,C,D,A,E,38.4321138582486,B,-35.20382271596682,82.54573966383245,B,1
None,34,India,168.40189609741648,-78.5532267929882,-146.82669644875276,A,A,C,A,231.12109704614787,B,118.6538040481531,-126.60579792046664,E,0
Buddhist,34,UK,1.0158463227496346,39.31219888539156,-172.46491228209817,B,C,B,B,52.08809292421651,C,-88.81324859382819,-38.309051738117276,A,1
Muslim,32,India,54.879293069121005,42.821363830105746,62.469201232538175,B,E,D,B,-54.80903404583904,D,-6.280388826988949,-30.413228124171056,B,1
Hindu,54,UK,-108.84674750206027,-133.7895302173719,-250.63253408202075,A,E,B,C,75.44451150529144,A,43.867440548622604,-66.12438778425032,B,0
Muslim,87,UK,180.39987426867873,-105.31148600912633,-42.78391893607669,C,A,A,C,21.370874074305966,C,-66.91275761625182,-111.87418858920353,B,1
None,98,US,-74.45623726866057,51.93533826203185,-109.21539317068643,A,A,E,A,-88.54745608008169,E,-7.451472666419402,12.518133764494666,B,1
Other,95,Other,17.37943206713047,-40.19004466525859,-16.805039311742114,C,D,B,A,6.632939841456673,B,-126.83874577606235,39.9106707690893,A,1
Muslim,57,UK,-20.23100101782591,-10.655499519707638,48.078193044795796,D,C,A,A,58.52592264721693,A,136.15865203812405,-170.00245029450363,E,1
Jewish,88,Brazil,19.144138145861376,44.32140579272812,-25.258893280743933,D,D,E,C,-113.61082164301537,C,62.16119604896314,40.55841633006526,C,0
Buddhist,82,UK,-63.537680722199255,-28.697498893901223,-29.969822770442967,B,D,A,B,176.52316298265822,A,105.3247130147317,-143.1472413963141,B,1
Other,94,India,-93.50006738157391,29.9583680520931,-23.26932957377648,E,D,D,D,-10.522476798511843,E,146.75166233646763,-23.344482232595833,B,1
Other,37,Brazil,39.07544533775299,-203.8199666319656,27.035888581117874,E,A,C,C,-53.4591766023046,B,185.99488538736227,-142.72273994559978,D,1
Jewish,47,China,50.77194500789227,120.86596087104853,-9.380980189285538,E,E,D,A,17.058423735380085,A,75.4610017056591,68.62686712095855,C,0
Other,22,Mexico,100.88458592223695,73.78930370199257,46.391733348565126,A,D,A,A,61.150899807617044,D,62.19672905002361,34.821362884427806,C,1
Other,66,UK,-115.29304917857657,-82.99706335199375,65.93715362277163,D,D,C,D,-65.01540502602333,B,54.045053681488184,-26.253182301598088,D,0
Hindu,89,US,-42.397333668956335,126.67297065629161,-114.66510062187697,B,C,E,C,-37.85775644805074,E,15.185591932382463,-17.75515744443808,E,1
Jewish,56,India,21.679205493121447,28.934684325928473,38.266778669192995,D,C,A,D,17.28113702922352,C,-30.951024574260703,-105.16346202582451,E,1
Buddhist,87,Germany,28.957385708750028,-31.012722070466015,81.3103355930048,C,E,D,D,52.98144124245401,D,-35.47786606243902,-72.04791383689566,E,0
Jewish,19,China,-26.989749142630725,-56.42302480644543,11.92515471347473,E,B,B,A,-38.74064230342491,C,72.8915865861774,-60.249219702786775,D,1
None,79,UK,15.071099322511806,61.33248808270475,21.610388818868785,E,D,B,A,9.86268199064285,E,54.93857050176258,50.96085550535695,A,1
Other,18,Other,-19.9248834877286,-138.34424723032186,-44.47754886438843,C,B,E,A,50.06760316882409,A,9.998828890890543,64.4393049529828,C,1
None,35,US,-49.51190614066252,45.75032810379127,85.2297420857071,C,D,D,C,-121.39031237291944,D,42.48952611176794,-26.93080505469331,A,1
Muslim,33,Germany,138.84836226858806,115.91703218436973,195.75361107581585,D,A,D,B,-25.46551113614488,E,43.791172189916125,50.07932152598954,A,1
Muslim,69,China,-121.90387013432267,226.27965341857973,13.727841727346998,C,B,D,B,81.55342941007947,D,76.547659962611,-8.766001409170306,A,1
Hindu,80,UK,-154.94118632633197,-106.68811011335728,-69.65851308952585,B,C,D,D,60.82075381481613,E,91.25504659362488,-97.84654698576641,D,1
Jewish,36,US,-213.36827360096277,-132.79159844857472,-35.658569921563384,A,E,B,D,-58.57375017329968,B,-0.09753402859532476,76.7513727206618,B,0
Hindu,18,China,68.75304182025073,-126.67386439480795,-147.98423733951088,C,E,D,A,-211.3359709128381,C,-88.3202096481131,-78.45209102560199,B,0
Buddhist,55,India,123.86692599431193,-63.03617581647579,-82.74368530659201,B,E,C,D,89.85069065766987,C,-14.028638810822237,117.19397478377236,D,1
Hindu,49,Germany,66.84839489502286,71.77599353299655,122.23072880975157,E,D,E,C,-30.041319159376762,C,-1.3079836688588191,-39.385137269656234,B,0
None,45,China,-45.531519755235536,93.09941178057761,32.96344260225113,E,C,A,C,-110.58658388175327,D,-99.42792774282566,57.212869508280505,A,0
Muslim,66,Mexico,-107.94244816550622,7.0495821814827675,-12.356278120723834,B,D,A,E,66.30338605037971,D,181.9670850845126,12.306487436881525,A,1
None,74,Germany,-121.92907813136804,-38.52150079117948,53.14664949795292,E,D,A,C,-77.84616708098595,C,39.38947639657335,11.371774582476952,C,0
Hindu,81,Brazil,-22.15388820751354,14.311649759827901,71.81737810151704,B,E,A,B,67.74804577121397,C,166.09348432094762,-80.19325526644786,C,0
Hindu,22,UK,247.5324116931104,46.73072873412339,-125.9210538067242,A,E,C,D,24.281192277728962,C,206.59410522872435,-34.77226930572326,C,0
Buddhist,94,India,8.721522937010604,-88.54804766710653,-106.06667346890688,A,A,A,E,250.86346413619776,E,4.633181458971241,-67.74401096450305,B,1
Buddhist,30,Other,-89.5279373352952,15.821422797571788,-65.959246296646,D,C,B,B,48.54429297281697,B,-36.0431424733266,-280.86115350165613,A,1
Christian,57,Brazil,-73.98817198698902,0.23446510806949147,-156.12166070336357,A,A,D,D,9.069641547982265,B,7.959171179307418,9.984063058777549,B,0
Jewish,72,Brazil,-168.92988927702748,-75.26603224335967,67.36855103848713,D,A,A,B,55.81458051756654,C,13.740247557734422,83.04348000781235,D,0
Christian,28,China,-75.61365854207826,-54.75899763661941,9.280659320748056,C,B,E,C,-7.876494922910307,B,-79.13226516252246,-44.65121434419107,D,1
Buddhist,95,Brazil,-240.68009557484226,99.75247365170826,66.19489084794574,E,C,C,C,-118.77191220726114,C,115.51822521917761,-90.54033663818176,D,1
Buddhist,55,Brazil,-127.47454641809736,-83.81482620733595,123.56310071124994,A,A,D,E,-138.52697015034394,B,110.3747061518545,-13.93365512461841,C,1
Christian,80,Other,261.4060039171945,79.76333013573176,-105.0122482858675,D,A,C,B,-77.32852052777119,B,-72.72533537871728,90.24956056660392,A,1
Other,31,Mexico,79.22461421503175,12.594472634850865,3.6472122581552213,B,E,A,C,68.21235319101191,C,153.7453864620958,49.88698311363998,E,0
Jewish,76,Brazil,-67.39791653331096,-70.87891848195456,15.13423449754708,C,A,B,E,-71.87722157085939,A,-3.12970807759856,-37.031590597051256,D,1
Hindu,28,China,-9.75540495501451,-29.00212252333069,59.88880322671734,E,D,D,D,-23.314118770067736,E,158.84890939725943,36.453483918711136,C,1
Other,28,India,-42.4237839820189,-121.95066960342302,21.303451166695663,A,A,E,A,-90.37734250104657,B,65.84240244094438,-21.531319824167763,A,0
Muslim,82,Brazil,62.41951051679825,-132.94349464712752,-58.739763293741696,B,B,E,C,-28.173817102219633,A,172.97150792516868,-123.59535881313907,E,1
Muslim,50,China,-36.9121182636927,-92.93644728205474,27.39825991653131,A,D,A,C,140.54959984955744,A,-191.47177725776194,109.9324313978728,A,0
Other,41,Mexico,30.33244236329479,-42.974199491041404,-137.85073709868513,D,E,D,D,23.249409196683242,E,5.422988288095338,4.247564711570815,C,1
None,40,US,108.83960483812129,-22.821608742240258,-128.11912496755377,D,C,D,E,-120.93822258826512,E,-19.721599294855782,129.20013251514996,C,0
Hindu,85,Mexico,126.92390096494765,-85.71161929195317,174.95044621054518,E,B,A,E,78.53951901212338,D,-133.98147007989988,-39.920753151449404,C,0
Christian,26,China,238.9640081678071,17.361023846654543,-10.380638444309312,A,E,E,C,-82.51161907616394,A,170.1951045580923,130.29916154295313,C,0
Jewish,19,Brazil,-46.08134373007587,-135.9903163650729,102.74870302547865,C,B,E,D,97.84143764745848,D,50.382518832561175,199.83976176064465,B,1
Christian,62,Germany,-109.00256595092985,-140.85236890795304,-19.341736929525755,E,D,B,C,12.496253418796165,E,7.078053606437002,-13.371689143086519,D,1
Muslim,75,China,10.691350614335956,104.12229588775392,-40.78252343350246,A,C,D,A,-126.23819937269457,A,92.65527525352154,-145.22296722258136,A,0
Jewish,86,India,-46.44461386026081,-116.7439910549008,-167.02791902148,B,E,D,A,100.16742667668541,A,-28.2195203891632,-1.7047478040064918,A,0
None,79,Other,87.02642841755916,178.19618601080697,50.92033289455424,D,C,C,E,36.567374311266065,B,-70.06603347688961,108.80944294423446,B,1
Muslim,63,Mexico,-4.113063833549142,39.8655837558638,23.091073870833462,B,E,A,B,3.2072165227390705,B,66.72588541033649,-61.904108778868775,C,0
Christian,46,Germany,168.6865142574005,-105.56693354573603,62.77531354086586,C,D,E,A,72.64867928255069,A,-49.728009459940175,197.41885445358562,D,1
None,69,India,84.41740458057787,176.36995793780136,-92.49099640603802,E,A,E,C,-88.31484655111885,E,8.638991219402117,20.322645186887005,C,1
