veteran,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-Veteran,19,B,E,B,A,B,-184.51665910110304,-20.759036634459463,D,123.2174482514328,128.49222581204114,D,E,-115.35503211190718,A,B,E,E,-149.88151318333007,30.160578461777188,1
Non-Veteran,53,E,C,D,E,E,35.6751343840724,-44.03273672404808,D,-113.04559329929936,61.06953920549495,B,E,-103.83932327842278,B,A,B,D,-273.1427996465312,1.3579525057438722,1
Yes,27,E,D,B,A,E,-8.546449657314534,132.7450235347459,E,-109.3423654289925,79.06842714570102,D,E,-56.850906874993726,D,C,A,C,-124.09750720470048,-47.8948611967286,1
Veteran,20,C,C,E,B,E,110.4380302010636,78.12969069456453,D,-19.512219777430484,45.086848880889185,E,B,31.447920822930797,B,E,B,D,-98.8430692679381,95.02735688904579,1
Veteran,35,C,C,B,B,E,-48.64445553022904,-67.00444077860058,A,89.47832082427898,42.49664009152547,A,D,294.7156828264883,C,C,B,A,35.52052809264937,5.862952853106602,0
Veteran,45,A,C,B,D,C,-246.34319501603485,-22.516005818461714,C,150.58499900005677,-130.5581797212273,E,E,25.91998449709529,B,D,B,E,-33.58247105639495,-58.86921609655163,1
Non-Veteran,60,D,B,B,B,B,-45.249531027489645,-41.45049954249338,D,183.18769327860642,-71.37641669238826,A,C,146.42251689686557,C,E,D,D,93.3328901633096,121.71824104903344,1
No,50,A,D,E,B,E,88.70207830930065,91.51027963226656,B,46.44198442517461,-50.299355032999,D,C,-148.71463103494324,B,E,A,E,91.18681585281855,105.4285972609226,1
Veteran,78,D,D,D,E,B,40.10834427148825,51.4354544849695,D,-32.14907457384178,-6.237043797460282,A,C,-147.2222807927245,D,B,A,A,-17.04376527625766,152.6367904850449,0
Veteran,64,C,C,E,C,E,-2.665569626280439,-138.76948002050375,A,48.76212427171189,30.121379822264423,E,D,-68.15239899970939,D,E,C,E,-288.9375543276487,23.239542968959487,1
Veteran,63,B,C,B,A,E,128.65936996096286,-184.65038780837074,A,48.473529708418525,-110.96276363072066,A,B,30.531185032820023,B,D,C,D,-25.10815479069535,195.74217011476424,1
No,58,D,B,C,A,D,107.87030147748608,149.9680740515149,E,72.42677402355307,-63.889284186663865,A,B,-85.18124096325316,D,E,B,E,-53.78487034852334,45.951319755082565,0
No,24,B,D,D,B,E,36.20609198132738,-229.50174003563117,D,42.14961204376297,-154.72307762974987,D,B,-184.67681559921138,C,D,B,C,-110.74629552318207,-189.07147705009803,0
Veteran,23,B,D,D,B,D,-151.8994250688722,43.047159660470186,D,-128.0526390263975,-32.45874452804779,E,C,-7.684884667482803,E,E,C,E,146.08824605698493,123.23151191204249,0
Yes,21,B,B,C,A,A,5.224215277612979,133.9103858694404,A,6.060000114215085,-17.030240936216455,E,A,90.37553214223219,A,B,C,C,-87.20814267525574,-48.41751338195766,1
Yes,20,D,E,A,B,E,-54.15216480707466,-0.23575343079909777,B,-11.658542960420208,20.873764871321207,B,C,159.4893690604699,C,A,A,E,19.512910154735184,4.119072685462131,1
Non-Veteran,37,A,A,C,C,C,36.9263476160691,40.598261344076256,D,24.407867699070206,-75.29052813632177,B,E,-74.7619322053869,E,D,E,A,138.36554250856076,83.47705033780332,1
Yes,65,A,B,C,E,C,-143.02023883290354,-36.746321542653725,E,-42.719643698402095,215.64574700715647,B,B,1.6145119123434586,D,B,D,B,50.92587675563646,136.50287099350518,0
No,24,D,A,B,B,D,139.34226320016492,-84.35955517333099,B,36.416961114185945,-190.38546062223716,C,A,-94.46221603254203,D,C,A,C,-1.8323129631544972,23.654867779819785,0
Veteran,71,C,A,D,D,C,128.73296218629352,114.04731228721201,E,-69.4197800631964,-136.6747725918563,D,B,-44.14611088662655,B,B,B,E,9.961862873789958,-26.29670545530103,0
Yes,21,D,E,C,A,C,-59.72292014604922,28.175808935424314,D,-55.874731317494074,53.77572219981285,D,C,-138.1134780427188,C,A,C,A,29.734489359220458,-67.83507733150597,1
Yes,50,E,E,D,B,D,-24.700387074709667,-102.28813193117755,D,118.9726830888189,-36.71611058862392,B,B,-11.861529327840389,D,C,B,C,181.2023724770256,76.13430517194595,0
No,39,D,D,C,E,E,-8.944395396363793,-120.09331782080828,A,-127.34033977876564,-83.70713954839688,D,D,-17.247805011285923,C,E,C,B,-142.9195469037039,-63.39468861139124,0
Non-Veteran,54,D,B,A,C,A,80.16211994962687,-58.79984850111739,E,21.594290173415462,179.0786474592994,C,B,-55.90139062878298,D,C,A,B,18.88486691748324,-44.425635201350595,0
No,18,C,C,E,A,D,140.0835770033892,-15.706165583270892,B,262.0554151737899,59.43349083854711,A,A,-13.608889883587866,D,A,D,A,88.62338597963844,-21.138827551530756,1
Non-Veteran,21,D,C,B,A,B,-11.857146897438398,-3.1247766371525634,B,126.8516032587113,-65.62788910952908,B,E,-93.78113399935229,B,B,E,E,-29.02465434980185,-133.8346643508345,1
No,22,D,B,B,D,C,-173.55500724929428,45.927611546770144,D,-91.3995104883878,-47.66114843898572,A,C,285.1582058234761,C,C,E,A,-24.14114747319583,50.01335270144214,0
No,42,C,A,E,B,C,89.68367696702414,57.88923326653032,B,20.231456499838394,-111.29834039098536,E,A,127.33806489897567,B,B,C,D,64.1888947837569,-19.3922262431889,1
Veteran,57,C,D,B,A,C,28.89992868400615,38.315320668211776,E,-137.78809500837085,-22.03206963702187,B,B,-50.111684712187845,D,D,C,C,93.5677203548295,-36.801894886314315,1
No,77,E,A,E,C,B,10.776220960323066,-109.2457356366918,C,111.87137257777742,-10.514927845904623,B,C,2.589946080050387,C,A,C,C,78.86305926222668,-39.08522061258265,1
Non-Veteran,72,A,B,D,D,C,59.66046215911892,-23.45883758807694,E,172.62975612104535,103.89083306688471,C,A,122.69301247333506,D,D,A,D,67.1413206911751,-166.7484892190275,1
Non-Veteran,38,A,D,D,D,C,-73.43199963554329,78.52996906466696,D,-8.545539585869879,14.184150820519031,D,D,120.36614140874397,B,D,E,B,-46.60091383542485,-47.44441579140186,0
Non-Veteran,42,C,B,C,D,E,115.89367754277156,-70.21442813304343,C,-18.33745107216354,59.52666032338898,A,D,-10.374614228290381,D,C,D,C,19.343342122334093,58.9558863061772,1
Veteran,38,D,E,B,E,C,-19.78330942686877,-76.87889306697599,D,-108.42723844963422,14.168328384801008,D,B,129.29899086913764,B,A,E,A,-14.375469348485623,-103.28791894277268,0
Yes,18,C,C,C,E,C,-141.76530103769687,97.45567842762672,B,-56.95502281571644,-130.69657620056952,E,C,60.28423255603204,D,B,D,C,-144.27289912187956,40.50726059119331,1
Yes,65,D,B,A,C,D,232.2362441520146,45.45179496861152,B,179.02849701332,-52.10103727588169,A,E,-0.34140392873909503,C,B,A,C,26.249448062817248,44.54643329500382,1
Non-Veteran,30,B,C,A,B,C,-99.76388322689598,-134.68468735157418,A,24.321868194685802,-221.28375151628254,B,C,-46.97637849328133,E,D,B,D,2.815612313867888,47.88237589667064,1
Non-Veteran,33,A,A,E,D,E,-40.63151272740107,-172.2102371470692,D,98.28665212301333,104.85967819273236,A,C,-147.32727507865408,A,D,C,A,153.6018963449548,-94.52148460225665,0
Veteran,44,D,E,B,D,E,-48.23812884327236,-136.68597649418987,B,2.211416322489063,94.95275723961393,E,C,-13.526272037617563,A,B,A,B,58.62336980396824,-35.46413727686401,0
Yes,58,D,D,B,D,C,-11.558434376007416,-37.88941271543239,A,-44.733511645830575,66.16574218968326,A,A,8.095234044625354,D,E,B,D,-67.84121504682409,77.10960133433218,0
Non-Veteran,60,A,C,B,C,A,-75.8655376525114,-76.59029922854369,B,94.34861198564627,-80.83720200468703,E,B,41.15414303517107,A,D,B,D,-46.852503747271555,235.21074073789,1
No,68,C,E,A,C,B,-129.08376567536322,28.44450542860543,B,38.6780045668229,92.96312912112118,A,D,-2.9559033142173528,B,D,A,A,118.01031852954056,12.163312677966903,0
Veteran,19,B,C,C,A,A,82.98413838681078,60.485137793943935,A,-39.60878561539028,-2.24457235466028,A,A,-93.75650836774498,C,D,C,D,99.0271122028967,183.18063733297242,1
Yes,75,C,A,B,D,A,287.84512082802763,-128.50022552672377,D,99.48619916591673,-38.37276586836631,C,C,10.08155490933121,B,D,E,D,135.99662165678424,288.36956304604627,0
Yes,49,E,D,B,B,A,113.9667909429499,-71.75705184430208,A,-27.386360299916014,29.285565366288157,E,A,40.01664083148742,B,C,C,C,39.50762845852264,46.33927133928096,1
Non-Veteran,36,C,B,A,C,D,-81.84968195714679,32.84602326711444,B,191.67940188059632,-120.10795281024109,C,A,-61.494423880036976,A,B,E,A,-11.143086626324743,96.87687976671263,0
No,57,E,A,A,B,A,61.779837188999785,18.46352137289293,A,-49.45555980878161,106.42722931890738,E,C,-101.37303773533668,C,B,B,A,141.0254556100842,-35.8173015766326,1
No,27,D,C,E,A,B,-33.00962379391802,-149.0489215633308,E,143.63711186067906,-116.28686828501293,E,D,42.30941239950396,A,B,B,D,-73.4108468581234,146.76392138111,1
Yes,48,B,E,A,D,D,-110.50167976923217,-118.59937817342534,A,-97.69365586044644,-53.44826194532223,E,A,-74.03667557643566,D,C,D,B,-151.15638939665837,-145.0824531062123,1
No,22,A,D,E,C,E,-67.42181105185617,59.83603699482677,D,15.02752727087573,-214.624532444318,A,E,-64.01943862258622,B,B,D,E,99.08947140202358,-59.04414415829665,0
Veteran,61,D,A,D,C,E,85.13543115124679,-92.30610593564897,E,-106.97355301607399,-55.8193852581728,B,A,11.764512067315492,E,B,E,D,-89.8587158006626,-135.90711713199005,0
Non-Veteran,52,D,D,B,C,D,27.73524010258975,42.35470472827134,E,43.2046666617821,76.91109544215621,E,E,-56.031098026830115,B,A,A,B,129.56382256742515,-56.16787029474507,0
Non-Veteran,30,D,A,A,C,C,70.03462460051752,-59.34335601410421,D,34.38654814896029,112.89193466315932,C,B,-36.84381813573195,A,E,C,E,4.182628380757391,-70.17237934770665,0
Yes,36,E,B,A,D,B,128.90167535280747,-33.117332031116554,C,-44.927604087435604,25.646800155595216,E,B,46.550399686686674,D,C,B,E,-121.78015498565098,-99.504372365175,1
Yes,32,C,E,E,B,B,-92.54639465505174,7.460378296458576,B,-141.30418274794903,8.120936062137323,D,D,-203.3727577828739,B,B,D,D,155.2023935901515,84.78883228713899,0
Veteran,29,B,E,D,C,D,15.24522693662346,-149.55647815802973,D,38.59102773288318,-60.00062231174391,A,E,-74.20998337194945,C,E,C,B,-72.0581782148222,29.516137216087795,1
Yes,23,D,B,D,C,A,12.855472622480162,-97.03787543642824,A,11.904951928455015,-140.74837188131588,A,D,77.79707324955181,D,D,C,B,-40.86924138645624,28.29125429552019,1
Yes,42,B,B,B,E,E,-29.3375270181562,-66.66688638740074,E,-8.97194742943333,-32.65348040337031,E,B,77.12203315478318,A,E,D,E,-29.412993691750593,52.59269896113492,1
Non-Veteran,59,B,D,B,A,A,-112.32008051188136,-85.2999726131022,D,37.68283805131977,17.263518781218842,B,A,-98.49825178425992,B,E,E,A,-81.86977582399653,-49.70043379093329,0
Yes,25,B,A,A,A,E,1.7741296378841211,-155.20051543165053,E,-43.51615209239521,-38.481053381217585,C,A,10.064877909178097,B,B,A,B,-10.251642296797483,4.733639317235928,0
No,36,A,B,A,E,C,-95.0736017553541,-58.08422564710081,A,-145.52096087443678,-10.815811759676787,A,C,-105.64120195595541,B,D,D,B,81.31237722118905,-129.02841987535172,1
Veteran,64,D,B,A,E,A,-45.06976142842352,30.910906618892042,B,-33.81487306507217,-28.223472742038062,B,A,-50.03151713294785,C,C,A,C,-27.47163969676809,103.08556812667446,0
Veteran,46,A,C,A,D,D,180.3192635292508,27.31257778566742,D,153.9488445779905,-125.02230526502163,B,B,-3.317003300007922,D,E,A,A,60.316906291916794,150.6259964676926,0
Non-Veteran,45,A,C,E,E,C,-93.80163367485676,-144.0867809108208,E,97.5026662913006,202.7190367526226,B,B,-25.171808713651888,E,D,D,D,83.46940531644687,56.83914143012434,1
Veteran,55,B,A,E,D,A,139.81901551200514,2.0947214971564927,C,-54.72833074848996,74.43864595328307,C,D,99.88186854332797,E,E,C,C,-98.922853506965,-107.28616545256358,1
Non-Veteran,44,C,A,D,E,B,32.955839596037144,141.38811885404547,D,101.65212756716062,6.587500403584314,A,E,4.933609622389447,A,E,E,D,137.15822899584214,-140.3581393537935,0
Yes,72,B,B,D,A,A,-57.71548948326313,182.01670923620586,B,-21.570582714689436,-134.515466257904,B,B,-99.13404226611871,E,D,E,C,-154.48858713039547,-26.892919256176413,0
Non-Veteran,34,E,A,D,A,D,-67.53976769620428,4.815953135262758,A,21.546992093833445,-85.23523871166833,E,A,45.481059489423174,A,B,D,D,-71.8189628348999,146.54261229579433,1
Non-Veteran,76,D,A,D,D,E,-125.99139395215555,11.415255131925871,C,-90.48389690653471,-146.68611451037455,B,A,-108.1760796394592,E,A,D,B,180.7825769735834,-58.65277039529572,0
Yes,50,A,E,B,B,C,-23.622484796747354,77.51787741881702,B,31.873335329401307,-77.15838311091797,E,C,0.966488811117552,D,A,B,E,-98.8908082181941,-16.55473789565219,0
No,51,C,E,D,B,A,35.45400080665086,120.9987784348819,E,6.5378922798742165,203.23660570357512,A,A,-112.16841235149519,E,A,D,B,53.72820954309956,49.598450414392126,1
Veteran,41,E,B,D,B,D,35.106246707741484,-25.33005769673851,C,-80.49076170007793,109.76903089261903,C,D,-60.81507233010864,D,C,D,B,-141.77892118629794,16.397386932132328,1
Non-Veteran,19,D,A,A,A,C,-121.57093564863091,52.276869641256916,E,-9.044693247230722,-16.475081872050517,A,C,-105.10982254799698,A,E,A,D,145.21370294443082,121.53896648537939,0
Veteran,36,B,D,E,D,E,-55.09505310932125,-128.25596038991932,D,-92.30099441564387,-91.76146358656051,C,E,-40.80018191850819,E,C,D,D,15.024979842771103,98.38339597642218,0
Yes,36,A,C,D,D,A,11.617301784447408,-155.87280729643365,D,35.96513482000603,-75.73607743439347,D,A,33.7719042517321,C,D,D,E,69.53112141068463,-15.017989772783311,1
Yes,65,A,B,E,D,E,274.25930846228346,180.4046778558148,E,12.108544871057989,-136.34159788060916,B,D,-76.68773137340452,D,E,C,D,-227.75945205468574,-76.95773997284756,1
Veteran,44,E,D,D,B,D,224.5398282072776,-39.839901774154505,B,221.25450823070634,18.16336629167779,A,C,76.50251123205092,B,D,A,B,73.54619443291128,200.05170546374518,1
Non-Veteran,31,B,D,E,E,D,45.55273602767595,-68.61156889556369,E,-58.75911091153547,-64.48582659778803,C,B,-150.90634864173194,B,A,C,C,204.57148112156563,-9.094061322825397,1
Veteran,20,C,E,A,C,C,-42.28621999764627,-90.81373940775393,D,30.00303953812451,-103.03406930174852,E,B,-8.31086201483979,B,B,E,C,-17.46610962786825,-33.177870698937525,0
No,20,A,B,D,C,C,-21.902376835218824,-39.54161562355734,A,56.465972116860875,78.45356964248798,E,A,-45.76523980320524,C,A,A,B,15.10987879603998,-86.88559986379207,0
Veteran,52,B,D,B,A,E,-22.883008279758972,17.79835998998455,D,133.1024408444293,-6.645882249489571,E,C,-36.073249153777944,C,C,E,E,-53.13787888650664,71.28651469367793,1
Yes,48,B,E,C,D,A,0.6574538573447061,57.85077913111917,A,8.92159810451605,45.04850125816897,B,A,-117.8565819182162,E,D,E,A,-4.358681781695303,-52.67771905253733,1
Veteran,65,D,A,A,A,B,191.0185476848255,94.73460872200702,D,-110.20146125914798,75.96293076373287,B,B,65.49176982679576,E,B,D,A,1.323195760096103,-66.41287454155072,1
No,43,A,C,A,A,C,-83.42830326231507,-30.022795175105777,C,65.69131576713374,127.45253401023477,B,E,-105.40707220735202,A,A,B,B,-114.59639360768557,107.80662569573596,1
Non-Veteran,51,C,D,C,E,D,114.48500182791905,-7.0097030097072395,C,70.94909956102323,-23.51964453375561,C,A,-54.66483132471593,D,D,A,D,-83.95513468528515,41.81278985021615,1
Non-Veteran,40,B,B,C,E,E,156.74727141412956,120.03008593919957,E,118.49381046797419,-14.118787801174246,E,D,-19.034490802364328,C,B,B,C,-5.547943190174184,46.40090918699356,1
No,52,B,C,A,C,A,-57.10836324577616,-1.811171636983697,A,-65.2133881162681,-183.4322875938699,A,D,134.8231813376923,A,D,D,E,3.8147416793352997,244.43643021276088,0
Non-Veteran,49,D,D,A,A,D,130.4929569936035,-138.09091416383325,A,-83.75894309140446,81.43429260605019,B,C,146.56966423911456,C,D,A,E,101.3254573832306,4.732390472752966,0
Yes,51,A,A,C,C,D,115.76256199966951,34.86805995473437,A,89.39358124372669,137.78138702230197,A,D,54.637556408503364,B,B,D,C,117.7791186929299,23.358772754665445,1
No,57,C,D,E,E,B,218.26521744807476,-120.57688844396357,C,-74.28969392823592,-179.0589005039807,E,C,148.28871967787208,D,E,B,E,-73.25242981899027,63.655044823500816,0
Yes,52,A,A,B,E,A,-71.90716175338811,-12.147426172712727,D,233.29815519270727,-50.982560460538465,A,E,-19.24288833410463,D,D,C,A,-43.54621143707318,-76.06323600530467,1
Yes,29,D,B,B,B,A,12.54357812841812,232.75791194504083,B,-57.01224803973487,-86.15794763927383,B,B,28.189112589644687,E,D,C,B,71.70196237279768,115.32090767864412,0
No,73,D,A,A,A,D,-101.40234796045542,-68.25257092399224,B,6.06376245847616,34.92863067628378,C,E,6.355373505946373,E,C,E,E,-212.22805091753116,109.8412347844698,0
Yes,59,E,D,A,E,D,21.04324847606902,111.34292116766471,D,-154.6862029011121,-65.83373580412697,A,E,34.43196993920219,B,D,E,C,-144.17993828312822,49.530700099789236,0
Veteran,53,C,E,E,C,C,-13.740658239760977,-84.66542348419293,B,35.80831950083188,120.33022375023899,E,C,-28.452812149223238,D,A,E,D,54.1708880768073,-106.44906328131438,1
Veteran,62,B,C,C,D,C,65.63157839141977,-22.27903985067902,A,-8.397667780379782,31.013955996274454,C,C,14.481149658736348,C,D,D,A,127.07850778674876,-129.82724358475988,0
Veteran,61,A,D,E,D,A,-175.6382932006832,119.29997747418413,D,-43.76573152042687,47.40631591532642,E,B,141.88273508492642,A,A,C,B,266.7529065459702,-5.529662489731506,0
Non-Veteran,41,E,A,B,B,B,111.57682983511438,180.20940053502565,C,20.553258538568674,5.843584553501138,E,D,-333.2887787938451,D,E,E,E,33.48610435482957,-19.45822345332783,1
No,40,B,A,E,B,B,101.94545310665934,33.518741934390796,A,-33.60006543908131,-145.246306232049,C,E,12.11003981076561,B,E,C,E,-111.43822590050767,-83.9407310684683,0
Veteran,34,C,A,A,E,D,-73.34735078387418,103.28536750993294,E,45.971848504479354,6.008560542056056,A,E,209.3753418378024,C,E,A,C,-78.26056747607389,45.422319373171185,1
No,62,A,D,E,E,C,-156.60022765802782,98.96088319427815,B,-79.80849822832482,172.51594012987385,E,A,81.95365734396765,C,E,D,C,2.0320473687428158,-241.48808955555376,0
Non-Veteran,61,B,B,B,B,A,71.79509509477322,234.30723666633594,A,-64.27783290354732,-84.16890662929653,C,A,-95.47622401972986,B,D,E,B,118.41905664616222,-38.752229898086235,1
Yes,54,C,C,D,B,B,90.13961973998926,48.78978474785814,E,-51.69053326246441,45.78814537358158,D,E,45.956696547870145,B,D,C,D,-53.60021109024674,55.429225182005695,0
Veteran,66,E,B,B,A,B,6.239752655408255,224.05618781327487,C,26.42536201729425,-14.676361827737558,D,D,-49.66961562642761,E,E,B,D,-27.12096542828092,-73.0803049739784,0
No,18,D,E,D,E,E,-25.529407924700546,-104.57288852682301,E,-124.7243451551628,-85.94915109164141,E,A,84.97159643085112,E,E,A,B,-194.57924469456236,-120.06136380652225,0
No,20,D,B,C,A,A,39.32482038193924,-75.09449810371423,A,62.13782860348074,-239.39360427239177,E,E,223.02281212905427,E,A,B,E,5.963394552053146,66.13318945073007,0
Yes,60,B,D,D,B,C,100.40093714117945,172.46932007981027,A,80.24473696131469,8.10998857090679,A,A,-29.361986058937788,A,A,C,C,-185.29779366832153,-65.49711634206398,0
No,20,D,B,D,B,D,133.11608473126753,-43.641716191833886,A,44.19753546621386,-148.25171597946468,B,D,56.78510577458539,E,C,D,E,-151.52607889874173,-30.395252073488294,1
Yes,79,A,A,B,B,D,15.96283917182306,-22.2881889408902,D,34.16490319941455,-26.03668678652269,D,A,39.6975597340688,D,B,E,C,-40.20877660347014,-30.641653729851388,0
Non-Veteran,40,C,B,C,E,B,60.68378826549458,-80.0714197312659,B,-4.6560837090568965,122.268540890821,A,D,41.61109077739001,B,D,D,E,-31.804134239242117,28.044360405514446,0
Veteran,65,B,E,D,E,D,-52.01046995910858,-125.07373044331953,C,-75.95302154946407,-1.4236352551565012,A,B,122.51212727745211,A,B,D,C,-11.254020060127823,-40.27953391749474,1
Veteran,61,A,C,B,C,E,64.16671591071481,118.71629146629681,D,-89.59172838532761,29.743683478046062,C,B,-10.46809920389883,B,B,E,B,5.38943868761,67.65306720401742,0
Yes,66,A,B,B,C,C,-172.5283708860534,16.2877923558211,B,-117.94177005739034,-67.70583557211332,D,D,-27.081561195059535,A,B,C,A,93.603351889207,-112.99270299859067,0
Veteran,61,E,B,A,E,B,-113.75943224224565,101.80858545337365,A,-216.77222404103782,116.57176026615592,A,C,-42.50547876029396,B,D,A,B,178.57054784316432,28.095800890306844,0
No,26,D,A,B,C,E,85.51621343311457,-80.93920049222866,D,27.717327464789737,80.88748048293853,B,D,-80.11186172112293,D,A,A,E,42.66441998541407,-24.56563783153603,0
No,22,C,A,C,A,B,126.37108137957773,21.51563884725757,C,-65.4116902155665,205.7998757840401,B,B,26.259640819873457,D,D,C,D,42.34322814544093,-36.785507852042656,0
Yes,34,B,E,D,E,B,123.21643559017441,76.64310083263214,B,28.464209358957465,5.162637544886524,C,D,-41.9461117280893,B,E,E,A,-75.95023490098876,74.33053508515421,0
No,71,B,B,C,E,B,-5.423965758358383,2.7511274799021734,D,-143.0859198927559,-37.59151228540606,E,B,-41.01006235874644,E,D,C,C,194.59327101778493,-41.33734279024965,0
Yes,24,D,C,A,A,D,-95.45632587350644,-98.49928031521321,A,-292.798513737053,-81.22056819535621,B,A,-104.00413961740709,B,D,E,C,-7.834782534183544,64.5356594351146,0
