genero,country,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
F,Germany,Homosexual,65+,C,C,D,D,239.74669710116135,B,-35.68501712907189,C,D,41.67632792628462,C,C,48.691582562137896,87.56705386709194,D,D,-75.11162596573794,33.99748480977488,1
Non-binary,Germany,Homosexual,36-50,D,D,C,E,7.207649641380128,E,22.00794265272267,C,E,-216.81602994689842,E,D,155.25983204164822,128.55676585350975,C,D,43.590137583755194,78.46723777815335,0
M,Germany,Other,36-50,D,A,A,B,-89.46249535580802,A,6.245159237494496,A,C,-1.6342775109217302,E,A,-37.96354906965616,-81.78402243634571,C,A,127.35214407603952,9.68387981441992,0
F,US,Bisexual,51-65,D,D,B,E,-57.15379449092327,D,239.24217435086734,A,A,44.784126315452426,D,C,-24.09431438429731,-122.35705116978967,C,D,-134.72246329177483,-73.70913574728266,1
F,US,Heterosexual,65+,A,E,C,B,-8.489456363260402,B,78.1203997072738,C,B,6.714047181307394,A,E,-135.14570613845748,-199.45395270247633,E,B,-51.43517388302001,3.3531309209450098,1
F,UK,Bisexual,18-25,C,A,E,C,132.2654988212822,C,144.3802970489905,D,C,-182.0619370774729,E,B,-2.3181325883160233,154.96395120574462,D,E,-194.48637048808627,63.64279589872935,1
F,Germany,Bisexual,36-50,A,E,A,E,130.18991430905908,C,79.01697937962417,E,A,-67.89042477050936,C,B,-2.446606322964032,19.439223136032346,A,C,-33.08494029158306,47.125713808251604,1
Female,Other,Other,51-65,C,B,B,A,-61.26878608858688,B,-71.91695615668493,B,E,-136.01717130409295,A,A,-186.72236757971567,5.457496396475029,C,C,-2.9904044318898397,-2.11176454599271,0
Male,Mexico,Homosexual,26-35,B,C,B,A,-50.396969758075585,E,204.22156150453102,C,D,-57.74665872514515,A,D,131.31853096509556,-30.180056145583496,A,E,36.66116419532068,87.76893862963145,1
Male,Brazil,Homosexual,26-35,E,C,E,B,-119.82703740607967,E,230.26161032622218,D,C,131.72206340091165,C,C,14.458300734983128,105.00039258694281,C,D,-46.28067983523095,38.786615294913744,1
Male,UK,Other,51-65,B,D,E,A,67.95898681826723,A,-73.66460562901612,C,C,39.60684512905762,B,B,-105.95297510483728,-4.9397020043324975,A,C,-117.56003803475146,-22.20942832566319,1
Non-binary,Other,Heterosexual,65+,E,B,A,C,-124.62474986213262,A,-66.69089385469323,E,A,35.17472035484402,A,C,87.71276056504196,16.524517213990762,D,B,125.81318167732032,-97.61184400272647,1
Male,China,Heterosexual,51-65,E,B,B,C,202.45784714402495,A,-29.970457390846722,E,B,-38.31270917719321,C,B,-116.4559472893017,-17.967959294812992,D,A,4.924487226972585,202.5043411864745,1
M,Germany,Homosexual,65+,D,B,A,D,-119.9379815557597,A,-23.891304996602784,E,B,-109.31525164206836,C,A,-233.2688352721402,19.251397927565087,A,A,22.999040861228167,-85.91705424204731,1
Non-binary,Other,Homosexual,36-50,D,C,B,D,-153.44107860069417,E,-58.06966046279801,D,D,177.05045661013398,D,E,142.0624399134991,33.5464637702458,D,E,138.9971630026267,97.29562297490506,1
Other,US,Bisexual,18-25,E,B,A,D,-214.18513902541352,C,39.79024878903462,E,D,90.08880732296707,E,E,-86.24429916694551,261.7242146676366,E,C,-149.69500958621606,-102.15401802749231,1
M,US,Bisexual,26-35,D,E,C,D,106.4528984649008,D,38.15458054225993,C,E,22.148851883069074,B,C,-5.048061165152822,-2.756643974793798,B,C,9.58151929216318,-104.97693515692328,0
Female,Brazil,Homosexual,65+,C,B,A,A,-26.96755884922127,B,-80.42523590396388,D,D,-3.5963888366355916,C,A,-50.29104579180665,-78.09822284895725,D,C,-45.367752616282544,7.003927093903534,1
F,India,Homosexual,36-50,A,E,C,B,-32.71688560470394,D,-304.64828637833375,A,B,20.85756666246099,E,C,41.90132133499626,67.36925289301452,D,E,92.9906294453087,-59.402833709388794,0
F,Mexico,Other,65+,B,D,D,E,-206.75174329135822,B,35.328674819214484,D,A,45.76002898601988,D,A,9.580361592439992,60.243973611786885,D,C,-13.676630839550654,75.78041226776085,0
Female,Brazil,Other,51-65,C,A,D,C,-64.47764609553481,B,-176.3997122272027,A,D,-97.75962374209529,B,D,-53.944726806169555,161.37728687063498,A,A,-7.684421514653833,5.365323356068908,0
Non-binary,Mexico,Homosexual,36-50,E,C,C,B,199.09504709808726,D,42.522657691629604,B,D,-52.229976297181594,D,E,87.64067800473264,-193.4777103231303,E,A,83.81780497776693,17.608725262722995,1
Non-binary,US,Bisexual,18-25,E,D,B,A,-121.96249630053613,D,10.299349322347691,D,D,44.23848733281528,A,B,-87.19920073812938,-32.613608433131155,E,A,-38.40088144672054,-125.15427873776753,0
Male,Brazil,Homosexual,26-35,A,D,D,B,67.99667966473018,A,85.52681355927065,E,B,-41.771568052497166,B,A,65.81336705876976,-2.157762531029327,E,D,-65.49668339145605,129.64750478448133,1
Other,US,Bisexual,18-25,B,E,D,E,-167.65923410952493,A,-115.42819306211847,D,B,67.23775805797652,D,D,2.1195231194236777,-28.501395158626412,B,A,124.07606053143263,160.9346560857139,0
M,Mexico,Other,26-35,C,D,B,B,-15.858439354505952,B,-16.949892967863605,B,C,-153.04592816697152,E,B,-112.68505982061419,-36.245579089984986,D,E,159.88508421533004,-54.82363777644282,0
Non-binary,Brazil,Bisexual,65+,E,D,C,C,23.325163406579875,B,-1.9061160257559124,E,C,233.70837781786963,E,C,-1.7698804064641152,-28.855157599819453,D,E,-57.50218857670194,66.08464965154597,1
Male,India,Homosexual,36-50,A,E,A,C,-47.60754135804929,C,-119.89481110537372,E,C,-2.76907251590812,C,D,-49.27010429484923,186.90116559780685,E,E,-10.598639212028301,-305.37656529631556,1
Female,Mexico,Bisexual,65+,E,D,B,D,20.334873519329488,D,-61.98599498616855,A,A,-83.01030319285567,D,A,74.76829243164177,57.59656615898334,E,C,-13.174934918009118,-104.68928870916889,0
Other,China,Bisexual,26-35,E,C,A,C,131.491506861624,D,-74.4845662545503,D,E,-8.181699828740928,B,C,19.566357385171695,34.98786129912189,C,E,-249.19888353888098,29.353975218034645,0
Other,India,Bisexual,18-25,C,E,B,D,-97.31927037330792,D,-96.76391910960479,A,D,-231.66806245979865,C,D,-18.823178305015063,28.11736605841651,E,D,-56.06068359328753,-161.61324598173655,0
Female,Germany,Other,18-25,C,A,E,E,-5.63582134218486,B,58.305373164408394,C,C,174.55485682940528,C,D,-33.011420917944534,103.98754693374418,A,A,51.76339167735894,157.08333601641408,0
Female,UK,Heterosexual,18-25,C,D,B,D,15.782486824760241,E,68.18688233765961,C,E,100.95435598274783,B,C,-94.00072089922308,58.58600246749132,A,B,-82.05961033710194,69.98097249910053,1
F,Mexico,Other,36-50,B,A,D,D,-64.45630115175426,C,69.99004512490296,E,E,-13.966354248847992,D,B,16.51023202362125,-20.651549848283306,D,D,-173.40048954456395,-74.89862756837037,1
Male,UK,Other,18-25,E,C,D,A,-3.0318253897015373,A,13.065541775623672,A,E,-62.18712078947796,C,A,-55.406599396260795,-84.38767606531967,D,D,205.8213424727089,9.1169764003701,1
Male,Germany,Bisexual,51-65,D,E,E,B,92.45481729978847,D,-64.5167578598573,D,B,-143.39001733816576,E,D,78.54459669453767,186.9365167800415,D,C,91.32557788323281,-120.67523632283898,1
Male,China,Homosexual,36-50,A,D,A,D,-73.23755433359344,A,74.68729554140904,E,A,157.38888868081517,E,E,-105.81679322133215,314.15005672230046,B,A,32.88092605255377,18.682836438319086,1
Female,Germany,Other,51-65,A,E,B,D,5.801117821909707,A,19.328432239050937,E,E,-68.80335313365666,E,A,-11.688133484900188,99.53249831787139,D,D,-79.52266956983681,-162.2101995054881,1
M,Brazil,Homosexual,18-25,B,B,D,B,97.47267296456964,A,21.21113350621875,C,E,-23.122592308630217,C,B,-107.82326271454947,57.674264230951124,C,A,30.192951216435297,59.24818139846055,0
Other,Brazil,Other,36-50,A,E,C,E,-44.687204172164805,A,72.51286248827137,E,B,132.19699917985474,B,B,-160.6068846863394,77.195841153109,B,C,-44.84069401609123,45.46799170900809,1
Male,China,Heterosexual,36-50,E,C,E,B,-22.389627728409682,C,-15.90479353738655,B,C,-67.67941194152888,C,C,0.029848805698969402,59.750608487060234,A,A,18.613156850342,176.08369598559705,0
Male,China,Heterosexual,51-65,E,C,A,D,-65.76823721561139,D,84.44230377190291,C,A,-105.91902324487702,C,D,-136.67770723350213,53.02784451604629,A,B,7.118774391481016,16.504895402059816,1
Female,Mexico,Homosexual,18-25,A,E,C,A,48.12673133871087,D,134.8482635658457,B,B,150.98796406960102,B,B,-69.44992122376618,-138.7507337639133,E,C,72.75411543232948,124.65601440476031,0
Female,UK,Heterosexual,65+,B,C,C,D,139.14246569336228,D,94.19524836010098,D,A,-46.970769584419806,A,E,41.50225256524013,45.63862605868325,E,E,60.668009555909855,-20.497437207487458,1
Non-binary,US,Homosexual,36-50,A,B,B,D,-87.1622542772238,C,5.302275000751944,C,C,-79.95344872400126,C,B,201.89872876545542,74.3812097881645,E,B,-59.2840604875747,-158.56022631473715,0
Male,China,Heterosexual,51-65,B,A,C,A,-21.159429854938214,C,-16.246568589229014,B,C,-19.3109863977403,C,A,-5.519263331279499,35.55786919051872,A,E,114.51248211167697,-40.49696272224133,0
Non-binary,Brazil,Homosexual,51-65,A,E,D,D,-15.525084064888045,C,77.4814114283536,E,C,30.919102930362126,A,A,-97.0749093486359,-40.09051640789917,A,A,103.70023120355796,-19.71151244081043,1
Non-binary,India,Heterosexual,26-35,C,E,A,E,-154.50642624335228,C,-59.26056288342119,C,C,63.85267552956474,A,C,16.144925208270923,-1.5245870933792105,C,C,-3.0513589867437014,-155.8370691763852,1
F,Mexico,Other,51-65,D,E,A,D,-49.78763919446491,E,27.66604315103862,D,B,44.5486511444166,E,C,-177.7922061477055,-56.06527850020001,B,E,-54.33331418495533,110.34810077021426,0
M,India,Homosexual,65+,C,B,D,C,-41.76125798858562,A,-259.82528466328915,D,D,83.69270429486168,B,C,59.483166732537086,13.207521910284637,C,E,-73.02096188862376,105.14217325326601,0
M,UK,Homosexual,51-65,C,B,C,A,-48.51578966417115,A,-44.687228607149535,C,D,98.66539784378034,A,A,14.749003828250121,0.664787165344295,B,A,-30.227413432301802,-2.1452412344117424,0
Other,Germany,Homosexual,65+,C,C,C,E,6.382079457545258,B,-21.460512609009275,A,D,-7.1491656259887195,B,C,256.9219171920909,-58.09533153483668,A,C,-187.75522071726985,2.6515281188370423,0
Male,Other,Heterosexual,36-50,B,D,D,A,-53.903164297456826,C,165.5397651344776,E,C,98.58060522189193,B,A,-139.7164315654783,88.046427826741,C,A,16.122738307214803,41.46684330571891,1
Female,US,Heterosexual,51-65,A,C,E,E,14.83533246273969,E,67.7105135185257,A,A,-20.407507906501994,D,E,-18.47011480929146,55.299913202464225,B,C,-33.88820424601739,167.58281853239367,0
Non-binary,US,Heterosexual,26-35,A,D,B,C,-13.281566704514718,D,-74.06676514416863,C,C,73.63609812921406,B,B,102.91839470523576,3.985279316263489,D,C,-67.64939677535847,-64.41815910232323,0
Non-binary,UK,Heterosexual,51-65,D,E,D,D,-32.26433037563534,A,-13.34762435365506,D,C,-106.64961357429792,C,D,-2.0451530531799023,-98.09712821299468,B,D,0.9121649906265751,-42.72679431186353,1
M,Brazil,Bisexual,18-25,D,D,C,D,-37.657109896778685,E,201.6894576188859,E,B,-49.29943721640703,D,E,-56.4668151532411,141.36647422991595,A,E,-6.263745891442703,78.85566044810474,1
M,US,Other,18-25,B,D,B,E,77.73210892839892,B,-230.56586279401222,E,D,-111.24264477586345,B,E,-24.614713412773664,-211.7550987412053,A,D,31.210897762664313,101.15517816822066,0
Male,Other,Other,26-35,D,D,A,E,-50.1121337574982,C,48.42156000914577,D,E,54.01650697143585,A,C,11.283775609933318,-82.86744057770478,B,B,57.235336132847934,-87.23518475730569,1
Other,India,Heterosexual,51-65,E,C,B,D,81.4073528331286,A,58.66766094810741,B,C,-47.30499902342659,A,C,302.02016613488485,85.18516947508252,D,E,20.455621134042037,51.510412148073904,0
Female,Other,Heterosexual,65+,C,C,D,E,291.5792464815828,C,2.929700518843997,A,B,-32.93207757589695,D,A,8.505604872461648,-69.32569340450327,E,E,-68.0846128595271,47.239619828613314,0
F,Mexico,Other,36-50,A,D,E,A,88.40197827937682,C,117.20377903300935,B,D,-11.783510094153817,D,B,158.11795051732807,-12.718108827368393,B,C,-101.7093610787269,-24.529339265423168,1
F,India,Homosexual,65+,C,A,A,B,118.33989623200483,E,-157.15516045320808,D,C,-77.36337375403359,A,A,-1.5167522091817318,-134.90069258796387,C,D,-36.00578697811075,21.794566570149534,1
Non-binary,Other,Homosexual,36-50,C,B,C,C,0.9355110691814674,B,147.788156115896,C,E,-18.568922845828652,C,E,-176.75529405414235,-90.92432639563266,A,A,100.52424312819733,27.828533109448685,0
F,Germany,Heterosexual,26-35,C,D,D,D,26.197993131184127,A,23.866921657870947,E,A,35.38468441699856,C,B,14.687571565469288,-100.9198213195134,A,C,87.95265518302767,-7.734252562156805,1
Other,US,Bisexual,36-50,C,D,A,D,33.61582272949142,C,43.344668732098555,E,E,26.835667928324387,C,E,37.124768388569954,61.56299175643246,A,D,27.786136473139777,13.346020969747844,0
Non-binary,UK,Other,36-50,C,B,C,E,1.5078157919619324,C,189.63003971474095,C,E,339.1905754929256,D,B,-106.33625782803288,57.253626146818405,D,B,-55.37579985168119,-43.919117138867406,0
Female,UK,Other,36-50,D,A,C,E,65.68820236120689,A,-89.06921329558091,C,D,14.72179149483574,E,A,-108.52232058735278,37.45997526629012,E,D,133.66051616298694,6.571230405960803,0
Non-binary,Germany,Homosexual,18-25,A,E,D,E,8.999292847190492,C,-51.09364444947349,C,A,-97.69954807692132,D,D,30.00069381298291,-179.11730341644645,A,D,62.57839441542843,142.0755078740909,1
Male,Mexico,Homosexual,18-25,A,B,A,E,-47.70373456008607,C,-1.0966522960358813,B,D,-81.04180560887626,C,B,-23.99351200001564,-67.57282337907044,A,E,145.24261524796657,48.93678028923399,1
M,Brazil,Bisexual,36-50,E,B,E,A,87.0009757863053,C,-11.236454711046914,C,A,67.82963304180379,B,D,125.97558162827278,48.26315547622043,D,E,159.98098540015712,-61.200970162194054,1
Female,Mexico,Heterosexual,18-25,D,A,C,A,-156.26856048806675,A,-197.99560431456328,B,B,-87.6333432794533,D,D,-57.41017601970714,158.40721727103156,D,A,-9.796591597925163,143.23467055638957,1
Other,China,Bisexual,18-25,E,D,D,D,79.94862664379949,D,-66.18203371585442,D,D,-28.646021778767288,D,E,-73.78479492844231,2.04196211999918,A,D,-60.070782333858766,-67.3911569209539,0
Female,Other,Homosexual,36-50,A,B,E,C,-0.24499184516998435,E,10.010728029778958,C,C,28.393870379235373,B,D,31.22454332795566,156.60437493495485,D,B,35.13802599363781,-138.1442039620775,1
Male,UK,Bisexual,65+,A,D,A,E,-77.18199183052471,C,-44.92192877860528,A,A,-51.15675229936125,C,B,-42.207362431077755,58.2607234477051,A,A,-193.4084071263174,-179.95366623440688,0
Non-binary,Mexico,Bisexual,65+,E,C,D,D,-197.67657218059244,B,-62.1242342986736,A,A,-30.235090888970817,C,B,-130.27266437638767,131.30530236742968,D,D,94.40293565860183,-89.3050062822626,1
Male,China,Heterosexual,26-35,B,A,D,B,1.8050278057283833,E,-68.20648765657799,B,A,-299.22221171794604,C,E,-99.75443303580441,100.95705167333855,A,A,-47.13162218456248,-35.78451538917958,0
Other,Brazil,Homosexual,65+,A,A,D,C,8.216697269430306,E,-34.03170105275799,B,B,-16.932634158098118,C,A,31.087393676939286,-74.03999539257973,E,A,-8.815916544651174,197.583003368554,0
Non-binary,Mexico,Heterosexual,26-35,D,A,B,D,212.4121963298661,C,127.003218579985,A,A,2.76798834299548,E,D,-64.98830934906582,-6.856988580808157,D,C,-1.1041943429841932,-81.83960749333423,1
Female,India,Homosexual,26-35,A,D,B,B,-66.45180414793181,B,30.001368779100645,E,D,168.43376742003605,C,D,2.739675954486494,70.8331502458358,E,D,-29.78924648293563,-91.0284778852151,1
F,Mexico,Bisexual,51-65,E,E,E,E,28.931969245176337,B,172.8922873823852,B,A,-12.320092104968731,A,A,10.663151944576086,31.08550197386387,D,D,-197.3065915466613,-30.302087456137887,1
F,Brazil,Heterosexual,36-50,E,C,C,C,-38.26712418922813,C,141.23306400912784,C,B,-64.26855631958092,A,B,68.6073495934356,-63.82762060785462,D,D,-23.171138956585573,-28.939480977054217,0
Male,US,Other,18-25,A,E,E,D,125.25330096413143,E,96.61048382575714,D,C,92.42834775143555,E,C,-87.3621397365189,-79.29474731819512,A,E,-68.83639131425319,-14.154071958552942,1
M,Other,Homosexual,26-35,A,E,C,E,73.14671007482355,A,-100.60702685589311,E,C,-2.5417641495763403,B,A,193.27959322597346,-92.58983215164719,C,A,53.391069659486554,195.67472192432592,1
M,Brazil,Heterosexual,65+,E,C,B,B,-100.71549835294992,E,-174.9338568937936,E,E,-57.86821753213609,E,A,14.134102069513105,45.1588513681088,E,D,17.65418818862077,126.34780313721234,0
Male,Mexico,Other,18-25,D,D,D,E,-12.675794543244514,E,-61.8901546912602,C,D,-31.695796877225774,C,D,21.773742228882913,67.7880329758489,B,B,-131.03271271275227,92.43467955626191,0
F,UK,Bisexual,26-35,A,C,A,E,-48.91387212553296,E,-53.48623302496998,A,A,101.43005114607038,B,B,-57.40773264163423,-58.10109675264753,B,D,-60.80985383106216,-54.327173855327224,0
F,Germany,Other,65+,C,A,A,E,-134.7268465970294,D,-19.386238580547825,D,D,14.595502658153242,A,B,-153.28991001587121,124.44483429367456,D,E,-161.32309875889712,49.42869469904761,0
Female,Germany,Bisexual,26-35,E,C,C,C,135.67529904569685,A,-17.853187648930813,A,C,44.761462616159676,C,D,8.239171260082571,115.63460457097649,D,D,-39.93693086467746,61.02868637564518,1
Non-binary,China,Heterosexual,36-50,B,B,B,D,-14.721737380635808,C,-25.847958777682084,A,D,88.84536287809522,B,E,-195.21176930695478,17.505445643068057,D,B,-61.5447777252787,-84.58257779070983,1
M,Brazil,Bisexual,65+,C,D,A,C,-60.91703974857832,D,197.59918647184392,D,B,-30.090496542708472,B,C,-42.8059044951566,2.4212117742366845,E,D,-81.77188016256153,-134.29066022205336,1
Other,China,Heterosexual,18-25,E,E,A,C,78.06333497433107,E,19.103344358555596,A,B,-16.69101294637881,C,D,111.04721078346775,44.3076722083264,D,C,-49.56731868484425,-149.29568772718181,1
Other,UK,Other,36-50,B,A,E,A,103.91194934219574,B,4.643549560372002,B,A,-111.1213727058612,B,C,72.30692374886533,142.863567838522,E,A,-82.69127957611,104.5367358674958,0
Non-binary,Germany,Homosexual,18-25,A,B,A,B,-60.50057650647134,E,-4.759695115582204,B,C,90.71249594055953,D,E,31.62277499476088,-54.32412578159889,C,E,-4.937145016282724,24.927066906938432,0
Female,Germany,Other,65+,A,A,E,A,94.30690839586335,E,15.2774373127576,E,B,91.84943365516833,C,E,-32.1365985414707,9.089465594892344,E,B,60.556441336687364,-34.76578842075905,1
Other,India,Homosexual,18-25,D,C,B,A,-186.2485507787429,C,-110.16638572620847,C,D,28.494102772871877,B,E,-183.0328052959138,97.68366618169449,A,B,-134.92639734203365,-50.232654830981275,1
Non-binary,Brazil,Bisexual,26-35,C,E,D,C,31.42396045579206,C,-3.6754753061294143,D,A,-61.40548985450807,E,D,-23.924509571429287,-109.4126347280793,C,A,-118.63641033617829,-68.79952545275539,1
Non-binary,Brazil,Other,36-50,B,A,A,E,63.11873437909832,E,-110.73595984522817,B,E,-90.44287330166543,E,B,35.974505025340456,54.7164373746704,E,E,38.876582101732296,-55.55990361268738,1
F,Brazil,Other,26-35,D,E,E,D,6.604866102514382,D,-35.5226229722789,D,D,-61.581651228390946,B,E,34.21146249985741,-82.78365764469525,E,A,-36.057134380616326,-110.21596205868562,0
Other,UK,Homosexual,36-50,D,A,D,C,-194.39478463506646,E,79.29430508750599,B,D,-94.52513409840786,B,B,17.319831967372586,64.98765609055967,A,D,-137.4428284757691,-35.413100428155815,0
Female,Brazil,Homosexual,51-65,C,C,B,D,29.895826142278185,B,-117.35655876205622,E,B,-32.7424893916797,A,E,106.66528367981923,163.56396108847247,B,E,90.11688943024785,-138.90265661618878,1
F,Brazil,Heterosexual,26-35,C,B,C,A,111.32744176901517,A,-22.895917095247643,E,A,153.29581584656785,B,E,36.11767029824058,-91.56115169046302,C,D,-7.394133953234923,96.36599081323128,1
Non-binary,US,Heterosexual,65+,D,B,E,B,-89.14331099254608,D,126.533225986233,C,D,41.50264284495058,D,C,79.31129018567343,6.901375260450007,D,D,113.27937222669287,-59.02930930814926,0
F,Mexico,Heterosexual,65+,C,A,D,D,-154.59958159614914,C,246.16665540556647,C,B,-9.656809637220967,D,D,55.87106258870207,-83.79565349794109,E,D,-57.449854102042295,131.56403683942858,0
M,UK,Bisexual,26-35,E,D,D,A,-92.34629158163098,E,-16.997839446548284,B,D,-0.06993895855027984,E,D,-121.90058363494569,40.95802705260428,D,D,112.22171512626913,32.29651291781215,1
Female,Other,Other,18-25,A,D,C,A,183.85241439835275,C,60.43354177803003,B,B,79.65613028784004,B,B,23.53132423905597,-67.8208623798781,B,E,82.88422505601089,103.56839740372195,1
Non-binary,Mexico,Heterosexual,36-50,A,C,C,A,84.6102168848707,B,-85.27599086187422,E,B,-90.92254336715737,D,A,-54.98356284954035,151.38490281282984,C,A,67.3176091928773,-107.1146334956265,0
