ethnicity,Veteran,civil_status,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Other,Yes,Single,Physical,E,-12.07389031449686,D,D,54.89963406887608,78.2330869254971,-30.717421186633043,71.5598895810831,6.5633447179041955,D,-79.28829451112807,32.19341358863064,32.02270090457848,1
White,Yes,Widowed,None,B,-45.075904649239476,D,D,216.5871171580711,-46.726222472251955,63.77341872832998,57.98177920883204,-96.31082585182075,E,-115.83456527555434,-17.592259084968713,105.21976922593848,1
Other,Non-Veteran,Married,None,C,29.27447686329104,A,A,194.40287257449626,-78.16078267590242,-237.42160920098314,77.65810273418546,-8.622736096797253,C,-81.44099185812637,-21.617320615380947,-122.80105161680453,0
African American,Yes,Divorced,None,E,-3.836503876556712,E,C,158.92334665206607,109.19097620348714,-54.14581681137407,-53.27866894196494,53.94150239617176,B,57.65700883607441,140.38495210924486,88.15714693114896,1
Other,Yes,Divorced,Both,B,5.406689523280738,D,C,-55.67173698017462,-133.29688353905482,-193.1418095788856,-70.05340248321775,-38.89843686425955,C,97.47463726435183,-153.29223985095405,114.19705695574827,0
Black,Non-Veteran,Divorced,No,C,-37.05648841998079,B,B,-7.869099954773342,-5.484711161745208,-58.420526936373676,2.280837364919827,-112.57325117855007,A,149.10670924535484,174.20566214129798,105.7237559782815,0
Other,Veteran,Divorced,No,E,-90.98434039631547,D,E,-63.98954795570931,-242.72622184398665,-15.783941203718982,45.47077366551765,27.968964970938487,C,-68.18849608471332,-32.83055893711219,13.50702499707109,1
White,Yes,Single,Yes,B,-43.936378759210534,D,A,24.35870707046052,-178.71431528984996,-57.68147076414149,-206.2191433478103,277.4051923380116,D,13.65193209856281,27.27189493216406,-75.54864684603872,0
Other,No,Married,Both,C,25.892138775270734,C,E,1.9757642241175408,-19.77765176068668,256.6291727013673,2.1521773394490977,-120.33014638258572,E,29.119232608231467,-201.5810931670092,61.370464683729345,0
Hispanic,No,Divorced,Yes,C,-76.44340160819628,D,D,-46.47755408725062,28.895025849015116,16.048880186319472,9.504091869262147,-104.87667930366642,C,299.64386823807104,22.17381146841058,72.61997691225505,1
Hispanic,Yes,Divorced,Both,D,68.76861311485686,B,A,98.12658953925707,-14.1267491964668,-109.39344450137942,-123.01677395921664,95.76959967074043,E,-54.23731610787208,110.33455353991101,229.5367635776964,0
White,Non-Veteran,Single,None,E,90.86687565922043,B,E,-35.112652387443056,-112.42468142222353,-151.994343710646,57.55138177353029,-28.002646907805744,E,-51.352829280415726,-18.790849654947934,-95.9640935597074,1
Black,Yes,Married,Physical,B,-193.80197513299024,C,B,-180.78355969222574,17.040086802638744,-7.605196709820988,-1.0139075712283654,154.2463186685683,D,75.87321379402566,-119.17939966847064,182.6376364594449,1
Hispanic,No,Divorced,Both,B,-15.817469519202662,A,B,251.88221991714013,64.38578261459044,-8.16653083800299,38.26623674623308,-9.38526882876073,B,35.98041464519839,-52.341830519556154,-76.69226972160007,1
Black,Non-Veteran,Single,Yes,E,152.21908781595727,C,A,-54.148054659464805,49.23067566885174,-48.93908563047014,-59.87532700424697,-172.24357625725116,B,1.682926305353379,47.98141624773987,125.19101497076133,1
Hispanic,Veteran,Married,No,E,105.57987922162305,E,C,213.28451871767498,-162.314719011701,2.2531391396972698,156.05319015778366,239.44068485410298,E,30.220031005700122,-8.562979887648844,73.73787771262812,0
Other,Yes,Single,None,B,42.80441813844717,C,C,-7.602839659452118,-179.03747697384853,-66.43885959073029,-272.6913564874669,-87.49469436140689,E,219.29892373189563,86.98956062309813,-24.636433368652792,0
Other,Veteran,Single,None,E,-46.68918007444904,C,E,15.741977213119892,-69.03868093757035,40.94596587560428,-163.54329655239312,-3.7305556399053716,E,-16.519663828502313,-62.60958843675631,-117.07207475451101,1
White,Yes,Widowed,Yes,B,128.9643818912756,B,A,86.55777744869597,6.511299107281652,97.75846428944604,-75.14851079315113,151.00627550685897,E,-2.383929378895417,37.27868183322694,-123.80976934530099,0
African American,Veteran,Married,Mental,B,0.05631735040918986,A,D,167.17286483494613,-37.36003824710083,24.762917423269208,-111.76779955302973,43.6057606679448,D,109.6834371618229,145.97849088737732,47.19864755430087,1
Black,Yes,Widowed,Yes,D,-71.6122558901147,E,D,-216.62146301600256,11.307736107615026,-152.55686061421724,-72.77301382506438,-15.737567541409108,B,-100.86502115499711,155.26811228251208,68.39105311017843,1
Other,No,Married,Both,D,125.94534936062627,E,C,-160.13457943416418,24.37689385843503,105.62573614978803,182.24415576451105,1.1190798329108873,E,76.01611291559635,-68.48294743524367,88.17495582692261,0
African American,No,Single,Physical,B,-75.70710201043677,C,D,44.44863013358596,29.218435620431222,90.38531750316973,18.451159999080627,-99.53773715074158,B,-129.307122072643,175.50092091115684,-88.50305244226772,0
Hispanic,Yes,Divorced,Mental,E,138.3594598870647,E,A,75.78253156073619,-67.02365893734243,-132.12793519659388,150.94018186052915,57.74685321158329,E,-38.45306562332097,80.86218560323584,241.66178580171908,1
Black,No,Married,Yes,E,16.07936125771665,B,C,-29.95983840776078,102.75472847889273,81.86052559972396,-25.630983706761963,-90.78023713229777,D,58.59952797084552,-86.19102088574554,-82.04717610890772,0
Black,Yes,Married,None,E,-47.69326728716566,B,B,196.14511626181434,108.01852908551528,-34.78825131798748,81.5869088546889,-68.02325739144443,A,-14.280720895055962,169.04008721411213,-78.19988372043672,1
African American,Non-Veteran,Single,None,B,41.522999991332185,B,E,142.36507072836224,61.10918206645385,-168.79936636972596,-99.33890755245982,104.46081781096814,A,72.47310345090945,42.10471607598748,-105.57184926948362,0
Asian,Non-Veteran,Divorced,Physical,D,88.26235723574283,C,C,-53.27667296524131,42.294956256199654,-3.7216071709980065,40.39669337318612,-244.66958971183442,D,86.46841020679103,-137.37161773501597,-156.28475126430314,0
African American,Veteran,Widowed,No,C,147.86862325607862,D,B,96.31484914598686,-113.26600578761506,-40.944579383769,225.28036933820786,-84.0412515806774,D,-142.81806386666,-70.14499531153334,-135.56236890164564,1
Hispanic,Non-Veteran,Widowed,None,E,159.1021374817756,A,A,-21.036950269765843,1.2007383546624137,33.86039039537655,-79.17306793582686,-12.833764618091594,E,-188.01085524575734,68.77378092339414,39.20408615481297,0
White,No,Single,None,C,-15.850826868184367,C,D,-34.164117602616415,52.84849816643443,-218.92444528962872,-108.10669662556225,126.73841218086773,D,-115.75824813299103,-33.84988631402924,-14.02704947895279,0
Black,Non-Veteran,Single,No,C,-85.9603536549606,D,E,-13.784642099369623,-7.768058519366939,81.66578579979647,-150.97163278249948,-0.11576818688749137,C,169.22057958159158,-184.90952125205033,86.86970320359079,0
Asian,Veteran,Married,Mental,D,109.93815311774169,E,D,12.911402618802937,-10.054229411225583,-90.09259884971314,170.01000452386685,69.12136745250801,C,-103.39258163677742,26.221438979708537,-132.2038651485726,0
African American,No,Divorced,Yes,C,-13.717218231636188,C,D,79.01532234863787,-87.33628291296803,-120.81442035036211,-18.113299348565093,24.795783791545766,B,290.96350617221185,68.45489726698061,-35.266088575956175,0
White,Non-Veteran,Single,Mental,A,116.57910833265205,E,A,-53.56200451013119,-28.518137904496836,171.4870013529681,71.55837353923316,138.62993748371443,D,27.79634339106637,211.10889567207744,-92.13965029430646,0
Hispanic,Veteran,Widowed,No,B,20.869331257846934,E,A,-92.02000125130007,37.14856820208864,108.10894055592561,174.45027424095574,128.99371431378265,E,3.8329953663909504,84.70860232310358,71.81182427797646,0
African American,Veteran,Single,None,E,-53.75863328985619,B,E,-8.93677942816054,-71.04618815336237,-110.68499457154293,-27.07304465048684,22.753758696240194,A,57.98480676431323,8.654325386035838,-15.667795266986694,1
Other,No,Widowed,Both,D,-91.39428198953803,A,D,79.53936549644914,5.874762644368346,25.537505882556772,93.75241212273076,-47.61425800165165,A,-49.04899891563742,-18.49138882881959,93.91406343576773,1
Other,No,Married,Both,C,76.82888320055513,E,E,-127.91878293631365,123.47357609741991,-67.40084390154323,-80.30856670630217,124.55293232324306,C,-36.28772832282079,80.93733287557183,23.629774602705485,0
Other,Non-Veteran,Widowed,Yes,A,214.83076194142973,C,C,142.38911175850038,-214.935246606111,133.6351821460665,-55.578384015009306,-16.18842636688132,C,-79.56539307126872,-78.71483989179804,-18.528337986905136,0
Hispanic,Non-Veteran,Divorced,Yes,C,-24.906756353798315,A,C,-13.800869161689944,28.321952549457457,-70.07641473068105,-36.190520278660685,2.2702493240719432,D,163.0548237782181,37.633036147488376,-76.24146475093318,0
Hispanic,Yes,Married,Yes,B,-58.63199815079941,E,B,4.353422929029394,124.52219283334645,-92.96068475821394,-42.02324359060497,-17.888321275126128,B,44.54811093255398,111.47062538699457,31.758985906779742,1
Black,Yes,Widowed,Physical,D,62.84787499419788,C,B,100.21641519873701,-49.130168857753034,98.92339235133909,-7.087685522136139,-82.20190138355609,B,-2.926574646814859,-123.49894849579685,-34.73825254670654,0
Other,Veteran,Divorced,Both,A,-69.461778527377,B,D,-110.25253019686696,75.38593515728851,-93.2899222589933,34.93888800268872,56.713226123605885,E,96.85899339792769,60.77453067832851,-77.24915188364832,1
Other,Non-Veteran,Widowed,Yes,D,47.50164314151792,E,E,-30.706705621802634,116.58601358531817,1.4904310996891699,-40.17662266246605,138.23908437901784,C,40.392620658471984,199.96319971390542,-33.64950150630331,1
Hispanic,Veteran,Divorced,Yes,B,-130.2095882691931,E,D,27.708232790406445,-89.07598821239564,70.04125483852648,4.422192797890544,-155.80496481208698,A,-193.57562503987248,8.986166321274544,-55.12747414553271,0
Black,Veteran,Single,Physical,D,88.7504353100935,B,A,-36.16697878989526,122.33568467359075,125.11232837453655,2.0574750126960395,-29.82328992376031,E,-57.10847380070226,-94.55791398412202,-29.194513263334553,1
Black,Non-Veteran,Divorced,Yes,B,-75.3986871152154,B,D,11.00420198903325,-83.5703647315661,-77.86764725976168,-6.943725618218968,34.38099318304894,E,51.69018543909988,88.0651265565594,-138.4242119605736,0
Asian,Veteran,Widowed,No,D,94.27846759735921,A,D,-134.8726528723761,113.25390638446744,41.90693298987135,170.93795875292582,-37.70528170647275,D,73.41166949407706,23.684915826395788,3.235240097778739,1
Other,Non-Veteran,Widowed,Physical,D,52.05886528596907,E,B,-42.60024277566351,43.03942099608674,34.93064816393384,-125.55361533324245,23.954634793276742,C,-43.22764518436969,188.9157352680105,126.61101698706689,1
Asian,Non-Veteran,Single,Mental,D,-102.24104924242255,C,E,123.44625405380731,49.585715764884725,-96.62002131073969,-135.25793378458886,42.35266314628145,A,123.8912096184527,119.0030569442769,-187.89814370751222,1
White,Yes,Married,Both,E,219.06694161132268,C,C,-80.45011726081701,-40.13255203398224,-70.8758058080768,53.59566485361182,53.2789813490135,E,91.57749810933068,20.903779658953074,17.564863474256782,1
Asian,Yes,Widowed,Both,C,-86.3146479852553,C,A,-98.42664893987966,-261.7571182033295,-16.702228809666316,5.859663105987893,20.247300839693434,D,11.511456479248583,120.91918025413774,-15.46480930656664,0
Other,Yes,Single,Both,D,-31.922467251184294,C,E,9.579814007675568,10.598575957790727,-26.44358299207022,71.91633416686642,-1.6778782588527286,E,-43.09099511180713,-28.53048458166714,-40.7142650819125,0
Asian,Yes,Single,Yes,C,-61.823380284802084,A,D,-41.48447129226847,-98.39899981444786,-46.798402897963065,-2.6738607051298655,-138.88701193729946,D,-37.16131183438909,71.5110965198872,53.09286365895511,0
African American,No,Married,Yes,A,-122.31166851035778,A,E,-34.59236660972273,-129.52419580077762,8.936863898641002,54.5855732495459,-24.386031145072796,D,8.707297900098578,-26.131023348364124,115.16475014367072,1
Hispanic,Veteran,Married,Physical,A,-227.33909023366533,E,C,123.00056938144392,-77.37052633249608,-34.942733852385835,-149.3203913474043,176.9739313087263,A,-87.91730046715118,61.49602333224231,-84.61602695988728,0
Black,Non-Veteran,Divorced,Yes,A,9.367848919394394,E,C,61.373325019429195,41.033686743347324,173.42606002703002,-8.907313577249813,-78.67202192314774,D,37.42977756837284,-16.41919505499524,167.177319306502,1
African American,Yes,Married,No,D,47.099003013580216,B,B,26.12927662382325,-31.579248124366753,-123.23236662287623,-56.6799443123407,-56.07560757752328,A,-1.887081877319006,-208.4183066332789,159.3209868303617,0
Black,Yes,Divorced,None,E,37.87913030441328,C,D,-42.089625287873275,37.52047708775117,-17.190061259410477,-65.93203572360092,44.862357530494165,D,-12.760837684198886,-10.432827658386577,180.67887359614082,1
Other,No,Married,Both,C,213.98047095834332,E,A,-73.7983039518053,88.22310679670704,113.86128731168532,29.621881659152137,119.3812979401942,B,-56.85400293679261,-87.7625801027874,-69.22934616949185,0
Asian,Veteran,Widowed,Both,D,-1.203670571784912,E,E,32.46803793332199,-93.32632395055032,-67.49715031633794,18.222085020751265,-39.385143584794534,E,-195.92123941503448,-29.510563853575572,-104.53179475910149,0
Other,No,Married,Physical,C,96.79169032527659,B,E,-4.198041418233209,121.6368860608589,-101.33654062915815,165.89780267442927,114.0058222294194,D,99.40728545818092,147.91354142561357,47.466495673676675,1
White,No,Married,Physical,A,110.611740993779,B,E,-48.22413434958419,-61.29838912667107,-55.92406036850074,66.40131080994126,80.36808834948448,B,42.84741041827984,-70.81923070453576,-102.96411986788927,0
African American,No,Divorced,Physical,B,-115.74549689303988,A,B,-84.4210262734094,48.505245135131574,195.64897977023716,-60.46853131445731,-140.86377667520452,B,41.94458617068923,-41.59433178676788,49.40027429701325,1
White,Yes,Widowed,None,D,3.551560181416126,A,A,282.3000908748,187.02202142764105,-20.723335808403125,168.45476841943696,-5.84558543413315,E,5.149959095580637,-113.52611177045351,243.75908154074523,0
White,Non-Veteran,Widowed,Both,B,-28.138008237351375,E,B,-47.726491508813886,42.61613748768169,-98.10192530320982,-97.257938224443,-43.552130084360094,E,165.9750550793631,4.146923061558384,29.59196581218542,1
Asian,Veteran,Widowed,Physical,C,85.40195195031124,B,E,-43.96854139312892,33.685831733066216,37.60238406802206,-103.44104812221298,123.61194371934863,A,-24.362583240694622,-48.979631573902424,-4.216784259917988,0
African American,No,Single,Mental,B,100.2325877342936,A,E,81.4390220001085,-15.403521250934235,-189.59876298152213,-19.47835763878903,-187.26073875954035,E,19.735162236516068,-25.938260439619143,-20.58696451688803,1
Other,Veteran,Married,No,E,-135.97458677095034,B,C,-19.28730924866537,140.63653309301588,-141.21165861455538,0.6508279560021493,-7.942097448657257,C,-81.01460488327645,-34.25553536477636,93.20934866685558,0
Hispanic,Yes,Single,No,D,258.28391540897763,D,C,15.225390546899883,67.89598287061735,9.688785459267054,-87.16829192392211,-75.89837146528528,B,-54.2899624091001,82.2029977019761,137.5443303688386,0
Asian,Veteran,Widowed,No,A,40.71300880899586,A,C,-48.970339688481026,-85.50451413422799,23.087201562996768,-20.971451364155964,-90.86363502724214,E,114.631508632079,-31.447485126717872,32.35282122589581,1
Other,Yes,Married,No,B,-66.244649420868,E,C,156.1865067428791,-169.51869308039386,177.1775753500605,-139.11253553225194,36.7344279405232,A,107.06037367896543,-19.112230180253515,-75.9250937507422,0
African American,Non-Veteran,Married,No,B,150.2977483555972,A,D,36.822761138210055,-144.75416074708122,-28.842304823976534,-24.673313762717296,40.4719946619554,D,52.38255810809777,33.69705183116946,-160.71055469578027,1
Black,Non-Veteran,Married,Both,E,-86.28066506854287,A,D,180.46668804932426,-82.84882196164457,23.350233876328748,53.10350129330315,15.526892055223282,C,58.72357004737704,220.95631348592528,-168.2292737541053,0
Asian,Non-Veteran,Married,Physical,A,40.96374192697333,D,D,-98.24057399909921,-8.609288043275578,64.74094520864531,-26.90434588005101,189.07398502959393,B,-11.001926392465597,66.37398840354264,-7.240253773640322,1
Other,No,Widowed,None,E,170.5031195731973,B,C,-109.2561305105881,8.379555050807332,-147.52576538709076,-92.67343703599418,-81.77044570926358,E,4.070366547424623,58.15140798881326,93.08393835052846,1
African American,Yes,Divorced,Physical,E,-153.81412728361704,B,B,137.98295082675173,-68.36156681649008,84.30026126474179,70.62566547202601,-115.43315336086704,A,-281.84862188281704,-147.30933404375622,42.21337198326925,0
White,Yes,Widowed,Yes,A,-93.87226600927251,E,C,-107.1848679780306,170.98698740079246,19.25208763484518,35.5994767076031,-49.741126801437744,D,127.53417371336218,-21.99727913239108,23.97506565626672,1
Hispanic,Non-Veteran,Divorced,Physical,E,125.21587815954175,B,A,24.74451693602511,20.404830640645873,-95.09127517852974,86.53047611984205,-3.2588434102028225,D,-76.64409479931481,-37.12369372441433,-10.225565192342739,1
Other,Non-Veteran,Married,Mental,A,135.10450778253656,C,C,-226.44107825163422,-75.28536790506345,33.74514594668126,131.5336959005892,-15.291622431852645,D,-35.89533071374696,-50.43423403835189,17.51079549849593,0
