veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Veteran,-27.794177712730985,A,D,-24.29080486688551,174.5181431027102,A,64.57988649454586,1
Non-Veteran,-149.51965305422087,C,B,80.72314584158809,-8.137848752999922,E,-50.88810934900717,1
No,135.3907126893514,B,E,-86.62060976541669,-119.54103410724927,E,-8.03866435228458,1
Non-Veteran,32.92233731921262,D,A,6.190751151488109,-41.63672926403463,A,15.691374679905499,1
Yes,21.554361323147695,B,A,-64.32540046186861,-57.7261063428401,E,-103.18061295956792,1
No,28.781996756739435,A,A,-118.59132720075164,-119.42006933787196,E,128.21457026089348,0
No,-152.58540973508602,D,C,-132.6818144053656,102.55410410174758,C,47.504786669602204,1
No,-141.8054023387779,C,B,176.23892689271892,-44.7567582768464,C,-76.95720300723534,0
Non-Veteran,76.1761833935496,C,B,138.89409287071783,51.83682943780895,A,66.90620319727257,0
Veteran,-70.79935803984064,E,E,23.234549125126215,79.95530832274446,B,106.66044150773666,1
Yes,157.2825990725265,A,E,30.201153386267915,190.03704621867425,B,-133.16177206389602,1
No,-89.5109762979149,D,E,171.99582528837126,-0.3251665853649469,E,136.2409014918064,0
No,-37.45671832215227,E,A,49.61616258874149,-113.26357954582163,D,97.22742360539748,1
Non-Veteran,1.4121155670167678,E,E,165.2725069247567,38.814369300817766,C,-181.8911520317389,1
Yes,14.862851526718835,A,A,-52.25779351102259,113.40585238470973,C,194.7914574615353,0
Non-Veteran,-35.325012950578305,D,E,69.58493452300391,3.4321492247691543,E,165.78828672740042,0
Yes,-48.189648432460416,E,E,-54.836305750344714,-44.704335519645994,C,4.27344243863674,0
Veteran,-41.75110812427437,B,B,-47.483711068925075,-3.6590383279554355,B,-67.27645813153677,0
Non-Veteran,133.42214538909124,C,E,58.24835622435668,65.19569204481137,A,43.4044968302434,0
Yes,5.364533600990031,E,B,53.25906414444766,-86.28820796601308,D,-165.67649591487245,0
Non-Veteran,145.86926708743067,E,B,16.824026651697565,-62.73190772611571,A,-101.49017664431557,1
Yes,57.58173542757889,B,C,43.90327787057421,54.145412336370704,C,138.04280820901886,0
Veteran,95.86674892752852,C,B,-69.57891038477617,-53.104278929129066,E,-5.902074056948331,0
No,-75.30708621596348,D,E,-20.827936733434342,39.36237817712773,E,-143.10227033851538,0
No,31.343953898239157,D,A,16.913015804930975,130.13818748987532,E,-43.02211210931742,0
Yes,26.98920856476901,D,A,12.252956015275664,-6.492432502801784,D,67.44285117474388,1
Veteran,70.47244455378504,C,A,-63.46759081064859,11.199188858590325,B,-162.87653379958684,0
Non-Veteran,-6.77650587184003,D,A,77.53107096056205,67.10688416965678,E,-23.053105110515936,1
Non-Veteran,147.18205726366278,A,A,-77.42034136880721,44.75832442589222,D,124.24411626882075,1
Veteran,85.91108709855139,D,E,-6.115215320464578,264.01144780215714,C,160.52830157630956,0
Yes,-21.825146745206013,C,C,106.40750482831743,-28.191531125965085,A,-10.180748639197898,1
Veteran,55.874584992388286,B,E,56.462184551300766,136.65349581008496,D,-16.237932264607487,0
Yes,17.444363984988524,C,E,89.23591177955755,64.36886423001405,B,-46.45630576192061,1
Veteran,186.22164534899304,C,D,179.90508357945055,-76.57489173402085,B,101.89911953508641,1
Non-Veteran,-86.96272393456206,E,A,-101.84440236125462,122.14464416988828,E,22.476099243746646,1
Non-Veteran,-33.99040348857632,E,B,28.750422489450095,144.45390055391601,C,-117.35640123796405,0
Veteran,-96.07327529844534,C,D,29.357456319544607,56.769816283332474,A,-17.58600219692973,0
Yes,88.9134488134417,C,D,-65.21749198573036,-32.06770241541493,C,-11.161584661298049,1
No,55.377643665059026,D,A,-95.04205361931174,-15.384969582345112,E,1.9530101525418093,1
Yes,10.345071114281449,E,D,-129.67711328216615,158.8057453629277,C,-42.973992134606156,0
Non-Veteran,-113.90537615635816,E,D,-147.74762079102445,69.30191121255496,A,-92.61079740744711,0
Veteran,-35.760508717435115,D,E,138.8103655471668,-156.0634868587865,B,81.44105244159609,1
Yes,-47.80430928889528,A,B,16.103322707022556,161.47416605657898,D,104.16706901839537,0
No,47.35527761261291,A,C,276.32381614417744,-11.379524648439347,D,-15.406475456425852,0
Veteran,-38.951774771525486,B,D,-122.90643167906966,9.035065392544785,B,176.2839253077034,1
No,139.98958019883008,A,C,69.09377400015147,-51.16441860643675,C,1.0237443173162115,1
Veteran,211.31968559092235,B,B,-72.45076374604754,-6.032593747446619,B,-77.35281360957198,1
Veteran,-20.311906644641788,E,E,79.8423535622746,235.5233754395934,B,31.83189957820693,0
Veteran,-28.91612105319488,C,E,-155.62652409345918,69.68917620349434,D,-68.91336648795478,1
Veteran,53.15818087061065,E,E,-110.9387318414152,-154.91995210792177,E,-80.39334630053197,0
Non-Veteran,97.30151111285767,A,B,230.65372553502007,19.557008253230453,D,-112.35473766913049,1
Yes,0.7965788007719594,A,A,-45.66765431785916,137.47240087308344,E,-125.26904246545504,1
Veteran,79.03811322657033,B,D,81.10524209763497,71.09972476933059,E,99.77869136066467,1
Veteran,17.659895845476864,C,E,39.593982687598874,-76.29840892159568,C,99.75395725462293,1
Yes,92.5805363917198,A,D,44.245323872870266,-202.30049789843488,E,-45.048979383530494,0
Veteran,5.327829362256088,D,B,34.178166157332655,16.769524505518447,A,-11.562139331608702,0
Non-Veteran,-101.37658510646045,C,B,124.55208633157271,36.03759913959678,E,7.062613437560151,0
Non-Veteran,-83.15860151107005,D,B,18.710358669079284,142.27097696570468,B,-11.596305558031682,0
Non-Veteran,17.756235210739405,B,C,34.15751054149543,-20.06688876292851,D,-38.987395905722956,0
Non-Veteran,66.63423835613337,E,A,-52.40973447206463,-90.79249724403265,E,-34.32656773531123,0
Yes,159.9314044456605,E,D,-29.73237811399857,-95.4185977569905,C,8.158797820860695,0
Veteran,-176.88723536186833,E,C,-19.420683798819567,-133.94633311321206,A,-88.14234607546958,0
Veteran,71.0439588253161,B,C,98.38287853364363,55.76937227924913,E,-119.41733041661765,0
Veteran,44.02438197565503,B,C,-65.08866689414957,-163.3441126955894,D,20.331302373998138,0
No,-56.14889063239882,C,C,179.30550400708574,54.10054319235129,B,13.034369142024135,1
Veteran,-154.11334439018964,B,B,124.25441267694704,113.6272515332671,D,132.11353871810383,1
Yes,-90.82899734360304,A,E,-74.80419163629777,123.1681713921152,A,143.15698209046437,0
Veteran,-23.102734365624432,B,D,-19.783036113927032,-11.75114719532079,A,-93.14715236004875,1
Non-Veteran,-87.12856489822188,A,B,58.608917832845094,43.68720353323486,D,138.0950055608174,0
No,37.3801137033958,A,A,-21.450290594260316,64.92887234734802,A,21.518324606805656,0
No,-194.51813353947128,C,B,106.89977795152956,-42.73153772823253,D,25.167773871039245,1
Non-Veteran,-53.34744415537189,D,A,58.86284751471712,-91.00026170883777,E,88.48495039587976,1
Veteran,37.70119644835147,B,E,-6.431560293896603,27.136377190376898,A,-267.5145937398385,0
Yes,247.98196347333405,E,B,-94.2217028554627,-142.79571337237377,B,199.85403427734795,1
No,-121.99944378693435,B,B,-228.21318575060445,-66.69766016425048,B,-20.83609265320579,0
Yes,-100.97201495620405,B,C,-65.7822075092319,-83.42816070981033,E,20.821948552574153,1
Non-Veteran,129.11949642875277,C,D,-115.6789782994649,121.12446185461489,E,-178.656186215946,1
Veteran,170.43206576082105,B,A,-103.89211504446085,-249.3841673097467,E,-184.45446065681253,0
Veteran,142.57645177283229,A,D,47.194874866708716,64.95222960287057,E,1.3046340101684881,1
No,95.45639346603843,C,A,-180.08084825860772,-73.21384372764639,B,-3.609925488661044,0
Non-Veteran,69.80605714780452,D,E,4.699111148603928,106.32708204513759,B,-50.24226246632636,0
No,29.905015922489277,C,B,-8.148394706493798,16.684437029424526,B,-16.404456017864224,0
Yes,16.68383336479317,C,C,120.05189828228224,-132.41617234860206,C,-40.99583693551854,0
Non-Veteran,-111.48747921510254,C,B,47.6280340358436,35.147451529390004,A,50.82282713901307,1
Non-Veteran,-62.16326662051876,B,A,51.47499918894513,41.73111475828641,C,-5.248017975264968,1
Non-Veteran,68.28377719110001,A,D,137.02517023416573,-44.15292097941225,B,58.34930655224839,1
No,-155.00940056770787,D,C,-11.970892434166982,67.67988221690729,D,-81.21815670325813,0
No,-59.67899140897751,B,C,-167.5018986201665,-124.55622960286752,E,-11.447169701424702,1
Yes,94.30385716505485,C,D,-30.088451143229644,-175.72189115442836,C,-63.46062262606578,0
No,103.91593161507589,A,C,-4.265984488246662,-44.16995734428462,B,-140.00080182856982,1
Yes,-2.0546402326856477,E,D,-157.2963717102172,52.94880163802201,B,-2.8487884009029885,1
No,67.69617138047388,E,A,-41.32546557177415,124.02980126727749,A,0.7753530082369746,0
No,35.79911372886542,E,C,32.85419066466196,-2.979397902590234,E,-9.181681135353628,0
Veteran,64.57994787117994,D,E,186.43292409158713,-205.41442250249108,E,24.041589781334864,0
Yes,171.67020614400187,A,B,129.79959742587565,65.57397264025396,C,132.74786726551596,1
Non-Veteran,23.06495997207476,B,B,168.05024991722013,39.31596651054571,D,91.52817180062185,0
No,201.49688473654228,B,E,-10.15594006611111,-4.342774967913861,C,-247.64758493913578,1
Yes,51.42368003068799,C,E,-72.84776179119267,30.247097396352547,D,-16.31718463726478,1
Non-Veteran,-105.08867783787012,C,A,48.39016915757635,-116.61880635184312,C,46.0476111019296,1
Yes,-60.183728410525326,A,C,-76.44071506737929,21.71845195600404,A,-37.81620669388346,0
Non-Veteran,-36.32946861103717,C,C,-165.93716112907046,-100.33481462122577,C,-56.57190840932335,1
Non-Veteran,75.62244580382287,B,E,-32.22417520976284,35.62179829825795,D,60.72718005715403,0
Veteran,-48.43611829461058,B,D,55.688947558012735,-14.812943009032292,D,-66.30023857110208,0
No,33.38763693562083,A,C,-21.002757333652593,-283.7142173518706,D,39.20687044830068,1
Yes,174.67547691900367,D,E,-40.310849854434245,-137.4968264568647,B,68.07503655539105,1
Yes,-20.31742064365047,E,A,-0.23670796640594716,68.60297687394001,E,80.70699286764984,0
Veteran,-82.44573558833193,D,D,31.374356843079294,47.59151950087821,C,-93.41526034145038,0
Veteran,90.964160274117,E,C,-72.16269210499844,-48.02507303170471,D,-44.703669315512165,0
Veteran,41.065776554877544,B,C,135.44963054167062,-207.5906929097804,B,216.93310968213234,0
No,-34.63388077104936,A,A,2.967617238859936,9.729890011791586,B,-211.14190596331238,0
No,-93.64885725828513,A,B,158.85067764328912,24.41073865797844,D,-54.656377924899246,0
Non-Veteran,101.5596662084743,E,B,170.7375616056299,-157.30290832828493,A,110.70630085077684,0
No,140.23931112974358,D,B,-65.91291022971626,66.3718977175655,D,-179.4046810561164,1
No,191.79650128884705,A,B,-171.271522589617,-2.7149978051634283,B,-181.85362640464703,0
Veteran,-33.65784913070258,C,C,-1.2613020646610222,-136.08297568266673,B,0.8476654693132178,1
Veteran,164.28551258049734,E,D,113.26953364827523,-35.22575544387766,B,10.037850538805744,1
Non-Veteran,-69.16058441836351,E,C,-129.59687413491702,-88.5993460098002,E,-1.6570324866328578,0
Yes,46.58600017810693,D,A,45.89292597792738,185.30019481305337,B,-44.12044495418721,0
Veteran,49.157983438808664,B,E,-51.15413274591533,-56.32143434188581,D,118.73062175082869,0
Veteran,-59.47392862386385,B,A,132.55889510598973,125.07529818102424,E,-49.1166492859803,0
No,63.84757166064829,C,E,-247.25597968395635,84.70505592804189,A,103.02552298949395,1
Yes,88.96130077321376,A,C,67.50292043571766,94.08467519707968,C,-56.68031823559219,0
No,37.697776005487164,D,C,-37.16478267370312,-60.06935331683496,A,101.68671390224947,1
No,-51.391704562010375,E,D,205.25432792352558,47.74253086213897,B,-294.774612472596,0
Yes,-56.89065175362684,E,E,86.06298062117726,53.219176280923755,B,-7.539881815361205,0
Yes,-212.13837816191398,D,D,43.89565221239074,42.9556147363643,D,117.97045842781574,0
Yes,38.718868086127664,B,A,235.25996572630277,-115.79925205664972,D,75.88385778574047,0
No,-18.78975870627366,B,A,131.51470594166156,-35.697023635985865,D,3.7449654288817262,0
No,151.34142120394804,B,D,0.9458697707362913,-94.95971111261645,B,-302.38993564278104,0
No,37.5509135915083,A,A,83.17534374597861,-104.13274833580842,C,-13.060217224334236,0
Non-Veteran,-108.56862917750047,D,B,-81.47734326924068,207.14976844863818,D,-38.51249718583386,1
Yes,16.93614063172488,B,C,84.97794299366873,54.86502904982144,E,-232.14320317409062,0
Veteran,84.99103145430423,D,D,127.6280399636021,-218.15154183010713,A,144.95743774638436,0
Non-Veteran,28.689518176158074,C,C,-11.301809159693885,-130.89775874290106,C,30.604824240131123,0
Veteran,72.08256007977573,A,B,172.04506297354067,-93.99282725032683,A,-79.01411285450064,1
Yes,-65.10544340015583,B,C,62.81491392522373,-66.87881948975405,A,106.62825368692373,1
No,-157.02469248595773,A,D,206.54275777126782,119.95141419185941,A,-44.605780687597836,0
Non-Veteran,120.22152275936617,E,E,-67.09534161016471,182.26258285741199,C,-193.32130324628093,0
Yes,101.52936585377354,C,C,109.06940110161203,-24.44308071147653,D,-13.691855975191755,1
Non-Veteran,5.956409225762492,E,C,-39.37803604907879,-94.87924935501155,E,85.14137692992664,1
Yes,107.40264924381195,A,E,30.708633859376217,-118.56857636594039,B,120.99433058869991,0
Veteran,-25.826627793179636,E,D,131.59483321921442,206.2539713505197,D,127.55270829467047,0
Yes,82.58838540985025,B,D,182.17739488848267,-26.507842612621612,E,-3.6137529922752245,0
Yes,4.912885940488446,C,D,49.27671172713981,107.6866193514358,D,170.2222509440275,1
Veteran,-169.15806948674535,B,C,-75.95983438724465,-12.637518923164537,D,170.03958900144505,1
Yes,-57.31625214248365,A,A,158.28742434186975,-97.91665373943597,D,58.4334552392357,0
Veteran,-73.49320655272247,C,A,25.22246655944719,26.47981006568805,C,-88.35662309222563,1
Veteran,-167.44955663441698,C,D,-10.343946511193744,94.99933455503249,A,11.242384890146637,1
No,-6.236936877395918,E,C,90.53514429842335,-112.12699462908893,C,-32.084424302710936,1
No,-87.99274117237292,E,A,-97.6494239889904,36.11144728168995,E,44.60802623527408,1
No,-11.00802055651459,D,E,-68.0564871931819,-35.18088434004068,B,13.080078280599928,1
Yes,-44.56314928254594,E,D,74.85050180683655,142.11751935660067,D,15.688584413712803,0
No,-18.880105723843208,A,A,-91.85927873423488,-9.69574445381351,D,88.72050852586055,0
Non-Veteran,46.175397337636326,C,E,73.94811504137702,55.67024717586302,B,-59.40938875074867,1
Yes,139.22820160725743,E,C,-40.01332338851052,2.2143104790997974,B,38.409800293406995,0
Yes,36.432570023199844,B,D,-182.8815966784236,31.992408357922585,B,59.98279113992514,1
No,-44.23793668532588,C,B,-135.29026433883362,-76.47072106636828,B,215.5583794558636,0
Veteran,78.41611306740083,B,D,157.0292216425745,94.89076019207148,D,36.489302351669494,1
Non-Veteran,11.588020852059694,D,B,-92.9347643415254,-25.347108321781377,A,185.68001281217107,0
Veteran,107.10251079846007,E,D,28.55766576082603,3.7987212605129987,E,42.29089006164459,0
Non-Veteran,119.65233161367325,D,C,96.93025379417823,-38.735741946269556,B,-89.36353655021281,0
No,-61.83304114604806,A,E,143.1750723142354,20.85260350921298,A,8.097383972174246,0
Veteran,-27.129470019589423,D,C,-49.178501872016746,49.993384288400634,B,50.45877129670502,1
Non-Veteran,-77.00588194338782,A,D,274.70953740837587,-197.55871218038848,B,-6.77405152837353,1
Veteran,34.98756904858523,D,C,-167.79978820321656,106.89558908867596,B,-128.23471678306345,1
Veteran,-160.41412733487098,E,C,162.0917349822033,-102.49935020960541,E,24.137657481040197,1
Veteran,88.95810961903268,B,C,231.37661590721717,-73.58243256412402,B,-82.55731710942555,1
Veteran,-162.35027391681288,D,D,37.51835269860434,-34.954851770515624,C,49.73274618064183,1
Yes,5.962978381262896,D,E,-190.0766423026146,-160.32043041384964,B,99.66097103572795,1
Veteran,47.588888758507515,B,B,33.121414505554135,-158.61028378330607,C,-5.486035570923514,1
No,32.442903964411315,E,C,71.76338984283696,13.396306526780663,A,-216.64832836853125,1
Non-Veteran,-103.75553380125923,E,C,-64.09288600846024,61.74875483262221,B,-72.05497983168395,0
Non-Veteran,20.300331097882395,A,B,-126.53706771574966,6.815319512558728,B,29.924661680434223,0
Yes,15.836724621145157,D,A,76.7973582879182,-13.15708236407338,C,-5.675467116756484,1
No,-63.248019927156285,D,D,-124.91721512358423,29.97657603155347,E,8.219988404743198,1
No,-34.01977499461931,D,C,-125.844142699707,246.82917298502485,D,-202.67012365712495,1
Non-Veteran,-42.562519761143626,D,A,77.44954273180451,153.16131379554366,B,-109.01471227042134,0
No,26.594020276427564,A,C,-50.14107704395535,-170.56346364869407,C,71.96186599650852,1
Yes,30.875475426545457,E,C,26.791219295672803,61.511931987378745,C,189.92197075295104,1
Veteran,84.2754231492983,C,A,179.74842290742276,-111.09723811926034,B,-97.89712632518862,1
Non-Veteran,-63.60805383973383,C,E,10.09175486381267,86.73931615846656,D,139.92028542477453,0
Yes,3.574824047002413,E,B,-19.742095552457364,31.019316651540397,B,-2.7880815996192516,1
No,-21.160817393168728,A,C,-48.978905517555724,18.573131373905216,B,152.88380279089415,1
Yes,36.26177210580395,C,D,110.53802034351466,108.15154514529375,B,10.934429604357959,0
Veteran,-126.98707230974013,A,D,-172.77424422716533,-22.60090241555088,B,100.00016868004535,1
Veteran,-95.10198155284002,C,A,63.92333175842555,-9.428347869785181,D,-6.441952523533414,0
Yes,20.218744553572048,A,D,110.5159494631653,-112.28941267191827,C,1.363861708223226,0
Yes,-102.23314754052006,D,C,17.989115750107906,170.8498730385079,D,-162.23511319467303,0
Yes,-51.611924781389995,C,E,185.20581153698322,-30.154663629385293,D,1.5522173641493087,1
Non-Veteran,2.4029994838203934,E,A,-102.09256678652312,-1.854784162948768,B,-66.3141233800768,0
Veteran,87.27991687477505,E,E,34.29519177879762,59.838651084222235,D,-22.17432539968396,1
Yes,-150.92891589100049,B,D,-239.043637547544,99.1239435898776,A,-31.69343915501831,1
No,16.897546213331697,D,B,-3.2681232867962184,-68.98931470183085,C,-24.102804549755,1
Yes,13.753709385918414,A,D,-47.817754312418806,83.58709409787448,D,-100.86477011640139,0
Yes,123.65788005069098,D,A,-255.8257208084783,119.79935993033529,A,191.60562246435674,0
Non-Veteran,-208.47483678143587,B,C,82.06948864946656,50.64096995220668,D,-6.792499378496486,0
Non-Veteran,-63.50139206098042,A,D,-97.18199041249727,-19.542016401627805,D,55.406589981297536,0
Non-Veteran,-66.54963856995668,D,D,-98.65645760516011,89.65988093763482,A,-50.4383747011986,1
Yes,-49.490157656067,C,C,-131.20303057935533,116.9116677396334,D,-72.35679381343002,0
No,-44.2051913695326,B,E,-30.297763074810785,-32.10669300277837,C,-9.074363673333966,1
No,-17.817805393386593,A,E,-18.806699204556722,-24.066891903094838,C,29.244543456694604,1
