sexual_orientation,AgeGroup,SEX,disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Heterosexual,36-50,Non-binary,Physical,44.84097122956471,C,D,-72.74535838143255,139.36939872543118,1
Bisexual,65+,M,None,86.70440771581802,B,D,-102.96280122448074,32.074607818718924,1
Homosexual,18-25,Female,No,139.1483925147798,B,B,241.1150375594597,-163.90781785810736,0
Homosexual,18-25,F,Mental,-49.05180261058675,C,A,49.8347986244382,-1.5703243908839748,0
Homosexual,18-25,Female,No,36.79262231489865,D,B,-25.20148884777953,155.2975984948991,0
Bisexual,36-50,Non-binary,Yes,51.37243238725808,B,A,167.6098676795903,11.909491191228271,1
Homosexual,36-50,F,Both,-20.297179452341414,C,C,-142.89802018169138,20.192389750920935,0
Other,36-50,M,None,83.28840322463228,B,A,-85.64159155793386,96.20070098936412,0
Homosexual,18-25,Female,Both,142.1249250938093,B,D,-47.04858663763901,72.9027961307712,1
Other,26-35,F,No,-18.56928651278773,D,C,54.54095916946046,-54.068921755135754,1
Homosexual,65+,M,No,-96.6514238660073,B,A,62.587739841203586,-80.75667841670851,1
Heterosexual,51-65,Female,Mental,13.042557989724482,A,D,-130.4431878724031,-10.092309990792403,1
Heterosexual,36-50,Female,Yes,-52.83460757485013,C,C,-250.06115505458396,-135.7812583338859,0
Bisexual,51-65,M,No,-66.19372844145248,E,C,-61.309890732868034,55.00564230958941,1
Bisexual,36-50,F,Physical,-25.65593261744384,E,E,-15.757315177098889,56.23588715710801,1
Heterosexual,18-25,M,Mental,-39.88433340648106,D,D,7.210021684600728,41.4743868129988,1
Homosexual,36-50,M,Mental,-134.95075958008135,C,D,-45.21950436239504,-10.1607569670545,0
Homosexual,51-65,Male,None,181.88393013369569,B,C,150.18112579207755,-9.964818608151491,0
Heterosexual,18-25,Non-binary,Yes,-142.1745549133832,E,B,-102.8145967743714,-31.002228757772166,0
Heterosexual,36-50,Non-binary,Yes,108.07333853431646,C,E,20.499240566002403,202.8155275827195,0
Bisexual,18-25,Female,Yes,30.26404905476985,A,C,215.1641707671545,56.677103054091525,1
Bisexual,26-35,Male,Physical,-64.1163661692809,D,B,1.6272970402361173,145.6530848720818,0
Bisexual,36-50,Female,None,53.713062953445544,A,B,147.210728998549,-217.8739392733016,0
Heterosexual,26-35,Male,Yes,160.8900736778645,C,C,-36.67835291299121,85.01284677401657,0
Other,36-50,Female,None,84.14973392765826,D,C,45.25799799547822,-84.78587915710773,1
Bisexual,18-25,Female,Physical,16.622592299831744,B,D,-52.71256135401311,188.00334566084828,1
Heterosexual,65+,M,No,-105.02446115167945,B,C,127.92412413527974,-69.63886162103101,1
Homosexual,65+,Other,No,-96.68145840824836,C,A,-96.68294534318159,156.54369278925614,0
Homosexual,51-65,Male,Both,-129.6971539215916,D,B,80.73951084140238,132.89812642621743,0
Other,36-50,Other,None,-48.7966532587228,E,C,207.4130412620129,14.58299739061557,0
Other,26-35,F,No,150.4596634679317,D,D,-190.9772913260909,-27.758684707724534,0
Homosexual,36-50,Male,Mental,-50.85240233345165,C,B,64.42776920277619,8.69842216330147,0
Bisexual,65+,F,No,35.766439692727516,E,E,-79.19390577687435,58.80769090123932,0
Bisexual,18-25,Non-binary,Both,-129.76987003010828,D,A,-69.85387489176425,-64.5464902504553,1
Heterosexual,51-65,Female,Physical,90.34247459743621,B,B,-38.915249704149225,32.95159219631328,1
Homosexual,26-35,Other,Mental,-124.09392402205262,B,E,122.5838049811766,-165.38247444520192,0
Homosexual,26-35,F,Physical,91.15885406678905,C,E,61.37599766059041,145.76610044671534,1
Heterosexual,18-25,Non-binary,No,-90.47254162922334,B,B,-104.88930667235175,73.2146838720661,0
Heterosexual,26-35,F,Yes,-164.24772691353405,E,D,-154.94255624145,-291.28409463063946,1
Homosexual,18-25,Male,None,148.08084131492419,E,B,-92.8806364323571,222.1262672105615,1
Other,65+,Non-binary,Both,-46.379466538879676,D,C,-42.22681178683246,186.34566745302328,0
Homosexual,18-25,Non-binary,None,-75.3229759263456,C,E,3.3501153788557843,-61.534573219283374,1
Other,65+,Male,Yes,-232.50857535456305,B,D,-129.61682110485378,-23.056124461855568,1
Bisexual,65+,Non-binary,No,120.82415938911414,E,E,53.23963834827209,42.626317518529575,1
Heterosexual,18-25,M,Both,-109.95653421890732,A,E,-12.05598771907691,-133.5690465879909,0
Heterosexual,51-65,Female,Yes,105.78958475394519,D,B,-309.60445643592885,108.20452076149292,0
Bisexual,51-65,F,Physical,41.288104168883706,C,E,5.85882305364238,126.23650705698569,0
Bisexual,36-50,Other,Both,32.08070059161388,E,D,237.82588143383876,103.89085329223742,1
Homosexual,51-65,Female,No,-149.3206475054952,A,B,-113.3953591801464,-23.060355953692326,0
Bisexual,51-65,M,Mental,-79.42428233567456,C,D,79.36054812150516,-94.75219439331578,0
Homosexual,36-50,F,None,118.7601410117843,D,D,50.213278115304604,-2.123139438957898,1
Other,51-65,Male,None,60.827572290929545,A,A,114.78108883035362,127.26002229364035,1
Homosexual,26-35,Non-binary,No,-18.45746928603866,C,A,38.345314010018825,47.438938416691215,1
Other,51-65,Non-binary,No,33.45553255374853,A,B,-75.99975200500457,-208.6928018055922,0
Bisexual,18-25,F,Mental,-25.92719910784224,A,D,-129.62213281425792,19.1768287652489,0
Heterosexual,18-25,Other,None,13.57466090023964,B,A,37.091306634607555,24.76830751985728,0
Bisexual,26-35,Female,Mental,64.02679384583342,C,E,4.405583188098426,48.50655154469881,1
Heterosexual,36-50,Non-binary,None,-18.605757865271837,A,E,-8.045021007032496,9.184204332691335,0
Other,18-25,F,Mental,48.26286320659387,E,B,83.15556659994485,171.26906324968326,0
Homosexual,65+,Non-binary,Yes,105.11155071079699,D,A,75.13590643487046,14.585458576483756,0
Heterosexual,18-25,M,Mental,53.710728288883736,A,B,-324.76757877845176,-74.37116484615854,1
Bisexual,51-65,Male,Both,34.15634857753962,C,A,244.84380605460942,-60.950237814182664,0
Bisexual,18-25,F,No,-150.8515716290305,C,C,-96.20951800755114,-95.99183427320588,0
Bisexual,36-50,Non-binary,Physical,181.92598770771139,A,C,-11.762465024846703,-15.199011503464577,1
Other,65+,Female,Mental,58.99407592868816,E,E,-214.0985891778218,-132.32825810848544,1
Homosexual,65+,Female,No,210.71147518111678,E,A,-92.76819676966657,-86.25390873851798,1
Bisexual,51-65,M,No,-39.46401203775248,B,D,135.79754338609573,12.047114642346948,0
Heterosexual,36-50,Female,Physical,11.488129073996,C,E,-47.280386104869585,-76.48812391360202,1
Homosexual,65+,Male,None,-87.25985206037163,A,E,60.53837454418244,179.90476637005585,0
Homosexual,51-65,Female,None,-203.54162611976471,E,D,16.35887414366148,259.7079566168667,0
Heterosexual,51-65,Other,Mental,-52.087057625036714,D,D,-71.202826824095,-33.78325045334151,0
Heterosexual,51-65,Female,Physical,13.485715740309606,B,D,-64.10739471030932,-100.59744892361262,1
Bisexual,51-65,Other,None,163.94597120193697,A,C,29.025856633113907,-148.80459638791854,1
Other,36-50,Other,Mental,-103.4054962771665,C,A,210.8251367770142,-50.6339625961831,0
Homosexual,18-25,F,Physical,75.92870335653814,E,A,167.11478521313398,-85.85300953292482,0
Homosexual,65+,Male,None,-90.09369061920064,C,E,102.5499330181049,-17.89233262928732,0
Other,26-35,Male,Both,-83.45713652041275,E,B,132.08376207286182,42.44395304199403,0
Other,65+,Female,Physical,130.75849598240825,A,B,25.818100257884026,160.90297787293778,0
Other,18-25,M,Yes,14.925015603095048,A,D,173.0082320655631,173.70296282776866,0
Heterosexual,51-65,Non-binary,Yes,28.18701865864494,A,D,-38.963799436954574,44.923909567348986,0
Homosexual,18-25,F,None,81.2861035714019,A,E,249.2453005977594,56.233869060877325,1
Bisexual,51-65,Non-binary,Physical,-69.39644535556634,E,E,-37.19575660073446,71.65706129268251,1
Heterosexual,51-65,Other,None,-49.1920386139446,B,E,65.10624261265511,147.17966500173304,0
Other,18-25,F,Yes,27.275766572294067,A,A,-53.065681549807344,47.36366965847086,0
Other,65+,M,Yes,-81.77145816044332,D,A,100.0771047401277,234.7034233311944,1
Heterosexual,18-25,Other,No,132.06937792524002,D,A,89.1428036143194,117.85712053030866,1
Heterosexual,26-35,Female,Both,0.36140276015221884,A,C,17.786145309238353,37.49997325126622,0
Bisexual,26-35,Male,No,186.38850539408332,B,A,48.0429046636976,-176.1839381568791,1
Heterosexual,36-50,F,No,14.350836334756725,C,E,51.839164397293466,-16.524427387839253,0
Other,51-65,Male,None,-37.37035147972256,B,D,-104.46450486946226,143.68785183386555,1
Bisexual,36-50,Non-binary,Both,-97.04620051747406,B,E,27.527180403008916,-19.094165387274696,0
Homosexual,51-65,M,Physical,94.58293001978028,E,D,62.06396377028429,-49.139443899804995,1
Other,51-65,Non-binary,Mental,-220.49527324509845,A,B,187.17259383959257,127.00781140354881,0
Heterosexual,51-65,Female,None,-276.7754544377065,E,D,31.40868029697634,-62.26625280075273,0
Bisexual,18-25,M,No,-13.369499468335688,B,B,-46.744314817001246,-43.25110228717127,0
Other,36-50,Non-binary,None,32.4097317760909,E,E,34.84601820238633,28.05809500401265,0
Homosexual,26-35,Female,Physical,-155.24302139722494,E,B,94.9995800207759,59.06599830499603,1
Bisexual,51-65,Male,No,-123.29031039760723,B,C,174.73062409423358,-0.9995827775604599,0
Homosexual,36-50,F,No,-141.60727568949045,B,C,62.99682976328567,60.54905862221878,1
Bisexual,51-65,Female,Yes,197.69163649526644,A,E,194.27651798772035,9.452601045211729,0
Bisexual,36-50,Male,None,-123.37513102689259,E,D,83.46950407953484,72.20924554899388,1
Homosexual,26-35,Female,Physical,6.497544839262806,C,D,-82.92617064059897,-11.842029125877676,1
Homosexual,26-35,Non-binary,Mental,48.0661689420574,A,A,88.88548081282529,-88.07379322530494,1
Bisexual,51-65,Other,Mental,37.365683014318115,C,C,-154.10010614295024,255.61172056018276,1
Homosexual,18-25,Other,Mental,122.13433389427844,D,B,-162.75953681989978,-229.28418563730114,1
Bisexual,36-50,Other,Both,68.75659608081648,E,B,-0.09976657210966637,107.68257356360733,1
Bisexual,51-65,Female,None,102.31188033851915,D,B,160.62658487806522,101.84622413707582,1
Homosexual,18-25,Other,No,-202.23431450645757,B,D,-239.70004815626535,87.22387017360589,0
Heterosexual,18-25,F,No,80.98592158189358,D,A,-35.70460497810694,-132.161287286872,1
Heterosexual,18-25,F,Physical,25.631070336883298,A,A,-63.460974844849616,-160.4528455118867,1
Homosexual,51-65,F,Physical,-40.330720515242945,A,B,-64.41105121444922,125.77188228390008,0
Homosexual,65+,Male,Physical,80.15921031621593,D,D,-24.669181879709708,-71.15426474153654,1
Homosexual,51-65,Non-binary,Yes,-52.834267903938084,D,D,-42.10127860016616,37.69318897547427,1
Bisexual,51-65,F,No,-252.80395168128226,B,A,-39.155490971659155,-1.6191772158519337,0
Homosexual,65+,Female,Yes,67.7488279341929,C,A,270.5422559661263,-34.94939178398005,0
Bisexual,36-50,Other,None,58.95766774037809,D,E,64.34220138867592,-12.196538930853093,0
Homosexual,26-35,Other,None,-125.77354080134772,E,E,57.08752191675662,-4.148303601365328,0
Homosexual,65+,F,Mental,40.55004336611165,C,B,40.97634615449566,315.29497483095264,1
Bisexual,36-50,Female,None,-174.37204359158997,D,D,-52.659214502171196,-29.544133789841727,1
Homosexual,65+,M,Mental,0.6809375497763057,E,B,87.57438891491225,86.46158529655101,0
Heterosexual,18-25,Female,Both,-140.30622632135027,C,A,-2.5851433462816673,162.9920040696689,0
Bisexual,36-50,Female,Mental,-82.1989960278628,A,C,136.86106916330104,-131.6921153845431,1
Other,51-65,M,Physical,109.79781555432405,E,A,-43.89470256271265,-1.967492367336195,0
Bisexual,51-65,Female,Mental,-39.81567568534521,A,C,97.90182973693486,-89.23374920360693,1
Homosexual,26-35,Female,Yes,-20.31625015896751,D,A,45.247893022793896,-195.96707253151763,0
Heterosexual,65+,F,Yes,24.60166588671053,C,A,38.03893114691551,77.58822519879158,1
Other,51-65,Female,None,133.39058805180665,D,E,54.958488586682094,-118.08491412144366,1
Bisexual,51-65,F,Mental,-142.92399077941843,C,C,40.56379960236805,-132.67861315336071,0
Heterosexual,26-35,F,Physical,139.93210648681426,E,E,-137.11091610404867,-26.195881031654967,0
Heterosexual,65+,F,None,80.99112000941263,D,E,31.183198766812552,-129.805058615639,0
Heterosexual,65+,F,Both,106.63857680815269,A,C,-87.2823000014474,-102.00096274428607,0
Other,51-65,Other,Physical,-72.2542029700832,B,A,-45.73736325792658,-21.60668562431845,1
Other,26-35,Female,Physical,76.1337759719885,B,A,14.443337059878536,-51.163945140026875,0
Heterosexual,26-35,M,Mental,-106.70088156303608,C,B,-88.02052735333893,120.67932346939646,1
Other,18-25,Non-binary,Physical,-62.099751364304,A,A,221.49916992577317,26.129120175284893,0
Heterosexual,65+,M,No,217.67265820121207,D,B,92.99939975373378,165.1509669012586,0
Homosexual,36-50,M,Yes,-84.88816578096878,B,D,199.52021829464752,-98.11346708432997,1
Homosexual,51-65,Other,None,161.01797741758733,C,A,-192.8005758313609,66.94917448948647,0
Other,18-25,F,Mental,173.83154052895475,D,E,149.89111876003975,-41.859032588065546,0
Bisexual,26-35,Male,Mental,-71.18669932781516,C,D,47.180790941935726,-46.74499370649465,0
Homosexual,26-35,Female,None,-44.843485590529895,D,B,20.52331554525632,-119.60714389659579,1
Bisexual,51-65,Male,Physical,-63.424478682635986,E,C,-38.596772600032835,65.21297762969962,0
Heterosexual,18-25,Non-binary,No,-67.55461411562905,A,D,-27.39179495509148,18.05223649636292,0
Bisexual,18-25,Other,Mental,101.83177376439629,A,A,8.303174644705072,-124.68294028013996,0
Homosexual,51-65,Male,Physical,104.96472258410338,B,E,162.69721676723074,125.03281476893939,0
Other,18-25,M,Physical,199.68557454159742,C,C,15.119263432031078,63.42182572720931,0
Homosexual,26-35,Other,No,-32.11898934312921,D,C,75.78018240417423,142.61722056864062,1
Bisexual,26-35,M,Physical,58.275081963428846,C,C,-41.399402684970475,-97.96181059207662,0
Bisexual,36-50,F,Physical,62.91801659295311,E,B,-0.5660426038391708,-52.64928989490425,1
Other,26-35,M,Physical,-309.4096310879011,D,B,-119.38496736200763,-20.79946878105727,0
Heterosexual,18-25,F,None,-123.22779170713196,C,A,54.13436868655127,145.15485614451248,0
Other,51-65,Female,Physical,-84.33161663575865,B,A,154.3790511976959,21.881333703492,0
Bisexual,51-65,M,No,142.37320560950351,D,D,-57.312874844487226,-61.75983967684544,1
Homosexual,18-25,Other,None,-59.938635761505935,E,A,-306.8990988409375,78.1620242796416,0
Bisexual,36-50,Non-binary,None,92.54815410200523,A,B,-3.579981236890686,-13.030843632429578,0
Homosexual,26-35,Male,Both,-208.05856678309692,C,E,82.39465479821749,60.641788554733544,0
Homosexual,65+,F,Mental,-59.10901903311239,C,A,84.24289049252953,-72.34633309801603,0
Homosexual,36-50,M,Both,-20.598583416509502,B,A,-41.88795292003506,42.64144841160753,0
Other,18-25,Non-binary,Physical,79.96032091237171,A,A,-114.91507624273017,-97.45526443250564,0
Heterosexual,18-25,Male,None,-72.1588637964696,C,C,-76.7484589960688,106.00281751811498,1
Bisexual,36-50,M,Yes,5.831609127714414,B,E,-71.96282115001642,55.68481802166178,1
Bisexual,26-35,Female,Physical,115.68354250104547,D,C,97.64198052348864,18.81353509048983,1
Homosexual,51-65,Female,Physical,10.255504926658723,C,E,195.54888424015752,-39.376411331607976,1
Homosexual,36-50,Other,Physical,146.7553758439589,C,E,-94.27996986134205,181.5222005126751,0
Other,51-65,Male,Both,-23.955585712827233,A,C,45.922984067191834,-62.27018179291078,0
Other,36-50,Male,Physical,-36.14185483440255,C,D,17.88007664274511,-100.1425049443038,1
Heterosexual,65+,F,None,52.74854674143915,B,E,62.189985250598724,19.60301091756385,1
Bisexual,36-50,Male,Physical,-53.674286965723326,C,A,33.57025354659714,15.07179518103405,1
Other,26-35,Female,Both,-61.73803411109531,C,D,93.84280672994116,-214.05756977262186,0
Homosexual,65+,Other,None,116.2652945428373,C,E,-7.029861351461933,55.83478490105037,1
Bisexual,65+,Other,Both,62.12248205950036,D,D,91.6395500836428,-15.717764384873886,1
Other,18-25,Female,None,-24.79427942856746,C,C,131.94647206905213,-69.91746248091376,1
Homosexual,51-65,Other,No,170.12806501890293,B,D,-105.2039981119985,157.0796625935372,0
Other,65+,Male,Physical,-20.279810046670978,D,D,-225.14406437528822,25.91621366861128,1
Homosexual,65+,F,Both,153.79791796667058,B,B,-103.28287917335486,-42.12143315053623,0
Heterosexual,36-50,Female,Both,91.1314547895966,C,C,7.203956831407944,32.693988899027254,0
Other,26-35,F,No,15.423965258495572,A,B,110.41862959298594,-56.90425487082589,1
Homosexual,26-35,Other,Yes,69.24333030249235,E,C,-45.21223985935306,7.935415514720509,0
Heterosexual,18-25,Female,No,-34.533325211893256,A,B,105.69623611586192,45.548329959642295,0
Bisexual,18-25,Female,Physical,25.17107488410724,A,B,28.155668888779356,67.33124946736949,1
Homosexual,36-50,F,None,85.36137250925353,D,E,-31.544334573963983,-163.56924840797663,0
Heterosexual,36-50,Male,Physical,-78.92658744524782,E,C,-62.32086854529535,31.33820919656275,1
Bisexual,26-35,Other,None,119.02850173119133,D,E,-18.190985769707442,-70.15658076984096,0
Bisexual,51-65,Other,Both,-92.41802266272646,D,A,101.47630167721407,-174.25084760628698,0
Other,18-25,F,Both,6.086491731593093,B,C,-204.9925077634861,40.48748354019619,1
Other,36-50,Other,Yes,-64.07361164075057,A,C,-153.3538448101926,-85.93955147056509,1
Homosexual,26-35,F,Physical,-105.73772911158011,D,E,-79.23719878305295,-22.099020151783368,1
Homosexual,51-65,Other,Mental,-86.26344288700727,E,C,152.31861217318055,-212.35089558717254,1
Other,26-35,M,None,-44.889511021591076,E,A,-7.363381342816458,-69.42512494358152,1
Homosexual,26-35,F,Yes,-258.74607246015773,A,C,-30.699564017907647,-24.92162283747071,1
Heterosexual,26-35,Other,Both,-164.55631589183946,D,B,8.595021980400755,48.32578085205889,0
Heterosexual,36-50,Non-binary,Yes,13.942389441331857,C,B,52.578667954106976,76.83677501763276,1
Other,65+,F,Mental,32.462780785150564,B,A,42.74692580432644,-59.74871032033269,1
Homosexual,18-25,Male,No,44.444791174352986,E,A,45.322639895424395,-143.91309154126844,0
Homosexual,36-50,Non-binary,No,0.5900007060297093,B,A,-21.014455890406815,153.60374351183228,1
Homosexual,65+,F,Mental,133.06384489252594,A,E,-163.23354723456572,-74.96281614539689,1
Other,18-25,Male,Mental,121.1058073765487,B,C,72.72776483387815,166.25257555930804,0
Other,18-25,Non-binary,No,-8.694320345486677,C,E,48.422771792329925,-22.00521817275489,1
Other,51-65,Female,No,-46.59167109000355,C,A,-99.36238838739864,172.56710903336784,0
Bisexual,26-35,Female,Mental,167.92588333140012,A,B,-10.371833043429977,149.95207758803494,1
Bisexual,36-50,M,Physical,9.32054762107373,E,C,-13.755327921035862,72.28992815823464,1
Heterosexual,26-35,Female,Both,-138.79069431163225,D,E,25.33027943562194,18.76015991552339,1
Bisexual,18-25,Other,Yes,52.19729635336468,B,D,104.256956334531,-77.32363255644165,0
Heterosexual,18-25,Male,No,-110.443388052558,C,C,94.97756001304832,3.6354976856479433,1
Other,51-65,F,Yes,-39.65544334274287,E,E,-28.2612828667984,44.87839642833528,0
Other,36-50,M,Mental,61.73326975293409,D,D,-76.97249960914641,-61.20982214607529,1
Other,36-50,Male,No,-48.16266122749003,A,D,104.416525510516,52.68476092996407,0
Homosexual,51-65,Male,None,86.038840071445,B,C,11.377475727842656,-115.59454313975964,0
Heterosexual,18-25,Male,None,-77.95701391359496,C,E,-37.77985780807606,91.81998038087526,1
Homosexual,65+,Non-binary,Yes,38.95629897356642,D,E,71.10252571695895,-50.743298854883804,1
Other,65+,Male,Yes,-69.15112784105943,E,C,141.67262370011977,-53.902680628246216,0
Other,51-65,M,Both,-7.889047651838052,B,A,-72.69077124421813,-46.56191526347735,0
Heterosexual,65+,Other,Physical,-90.78313625459519,E,D,233.92820837144822,17.132069173283874,0
