age_group,veteran,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
36-50,Yes,Female,D,A,A,71.68589195530794,B,103.55596247281127,A,67.94206330927848,-74.39265660816818,-35.48405498378382,C,E,0
65+,Veteran,Other,C,B,C,-73.23989604343288,E,-48.56047352187086,A,77.56967031152399,49.536569592575894,-37.26060688615176,E,E,0
18-25,Yes,Female,C,A,A,-112.57155056357624,D,51.57729387719792,E,-54.09090954275665,-46.921810597331195,104.10650478632404,C,C,0
65+,Veteran,Other,B,D,D,-28.696949806515278,B,52.5346889657912,C,69.01680851989576,10.736495769667307,129.2875540910353,E,D,1
51-65,No,Female,B,D,B,-4.013006804528463,B,191.7638696505947,C,1.8779224648689679,-16.20580391745602,72.07725986855507,B,A,0
65+,Veteran,Male,D,B,D,-109.30991011061282,E,-86.82320070187257,A,28.965362082273938,130.8029184115394,-104.16005356533809,D,D,0
51-65,No,Male,E,D,D,250.1093631362969,E,-40.0488997869834,A,185.28603695757675,102.8804432866051,-24.49140935531459,D,A,0
36-50,Yes,Male,D,B,C,-171.33628244966002,E,54.504966537968215,E,54.84793129218467,-22.323994679128383,-352.5310859399733,A,E,1
65+,Yes,Male,D,B,D,-61.07600484985717,A,133.94171927650993,A,95.43017606052062,26.772706924226412,-26.858576823815163,A,C,1
36-50,Veteran,Male,A,C,A,-151.42153546630195,D,206.8129750844796,B,-111.63469324049105,-266.52026925507323,58.62465932441619,B,D,0
36-50,Yes,F,D,C,B,129.7151470919207,D,74.6997580852524,A,25.593100026362208,162.34980799731719,-295.98800104125513,D,D,0
65+,Veteran,Non-binary,C,C,E,27.88138580310056,D,106.3964754372319,A,140.2105434577274,79.21108175559066,-8.629254656986891,D,E,0
26-35,No,Other,E,E,A,78.67133665205586,B,-34.112651355024504,C,81.61025518285884,-37.24923900273966,-38.62081217861148,E,A,1
26-35,No,F,E,A,B,-39.810568284235124,A,8.101046164330036,A,-27.790814500934445,117.47327952278633,-74.84846192425978,A,C,0
51-65,Veteran,F,B,A,C,-238.64769740568846,C,-78.03705001061942,E,-60.86667073340675,116.01295615824874,-96.29883191143772,D,D,1
26-35,Veteran,M,E,D,B,3.5196682992356747,D,-152.22520168324561,D,83.23613844408708,-104.58469263645809,78.68900834773171,B,D,1
65+,No,Non-binary,D,D,A,34.88097603469934,B,0.8702391650060642,C,-104.1438773460109,-168.39009733307086,71.28901285402962,B,E,0
18-25,Non-Veteran,F,C,D,C,154.36334729268742,E,-120.77835573456765,A,-132.37198312611486,-72.6554854206393,193.74916826779392,A,B,1
18-25,No,F,B,A,B,-234.50955899247438,E,83.73326836568815,E,-88.30182530744584,185.13506474473894,56.226486815265005,E,C,0
18-25,No,Female,D,A,D,-19.535659918701384,E,40.93279167183753,D,-130.13666658660804,-35.43895954595623,51.82080258712464,C,E,0
26-35,Veteran,Other,D,E,E,-49.50251189042311,E,-118.73041424830966,B,14.097413067901599,101.02972994521902,-52.727689603799334,E,D,1
51-65,Non-Veteran,Non-binary,D,C,A,43.771807780666876,B,18.926590284318735,E,-26.834787913581675,-93.6930475459424,-2.145178976957578,A,E,1
26-35,Yes,Non-binary,B,E,E,63.860889054312096,D,-53.49867689892092,C,69.59553883227116,-65.08960398414581,77.8281614880818,C,D,1
26-35,Yes,F,B,C,E,96.4072605469636,D,75.94837806193158,C,130.1688616769038,-30.216170755197112,-189.916260633134,E,A,0
26-35,Yes,Other,A,B,A,-52.86034199107057,B,-173.2199142350494,E,43.17145668476906,11.446383754396768,10.191423237989786,E,D,1
36-50,Yes,Female,D,B,E,-148.54928461763365,C,-158.99419589495815,A,-28.810580195177906,-8.49026564271415,36.92808673701729,B,C,1
26-35,No,Female,E,D,E,148.7323274003714,D,-41.98968184564999,D,-127.7206971206733,-48.07317461123456,-47.55052129754667,D,C,0
18-25,No,Male,D,D,D,-56.14098242779164,C,120.89693228583333,D,77.75824104668388,-67.5828413714952,-26.313415373925135,E,D,0
26-35,Yes,F,A,D,C,-74.79387472523963,E,103.5827948461604,B,50.26833837346232,20.213746019514346,-152.4389033698147,C,A,0
51-65,Veteran,Female,C,E,B,31.61891991644535,D,8.593626673165563,C,70.87425348554882,-46.210058294660016,146.87785206604468,B,E,0
51-65,No,M,A,D,C,-18.02276858971056,D,-7.043986091372669,B,364.0908443641756,-97.54246785949502,168.97279899235042,E,A,1
36-50,Non-Veteran,Female,C,C,D,-40.59633875815598,C,-50.696135976141065,A,-169.88987146658837,-67.0757213162764,-16.552594114337072,D,E,1
36-50,Veteran,M,A,B,D,202.86316744194127,B,-163.75081474311207,B,-108.69558792959792,50.308774394441095,66.87061272779177,E,E,0
36-50,Yes,M,E,D,B,-45.51836794729037,C,154.29062075994236,A,34.81302603599636,98.47389955653091,23.00739633844618,C,A,0
65+,No,Non-binary,E,E,D,113.877432516366,D,165.85755668221594,D,-87.81131202553068,33.30137864050356,-190.59031330224502,B,B,1
26-35,Non-Veteran,Non-binary,E,A,D,-60.621834568070355,B,55.69001197840214,C,-50.12422067800717,33.53821449990815,100.62398612674248,B,E,1
36-50,No,M,B,E,D,-63.32168576844342,D,21.972009943435644,D,111.48754647509314,66.93566736046874,100.65324402343714,C,B,1
18-25,Veteran,Other,E,E,A,12.261511474540221,A,3.4591402568593352,A,-107.25285637392288,122.85288678175195,-144.37413827669806,C,A,0
65+,Non-Veteran,Other,D,D,A,-108.64104438580384,E,44.85168092710936,A,145.8406389274303,-65.2027602746392,-39.95103205347372,C,D,1
26-35,Yes,M,E,E,E,33.1438867522152,E,-24.704987605358262,B,127.48361151571063,76.89288581679085,-91.54516903346165,C,B,1
51-65,No,F,E,C,A,141.82892465781015,C,20.69778321721399,C,175.47811964466902,4.980736687238889,33.596604064188746,A,A,1
65+,Non-Veteran,Male,B,D,E,151.3294427333972,D,110.06091739127434,B,45.73971160508059,31.115170820266158,61.38093274317073,C,D,1
65+,Yes,Female,E,C,E,-95.1126179733204,A,-163.0847806970902,C,183.94723979404003,-179.94185946291665,105.5450192685115,D,D,1
36-50,Non-Veteran,M,E,C,D,-77.78761054940817,C,-48.37724204160294,B,139.00599270752602,136.82321646623933,13.567565396740358,D,C,0
18-25,No,Male,A,D,D,19.070771083486818,B,-68.0489988326144,B,-79.96817154215775,-0.19493119130151765,-10.254634716320323,B,A,0
36-50,Non-Veteran,F,E,A,C,-61.80755830999073,C,96.58501993678344,C,-174.03254686488827,-135.66714893480142,-60.19045518494336,D,C,0
51-65,Veteran,Non-binary,E,E,A,-182.79077266395095,B,-47.64062060236998,A,110.21044479697927,-33.033270876565204,-70.3027801728269,E,A,0
18-25,No,Female,C,B,E,15.102993390985251,D,-179.15204943707076,A,-113.82905387879083,61.55898890446634,2.222973507542888,B,D,1
65+,Veteran,M,D,D,D,-97.86837302909831,C,-49.90677404342954,D,-62.78516109751825,-39.05779729388237,-21.017438184322337,E,D,1
51-65,No,Other,D,C,E,-46.321798888169354,A,-55.116157965298285,C,25.052495449823624,48.69449299014261,98.87606939797487,C,C,1
26-35,Yes,Female,A,E,E,52.65055706888065,C,16.629204073968122,A,30.282668992025958,-116.48800792008105,-92.22082535609636,D,A,0
26-35,Veteran,F,B,A,C,-5.185794567666966,C,-21.367885197748844,C,-67.15689771152545,79.88298881140408,44.89553871423674,C,D,1
18-25,No,Female,A,A,C,-140.0573648811406,C,-4.10611912375109,A,-139.2712869623454,122.25527618822385,-36.949359712968835,E,B,0
36-50,No,Other,E,D,E,-96.40893970759082,D,-154.88514355911514,E,-163.83650900386527,-42.17556057562239,-47.35862974622247,C,E,1
36-50,Yes,Female,C,D,D,-8.502981367380047,D,-49.939874437053284,B,-29.957516971353137,169.20413362459564,172.2467626982399,D,C,1
51-65,Veteran,F,A,C,D,-174.32478355107008,A,-154.22397166713958,E,64.64127893928806,244.1642177330714,2.728537027483344,A,E,0
18-25,No,Female,A,C,C,-91.53944753808439,E,34.02221015222058,E,41.503861416266815,17.471180161192702,7.053548349712731,B,A,0
36-50,No,Other,C,A,D,-11.806289825402642,D,-158.63027995574896,C,-34.011928117090875,104.74040395342405,130.09835776746414,E,A,1
18-25,Veteran,Other,C,B,D,-152.79806542217014,C,-3.6998181903183736,C,168.2119725561256,-224.4389176468605,61.63771867175426,D,D,0
26-35,Yes,Other,D,E,C,-59.93669045052473,B,-47.316123977290985,A,140.00922866595104,-11.578793409470423,-111.91417482427524,C,A,1
51-65,No,Female,E,B,C,70.45873689200286,B,81.84443668922064,B,-9.22680488837609,-13.462739321842971,65.06907706160645,B,D,1
36-50,No,Non-binary,A,B,B,5.5204089704053345,B,-150.8204282084876,E,-299.9266964756589,47.18603868274717,20.03447418649272,D,E,0
26-35,No,M,D,C,C,103.20006986062626,A,108.86918123802569,C,-50.376629851467335,150.1847168124597,134.72975735166938,A,E,1
51-65,Yes,F,A,C,B,141.78299840488964,A,45.00160730197341,B,-13.84038842188279,-66.70323097927496,172.55285904635997,D,B,0
65+,Non-Veteran,Female,D,C,C,38.546131961594554,C,-42.50835611189015,D,51.514482028924554,-148.59326459978564,164.85134588614397,E,C,1
36-50,No,M,C,C,A,-286.6703876069718,C,52.868879355179054,B,140.89690307833567,-47.43183837494986,19.831242139391684,B,E,0
18-25,Veteran,Non-binary,E,B,B,87.41435812162698,C,170.24621495687964,B,-44.47255851977041,-59.40422918552141,67.3856226323213,E,B,1
51-65,Non-Veteran,M,C,E,E,114.65187850641323,A,-59.18303719696204,A,23.441475475652528,-79.71656064217825,-27.09397503186164,E,C,1
51-65,Non-Veteran,M,C,D,E,196.62470464305645,B,11.01845028291839,C,-117.9999592312129,63.13261003766607,-89.15590080691899,B,D,0
36-50,Veteran,F,E,D,B,222.78024173617243,C,-4.877306279529087,D,69.42745202216696,-69.64456195985957,-143.23435683795222,B,A,1
18-25,Yes,Non-binary,D,A,E,37.86861810348539,D,-168.27118668213,C,-12.850345078229752,1.9822345111119755,-129.89139554020272,D,A,1
26-35,Non-Veteran,F,C,A,D,-20.61041638638745,D,-84.18510515157604,B,10.203513611396366,80.44493218009654,145.50909294064033,B,D,1
18-25,No,Other,B,C,A,110.37582993099721,C,59.428533594765,D,-85.92481772717244,18.986437533048885,-51.04907522414616,A,B,1
26-35,Yes,Non-binary,C,D,A,3.32935606083671,B,-31.964610892983714,B,-138.8174201078147,-57.660258437304556,-121.50048358516989,E,C,1
51-65,Veteran,F,D,A,D,-31.565684303124897,B,-22.517240233048003,E,96.87551866002416,25.376792783281633,45.80668515659704,B,B,1
65+,Veteran,Other,C,D,C,-7.994527420875973,B,-29.60293010299263,D,-35.371518348121036,-219.65787203206827,27.542729862043753,D,B,1
18-25,Veteran,Other,E,A,A,129.99887716935456,B,-147.163954594074,C,16.554652481717614,-94.19208346812523,49.09165926629653,E,C,1
18-25,Veteran,Non-binary,C,D,A,51.60283128540208,E,17.63532423528824,B,-4.738761759053027,12.518590631975496,282.1150665403079,E,A,0
36-50,Non-Veteran,Male,D,A,D,0.6040430730521646,B,17.99227881192884,E,87.59369501167471,42.3777318098099,134.10667548025117,E,B,0
26-35,Yes,M,C,D,B,24.49827539789937,D,-135.93438612591552,D,-63.1278181434083,-77.72597095815598,141.37949859348706,B,D,0
36-50,Non-Veteran,Female,E,C,C,-18.657864431522146,A,-41.73545667986283,B,93.66250653359968,241.4748469324934,-16.586460834985264,A,A,0
36-50,Veteran,Female,B,A,B,-15.784475198439313,E,-27.147015531126012,B,17.271378386553334,74.58220955199086,125.30543801468067,B,C,1
65+,Veteran,Male,A,E,D,-75.18749873401921,B,30.046544881364344,B,124.15662556316771,-47.23343547143133,-27.80929710120949,E,B,0
51-65,No,Male,D,A,A,51.301159356993274,A,133.38203929678554,E,32.124944735208445,-67.59354738589262,6.8353981670050565,C,B,0
26-35,Non-Veteran,M,B,B,E,-58.69228888389787,B,-51.532985961019584,D,-48.13492491547022,-126.21913201023986,144.92142133399366,B,C,1
18-25,No,Male,D,A,E,-17.926060268275773,A,153.84582275082226,B,109.81940885324619,-6.751164246011908,-65.51301505434861,D,A,1
36-50,No,Other,A,A,E,-170.72515942228753,C,-166.48215755689495,E,66.10803272894996,30.719790744901935,-93.74756575520577,C,E,1
18-25,Veteran,Female,D,C,D,-180.7726261935563,C,-103.43032920601662,E,34.026906108222654,-41.27848181299678,40.55968667582513,B,D,1
36-50,Non-Veteran,F,A,E,B,-294.0255982334182,D,26.610757109342526,E,15.05888851548079,-33.47754170343437,122.9263184364155,A,B,0
65+,Non-Veteran,M,B,A,D,157.71655970055608,A,60.7791426809952,E,-52.87420592531997,94.61583284518954,-101.07611974452433,A,E,1
18-25,Non-Veteran,Female,C,D,B,25.03241084262669,D,77.2203087261001,A,13.773719056211428,140.8033164845332,70.52670814254654,D,E,0
51-65,Yes,M,D,A,A,-37.91617786145671,B,137.29015204875444,B,-48.95374788622395,-184.65679352739284,37.81276755892045,A,C,0
65+,No,Female,A,A,A,8.739685128877584,A,5.072643235374163,B,-102.16564048208336,110.11304571424738,-245.51611958956002,B,B,0
65+,Yes,M,C,A,E,-5.7925976081806,A,75.72666877377459,D,-106.36359487580691,-98.26238684799947,-99.76147886993397,A,A,0
26-35,Yes,F,E,C,C,62.08906697587883,A,42.38523634749032,B,87.05278577826225,-47.44231769939965,-57.99149522768625,D,D,0
18-25,Yes,Non-binary,B,C,E,-5.758929698324281,D,7.109953711136829,B,-258.57299407088334,52.17668606659791,-89.17178185768626,D,A,1
36-50,No,Other,D,A,B,-168.2464760488652,C,-51.37094698105973,B,96.91802842806871,114.91660021605546,-120.06496781098603,A,E,0
65+,Veteran,Male,E,B,A,-4.117829125120834,C,-110.49316218511653,A,-77.1449190050062,-12.562232413624688,-25.154676095059784,C,D,1
65+,Veteran,Female,E,A,A,117.46534141592208,E,14.171945772779617,B,128.85517197702066,-45.720170471393125,33.153859224992274,B,D,0
51-65,Non-Veteran,F,E,C,C,20.915463863463845,C,6.9651836812384005,B,-55.21635766052244,36.24334885925934,-77.73968605984135,B,D,1
65+,No,Non-binary,C,A,A,11.814194014759812,C,166.1206356207177,B,-23.071873157164905,-11.057897087408453,76.73387678176668,B,D,0
36-50,Non-Veteran,M,D,A,E,-106.15519777608513,B,81.93819777754898,D,-177.7513875527897,-183.20110334523213,22.581200355787008,B,C,0
26-35,Non-Veteran,F,C,A,A,-281.0795397528096,D,-67.87279114822985,D,-48.75615134865281,167.65972670906956,-76.96351510889382,D,A,1
18-25,No,M,B,E,D,-19.06474153240562,E,98.30263587825826,B,-79.64138524507631,104.34292015659288,68.58065219023518,D,D,0
65+,No,Non-binary,D,B,B,42.57516414456171,E,-117.732740564341,C,76.52037222327446,5.280866227972894,67.89912589506471,A,B,1
65+,Yes,Male,A,A,D,94.00265763955169,A,203.55467249533268,A,241.66713103314174,-159.7828945446166,-107.84778366861241,A,D,1
36-50,Veteran,Non-binary,C,B,E,-118.40318680492052,B,-116.25870821422977,B,40.54618425954879,-31.740210807438775,-125.49822890377051,D,B,1
65+,Non-Veteran,Male,C,B,A,3.126723138103322,E,-173.56583118612335,A,-79.41832954931893,-22.39635084262225,6.888292843625354,D,E,0
51-65,Veteran,M,E,A,C,185.1582468153377,B,69.35157347271804,A,46.617735129908056,101.16829815439105,-7.338344072986834,A,C,1
51-65,Yes,Female,D,E,E,-26.98970537081784,B,89.5771840683577,E,-40.20011846067686,97.11973038810538,28.08887986161672,E,C,1
36-50,Non-Veteran,F,C,E,E,-15.340282560250884,A,-51.875382649816004,B,-102.49121333462993,-156.77092252535502,44.19319889631978,C,E,1
36-50,Non-Veteran,F,E,D,E,-191.27948979431238,C,188.32724886681314,D,-24.670588325492137,-7.045848703690988,43.33818693688256,D,E,0
51-65,Non-Veteran,F,B,A,A,82.18526302082829,C,154.50418444260478,C,-68.72950760335675,137.41889650797305,-0.9607014637416096,D,E,1
18-25,Yes,Non-binary,B,B,B,71.93062763566216,E,213.73552026677314,E,-4.278888222251036,84.5245930392483,47.14790566193094,A,D,0
51-65,Yes,Female,D,A,B,63.77783334545133,A,36.407896150244106,D,-106.16293050310107,14.666777476816137,-156.09879253414988,C,C,0
51-65,Non-Veteran,Female,D,A,D,70.55360836047504,C,56.25405925382287,E,-110.14978103878954,230.2336972263454,-154.97878399216262,A,B,0
26-35,Non-Veteran,Other,E,A,B,62.70236567034871,E,-116.20786527852671,D,-203.5151220822697,-1.6611584323758009,17.379780119742634,E,D,1
51-65,Veteran,Male,C,B,C,189.13890450560632,C,-49.98384588932361,D,91.60064086616302,122.53578544773119,46.99549889269549,A,D,1
36-50,Non-Veteran,Non-binary,B,E,B,102.47913785176253,A,73.61421655185771,C,-34.75086392084675,-11.118569249188278,27.337691689788763,D,A,0
51-65,Veteran,Other,D,A,B,-66.6440814271887,E,58.14797628979436,D,-72.47139722498098,-52.9313301431133,-83.89274264443326,B,E,0
26-35,Veteran,Female,C,D,A,7.228573262638842,E,-36.353430883709436,B,-42.43416487738127,143.62022058064298,77.87730944790718,D,E,1
51-65,Yes,M,E,A,B,15.438007890963688,E,130.24909967360108,E,77.8376245632275,-143.78291533792867,142.2370956137011,B,B,0
26-35,No,F,D,B,D,71.45520280433557,E,-117.78948826398398,C,73.72485342277072,70.08690843552931,-104.9531395780898,D,C,0
65+,Non-Veteran,Non-binary,D,C,E,13.47030845700781,C,215.8920000371979,D,-102.66430627968714,74.53631161745842,133.25380430175247,B,D,0
65+,Yes,M,A,C,D,-132.29586698937345,A,48.126964874458785,C,-75.18061867277747,4.28294597826673,-75.10691786139364,D,B,0
18-25,No,M,D,A,A,71.44059271133008,D,-78.3409874418268,A,-16.153950750490424,-54.13286813760052,-55.53397142507631,A,C,0
36-50,Veteran,Other,A,B,A,-49.19248051148441,C,-47.463503067703684,B,50.20860501107622,68.77004692675975,-229.3226272072195,D,B,0
51-65,Yes,Male,B,B,E,-18.850409880492556,C,88.49922848641897,C,137.76208510068136,54.172865246951694,135.55934482491978,C,A,0
51-65,No,Male,C,C,A,0.06776393307847314,D,42.83861330169902,B,-6.461640700200115,-76.99347437399162,-61.76538823397204,A,B,1
36-50,Non-Veteran,F,C,D,D,-72.89284107925147,E,29.998524288889612,A,204.65121383738585,-80.25064476574245,89.96701791061409,A,A,1
18-25,No,Other,B,C,A,-23.385307189959285,E,-26.526714267337383,D,-145.64325800962797,59.785522363096824,-186.49797253072416,B,C,0
36-50,Yes,Female,A,A,E,-129.5301995864325,A,107.59319599389966,C,46.10516204118489,-137.7679536071284,7.561009396839545,D,A,1
18-25,Veteran,Male,A,E,B,-15.364467465443838,C,-100.90301522867769,D,-127.67863194387068,-47.45453931646832,-21.88653622082854,A,D,0
18-25,Yes,M,A,B,A,137.97207100511758,E,19.18877724970708,A,25.703477635256732,-28.363283946433178,33.913173532373136,A,E,0
36-50,No,F,D,E,D,-2.0479893481733034,A,-23.192093817008992,C,-97.99354481880216,-25.23812122552606,-146.72326850638106,C,C,1
36-50,Veteran,Male,B,D,B,9.756162097344873,A,-96.16198504915437,C,35.87928657799288,-77.06758348975829,116.77504942068579,B,E,1
51-65,Yes,F,D,A,A,74.7044019380252,A,144.02574187041327,C,15.539933141733126,24.783503928761398,-29.50698699505002,A,A,1
51-65,Yes,Non-binary,B,B,B,9.215830472827989,A,-44.37966583692338,A,66.16188716019519,-77.46601261097568,67.8433382831455,E,B,0
36-50,No,F,B,D,E,-8.664109480213696,D,-138.5291957668077,B,83.42320684923811,40.603291425210045,-57.01341826447507,C,B,1
51-65,No,M,A,A,E,-42.659272272525946,B,-81.82182244341374,D,-6.407832629556981,123.35071157271852,111.75812313086782,E,C,1
26-35,Veteran,F,E,A,B,-46.503454326883826,E,90.97475282668843,E,47.48935563830903,48.5950348156713,-107.9932403552627,E,E,1
51-65,Non-Veteran,Other,E,B,B,-173.00595944733422,E,85.28196523360295,A,-34.40169984636089,96.43572274648726,84.48868611077607,B,D,1
51-65,Veteran,M,E,B,C,151.38766624495682,A,27.15436716830431,C,12.449836471849908,31.67939380015037,-112.76629173045936,D,D,1
36-50,No,F,C,A,B,-114.75160940338374,A,-34.69135922973509,C,-131.08521654175314,33.92882072338869,-85.80163886564644,E,E,1
36-50,Veteran,Other,B,B,E,99.12086475779472,E,113.58138378021347,A,-57.15411340213527,-109.65413208352277,-128.0657358614479,B,D,1
51-65,Veteran,Other,A,A,E,35.8721089224738,A,85.91582267666115,E,114.2912673250708,-62.801963809378535,-43.77329675195916,B,D,1
18-25,Non-Veteran,M,B,C,A,91.09384381443981,A,153.37234262100074,B,38.60176562010943,-200.7483846122662,-23.381239629832393,D,A,0
65+,No,M,A,B,A,102.26740276530664,C,-143.11605270186107,D,119.63550471219399,-41.30793131531903,-69.97860439618263,D,E,1
36-50,No,F,C,D,E,39.26417499510379,D,-1.2025479240078445,C,-69.34830086402033,-26.452196006,-116.22296783314059,E,D,0
18-25,Non-Veteran,F,C,B,C,77.43729449317753,C,-52.07731590780428,E,-31.225213733101786,73.15852808610063,45.01347923756725,A,A,1
18-25,Veteran,M,C,A,E,68.73031066477363,E,188.18645067168583,E,-129.0454008014452,41.296945518583364,-90.99843070794566,B,C,0
36-50,Non-Veteran,F,A,A,A,8.461746826467593,C,-12.089037417383816,B,-10.927495318495485,-140.4459874737238,-16.83050649600985,A,D,0
26-35,Veteran,Other,B,D,E,-44.92681151517199,C,-23.29126438617905,E,167.06783683300725,-113.97068284433121,14.244966041404892,E,B,0
65+,Yes,F,A,C,A,-114.86323981766304,A,162.55497454122596,D,58.67665888354105,193.39205769644934,-59.66571611529287,A,A,1
