age_group,AGE,nationality,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
36-50,39,UK,Yes,7.12995693700458,E,-125.60776095510751,A,153.2026793579453,E,B,1
51-65,29,Brazil,No,-89.10900804920327,C,153.44739873725484,D,-9.079515773191686,A,B,0
36-50,65,China,Mental,8.910767429396255,E,-25.529118633868393,E,69.47603475061996,C,C,0
18-25,46,India,Both,-30.24648684839671,A,87.79437391265654,B,-130.00511175844,E,D,1
65+,72,Germany,Physical,57.74029540231217,A,375.8453152511049,E,-81.63155227012697,B,C,0
26-35,64,US,Mental,-15.714726059396543,D,25.820633339998206,C,-121.28655538537016,E,B,1
65+,46,Brazil,None,84.7981388434998,B,3.2653881889698764,B,-137.7760086648986,C,B,1
65+,38,Mexico,Yes,-108.13373141538332,E,21.73691250612171,B,42.994995014136755,D,C,1
26-35,35,Brazil,Yes,96.38154194099478,C,-52.28154639334767,B,133.03138329960672,E,B,0
51-65,67,Brazil,Mental,-31.69542697649558,A,150.10718603287935,D,-88.55942952741319,D,E,1
51-65,31,Brazil,No,-44.16235966739433,D,29.08479209972038,D,67.47154381306439,D,E,1
36-50,30,UK,Mental,128.48263462959363,C,50.129591110411,E,2.5850428618364214,B,C,1
51-65,64,Other,No,-72.18683412471387,B,149.94687256425306,E,-189.97853715262764,A,D,1
18-25,29,Other,None,86.7027165795535,B,-53.9133420981929,A,27.980943847543994,E,D,1
26-35,57,China,No,-54.0302697819282,C,-119.59880759960258,C,11.688801413668552,E,D,1
18-25,70,UK,Mental,125.07874547536633,A,10.563738592312857,A,6.683062017799177,A,B,0
36-50,76,India,Mental,-10.531990157994164,C,-233.55580961612264,B,-12.012535641405,D,B,0
65+,48,India,None,-10.770251535728056,E,-48.04221845138608,B,48.39668482489782,D,C,1
26-35,65,UK,Both,-174.66547367666345,D,55.85900756111315,C,-41.38297811047146,D,B,0
65+,25,Mexico,Yes,-8.705692876619423,D,18.153466030322235,C,92.63078342100648,E,D,1
18-25,63,Mexico,Yes,5.894737063777013,B,92.16470906698021,D,202.81281345360605,E,A,0
36-50,35,Germany,None,107.45482131324692,C,40.03391118261319,C,-58.80145701474603,C,C,1
65+,29,US,Physical,202.81087396149866,E,-19.378750207162085,A,-57.65670257419535,C,A,0
18-25,29,US,None,-3.089292728662175,A,52.05736977231085,E,-172.30760401909777,A,B,1
51-65,50,India,Physical,88.72619153517141,B,-190.00670780833198,A,-74.50004884098126,E,C,0
51-65,42,Other,Physical,-12.407502765362558,C,-51.46037579716092,C,-16.14604799547902,C,B,0
65+,44,UK,Both,-51.835109198270345,E,-51.66003800920529,A,-8.685354603076782,A,B,1
26-35,28,US,None,59.72480344850407,C,6.084393423656699,C,-55.02910076806419,D,B,1
26-35,22,Germany,Physical,2.5698877488932474,D,-187.948875272765,B,-321.0642515020619,D,C,0
26-35,25,UK,None,-34.25527969804861,E,72.48422081304997,A,31.96019140274531,B,E,1
51-65,71,Other,Both,-23.21862711854234,E,40.01016839641595,A,-203.5178434970288,A,A,1
36-50,78,UK,No,22.405543892014997,C,90.28017894409808,B,-54.06003860060521,D,D,1
26-35,49,Germany,Mental,-111.87870695160626,E,394.62317376749905,C,8.206080810928674,B,D,0
26-35,45,Brazil,Yes,-14.007085199027076,E,123.01562298450585,D,156.01694362061315,E,A,0
26-35,47,India,No,110.0169967396365,C,16.634514087783263,A,-8.061637632533722,A,B,0
36-50,70,China,No,68.68668197270925,B,-24.573512858803497,A,-36.03092990984608,C,E,0
65+,34,UK,No,16.549378392148487,D,-12.93359865814068,E,-57.57086296483177,D,D,0
36-50,22,Mexico,Both,-32.118050553803116,D,-6.752112297775269,E,67.43451037477297,A,B,1
18-25,44,Mexico,Mental,-196.93731008223224,B,-37.499515003336114,D,19.921902470398976,D,D,1
26-35,25,China,Yes,-16.855241733576317,B,-79.05620255650653,E,-240.33472006469972,D,A,0
65+,42,China,None,-52.83465076689227,A,-101.13244706488929,C,93.06000398859663,E,A,1
65+,30,US,Yes,-58.62855701265863,D,-18.57440646668159,B,28.86177337401702,D,E,1
18-25,76,Other,None,-177.15657767366784,D,71.30800118594426,B,95.33013051454874,A,A,0
65+,57,Mexico,Both,17.516649902811253,C,132.30130235296062,A,-8.25713060412411,B,A,1
65+,21,Mexico,Mental,138.3760823463536,E,139.87347179586075,A,73.52226983920961,B,C,0
36-50,53,Mexico,Both,-75.31024495806942,C,44.248762993236376,A,-93.01847021480387,E,E,0
65+,58,Germany,No,0.20290761906464425,D,-99.02791941668131,E,78.25503700944361,C,E,0
18-25,39,US,Physical,86.90382015398234,B,-60.939100579491665,D,123.49276540259339,D,C,1
36-50,44,UK,No,-20.386773216947606,A,134.88729108719704,C,-167.01391575304342,B,A,1
36-50,35,India,Mental,2.410480896956496,C,-98.81339066043772,A,25.85518434718217,D,E,0
26-35,47,Mexico,No,-71.45314902787489,E,88.34775880613611,E,117.40614823650553,C,B,0
65+,33,US,Mental,-120.76997656646304,C,-13.638457011194463,E,-175.8457226566652,B,A,1
65+,42,China,Physical,139.14177388092634,A,175.28298392070764,B,144.82135968800748,B,C,1
18-25,31,UK,Physical,123.02559760977499,E,6.68817464686014,E,45.18766450739031,D,B,0
51-65,29,UK,Mental,-57.71362458544503,E,27.423010192520774,E,22.584856376228522,D,A,1
18-25,50,UK,Physical,4.4276490765254595,D,-70.06678492803337,B,59.566809150096425,B,C,0
36-50,42,Germany,No,76.13414326662993,C,-67.39203890821692,E,242.45464935699067,C,B,0
26-35,67,Germany,Yes,-19.7073928603534,D,-60.43194808917251,E,-46.56312795420281,B,B,1
18-25,43,China,Mental,-12.358179416762267,C,53.17393847707793,E,16.61918761735347,D,C,0
65+,21,India,Physical,-9.947819818934585,B,-172.57554180593885,A,-16.403314042155085,A,D,1
65+,55,Brazil,Physical,50.04877309012659,A,13.65628149841515,A,-88.49290984022811,D,C,1
18-25,79,China,Mental,72.10330441656792,C,39.181186138028224,C,39.46880387923376,C,D,1
36-50,38,China,Physical,-121.64844608621786,A,8.366697107452595,E,-53.84202858289295,B,A,0
36-50,24,Other,None,-46.014187538658256,C,-105.04747064615823,B,-83.11716902281668,E,A,0
26-35,77,India,Physical,-11.029721267200236,D,45.12407613208641,C,-1.3424090017947612,E,D,0
51-65,60,Mexico,Physical,20.675312509121326,C,-144.84473995590585,A,26.662884814678637,D,C,0
18-25,27,Mexico,Yes,-10.267253351614894,A,-20.973304704609514,E,-34.76855438104579,B,B,1
26-35,54,UK,Physical,-24.602811186078604,C,89.16380742493466,B,93.3004712229341,A,E,0
65+,18,US,Physical,57.93577142640598,B,51.19261779580815,B,-145.29558671569396,A,B,1
36-50,45,India,Yes,59.192392219069475,B,64.77840477357498,A,-87.07257173253019,B,A,1
26-35,78,US,Both,-58.42803854627887,C,-94.38370890015237,A,-210.06629530208673,C,D,1
51-65,45,US,Physical,-99.40723279932786,D,-162.980378869834,E,-39.90729358561019,D,E,1
36-50,79,Germany,No,110.62424135955014,B,146.29732824268652,A,-20.942682163341434,C,A,0
18-25,21,Brazil,No,116.34771948500979,E,42.02945524258024,B,191.08211185277082,A,A,0
36-50,67,Mexico,Mental,0.048926560601377594,C,54.603063050464684,D,14.93066982903044,D,E,0
26-35,69,Germany,Yes,24.57645436107031,D,117.95209968989828,C,-15.404419610819438,A,C,1
18-25,59,US,None,-99.04051634407726,B,-37.87581323024135,E,-256.7851244643368,E,C,0
65+,74,Other,No,32.48520577499131,A,-172.60197388875775,D,-106.2174484501373,A,C,0
18-25,74,Mexico,Both,30.654082433793988,E,-217.50301148527393,B,-70.29701122127376,A,E,0
26-35,56,UK,Mental,-26.57083770996686,E,-6.342609987911624,C,200.25609628531492,D,B,0
36-50,55,Other,Yes,80.82913913713831,B,-210.7667685245778,C,-227.9082596424375,A,D,0
51-65,77,Germany,Mental,3.969858288989963,E,-87.98397707732853,C,-15.418873528600502,C,E,1
26-35,30,Germany,Physical,-82.12027281499012,D,9.09369966600214,D,-68.31685010812242,D,E,1
18-25,26,Germany,Yes,83.7643171151204,A,-103.891333323447,D,-58.38610367623793,B,B,1
65+,53,China,Yes,-16.671805512474585,C,30.720247308332233,C,-81.77329853883747,D,B,1
18-25,49,China,Physical,134.79165225019733,A,82.82975801705733,B,-73.9031158300564,D,D,0
65+,62,Mexico,Physical,-19.28374234164083,C,-132.66434943561134,E,-94.60800126011574,C,B,1
18-25,49,UK,Both,-10.53822022374088,A,-28.455016018439355,E,-78.86776486404018,C,D,0
65+,68,India,None,-54.624403175737676,D,-89.65291445334152,B,88.03479961036136,A,A,1
51-65,56,US,None,-149.45144267395975,A,-170.84175006199013,B,-149.74835862432684,D,C,0
51-65,50,India,Both,-83.88747818468254,E,-110.50542366255034,C,-188.27171492439615,D,D,0
51-65,50,Other,Physical,-13.098909647683174,B,-26.71780128593113,B,0.8458232496993727,B,E,0
26-35,73,US,No,123.51413533041575,A,102.9677637841499,A,20.610382811786554,A,D,1
26-35,33,UK,Both,-151.70436523019882,D,26.68599543009007,A,33.25047858194289,C,C,0
36-50,51,Brazil,Physical,-180.908885627654,E,-39.732992406800925,D,-9.268547999554182,C,B,0
36-50,41,India,Mental,-3.5204290445465607,C,-19.334827025039733,A,-4.392385667993945,A,C,0
65+,73,China,None,64.197708166126,A,-157.60041003789917,D,-14.45930119683197,D,C,1
51-65,56,US,None,53.33812808152752,E,50.318255580033835,D,-19.082475375296156,A,C,1
36-50,48,Brazil,Yes,166.15159090340143,C,-53.0291980783949,E,-64.15059456968125,C,C,1
18-25,68,India,No,-81.39952614239913,E,17.844749827056347,D,-24.482885220917343,C,E,0
65+,45,Mexico,No,28.970496171671634,B,-35.09314924010559,A,3.0145473672855068,C,D,0
51-65,67,UK,No,19.865521200342574,E,-33.11106582936211,D,-92.66404486861602,A,E,1
65+,65,US,Yes,37.118218010351875,C,62.37731531328045,D,-168.42988606905968,C,D,0
18-25,39,Brazil,Mental,-106.59295864156542,D,152.96596041297954,C,47.43546284684218,B,A,0
51-65,26,China,Both,29.17432181446815,E,4.698258631026635,E,-126.6268616520285,B,E,0
36-50,38,US,No,-43.539273058504314,A,77.78023980289373,E,46.750114643212584,B,C,1
36-50,45,Brazil,Mental,52.29296782899668,A,36.40156105024872,A,76.69631593638574,A,A,1
65+,47,Germany,No,108.1905458692762,C,150.84864942992158,A,51.39728205009024,E,B,1
65+,21,Mexico,Both,13.977177411539785,B,96.08069804736257,D,-118.13583011433859,E,B,0
36-50,31,Brazil,None,132.73862375369333,D,-125.86526655647015,B,94.22291914869908,A,B,0
26-35,42,Mexico,Yes,-49.466346462693025,D,55.50185815583445,B,-42.27345337649679,D,B,1
18-25,20,India,Both,-0.06345630637734433,B,35.90564254270411,E,86.33378270258582,B,B,1
36-50,41,China,No,20.047559000280682,A,-91.57578560805703,B,108.2545145701178,C,C,0
51-65,39,Other,Physical,-53.051543317408665,E,360.80211687493545,D,-17.532779035437052,A,C,1
65+,26,Brazil,Mental,40.08451758691082,B,-154.12866874619425,E,53.68651849618167,A,B,1
26-35,77,Brazil,No,-27.108187002902817,E,178.57917741951653,A,7.816791779122827,D,D,0
36-50,22,Other,Yes,24.388154595170448,E,3.527183514758426,E,41.21991594952119,D,A,0
18-25,47,China,Physical,51.227923613258305,D,20.73815889171698,E,-160.32905604568444,E,A,0
65+,69,Other,Yes,-104.41595494332768,A,-0.519727210026723,D,-120.57885914260625,C,A,0
51-65,72,Germany,None,-21.19000846850718,A,108.88355630918089,C,-127.0590045723529,E,E,0
26-35,33,US,Physical,109.25170432835701,D,269.4937120907064,A,-81.66424498603286,C,D,1
51-65,76,US,Yes,-36.91475494813443,B,54.84387911072671,A,-81.17921996946431,E,D,0
26-35,56,Germany,No,-70.11262273888256,B,-85.23508388426056,C,113.71359292995831,C,D,1
51-65,60,India,Physical,-24.702941730215265,E,40.65943236753532,D,-19.84459567819698,A,D,1
26-35,35,India,Physical,-9.1956431209441,C,25.668243488110505,A,-25.92483903817443,A,E,0
51-65,18,US,Both,-18.12421428128734,E,-36.08869639084792,A,129.42790537222976,A,D,1
36-50,32,India,No,5.804212979798697,A,-184.2141495979702,A,-15.136109523682395,B,B,0
51-65,60,Germany,Yes,151.23056701352112,E,-45.03546222603774,C,-21.998899601543073,E,B,1
18-25,35,Mexico,Both,-40.83272961445023,D,-24.03668279642342,B,-4.017077064342187,D,D,0
51-65,45,Germany,Physical,-31.834495347828863,B,12.716594530417847,D,152.5998424952514,A,D,0
36-50,38,US,None,-48.6340879404554,A,66.06459599243189,C,-37.6319860841806,D,E,1
65+,40,India,No,-42.927399020774395,B,-31.06195547761749,E,86.17426461230612,C,A,1
65+,56,UK,Mental,37.364105703052026,B,-8.213830186448797,C,-118.30690454955676,A,D,1
51-65,51,US,None,-35.903958368091835,C,173.96118860319666,B,-9.41423985237307,D,E,0
36-50,41,Mexico,Physical,198.8024728214357,C,-93.09367409558617,B,167.5534154340935,A,D,0
18-25,39,China,Both,-157.46209547011074,E,17.293373354156444,A,-32.02903424280864,C,C,0
65+,34,UK,No,-94.57803386723204,C,-200.42846543200605,E,69.69049505931486,B,A,1
36-50,42,Mexico,No,-95.06143176163103,D,17.204727979220053,C,-24.276601011290637,D,D,1
18-25,73,US,Mental,27.09183638838395,A,116.81539133221432,A,161.26780433298697,D,E,1
26-35,19,UK,Yes,-85.28248715347037,D,9.448228057303924,E,228.7977517823912,A,E,0
51-65,53,UK,Physical,-166.3112109643532,C,13.715466462315796,A,26.84339961190422,E,A,1
51-65,56,India,None,-78.90348797581476,C,104.81641912710067,A,53.50720929170416,C,A,1
36-50,38,Mexico,No,-44.86551481731978,B,36.84341645836569,A,-98.52012007512755,B,C,0
18-25,65,China,Mental,-26.489414262360928,A,-124.86264323084278,B,77.5097451343091,E,A,1
26-35,37,Mexico,Mental,-157.15330742998373,A,-16.663978988569212,D,-164.45818100851986,C,C,0
36-50,24,Mexico,Mental,-101.11486364600364,C,152.02698406485734,B,2.429163672634221,D,D,1
51-65,48,US,Both,87.65939299202844,D,-65.36478440251547,E,-48.79706202007393,E,E,0
26-35,51,India,None,156.8136327387835,D,-95.84724038743931,C,16.729915180105287,B,C,0
65+,78,Germany,Mental,-34.059155274341485,D,-152.1873673708562,B,-63.91430302904097,B,C,1
51-65,21,Germany,Mental,19.195622225029005,D,-32.13939729741671,A,98.4019911341544,C,A,0
65+,78,China,Yes,31.830856525986047,D,8.155871512026435,E,-78.97258477799627,D,A,0
36-50,75,Brazil,None,164.71519265323334,D,7.2052747454324715,C,-15.712772584148778,C,B,1
51-65,38,China,None,-39.7162154432113,A,38.04186126042475,C,-85.02405082456735,A,A,0
26-35,68,India,Both,-49.514507501859526,A,-83.16854406037443,D,226.11667232247152,E,B,0
26-35,79,Germany,Both,17.365807032894693,D,-78.78188564195845,D,-128.90427165672995,E,A,0
65+,54,Other,Mental,124.37176311813714,D,-168.03976685907875,B,-153.69714487769158,E,D,1
26-35,24,Germany,None,-23.88265154025253,A,-67.34980938333527,B,-83.26175285439093,E,E,0
65+,73,India,No,-107.1122221874361,A,127.96862412854139,E,101.60231773336096,E,C,1
51-65,64,Mexico,No,-34.861013155921725,A,-57.101945856115385,C,26.923957485060633,A,E,1
65+,77,US,No,-22.66079535408437,D,23.715725680573193,E,154.84525312128795,D,D,0
36-50,20,India,Yes,-157.94443542700625,B,85.09494775440841,D,-13.940082611362515,D,E,0
65+,75,Other,Yes,159.21626374764355,E,-199.19727142607792,A,-141.81081538817963,E,E,0
18-25,71,India,None,-56.67349182050558,B,-100.1591969124405,B,-110.30396212010689,B,C,1
26-35,54,India,No,39.563732749744126,B,5.460266488537462,A,-121.46380517106685,E,D,0
26-35,47,China,No,124.23586835779463,B,-39.01967855297834,B,-68.2870605948074,C,E,1
51-65,76,Brazil,None,-59.329926089619924,A,-179.13659952221514,D,-31.35625696724912,D,B,0
51-65,71,China,Both,-26.459311164507604,A,-1.659591428689089,B,85.0331214933782,C,A,1
36-50,46,China,Mental,-151.3528037067411,C,122.12199854890989,B,168.29600151532526,C,B,1
18-25,77,India,Physical,-139.9019349337133,A,11.835376761991112,A,-9.617437733492695,B,B,1
36-50,70,India,Physical,102.09230880105855,E,74.65040371043241,E,-36.19358343319759,D,C,1
26-35,35,China,None,51.48952713288154,A,-42.01535884636563,E,-58.679232967441244,D,A,0
18-25,45,Brazil,Yes,-51.27026042294681,A,-192.26655252047533,E,-46.180148512203026,E,A,0
51-65,66,Other,Mental,147.47086281525822,A,-66.51479456969204,E,-3.7786454551692987,C,D,1
65+,58,India,No,-69.10902364547613,D,156.77451509673492,C,-36.50499854154262,E,D,1
26-35,28,Germany,Both,49.81047758706108,E,-84.90404344841576,E,172.32771581236815,C,B,1
36-50,40,Brazil,Yes,58.54974690539424,A,-37.69020067291039,C,94.10129870883311,E,D,0
36-50,64,US,Both,-5.144139501914373,A,-20.08612782153238,A,-100.68108086469283,A,B,1
65+,40,Other,No,-80.87572240084778,D,87.22651317113082,D,-31.038229342815267,B,E,1
26-35,45,US,Both,-147.93791539272576,D,-53.17577247779705,E,-82.81167288836134,C,C,1
51-65,79,US,No,-84.94940655699669,D,-133.08897918191212,B,180.89005639041739,C,E,1
18-25,63,US,No,-35.366741322981845,E,9.548545932825583,C,-112.26248920266298,D,D,0
26-35,22,Brazil,Both,69.38850556196203,A,-40.878256703659716,B,171.29032585891827,E,D,0
18-25,27,China,Both,-8.441643027115717,E,19.1398683820337,D,-41.5588435956321,D,D,0
26-35,20,Brazil,Yes,5.284237532981991,A,-8.944239233468837,C,-86.950112337221,E,E,0
36-50,42,India,Mental,-50.25690435109378,D,53.3995398020428,E,-244.1736059410666,E,A,1
36-50,26,Germany,No,84.15948555299573,A,-127.5483135998345,C,-55.80958700441213,C,D,0
18-25,71,China,None,-94.90929557875876,E,-60.57608497221627,C,51.70965844867692,B,C,0
51-65,28,China,None,-89.38691379706471,C,-30.67639905707733,A,-48.98081360452194,D,B,0
26-35,18,UK,Mental,11.509004742904235,C,15.831185844995895,E,-111.6879429478763,C,E,1
26-35,21,Mexico,Mental,-99.84019644740069,B,81.77598732141229,C,-121.33025166944904,B,D,0
26-35,70,UK,Yes,-73.1429199217006,B,-21.011400329598263,C,168.00688446293614,C,E,1
36-50,48,Germany,No,191.26804730139503,C,99.5336808811905,D,210.06234132043002,D,A,0
26-35,58,US,Yes,70.83463070377019,A,21.517199522748147,B,22.26834077532891,E,B,1
26-35,75,Mexico,Physical,132.50749619029705,B,-68.42001414101958,D,-119.28569688079904,E,D,0
65+,61,UK,None,32.21307922780376,A,20.366386393412917,C,98.52020444601973,D,D,1
51-65,78,Brazil,None,-9.954705379799675,D,-125.5362678881546,C,51.744795403220714,D,B,1
26-35,72,India,Both,77.49620964291788,C,-97.48848745401652,B,142.737341498932,D,E,1
51-65,62,China,Both,-57.29427159395867,D,-174.21277315411834,C,105.89527372088368,E,C,0
51-65,70,UK,No,25.58358794547417,B,-113.68216636632637,E,122.52098558972293,B,D,1
18-25,49,UK,Mental,245.85478150970314,A,-156.02174671187032,A,-156.93917989908982,E,A,1
51-65,36,Mexico,Both,-70.3980225579724,D,110.17268196550332,E,39.75965575913396,C,D,0
18-25,44,Germany,Yes,5.935536079590284,C,242.75129926291447,A,-38.200776287014264,D,E,0
65+,19,Other,Both,166.95800398981154,C,44.28579275188101,C,-66.71153021562624,C,D,0
36-50,62,China,Physical,-213.765840959678,D,-45.68108444578029,E,189.9146791060173,C,B,0
26-35,74,Other,None,81.72240291998725,E,-33.745126833501295,C,-163.89951319589304,A,A,1
36-50,41,UK,No,-121.20579502280773,E,48.489708651712775,D,-145.5415024042886,D,B,1
18-25,62,China,None,-122.48105216569837,B,13.64208515562097,A,176.38131608242858,A,D,0
36-50,79,Brazil,Mental,41.40921134557626,D,-15.67650229799859,D,144.98583118093973,B,E,0
26-35,57,Brazil,Physical,-183.25480382703861,E,12.055136125561571,E,19.060307086370702,A,A,1
51-65,68,US,Both,-11.446814796708042,B,-44.8333497617636,D,-86.42395682444779,E,D,1
26-35,48,UK,Mental,-71.5128709880675,E,-3.692578376611629,E,150.03366738229172,B,C,1
51-65,47,US,Mental,-42.939194953314455,B,-61.84686363625651,E,-11.279218529847165,C,A,1
18-25,21,UK,Yes,-58.37590044527634,D,-53.66513061439117,A,-124.27801425754501,A,E,1
26-35,26,China,No,-50.442927067706066,A,-38.546650551080575,C,37.156075905752125,E,A,0
26-35,41,Mexico,Mental,253.54543664364658,C,84.44519483686007,E,11.343640788630072,B,D,1
51-65,28,Germany,None,-158.22421616575605,E,78.29494319095865,E,5.858510443545155,D,C,1
65+,46,UK,Both,-4.455466169428451,C,156.099696020777,C,192.82767914770002,C,E,1
18-25,34,Mexico,No,36.44816755357875,A,-134.0231034287595,C,-52.24143864019105,E,A,1
51-65,69,UK,Both,-35.69578346451728,B,288.22720796723075,D,-161.03533564047794,C,D,0
18-25,63,UK,Both,-24.24862249537617,B,69.69699167751389,B,-132.34807907951813,C,E,0
51-65,75,US,No,-39.07609895370623,B,51.65276976721708,C,-53.49895853038819,C,D,1
36-50,43,China,No,-150.61436257463453,A,-165.7561366606092,C,87.6073170003963,D,A,1
36-50,55,Other,None,-14.894552763792618,B,105.00244327466383,B,-14.769721267822975,B,D,0
26-35,46,US,Both,-32.134186789214624,A,-17.328811947447836,A,61.14766429945237,A,D,0
26-35,20,UK,Mental,25.510997817837428,C,9.837609015377184,C,-185.43776706473864,C,A,1
36-50,63,Mexico,Mental,-139.78296915754686,B,55.55475073440931,E,-47.06239984706686,A,C,0
18-25,28,UK,Mental,-112.83647913388512,C,-104.58318035018321,C,-48.756680837748796,C,E,1
26-35,65,Mexico,None,-52.717292901500215,A,-47.94611217295067,D,-104.33792015105416,B,A,1
18-25,27,China,Mental,115.36073712957757,A,30.53101542051821,B,-4.2776325358238925,B,B,0
