civil_status,AgeGroup,anos,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,26-35,30,Non-Veteran,-168.54628217389725,40.3335069497986,-41.49441213510607,-14.07556500791349,C,-1.6173571280356236,73.7420527392965,E,106.63245687082035,1
Single,26-35,32,Veteran,167.34790605658367,-130.069728145472,17.362014099578676,2.313652858803116,A,-5.635060082986171,52.63654789858915,C,42.50257486652839,0
Widowed,18-25,47,Non-Veteran,-7.15019562567708,159.90811073610647,-128.04624262629284,-115.81839424594493,E,-34.82797763852079,39.475125518100924,D,102.0128548926251,1
Divorced,36-50,28,Yes,65.37834067919353,-4.852188809383941,26.743570083943574,-134.40010994648298,A,3.606076796608942,45.01771815400375,A,-147.20481053889418,0
Single,18-25,59,Veteran,-66.87669423714536,107.12199909748013,74.3215176376753,60.252056941077555,C,52.96506706617495,-15.81891304986007,A,46.884202631482616,0
Widowed,65+,75,Veteran,82.14426082572433,72.01256578290105,52.71025988140876,44.76066590955307,E,29.12123661117303,78.89644610065466,D,42.14774935132911,1
Married,65+,38,Non-Veteran,-2.519173174665997,-136.99845082189069,116.76264305621808,-104.38128472779333,D,-63.30669688823507,132.545990639576,D,205.13351460521196,0
Widowed,18-25,58,Non-Veteran,166.62870191716294,-175.58829238864072,-175.4247904102004,15.863808121282513,C,-76.6702079693589,3.8706432262436445,B,76.25170792712017,0
Divorced,65+,63,Veteran,110.40076156459548,80.8256841157515,-44.3619998406716,33.169255728084075,B,38.05386294715943,146.26059577198333,D,-38.237216463817866,0
Single,51-65,46,Non-Veteran,-21.73198022875919,-45.80963735371934,-32.207145632099376,59.57246298824798,A,-113.94814789485625,-76.17644096437498,B,-58.328690261316666,0
Widowed,26-35,69,Non-Veteran,22.387827647384317,-104.31656757897312,0.19779206632903187,-42.00725483183239,C,4.948064474599204,-38.23694834141265,C,3.9295146087152566,0
Married,65+,48,No,118.05694505700647,112.62215483361062,-88.3992006208274,18.962579375058045,C,-8.027016088494557,-162.05217921004166,C,182.71499545101773,0
Single,65+,34,No,-102.34810697633073,108.68339429627028,-109.52749400130335,-67.4191815737855,A,-54.17355802732193,-45.085708080247,C,-33.571869167627206,0
Married,36-50,78,Veteran,73.98073983290722,-0.8471197989296391,-51.40436228730025,-72.28018535753755,D,-29.656751575777328,216.24160474380872,E,10.732664535663217,0
Single,36-50,47,Non-Veteran,-117.5334395628843,29.634612110796134,12.163176615674717,231.24993371419632,A,141.26407653376435,-9.393618100766354,B,-18.84991951827747,0
Single,36-50,78,No,-94.9010046445722,-25.289132512229486,-23.687413057434018,-115.34690183129104,C,-52.12167751231559,38.09886067687464,D,-86.9908464212137,0
Married,65+,70,Yes,6.745178145865053,65.67256559411587,-71.90503157914709,23.32136546295086,B,-61.375227377392136,-132.62691534524802,B,147.03140749544414,1
Single,26-35,46,No,9.42176577388282,-107.23307205394752,43.56040625879014,-64.74456569678078,D,-148.37132242725264,170.49251775780908,D,74.75401633276611,1
Divorced,18-25,71,Yes,-27.23955805330278,8.81141467696863,-114.91626050794936,102.30016959486656,D,-63.49668836100769,-87.6964455657445,A,25.929961734551583,0
Widowed,36-50,50,No,176.49920964328248,36.644755782439375,19.749906855405985,-121.56800521641433,D,-4.4101895018651796,19.201678795782755,A,-162.60508014591096,1
Widowed,18-25,33,Veteran,55.444915086601945,174.89968207783585,-121.90971809470877,62.629967273241114,D,14.975718350284298,-50.4665599795036,D,191.45216197497666,1
Divorced,18-25,72,Non-Veteran,-100.71645928676303,67.51122203366516,-32.25822249549772,39.30688769954803,B,-13.537961639635249,-104.5170500627948,D,-296.2834061005128,1
Married,36-50,52,Yes,39.46660963887006,-66.15242555158734,100.15308863501589,141.01241879260292,C,-100.20417495666827,-92.51607091731306,C,-80.71710945556711,1
Married,51-65,23,Veteran,141.481180909806,125.33532807708868,-40.72293140529163,288.6445289180518,D,26.40958558411969,58.57746888256503,A,-103.80622441175564,0
Single,65+,78,No,-157.4163317567566,-131.91174983876516,-64.67293939698237,128.05504830916718,E,39.567151787790536,-87.86852753707609,B,-121.48063622220077,0
Divorced,65+,26,Yes,151.7656812135943,12.424417335849805,-10.24245645841896,-175.85126460996702,B,112.13466898304776,-22.749508855314808,A,76.28549223721829,1
Widowed,36-50,56,Yes,-51.66639109948874,-47.12297668629381,-171.4894479004605,26.3079252849301,D,36.053713920705846,-46.67501847197198,E,-86.48402060433446,0
Divorced,65+,74,Veteran,-115.97283476079296,15.449002941905018,104.91116468277981,444.52268298169423,B,-197.20308665338786,31.20679449991801,B,93.75700706233327,0
Married,65+,46,Yes,-28.47502694699892,-54.37894481723215,30.110080762201868,40.905561267339095,C,34.491968375143436,17.583767727361877,B,79.69941200761473,1
Divorced,65+,65,Veteran,10.551721114072734,85.93236785117054,-6.027215582022436,65.11767884897318,B,100.92854531163016,-61.120134337428986,B,60.02126378207395,0
Single,26-35,42,Yes,-33.49345489708291,-128.19347756375603,0.5732338023861528,-20.92954700805767,D,111.74251594341075,46.38420080863381,C,-53.64201954212632,1
Married,18-25,56,Veteran,153.89382796190043,148.5132026536951,10.69870441981141,118.537098158549,A,244.1277009636533,25.334292644897232,B,-145.99938921898573,1
Single,36-50,44,No,-10.393695772201776,-107.64156929333649,23.26116032162101,-27.373941408342432,D,-118.60927936126731,73.30912578924952,D,67.10710310875434,0
Single,18-25,65,Non-Veteran,-110.67550078250667,-59.89104070847733,7.51244818275466,45.281441753489524,B,98.26135049036964,-77.93702519154238,C,42.788780232887,0
Married,26-35,62,No,-134.61226289917886,170.56288224916904,-42.284818973553755,52.83521196118268,B,-76.46458717866355,94.28735903526149,B,-37.5116394020759,0
Single,36-50,20,Non-Veteran,-64.48013782171924,121.55709412502753,-165.14722975538982,216.54550905105893,D,-0.18240571900918162,-55.033422080354285,C,60.260167852037625,1
Single,51-65,77,Non-Veteran,201.7006252329744,-30.473838307991763,-56.001489909346134,-84.93546483709687,A,-73.1694340935329,158.76565722757425,A,51.95374987675464,1
Divorced,51-65,51,Non-Veteran,13.911173168452803,-143.71529909971957,-206.9031898496897,87.37031832501478,A,78.23799515195108,68.4728115052221,D,-50.61330026572165,1
Widowed,51-65,61,Non-Veteran,26.82361917381485,-105.62265679689249,41.50640207013912,50.44365761834266,A,-1.7339896015577794,116.23589718295364,C,108.94990908001338,0
Divorced,51-65,26,Non-Veteran,-4.2728157873661985,-189.5704376994405,-29.25459947725318,118.7403322309367,B,26.741420352012646,15.605001452260137,C,11.460785422443848,1
Widowed,18-25,76,No,291.25777915409395,155.6068360885031,-30.891745569562058,156.15821251934972,A,72.10496649337591,90.1492674104884,B,114.50930936133584,0
Single,18-25,41,Yes,-88.71800725892096,38.751480667645986,-198.54959350281288,-89.29893947955973,B,60.61952692094765,78.63866594818356,D,-165.56263573396268,1
Widowed,65+,68,Non-Veteran,103.47270997220544,28.505588878636285,27.66128218733194,-0.06531615644890745,D,-27.76829347322663,-114.99347778629605,C,13.355846184006943,1
Divorced,65+,72,Yes,-11.937032915581023,-44.75504741842863,5.20553409146426,29.87583063989327,A,-117.51596024170223,85.1978922911681,C,-50.672525491972756,1
Single,18-25,59,Veteran,-180.35162316171554,2.1914352795058436,14.270431343528564,-95.30311914482682,A,41.119572101338385,47.06401565631687,A,-199.2576457347824,1
Married,18-25,53,Veteran,-8.46501804368615,-115.53365991558671,-135.63552773304522,89.38187314671914,A,-162.12232906530005,-162.7306426723978,E,53.61818992985764,0
Married,26-35,40,No,-17.77378071970606,-0.803873631504687,48.07226578305593,-23.317985603137704,D,-29.186227421937637,-159.39136918940014,D,-15.495757814945362,1
Married,51-65,34,Yes,-41.958661609159996,64.51695917578843,26.45446180467561,118.6074848893641,A,113.47314079418236,-28.30893654148847,E,88.0133067326816,1
Divorced,18-25,40,Yes,123.95901195605958,-173.53033021524956,-0.33584567287064987,82.79808441329041,D,-10.417280554188823,92.92059287451319,B,-14.614790329085098,1
Married,65+,20,No,37.73837160893339,-99.26730237793315,22.009426234352862,-114.99050681282168,B,-84.78713932592676,-99.31105351705642,D,-166.22218816381803,1
Divorced,36-50,34,No,103.78780664471651,-86.87631531837066,-7.1618339194305065,8.980309663126315,A,-29.92148559198134,77.73120918397957,D,-11.528773447217443,1
Divorced,65+,51,Veteran,46.55239312920523,24.52882923683427,-188.29282153331343,59.94204787946301,A,-28.497852869326586,-128.96582521093578,E,114.50716934836973,0
Single,51-65,62,Yes,-2.112728596343509,51.191480005625166,-68.66944063767441,-123.35564079325152,B,-13.236659262870957,-49.337053940348696,E,-279.32526630093395,1
Married,26-35,61,Non-Veteran,-104.48362476973736,75.3777248467899,-116.0594391209626,9.60836999670076,E,61.85197527837535,-25.515295957125893,E,65.72594917652492,1
Divorced,65+,27,Yes,83.15668758922988,197.40600001014667,21.694330110705078,9.262331990483558,B,-18.03271295711347,77.7154892394407,C,-70.18033041555266,0
Divorced,26-35,60,Non-Veteran,-9.314972700044411,198.1117913654427,-196.47516768108343,0.874287333505086,D,67.46361012139359,18.09333434902105,D,-77.27501179830514,0
Divorced,36-50,47,No,-57.565628281740366,-160.01015829806235,27.073035580842237,41.624105258541725,D,32.42637811162105,92.36589159349754,D,49.20214509339885,0
Divorced,36-50,31,No,-92.7796225478491,10.114351510330053,-37.3836754077641,118.88127786221293,B,17.754325232375233,-19.383243645044328,C,74.65839929212763,0
Married,36-50,52,Yes,-52.25945036132593,70.26609290805088,-78.40939233212842,4.187878132058514,A,203.02567798861614,-52.905603478916696,A,-30.8527123494,1
Widowed,65+,47,Non-Veteran,180.3363171460634,98.57913392248919,-58.091304856153236,-37.20383172325445,E,-13.695076934704273,76.8428455775088,E,47.424016067943256,0
Divorced,18-25,69,Veteran,-24.830251649764907,180.94768864513298,-15.440682454878809,117.30152000029041,E,107.30102827794087,-114.33010511031011,D,-44.1345546246992,1
Widowed,65+,79,No,252.62959529326338,-16.515539148225113,-29.525104370178685,40.311969134497296,C,31.2509937920136,-73.83915235349102,D,-78.6592781707841,1
Divorced,65+,33,No,-19.460867991169632,80.38547814241575,-56.071821195955486,13.136284345303133,D,-43.384950021308,26.31912907895258,C,54.67039139552543,0
Widowed,36-50,75,Non-Veteran,-30.23991138359347,46.184874035325414,-149.31982057465393,129.6039067427759,D,-31.330202415986008,47.54649604158524,C,-44.39815629346533,0
Married,18-25,37,Yes,-94.09574172682372,39.0257495326557,-18.39612318052758,145.6080980630755,D,-90.00806965400685,25.0010342533293,E,-73.5207168371424,1
Divorced,18-25,49,Yes,76.47421203646101,42.66183125826517,127.79065233414984,38.55557218752622,C,-26.805843320334283,-108.0059982304638,B,23.13259519650611,0
Widowed,65+,42,Non-Veteran,146.69291680582637,113.68355912828329,-57.55798254918423,-66.21600665139098,D,133.91514344967302,84.81844312035179,D,-130.26610871962197,1
Married,36-50,34,Non-Veteran,100.53866829512847,-69.78810609889562,74.27191513635398,-15.69861602669674,C,39.814049084492545,-95.154453716376,D,-19.538459837888215,0
Single,26-35,48,Yes,10.226171242344517,10.039034296602281,-85.28090313873456,-103.79704351373671,C,7.520666623851495,99.2876951503833,A,-145.60583356643718,0
Married,36-50,67,No,-3.1077327330344717,-178.28188014404702,-35.960860323488994,-101.18745922275833,D,161.7247560011152,82.78528054398812,C,149.02073046673246,0
Married,65+,56,Veteran,32.67388097740902,-107.94366805953548,-33.861511914915084,-135.59717249442198,B,7.683520615235285,46.31486489537015,C,114.1516981884863,1
Married,65+,27,Non-Veteran,157.51905641523342,-187.35856867273998,97.89095334301545,-8.897472118997896,E,-81.11997018694944,-112.03287471926173,A,-46.15666926029705,0
Widowed,18-25,79,No,-91.74896482013976,-26.0700703602225,28.547830657041462,-61.280480206040664,C,-101.729565714419,84.59646714592411,E,109.08563055369824,0
Single,36-50,23,Non-Veteran,-52.52288301582669,20.553001102981728,-115.09587582150473,-191.17302077959476,A,166.78146489727982,-31.421204119096878,C,97.69729713289861,1
Widowed,51-65,71,Yes,-18.736448141737565,27.69869956349749,-132.67401790673236,-84.00637915142846,B,-111.75464475923151,-1.2312487475632574,E,-74.35455264811259,1
Divorced,26-35,39,Veteran,150.50481092206508,-13.187138999182595,-22.269037895116263,-94.5431409001646,E,205.68449200918354,-25.514132362723302,B,3.267060938198717,0
Divorced,51-65,37,Veteran,-43.17186348152243,130.5194259137832,144.12233374057783,-129.3041538627484,C,-85.78288770977083,164.683010709811,B,-34.50041457971686,1
Divorced,65+,47,Non-Veteran,-40.08848014454693,21.346103142896,183.85973723685493,37.18869584000017,A,-29.419120683449467,-51.70152689056271,B,-54.38009772140235,0
Married,36-50,52,Non-Veteran,15.036676437895588,-22.49802243367096,-115.8638817355872,-71.65342969236835,E,-50.46577133000489,-73.26935689163399,B,215.07668919758788,1
Married,51-65,54,Veteran,129.56629599708577,81.21593318177453,-54.87220410279077,95.02385373028389,B,124.06996006854885,-107.28854674829367,B,-89.14583313021416,0
Widowed,51-65,52,Non-Veteran,103.73287813324204,-63.75220260507041,83.67883765912919,-50.13319961436695,A,64.40895208602741,97.36752583421627,E,1.335066284854237,1
Married,36-50,44,Non-Veteran,175.88093612120593,-93.58435817747778,-173.42804066544903,-13.684934283330874,D,141.81070824737344,-23.649984617622422,D,-41.63638851437882,0
Divorced,18-25,22,Non-Veteran,131.28206522303338,105.64386477638101,-24.324294006220132,-37.053082464777695,B,1.8825534407663551,30.546074920674133,C,-110.1653498977915,1
Widowed,65+,24,Yes,-166.62024211217573,32.46154811278252,34.022891837889205,-13.637305664711926,D,-83.99751700366103,22.78506999238058,E,128.06119265118772,1
Married,26-35,53,Yes,26.133522194870878,139.04646208565578,-112.08386693706028,-27.804704739977115,B,-92.45190897310475,-89.71630581517003,B,20.56138592851285,1
Divorced,18-25,63,Yes,-18.55077641072052,-95.62337429899472,-94.48572739295392,-55.098290506141126,E,55.50603486784792,56.4628087317456,A,90.38834728523962,0
Divorced,51-65,25,Veteran,156.3016400821022,1.4947289026348582,-106.94559603590885,-97.54806817555568,D,-76.1597192037391,68.37368447449442,A,-12.688626405850979,0
Widowed,26-35,62,Non-Veteran,28.015690539788768,-88.27157134916791,-94.87315696365116,99.3389354693122,C,106.3190201958238,193.4400492359725,C,-82.22741109525303,0
Single,36-50,69,Yes,-78.00556400130955,-115.61273451317462,50.9555973569908,-29.256512937943093,B,154.98029304587865,-11.250335397625436,B,25.770398346846974,1
Divorced,51-65,49,Non-Veteran,44.95449842403739,-17.5661709289567,-112.86060076879659,187.8318131062918,B,32.99288145779573,-87.78978181816011,A,104.31478340240585,0
Single,26-35,25,Veteran,-138.65047959256066,-17.821892620114497,38.31160400465248,-166.12538169362676,E,-90.33661139622218,-68.72513869305673,C,14.99238499198102,1
Divorced,36-50,23,Non-Veteran,36.75248586860085,96.49130117138037,-34.89193085715369,47.30083870090084,C,72.9155632712182,-59.21393985777226,B,-34.356017752816186,0
Married,36-50,60,Veteran,-76.99325414979404,13.901228100400365,2.502739734563263,17.36278426724151,B,100.69045806835763,65.11762710599747,B,-4.667071219287231,0
Single,18-25,77,Yes,6.533709898832858,-239.70712124689246,-54.587527201524644,84.02581761304049,C,179.49109794866843,-33.66916681622989,A,6.173462580663043,0
Widowed,36-50,26,Yes,168.18932499467286,49.320283351912266,-96.40352741844809,-294.4425354000154,D,12.291615454542363,60.420647174449684,C,98.96226997132905,1
Single,26-35,63,Veteran,-147.92286710818595,2.0547742386729624,4.8481049324553025,-15.198568652141088,C,-20.945566682594176,54.66685352134009,D,-39.082492734276634,1
Single,18-25,46,No,227.92455175381673,-153.957953410037,43.81846707320467,25.097759221757165,C,124.97166560795631,127.81190208039321,D,169.6128628165652,1
Single,51-65,38,Non-Veteran,72.86896481223296,277.6313461123798,109.09569729311237,-94.64102421237747,A,-232.8841524998011,-43.96564706394602,A,117.88163669359865,1
Divorced,36-50,67,No,-63.05989940241468,-4.060825674683852,253.60784019444242,-35.41190942232163,E,-28.14547925031165,43.83025614711116,A,-46.025239448915976,0
Married,18-25,71,No,54.29988297787697,103.31392336304192,196.85577612288614,-147.47639338897426,D,-131.42459707386905,161.70076581728858,E,29.767951155708914,1
Divorced,36-50,26,Yes,56.42620535844595,-151.31190939533542,93.78409748949396,-119.4923860156504,D,20.228693427783597,227.50630178451235,D,-80.67081759845223,1
Married,26-35,54,Yes,179.5415621570282,-59.49845029029316,156.24095795523033,-19.825865400743695,D,-87.81943055800704,189.74984291186874,C,-7.324409213694985,1
Single,36-50,22,Yes,197.83628922162166,80.24071266186756,-135.51680403722733,115.34778471846639,A,-6.996725864777252,-183.57459286065506,D,37.67840944664768,0
Single,36-50,64,Non-Veteran,136.6006428904364,176.26123171902435,4.100766433800141,57.052840493199696,C,202.228491421561,44.57603587243574,D,-29.74518649560679,0
Widowed,26-35,40,No,11.543870386461059,-92.60045101989935,-19.14767650685584,-66.97154738730201,B,-26.87758040997197,-0.4041556250422589,E,-170.09616300703806,0
Married,65+,63,No,32.86310891045128,33.5844661951581,-46.409927262763226,59.20940965678076,D,160.44531624390504,85.74363482154921,A,-1.976811033479018,0
Married,18-25,35,Veteran,-195.2588760917133,-105.47561684600535,63.41394386863721,-68.28753814556337,B,166.48546941381744,-62.40894850438254,A,32.960852905807535,1
