handicap,age_range,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
None,36-50,44,28.835976658292452,C,-29.422069292836706,B,28.572130928204835,-172.9457205922709,B,E,D,13.25359867524061,0
Yes,51-65,63,-35.228730564188055,A,-104.24474639746994,D,-9.040624507657366,-55.8605449705317,B,B,E,-38.04273040387725,0
No,26-35,67,16.356663403649097,D,-10.676696469851628,A,14.113075029706144,49.226012590531674,A,E,E,-34.027834372704916,0
Mental,65+,18,-90.91489265845188,A,-26.04310199607306,C,64.13182497627736,-22.31682520488277,E,A,A,-199.428704933591,0
Yes,65+,71,-19.036113826735363,C,58.583843266242376,C,-49.26559857566108,18.58309576967613,B,A,C,-140.96055227537244,0
None,18-25,27,-61.60845609018924,D,-25.116149293960234,C,-113.8566503032523,-14.511889193364091,A,C,D,1.7719906867322464,1
Mental,26-35,37,146.55533485465037,A,-48.83250627508042,B,34.7257046705799,-13.161938857280692,D,D,A,-62.30334504947973,0
None,51-65,41,-77.21742791459842,A,-44.49886812515957,C,-26.48792479143261,201.5952572307961,C,E,A,11.641648046357284,1
Both,36-50,67,-0.47080528015555534,D,14.724349466223446,B,-24.262800362203645,71.28629899500855,B,C,E,-108.55472425326592,1
Mental,36-50,79,-35.67106563074146,C,71.80997775624022,C,-121.12491764434988,-224.94365658836472,E,B,A,7.192327219776974,0
None,36-50,53,105.95111894309656,E,112.4677898685904,E,-169.56382077633904,-108.19967672548711,D,C,B,-103.27359518565922,1
None,36-50,64,41.56990643772614,D,242.5513769058858,A,4.722371681854309,-125.58081512929296,A,B,C,-47.96707012673528,1
None,36-50,78,-121.93198584523293,E,37.2832869535532,A,136.72614295598459,-41.34787304936351,A,E,C,105.43334978846002,0
Both,36-50,22,106.77384489608401,D,-86.07086222817198,E,41.18709775236925,-38.468697052493305,A,B,C,123.74720263557644,0
Both,51-65,26,-98.76823886734405,A,48.253858618764156,C,228.1589661094289,45.192351332677795,C,C,D,40.72972409706658,0
No,51-65,71,-87.04006808693079,A,88.55833219815239,E,46.70876575612956,27.28830276419856,B,A,C,43.26803019114514,0
Physical,65+,66,24.326194082737214,E,-19.173793073625763,A,82.3597338290463,-51.46176154756512,D,B,B,-12.616792291694399,1
Both,65+,30,-128.72008243491058,E,-136.36312692702114,B,75.1608572163653,-180.23002976456254,C,B,D,-86.10632025136344,0
Physical,26-35,76,-14.771282141179846,C,-146.0168965780939,E,-162.60585776839253,79.6773584194781,C,D,C,-78.10848987509709,1
Mental,18-25,25,84.46740703174225,C,64.009191981606,D,-81.46234197796348,81.58793660161345,C,E,C,-77.12873641830812,1
Mental,26-35,64,95.34348351636548,E,-4.366769685244405,A,134.04128716512528,-259.3359855667589,A,A,A,-58.930864524452396,1
No,65+,30,108.82578267098124,D,-237.52510819525895,E,-5.048001516193722,-11.842244584922723,C,C,C,-47.136121123180885,0
Both,65+,45,108.03898884412504,D,-27.45295436120343,B,-8.108568674436242,51.402283704187276,D,C,A,-41.62407569091776,0
Physical,65+,22,115.15367589282432,A,2.6347679752077804,A,-14.041391528817082,-153.01530119383676,B,E,E,-28.986746919275568,1
None,18-25,32,41.873240800638456,C,123.2067608918598,A,64.84205517179709,-24.68801764324887,E,B,A,-189.84544577209016,0
None,26-35,39,-97.50385937978015,D,-87.71802152931197,C,-26.501395966167014,6.62883832591032,E,D,A,-242.6673299710418,0
No,26-35,57,-33.3966421877948,E,-105.13728378462595,C,46.746160560675726,42.95914318066218,C,B,C,80.02508560127997,1
None,18-25,77,69.5649600742154,A,-63.52948055807052,A,66.12492105738318,-19.707439999019375,B,C,B,-157.08963018364733,0
Physical,51-65,34,1.6902896574525674,D,-97.92814136105622,D,11.173667744441786,-61.40859535244688,E,D,C,211.63715814138902,1
Mental,18-25,40,-74.38161674581374,C,-99.43035129632155,E,-105.88252069933269,-163.9829705948864,C,C,D,79.71995326754872,1
No,65+,44,-72.44284475998128,B,18.838739236397533,A,-88.937381138922,-40.175892347945144,E,C,E,197.06542889077417,1
Mental,36-50,66,155.2491904240587,E,-10.353511781153754,A,-51.52160210609553,49.87465695670656,D,D,D,48.875917584452665,1
Mental,18-25,59,164.22526211755442,A,-183.3762631246658,C,100.51318015898237,42.36023711522085,E,C,E,52.638101353447375,1
No,26-35,76,7.202379140508331,A,26.729641661421404,C,-92.59460787857431,-58.64790588999939,E,C,C,-100.01901851053452,1
Yes,51-65,62,-173.1310886588637,C,41.95104077349705,A,134.95012822656136,-60.16537604207747,B,D,D,-48.602714529691475,1
Yes,26-35,54,81.65765584364374,A,-143.7726795495431,D,173.09762932476872,-73.76818954435356,B,A,E,-78.76920523980105,1
None,51-65,79,97.35480164305298,B,-237.0467295829403,A,-177.52265225408803,-97.94795821186054,C,A,B,79.67089988365348,1
None,36-50,39,-17.950786563491647,A,-8.387024189780092,E,55.17081224926562,202.09334400737316,E,D,E,-51.84857727519814,0
No,36-50,68,-37.35198265527208,C,150.25965776600958,A,22.58139875522612,-111.56609758929011,C,A,E,21.22471705486625,0
None,65+,78,-72.51515853565857,D,33.61337803309939,E,-64.83899347539898,11.821488101115902,D,E,C,19.477144643156937,1
Both,51-65,39,-51.265263150378935,B,76.94051584824918,E,174.0292445215793,-63.39789805804625,D,E,A,22.029789870104374,1
Yes,65+,52,65.02700664734225,A,-21.877991294955912,B,-34.689483985645936,50.60418508840804,B,B,D,-91.55201875359877,1
Both,65+,70,-22.614379684935237,A,102.99758518592338,D,-8.618311198702013,34.31859511763665,C,E,E,-92.04266937441149,1
No,65+,50,-30.887573351943054,C,75.32482055244247,A,-28.197661234450212,-18.088335953326794,C,C,A,14.154538304712355,0
Both,36-50,61,-88.33281105497602,C,-25.251129565888377,B,-25.74565639741448,-112.70356057961091,C,E,A,119.81715082314915,1
Yes,36-50,50,105.69354186462532,B,-31.499573752282444,B,-120.787746419069,153.56010615440812,B,E,B,-85.48412158845866,0
Mental,36-50,22,-41.57215723748038,D,181.95410842047488,A,-104.58237435944093,44.60675029479041,B,D,A,-19.14209785391958,1
Physical,36-50,18,28.70647306957832,D,-82.83861198855492,D,-10.385185059781922,-108.29732605692284,D,C,D,98.0103956617806,1
Physical,51-65,41,156.48198442696926,C,-24.766614724741707,E,-66.09947163937258,75.12976537939399,A,A,C,138.90888916661044,0
Yes,18-25,50,-102.0519633249052,E,-84.6298912426719,A,-64.82563806782585,-167.97958144418698,C,D,D,87.01209869338406,0
Yes,36-50,60,-181.4845367331512,E,-108.3483745153166,E,-39.983080996941766,-162.6464425182327,D,B,D,-78.39983735827101,0
No,26-35,72,1.6567862492689494,C,206.69497565615868,E,57.32143154525393,0.19324004531482938,C,C,A,116.30248593807512,0
Physical,51-65,36,34.37340912157007,C,-126.59179245966408,D,64.95501091696639,-14.918266105705506,C,C,E,-15.216837701571418,1
No,36-50,31,-114.91829844822601,C,-63.24647805146524,C,-33.19837999940279,-7.000676252227782,A,C,B,138.95067345657114,0
Both,36-50,73,71.98704178200413,D,-54.88167419798725,C,28.410397241102707,104.76075574190196,C,E,E,59.868856827693065,1
Physical,51-65,37,-225.2469074676373,A,56.690365568665854,D,-70.548539777233,42.12363775721935,C,D,D,-38.63483730425437,0
Physical,65+,52,33.99422816197042,A,-69.67298306012924,E,53.24608833141349,44.727289903866485,A,C,B,8.443177052634606,1
Yes,36-50,27,11.519896147346575,C,86.72136773332001,D,61.536236109562324,-23.042966312824,C,D,A,-119.30655675729362,1
No,36-50,42,-4.094116274179596,E,-71.22951080824535,B,109.84782258228616,-23.3893146364373,E,E,E,-5.917501525628174,1
Mental,18-25,18,126.0627940976194,B,26.808085970326594,E,36.2062445343028,-63.58817098141668,D,E,B,-86.51920990779863,1
None,51-65,66,81.49643774631484,A,-16.43677063998095,C,58.980059172574315,156.19952566849952,E,C,C,-79.75299897524849,1
Yes,26-35,51,139.89371181469141,E,55.384674698166414,B,196.70632242012837,123.32875740531499,E,E,A,-257.12037610454473,0
Yes,36-50,36,-110.39449984076822,A,161.3041374842743,B,47.84897233184512,19.67911005555357,A,D,B,194.17576829440588,1
No,65+,57,45.025443665789744,A,-47.25873370481335,E,-130.08489717844498,-4.71984859848698,A,C,E,134.21265661107014,0
None,36-50,55,145.35850231445838,B,48.56421902612391,D,11.201201126256107,70.48260170591715,A,E,A,60.09289406005889,1
Both,18-25,52,9.224414526019359,A,-26.17579722143293,A,6.50562466209767,129.33396937499288,E,B,E,26.986234722450426,0
Physical,26-35,22,-10.347102840127816,C,20.074338102206465,D,193.24941111349176,-58.276114684533084,E,A,B,107.40777577517045,1
Physical,65+,57,65.60311011817565,C,67.64937076429742,A,-90.25476591981642,-5.9707392907281145,E,E,B,-16.987528809901633,1
No,36-50,71,-126.49539107106398,E,-27.62358117878263,D,-37.95420517280392,169.2408115128749,C,B,A,-170.4557216847113,1
No,65+,35,55.96347291972915,D,173.21742279601534,D,34.25590352498048,7.390515744334132,E,B,B,-138.40338457092955,1
Mental,18-25,40,-101.29185600846272,D,-93.0685935062551,D,110.2890241614821,92.26930647600007,E,C,C,-154.12266259917044,0
No,26-35,52,159.82517900898142,B,-44.133826587120694,A,66.19010953996039,-10.281763846015954,E,B,C,26.875684154614614,1
Both,65+,47,88.4322335435287,D,82.61253878727544,B,-9.413216410308541,26.247936766357192,B,E,C,-76.59290911487902,1
Mental,18-25,63,-90.72278647978015,D,41.96862026762713,C,287.6845572799083,-7.028448794525693,B,E,A,-60.68995652985646,0
Mental,65+,42,-169.79803821986758,A,-95.30985500853814,D,52.013585180471175,27.686831846718697,C,A,D,-6.06708168181592,0
Physical,65+,34,1.3723150747320823,B,-0.4981440377479964,C,-13.484909497013925,19.93875020885086,C,E,E,-44.96656821033679,1
Physical,51-65,29,135.5265155666091,C,-56.362081119282536,D,-28.10929505998545,-71.37493537764826,C,A,E,-139.08752261890834,0
None,26-35,43,165.32987767596424,C,-78.95083479851142,B,-29.662690471432423,23.04967486325828,E,B,D,110.75408192233236,1
Both,36-50,26,267.20495267105605,D,221.13894288925758,C,172.81894742348226,126.609406203601,A,C,E,-145.2888351541282,0
None,65+,75,90.97137088227473,E,-0.7843155021845865,B,-12.913961162019246,-8.243121081320133,C,B,C,23.802883313705156,1
Both,65+,21,108.88464684057118,D,40.10196235696433,D,24.21591453217299,37.91884460629717,C,C,B,82.47305408340324,0
No,51-65,42,31.976246180915872,D,-59.073580701553205,D,-29.404456567059007,13.484880810158284,C,D,E,60.65630076053551,0
None,65+,58,26.065191423091115,D,-108.91070180796191,C,173.5336248683689,-6.474855801706159,C,C,D,-139.80127180236855,0
Both,65+,69,59.31823251470599,C,43.9072682180863,E,76.46383666810188,-57.29377201708691,C,A,E,-25.62647440436151,1
Both,65+,70,109.49284765645879,E,53.731195860750525,D,123.88019384733973,168.34627172292022,C,E,D,-201.19634711387656,1
No,18-25,68,85.88399109963821,C,104.90112149431181,A,3.489115569822209,110.84514888233895,B,E,D,-24.511445443731347,1
Both,51-65,37,13.132560590108437,D,62.550439595439386,B,38.462649972535196,-8.903786537016916,C,D,A,-196.91013239003567,0
None,51-65,35,83.61084880739436,E,109.1318198831831,A,29.920822224503013,84.53684890617481,E,B,E,78.66467292045515,1
No,36-50,40,84.87288978802749,D,44.57320726698276,A,-8.279671123030461,149.64400694387936,C,A,C,-60.06465659729111,1
Yes,18-25,31,148.45586106368677,D,-166.8472737980858,D,68.92987406076226,256.2038790519894,A,B,B,-68.16878254033126,0
None,18-25,46,49.45686845576554,D,-78.03384039576888,C,8.88311795797861,-218.16049528117028,D,B,A,-11.21542994871832,0
Yes,36-50,45,-91.38327263426847,D,59.45087256648232,B,-27.004945838886563,13.898257783152818,A,C,C,-19.658010801005453,0
None,26-35,57,45.29870282719421,E,124.64668884937021,A,-138.23382744155364,-62.866721446952454,C,A,C,-117.89132216232565,1
Mental,18-25,31,-55.11313972102162,A,164.77404426586622,E,-130.6235870277872,75.18124384455305,D,E,B,60.262554401455546,0
Yes,26-35,72,-25.888626640506153,D,-160.99806774022696,D,-31.94172670616705,-124.15910358882726,E,D,C,14.985221587487295,0
No,26-35,67,238.7293844181505,D,-3.297352078636067,D,60.47997535807374,42.67150147573866,C,A,A,7.9611964904636014,1
None,65+,28,-21.832649825281827,C,52.31669806245031,E,-33.57639499268118,118.75168094081106,B,D,D,-59.87430129018916,0
Physical,36-50,37,118.82458422959976,C,159.4036197523649,D,-116.3895462969729,-63.53611643361388,D,B,E,-99.86360883586781,1
Mental,36-50,61,-3.865620009768609,E,-43.97010332614994,D,227.32451783807508,-79.42534852031648,B,A,B,38.70577722395952,1
Both,18-25,75,-43.55050906905908,C,-119.97489510421875,D,37.42585227922571,-12.569606770583475,C,E,B,146.2875303374215,0
Physical,65+,39,-104.17164357705227,B,-200.50070336472697,E,-267.43952771791515,288.4214442315134,C,D,D,-241.6180852970764,0
Mental,51-65,76,-3.8126777790577617,C,125.28280907930505,C,-199.2824231253907,146.76559897335508,A,C,E,17.61779973490092,1
None,18-25,74,-117.19442596376986,A,120.67531778667285,D,53.79781431117655,141.7987329866217,D,D,D,-98.7092196083644,0
No,36-50,34,12.136574298588721,E,-3.3577821948978257,D,39.19870747148791,66.43581850844926,A,B,C,87.12479105832713,1
Yes,65+,35,101.36231257180148,E,69.9005737706223,A,95.52135834796466,10.665209576443731,D,C,C,-30.832494374415486,1
Both,51-65,35,179.75661347089346,B,53.58036223150634,C,-113.21439063377045,24.35695586388714,E,D,D,41.476541688218084,0
Yes,65+,38,7.470100893510928,B,51.77551536471985,A,-114.32993049760762,-89.21796489327659,C,E,A,42.08628475114583,0
Mental,26-35,19,92.34087945621474,C,-20.7810965872632,A,11.222547171848838,115.06287187545965,C,C,B,-20.109874036174624,1
Yes,36-50,35,79.90494513348413,C,20.495726857519468,C,-255.3386307200065,-56.09317969796355,E,B,E,-103.69143607184068,1
Yes,36-50,38,-111.54381978861703,D,-198.06773686145175,D,-105.0547356014017,184.62425556296134,B,A,B,203.3342421895842,0
Both,51-65,65,-158.5440882659519,D,6.226831442445404,C,-91.55410948165135,20.991150009054,A,E,A,-31.578026869494547,1
Mental,26-35,28,147.05653109684178,C,-35.37826425035078,A,-13.687397774897182,218.98517527008704,E,D,A,-111.45741155813482,0
Mental,51-65,35,-30.204472608051365,A,65.24318005317767,B,91.78009693459916,-24.26417294212188,A,E,D,19.53862856696209,1
Yes,18-25,26,-33.950301038621305,C,0.8420340076332713,E,134.68657128647135,50.180842372240306,E,C,C,-58.378673416536884,1
Mental,65+,55,27.845462803897565,A,74.00147599042927,D,-62.247107333979166,-47.476942368715825,A,D,A,67.60420509411563,1
Mental,18-25,61,31.969582457282065,D,-57.03038232938466,E,86.72739558753774,20.146529676302023,A,A,D,-64.32194360322785,0
No,65+,74,-67.68844520825405,A,48.2349431311543,B,-64.88314250443189,103.73177180721544,C,A,D,14.60573281681074,0
Mental,65+,38,70.04992748741844,A,85.0816491954436,B,-25.706615259244803,24.93029584778909,C,E,B,79.62204306321112,0
Yes,26-35,36,-90.61796701433492,D,-130.92346896494865,A,-244.81427926452218,58.96961846540742,C,C,C,-55.16086015207442,1
Mental,36-50,57,-47.53603709331965,A,-86.36787899384468,B,-140.19131703868635,-102.44447722268487,A,D,E,-125.15302747030617,0
Both,36-50,38,60.882321362788126,D,-67.93693326577956,E,84.78950231041489,59.84837161116909,C,E,E,61.086557552827614,1
Both,65+,63,-49.07919517132978,E,97.80641490922115,D,-29.683306106720238,58.244248908156415,C,B,E,-62.66213000634888,0
Yes,26-35,62,-45.16584172506427,A,48.74432197223634,A,1.0156249928429144,-73.7951353173085,C,E,D,-47.31660802648507,0
None,26-35,76,-2.3536274577022747,A,-14.73178632734625,B,35.18839467331304,7.495368096213922,C,B,A,229.21253065756474,0
No,26-35,21,-16.17127616362696,E,-2.2356964553427683,B,85.36884651370266,-172.66770842708263,C,E,A,17.064392734790626,0
No,26-35,74,11.769912791974441,C,2.6402546730485317,B,-36.84274753208047,184.89551409395804,A,B,D,91.6308496297217,1
Physical,51-65,75,-66.78350041483517,A,85.36464820636125,E,-1.3557037788033077,-44.771054781901256,E,B,E,80.61283419951938,0
Yes,18-25,18,52.01587934236657,D,50.87170215202318,E,128.28732025101036,-29.996069934337676,D,D,B,88.79897465052184,0
Physical,65+,34,201.75623126701754,C,85.4834488017583,B,-146.84093785114297,-156.44235529682652,D,E,C,2.3523393522011724,1
None,26-35,60,125.4791926226625,A,56.196837885287955,D,107.22607371076495,-28.954036888326346,B,E,A,20.601951026998417,1
Both,36-50,29,38.18619688942063,E,72.3117819276175,B,-4.48905519540785,-97.18996906808849,C,C,C,89.00144023262531,0
None,36-50,68,55.152088979671134,A,-5.164379263107623,B,56.48736161463449,240.75483466026918,E,A,B,-46.55166730971456,1
Both,51-65,20,-113.19542063573289,B,207.33758931358614,E,180.25768320648098,2.0581114638457265,C,A,E,140.64136248660358,1
Yes,51-65,74,67.16054909610777,B,-110.61806589538801,B,-76.83224282062454,153.7599570071712,C,C,A,-8.755581112869617,0
Physical,26-35,49,75.30023319116495,A,55.32257029079172,D,-67.53713412796924,98.36163500028971,D,D,D,-104.13703668452183,0
No,51-65,46,81.84569871791905,B,98.5111436770022,A,-61.74163446892699,-133.1311941532643,A,A,B,-159.69370292157654,1
Physical,65+,71,79.0493887812582,C,90.97375137433545,A,-205.74004659735667,99.3325191386692,B,B,A,-94.38178047054895,0
Both,36-50,22,16.371436617511115,C,-216.8124306565902,A,-129.1749465996528,-25.698452656976094,D,A,B,-11.443686629585436,0
Both,18-25,26,8.134497193284389,E,-137.18808209965954,B,-14.699047138552467,-55.260928216934026,E,C,E,77.5204323188733,0
Mental,18-25,72,58.25790654195564,A,-60.15826252368125,E,15.510296381245587,-92.7794877770578,D,E,D,108.17778270615143,1
Mental,51-65,21,42.09953905969587,B,-39.63700861773036,E,1.392148904096038,29.807041096313654,E,E,E,-55.3904183924982,0
Both,26-35,34,185.41854729291208,B,-13.644763445778239,A,4.823727732807812,-13.86986213360598,E,E,D,168.72210537183003,0
Physical,65+,52,-8.871935066388787,C,44.408474538000206,A,-89.31981493253988,-156.0397190250717,B,B,C,176.78741014280408,1
None,65+,54,173.0110730898847,D,124.06206092604295,B,135.43294730124168,1.8682572044311472,C,C,E,38.18351979078376,1
Both,18-25,47,-42.69435524997294,B,147.75721129190268,E,13.962238773312622,-48.06149694975444,C,D,E,-60.19786302940784,0
No,18-25,65,-48.50764530073677,E,86.284432146177,C,-0.32437515370936154,53.84486678288105,D,E,D,169.00577266621704,0
Both,18-25,61,-91.09173009178042,D,113.32867715833983,D,68.35408967993443,-37.48611692868715,C,D,E,48.67739716344106,1
No,65+,18,136.02355587835092,E,-6.79152857664973,C,53.39431539687832,14.0839351196586,C,A,A,-21.72930311301151,1
Both,65+,22,171.96628648039726,D,122.03661828425025,C,91.20342240827289,13.905066044549827,D,C,C,67.51842286901734,0
Yes,18-25,42,21.073966275091628,A,-34.44788769139715,C,71.64488499124089,75.71998148108271,E,C,C,-32.220292783239955,1
Physical,36-50,57,-107.0399814344067,A,60.14247302185806,A,-134.68881082351714,-133.92576190588443,A,C,E,-231.28933320602005,1
Mental,51-65,18,-29.896269368708374,E,61.555015794730416,D,0.30767386797088736,-105.08395491491058,D,C,E,71.88358287492782,0
None,36-50,47,105.74138650636475,C,-72.28687201868753,A,-3.2568843832857346,169.1161073890343,A,A,E,79.7565452969205,1
Mental,26-35,43,-25.994770361099718,B,30.94912792068274,A,92.18621907734689,31.964014140713697,C,C,E,31.78646770982133,1
Yes,26-35,32,62.88437211015009,E,93.18506926456584,A,-142.77119259967418,72.36183788999975,D,B,C,-75.57095706779646,0
Physical,26-35,48,-69.60246153297248,B,120.77753913633427,D,56.86095045510103,35.827206674027146,C,D,E,23.373760876672048,1
