country,sexuality,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Brazil,Heterosexual,Hispanic,84,-79.36683701042197,E,26.004994923745056,99.37933337249014,D,C,B,B,C,C,E,27.265646914971274,0
China,Homosexual,Other,27,13.105315648699658,E,112.5179817618134,147.76460894234927,D,A,C,D,B,A,C,-47.6635865693245,0
India,Other,Hispanic,49,-35.769685047125954,D,29.57566768288485,-34.0779956343913,B,C,C,D,C,E,E,1.8515989744256285,0
Brazil,Homosexual,African American,70,-44.505402656572315,B,-106.08834594153862,8.965758946121303,D,A,A,D,A,D,E,-36.42940442725703,0
Mexico,Homosexual,African American,37,1.1235922376472667,D,-114.24322822634126,3.3391054578135266,D,E,E,B,B,C,E,71.60325958368465,1
Mexico,Bisexual,Asian,48,-95.34519129782191,B,244.57339414153924,-8.882129186300629,C,E,E,B,B,B,B,14.160259753277984,1
China,Other,Hispanic,37,59.15544937043301,B,13.694370212362033,-38.194811847117414,C,D,A,B,B,B,C,-43.59295524979036,0
US,Heterosexual,Asian,53,105.8617904049466,B,-8.490365824634253,-37.408595111877474,D,B,A,C,B,C,A,-238.85985585274852,1
Germany,Bisexual,Asian,71,-227.92926355262858,A,-65.56105635500775,-46.35392709647924,A,E,A,B,A,B,E,88.44300305199702,0
India,Other,African American,48,17.712881644217017,D,-15.322892513934802,-43.960441132679776,C,E,A,B,C,E,B,47.302612949764274,1
Mexico,Other,Black,82,-34.80352776000162,C,66.96118947680407,-54.24465697288109,C,A,B,C,B,E,B,-51.69544881956841,1
Germany,Homosexual,Other,24,82.69022279309547,C,-112.35269364282136,-43.807367945907686,B,B,A,E,B,D,A,51.893420187173035,0
Brazil,Bisexual,Hispanic,31,-31.574997270716192,D,26.711712483938616,-101.08826351294466,D,D,A,A,C,A,C,-9.465963626901242,0
Other,Other,Other,47,-121.14446672740175,C,79.05368949586368,87.7770737069798,C,B,E,E,A,E,A,-22.446351811687613,0
Mexico,Other,Hispanic,18,-168.38765236496408,D,-82.09854712600807,-23.351362424762836,D,B,E,B,E,B,D,24.18751964617483,1
Brazil,Homosexual,African American,23,136.3915533934373,A,-91.97360543149708,192.2314355204152,D,A,B,D,C,E,E,-64.17942958363176,0
China,Other,White,58,85.45622733186836,A,130.82055406488183,100.86293726942172,B,B,E,A,D,B,C,-119.54016112745039,0
China,Other,Other,64,-125.53955941302148,D,-6.491743289495937,-45.39111929469131,D,D,A,C,C,E,E,-80.00491381648357,1
Mexico,Homosexual,Black,40,185.7348246772188,A,45.127067964103844,-49.544775613235366,C,E,D,D,B,C,A,-188.0430523711386,1
China,Homosexual,Other,63,-178.08373500605975,C,-13.199697082979919,-51.84911221927915,C,A,C,A,A,D,A,128.97773889151222,1
Mexico,Bisexual,Asian,30,-72.42822346247443,A,-84.77753367099099,170.0120735649208,C,C,D,B,D,B,D,18.25765539579571,0
China,Heterosexual,Other,85,10.753006091096191,E,41.80972247796629,123.86836426728442,A,D,B,D,B,C,A,-88.62063202096746,0
US,Heterosexual,Black,28,-105.74341704527046,A,-59.88529373329665,-188.76440533143705,C,C,D,E,A,C,C,125.40328042955524,1
Mexico,Other,Other,68,49.39709019660452,B,-190.38151087091904,-6.342191215138593,D,C,C,E,D,E,A,-15.973275169330991,1
Mexico,Heterosexual,Black,55,-112.26503425929897,A,177.40311418604927,-48.917677451007094,A,B,E,D,E,D,D,101.10457909212487,0
India,Heterosexual,Asian,53,-5.235360671223807,E,-32.450563614392316,27.363663411717344,B,C,A,A,B,D,A,-65.46096166043911,1
India,Heterosexual,Black,43,-122.74807234982241,E,21.61493771836214,252.8932569636685,D,C,B,D,D,C,E,-10.491323370596781,0
India,Homosexual,Asian,68,-197.82096370397147,E,-68.72432348658373,92.92266991334118,D,E,E,B,C,D,E,81.84622619213823,0
China,Bisexual,Asian,24,166.9547146778718,E,32.34580698552863,-0.017041476085621867,A,A,D,B,C,B,B,23.178957635194504,1
US,Bisexual,Other,36,249.87502185637754,E,39.087539781634604,-52.43379278025911,E,A,A,D,C,E,A,64.66874491493115,0
India,Bisexual,Black,39,-47.78515938009537,D,150.84163704835635,3.446247627274579,E,D,B,D,D,D,B,-81.9978325692633,0
China,Homosexual,White,60,2.700647841468853,B,121.04451980877087,113.18174734030626,E,B,A,D,D,D,E,179.77848087042733,1
India,Other,Black,91,-196.18395621881763,C,139.52626955628833,-141.59883422311222,D,A,A,A,E,E,B,33.317502497483986,0
US,Heterosexual,Asian,72,-36.34533777656003,D,-254.85031053366615,16.21628812355288,B,C,A,D,A,E,D,134.3870940082105,0
Mexico,Heterosexual,Hispanic,61,-65.64497923134319,A,67.45790676012389,15.616529749705165,C,B,C,E,C,C,B,133.50628624696915,0
India,Other,Asian,44,-48.085030120763314,C,-137.4828863687178,28.45353276757661,E,D,A,B,B,D,B,-109.52308432087175,0
Mexico,Heterosexual,African American,64,-87.56066634590111,D,20.4751646689967,10.478136136407182,D,B,C,A,A,E,D,-51.69076544026746,1
India,Heterosexual,White,71,-67.13201979463321,E,-132.80074339493143,105.02495334716575,A,D,A,E,E,A,A,142.9002386441604,0
Other,Bisexual,Other,85,87.40639694064166,C,12.804025698832188,24.12265916852804,A,B,E,B,C,A,E,-89.69561805650532,0
Brazil,Other,White,76,-63.34298424754808,E,14.74672299086607,-50.368807164713694,D,B,E,C,B,B,E,11.36195112051971,1
Other,Homosexual,Hispanic,89,14.919227728223259,B,24.146468216473043,-87.95883803117567,E,E,C,B,A,D,E,9.56759005324299,1
China,Other,Other,40,103.78657157620353,B,115.94755821667029,140.33371847634066,B,A,C,D,C,B,A,128.6775333253067,1
Germany,Other,Black,49,-87.4919011053673,C,164.06643438628333,39.13610147264034,A,B,D,A,C,C,A,74.85378170847378,1
US,Bisexual,Asian,93,81.00436730364268,D,-19.990527935565396,-5.94742350155155,B,A,A,C,B,D,C,-25.49461065015458,0
US,Heterosexual,Black,74,-9.689048882572838,D,-150.13363558037364,-22.12008389432966,A,B,A,D,B,A,A,59.70243680506761,1
Germany,Other,Hispanic,96,-102.7541074119501,B,131.05744027197693,-33.77844777579987,B,B,B,D,D,C,E,67.0734521658219,0
Mexico,Bisexual,White,89,82.48188316719809,D,63.79435560748614,42.68445246670315,E,B,D,B,E,C,D,89.5779755575985,0
US,Other,Hispanic,95,49.11152852025081,A,-68.64730220062903,-113.7131323562363,A,C,C,B,C,B,A,68.20966102638455,1
India,Heterosexual,African American,85,40.034875178829694,E,-46.81378670553226,-21.343840034727794,E,C,D,C,C,D,D,123.36997466809198,0
India,Other,White,24,68.97326700611734,E,183.57232219071605,-64.61393190393105,C,D,D,B,A,C,E,-3.3482860894889526,0
Mexico,Other,White,96,-225.59814173153075,C,81.29602248403076,-83.9502737409274,E,E,B,C,D,B,E,-100.08546012144794,1
Germany,Heterosexual,Black,27,155.62596590868253,A,214.65817029350288,-50.407789637898645,B,B,E,E,B,D,C,-164.94785747752724,1
Mexico,Other,White,49,-118.63693162568347,C,15.023526161553935,24.513277949805705,D,A,B,E,D,A,A,-75.36240119373714,1
China,Heterosexual,Other,18,-197.52947430787762,D,13.713629451414278,-35.430190291052035,C,C,E,D,C,C,B,1.953154624077955,0
UK,Heterosexual,African American,47,-264.5300841253178,E,-58.742063548747744,108.90321024134198,E,D,C,C,D,D,B,-73.83220052826958,0
UK,Heterosexual,African American,68,-56.3518123127702,D,-89.85902398451597,151.7328890129118,B,E,E,A,D,E,B,-187.0645335088491,0
India,Homosexual,White,71,-29.40258775728629,E,-5.560687365724304,65.96703652737229,E,E,B,B,B,A,B,75.39509185575946,1
Brazil,Homosexual,African American,23,57.06845470539091,C,133.27778023182717,-158.09374451579038,C,C,A,D,D,D,E,77.44680261803141,1
China,Other,Other,41,47.657645820401925,B,-25.97775922135654,0.8101610081368841,B,A,C,E,D,E,D,-14.677759643741368,0
US,Heterosexual,Hispanic,85,-98.01465726766759,A,-113.16930753793474,206.3261360455884,B,A,B,C,A,C,E,-145.29110519892902,0
Mexico,Homosexual,African American,47,-59.29256565933998,E,16.922921296888898,-104.65864752778593,B,E,C,B,E,C,E,47.70405395062377,1
Brazil,Homosexual,Asian,31,46.58496811484346,E,-35.25632975706788,-92.89342916898832,A,E,A,A,C,B,E,41.99778240788431,0
Germany,Bisexual,Other,49,-59.40807253402607,D,-85.69824509877505,-68.28041540512525,E,B,A,A,A,B,D,-56.42278181060051,1
China,Homosexual,Black,64,-93.455862120026,B,20.885818034809176,-158.81830682229057,B,D,B,D,E,E,D,95.84846783383053,0
Other,Heterosexual,Asian,31,-95.63046328889635,D,-81.2566971448178,49.34038088467033,C,D,A,C,C,E,D,89.37640811038025,0
India,Heterosexual,African American,86,53.367268501847796,B,78.24655347656267,24.56538082959756,A,C,D,C,C,E,B,212.9110148313977,1
Mexico,Bisexual,Black,48,-119.80974445617225,B,51.94624700902841,131.76095787463223,D,E,B,E,B,D,D,-88.22383467505614,0
Other,Other,Hispanic,54,-38.458057275298515,D,18.836789853427707,-42.04368438290524,D,B,A,A,E,A,A,-19.700086764760453,1
China,Homosexual,Black,26,-191.16447429083084,E,-161.1572312213799,-63.699224437901215,C,A,E,B,D,A,E,-100.60495257008306,1
Mexico,Bisexual,Hispanic,82,24.02202123562017,D,-33.51681895455959,-118.03483700362605,A,D,B,B,A,B,E,123.45651246056173,0
Mexico,Homosexual,White,33,-103.22757493273542,A,-174.77928403802997,21.819170826599812,C,A,D,B,C,B,E,-125.962956833527,1
Germany,Bisexual,Hispanic,38,16.41090004982906,A,82.93856753813931,29.74993619482798,B,E,A,A,A,E,E,-18.8737071968689,1
UK,Bisexual,Asian,33,-36.77678057126463,A,40.092676963039146,13.786614393572528,A,D,C,A,E,D,A,31.530660244678575,0
Mexico,Other,Other,73,-51.87534524000855,B,-108.41431698648198,-111.36768296990105,D,E,E,C,D,E,D,65.84126740038789,1
India,Heterosexual,Hispanic,53,23.88555472356654,E,71.76514675182698,-98.65047344342074,E,E,A,B,C,A,C,-79.98535512433996,1
Mexico,Heterosexual,White,91,-187.4429241618331,B,26.37996588691574,14.061245677891412,D,C,C,E,D,A,C,25.71236929177995,1
Mexico,Other,African American,26,82.56864970891178,D,-66.4037818651555,-68.59890263911403,E,D,E,E,A,C,C,13.37381250969711,1
Other,Heterosexual,Hispanic,61,4.15960059370563,B,-125.59669161713241,8.217881518548177,E,C,D,E,E,A,C,-15.387789822291706,1
India,Bisexual,Asian,68,116.6327814939923,D,-70.84482428805912,-11.518861610172335,C,E,C,B,C,C,C,125.97976648063852,1
Other,Heterosexual,Black,60,151.7652925098459,A,-141.33301847698027,48.626946415334395,E,B,C,B,E,E,E,4.981900417304842,1
India,Homosexual,White,61,122.81789227179817,A,29.803294949478325,-150.81729528368314,C,D,D,A,E,A,B,3.6258765311814267,0
Other,Heterosexual,Black,72,119.4427467902224,C,-190.23560404850733,20.67173910130488,D,D,B,C,D,A,B,57.20242240644372,0
US,Other,Hispanic,44,-115.5078372045372,B,-140.00283499752842,-151.46920702875826,A,E,B,E,A,C,C,74.93329296166206,1
Brazil,Other,White,84,-16.065465380226442,A,-44.673511862215236,18.558677138891756,A,B,E,C,C,D,E,-66.89050656432879,1
US,Homosexual,White,79,25.095551039030735,D,-39.682689538679696,-83.59698349609498,D,D,A,B,C,D,A,65.13224965106332,0
China,Heterosexual,White,20,24.27939766184026,D,-41.75844774859771,70.53065131950184,E,B,E,A,C,C,B,-29.517909794443813,0
US,Homosexual,White,65,144.91217798813943,A,26.8917040480885,25.757963480933938,E,C,C,A,D,B,A,-11.982833849858396,0
China,Other,African American,78,26.88596283359612,B,-75.18275248819741,47.19191760146056,C,E,B,E,E,C,B,-93.96288401053609,0
China,Heterosexual,African American,33,-209.32059860185385,A,239.41670277762043,36.68868434593945,A,D,E,D,C,A,A,88.81976433314954,1
Other,Other,Black,86,88.6705298682338,E,11.37629336486372,-54.9437215404923,C,E,C,E,B,D,E,-8.491900990124533,1
Mexico,Heterosexual,Other,51,-41.32739704503099,C,22.68439467549066,-9.165569835128094,A,C,A,E,B,E,C,81.85397824188921,0
Other,Homosexual,Other,30,-44.11242760731686,C,-5.890113380680403,61.93453270756808,C,A,E,D,C,A,B,27.103069436694945,0
Brazil,Homosexual,White,29,108.35614387357218,D,-223.28583172793407,-151.90860557601414,E,E,E,C,D,D,C,17.107860429340732,1
Brazil,Heterosexual,Black,25,68.76355782680866,B,39.142070713232776,-8.44188954695961,C,D,C,D,B,E,A,-116.98249932660244,1
China,Bisexual,Hispanic,32,80.86186980060795,C,115.6750841967056,-93.6742734747122,C,E,D,D,D,A,D,-4.901512348548138,1
India,Bisexual,White,67,94.2466912517656,B,-21.94732343476116,10.365439444199186,D,D,E,E,B,C,B,17.99045209408637,1
US,Homosexual,Black,82,3.7202298364581243,A,-55.32975870976291,-115.28850720515373,D,D,A,A,E,B,E,206.17207637671365,0
Brazil,Bisexual,Asian,37,-40.97885077270036,E,79.92858082979303,-180.83684553974913,D,E,E,A,E,E,B,99.09565494555889,1
UK,Other,Asian,35,11.530704114228659,C,-38.85415145650049,106.97420461945019,E,C,A,A,A,D,C,-94.72303979840248,1
US,Other,Black,86,-100.09378032998302,C,6.770778203997373,111.42671882371167,B,D,A,A,E,B,B,123.371075431878,1
Germany,Homosexual,African American,69,-130.1155556531302,B,179.55752679303356,104.68378122261606,E,B,D,C,C,E,B,-7.239154864455215,0
Mexico,Other,Other,35,-27.067616560762993,C,-94.10024042525049,36.02880959968323,B,B,E,D,D,A,D,146.86566124467166,0
UK,Bisexual,Hispanic,54,-4.948337308221147,E,26.04791331398702,111.22493758638419,D,C,A,B,C,B,A,21.282826811579763,1
China,Other,Black,93,30.96293295783411,D,10.477777220149772,88.43593971603492,D,C,B,C,D,A,B,-27.367907498005746,0
Mexico,Heterosexual,Other,44,68.08343345047506,E,-206.9803411404144,21.59637233373421,E,E,C,D,D,E,C,53.50572610382142,0
India,Bisexual,African American,22,93.03081327705767,E,-116.02453077948098,-35.22405074677833,E,B,E,C,E,B,A,171.35959187702454,1
Brazil,Heterosexual,White,95,30.107645257503002,A,-45.18103005981759,-146.5873456997003,D,D,C,E,D,D,D,-10.748684019943285,1
China,Bisexual,African American,70,-30.5023494555692,B,149.6793257179243,-98.65912227623326,A,C,A,B,B,D,D,-55.7364367978172,1
UK,Heterosexual,Other,28,101.4201325774859,A,2.403736334480805,-77.53085569673577,E,E,B,B,D,C,A,28.835356171577065,1
Mexico,Bisexual,Black,37,22.341175582330845,A,128.37482457854793,-28.537461471685184,B,C,C,B,E,B,B,-138.09715539288555,1
Germany,Heterosexual,White,38,18.042440344720177,E,-78.77215033955092,145.67435043064526,E,E,E,A,A,C,C,-83.27255167098558,1
US,Heterosexual,Black,31,-25.264145654368825,E,22.785683414229805,-211.54999861606396,C,E,C,A,E,C,D,183.73526293164076,1
US,Bisexual,Asian,88,-39.2477304298502,E,-20.211932953461947,20.015622246443943,B,A,D,E,E,D,A,87.70501277708651,0
Germany,Homosexual,Asian,37,-57.25339770120473,E,-68.31884870072896,54.34498201546973,E,A,A,C,D,B,B,94.32212257507213,1
China,Homosexual,African American,54,-98.66521214969649,E,-159.0730186058771,-25.881343910765757,E,B,A,B,D,B,A,-144.89025050137644,0
Other,Homosexual,Other,20,40.71120926297369,C,-65.54782397252805,-7.8637961891164165,D,B,D,C,A,D,E,27.5678867683811,1
Germany,Other,Black,51,-82.69633379916186,C,-216.78572468603215,-43.44261955527272,E,E,C,C,A,A,B,4.642559948056741,0
Other,Homosexual,Black,72,38.70120511742584,D,83.42538301576822,114.99372488965773,A,D,B,A,D,C,D,-75.75210976657584,1
Mexico,Other,Hispanic,39,-106.2625727694653,A,117.01776270775835,8.986613802722657,B,A,C,C,E,E,E,39.22430792317633,0
China,Other,Asian,38,-54.113321597062615,D,45.61034035108006,49.776351081325515,C,A,C,E,A,C,B,266.12616363278687,1
India,Bisexual,Other,26,72.70217319787598,C,52.88515634308566,-129.25610129455777,D,B,B,C,A,C,C,65.52772430143612,0
India,Heterosexual,Other,21,-197.6827115778566,E,-1.6674551377276148,-4.09381162458289,C,D,D,A,C,E,E,68.61133555826474,0
Mexico,Bisexual,Other,83,-54.344207294416066,E,-24.017640215724263,-43.944849445091656,E,A,C,E,A,E,A,144.6679064752478,0
US,Bisexual,Hispanic,53,44.80912682869057,B,111.47477210164925,-57.24225840078287,E,D,A,D,B,D,A,-73.79364507395411,0
Germany,Other,African American,30,30.904189714901477,B,-30.971895088824645,-5.395109770969023,E,E,C,E,A,A,A,6.4427529439673075,0
Other,Homosexual,Hispanic,90,4.379206466456967,C,88.45180553856487,-9.412780103225048,E,A,A,A,A,C,A,-37.262372753523735,1
Other,Bisexual,Black,21,-162.19607869575816,B,26.232347215318125,-105.47263031826853,D,B,D,C,E,A,C,79.06230388075886,1
UK,Heterosexual,Asian,18,17.812691280686796,A,63.1734008967345,24.409550817142794,B,B,C,B,C,D,E,-83.67718431669196,0
Other,Other,Black,80,-202.72032591243828,C,103.19854160155143,-80.68382872970696,C,E,E,A,A,E,B,-50.25657563486635,0
Other,Bisexual,Black,41,53.145150180057676,E,54.11613663369592,-94.89340249327913,D,A,E,A,B,A,C,-106.48753809098142,0
India,Heterosexual,Asian,70,91.75724864001772,E,29.18394319813783,-92.94706738299662,C,D,D,B,C,A,C,-231.36524687807625,1
Germany,Heterosexual,Hispanic,80,161.25571485154805,E,34.84023508829456,-10.932471207797722,A,E,C,D,E,A,C,-116.87097027685758,1
India,Homosexual,White,40,90.00712934648733,B,62.88762389491384,-79.57830824030638,C,C,B,D,C,B,E,-44.957917392976015,1
US,Homosexual,African American,41,-181.531578574043,C,39.569205071523186,-83.16820893239775,A,A,B,E,D,D,E,66.20078222545509,0
Brazil,Heterosexual,Asian,46,120.52458590627475,B,-30.39007732727783,-141.16874999552704,D,C,E,E,A,C,C,-192.59614163473708,1
India,Heterosexual,Black,56,24.956548377468934,E,10.564952097141692,42.00773509330491,A,D,C,D,B,C,E,-188.08789500000225,0
Other,Bisexual,Other,36,-33.4097396288179,B,-189.19007502564176,52.27539278265421,A,C,D,E,C,B,B,57.99610556381661,0
Brazil,Other,Hispanic,88,10.372817286313406,B,-56.72850472953953,47.50668947213943,E,C,C,C,A,C,B,-13.428814898308506,0
Mexico,Other,Other,59,-28.288160449658612,A,-29.905192056547307,28.873442521403938,A,B,A,D,C,C,B,-126.05913764008095,0
UK,Bisexual,Other,67,-175.2825009766517,D,-68.64255814863078,165.8167998303504,B,C,D,B,A,B,E,-125.40751104960344,0
Other,Bisexual,Asian,63,-26.107689660402183,C,-71.03275228102164,-20.27201344455746,D,A,E,D,B,C,B,-88.52843296057875,1
China,Heterosexual,White,23,59.27837912647986,D,69.53091061628743,-23.912652738458007,A,A,E,B,A,A,A,76.02797266241214,0
Germany,Bisexual,Hispanic,78,4.0379676116561924,D,164.62665129743607,42.56349446620246,D,D,D,D,D,A,D,-181.4861031154182,0
India,Heterosexual,African American,18,-89.29884127007558,A,-137.54829178178582,16.483395535106816,A,C,D,A,D,C,C,79.90213540107527,0
Brazil,Heterosexual,Hispanic,33,135.87151763293096,E,49.21965172995553,-128.0329155152504,E,B,E,E,A,D,D,114.17150122708514,0
India,Heterosexual,White,64,-169.39287926074297,A,58.06944381338472,-78.2449522542631,A,E,E,A,C,B,C,-24.611190569690418,1
Brazil,Bisexual,African American,70,-148.27621255415616,E,-128.1786198577563,71.65751927341609,E,D,B,E,E,C,E,-49.38712701845164,1
India,Homosexual,Black,42,-68.07134020348295,B,243.2941169059625,-64.87521826099979,D,C,C,A,D,E,A,104.69891379091096,0
US,Other,Asian,96,35.41831038903731,C,243.59034520039086,58.73520404447306,D,D,E,B,C,A,D,56.84450101995444,0
Other,Homosexual,Other,89,-28.830485495092024,D,85.00716205336325,-146.4036475684758,B,B,A,C,A,A,B,58.43114902116721,0
India,Other,Hispanic,45,-135.9663496096311,D,-85.76412102159033,-65.15011493926993,B,E,A,A,A,C,A,-70.06016944720798,1
Other,Homosexual,Asian,31,15.579887940304035,D,35.94167400726894,120.50737348319429,C,A,D,C,B,A,A,22.31724894712111,1
UK,Other,Black,44,-28.44195019135131,B,22.801682533172084,-180.07060662312793,A,B,A,E,C,B,E,-47.72262019165923,1
US,Homosexual,White,33,-122.50936351085315,B,-51.385717200207225,-59.1084258358429,D,A,B,C,C,D,E,53.48258890946001,0
US,Heterosexual,White,23,172.20062891930232,C,0.7299455825546046,-48.44209084185556,B,E,E,A,C,A,C,-159.24814598967774,0
Brazil,Bisexual,Black,22,-136.10213509387194,A,-18.629019341957942,-113.54448048486674,E,C,B,C,C,E,D,-47.127382076117286,0
Brazil,Homosexual,Black,79,-2.7249072734888933,E,8.38213313709348,196.98140409851126,C,B,D,E,D,E,B,88.61648556430902,0
Other,Homosexual,Other,59,-19.861518449495282,A,183.1607164503665,35.09299754142928,E,E,C,A,E,A,C,28.024973442687163,1
US,Heterosexual,Asian,18,-120.38915626269274,B,224.686981510101,58.33015361542948,C,D,A,C,D,E,D,97.77401342784559,0
US,Bisexual,Asian,97,36.14944741372585,A,-165.12033893068832,50.71422201378354,A,D,D,D,A,B,D,-71.29178311325167,1
US,Homosexual,White,69,132.0871963751572,C,34.44960170450629,-18.407688168184457,D,B,E,A,C,D,C,-48.276266887301375,1
UK,Bisexual,African American,81,47.848325472961555,E,5.169333053219535,-52.52170518495601,A,C,C,D,E,C,A,77.79345270195168,1
UK,Heterosexual,Hispanic,37,23.709978506067582,D,-9.140129590927373,-90.23227068065187,C,E,A,C,E,B,A,42.91686366345594,1
Brazil,Bisexual,African American,58,141.9583962144468,A,-70.47176196421756,173.01132405792998,B,E,D,E,A,C,C,42.73009073327215,1
Other,Heterosexual,African American,21,66.11954377814283,E,-8.92801500237991,13.5092420782599,C,E,E,B,A,C,A,-24.453531317703124,0
US,Bisexual,African American,55,63.65403263700059,A,-137.09467087052784,1.2399736243373456,E,E,C,D,E,E,B,39.488991640606734,0
