disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
None,117.16998865211347,E,-76.33716965232364,A,C,176.68248496659083,-178.52367830953878,D,B,16.455626380023954,71.14834676746584,26.388800514131404,E,-54.036210497143344,B,D,56.12314390142738,-80.34718906996193,135.70676723443685,0
Both,-228.52039002975815,B,120.58194568750919,C,B,69.36395491273902,52.44029201124483,B,D,-22.983408508455184,72.02822837633715,115.70525326068106,E,54.490572181818564,B,C,-97.73271452968928,-29.96838706703764,25.190071460648838,0
Both,-80.59899739444243,B,42.36679896325543,C,A,112.52368249286269,16.00765740934248,E,C,-22.296135082933986,122.41711464775051,-69.00295306302556,D,5.516704942571239,C,C,-5.868688308634181,27.31030289277366,132.26679330535,0
No,-99.85701163450159,E,67.16969810972192,A,D,-86.76167344081732,59.15514210960266,A,B,126.5376694457931,55.909580978796036,-42.93252432926385,C,123.0351696487177,C,C,-40.17460885016651,-42.403163948011574,94.89043269868115,0
Mental,-142.1159594800797,E,6.1903634274707695,E,A,91.81100184110316,163.72333312313535,D,E,-130.28888233120563,117.53405810645899,-50.653836367579764,A,69.82855970039377,B,A,72.88635693189208,182.24805227727902,169.55822349323805,1
No,-97.4196851040769,E,147.27359162345732,B,C,-87.66617015798901,-97.55989385854602,D,A,77.20508135891009,40.27470500646586,29.390962622588535,B,28.944331936736926,A,C,-44.65154315202076,-78.78280005513784,38.66444818953682,1
None,17.19403431365546,B,-71.30855709807717,C,A,110.87972523247997,135.14160425660484,C,A,142.5820077191915,156.32035902148291,14.836536096466688,C,-20.463175422447378,B,C,69.40844369509412,6.120538689291097,-79.7116552318265,0
None,-37.02103625531944,A,-140.24870095730822,C,A,-124.96170305828447,-159.8791672214212,C,B,43.60920382362865,-82.7631764374566,-78.3561499577556,D,89.29044518217536,C,A,-78.59135610822058,7.162269307843644,-92.25538274451087,1
None,87.44203952172107,C,29.582594849254274,D,D,-56.783000586625974,-21.14650405106858,C,B,11.120985990451867,-28.88875808661165,39.164738952019334,E,45.43624219231367,D,C,-226.3247386456211,92.76483857875027,-120.250216268791,1
Physical,-157.0389162683672,A,-123.82899923605603,C,B,130.82450849396326,-186.8785133365016,C,D,17.554587029170413,63.05071175017123,49.627940883600004,B,-72.68915636715722,B,B,99.82042420189687,-10.370316305782463,66.77856144512802,1
Mental,-45.961625080650975,E,104.51540305242352,E,B,-2.563828312065657,-63.47173558877045,D,E,24.394417673849667,-134.42962974826588,-142.31240188140774,D,57.965676913768036,A,D,-28.61099705361161,30.659240721608015,-167.49672079791964,1
No,69.3405989667641,E,-93.87718530730876,D,D,23.61685951143344,-120.20099109576128,E,C,134.43165548663148,-65.32255846288531,-121.56869284973996,C,-89.81713893150636,B,A,136.6423760457321,-7.582915687080188,69.02979581421032,1
Physical,-31.97904253640511,C,18.949249932257786,C,C,100.49763152386681,181.01323697677736,D,A,18.631758279228972,-103.8218916910797,-91.15287122477358,D,-58.4257073831832,B,D,-170.8886627634396,-69.29017331791597,11.53281982801768,1
None,8.8854953351431,C,-46.88069064224649,D,D,-87.85788113466168,106.98887788932015,C,E,102.52104894750202,80.48963388216158,-28.682357063531583,D,-24.37590020024019,D,B,41.89311204150067,30.748249719098013,90.77649407068164,0
Both,26.49302750251653,B,7.669260218483181,B,E,78.86019751857775,124.5095057824144,E,B,114.7205631359528,-74.29774268399065,12.160645975376234,B,-47.09165774337721,C,D,65.29121085728679,213.11651674581032,-15.243509302537353,0
Both,52.36188374632782,E,94.27324695600036,E,A,-173.95778157338424,-68.05464610760662,D,A,-63.64354158614517,189.47301094908573,-151.4624825924461,B,-94.77222532029654,B,D,157.2262789692046,51.98106247897043,125.77902378821553,1
No,135.4814196842263,B,-22.353688571146606,E,B,-3.9882825400381847,103.44068645899729,E,C,41.11577723996584,-111.47066649833452,-19.253962460045713,E,-113.2936741443509,E,E,135.58446335468895,7.346047511178823,141.62473565092318,1
Physical,-36.12649384915683,B,-84.65965441923807,D,D,-73.34060465749855,-116.11266411919463,C,B,-58.261679780427976,32.865307685950604,28.64154034196404,B,-209.44635286073367,E,A,-98.83730710319169,51.723470291332475,32.78471643623779,1
None,-88.40007347349115,C,-32.78222308959749,D,C,88.93762054503748,-119.21407207198598,B,A,0.8898733133678964,-86.93235671957721,60.741326752612224,E,106.25181391858307,D,A,90.89902151150045,-80.23192932122032,-88.36377735405415,0
Yes,-121.36818812482053,A,205.6042729065362,A,A,-89.76718602936165,40.97125537961314,C,D,-39.68965222206184,107.18781699651745,77.66085636731262,D,21.752069585098205,B,A,-33.58407657055611,22.34197918111695,49.33583830706255,0
Yes,-62.61876036087669,C,41.434213812415784,C,C,-50.32594849486104,-5.651599436672059,C,A,49.62466591055334,15.306391564673518,-65.13823352696826,B,80.96977597176648,D,E,-174.68054330317403,17.692044077236986,274.22023349432067,1
Yes,66.99815139565752,B,-147.5024251426889,C,A,77.02024397168957,-172.87591728585815,A,C,-235.2972671578599,210.5157698173344,-50.79005543235876,E,76.9063282081412,C,A,-15.79520767645399,-117.06046889056394,-89.09118797189176,1
Yes,185.18802945789113,E,200.3535333812645,D,C,75.02977021106328,16.04015624084894,E,A,63.12784239163438,-31.326338094836853,24.12583835364851,D,-82.98929165969876,C,E,-162.75853650401413,159.66875402881286,32.99178932474357,0
Physical,158.8765705931232,C,-89.31438259744688,E,E,-22.29474115185333,-189.6335655237168,D,C,26.90615849994104,-37.6495783193827,32.21701196678293,C,168.72658745122072,A,A,-50.47238587697941,3.467463040429561,63.77581039783543,1
Both,-244.46821721065666,D,-66.11557598495821,C,A,-7.202228591572814,125.11736595871608,C,C,135.72643724540475,0.6256558954953811,158.74262474930356,C,-66.01396378843074,E,E,1.718072648583711,-5.05341697697037,67.35575123928079,0
No,-115.08624246622894,C,-54.46615121595656,D,E,96.2420667945809,101.0774745551578,E,A,-7.083462769338293,24.47421313525746,-104.29914830879558,D,-84.96427247131324,E,C,25.87036469931579,-3.513583037217653,93.98749003785083,0
Physical,169.5753915372576,D,31.640412014480194,C,A,-239.37290108061674,-19.158115461910015,B,A,51.81627378847601,-96.1038856011088,-49.53611053816262,C,-83.74406289050587,B,D,-189.84651091943755,-13.968735399195431,37.46755533703075,1
None,52.77817017936336,C,-95.33993850920264,A,C,-77.37633861259793,-17.22623870881031,B,D,-198.63975288189982,-40.4475072572082,-18.75491117276501,A,-143.47372134122713,D,E,-92.99207336254068,-25.21227239662378,95.4122506215532,0
Mental,-148.47196790288496,D,-25.081165744959222,B,B,-46.27633066136558,67.72734738692294,A,A,77.98624413990404,39.91721265607494,295.41110457639525,B,-56.44869506396346,C,D,110.94165646073557,-100.86695884650617,146.52267187366684,0
Physical,-101.43036280081023,E,70.33088731522554,C,B,67.87766173331711,-180.10372143122666,D,E,97.06994339729074,-148.7432608688245,97.69682228534997,E,-114.70747536621944,A,A,145.27635288167085,178.33801049637665,-17.90428504827047,1
Yes,94.89118210426257,B,39.03626993751196,E,C,-104.84262567006839,46.33283156732242,D,B,-51.14852051942304,-53.11198553996912,-35.283494813785765,E,61.25948742949259,E,C,-4.493604094290118,114.24461933686796,225.2778065800819,0
Physical,-93.76160974470176,B,63.4595039964843,D,D,-53.727032443427326,-129.8596006341893,B,C,-16.487945202401562,0.7527311168921439,146.75873910421802,C,-84.24396353085042,B,A,-132.3181176727637,-134.40394933845897,-229.17256412108978,1
None,74.6105323874399,E,-100.3496779811154,E,B,-10.965272531415577,27.48258735300697,E,A,209.09099533196164,-202.55414482319162,62.621290168805366,C,33.0476229524652,E,C,54.98652665971508,-10.710809077240208,1.2379169230844203,1
None,125.03717274526858,E,-7.059644779453755,B,A,65.78439928616828,-48.10601392185892,E,D,87.20487121049926,15.646946058749919,5.646152399429783,E,-144.4067500651889,E,B,-1.1373354554742487,155.50422246882917,70.18256784466777,1
Mental,34.705976810741724,C,208.58629353002073,B,B,70.98891117755,-116.53234961160601,D,E,-101.60361324154434,137.70418845804224,-77.30615475547133,D,10.854130073212762,C,B,32.38727410734711,-12.427415395229767,188.55757249686602,0
Mental,-63.64763403681643,C,31.571861896129494,A,A,28.75652601592814,9.788234770346325,B,D,-7.379778335475094,-79.57966105826127,41.37535950529998,B,65.54673015054713,B,D,-14.137555006476266,68.61685864016628,-12.574594087559236,1
None,-40.80086470554514,A,-37.99761522184937,B,E,-174.6471811213441,66.61881676652594,E,B,-72.6393042018719,4.888251194766246,-144.28333248915737,B,-1.80948342615779,A,C,-156.31607417343506,57.654208326699965,-5.13475237037118,1
Yes,-339.40648250317366,E,-32.48064033377626,C,C,24.50809288860258,-46.69357772911811,E,D,36.58830413795519,-10.710308049575717,3.134127327967573,C,-55.05839961158207,B,D,-11.039959882941439,-12.286476780243634,136.30630940584413,0
Yes,-35.27651979647043,A,-176.1767381543312,B,C,-206.3265136441618,37.302915023286296,E,D,-119.00193341378858,-5.865385789724165,-18.23172543119231,B,-11.810367352057058,C,A,-17.010166814880407,32.96128851553129,-88.17464177447174,1
Physical,-57.26207877863282,D,-77.53266362556509,D,C,23.919274102182012,-34.228976479311534,C,E,-89.14480580322285,-54.03167648448806,72.70068896084068,E,-0.7612635410790946,D,A,137.28035025199082,101.36160140748909,253.30820401218358,0
None,-17.4225429962316,C,23.67477015082122,B,A,3.3254252398625854,-85.41657657882224,A,A,-11.067075560985414,27.792123660467134,-44.26470625406666,B,40.03746893770963,E,B,-31.84546413680302,22.958054105546694,-71.52669674958231,1
Both,-237.3291113788874,A,-22.756988715164212,D,A,-132.4869678161399,84.45328266855161,D,C,-11.037523480184202,76.26956946853556,-34.363447783976746,D,-80.60792876303866,A,A,13.839373358193715,63.19555121149085,1.3462709494961798,1
Mental,78.4691039124701,D,147.5645524070601,A,B,93.12367670554396,48.813625694367545,E,D,-146.8551993061928,-11.86567601789596,-94.91381940116452,A,40.330608172689544,D,D,127.49845981746229,-1.9065548055943116,-153.33304605374943,1
Physical,174.2691881839494,D,95.43919860750239,A,D,78.21682209908629,94.8766289372503,A,A,-25.562014999119263,-55.25839173576743,85.48209000169845,E,-60.103152517731196,D,B,-42.32920694616246,-11.708627172489711,49.13927044318536,0
Mental,-38.314091831061205,A,-34.8551284320956,E,C,29.918984076680527,2.371378695408136,A,A,-51.117701547495265,-76.5274742060647,24.792573630896765,E,-154.76148408036423,B,D,-205.09034182568638,-82.36230573262347,-71.07723638722184,1
Mental,-25.852602090268995,A,-97.56150651576209,B,D,-126.66397907996495,-66.5178576398169,E,A,150.72793031306838,23.419249531573765,47.39611371294898,B,33.18884035491002,D,B,0.5826039485263821,9.48531522649693,72.071335943397,0
No,-35.74032943753421,B,-93.55126277419771,C,A,-125.29926720209261,27.6502572437011,A,B,-104.9602331344085,165.41037745595742,-67.16954685689352,E,-28.454605621138253,C,A,26.575010181632248,28.476368198737294,142.18865488259343,0
Mental,66.43959070701646,E,41.10464182432987,C,A,-159.46858409421307,-38.55722551256287,E,D,156.44417744087588,-81.1963473436393,29.247900001838183,E,-84.2426959791132,D,D,297.7368600774372,-243.4655970955824,156.10972837032153,1
No,37.246219345800405,A,176.8052566939845,A,C,49.07890103168049,-20.76961889794188,D,E,-65.18455545041328,-29.563563795890317,182.15822443202237,C,-16.73344338068642,B,E,36.241135306770396,-37.741690734813915,-46.44398827502927,0
Mental,-151.0554846110118,E,-41.028464502129665,A,B,-84.15783371825236,150.58342071063916,E,E,64.62088007969415,152.91684162050953,-139.08308085773876,E,153.90496419984416,A,B,-37.883525287894784,-1.7360129830079567,-104.54949758778149,0
None,231.55230402928493,A,10.010899821826612,E,B,13.75029807210896,-16.49972662995019,E,A,-53.32273608968548,3.298883948986685,-108.51934605426005,D,-74.8802149352328,B,A,272.3701536082514,53.877871013129074,64.69764644340536,0
Physical,-50.42158310531912,B,127.17535773557078,B,A,-113.2316182451466,-158.23560724762316,D,A,-213.20284233852425,113.80422943066297,65.60744490701877,E,147.6438697385496,C,C,-58.08445475427193,-0.08934988691120693,131.30254493218436,0
Both,-1.8371263112837912,A,-50.894347624547656,E,C,131.21791538058852,139.92905963984177,C,C,-106.27284480649577,81.40113582674661,6.3441683304992145,D,-64.37700096742356,B,C,3.8451019314776307,25.14680269995241,64.71861824323857,0
Physical,-117.4997622116378,C,81.14881847104522,A,E,52.47422524556155,-139.19666384173703,B,C,-139.87804176038557,79.68600371783289,46.667855967792654,D,-231.81089978202118,C,E,142.85958633999755,-30.809210326093105,-121.22045794650762,1
Yes,24.735833913383555,E,-60.02404580149145,B,E,-198.18179592194926,10.935586400729532,E,B,64.84099925384079,14.978305244751564,105.47875716751977,E,102.20003074249529,B,B,-69.83585510187747,133.59327865770092,-107.79904422412692,0
None,-272.4581268183229,C,62.62170714066001,A,D,173.22679402374965,7.097048861265567,D,B,-7.223444217941939,-16.114811261239428,-134.6655446742844,A,-243.83873663130018,A,A,-96.79211970315541,109.31909867315044,-105.43243785434626,0
No,142.27252588097977,E,66.01149702710933,B,E,14.30631442020677,83.9200286016902,C,C,5.416405409952498,34.207166305821346,15.950503297740685,A,-78.4944662690015,C,A,-62.10245114140685,-61.74989303311631,156.17807503301512,1
None,77.19970495529071,B,113.22347650467408,B,B,116.87355757600145,-36.504759720140896,E,E,97.00938064840797,56.83420396360221,-50.77615236603676,D,316.8704287573277,A,A,-110.32969529711514,80.18959126940626,153.73130843584192,1
None,131.76765799165526,D,72.92086006905056,E,C,-11.223155861611728,-196.14743683084941,E,A,153.11495934151284,117.42587818887125,-88.41826767918843,B,68.26151950923993,D,A,-11.642727241723131,59.80493089109975,59.95235451580211,1
Physical,-89.61710656002111,B,-107.75098982238698,B,B,7.324187047054631,-63.87662305815686,C,A,-97.11009013344854,36.207628197361096,-175.20671867952746,A,94.91310672994042,D,E,15.144481425639105,32.84105490119393,-99.67146997365887,0
Yes,-73.92182002933603,A,-149.56604933627298,D,B,176.46813257670314,-48.158038081719354,C,E,38.52812857880926,92.9267154300069,93.31830946774227,D,39.58526918802044,E,D,74.12249135602602,19.473810969986626,-12.27369135735438,1
Physical,-118.58243586778372,C,96.75575564143784,A,A,131.77976993074856,164.5474219578101,C,C,60.3040077066502,43.792903151366204,-110.6215822869303,D,-78.40665436009957,A,D,74.77581182996374,48.48731060758424,71.9443855474076,0
Mental,-44.94596252119561,C,105.21461410267506,C,B,20.539184089493613,-47.865910110644194,E,A,206.71249543106433,-2.240759426240122,-26.520123259223688,A,-30.638604412432656,E,C,-100.65946470664294,7.192363106430336,30.93379354825756,1
Mental,59.47489084555829,D,-6.148595807106617,B,B,-84.10675268978837,-32.09153956660934,E,A,29.203422345864478,8.86454605946438,142.90422097406906,A,-65.5509814572517,A,D,93.17631940041461,86.78116495428819,0.671284090980763,0
None,55.171794462156754,D,99.82638106990501,A,B,-23.95295625121898,157.9731411196755,A,A,49.2185782805351,-78.64164686164126,77.94123812529028,C,-143.400842211064,D,C,52.291956161012045,130.9713999474502,-29.114551611724615,0
Yes,125.13315259363766,B,-82.4994254596744,B,E,-113.89081010957678,-128.844311385365,D,D,-193.16163346909408,106.61847258832348,0.44368408855779484,B,-158.1348574917299,C,D,-190.67549941408492,-66.56622971169537,75.18266799825957,1
Physical,-69.26131419405003,A,-84.94456830095858,B,D,35.266056716563135,-16.748471184987615,C,C,-163.35822663976523,109.39459478354246,-264.4453094985693,D,127.45970856572528,E,A,122.5323841825829,146.70347576798312,-64.32592147255832,0
Physical,94.06894782218362,D,-22.283875900007136,B,C,-4.836702739004896,-21.138671405954636,A,A,-107.83848052517418,41.16749528059553,3.408469151408865,B,179.002848350204,C,B,-7.020671281615829,-53.978189023541326,42.80182587163658,1
Both,-57.80473897053603,D,-23.53599134897188,C,D,68.53033193688512,-62.041281278542314,C,D,16.779862799973568,186.28942801835797,96.31906555226763,B,-149.14055065787423,D,B,189.96225835422013,-144.80531084075128,5.847860026114704,1
Mental,-198.33303476545507,A,37.37075013321264,D,A,28.08656712808363,-66.00626413583663,B,B,-102.5490067846105,-40.512253412075005,-160.49568493480155,A,-7.873203292991547,C,B,107.49183205714081,-286.7603541160128,-8.968705448099385,0
None,128.9720376782784,B,-40.19465556070832,A,C,-79.08703762050142,45.726740143868874,D,E,8.311917269138313,45.955506713539044,69.77731562801885,D,-126.89420809575664,A,B,-18.86489592254915,-67.78201773725006,46.544269005421164,0
Both,216.94978928229162,B,148.05187952545967,A,D,-72.96608287577071,-17.156705500843586,D,D,-108.8882842548323,-108.19679448587638,250.8834039113094,B,-112.35785220767278,C,D,-55.52365605826006,-157.55236214836515,127.69180084048915,1
None,-8.75197183394027,B,-92.2716901604938,C,B,179.47252661077673,7.043126719412336,A,D,-14.664830178600091,-100.51810187115532,89.11033733581384,D,73.91529226991949,D,E,146.92380741965482,-81.9868490758015,-144.31074964932262,1
Mental,-30.257682476227828,A,3.0460563058061494,B,D,-42.167433398744656,120.97818113817924,C,B,-34.39562655550875,75.31155488193008,147.6988546558991,D,-135.48686493783998,E,C,-178.5331852278748,94.01090416730902,156.06557837768057,0
