Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Physical,-138.63290776629688,246.45463644249745,-7.1816034515365095,-43.44632664882309,-166.95400543837567,216.02253181323715,24.245416814285605,E,B,D,43.14290716077921,-83.47305795012255,31.75634482547181,D,16.07352341910146,154.28072184262396,D,0
Mental,-3.6466795994523364,2.3130985433026923,112.17080520184022,157.89189377112987,-79.90093219586491,-140.55219924721575,-27.747904769921362,E,A,D,-43.225189860670035,-33.03738798664808,31.183373749677205,E,5.094036439478108,42.39875404621626,D,0
Both,253.95045602680875,-22.059475034315696,135.3002628359335,-26.7014190496062,-45.63425605875296,-56.567715170031484,-56.98990659428508,D,D,C,7.105437000147105,-30.115204094783355,214.33102798560986,D,76.08347254362894,1.7851918626546819,A,0
No,25.83580192144108,44.50167993478052,-96.51752866264049,-38.12482302546894,51.24344698970154,138.93544074354784,-46.86103163955877,E,D,C,135.74141831506262,87.43615202610255,1.077384589656748,C,246.11741953426338,-79.307589504802,B,0
No,93.33323486373592,106.6622510432101,-70.48519356625326,57.07352124340949,-59.94600322620425,-63.912149003939334,-88.91912088821641,A,E,C,205.03277437190954,-2.0263935585165656,-25.13806977993096,C,25.84040596798068,-146.81820587497174,A,0
Mental,30.647270607651535,22.528291208359523,0.8195637463461343,-60.361965225544246,12.429590579983984,41.48935986902272,-89.31641562260002,A,D,D,-63.52480294501416,27.989295132906395,148.9496018151887,C,-105.7147620393194,-87.55257659797601,D,1
Both,-64.0491903991529,179.9113225499706,-174.76820354516946,120.16687490591332,-68.46382458915417,8.49924761936544,-53.08816722734362,B,D,D,-12.857280288734247,-77.2199182439719,92.25192405367805,D,-58.266463483207296,-67.6067697858833,D,1
None,-127.15213070651812,76.14963470968662,0.5931106197636724,133.3604898485382,18.07688880324923,122.22967773525863,14.890947835398718,B,E,E,-7.98277653018841,79.06449590984549,-93.76454920632388,B,6.331013153679696,-82.90654301076206,D,0
Yes,26.070849120802176,-52.26733648728155,-107.23153399267889,-14.535182985235767,-114.90139588296202,-140.31052728615043,77.5458989188422,B,C,D,-131.9941439148647,-143.2029405270449,-89.63097975650558,D,29.830016737928112,91.66828263407928,B,0
None,86.92503778925722,-25.942988444520932,-24.136095901745325,13.633138342648573,-13.629057449704158,65.19011212184844,-72.30029765132664,C,B,B,57.920859479349176,-85.77967446809872,-171.6249120142541,D,-82.91603118993397,173.85350100663496,C,1
Both,-20.308664296987704,-29.288495347490233,-94.92920495295418,-11.069936587925108,-168.90050811458,155.05177842473387,90.5913735169359,D,D,D,-24.895011116887815,150.76379032559254,116.54144570522035,C,159.61301591007796,89.50419325900629,C,1
None,-76.00897080133824,46.12667761238985,52.7426398345197,-7.400622298054802,18.65369613638484,-2.417641502926712,-125.17297827896184,C,E,A,-175.77774405342055,163.21790540763357,14.318983129168933,A,17.11494704300814,-58.65921221875281,B,0
Yes,-97.06230481384156,25.306869612853895,150.09623887867886,-296.1427935057948,-178.92265596850288,-0.6021623616291906,60.78673209148484,D,D,B,-84.23835826136387,-38.459434796985995,-126.27194896586944,A,-34.30527882169082,-48.55809411026003,E,0
Both,-101.57698781639112,67.25169544463705,119.51864923365501,-20.729325953283077,-2.345363700642001,-185.359504515316,-150.12927277244438,C,A,A,74.85434693849801,-186.94524582884074,186.67647672364959,C,25.030248886620733,-71.9795552557222,E,1
None,-71.5790038754582,-1.975408708273862,-48.55436283110734,72.87348848596098,-43.06280477530506,213.83885280500493,5.171836964209067,C,B,C,-102.4550635414393,-17.779358214325487,-238.54680083638874,E,7.611879965742063,-72.3096511196956,C,0
Mental,-17.56745585672993,213.42397615966652,-118.30123753507297,29.807967033156995,-12.21344594917694,-111.3872356119976,-225.5827106664549,E,A,A,-69.46105525978477,-14.779924701494327,-24.735111892758034,E,35.185327772715205,148.48823646209186,C,0
Physical,-1.8905086650351348,159.8756873516946,55.392225382947444,131.88585852450376,78.51142233731548,6.6649125820188555,152.77880471760707,E,C,E,-102.44177991419079,-114.33756492982674,25.08281124881776,D,170.84402292368145,7.776622167151748,B,1
No,11.60048949391973,105.64011710305694,-36.97549860480394,63.27768541999672,-146.65399611730498,111.67970129178741,-234.06783419423866,B,E,E,-2.8877383023333283,-223.59513932837052,-145.6012624371179,E,9.688923582227904,143.04038531779725,A,0
Yes,153.65579351487082,-11.173578482032582,102.67224282003606,-164.39441106160973,34.8703051035245,98.63047785895019,-68.59317631189019,A,C,A,-9.507028520544374,-37.96858478330844,49.64294801163333,C,25.959131034916055,-42.4306063447807,A,1
Both,-95.91739912676138,92.19225627648837,-117.0748743894511,-50.480829403283565,51.89729707210608,-91.44955117411521,-54.68527009976937,E,B,B,-16.07309221206842,-142.98615030980892,33.1288426369029,D,46.28751685655923,-38.31796547209946,A,0
None,-11.64874480297798,-138.45425899067493,14.854875285065521,-3.242347435114601,-232.9947857238889,28.46521405128858,-229.5046529910547,B,A,D,-107.40754334580005,-130.53767036536874,-91.49208730304217,B,46.32454210812879,51.67754708612787,E,0
Yes,16.254053103898404,24.41655882400703,140.4342287440353,-46.815870919512875,116.36945862020308,-12.094280590996123,189.41398195920559,D,A,B,-111.12536534882457,-145.44383768460176,35.157997384294625,C,-65.28956127193686,30.404918806058912,A,0
Mental,57.38409193857953,-62.41189954443125,18.64304793720862,-165.41210825391857,-19.820871353896546,83.34431625920622,-96.55704690195871,E,D,D,0.6567117543369262,50.21740885071161,-134.9993020974716,B,-13.125844104416974,-25.867979618077147,C,0
Mental,-74.80131072318618,35.85759760692465,-26.538812997473975,282.28730193531015,124.72571266385322,-81.83655308661426,140.7209393318449,A,D,B,-89.92685233279396,173.60635245782586,106.47470459385862,A,-70.14216535963719,151.47262372611445,D,0
Mental,7.063921332875217,-49.568225956582275,230.48955352388356,-25.909245668640647,-94.34469372613812,-111.57638015421514,70.84837953912668,E,A,C,-162.39822697801878,52.12978187546942,25.919823696571076,D,24.061664705390687,-6.641971831550368,A,1
Yes,127.1847650203298,-165.45287967065974,113.64657648663483,-144.99525193788804,27.88964878762666,57.855792473035514,-86.72897110066732,D,E,A,-114.8390727266207,-43.621328089152875,-114.44204654765855,E,-0.13512632572396016,-51.87094137465083,B,1
Both,-176.05777693203376,36.78061975363909,60.43961395186229,54.14391767669249,-92.33715322950987,-61.15649829660733,63.366789338970776,A,E,B,14.835130950214767,-69.84416267698592,89.30617096247711,E,-129.1680298965054,-2.7851423152466968,C,1
Yes,94.55678348372324,-85.24830568031474,-42.392798250433984,-75.3370969627143,29.50005874736437,-108.74671387543529,27.994207972920677,E,D,D,-111.28174840203731,146.3702259099509,132.76090697934995,B,-99.74320014589382,53.28123032554932,A,0
Physical,53.17698344077309,42.81888892362875,-69.29664556129558,94.81375571909496,-119.61140395030385,2.0144733005626714,-158.90808044167696,A,D,C,48.304053240238346,7.209833857135639,26.443245923595747,B,-4.423909528029601,67.57893580384047,E,0
Physical,-76.0072720624681,3.5593597289591825,19.437080267281523,39.31697773565994,16.908757275928174,25.745699572934193,-58.48204235958716,A,D,E,14.718694254535212,-10.679577145054408,-189.279309238385,D,-22.099210849908676,93.04245620469503,B,0
None,78.15296213167996,-76.95955158611491,-89.38546712028214,80.84394287482401,167.2975737284127,1.4150764410721501,-77.91380273429931,A,B,A,19.033421545335823,-99.36327005104141,88.68280503982847,A,140.1656382632713,33.01928927175418,C,0
Yes,101.11224558257459,220.45188769692,-166.177482793549,44.11807306389994,42.69280340214512,-11.93118474627745,92.98137197054064,E,A,A,-90.05911857129747,40.86154572019735,-83.54013409846446,E,20.10458042599029,250.53979700106268,B,1
Physical,146.11152606046338,2.2637187911202967,80.65066464881983,78.73566499582483,14.401390352995111,5.420009449639831,86.86199923686064,C,A,D,-158.9857749969823,107.15392247363044,-73.1867761560464,D,-73.41041547883022,59.09134063450702,B,1
Physical,145.1771003747229,-175.90740291723577,57.470123889213774,24.03987184887141,-59.40345075228496,79.58416173224215,-136.30330905279422,C,E,A,32.9935494712539,68.42688722812511,-111.95234890777854,A,-49.92497546595093,-44.9475481371425,A,1
Mental,-97.81360480677766,58.640214809249514,15.589907887281369,-15.072362504402706,-48.400937044099855,-18.754916643327523,-146.8079646222061,A,A,E,-102.43878667245762,-82.79067905395986,71.44028026122389,B,31.364097661985856,17.57906313456171,E,0
Physical,-189.52841537984364,116.201525604708,-60.91148150735861,20.307257363251843,-262.2406773468436,74.57893687989518,10.278590362160847,E,C,E,-23.807345427228476,-94.44225462394535,137.92750483029118,C,133.40172192087692,-40.31038454387302,A,0
Physical,269.42175685130564,39.02202756635825,197.2169839853288,121.5985930975463,48.56393486451472,3.069298921292908,33.86915785098173,E,D,C,67.81762445521723,-78.76122361698083,-127.75942525130992,E,-68.67797441621869,-122.08590781763822,C,1
Yes,4.503816206479975,39.307814064206894,-5.067145018517846,62.9593272880627,9.171589925987702,86.54579805668433,49.51189396822008,B,A,D,-12.4596692470037,-108.27925512837156,96.58034109800624,E,191.23573880038717,83.18599547648392,D,0
Mental,4.562832930371376,168.20869755611528,122.742677142756,-127.86651374660786,192.05787117689675,-67.56900471731015,-97.60875646957923,D,D,A,-67.1619702141655,-14.452379638267562,-53.51757033618066,C,-125.9097384390328,147.68886069361898,A,0
No,-27.89184250474433,98.02650307678672,144.77104438065268,-79.0662523026076,91.38979070722758,164.31100532408848,6.050078954369751,E,E,E,-16.85205456849071,-39.26498240989872,1.8049571588224147,C,-46.57596106730336,-152.52389751400997,C,0
No,22.177835357399555,-110.4001393470337,47.80854109300377,-90.46085471141029,-5.077909095430224,-199.32116551976196,58.59195798043145,B,C,D,80.66308786538505,-38.56361919970724,-89.60340204236033,E,-4.384054650412715,8.285818533930957,E,0
Mental,140.9198239251803,214.94867635564435,32.80568467583145,26.037556571283243,-11.903745984031833,83.56639473133734,46.81549741608005,D,D,B,64.1036364555872,88.03733777885107,60.011215349270806,C,9.577738495005374,9.074060139603862,C,1
Mental,-142.4819059232233,-77.52634637528803,52.87588383908162,5.366013867092884,119.93836446381863,-20.886021744168243,79.73515930543678,C,C,E,-111.63099150600671,10.713580091617132,89.59966549236843,E,172.23037911446528,163.85883254227696,A,0
Both,-286.0043497944161,-58.6536629307737,-131.93385888709744,-0.8925069839624066,-4.211329348058586,14.514736914206066,122.77301463970815,A,A,D,60.93928391428015,-17.24061072574385,-146.14708192689383,D,93.98115202560349,-33.463462172100904,A,1
Physical,-22.757463164510934,65.41835157383706,69.59561007894447,73.16750673931426,91.88254627060145,-5.264511680795647,-138.12157161078383,B,C,D,-180.09337447478805,6.277925256110139,-167.8485349418968,B,-11.240484215841741,43.17267443760511,D,1
No,-21.515851049354907,-69.54907177116854,47.66725088608456,-1.2196757656932464,-115.01304113545692,-80.03167903315826,-52.05425109132329,D,E,B,-37.82149772189114,216.02582885414822,11.033831282878422,A,-82.84765985391357,-50.94521986462305,E,1
Mental,-5.963587077502526,-65.04824420692385,37.516313468244064,70.89723465321272,-1.5000079279045746,78.94943641678644,95.27324336989425,E,E,D,-4.982171307490254,-187.72515745350984,-135.67586353904082,D,55.987794621034084,175.91232931068774,E,0
Physical,1.8200414058759433,-101.33010103645286,-91.09786585830345,21.667941544060948,22.815257739980314,107.71118725181094,63.79702731121741,C,D,D,3.0446930964016645,145.62616324568347,140.3244840260826,B,-186.97881538185695,-10.66759280295652,C,0
Mental,-130.58013711396973,76.91290915951438,75.25877094170055,66.11769807754861,-111.66842510441192,103.33804028844627,25.866292940285916,B,C,A,171.595562344867,-24.193808025498043,137.30317926673314,C,163.81783333171762,35.56981962480036,B,0
Mental,164.8716564349702,145.50363890519537,63.45739051285405,-31.539286977874088,-112.0827089772241,93.54344507439608,-213.91109035985937,E,B,B,-3.631781343048689,132.8948672259586,19.344712589786866,C,73.26214961670355,-131.57276305386864,B,0
Physical,86.23307409992763,30.51821549596593,51.23753131550718,42.08282358358463,-173.30965462851947,-87.97837898207285,-79.66230615580771,D,A,D,118.67408983375758,-95.67634882816691,-66.37725811075464,A,32.28584065743376,66.82054825993671,A,1
No,-42.60071306052976,-156.66401532892226,-3.656012672039706,6.853161871255767,58.06273562573268,-28.481020454260204,-212.63162187115464,D,A,C,-16.179415894111788,-230.60448912580128,72.58331564205056,D,-21.581351996986715,40.14337478125586,A,0
Both,-33.936406073551936,-1.0045614677946382,-109.92903309775734,131.19902022080373,-9.483982214835702,33.33248849294923,-24.04954546648996,B,B,B,49.74111568729159,122.3784243316262,54.54428772764377,D,-55.61691236808413,-21.990864272158763,C,1
Both,124.19509960992742,-19.8210417183767,-57.85511478877062,13.904213381193623,-81.31950486170041,52.7938261422235,-226.25650389152563,D,C,D,7.978639034357996,191.18893404607184,-35.51249054369677,B,109.27614479842865,-179.83250316738827,C,0
None,-105.13036024273445,44.44520203488085,-57.96420378861148,76.95559828323913,51.07970170900048,117.48016266611603,23.817991392563663,B,C,E,73.33904208969079,29.244028310269428,-44.96601844186528,A,-72.86572071266446,-4.970506559378426,A,0
Physical,-100.4203779370738,98.49096471573124,38.69877479301786,-20.921175168635383,80.00867697272238,41.04659465987702,81.73765285077717,E,B,D,-34.19013552143576,71.75941032647539,-69.75215997840257,B,26.687072821127643,-70.16780253024997,C,1
Yes,24.855233907359207,-105.88540828348354,59.59486646423833,-119.04943585601579,185.00649316953937,17.88025528407221,82.60357449695441,B,C,C,0.7834638795537239,-109.54179951937486,-0.5027988779622042,B,89.36251664185009,-13.083663031292286,D,0
Mental,29.945924906430132,121.00527972593417,110.37192435714248,-4.546467509928885,-68.55200068108577,74.02083824348283,76.68701100049724,A,B,A,-88.60361302006636,-38.61922887231785,-94.79780437942485,B,-186.66257469228023,-71.29185755238801,A,1
Mental,93.17075038242353,41.363241996928664,13.650697016801086,-136.72630718943154,71.96125816516667,-22.456051503468576,-55.96359339730663,A,A,E,87.86347687039921,1.4485739481036497,37.356451966157685,B,29.693780905076956,-112.04494817066832,E,0
Both,141.94002940280794,112.73103391204538,74.13017218519752,-1.6065546335169192,41.72777131608755,230.56645084888333,-179.75694253953574,C,E,C,-187.3657841916757,169.90079908505277,-146.62697239016708,A,51.38229791312262,-137.48609371685086,A,1
Both,27.648042952199038,95.65312761706537,77.97992782797137,-131.23366304601603,95.70926484542409,95.40206599057537,47.102396299603996,D,E,A,129.1127333503949,-4.459763064793825,85.89065989537167,A,38.03308115884949,39.77648650083639,B,0
Mental,24.528576394732816,38.55026324430916,-216.96876284955331,61.188934625378145,48.48671892642853,-207.76866540854903,-79.10656170774305,C,A,A,107.10889693119844,132.96895797414305,20.23982834154412,E,-14.51821325797232,-106.82949460277106,A,1
Physical,-59.05419264583664,-76.97296207486252,112.4183588281965,-35.28801211676782,-46.96339133644724,110.6304545370727,-106.56018144103905,D,A,C,127.35869321221953,73.12558365329505,-137.56994763196008,D,161.3020461246142,166.17158754455644,A,0
Yes,-54.906789206006444,126.77406680790706,121.79298912177046,-78.55458869727359,-50.79486805724406,1.4486788348192847,-2.6408147309026755,A,B,B,24.13042502645417,73.39140401086418,-92.72847251005393,C,208.68503465097112,-52.87481132099596,A,0
Yes,28.130687193426525,44.40791069857667,-14.494046037435703,16.959749220777933,-91.14328817545233,12.80517730180208,-32.51146831661443,B,C,A,-158.47373086738114,-7.382264915506398,-12.98218824608064,A,50.987916642222345,-202.61586313554153,B,1
Yes,-60.41716310181062,-11.248955036754909,132.64168441509102,144.4976854002989,69.97297988570564,-190.45824760612828,-51.58671670899404,E,B,B,10.908513131445753,33.000297035710844,-110.9510996955031,B,68.61934990692572,-46.51729917371577,A,0
Physical,77.35847594194088,109.10883193731247,78.71143932007976,103.29968750200503,-79.55774010702402,83.16121815293161,-137.90800645973496,B,A,A,-18.074327976936928,21.06589036146764,-212.92733765390662,B,-53.434015413081916,191.3573393793931,C,0
