AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
18-25,-12.695470767969699,D,-131.81457678770215,2.5113833745869787,104.6301228352946,-13.515850994594736,50.74560193626789,0
51-65,41.31471469476994,B,-34.779337398385636,44.122495574372394,-53.31585963681819,-57.44140701722811,-39.356311644177595,0
36-50,-100.05335985309878,C,26.08801320115145,55.993538650336184,-106.82650604213508,-24.003159185681596,-175.14547074570768,1
18-25,129.52612525853476,E,-129.61094983880795,168.08767276348678,-62.08170747882231,49.17772923335487,-33.75031336038614,0
18-25,-28.11764507914419,A,-120.1123718874317,-87.00987075409469,-34.51680973887502,-95.83139308082266,-119.49928801131276,0
36-50,-0.15891638964681284,B,165.95760283142585,-185.58681185656175,-78.20035629504294,2.4807725727168743,88.7125597067097,0
65+,14.085412225395885,C,4.132123660332803,62.80850133925719,-127.56678297584996,1.4053047544210817,98.44493389017285,0
65+,-44.28222639283532,C,-68.47958647522483,-120.26290323537945,56.56008682992739,139.9166578777399,-120.72033049854495,1
18-25,99.69414794454053,B,32.40041674884168,-87.1217525065242,-22.590535725760404,-2.22681689026045,13.09208719154514,1
65+,-42.429562781788185,E,89.06734183118988,-108.75302137680511,-9.61175114434187,155.16664238582007,-103.07848062099285,1
36-50,6.815116361581194,E,-152.2464845882172,-24.935989028076477,197.44801097013857,31.643135514825318,43.927877655736566,0
18-25,-4.0303377470421005,B,-161.86555437344384,38.080892926421036,-37.64790841121655,35.46973611059198,-69.7902551697335,0
18-25,-20.834748016103827,A,0.2668406001048288,-117.46237357370246,-89.91459881697477,7.457225442507558,-6.177069340903049,1
51-65,-4.001414836809796,A,14.984738325098185,-29.04857258987345,131.7670675599523,-78.06530346628763,85.00610349798912,1
18-25,-147.25522650539685,E,23.922552891437757,-22.62792730731802,-159.13279200816618,-126.68877560970249,89.93004007795396,0
65+,105.57970832356303,B,99.50434180968176,86.56871562503949,150.31039411643923,-41.97710641010942,-171.50435482024702,0
51-65,-102.77850526498848,B,14.95356776861767,-19.68398379007023,70.89577546330871,-56.92677557893602,-24.647094838441763,1
36-50,-28.184403607044196,D,13.647289008441966,134.73441599503758,-115.36229131125741,-79.7588068698075,-1.4328347651490305,0
65+,-15.45298703153819,A,-66.37938176650485,44.51125081940268,100.2504265698257,-46.25800246915772,-117.83296899873716,0
36-50,-80.10706022596692,A,-201.66743998853534,-6.766397520670201,-168.88193486484647,-115.66340866443008,-14.147240023033783,1
51-65,-28.80302867498381,B,-41.698047615980265,-102.66010814511681,59.249897536517494,37.700778521376634,64.69758078208531,1
65+,186.87794141891106,E,-117.53730430399858,-161.6932026348181,165.36673095329328,-159.17043695963798,19.359729467467705,1
36-50,-37.96800345507403,B,-23.956976535628396,-61.24713440749875,154.06082989442683,-143.2833804519969,-90.1595949626966,1
65+,-96.39510178411484,A,122.27507891262326,-43.102575543403816,-261.888777746883,104.47649953446809,42.604448762960956,0
65+,-76.2856460604727,E,-144.4067814003209,28.507242620746037,36.64817258086725,-50.27489768813259,61.96623085081235,0
65+,113.66909594975736,C,7.350166147861052,-125.1389299494233,36.31769029205192,-186.27918763448798,-31.63378527296305,0
36-50,-70.12900424646753,D,49.62886609801572,250.37649950045986,-9.415657507139908,91.66856546476964,-18.64061066086637,0
65+,-52.55681050696385,B,-18.379956257418623,-74.4511302869435,20.829147283614603,-183.6651168214247,16.444414588582788,1
51-65,-35.35035690896647,B,-23.933698314354594,-115.47317704932742,-39.138099738804414,-32.07870244015118,-7.343701680077015,1
36-50,58.11116703175235,C,114.77127290854912,114.08828640165191,16.019994091537516,-21.567295039916203,-42.40621466151976,1
36-50,116.81927657806592,E,258.48530212339,-50.016079434012994,141.72256561467526,160.32779919312455,-41.7659927529003,1
26-35,58.53589396222814,B,-213.09239096137688,12.34105612024995,-12.22224570669472,-86.52549890248766,117.36792851325882,0
26-35,15.65248626820476,D,-103.8423063962988,-60.53021224148593,26.996718596275198,-97.54406042903082,54.23992588534278,1
18-25,11.386584590238236,B,74.00376782376782,36.63427244987935,93.51793705311367,24.00705789441654,-31.329556629060452,0
51-65,-18.009953786228504,A,10.712447978904324,7.285614229922459,-210.99194492867852,-54.4344721569549,-111.90357300014459,0
18-25,13.098385483933725,C,34.606082572747695,-125.77276290955177,55.68673928368828,-99.69525805771242,17.481629664753058,1
36-50,-123.51671680265986,A,62.79579582945169,200.84086983084012,74.13499717953337,-79.64986474752435,86.13011063888482,0
65+,127.58592979613623,D,43.09207163452963,-86.44046563124138,-184.40178007725817,179.61012274609757,5.013133644861975,1
65+,-68.86310868778108,B,-52.91728148079592,-97.01072336484202,198.80382024705276,-70.300701723966,103.81765114034802,1
26-35,-58.26182332387041,C,180.39990338691766,-171.62099142717878,-59.968765192451826,9.648076182196915,-68.38734578434743,1
36-50,-67.78406553823868,E,76.68860769656695,-23.369041169742296,-13.564401526010291,-210.57137087254264,87.07975555357301,1
26-35,48.933813264164236,A,21.608938831868567,57.158224370437324,-100.688584491827,17.11712783509914,-3.733772097222211,0
26-35,111.35472517298138,E,-19.968208421768317,-35.292913630751805,88.1638527916743,127.11102077233704,53.65855652321495,1
51-65,-146.24739608297935,B,26.083612762117248,104.22286978811294,48.79247814047643,47.35435801656494,95.75146099702516,1
18-25,103.69085816689865,C,-214.9093213543404,-37.922259790963345,-86.84938365079847,60.591180221876364,63.593803316297645,1
65+,-125.57228229034456,A,91.49689597336693,67.7501267945939,62.73785354813981,-53.091244283549145,-47.291781644126694,1
36-50,47.407151588246265,B,-75.57189380380468,53.25004234992813,-124.7509642278754,17.54370018546679,42.133968165137986,1
26-35,176.92465429070384,B,-125.10918884739839,109.62054307398677,282.50689821373885,-26.133766676508802,86.93165811471329,0
65+,144.74327662965788,B,-94.06666242726477,-90.4022379158952,131.3694539118523,83.52358941113567,-53.45040320044626,0
26-35,85.78775644421427,C,181.92624597765527,25.336592694225473,-55.622600626574304,1.2107816770104687,-7.81755586399412,0
51-65,60.94335431636249,D,-142.13416898198216,-169.0299526008729,2.7067028024314497,-142.23982575330837,-171.64749759621603,0
51-65,107.81567032909022,B,-143.12465932825756,16.298315912350553,47.29103556153255,-131.03487683035627,173.600876967727,1
26-35,-104.42696446539317,E,13.05949351442631,-30.689909182105517,-60.772290923030795,121.04297980585719,-54.17632050725209,1
18-25,-137.34705187454884,D,37.73794892155148,-25.525392177309264,3.5207903966393976,-28.000136319486625,-41.71966440845205,1
26-35,83.60745101556391,A,93.6080048718833,-86.25472595910915,-40.77624722307224,51.6155012849029,-170.8376562758737,0
36-50,112.50670668825762,A,42.81275157541342,20.641001566169592,10.384801318434999,89.81598629094607,24.995543271851282,1
26-35,-32.37235844013635,A,-91.33524706571853,-47.199768066952714,-134.0514454463718,249.5930464311322,37.74009003846783,0
51-65,-33.04655821375756,A,20.573054675673177,-142.99250302957466,-53.91942183833979,187.04785435781542,143.7600285248996,1
36-50,82.19243551496841,B,125.17241992827644,54.88936630016702,178.99962596704697,62.49601426241684,-134.59257938495074,0
18-25,53.87019767604762,B,-219.3528029800008,-58.554169347372564,119.36985626310826,102.96308163742765,175.55459283658104,1
65+,185.13873330421822,A,65.57575765172795,-68.78194367862665,-79.81572818592359,86.34768642218289,-45.89000203358321,0
36-50,-14.548655418508808,B,-154.70184222735546,-83.58624486396403,-15.492535460693786,-1.2704771477299133,65.28213704632061,1
51-65,124.23254531632561,D,-6.050192299634823,155.97268475818353,-20.182857353779575,8.774494788434106,-11.164211761639004,1
51-65,-106.07178134786264,E,-121.98678093037189,69.92399394374664,131.9059423768957,-156.25802013044984,-21.596953076639934,1
18-25,-56.5686954820861,C,-8.758256763164802,48.6694289047644,12.204544992990678,-144.317694425666,51.49479147026506,1
65+,143.32924893236896,A,264.494069966334,-87.97469023612729,137.77751797420223,-40.61664701038755,49.632034931158714,1
51-65,82.93449451597058,A,242.48863685170883,99.22624824198364,70.86981861877078,25.98154779900872,70.4069877010445,0
26-35,69.4773543253345,D,107.79166423294973,82.47444987095837,34.770981897826466,90.80181240728638,-160.75752261031653,0
26-35,52.523769995764184,E,-45.334651583339436,-17.03597772989086,215.98423152739613,35.14671105077493,2.402356898507424,1
36-50,113.297147743522,C,-54.22233524365172,-1.4948257585249332,-31.08313863666483,-73.96756866274751,18.819201345908894,1
18-25,19.1523693074342,D,-5.017587309570915,-48.11783760923874,-70.88410193422781,-136.42318298111746,18.99859245062495,0
36-50,49.88793636725974,D,137.66049087294482,-51.5215300758212,-0.3111643960196543,-26.710488828016565,-62.670711468111065,0
65+,-23.454592517062387,B,64.03574744181722,-69.6695690842476,136.66966092380196,40.209841834548186,-49.31057492248084,1
26-35,-182.5770172857205,B,45.755449277806726,-59.560373288909105,-188.97760404238215,-68.31061013182659,-5.856822813288963,1
26-35,-74.75108666545633,D,87.37874065747381,-24.194316516711503,-153.85654144769617,-3.4573490197865104,85.45554877962125,0
26-35,156.68698741723114,E,29.408857804195616,-88.0773747407278,-97.68826715451308,-102.03307290624298,-119.65008554986969,1
26-35,-78.42455689308261,C,69.31226925711319,-46.632931169474304,212.09441209677328,-61.62842061137932,19.81628563698803,0
18-25,156.1890394244898,B,208.73013154145917,-119.50077931394159,2.3357638464103654,-56.994275160230835,-85.09805786084023,1
65+,120.36037252418654,A,-38.798623515490135,23.54518993354624,-64.60212850308373,212.08311980105935,-60.50469667665646,0
36-50,96.04692054946517,A,5.662067963169084,56.4283559136298,-168.3194433593459,49.44687242431953,256.8581869078247,1
65+,-60.971485338425666,C,-4.213562090793679,-64.76820041095833,-322.10006564706214,-79.30520160314697,45.90881141450708,1
18-25,192.08853673338967,D,-63.030046772667525,-8.627037561350269,58.78855168864101,250.96700466336821,-28.811682955234623,0
26-35,118.06916904834024,D,257.516467168615,-123.96645112431102,163.60232758314365,-7.241997507010028,141.0220752190483,1
36-50,5.114643587528836,C,-124.38623870084189,23.813824822106255,141.00930490436554,145.8462999157842,-132.44661099787228,1
26-35,-9.122308009760285,E,148.74200117117422,9.783050219250681,13.126697750408283,112.57885157306289,70.95859416474157,1
26-35,32.39357126822244,B,42.76253641624108,74.62425638798159,-192.19382358370203,60.50595336143959,150.97080510943152,0
18-25,-4.969714953745982,C,100.80897948351198,57.67274773685778,129.03473546762044,39.65351230811598,3.307009933445705,0
65+,55.58257173177253,B,21.67919102751538,18.31609131699105,-68.7148278301707,-34.593004732274046,-68.79506551855869,0
26-35,20.445044202301904,D,5.795463599047003,130.30272549634384,-65.848014699469,-112.43070914394562,-150.46620606265637,1
18-25,76.20388245614281,E,-221.8203787379194,76.7210878173069,112.93588184189956,114.58190199141922,104.39833508255259,1
26-35,67.32748903313897,E,-140.24707958002196,127.04129431297606,224.46918648491456,-4.276386973770397,-11.533586466071686,0
36-50,-38.12128718148079,E,-71.9061540791045,-170.0555971998845,34.97881800441763,-114.24836366211369,-11.768063492816747,0
36-50,33.59762898476446,B,-143.1504982020818,-24.25645053503274,94.52376514379162,39.434107110969975,-133.28121368766998,1
26-35,-45.66997021827221,B,19.186900763068003,-51.2327846908059,-51.25955077010915,28.075546358673563,-29.95711856978607,1
36-50,39.129921846542736,A,8.303831712161628,-89.35393391960879,31.414922036021085,27.079425467309903,136.66854036252812,0
51-65,38.944936726035934,C,-69.65880202459752,-75.00295073418411,142.42077182658042,160.87803487393842,-93.54294855019847,1
65+,-109.51149801719204,D,-197.85248162926524,-17.784344957425144,33.06876417487544,-119.72895325957613,104.48267278220548,1
36-50,-150.86688546332476,E,-101.28233352030944,-64.96634889210546,67.77010169804974,-253.0036723648129,-84.341274558696,0
26-35,-5.658375687690748,C,9.348791510222249,63.30901079102031,-69.49415411363458,42.64273604158194,42.41788418811052,1
18-25,-70.82953784131627,D,-105.73808081261502,50.24859431023193,17.01172462178816,69.37176599356214,28.5118815697366,1
36-50,-81.21572002003339,D,-69.30885529704919,-146.5964826250943,-128.70311942100892,93.14281286393016,48.92244855409117,1
26-35,-138.16162137948905,C,-1.1959011137528766,-34.568960045366886,1.4383497029802275,-25.81511877270063,-10.366019856513706,0
36-50,135.31287474002548,E,-165.18673942470826,44.47574059475233,-32.134298234219834,67.64006434740158,84.28416411082458,1
26-35,-53.968783131624974,A,-20.71843352821751,17.211012048152423,-65.21319728327963,70.89490365358111,-80.47235929222909,1
18-25,169.6021108072788,D,-6.249150996382163,30.455969492448908,-122.89700012400009,101.39978479889669,-43.94286698784712,0
26-35,-47.22640908465966,D,-113.8571057172628,62.19590256121948,-112.12720694576058,74.1316423969152,78.0915576913247,0
51-65,40.332605421534055,E,189.6411384370465,-45.49493262818025,30.83790703779971,-9.70186607715822,59.48748551227692,0
18-25,201.78597954178565,D,-30.188328074607963,84.91047922249307,197.17128381183443,73.64086508115538,-38.459775969232055,1
51-65,175.6129258029999,E,-13.174634798768114,-209.4289680149538,202.54406374223208,-69.11810491780524,-53.224336512127145,0
18-25,-80.13054676009881,A,197.6360128638456,-67.20938058922246,16.01716148477564,61.83590239506184,70.02120269281743,0
51-65,42.0846414240385,B,-160.5988387302878,-109.90469687196875,68.0068017630298,-57.81927037089773,-114.2025197606875,0
18-25,-57.16163537231886,C,115.35851881510095,39.2064805350124,-51.85441881114748,-42.54736173444423,-50.589836848941786,0
18-25,49.502062967181494,A,-72.28038884214743,8.863252159376845,140.79323873290426,56.18441492934972,125.02111767701946,1
26-35,-162.8500901650311,E,-104.05358483220226,-160.79727262286585,84.51756477384208,-4.700990830213814,113.54890272469082,1
26-35,173.15189498331236,E,-38.49696089555062,99.96741446926536,145.77913359312976,-12.677476902702752,47.88690352383004,0
36-50,10.58721527932703,C,-61.407262483472365,-77.2736595107561,139.5310068395071,6.075289150189509,187.99262865988666,1
18-25,4.028443152192435,A,43.92346271223747,-53.51761772721535,-84.2114755778767,160.5454374406938,-164.540001648137,1
51-65,-209.92756143275102,A,-37.36980955736134,-79.41050251172986,2.470430524396835,19.854333973736654,-8.044673411618431,1
51-65,99.1466207121228,C,67.59965192960819,-83.62197483151328,-93.59551270160664,-346.9416323525168,110.85792789579753,0
51-65,-58.236322124455896,B,-81.04151338627162,23.534578605459252,-64.31710520367,-70.74569405586448,108.41903996389162,1
26-35,79.90916295937699,E,-17.55915718057486,193.92944217778378,-18.92234437972102,87.26342328991309,-213.03750614682144,0
18-25,180.8763565658506,B,-124.8018176874861,-74.66495556447748,64.82941476451855,361.8261774671971,176.0260644880646,0
51-65,135.14300117952806,D,-69.31513289690379,-68.73283409101069,-43.47524201702668,-22.6692576084723,-31.909125399329337,0
51-65,-8.245743836579535,A,-150.809476486233,73.81502369125566,-53.78632877122539,-11.684799949370614,-81.26566828665719,0
65+,-83.21419711792606,D,2.845958166747714,80.92428851430556,-79.85788637500465,-5.997932641878953,-145.79814735913504,0
36-50,30.841465811868186,B,69.58920540949974,31.94498942099292,-28.55642898645465,51.1292446745413,-15.730442944530937,0
51-65,18.71574530740327,D,-78.75898897311961,-78.73462769127349,31.454959247534305,-53.712857811285375,-37.889455319729116,0
26-35,-146.4972245204731,E,106.25137037925039,162.81625383989893,-115.83863999037467,-100.64318513139389,-35.876181363029495,1
36-50,155.08810729868648,D,-49.72536665007178,48.65780030418751,-79.17657125776259,-79.35313496753984,23.044620141338115,0
65+,-30.497217146343626,C,-97.1909375873522,75.1154670575378,215.31942107883674,168.5252286926962,-38.93309060543571,1
