orientation,age_range,Nationality,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,51-65,Germany,Female,E,148.81284622357384,E,C,-56.54337022831446,29.740302292556457,C,-22.89275359294137,-8.930109407352456,-76.3925926915107,75.20094303101561,D,-45.003878093217544,B,-62.41892442547984,A,A,A,71.63636748339471,0
Heterosexual,51-65,India,Other,C,-89.45195418147678,A,C,164.55402135471428,172.93590940051914,A,133.45350720897127,118.48665298003066,-95.62090944581885,103.07187785274563,D,-177.38578219414086,C,9.44984688544627,D,A,E,-30.70400978534628,1
Bisexual,65+,India,Other,B,47.994171706818825,C,B,-36.50482277830409,35.44833264231476,B,-77.0284726158988,27.41907666002725,50.104454552871914,-117.22718156710337,C,31.069132693835332,E,-114.69867421986484,E,C,B,-99.67277012441076,1
Homosexual,51-65,China,Other,A,-60.47734055959948,D,E,99.84244947362953,110.39666304367543,A,-118.24666240343926,-72.00568722720595,129.49782642118018,42.68430792309938,E,169.08860570964615,A,83.67341585611118,D,E,B,86.560725503777,1
Heterosexual,65+,Other,F,B,-139.46191509286328,B,A,8.177435053442272,-69.5369763971955,C,-134.39674158303905,-7.287593883899306,-57.93445164573809,-90.19868190422807,A,-62.74438705348394,B,104.76182687946418,C,E,B,-128.6623405610359,1
Homosexual,18-25,Germany,Non-binary,A,4.742151587290724,E,B,26.40698581420351,69.89182223799834,A,-16.68695876678481,-51.61744030531672,20.757080582302994,251.34087666051107,E,-111.22128647420355,A,4.7598933223751425,B,C,B,-91.34543282230044,0
Homosexual,51-65,Other,M,C,-43.23902003074348,A,C,-101.01350456513225,-142.5584176660123,A,-29.444856463405937,3.031856921768987,-70.41620433929334,-196.40471796156203,C,-8.14946293794127,B,-84.87646025456647,B,D,B,18.097401282959645,1
Heterosexual,26-35,Other,Non-binary,E,38.36202463781414,E,A,36.18094049048029,-98.87045683821421,D,-60.140674793811876,-28.598952162479367,180.99007985072643,-60.58663751907919,A,33.02901124537697,E,4.760900892601674,E,C,E,216.60735404735317,0
Homosexual,65+,US,Non-binary,D,-10.74935334031215,D,C,243.25534796500557,-40.24673105894929,C,101.30863103037997,-29.909193951626328,37.96738503628552,-109.8541593951806,A,-79.39280213158642,A,150.938419922302,C,A,C,37.32849197116485,0
Bisexual,36-50,UK,Non-binary,D,14.98868857116595,B,D,93.46521596820136,-119.72142886011794,C,-86.04354997893543,136.00222118654835,139.315717950886,-81.38735667740742,E,33.31473781979487,D,38.359144709555686,D,B,E,83.95557643876909,0
Heterosexual,65+,India,Other,E,-67.82847387976791,D,E,-114.77170416418352,129.70911387183978,B,128.49277543728874,76.40083423855563,37.939508922186995,85.10086261544313,C,-123.26396836521383,D,-2.8433189439592077,A,B,A,97.52466390608228,1
Other,36-50,India,M,A,67.77225244687818,D,D,-3.1388969074267803,-76.95682634125596,B,-37.25564210816047,-102.68906249865968,-64.99052585160416,84.91410955177969,E,44.71781944818303,D,4.92765440779078,D,C,A,-103.53090704093975,1
Homosexual,51-65,Mexico,Male,E,72.39178085144741,B,C,-101.64675526522441,93.1619405828539,D,-16.50408823695428,128.18447340171122,2.4090218386513746,-45.307904035126846,C,46.80762159826807,E,-6.635362028046095,E,A,C,-26.39111058343887,1
Other,36-50,India,Other,A,34.27621156322767,C,B,-104.7814868616995,34.882271453460355,C,76.71660040786911,-4.2680292930642825,93.1036087656457,-39.727158172395285,C,104.22002634355805,D,-89.26069534132273,A,D,C,7.806865663616989,1
Other,65+,China,Female,A,-48.3132314666539,A,A,-60.949432973972485,-67.62746203415124,E,78.87769156137854,-65.0312329501688,121.23791742336832,14.48678877951326,D,-34.490605813532525,C,-142.98856320069964,A,B,D,63.623912171322836,0
Bisexual,18-25,Germany,M,B,130.0603623045914,D,C,83.61399016845354,-51.65417687294165,E,108.094180304332,-58.123980671887466,-142.25206858524345,-25.34573143115343,D,-140.73130825205155,B,-117.04963115586435,B,C,E,-156.30304369802332,1
Heterosexual,65+,Mexico,Other,A,9.390101873887122,B,A,-146.66712369001834,53.03990349600004,E,-27.185416964174514,-54.9000527130464,-28.77145898831846,86.33137846318503,A,-112.53911342466647,E,83.73169121515579,B,E,A,195.70106991259115,1
Homosexual,26-35,Brazil,F,B,7.983730555918528,E,D,20.639687335578834,-67.47040268639853,A,-178.00845577238468,124.01203031764321,-34.365014628374645,74.50923711785423,C,-258.19581382228785,E,-68.18342223471248,A,C,C,49.46633782301129,1
Heterosexual,36-50,Mexico,Non-binary,A,92.10435038403837,D,C,44.151308586511895,-32.18891596814781,C,-49.84242526228406,-39.78941969883395,-151.51288597725335,-16.273866156256673,C,-113.64468950245347,A,50.8233742784964,D,E,C,-136.69350673499014,0
Other,26-35,Other,Male,C,7.923311971768608,D,A,-103.92272547233057,-70.93449993862437,B,-151.58643748728545,-34.55169049110921,6.942996415197186,54.33090166349764,E,92.22079491132048,A,-172.32151818537181,E,C,C,104.57855544480586,1
Other,36-50,India,Female,E,72.33743985427124,A,A,43.596510988362695,-55.27500317008366,C,27.220758982231203,-87.53932307998215,62.73393716463429,-118.82893351900796,E,-76.2798830249101,B,-116.36417785800994,E,B,B,-135.52159395604997,1
Homosexual,26-35,Brazil,Non-binary,B,-37.20991576477869,A,A,69.41538017628402,39.04539969743574,D,-178.34332672615392,-287.3798597336376,-65.95954144102271,-44.28826521250709,A,143.14994405803603,D,39.55507595186632,B,E,A,66.34700147592018,1
Homosexual,65+,India,M,B,147.51613884526586,A,B,-56.13842420761398,-23.65623370931148,A,-23.448068663037517,116.22816716322339,-154.5092363005441,-121.21212177517937,B,-22.471556848645534,E,-91.42255024441661,D,B,D,73.26438311346314,0
Other,18-25,Brazil,Other,A,-223.94154213080148,A,D,-120.03019332338366,36.2677139522878,A,25.05491289450401,-36.8700817338191,16.85439394463348,4.800818956391065,B,1.9836246794433812,E,51.94235481230284,B,C,C,20.70122421942354,1
Homosexual,18-25,Mexico,M,B,-204.13527122380276,B,D,61.95545196454948,-29.27194190060635,C,44.224394134818986,-74.62014758116744,77.54064890320797,-142.4712324604575,D,69.19111375373348,C,89.37032282165366,A,D,B,-91.6821526812703,0
Homosexual,36-50,UK,Non-binary,A,114.24721187031923,C,E,-107.4245546914569,61.07431858304263,D,-24.352509190845137,56.21447532980596,-12.08649530144271,167.28690014602336,B,112.26282738305899,D,-145.86254890288407,E,E,E,-200.24880622464235,0
Heterosexual,65+,India,Male,C,140.32737733345394,B,B,16.38399571391071,79.60752563259311,C,-100.79506469555331,149.62432664656157,-123.46828670687185,-60.29720156222981,E,64.46165193737102,E,-38.61592521565992,E,E,A,-8.188821340962333,0
Heterosexual,26-35,Mexico,Other,E,-12.02159531285852,C,C,-145.77248317057635,22.287989976921278,A,46.64400749211303,66.68595277699171,-32.93201258702887,89.3724004144414,C,-0.7679600259880683,D,61.749086677423115,C,D,D,-84.29878905235518,0
Homosexual,51-65,China,Female,A,-121.62191611388924,B,E,81.12324321741686,-84.46133756701171,A,28.68201299501183,110.36337890889054,-81.31668403757537,104.54773719801345,E,-181.5502570012823,D,-62.17663993319796,D,D,A,141.90718288958342,0
Other,51-65,Mexico,M,D,-86.11773965672495,A,B,-16.309085425221937,-65.01582850995743,C,198.44405401511472,179.85793729010868,44.65278111995978,-206.8244907735488,B,-154.5325508839903,A,79.38142799695757,B,D,A,75.06299417807219,1
Heterosexual,26-35,UK,M,C,2.180008329469833,D,A,129.2918954245438,76.59630361787937,C,65.8599434603535,54.81033795755273,91.23835491061956,-24.12857627775781,D,-40.69599759727115,E,-179.66403599662328,B,C,B,-47.9181437697488,1
Bisexual,51-65,India,Non-binary,D,-76.66102257143669,D,B,-65.07971768753109,-131.82663291802913,B,83.49119939828921,41.12469448796854,-103.27522857622088,-45.04798362985766,A,118.67692696655405,C,-48.231212031428896,C,C,D,-126.71368926140254,0
Other,65+,India,Male,E,-163.9927445027523,C,E,-170.2252307525201,-9.063835902143536,D,108.93252609721299,138.64737376004217,36.85337676207388,-47.244073588261095,A,102.59958338173693,B,-224.77156238993814,C,B,A,143.45375656016492,0
Homosexual,65+,Other,Female,E,-115.4585067127659,A,D,28.181095835757386,-135.04287016451937,E,-75.16481680586506,-77.44351995766985,14.784749276563177,202.41517298164794,C,-128.4524157210534,B,70.78992034258364,D,B,C,40.80586486970102,0
Homosexual,26-35,UK,Other,E,-62.96652539326726,E,A,-10.766924653605384,0.09947716793547462,B,9.388494702816203,35.74884103561094,-30.48275826402574,5.584985987579258,A,153.4288888423537,A,5.517592302141017,E,C,D,-141.16916390841453,1
Other,36-50,China,Female,E,56.11251595716452,C,C,-36.521769942962166,-13.761746784224234,B,-16.62617005777011,-175.7900848026383,35.527901029256014,26.235127111291725,C,106.74290853987746,A,183.8986416043415,A,A,B,94.33377841393012,1
Heterosexual,65+,Mexico,Non-binary,C,-152.50203323814736,D,E,-104.30126538319142,121.82473694943299,E,-70.43010220862851,-70.12675286008239,-74.00534325450302,1.4426943272120711,A,17.680820390336144,E,-99.79876196607805,B,B,C,-110.59656109754796,0
Homosexual,26-35,India,M,D,-135.9467630513227,D,C,-124.54875010062065,-275.61723249002983,A,23.56880209291413,119.59318562876682,-55.293585330735276,18.76198199310045,D,122.75919598874752,A,199.9259345089149,C,D,B,-14.352058339168531,1
Heterosexual,26-35,US,M,C,165.38897176979106,D,B,-42.33344250729241,-125.81063861653506,A,-104.5337237189515,154.44400438021208,-59.72014734666975,15.451394828063378,D,-29.2366139513353,B,-27.551748914046843,E,E,A,-6.853516545254065,0
Bisexual,18-25,Other,Other,E,189.11583240573992,C,D,221.56295106633573,42.0427142203597,B,145.68723557866608,-153.82678470837237,90.44840808194594,22.656248075169426,C,22.65927155662673,D,-133.872182037326,C,B,D,113.98573883129804,1
Heterosexual,65+,Brazil,Non-binary,C,29.57800502720163,E,C,-41.2958156489893,133.52365588407966,A,-20.737417483336255,179.7997009065147,-13.286525316892476,3.5594451324047762,E,-17.403941510813763,E,149.08153099101474,B,A,E,57.27632514610781,0
Heterosexual,26-35,US,Male,C,38.26223235152551,C,D,-9.217347950415151,-103.85617202089321,A,-27.134608634571094,-37.77924241608901,-36.0666464549039,-91.36335752884368,C,-7.181657066316053,C,-176.5896379873399,E,C,C,-67.50039932358428,0
Homosexual,26-35,US,Male,C,-129.66250039811842,B,A,146.2645881541322,-112.21570906214666,D,59.3392252289364,208.30002284690784,50.02648519129627,239.1026123098725,A,179.4286545366169,D,-5.119730484713924,B,C,B,208.9246344085293,1
Other,18-25,Other,F,C,-1.2231441717898872,C,E,-125.1266968561271,4.838533966711324,E,2.8769662694826272,-25.302192528504957,-14.97912892962717,-32.20153524625131,C,-76.64841822977539,E,132.8260388219733,D,D,B,117.25644583978176,0
Bisexual,36-50,Mexico,Other,E,176.86531169416702,D,B,-7.277445748336578,-32.443670642659505,D,16.9996713273702,124.73265845733043,-3.7897713604634604,8.905103459342863,D,171.54185111784534,B,-127.68935884208432,D,C,E,-82.0805531350269,0
Homosexual,65+,Other,Non-binary,E,80.82453392244713,C,D,-140.22678012200177,108.46918656626853,E,231.17068817142717,68.04717708061494,-6.568780787102637,161.5940981863684,D,66.13025742249486,C,-48.01212584388077,B,D,D,63.567475911057954,0
Homosexual,65+,UK,Other,C,-28.299395058930326,C,A,28.62823131787719,19.89778172120895,C,-94.66767503312663,90.9766907717337,32.6744760551189,59.31556096754681,D,-159.4010744461683,E,-70.86796808514033,D,B,C,55.07919640339457,1
Other,51-65,Other,Other,E,73.57273232003287,D,D,192.01559108413986,-192.78064977397025,A,-48.65354086387206,-12.127359734458103,-83.70727938318647,30.952538195231206,D,-19.450853289471493,D,31.96846194746921,B,D,A,-47.66515955810309,0
Homosexual,26-35,US,M,D,-59.82521163634775,C,D,-38.25856445501905,-146.2293224630698,E,-101.21119000575982,-208.10034677737215,-39.17177175563159,-182.24368687231063,C,49.50642084479896,B,-271.57432393458396,A,B,C,-36.272523343734875,1
Homosexual,18-25,Germany,M,C,-60.91067495742703,B,C,101.08980505056935,80.10349443985277,B,127.49083542769868,49.081830150398766,32.57551515995811,-159.62774234703446,E,66.29446734161878,B,-41.61294818359308,C,B,D,72.09224259703134,1
Other,65+,China,M,C,-37.98250913672807,E,C,92.93869103837473,-52.12838801852379,B,73.99666163411091,-83.35210349038007,8.173225428249161,31.397719324156164,E,51.558899058608134,E,-97.02408776073688,B,A,A,1.441596844080539,0
Other,26-35,Brazil,Other,C,-16.243917187462152,C,C,4.290224274248193,-100.85609441514825,B,-23.389788744809195,-9.594421531478512,88.03198516176487,61.95181767707803,D,-122.84538118911586,B,-43.961701948747596,A,B,C,173.87191708517616,0
Bisexual,65+,US,F,A,-12.487565706207054,D,E,-14.215070787856943,-63.35331895331342,A,59.69156034378737,12.096449332335014,124.74832041320684,-25.357672053397817,D,-0.0344983704696193,D,119.15100380524741,A,D,C,97.15773435933966,1
Homosexual,51-65,Germany,Non-binary,C,-51.661210072735145,E,B,-264.6543235105538,-54.13886716323394,E,-54.54524595369369,-98.18833962836682,11.214193204635677,117.76530992575609,D,213.6678829514574,D,-27.984157494096547,C,D,A,20.383694837975522,1
Other,65+,Germany,Male,C,-40.341843973984005,C,A,-11.068052818524226,-38.74957460522073,D,72.43328469767499,98.36656170025287,1.8355997790478744,-120.95351073841054,C,-52.26204342574524,E,57.29115417324772,A,A,B,161.96612869457496,0
Bisexual,18-25,Mexico,M,B,-79.01039057238654,A,E,158.1054528999191,-19.07710063010204,B,-42.594956032304886,-25.962375045283586,150.15107262049773,-145.33670272337747,D,22.32739362950303,B,-89.24118428117936,C,E,E,-90.07012311612824,0
Bisexual,36-50,Brazil,Non-binary,C,202.44303835732381,A,B,15.5420101449204,16.325624269881,B,57.11737790950737,-80.16453224037284,9.772710335610181,41.71358877192723,C,-3.7359942867637996,D,-140.69392065489973,C,E,C,-86.14313452263966,1
Heterosexual,65+,Germany,F,C,-143.17962927583974,A,D,-77.44690712774836,87.2357396413748,C,-25.583825517751556,226.0365636581039,26.672984775867242,-114.50940622123298,A,-99.93687483030044,A,78.35631824040247,E,C,C,20.365138837958597,0
Homosexual,65+,UK,Male,E,-85.26848464344545,C,D,112.80643042433016,-107.24505570153558,B,-18.43035049341838,169.79185430095336,33.54285493261042,111.3451685966173,A,70.57009726040391,B,-221.1729931929299,C,C,D,77.02260132232888,0
Other,51-65,China,M,B,36.17011642301129,E,A,-73.59318732345618,-101.80647789652937,B,-29.91298270801978,-121.39313847444146,-54.05592910386662,57.512412863335825,D,139.67659966432288,E,-71.20050938291554,E,B,C,-68.30291044103026,0
Bisexual,65+,Other,M,D,-111.49975760285396,B,C,-252.0145918673797,9.442563897447808,A,135.35761661091445,-29.621505760871177,-75.93209355332208,230.7986195675077,D,-18.530079065473203,A,36.60717236785382,B,A,B,-23.022618135261823,0
Bisexual,65+,Brazil,Male,C,47.74598015089511,C,B,50.5006875708508,48.02560804671205,E,63.883087513964945,-199.40322514427876,52.82754641546749,56.54854876346155,B,-77.31039419865056,B,-12.24605627835131,D,B,A,-9.661221934035035,0
Bisexual,26-35,Mexico,F,C,-162.19762637629464,D,D,-17.04366861064157,1.0641621159415386,D,65.74608076763977,21.897868059733906,-41.583636416700834,-115.74985460517738,C,-31.84279245428538,E,-120.0563003741027,B,D,D,-13.119588656138237,1
Heterosexual,36-50,Other,M,A,-62.50659872205707,C,A,63.89203646816542,6.708677870917336,E,-23.634245883180007,-5.26558205047895,-10.139064841852132,-218.20415405841428,E,-116.03784440506722,B,3.2250074084775773,C,E,B,59.28350979352861,0
Homosexual,65+,India,Female,A,26.13648969978726,B,B,-64.70887661624812,-281.25915857093844,D,17.09814100082596,-34.33092028587989,-18.62014190632103,-140.16729662946042,C,-32.96723721347847,C,137.26377135139307,D,C,A,92.17775373667327,1
Bisexual,26-35,UK,Male,D,44.677172456465605,B,B,-114.93986178038082,67.70884773636949,D,-101.52474719936923,-25.91532954770004,-53.277672929145595,36.848708510453385,E,-72.91479632180238,C,75.9601451729185,E,B,B,-75.75430328232338,1
Homosexual,51-65,Germany,Other,D,-27.792491127178177,D,C,-70.38966463979047,30.014138367011427,D,-139.40914791423137,-25.81053896845612,52.30805012414576,-82.42518428819258,B,82.3654411308254,E,-72.97031046450248,C,E,E,31.46806867295528,1
Bisexual,36-50,Other,M,C,131.24947273520192,E,E,-59.55724201936646,45.74077201955561,A,44.688830587192236,0.5960983883838933,141.06596565872945,12.643029259181942,A,52.949331497777955,E,161.031134018586,C,B,B,23.624039028044894,0
Other,51-65,UK,M,E,-206.0454372395562,A,E,28.614728070103208,145.19365669966518,D,-12.35902841862124,-202.75331910224457,-14.734526199773962,84.99552415903989,E,126.97284267657618,E,181.41371932436746,B,D,B,-81.88287953042611,1
Other,36-50,UK,M,C,143.57196689811593,B,B,-45.97614046571203,-20.098931022928696,A,-0.5405821569656555,29.107721082711542,100.48979085819563,109.85701834614889,C,-93.2969214297787,C,-73.4158501929143,B,C,A,107.32505033563665,1
Other,36-50,China,Other,B,152.12654395161314,E,E,-3.0011366290793604,101.00464897246664,D,-1.8591780940558398,-63.06452522763683,-34.80054570667774,44.04550525146364,D,-79.1870470035182,C,-34.426004997182694,A,C,D,-197.14574884127111,1
Homosexual,36-50,Mexico,Other,A,-58.53913475752163,E,E,73.60865498223481,-125.01738499433547,D,11.852836924408829,-83.28542799245237,55.30357048965819,-84.00437338132967,A,148.06387329466057,D,-27.875524925987428,A,E,B,59.95935190479962,1
Bisexual,18-25,India,M,B,-216.76503758413693,B,E,-87.67516147689702,-89.42282989249473,B,24.967952743454074,163.1717710248379,129.8240222160244,-117.5472819756692,D,45.250421819632145,E,101.39383348438832,A,B,A,3.0788752369419963,1
Heterosexual,36-50,Germany,Female,D,124.70952843335216,D,A,90.79236099240026,97.07702254800932,B,19.202811740830803,79.30978094946603,-11.494492960238812,53.717555247747384,E,-57.32720872575906,A,98.81092440549433,B,E,B,-73.26899457333505,0
Homosexual,36-50,US,Male,B,113.72809487124631,A,A,-86.32373445409108,-198.6269012745463,C,39.04605971754091,-12.679363913972939,136.86826898998788,36.02514557561582,D,-68.71223569771557,E,-38.14258659922908,E,A,E,2.2676671964583517,1
Homosexual,65+,US,Male,A,153.985693427862,E,C,228.01848238937654,-37.00870084791744,B,24.636784364989996,22.30734136827445,-137.90768597351752,-73.47736150848306,B,-142.27645738246332,A,-55.04815970086961,E,E,E,168.34002307073948,1
Bisexual,26-35,China,Non-binary,C,41.22351975805296,C,E,-72.33963486481606,122.26473618143889,E,-73.4396445512378,48.7784052592645,141.63121290392567,-153.86461633957478,B,2.254100206857709,C,-129.31479877846078,A,C,E,-148.9488915124774,1
