age_range,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
65+,Hispanic,57.24896898704228,A,-16.644032877439383,0.4938296680784596,C,-8.415181633373955,C,-34.27568236429149,166.2704327219051,114.7382184621217,C,D,0
36-50,Asian,-36.01384698382266,E,66.34609856031975,45.976070299644036,E,89.23792738780644,C,191.2742416182021,144.88585923099288,105.61055721611419,C,A,0
26-35,Black,99.85077989203342,D,36.17899298840431,-45.26130026227773,A,37.956579814766705,A,70.13133435136362,-30.876095539414,-48.17109694491895,C,D,1
36-50,Black,-32.657848933011856,E,-40.056697750524926,-45.113190687202696,C,-41.31190786451221,C,-15.158908622487512,-47.04480283271795,38.07426975086503,E,B,1
36-50,Other,36.73966741693878,C,-245.0056357822002,102.70808143955999,B,-14.580474522760788,D,-98.29567677124757,-179.28700184712056,71.33804315414608,C,E,1
26-35,Black,-36.084533679169915,C,88.09303396636717,106.92767658807203,A,-192.13885579617033,D,-125.84767269211838,88.18809345291506,-128.04036152084768,B,B,1
65+,Hispanic,32.3485944205398,D,-14.927564840155938,-16.32929540227025,A,-105.60166820966461,B,-28.477241382914197,-57.66086083469285,-13.733001236964151,B,D,0
18-25,White,-62.21664344016661,A,-8.257560897406297,-163.69704392694763,C,-124.52731625484606,A,42.23526555326852,19.422352894108027,16.899436379413114,C,B,0
51-65,White,188.3919092457116,B,60.67977234607791,-186.4620130405369,A,-36.606661304442646,D,14.240261720167787,-71.71005500330311,-42.870791313753756,A,A,1
18-25,White,-40.69273040487307,D,-56.960593361126485,-115.24171534315587,C,93.53085741372702,C,7.3698857152330985,-69.1144004259611,-28.677100550462587,E,E,0
65+,Asian,-12.504575712169913,E,-156.36503059154342,-163.66763944606956,A,-36.95813836460647,E,48.19992143865953,-8.829608784377303,57.61479640468811,C,C,0
26-35,Asian,137.99455057214126,C,100.0968790256904,45.69256040316756,C,-32.4225737750783,A,-130.73744525347504,65.27622154913425,133.5981194897531,C,B,0
36-50,African American,3.5242920411561354,A,140.73011343901678,-84.53544172236533,A,35.01250222495367,A,-208.61448665469337,90.5522298588688,-190.31577239022604,E,E,1
36-50,Hispanic,-122.7628552593902,A,15.65096563040074,53.51260513796364,B,89.49855530574041,B,-182.6431155588499,-21.497907402410966,108.21435998678366,D,E,1
65+,Asian,71.43645699010528,A,-14.882766787942153,20.212069231895594,B,-112.8903568312801,A,-105.27354896439738,103.89261363053785,-36.26070635647636,C,E,0
65+,Hispanic,-129.87698610577186,C,17.81709677690321,-32.382032137066936,C,262.46705932888756,D,7.451184658401268,-90.83892768625864,-221.43737231611928,D,E,1
51-65,Hispanic,-194.18040566059432,C,-18.22811820739637,68.67837233917638,B,57.459920505680195,E,115.28604974839448,103.2559980914302,9.578575216122063,B,A,0
36-50,Other,-59.289644794419125,E,33.43486514614572,-54.03097535146975,A,-174.17313659250786,E,60.138241192094824,111.16313031052559,5.7850269449345895,B,C,0
18-25,Asian,201.15800636042957,C,29.923903254625124,-40.86671077238987,A,-29.614212540529174,B,198.05193980238656,-105.09542760205133,147.0238322353705,C,E,1
65+,Asian,105.72165272945462,B,-82.43806654211555,-165.79603053439084,B,-191.01455905020316,E,-32.69644158263075,-98.87433579642384,130.0098973805323,C,A,1
18-25,Other,135.63739648104058,A,65.59847317560804,-35.66022715516052,E,52.64753329175756,C,69.94618020497168,86.03762230552046,196.9534035268286,E,E,0
18-25,Asian,-56.87383523069573,A,-16.71466478624368,-87.70579973809456,D,83.11752038123427,C,52.03680176324008,-41.883424930879166,-40.31460528312999,B,B,0
36-50,African American,143.76414325035847,D,-155.1369647451209,38.42397356310707,B,-78.34965367227379,B,30.939338191851242,-46.91127393142267,-112.13324018285292,E,E,1
18-25,White,-47.445422894689955,A,-141.52583962374968,22.207345133912153,C,47.77597604237952,B,9.536768141184462,-59.27151410444254,48.46584197260889,A,D,1
26-35,Hispanic,-18.15557379096921,A,81.49451947272892,3.3922981650181523,D,-51.66336966363132,B,17.311760675906847,168.6269238380043,-118.14889628596123,B,E,1
18-25,Hispanic,111.19403101166074,D,102.10608501438321,-107.94049735201578,D,-11.532002301014867,B,-171.03529474422717,-47.21200472008679,63.55526447078238,D,B,0
51-65,African American,-99.13974320450446,B,-34.76722499745441,-152.1346474071603,A,140.48587747139285,B,-57.19136857627787,118.31821731799775,-169.38453357235613,B,E,1
18-25,Other,-87.31829683054875,A,128.74036976528274,-3.2841986586842733,D,-31.692210315410218,E,-48.29740756518941,-40.67682460498369,-101.95802721316032,E,E,0
18-25,Black,79.183275576035,A,15.496607799707201,20.9786934413257,E,67.24896207241883,A,-69.13874531995634,-76.29166073916727,46.350750889305345,A,E,1
51-65,African American,-28.781666714149345,B,-24.89165999781875,79.59948355952126,A,62.39685825567981,D,52.38712860739415,-58.39812646567479,81.25384100727331,E,C,0
51-65,Other,-28.562112884626124,A,145.98351684973505,78.95662522710693,D,-93.79124206149271,B,-142.2333647296204,26.993692464641207,53.49419244182555,E,C,1
51-65,Hispanic,-45.097878283562736,B,-133.15668563491843,-119.59773733977667,D,-28.207018930140197,C,-64.14305678082586,39.26884664934583,-34.52749692872054,C,E,0
65+,Hispanic,-78.15250255197182,B,-63.357414836080025,12.05164310988092,E,93.11373481936369,D,-125.51321570485572,187.68457833138547,-109.8929664199377,C,E,0
51-65,Black,-38.88009713868155,D,64.71045324411277,21.388603867116217,D,45.953911895400154,A,14.830641239531412,184.80896136988437,-42.91976459630508,A,C,1
36-50,White,122.38973005527039,D,-124.94188364176999,-67.19160744062862,C,-39.32163607900864,C,122.66349452766615,-59.89785768052596,-81.09199418037389,A,D,1
18-25,African American,-8.93327883315154,A,-178.59098358815103,-77.08719721845806,D,-143.5543673807582,A,58.975192666097854,-90.23324115890668,167.55111957404424,E,B,0
65+,African American,130.22250653728432,C,50.05036618025455,-101.52496244896525,E,1.1806531510992995,D,105.29946312214788,1.3141915739819674,-40.45556827349594,D,C,1
51-65,Asian,81.30121384384002,C,28.700721014764586,49.174703631919044,B,78.9066438247592,A,-45.24302097516027,259.45144321915177,-2.6660869205188646,E,E,1
26-35,African American,-50.688780527144004,E,-14.521980373847846,11.337665389948448,B,7.161102815669889,C,-19.729770725445906,181.57322879388497,-119.29094450263757,E,C,1
65+,African American,-230.3528062726365,C,88.69554465176653,19.972858613717293,E,-75.56995380834732,D,58.49824941697213,225.55013540685985,-62.90226518919325,E,D,0
18-25,Black,99.48824463840215,C,134.27261202240982,-108.93496250926462,E,-80.81785169344757,D,65.56883005174447,-1.8552301703863523,32.90346368339641,B,B,0
26-35,African American,60.396649311759255,B,-202.24871827809386,4.022483643224774,A,-114.22525208297122,C,6.422466789749436,44.33449960555598,98.33440985262988,E,E,1
65+,Asian,88.95272923020227,C,15.307923349199958,-81.52082118623491,E,15.436707704844837,B,80.41146559195602,-84.64584707265627,159.6448465699306,A,B,0
36-50,White,63.89256184006788,A,89.96039099945878,-71.89832922775402,D,-121.1760208758202,D,-42.2621618582416,135.78356010577758,-87.83442947266289,C,D,1
26-35,Other,-159.29034797750762,D,62.3056926378159,-162.98103661795224,C,-99.645900980472,E,82.78632946538173,70.47958075991565,-47.05178200340745,B,E,0
18-25,White,185.45464955247965,B,32.65142402320482,73.1434838927863,E,24.907274928593548,C,-54.48028305753911,29.73176826239178,-55.406124746124505,D,E,0
26-35,Asian,9.630895379455179,D,131.72359010973872,-53.4947924540473,D,158.7365129093991,B,-21.22757744793665,30.18611158757645,13.100873886991005,A,E,1
51-65,African American,-21.4824784794933,D,56.49609282418252,66.51691666208855,D,-92.78498583400793,E,-191.63854696261328,-160.88968307794312,14.260873220903719,A,C,1
51-65,Asian,102.84697691537785,B,-139.54767082206774,154.03558755939454,E,-32.0455327275771,C,8.761616098745396,-126.48234789855566,150.83748113929195,E,A,1
36-50,Other,151.76633048436585,E,132.1790678716739,-73.75153345631499,B,-30.28468767602563,D,-50.7524646387713,23.268984700508632,-252.7552105681669,B,E,1
26-35,Black,66.47142765212124,D,26.088316970084556,-250.0004397906056,C,35.42124841823215,B,-34.68299212444602,18.01468880456257,86.83540347360697,C,B,0
51-65,Black,0.7971446816387544,A,-34.61572987312219,31.106741404119443,C,63.545470145762664,D,-84.20770579218009,154.94074531879073,57.42737498986451,D,B,1
26-35,Black,110.71627805676431,D,-18.306239171887093,182.08217585799258,C,111.21749164305228,D,-69.40772118427768,-121.94679814245086,36.54973993741749,B,E,1
65+,Hispanic,-35.311590479709004,B,114.94430610446867,88.60120993687433,D,-8.785033428386964,A,58.39084551687432,70.10093409531721,31.001870797760812,E,E,1
51-65,Hispanic,-24.092721300181452,A,15.394335309173465,7.377662188201542,D,152.30397140037996,B,29.232691114014415,-66.90711774938833,-6.462884879037226,A,C,1
26-35,African American,146.10646759617026,E,-68.06775416770641,-107.53904534309461,E,-147.0817795439372,C,58.7933266722111,-90.49557401558164,-22.98133235659226,C,A,1
36-50,Hispanic,81.50681398024183,C,-56.78643609232604,44.67969503960511,D,34.581669084902856,D,38.05409033022152,63.45851646071745,-88.79354114348385,C,A,0
26-35,Asian,98.8066653628453,A,-85.1574420505599,203.5298574801706,D,-87.71803711877158,A,-110.85778592313294,-77.48360313808554,-169.87861925433708,C,D,1
65+,Other,56.27967083754901,D,107.25723266090542,-51.26357559787647,E,17.605806815241827,B,12.975436464905718,151.3750662687194,-28.072157570137602,B,D,0
36-50,African American,-14.085176047175679,E,29.63059308504209,-6.361576957706639,A,-33.49928738224328,D,-214.68081692958717,65.44128506380602,-80.57112348269165,B,C,0
51-65,Asian,36.02170117718843,E,-114.22132119420507,13.732682811322178,E,-32.2982036157297,D,0.7120396508113745,-40.09884362790655,-7.016746726335343,A,B,0
51-65,Asian,86.3174402841343,A,-110.55856081487956,-60.454824749500936,B,-24.69588198089407,D,149.90193985401626,-46.82058806047005,93.96035051330472,C,C,1
18-25,White,-62.0966661764351,E,-101.55238758853888,-75.67399137275851,A,125.25877964933039,A,-68.11262925327334,117.84960402047567,8.586386442032355,D,D,0
18-25,Black,109.32812263686502,A,30.699735915666498,-88.3803086790497,C,54.50991530848987,D,-112.13059198093502,43.70606023426063,74.8289617985385,E,D,0
51-65,Black,4.8274427958667605,B,110.77051146141453,-142.35753109998413,E,-194.85703575935142,A,-166.45527676942683,67.15026432282228,-108.32943761410137,A,C,1
51-65,Black,-90.74449719259661,C,124.46112923348697,85.53398375385495,B,-80.45266028832224,C,-80.38146376041527,69.864570797098,-52.624177538811104,E,E,1
36-50,Hispanic,-126.8351069478945,A,79.79639970591397,-14.450176180921408,C,-74.31003876299121,D,171.49802664972793,5.969285964496389,58.719415435372,B,C,1
36-50,White,-81.50105091463836,A,-33.6434690190382,24.81746556345201,C,40.94245023947399,B,42.73548502570481,22.330047776048325,-24.02495374007213,C,D,0
51-65,African American,33.52196371048864,D,30.37756753584856,-60.84395058792874,E,-10.35400869962453,D,-61.55610923775618,65.36447664385054,-84.45078701350567,A,D,1
26-35,Other,17.24514877380555,B,206.06675368692123,17.515717749716988,D,-121.20908867637756,B,-59.96067863573865,-48.12859252081693,70.52363084828255,B,B,1
18-25,Hispanic,109.41270862016393,B,3.2611114768157865,71.05388302270399,D,-3.573904315036752,E,5.533576418600406,-34.93295314345268,137.27665079253438,A,E,0
36-50,Hispanic,91.55106992354234,E,-106.48251963713236,-95.34070612067246,A,-19.054269901789816,E,-78.67674742714571,127.09126045198869,-9.219592793597798,C,D,0
18-25,Asian,129.51992692861725,B,-61.48994439507561,-96.98991514933168,A,44.31118706628331,B,66.63403647813836,39.75975318434794,147.48952921169553,B,E,0
65+,Black,-42.91647047521547,A,-53.696835318249406,187.45412161546147,C,-111.88372163061149,D,-11.018717613692214,-128.25562423702877,-84.1694782574366,B,E,1
36-50,Hispanic,-5.215755474195975,B,-58.74294099418456,-28.696231912431468,A,-41.176552436441135,D,21.022023325990936,-187.59545269345523,-1.6980274981966197,A,A,1
65+,Black,26.810849420225114,D,119.16071187966561,-24.531511533910788,C,219.02027038301787,B,-41.40393358775778,205.81572340024073,53.81523781932671,B,B,0
18-25,Black,-140.87837900647045,E,121.44493644555247,-118.8779580975452,E,-30.27568414612824,D,-182.37210251711213,-109.59670642895603,47.64473618720904,C,E,1
26-35,Asian,-131.99394411685304,A,181.2701919120976,-75.76161605127376,D,-151.70377385499432,B,-183.2116612486598,65.14855277610667,-110.11301902465817,C,E,1
65+,Other,67.68494132625015,A,71.59988910558383,-74.24515258746905,A,-112.21328279897259,C,112.84124828581187,-63.560568444309915,-221.47053895407697,C,A,1
18-25,White,74.45079649836418,D,-70.82219506186543,41.72784001428806,C,114.82399793322698,D,-117.33417995761064,175.12454926587725,81.86374019097684,E,D,1
26-35,Other,63.32197745538776,A,28.363392308768965,31.734213926324788,B,-37.23990645218409,C,-74.7870943563157,-101.9311923475971,45.7186344427141,D,A,1
26-35,Hispanic,-149.1952130565759,E,157.63776329227431,75.53231674236271,D,-4.231947729281539,C,-188.74482317675526,10.018291381790158,-31.530586203696494,B,C,0
36-50,White,-143.36793402301956,E,-2.548302613234647,74.39542641751706,D,44.171550380995036,A,-17.87440966179475,36.270281871633095,68.28162117709267,D,E,1
36-50,Black,37.616851451944825,E,-7.3557002892890395,-37.695763645995065,A,-152.76771771195195,D,-81.79532180939785,3.0219487019394364,63.184830522242095,B,B,1
65+,African American,-136.1933038090576,E,62.45034536533699,-100.13381939235397,C,91.55093805915232,B,47.45886386126639,-76.2159299549132,-185.36088271264964,C,A,1
65+,Black,-146.83658326660617,A,16.641986445658453,24.27903393109623,E,23.271913015261358,B,-182.88585034466743,-22.792115878491394,-38.396108269394915,C,D,0
18-25,African American,-85.09589731101514,E,-114.49739640375434,58.745694947294105,B,-82.13012566729742,C,-41.40132054780896,-179.73995165320264,39.9319466392737,A,B,1
18-25,Asian,67.91516368468646,D,-87.44721254683266,18.59681324481001,B,-161.86128755639407,D,-89.18997703331992,124.81469734281139,107.60724483035011,A,C,1
26-35,White,59.43240154055061,A,101.89132554453218,-1.173547339118667,A,20.841826433248254,A,0.13716615073964508,14.804695402869603,106.16858346547033,A,A,1
51-65,Other,9.272876956321788,C,72.93949725670144,-42.67712582971656,B,-45.20984031931549,C,41.63384078648073,-67.05590715060868,-65.13067632840034,E,E,1
65+,White,-11.083019884251518,A,44.94227682746944,55.2638484705647,B,17.56537433901193,E,189.46117866474867,-47.087908280145854,66.72160711746315,D,E,1
65+,Black,-135.75874771430665,C,44.84538220838975,-46.042006167098684,D,84.39961467314089,B,158.17511214126105,33.28166117312372,39.46469553652705,D,B,0
26-35,African American,-158.49481569213694,C,-153.13397533212773,-51.763995473213406,B,18.51490415331449,B,89.18973076991047,-87.14261175453694,-16.722118800552867,D,D,1
36-50,Other,-87.57150534108494,D,-43.356886932651925,-45.99271447056095,E,81.060829589924,A,-47.9227798051429,-37.55866360663167,-144.76106139123013,E,B,0
51-65,African American,80.075047160637,B,84.52860710299625,70.57235579441033,A,88.41574480866294,B,-38.81857714680499,97.10295331583588,-64.86414464318226,C,D,0
65+,African American,-11.934477501237893,B,-5.000602167154723,104.01185746044837,D,7.4003581074708125,C,67.92688714641592,27.84415511189124,-29.82835643139033,E,C,0
36-50,Other,-86.03503362942479,B,61.437631300816065,-26.96918714489766,E,-64.37914026479419,C,-66.01476391883514,-0.9641297870372527,17.39533620021448,C,E,0
51-65,Asian,20.290723562882405,A,-64.30999006291667,100.93355299939748,B,172.92773950029655,A,-112.18085958606294,10.049285370738403,114.30563018922743,A,B,1
65+,African American,88.82903447140119,C,-11.694504441155576,37.78194474426756,D,-20.273514916028486,A,-97.69702980812441,-134.91772324881705,-108.60058293032948,C,E,0
26-35,African American,42.377922020679534,E,5.867702038273906,-116.69396041693705,D,-64.80709614379124,B,-12.508302100161936,24.683527693143713,-140.60723164497625,B,B,1
18-25,African American,-0.3784401064178265,B,-100.08825032026434,187.95830261439045,E,-173.57569489664974,D,-31.73794450381118,-106.9373488581883,-53.49019873985634,C,C,0
65+,Asian,-45.14554595451477,D,185.0003417148912,-67.33849889270495,E,121.69277369306974,B,130.52836064907055,201.9197803804678,-120.23829065389324,A,D,1
51-65,Black,26.456271315283757,D,-113.9872245490337,47.85411441536736,D,36.41800028395546,E,209.32869037802132,143.5260917896733,-1.3421950212995266,D,E,0
51-65,African American,-79.24870325810964,C,90.45599322806738,18.20059797699688,B,90.43171332600075,E,39.28628294184865,35.68703747499855,66.9040436268557,A,A,0
18-25,Black,-25.4815274960583,C,6.617634547873301,82.52719757843204,B,37.82864213488454,C,-53.987769426353616,33.56361435773597,-58.09465039717481,A,C,1
26-35,Asian,-169.2575453341176,C,-100.40773508175872,-107.8155537010937,B,-65.57806702003528,B,189.03809640691514,54.321635740023645,17.344939017797074,C,B,0
26-35,Black,8.970521387570297,B,120.51775201772985,106.3501266113691,C,-1.6349221051300034,A,10.622275519179611,-13.688836730783734,44.608071402833325,E,D,1
51-65,Black,57.686596513435774,C,-40.386649257702466,-43.6156616353328,E,-65.3160904521509,B,-36.78397199291145,-55.49991824284638,-58.08009728451287,B,C,1
