Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-binary,Divorced,C,A,A,147.95550547051818,E,-175.5540809002077,-18.468098259005615,E,-17.89918716384599,B,37.18830549433639,D,C,77.17225209306665,E,E,-45.93731453339732,180.10318443483214,34.334123489296495,0
M,Married,B,E,D,52.20569715535073,D,183.52624779855404,103.06456035723551,A,197.66751494127274,E,-203.3977341896312,D,E,-11.433632332195767,B,E,143.74071290754668,-262.53503714951364,163.38536396319262,1
F,Divorced,A,D,E,-29.247521140907935,D,46.67406490220575,80.97308535678974,D,48.7795278053818,A,-36.065785002505955,D,A,39.48621247734584,A,E,-118.71959945938313,-4.948401992921765,144.21096234798972,1
Non-binary,Widowed,A,D,C,-51.851006971183075,C,10.427027022492998,-117.35987553150284,C,37.72015689827452,C,81.17968998872558,E,A,88.25775136600174,D,E,206.08929803584394,52.01028389601212,-31.162707507686594,0
Male,Divorced,A,B,C,-5.136789389587837,C,46.79504576846018,-43.40018658245094,B,89.34593882477671,E,-69.87820206802907,E,D,11.118477221995683,A,E,10.04714965852454,-40.877053228783836,5.851277401913959,0
Male,Single,E,A,B,-59.99795036345053,B,60.69081734318142,-84.61635538091758,B,-171.74805334022005,A,-2.692182670303503,B,A,77.25202478368604,B,D,-16.39964038385896,-119.1818957953092,-74.45230957207664,1
F,Single,B,A,D,-0.8434883118688908,D,5.4944198139413425,-7.568862012578393,D,106.10926811397769,D,131.52654781611082,E,B,-98.82897499404272,C,B,-178.29886964215,-59.29957557459047,28.831313189177855,0
Other,Single,D,C,E,-109.4866255323553,C,-187.59665333143508,181.96364912940547,D,-38.691900728540396,A,-43.977949950354414,E,A,-62.472065962619496,B,A,-40.64512657067107,92.84530833062337,-64.87582979423972,0
Other,Divorced,B,C,C,67.37775002965178,B,72.12276062503814,-136.60900356577375,A,144.72044177172455,C,4.738788981079731,D,B,-65.6455693783516,E,D,174.1449995481362,-60.97840664041267,213.92960872792602,1
Other,Widowed,C,E,C,161.6894494940241,E,-6.295974496730679,-0.5605630348298966,D,-84.15899917087332,B,60.87683692935273,D,D,-15.435506009664948,B,A,-68.13667968298786,4.8148723252666485,87.52140588559514,1
F,Divorced,C,A,B,32.073815832457484,D,74.32088913024528,-203.81423527518874,E,175.88794226905463,E,127.9609455922013,D,A,-38.97886761549522,C,A,-39.833295624195905,-29.570094538328064,218.3688246884368,1
Other,Single,E,E,B,30.228073383450383,B,-14.624038684507898,-96.83195422755828,B,-127.73902793728571,B,140.94347478823352,E,C,-197.10890436236411,A,A,130.31340304492525,11.347064837736317,-146.56894113903948,0
Non-binary,Widowed,B,B,E,-66.69115176413543,E,33.22663561811607,-155.00445395874237,B,80.11532323610228,D,84.40810262947447,C,B,127.09092593465702,D,A,171.93508186393228,239.3247372201786,-22.961811543358735,0
F,Married,B,D,A,-74.192224096197,C,-113.74104796162936,-69.26304548544934,C,103.40161827567731,C,-47.92753993201763,D,D,51.8379020777592,E,A,-50.81257304276793,-17.156840637704658,-82.23652705825238,1
Non-binary,Single,E,A,A,-38.49776384027095,E,136.6230776466158,58.27641986137444,B,-201.82102724214187,C,-12.947442702702027,B,E,-40.94893424454676,A,C,-3.2564811401159828,-10.767643954599947,63.43924743560915,1
Female,Single,E,C,A,100.82243591944933,A,-30.84881439114295,93.61604584130346,B,-65.89453785680692,A,-137.25833035491013,A,E,120.43235813306875,E,D,22.009552445180418,-65.04053475259988,79.60590114509505,0
Female,Divorced,E,B,E,-51.93531553029993,B,-86.45136753085625,37.14110213307285,E,-92.02192656093615,B,-26.324172557597507,B,A,56.77415622233815,B,A,66.88531063692085,-25.73293023702869,-159.66420413301654,1
M,Single,A,C,B,-7.1017184130607465,D,-43.878086040991334,-142.7283079380738,E,170.33934821108824,E,184.28122129392705,E,D,-2.430877869313009,C,C,-34.70308981358778,-46.965218725530114,137.02856427279767,0
Non-binary,Married,A,C,C,-12.00839188226147,B,-70.47601541704174,-113.82416526877206,A,-137.19674407328122,A,-48.606600825038996,A,D,-43.96160395096243,B,C,3.738846682963156,-31.886907884756415,-131.12778180148723,0
Non-binary,Married,E,B,E,-7.509461724451437,B,15.812703539338141,-114.66701353430867,E,50.7094240799182,E,-11.545907902006356,C,E,18.32948646548357,B,A,-67.28718480242945,-95.95244281697386,95.66986859511651,0
Other,Single,C,C,D,31.449613817367528,D,-104.86521988806987,50.019297278396046,D,156.05508627015732,A,-54.42362844105868,C,B,112.54330196914665,E,B,-50.05570723055549,4.880149196636972,-46.20233784429329,1
F,Married,B,E,C,80.57358485568582,B,94.14220633125325,38.16253347858457,E,-51.860564398983065,E,267.0331825597028,C,A,30.088976479233505,C,B,26.4803843453922,18.374361933449222,47.54792783768805,0
F,Widowed,B,D,C,-230.6023625388173,C,8.637753722613768,24.77879061196587,A,-31.16323386405068,A,-85.12584504466999,A,A,-82.15529256877359,D,B,-8.803704706608032,50.24787102637014,132.29482899581956,0
Non-binary,Single,D,B,C,-146.97111447977875,A,-113.29412474275311,83.09737450803952,C,-103.42738235604989,E,3.1458520922025572,A,D,-42.165173399421775,B,B,9.979387040492439,-269.8499770482754,-39.44472755326307,1
Non-binary,Divorced,E,A,A,141.1791761444407,E,156.87369847908235,23.649519192071928,A,107.85434418537643,B,17.16755188569628,A,C,-18.893685544164647,A,C,145.25689868914472,24.26552706966498,-106.70095757998988,0
M,Married,A,E,C,-116.06022504551913,C,159.39138947121754,-45.97647952616115,E,-63.94499847580717,E,145.40040673342148,D,A,7.6932164548282485,A,E,132.5142703477858,100.1814251042477,-96.88103458177447,1
F,Widowed,A,C,B,-46.66929761866233,E,151.43033274957506,-162.342355464031,D,48.20122184857662,C,192.94710065121805,A,E,-43.06006677164129,D,E,-92.5701992327361,-126.76322769575201,-4.608099380183686,0
Male,Married,E,B,C,-120.04430791517724,D,-35.54520046986529,-6.962067245041323,E,103.82018262302124,B,-87.20503954729844,C,B,23.871250882972745,D,B,-22.443773782577836,-33.10712365807277,18.641447901440163,1
Female,Single,B,A,A,-67.88697469626103,E,-53.594317812558714,6.875025690182598,B,64.1226787250896,D,-26.346387883392357,E,B,-151.07504394285164,C,D,50.673212138788514,-29.63608786264095,-49.4165636482804,0
M,Divorced,A,A,C,6.296103149355438,E,-62.637243382273326,-31.379182596032123,A,-179.08863593088685,E,143.23761273153642,B,D,-52.52512161560343,E,B,-28.397687139778,-178.69844054480293,-72.16803858682948,1
Female,Married,C,C,C,-225.10846309488298,B,-17.024721338621205,55.11422996420613,E,20.393869632132184,A,-120.51175206636063,E,E,160.31416070768435,C,B,-87.00904801270036,-17.531433254363982,-105.2758359236176,0
Other,Widowed,D,B,B,3.4771665507660185,B,170.38572640747418,-85.71456306805156,C,22.27688360520976,B,-64.95323056287305,D,C,-207.7002064960527,E,A,-54.81739825577433,-32.68570109139278,45.528307722436466,1
Non-binary,Divorced,E,C,A,63.970378948833186,D,-157.7467065409465,145.7425512952794,C,-76.83655117243319,E,230.72173230389086,B,C,131.45580611273843,B,C,114.62182826428074,-129.98827243130987,55.18673082275104,1
Non-binary,Divorced,C,E,C,-161.25576755368644,D,84.32491084990504,71.14325722778871,D,121.43572217916957,E,-43.502206873304175,A,B,54.80392551092744,B,B,-19.93062016599039,77.10445166698042,-106.15861018417385,0
Non-binary,Single,E,D,E,114.31908398239594,A,119.67765432116141,78.72948735502186,E,97.28498079389722,C,81.94876290778753,B,B,254.69260635979668,A,D,-190.62532549494625,29.682270705887287,161.9583804508471,1
Male,Married,B,A,E,28.582875193899238,D,112.2492325183909,55.82790506936276,C,137.5137808177663,B,-99.43304419547059,B,E,-65.78120714731868,B,D,25.181482750733913,110.32734905592343,137.00012400705373,1
Other,Widowed,D,E,D,-16.49986398092657,A,-127.36602260556262,-120.90745752110045,D,-99.88514045768473,D,-91.53492365170838,D,A,-143.46256979536793,A,B,16.6348550798483,-23.511064970367016,33.6079918045594,0
Other,Divorced,C,D,D,-22.913146665298125,B,-144.1430440800968,166.83418018895267,B,187.80864996506864,A,15.53904172039086,B,B,-15.905611314481202,E,D,73.50787540138337,116.13200712185655,52.22637974408432,0
Male,Divorced,D,B,A,85.33008731053263,E,50.1389564591943,-47.130366269208295,D,78.72955731840388,A,-35.97131901199291,E,C,5.780757814281067,C,A,-131.3222154132504,-20.548517505571507,-3.090117777791659,0
M,Single,D,D,B,22.27244656805828,D,59.36245921139754,-139.09409465803674,C,145.58712097732035,B,148.7588301207246,A,C,81.70506426328241,C,D,-15.15576127621171,71.3203246471907,19.751644870499725,1
Male,Single,B,E,C,-14.018799958015663,B,85.50950986319619,-38.69614566600505,B,174.70130791586803,C,109.4777915546505,E,A,64.51379627595067,A,A,139.4233133520811,-42.2555959381232,-70.99902404325694,0
F,Married,A,A,E,65.61336494982945,A,164.88375177057185,-31.747104336761357,A,-8.570923339360274,C,-2.7192323114330494,C,A,46.34556687638245,C,D,-46.93511475982762,20.8623843293691,-149.36682510735562,0
M,Married,A,A,B,8.203075666429164,A,-98.14470266164538,-10.677979061515869,A,-55.68831858824309,E,-91.91797418392942,A,E,-34.23931258875984,B,B,125.00227666808148,136.48574182447334,-22.7893462717121,0
F,Widowed,A,C,C,11.947057521347757,D,-50.44149163568578,53.16605011209516,D,-34.37314576287708,D,117.84126913382688,E,A,4.427084857316766,A,D,-92.6138703797876,66.19521868623931,-29.46644440439959,1
M,Widowed,E,D,C,81.60188052878436,B,17.835949265114625,38.86925840368235,D,28.06795084608977,C,-152.73299946393567,A,A,70.67790224650116,D,C,211.5289668021326,1.0839371186305027,-23.857941642922615,0
M,Married,D,A,A,68.28960783059046,B,117.69426395113587,-4.988380645782088,B,-170.5004217131995,D,63.39639664501288,C,B,-16.86553495724383,D,E,5.4457343522873565,85.48697404159586,-19.271600116864093,1
Male,Single,A,E,A,4.324372243167657,C,63.943408289112966,105.86839552872578,A,-17.70123744631559,D,11.576579140599968,D,C,-62.20967781974716,B,E,-181.19507573186365,-23.07640144163857,48.41075904598589,0
M,Divorced,E,C,D,-14.053735154530361,D,62.73653630449692,107.302611898094,D,-96.6426792623156,E,72.26442314202644,D,C,-8.868039808516354,A,B,-82.31115454760793,-107.07714817645844,123.40061274394375,0
Male,Divorced,C,C,E,16.85543121379986,E,30.19266390804599,59.75292409218632,E,135.028185711354,E,3.946812826431044,E,C,-45.20604030594345,E,B,-63.50156654065054,21.187603446680225,-63.55893028086735,1
Non-binary,Divorced,A,E,A,-175.20444854857934,C,17.363643942699294,-32.97556851975704,A,-71.32413957514983,B,-216.6057007151866,A,E,-97.02857232349231,D,A,53.60094627033523,71.32689001234732,108.00050265979289,1
Non-binary,Divorced,D,C,E,-67.45259125893611,B,-36.08552520012294,78.00495475544054,B,71.57024123548432,C,-116.01727578274823,C,E,31.298859545684703,E,D,110.16076041541487,80.60970532075127,-63.37635395598317,1
M,Divorced,D,C,A,-55.81332879050185,C,28.401089964366072,161.29162771555008,C,0.6891008790344902,C,-54.48728165708974,C,E,-46.70944269660711,E,E,-121.17256705126928,12.842781677806581,-125.23257781265053,0
F,Single,E,A,D,-203.10436297570843,C,-151.96253580547082,94.2119723944634,C,112.91088868570331,A,-34.51414242991575,A,B,71.77004205702178,D,D,-90.18201708262306,67.5003433129421,-13.249606950706067,1
F,Divorced,C,D,B,-24.92922082945594,D,60.58150720314587,118.05825944260069,E,-45.392509829501996,E,16.64941363477208,C,C,119.97048342233285,E,E,111.47608791767405,-23.638000639582604,-51.98215390805694,0
Female,Single,A,B,C,45.027191896927725,D,24.36599454284193,3.606759689017408,B,-10.858656294242577,E,-1.5493557236910644,E,B,75.01684374588041,E,C,-28.22153825732367,14.090530660413286,-73.13816243729481,1
M,Divorced,E,C,B,-30.989480146562858,E,-10.445880570234992,-31.371179783576224,B,45.765555023014784,A,107.86160329055647,E,B,-35.482553247239146,B,A,42.99012096273451,9.358332450959598,-41.74297614964551,0
Non-binary,Divorced,E,C,C,-66.56846275724409,D,-27.077908781991994,-121.7619378089757,B,-89.45434071261091,B,87.29012193548996,D,D,-196.10679792741587,D,C,-13.776986866480403,77.76055840051697,-10.609711922566428,0
M,Single,B,B,D,-22.8709515454979,C,-37.873991922095954,-73.13409541877894,A,85.92594115364884,D,-5.873817691856781,C,A,5.349906826139512,B,E,22.499908710766007,13.70033955817043,14.332403541601977,1
Non-binary,Married,E,E,E,-75.99913326963046,B,31.286427551208497,-140.45067519906215,E,122.08917512118786,D,-56.06721303052077,D,B,-28.272937935970337,A,B,114.63476835650026,-152.1673977632526,53.80410109824088,0
F,Single,C,C,A,-2.573655671976469,C,1.2023761573369458,33.531471559866105,D,130.02922586690696,A,-154.04168838991876,B,E,26.545157523149705,A,E,-65.87713652199108,128.782103642958,-124.3043470257743,1
Male,Divorced,E,C,B,-19.4852648661192,C,61.136811663863824,39.153831145776024,E,-113.65634759786309,C,91.75218328221251,E,C,99.05205432166558,B,C,150.15760012497122,-127.20812934594224,-70.72346297853557,1
Female,Single,A,E,C,-9.637025897164333,E,33.9723370662241,-23.39134033915139,E,-150.2749768838382,A,85.03580439585753,A,C,-104.80854212955937,B,B,89.15862503093118,43.34866096663926,60.47262698677645,0
F,Single,D,E,D,56.54978847563679,E,170.7460437974953,33.42369878446319,C,28.578576562913373,A,90.64370948132738,D,A,76.94463570645833,A,C,-45.74051290064433,51.93402992816986,-102.2906185712938,0
F,Married,A,D,D,164.7184859111055,A,-76.93188806611782,51.6281973089488,E,160.47953173005686,D,-104.26750884043949,E,C,-59.818125776063425,D,C,24.28390465475174,-65.04597028322229,9.324635263943192,1
Male,Widowed,C,E,D,46.594979086824786,B,-61.33706843877802,-76.8306047437935,D,116.38104369533109,A,-104.24810469076608,C,A,-82.84261310581675,E,D,65.89724289884245,-54.82270643514512,-51.692411925362215,0
Other,Divorced,E,E,C,157.48115170674845,C,58.20660837780114,-99.85258256515576,B,-23.869128378288153,E,15.078408484885147,D,C,45.79621874477873,A,A,65.89336415864042,173.26355831797224,87.25888151607776,1
M,Married,B,A,E,93.23376114661656,E,-3.5079310916166633,69.6293220566096,D,123.99828788819234,E,21.12652171506096,E,D,-59.454268339865,D,B,22.992590097785065,-25.957841176413282,33.70865776110505,1
F,Single,A,B,D,119.52057098309083,D,19.60418846486119,146.74676147763074,B,18.779322263094418,A,57.11989799170672,B,C,-124.83072210988576,A,C,8.4594054578105,-53.34761500462341,43.16320213164703,1
Female,Married,B,B,A,199.575252012994,E,-176.18207822672133,-39.38758387701733,E,-43.42551904853595,B,148.35160209352364,E,C,56.964099733816596,B,E,-36.36579929128276,-16.859098874250183,130.57851702924648,1
Female,Widowed,D,C,E,139.1929168900512,A,-135.76995136974685,-67.45680261969177,E,-64.79281396945727,E,-25.971379512473806,D,A,-52.5029115192733,B,D,173.73349142897968,235.34053845643678,-128.0657858219208,1
M,Widowed,A,E,A,130.47837248157225,C,-108.70891610293431,-46.82339538182086,C,-65.78868364772975,B,-132.22530338436073,B,D,-32.322314521902044,A,A,122.7300498798915,117.8261344483538,216.92872649189763,0
Male,Married,E,B,B,-35.84953779033712,A,-48.66299904352053,82.48524763985789,C,-77.64257901615947,D,8.1667418135541,C,B,179.3158210715218,C,C,-94.39187660641934,33.64526774583692,-192.13433394227002,0
Male,Widowed,E,B,E,-33.92694262207689,A,41.04762882944337,134.80735875506508,A,-334.1118408736929,D,57.00550368707458,E,C,-104.36576989201349,D,C,59.77860258486476,-40.11894107184909,37.27328980946375,0
Female,Married,C,E,D,25.05143302785165,E,-3.0219179906903175,102.97490672331588,A,19.90262261471562,A,82.74283154170098,B,A,-1.1484421094918988,A,E,-19.46577940561026,-108.34730759678573,-84.36296308376595,1
Male,Married,E,E,B,81.20799093255697,B,-17.02747194534605,72.58052991319542,D,110.49724614583027,D,-196.77876053041842,D,C,196.520861839247,C,E,57.8033153125451,-18.51031238788448,84.06723112254718,0
Other,Married,D,C,A,58.52196012794308,B,-110.10406947333536,34.926554722278006,A,127.49906984837402,D,-30.742465962010634,B,C,-164.08972845245404,C,C,-68.39278998727784,-185.2146577939185,-34.8697730149882,1
Non-binary,Married,A,B,C,-38.27060725707611,D,73.43211666551966,14.550656190582048,B,-90.13913569365394,D,17.972762225948,A,B,-45.31199251563488,C,D,13.37361595498676,73.0626125124557,-131.08912563343276,1
F,Widowed,D,E,B,-50.11870037987429,C,-73.69273931501354,133.06249731167347,A,14.813451618195586,B,18.661647305914407,B,D,111.66584506272798,C,B,-17.156659845713097,-16.9481051192795,-104.06904679229949,0
Female,Divorced,A,B,D,-40.54713173290778,C,237.35099553670725,2.498397308743292,D,-46.46718513540862,C,-38.67873817857134,E,A,-48.46073174149776,A,C,-107.22385568001191,48.80644087554904,92.82978978267755,0
Non-binary,Single,D,D,A,172.02516644721254,C,88.55660412466725,147.83465262463494,A,-53.91877619115301,A,86.63551352196438,C,A,21.258824918776828,A,C,250.72463302375763,16.21363044663953,64.16951883068211,0
M,Divorced,C,B,A,94.4938192688905,D,-119.84176223012975,127.87617165089615,B,41.29386725627271,A,-49.941015680797534,D,E,-19.340063853364686,A,D,41.46118413484961,65.87884534474865,-47.07220695829397,1
F,Single,D,A,A,-209.795060855352,D,134.62514118295474,40.70377302640167,D,-49.84390251884675,B,26.415888484216772,D,C,-23.692887355672692,A,A,32.42248316501597,-94.53770260795747,243.82438683390873,0
Male,Married,D,A,C,38.87408063278825,B,-76.27426124673211,59.169890623352764,E,-1.8595765721685316,C,70.49605377853555,A,B,12.347720290862432,A,A,-37.32779743574435,-104.28043236592003,72.32636645871972,0
Female,Single,C,B,A,-23.090230943650404,C,3.5666101142857802,3.2146213264893237,A,185.62212106790784,C,-174.64514150922994,B,B,-119.53256783226868,A,E,7.100384979349098,87.10285136005456,-64.12091016751236,0
M,Single,B,D,C,-46.98810196049798,A,-91.05883205227381,-356.048082292093,D,-99.13069192541167,A,78.79046459939833,A,D,-24.50452386172563,A,A,31.073726035263842,-10.3566496922848,28.90909199469518,1
Female,Single,B,A,B,-106.56803292757311,D,37.736551687543944,43.64472355208889,C,117.75116773426524,A,-17.879070400469406,C,C,-153.40253117841033,C,D,90.60278924560211,222.1784370159377,-72.84420184992197,0
Non-binary,Single,B,A,B,14.271832358879365,D,-4.882243229648939,-71.20010251542404,D,26.832164353209354,E,-240.52341501758514,C,E,-16.611672441882988,A,D,-24.43498666130179,93.65071558022149,-66.26183571643467,1
Female,Widowed,C,C,C,83.43622590245639,A,-16.49994336154523,-67.16416057463141,C,7.803161265088529,E,-65.08844730703349,D,B,-35.24646352985716,B,E,78.47732807741451,68.24564657188763,111.55545515929141,1
F,Single,C,C,A,-21.599546114588758,C,142.21019569139776,-60.58902456615268,D,2.6412747512501866,B,-13.813172959334674,D,E,-207.46967024184713,E,E,35.35813944598098,-156.512328544636,-80.90926501461203,1
