orientation,age_group,age,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,26-35,45,African American,-43.0892391551315,B,D,A,31.360641517586846,-55.60839193023304,B,-106.2562761263717,A,C,124.53817398320672,98.91802670996479,-41.685356518410956,D,73.31980902157265,C,E,0
Heterosexual,51-65,75,Other,112.12099057192513,D,A,D,-129.92470302333336,152.687328510108,D,21.90885804311136,E,E,-40.17625899251619,242.7430077076222,166.26561849022448,D,-144.4854430963352,B,D,0
Other,18-25,48,Black,-84.95537487349509,D,D,C,-41.07413007996499,-43.08560132278476,A,7.381392681163788,A,D,-30.604984785901955,-61.30652484312456,56.11562943480005,B,-58.35145105298207,E,A,0
Other,36-50,36,Hispanic,92.2580147601546,B,A,D,-76.81470684320612,-54.420275243303394,B,-14.447352808399975,C,E,-59.16189713754485,-158.55858313605665,13.566912253335211,D,-53.386923019348764,A,B,0
Other,65+,49,White,126.5655434379478,C,A,A,100.31888086209004,4.213788194844239,D,-144.64791294285283,D,D,-68.20087664082256,-44.18762695262906,-21.901825482054498,C,-1.9216037697477106,B,E,1
Other,51-65,18,White,-34.91459260901436,C,D,C,14.405579079014096,183.52823567899122,A,-41.569522245187414,C,C,-48.750039521248645,119.03840294444372,-30.86926855778051,B,-53.38898724311544,B,E,0
Homosexual,26-35,32,Hispanic,62.37032623118077,E,C,D,28.1606949172142,162.3214008756226,A,-35.080010515916754,E,E,-107.68173532566128,-0.58066402378308,-57.50389490265587,D,-7.5557268695669,D,C,1
Homosexual,51-65,20,Black,127.86820059227375,E,D,D,-74.81813813771637,-93.78895994954382,E,110.66017966975046,B,A,-33.22921329584598,154.0124776604914,64.13745009913566,A,-69.85745746365933,D,D,0
Other,65+,62,Hispanic,-180.7743488551028,C,A,A,52.67355497348236,80.24133286257677,D,-22.914883835555727,D,B,142.7553776429083,60.752893910390426,5.56281692392873,A,-99.27434468100381,E,C,0
Bisexual,65+,43,Black,-94.37540570800954,E,C,E,35.656931666421706,-66.5799645887724,D,67.28463903058689,A,B,38.460849050329315,-113.02061266442077,58.60251841490026,E,73.7295692544816,A,C,1
Heterosexual,51-65,52,Asian,-50.97091522598903,D,D,C,71.61523832772677,261.5732788468839,D,118.71601049607212,E,A,109.9241476535169,13.383119292939549,-167.44661662424377,B,-9.170727428341776,B,D,1
Bisexual,65+,41,White,-12.197083818340914,E,D,B,-187.8260342067202,-35.0926891323903,B,-194.39324112257356,B,C,14.240385354141319,-76.95094077325541,-14.253251150801658,D,88.52617178035274,B,B,0
Heterosexual,26-35,37,Other,-28.67375398265,B,D,D,-64.45224080258279,45.80407754736462,B,62.94041424075741,D,C,149.72199308773065,-257.84995951292154,130.53687846773775,C,206.81876472307374,D,E,0
Other,65+,62,Hispanic,-89.85407569901889,A,D,D,-15.890635735465347,96.31366490155172,B,-118.05207832540634,D,B,42.85717077396444,50.805310373409604,-18.01777752649628,C,-90.89163785842771,B,A,0
Homosexual,51-65,83,Asian,99.17254300035603,B,B,A,45.8479389254444,-99.18643371961083,D,52.954294946486854,A,E,63.110191515928484,-185.7852401093761,102.24708032789582,E,-98.5136936331895,C,D,1
Bisexual,18-25,25,Asian,-175.73548361466044,B,B,C,-2.796883949849342,49.218098034166225,A,81.32443515583553,E,C,211.5263775041948,-25.141268119060822,155.57298056775528,B,-70.93374468662884,B,B,1
Heterosexual,36-50,29,Asian,-9.526443286379491,C,D,A,97.9846909578344,-118.23621745072082,E,-243.29802958929747,E,E,-51.59445004910565,-45.16221913191799,-115.83067127866045,E,-233.99199300423294,C,C,1
Other,65+,95,Other,-11.584553867886237,C,A,E,8.763743414015709,7.8726795660299596,B,-8.297201973576605,B,C,119.47654993158936,-220.32756293936927,-70.73576283013091,C,79.28246429804308,C,B,1
Bisexual,26-35,48,White,-11.86563902788767,A,D,E,-23.795514078063746,-66.10999824886153,E,98.62766012473473,D,B,13.455689111701194,56.83438985337902,-81.27249964590538,B,147.7314330050131,D,A,1
Bisexual,18-25,95,African American,118.3991213692942,A,B,C,108.56060701116235,-98.58858583851861,C,106.09748414961115,C,E,-76.92018210700411,62.37102768795554,79.65496624216783,C,-16.33887596654787,D,B,1
Bisexual,26-35,72,White,4.737013866406874,D,D,D,58.47111280380686,-162.76475554664373,B,23.952672382575138,E,B,-6.075491735098602,109.23802051725208,60.57782962860209,B,-53.14722435015903,A,E,1
Bisexual,65+,56,African American,33.88221841215772,A,E,B,92.96283055298998,-226.25108260496006,E,-43.71133622185136,C,B,85.50485148420013,77.4523613175107,140.88478714670282,C,-89.32911133671634,D,A,0
Bisexual,18-25,58,White,106.86943862081013,B,A,A,-46.674758117162376,-65.22810873513443,D,-217.20433292190856,C,A,-96.44203173460352,132.75938845439765,86.54794241866156,C,-1.8001829869576935,D,E,0
Other,18-25,72,White,12.851553611585448,C,D,C,-2.846813514111544,-192.42554170843007,E,-66.84444376376375,E,C,-93.3357164163247,-75.60469720631954,-91.59243418090844,C,-250.764217348,B,D,1
Bisexual,51-65,93,Black,142.477725079225,C,D,D,-55.31138734027808,19.70020200371066,E,-143.3026248095462,B,D,25.02503233621518,-95.41922282370706,13.062572089015283,A,-168.0650611681415,C,B,1
Homosexual,18-25,56,Black,40.5697759952249,C,A,C,109.944127435788,-200.31862305301914,A,-69.80703412533354,E,E,204.5522423606978,80.85703050637207,67.08973754209995,E,-47.304496132318555,C,A,0
Bisexual,26-35,96,White,-260.92839909002976,D,A,C,-18.944509296994802,-77.31354923656748,E,157.9895109288336,D,A,40.648527232236496,87.4755042846516,135.14883437329297,B,-103.81420323061086,E,A,1
Homosexual,51-65,49,Black,-69.13572298981941,E,B,D,-154.87226389307384,3.2820088616693033,D,-46.013866779725596,B,D,70.91738293657053,-163.0270858299193,124.55374133508303,D,223.90106353732727,C,B,0
Other,65+,47,White,-179.02284249338172,C,D,A,-285.2703350644451,-37.11769485380544,B,-35.56019565776839,B,A,273.54981012511786,67.75091151336825,133.86733876992966,A,-21.827842367925125,B,B,0
Homosexual,18-25,50,White,-53.17353193407015,B,D,D,109.90486235307482,-164.2187028411574,E,135.89511133454792,C,D,-215.97583000228983,143.32896392899116,-5.639215626864687,E,-67.82325028949053,B,C,0
Heterosexual,26-35,25,Black,-97.42635931715785,A,C,A,-92.57909448165366,69.72073706432069,D,16.021113770401556,C,A,52.809428478826746,128.35487870270208,248.8230288679767,A,-77.54260468747171,A,E,0
Heterosexual,26-35,89,Black,34.0786328215203,D,A,E,-26.851828143121498,168.51277317072376,A,-11.955185421662343,D,B,358.36523278260665,95.75013541803663,-104.51498781582917,D,144.46606169485153,E,B,1
Bisexual,51-65,19,Black,-38.14600825389736,E,E,A,-94.73499486792235,213.4757682856253,B,-134.72351619937052,E,D,-37.31926395801755,107.19221089392745,-101.72939624141736,E,-79.54387836986993,E,E,0
Other,18-25,57,White,-117.22985316173886,C,E,B,181.05442828536644,156.84184309341035,A,-118.69769550583227,A,D,74.17795718025458,-80.1195066902006,-157.4442092126525,C,-14.001744794259196,A,A,0
Homosexual,36-50,63,Asian,65.9670608529606,A,E,B,33.82833902242917,-17.621147369581465,C,46.52433858054984,B,B,-60.052754343369074,-27.22330477274579,-112.27981651195967,D,-29.948468600156318,D,E,0
Bisexual,51-65,65,Asian,189.25557750741456,D,D,D,-17.970834094984706,-42.46345111674613,A,46.280277208457406,C,E,-127.76840415813867,-5.315120862775757,-39.01368483888492,C,-188.57462916228934,C,D,0
Heterosexual,36-50,31,Black,132.64522213079186,C,D,B,114.76617390161003,-37.406009814568264,E,34.44507570238516,D,B,-130.28070845029058,-112.55040692540031,119.73853780289933,B,38.43389154686553,D,E,1
Homosexual,51-65,41,Hispanic,202.7713249537242,E,D,A,190.79601634927442,-41.30370255280676,C,37.5917758593096,D,D,-53.60617404405931,-0.1677513241128269,-26.348320171849572,E,-283.4355279602258,C,D,0
Homosexual,18-25,21,Asian,-135.48161594567156,D,B,C,-10.012016514357972,10.845720918727546,E,32.403974902551155,B,C,-81.64188005899182,-132.57715773034008,39.78906008434785,E,-52.75447577874151,D,B,0
Heterosexual,65+,95,African American,-108.03717040242171,C,D,D,169.56394403211436,104.73325286495702,B,77.45251562402645,A,E,117.93106367980562,97.03694645079779,-19.34120082949556,E,-47.36220804728831,E,E,1
Heterosexual,65+,44,White,-34.17768671439614,D,C,B,91.93204659679668,-103.24486276084659,C,15.299962758596461,E,C,193.680011670866,57.713370300159724,123.7155418192897,C,-58.05174478505171,A,A,0
Other,51-65,44,White,105.78997250329671,B,C,D,-18.178739989697014,-103.99062336343343,B,17.32835826878168,C,A,-128.03890965169347,-12.140259517530446,23.916372855943834,D,-74.45499669800256,B,C,1
Heterosexual,51-65,33,White,95.89387672808165,A,C,D,199.56101303274687,-64.7274393536063,D,32.51363787248342,E,B,39.04349024127745,-181.08008663680457,96.52814149145654,E,59.09685044238492,A,C,1
Bisexual,36-50,21,Black,145.30333044607528,A,B,B,-31.091749579187127,49.02901946918026,B,-22.87802309332222,C,D,81.56293248171703,-97.15266270321663,68.6276599957437,E,-38.26660200169311,E,C,1
Homosexual,36-50,61,African American,38.75449886269524,B,A,A,39.82794911147033,130.50846530955153,C,42.526812915153194,E,C,-116.78440387216675,140.76267091824798,-116.38440956689489,D,-86.34099299287583,A,D,0
Heterosexual,51-65,59,White,117.37598981269362,C,D,B,106.05571004550029,-61.31644064042002,D,-79.08223706250443,D,C,-252.1211716618646,-4.216477514642463,125.90337139731658,E,-11.949416619348476,C,E,0
Other,26-35,31,Asian,-2.336537262144457,C,A,B,19.053965229376693,-22.167790426355683,B,214.34749728133053,B,B,-24.487551635719925,-17.40632971843424,137.2913827337161,C,93.37769853492195,C,D,0
Bisexual,51-65,72,White,113.45371452114196,D,A,C,165.24756753473162,33.75408745891421,B,-56.44727990555778,C,A,23.659746093079466,-148.22343414848967,-123.92318667176892,C,28.874806087938115,D,C,0
Homosexual,18-25,18,Other,35.002631819991024,B,B,A,-14.150337204417873,-55.67037788288264,C,-30.194201131978883,B,A,-128.80171685335822,137.22012292155472,-37.07293424832224,D,94.63131931153403,A,A,1
Homosexual,26-35,26,White,40.726039520076505,D,B,D,81.41507775486707,-0.3796022948098742,D,-246.4579462181534,A,D,67.70475255359035,-195.4901219769915,91.6831349505667,E,3.681632423893684,C,A,0
Bisexual,65+,85,Other,-174.64065099423541,A,B,E,-258.1002349696624,90.51585558533776,D,-25.305471151838503,C,D,-127.48677671321201,18.466634786770694,-157.27941687836352,E,3.5560788346003362,A,D,1
Heterosexual,51-65,37,Hispanic,-193.6315027690125,B,C,C,7.9223828347449,129.5677645714333,A,55.49150687803124,A,B,235.00445785364553,-38.622880253437984,-33.95453241535513,A,25.359990335080983,C,B,1
Other,51-65,56,Hispanic,-32.696929620861674,C,D,C,103.3049253375357,6.957984338312312,A,-30.921667590121693,C,B,66.0074544484174,117.86569920762973,-184.29224731378554,E,9.472946351917308,A,B,0
Heterosexual,26-35,64,White,-232.1007100504982,D,A,D,-65.89999241155631,-96.82758650399896,A,15.08113204091021,C,B,36.723537998139584,42.08741341235848,-226.5396086043735,C,25.11086396994257,B,E,1
Heterosexual,26-35,91,Black,21.224721017852048,B,A,B,77.20676654629582,201.04701444891055,A,7.153902808538884,B,B,134.69233308867925,82.58624496133388,-21.108710759865275,D,82.44682359475972,D,D,0
Heterosexual,18-25,78,Black,-7.4438738965230264,E,A,A,127.96782993097138,-113.62004392397391,B,69.3212433203102,E,A,121.29613636187871,94.5905024290681,75.48086210323926,E,-96.34911140491421,B,B,0
Homosexual,36-50,41,Asian,280.562746515212,A,B,B,78.04360235803219,-99.70372551784097,D,165.40902809121638,E,B,-188.77218610261426,132.62245176430824,40.99133453807157,B,126.1401327390189,B,E,1
Heterosexual,26-35,65,Other,3.180124012363423,E,D,C,9.55419593676769,-47.84178712898544,B,11.886104720303333,B,A,-95.01245899566037,173.28052048105582,50.03083058639059,D,-156.87551884161277,C,D,1
Bisexual,51-65,97,Asian,-73.6695986048856,D,D,D,119.45467850111397,-45.77856197894775,D,-100.61721613090316,B,A,172.09793524385435,-24.661329615050107,249.18056657438567,E,-137.10940030192756,A,D,1
Heterosexual,26-35,84,White,-122.08923717644996,D,A,E,17.717050888828396,155.789386433446,A,-29.473254512589847,B,E,-5.393099519538789,217.00819660361947,11.92344959323198,C,159.32572148500995,B,E,0
Other,26-35,31,Asian,-53.11767417417052,B,B,A,-46.53591633253423,-80.65090335387586,C,-51.34112344364969,A,C,-111.7679210521394,-156.35478106521555,-4.7990325183320435,E,102.69967418850119,C,C,0
Heterosexual,51-65,60,African American,201.46560379215384,E,D,D,-28.099581142197415,5.6029669911909155,A,-126.92788814038887,E,C,-120.90853061616727,-7.85818029555288,-84.32311016752476,D,116.52437495600265,A,D,0
Homosexual,26-35,51,Black,-57.62897082372987,D,B,A,-137.0948975540757,155.33335728592286,D,186.88986367033857,C,C,201.80661231372525,128.90688342778756,51.8873775935933,D,-174.6245898344084,D,D,0
Heterosexual,18-25,47,White,-64.59657262939392,B,B,A,-99.13850168092648,20.389710529979606,A,-92.076698247158,A,D,-170.90913434874693,70.72629531713487,-39.51986761325769,C,-45.672372470347604,A,B,1
Heterosexual,26-35,40,Black,-29.364799950197572,D,D,B,-3.5650797037478177,-227.36462070932328,B,-92.55565040578696,D,B,-165.01887132330245,-13.713638697767768,46.12795480909237,E,22.667897681179667,D,E,1
Bisexual,51-65,82,Asian,24.38612460456255,E,E,B,-40.82438691388483,-87.91419976274457,D,97.10289778322311,E,B,-35.42708936528797,-37.4248687722034,59.59124401268685,E,-49.43197074133465,A,C,1
Other,36-50,24,African American,-38.2728624644217,D,E,B,-40.86748901410571,-13.529904030486255,E,-125.51524146900815,C,D,49.593164297478424,-70.23985352683493,4.038720931928904,B,-110.06502981435789,D,A,0
Other,36-50,70,Asian,-119.18952449901288,A,A,C,-40.449437008487656,44.407955116374254,E,-17.760230640230056,A,D,-61.462251055528974,-25.24313868918438,147.2108160991321,C,-213.75135310987508,D,C,1
Other,36-50,96,Other,-215.5207246676614,E,D,D,-75.8485385229952,46.23716291455779,E,-91.02308102944066,A,B,-133.30330116339772,29.136534990749425,-68.40944834068263,D,-40.22975188370444,A,D,0
Other,65+,45,Other,59.97961034842332,A,D,D,0.40348399130601365,-155.4420106212028,E,103.0807919265135,E,D,-59.173704399656266,8.754432610847589,-68.79088465722948,D,-42.2414669913364,D,A,1
Bisexual,51-65,95,Asian,23.21339370479677,E,A,B,112.35495704099432,30.49425148151454,E,100.19192434045718,C,A,156.1725814967408,94.22974542881704,-28.573596828053955,C,12.727986949397291,D,B,0
Heterosexual,51-65,57,Black,104.9693846763317,B,D,D,-36.34933239808789,112.82686687379271,B,-70.00634801460322,E,B,-11.572339387470123,-35.97916228252625,82.22175690901862,E,-59.24058214212261,B,E,1
Other,51-65,85,White,44.51328966038751,B,E,B,145.00167789389582,59.75461688328827,B,-213.75985255094264,D,E,-3.8228911038685185,-91.74398227677793,-62.91662735432231,E,-1.1000405952413812,B,D,1
Heterosexual,51-65,38,White,-72.79947025416308,D,B,D,-57.4154795667376,-48.50528082732846,B,-281.0941366955161,B,E,-52.28411216935748,103.983689928112,13.150666723978613,C,-205.78750059240295,C,C,1
Bisexual,26-35,88,Asian,141.7937106278796,B,C,C,201.94080032687532,-3.6679984850612293,E,-12.280020185677229,D,B,29.453657346023586,43.42579387964989,42.581076443455,E,55.58241553642799,E,C,1
Other,65+,49,Black,-71.72445348073208,E,E,A,-59.71439766126938,174.0374464765663,E,-161.75083217883818,B,A,93.23245468518907,-44.54964984987291,44.0197048801425,E,-136.69677807036166,B,E,0
Heterosexual,18-25,39,Other,-147.49123233930365,B,D,D,-114.8452668070217,251.32776495895493,B,23.954765188943213,D,A,-115.4495178569723,135.28328595812184,-34.025337724216676,B,-63.01211851659792,D,B,1
Other,36-50,30,Hispanic,-176.04334908587848,D,D,D,0.5039504691322756,58.330674077808645,E,79.43060226631162,A,C,74.95375850022361,-74.58174596174108,-62.208524650331356,E,-165.8057252859408,D,C,0
Homosexual,65+,45,Other,-43.39838236406482,D,A,A,141.4098132606907,46.044348617715144,E,50.17003929020717,D,A,144.31681580258098,-129.09934324687973,-238.16495582821418,E,319.3867077405344,C,C,1
Heterosexual,51-65,52,Black,-85.81913683303621,C,E,C,5.352524080065241,88.15414408177644,D,-17.134263401438364,C,B,201.915018551886,50.32130437709825,89.18352915485298,C,-153.62074297515233,A,B,1
Bisexual,51-65,99,Asian,-59.16298256882935,B,C,A,131.2887790087465,-46.476635404846164,A,14.714490826655474,E,D,107.74489857540513,59.26360601916545,87.594408034843,A,-96.50963391910683,C,D,0
Bisexual,51-65,67,White,241.66260049071866,D,C,A,-56.569661767854974,-44.69150658573944,A,-32.06315001077933,D,A,-191.3671506585249,85.37062412518715,-32.67394588984255,A,-70.89839578112212,B,D,1
Homosexual,36-50,65,Black,7.461276690603088,D,B,C,-74.08220288842345,8.754682994761657,A,-99.24611327399492,C,C,-8.91130127640847,32.056481291634384,-104.38986161809905,E,-74.27015329800653,B,E,0
Heterosexual,18-25,96,Asian,54.179977617060146,A,D,B,63.81586837538092,49.036428979186326,C,76.46722422999359,B,B,26.624360180320355,194.89607220258364,34.72400695726103,B,-77.24636666661569,B,A,1
Bisexual,51-65,44,White,-30.04716212488812,D,C,B,86.10131116373094,-84.86238731988347,C,74.16355762956701,E,A,-44.72517504464902,-20.711023213137736,93.10657497138696,A,175.19692707131412,D,C,0
Bisexual,51-65,23,Hispanic,88.84621753931124,E,B,A,74.58059227138544,58.351352166651324,C,-131.66514755765803,A,A,7.183386763693542,-139.7003914714925,119.31961937519971,D,18.499683049227233,A,E,0
Homosexual,18-25,65,Black,-4.992451937625205,D,A,B,-8.273657798345553,-99.46258960368533,A,-43.48408909556702,C,B,-9.810860729535516,91.10118821709744,-41.509410659105264,A,58.405650959458754,E,A,0
Homosexual,65+,21,Asian,283.4295327985584,A,E,A,46.71363848778389,-149.67856876291268,E,-18.730498298274075,D,B,11.358430532458694,-41.61914477225747,-95.21019317834084,C,-50.11434654623446,C,B,0
Homosexual,18-25,85,Hispanic,-37.12873918568164,B,D,E,34.33077414373526,-96.0286576263758,B,81.4576142329521,D,B,18.98969916849454,112.25644659552849,13.120159472083055,A,13.295682048797264,C,E,1
Homosexual,51-65,76,Other,264.0841794326646,E,C,D,-28.807983238016817,77.94634635225822,A,138.87970904113968,B,A,-47.17331843089618,-70.79896860597196,109.36155861341605,D,-60.56156363259484,B,A,0
Homosexual,18-25,40,Asian,118.8909494488691,E,E,E,-147.1042624696513,-111.64515375760264,E,-67.63162356106088,B,A,146.6967698118506,-150.97409643070532,-91.9631735893767,D,-14.289184135503815,B,C,0
Homosexual,51-65,36,Hispanic,-52.24511075958601,C,C,A,91.43718241392604,5.571850608538047,B,-37.841192930129075,A,A,3.0889984476851327,111.79661744443396,-126.67916203009342,A,27.286302855100033,B,A,1
Other,18-25,23,White,8.61065506599035,B,E,B,67.56954583833381,-61.46903537978291,A,-31.530435409900566,E,A,77.33226985984354,-89.12934987866609,35.618611592132304,C,132.02485432521857,E,A,1
Bisexual,36-50,98,White,129.05849302036796,E,E,C,-16.387960261300613,113.68477521266955,D,-65.13879528429592,D,D,-114.93917137420657,116.26703828472955,84.31221089180671,C,142.72068012602736,E,A,0
