marital_status,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Widowed,Other,26-35,28.206769739130806,E,41.47549707185855,A,B,6.148524351976312,100.43090967201596,1
Single,Non-binary,18-25,-29.21506693094335,B,173.34113068704985,E,D,-173.87379794707982,-147.97643515268956,0
Widowed,Female,51-65,-51.02566895997265,C,-171.0718509851179,B,A,-8.635945378372622,132.9837554096965,0
Single,Other,26-35,90.70143043190964,B,92.71568277312949,B,A,-157.04952030843305,-2.9108077793404368,0
Single,Male,26-35,86.24497531989218,A,22.11109180581199,A,B,-100.31279770933142,-86.18453288463309,1
Married,F,36-50,38.04141975185035,D,-163.14864685031222,E,A,-85.90236650545711,129.56644706301444,0
Widowed,M,65+,-7.008298918499032,E,-36.21489396352376,A,C,-163.97280636425853,84.61035965857339,1
Widowed,M,18-25,-28.966090129369437,A,-37.864638153585226,E,A,-38.589831212726494,97.14424873892327,0
Divorced,F,36-50,-51.37460279399095,D,145.55136905433568,C,E,-121.35080810343544,-49.84599561083378,0
Widowed,Other,65+,117.99775219305259,E,14.761985453667686,E,A,-32.7901282739852,14.664987332954926,0
Single,Female,65+,-97.41535529240451,C,-14.620826075515398,B,A,10.820227373913337,87.57955031343808,1
Married,Female,51-65,7.105650343014067,D,-51.559460364159705,E,C,9.967487505267703,149.81886145831956,0
Widowed,F,36-50,-197.11937227624847,B,89.51368523849352,E,A,-104.93954597137997,63.495170202688776,0
Single,M,51-65,-53.46859686398617,E,-11.357731664600935,A,E,11.481899063836083,61.26527196417155,0
Married,Male,18-25,-96.56193894497217,A,118.22469306414835,E,C,-6.833032085146716,-73.52112064492667,1
Widowed,Female,18-25,0.6301119687156295,D,184.40260888705103,D,E,44.76199930395472,144.18014171127328,0
Divorced,Female,36-50,34.7078017984872,D,-75.42300878713375,D,C,-27.09192818916647,83.27639864091047,0
Divorced,Non-binary,51-65,-13.55406620455939,A,-68.6114460432083,B,D,-60.6319815013289,54.28226668048994,1
Married,Other,36-50,-214.1469201366035,D,53.76749695046817,A,C,140.0463746466138,178.64364029740153,1
Married,M,36-50,176.7591643536649,B,130.03148526251132,D,D,-10.02441068301277,-158.82403556645022,0
Married,Female,65+,153.76747815500843,C,-9.205479226753452,A,D,100.44433199729073,-145.38506233555694,0
Married,Female,51-65,-1.1945655153577348,A,143.981688316425,D,C,17.834527929549612,121.51035106300118,1
Single,M,36-50,-88.43186080779975,D,85.05196577994187,D,B,-78.32323885455186,-153.97996029682432,1
Single,Other,18-25,20.575473046565694,B,318.07847008669444,A,D,38.98081427695464,35.12989844099947,1
Single,Male,51-65,-57.455553403396365,B,-76.90294622318223,B,B,-115.66303579706289,32.328832043612245,1
Widowed,M,36-50,9.23177747137687,B,-121.83940038326564,B,E,198.6972061930901,8.768440464197296,0
Divorced,Non-binary,51-65,-61.43115343211431,D,21.68250286353024,D,B,-229.4576714606185,-130.97327745091116,1
Single,Female,65+,179.1775503734895,A,98.44021218056376,A,D,-126.1276145256355,24.11555692579694,1
Single,Female,51-65,7.903049392063156,B,-19.99155915156095,B,B,-35.27728230601767,40.58705424118124,0
Widowed,F,51-65,-171.74132154851617,A,-158.7243497440045,D,E,-46.915076280479695,81.9193570568135,1
Divorced,M,26-35,-82.41010273515766,D,-62.81037192520813,A,E,82.74756821982862,77.27500200766421,0
Widowed,F,51-65,-93.10889589187255,E,67.27828808054277,E,C,-92.87008509314394,29.231883524914153,1
Divorced,Other,65+,-48.85303759573791,C,48.992260746908826,A,C,-117.28948325505021,31.03156581882275,0
Married,Male,36-50,98.42811769642847,E,166.38069828578728,C,B,102.25599039273263,-138.8681633826694,0
Divorced,Female,65+,86.22855037795621,A,-84.57018535168167,D,A,226.5119624508187,-138.78919715132486,0
Divorced,Other,18-25,146.7446557736429,A,-79.181391487963,D,B,-24.328623042529173,176.55696893962295,1
Single,Female,18-25,112.09212579509587,D,108.24205822139838,C,D,-16.234514593618616,158.52146936776822,1
Divorced,Male,65+,184.91850166582515,D,52.511023421326705,B,E,12.029701570919833,-92.91153045534014,1
Single,Non-binary,26-35,13.064958319157965,A,-43.569241512341314,B,A,107.85108531390097,-166.93705498035752,1
Widowed,Other,26-35,16.888041603694706,B,-10.668676791470533,A,C,-147.87426354749408,179.9716642517453,0
Single,Other,18-25,15.923067298641207,E,35.07360759556161,E,B,-128.76580320144205,80.98687783957827,0
Married,M,18-25,-121.28221469199441,A,-81.03988815387805,A,A,18.36281447143749,-72.26197354344977,1
Divorced,Male,65+,3.763157026516973,A,-86.9509592073622,A,A,-34.10020157260226,-62.15592850904802,0
Single,Other,26-35,26.557681356367198,C,-162.5822589045074,E,C,31.652101398628457,-124.73798964324405,1
Divorced,Male,51-65,-243.59296104769302,B,-140.40542945255717,C,C,-147.06724883158725,-143.61695838570384,0
Divorced,Other,26-35,178.96162585100967,A,61.90476164415747,D,A,-109.64985494523589,-41.79500469852145,1
Widowed,Other,26-35,168.34878345769184,A,-24.346568036978724,C,A,91.45139408410014,189.13271284790642,0
Single,Other,26-35,118.86633683002871,B,51.8558968018098,B,B,36.59383674577839,152.46215807925694,0
Single,M,18-25,-138.44494698547635,B,25.98227471472131,B,E,-12.20463054073294,-243.3928485225839,1
Widowed,Other,36-50,115.16167093439,D,-9.663121034949631,A,C,206.43358554380947,78.12013296807756,0
Divorced,F,26-35,-121.51247063398249,B,120.08904916571939,A,A,-120.85073509375131,-104.6950533074974,0
Divorced,Female,36-50,-50.057716138281336,E,176.31779472820907,D,E,179.6132277642945,-41.61840287393566,0
Divorced,Non-binary,18-25,-25.48223855318786,A,-50.16908777446806,D,A,-50.6380189470149,-54.92508666947848,1
Single,Male,51-65,-10.76985050965395,E,76.88026423810554,A,B,91.09324223299164,88.05779747439475,0
Divorced,Non-binary,18-25,-195.0344743305863,D,3.2835164301451094,E,A,98.43523339927928,3.9617257337764924,1
Widowed,Female,51-65,-50.94475482618716,E,77.77485066765057,B,B,73.30693606732228,104.53881763895939,1
Widowed,F,26-35,-36.149825966159675,C,94.4412308916182,E,C,-41.6413819587666,-52.656746342119455,1
Widowed,Other,18-25,-29.000657837924848,B,34.38200751786983,A,D,17.500766169014593,47.37794378423338,0
Married,Male,65+,-59.52080428592571,D,-189.44440357078352,B,A,205.77248256549163,-94.25898957870893,0
Single,Other,51-65,3.148761417811205,E,-131.49335534384463,E,D,71.85158102788374,-52.657981270909225,0
Married,F,18-25,47.90473788386231,A,-60.47729692794833,D,E,-35.39684295342975,116.53309632387526,0
Single,Non-binary,26-35,50.71275228939096,D,75.6519301301372,C,E,-150.71355532244473,51.5038860217589,0
Single,Other,51-65,-35.500281415609095,A,-130.28341376973043,C,C,32.0406262195707,118.3183939420185,0
Married,Other,51-65,39.12740738917601,C,-5.89000125088103,C,B,-96.44556883787368,44.284477274336496,1
Married,Female,36-50,30.40331642280959,E,62.406261666252874,B,A,-62.039891999264995,-33.9543319411242,0
Married,F,65+,-25.457087159074725,A,-59.23153749525425,A,D,34.551393487036634,-78.08686212312112,0
Married,Non-binary,65+,-71.33968000365995,E,-19.766516648436156,A,A,-128.3263333588247,-70.46046852006651,0
Widowed,Non-binary,36-50,-9.705600826644837,E,119.63616112975264,C,D,52.204816236129126,100.03966855366271,0
Widowed,Other,36-50,85.13427774136463,A,149.44580808287174,C,B,88.62533678002126,40.80318993660642,0
Single,F,36-50,54.58000442798896,C,144.20913083905492,B,E,-65.81435011166094,-176.66619023321525,0
Married,Male,51-65,-30.816673647007875,E,-14.173774911378107,E,B,74.83858721899308,120.73951876111275,1
Single,Male,18-25,79.0756172653664,B,-125.28946377699795,B,A,-33.007314387847885,-148.2922847942197,1
Divorced,Other,26-35,8.206492505474642,D,119.16442670278506,B,C,45.483107939433566,19.035871185172258,0
Divorced,Other,26-35,67.59323851948903,C,11.143747364008048,A,C,-123.00210648230883,158.63336778986707,0
Married,F,65+,25.736526247611526,B,-47.25879742804665,D,B,81.39561614596606,-100.6231777967649,0
Single,Other,51-65,-205.65591249794534,B,75.26243374987925,C,B,-67.95927240206244,61.30490843752916,1
Married,Other,65+,-119.14638499299161,A,-132.86614612784544,E,E,178.90212968681755,-63.70161877909041,1
Married,Other,18-25,3.1480916769173044,E,-15.5803806923989,C,C,-38.12278296854916,98.16622573727504,0
Single,Male,51-65,145.65680959611794,C,-131.64817185812564,D,C,-116.69855223676231,18.59724746094828,1
Widowed,Female,26-35,68.2955361220594,C,83.07134653724246,E,B,-24.543772302094922,19.26764641960406,0
Divorced,M,26-35,111.60462707407895,E,68.61506790292479,E,C,-26.231335386876115,166.0784850790431,1
Widowed,Non-binary,26-35,-104.46716240709844,B,-79.89095680238776,D,A,42.85732372549354,69.77934669197995,1
Divorced,Other,36-50,31.73322124144905,B,64.72531966636727,A,C,61.702239036451665,36.16215179687203,1
Widowed,Male,51-65,-127.44903106971532,B,-51.968760453377406,A,A,6.465564553706179,148.7589134496495,0
Widowed,Male,51-65,52.880866115394596,B,-22.55705020977413,C,E,-36.48654602322646,158.7088134647,0
Divorced,Other,26-35,-46.484642923668076,D,-168.17002546757095,E,B,151.74008287889163,91.34029292333045,0
Widowed,Non-binary,26-35,-36.92030245382916,C,-144.05575150479223,A,A,92.71453756067012,-143.82909369603263,1
Widowed,Other,36-50,3.1359659008332175,D,11.921217548074733,D,B,-87.06694644261103,23.47803631085404,1
Divorced,F,51-65,174.5200928464119,D,94.02687736619323,C,A,0.13466618714331327,-213.9469447539246,1
Divorced,M,51-65,115.08607602321351,B,-24.028829596865524,A,E,15.965828720746583,-4.574048916263738,0
Divorced,M,18-25,-24.101072275878717,D,-128.13487858120888,D,E,100.63108058889574,-83.37334583947357,1
Divorced,Non-binary,36-50,-101.33186828507587,E,126.85080550198803,C,B,81.11568167864029,-55.192018916306786,0
Divorced,M,18-25,58.86252180349566,A,3.2573161571198153,D,C,-169.44595094308445,-99.89974942533311,1
Single,Non-binary,36-50,1.006391564810495,A,-139.6041291917237,D,C,-7.060128854431665,67.35507008433635,0
Married,Other,18-25,49.93000908357707,C,54.54532828033024,D,B,-82.60257901989321,-114.28462939793225,0
Single,Non-binary,65+,-258.5616898187573,B,-62.87970396524338,E,C,0.5126726572782125,78.74184006327873,1
Single,M,51-65,-187.36431372969673,A,-120.56116990368453,A,A,3.1095304517038245,39.97566126128315,1
Married,Female,26-35,-115.55006308677194,D,-66.81546673720298,B,B,-126.69383987204803,-15.970532434468721,0
Single,M,36-50,105.19101382090965,E,34.40164309001277,C,A,86.86552770361902,83.77007565101282,1
Married,Other,18-25,-15.69675309248847,E,35.46706406352363,E,D,43.485205736601095,16.229515038476638,1
Divorced,Non-binary,36-50,189.39075481604195,C,-28.890576354536883,C,D,87.05816486596066,2.3080151797906288,0
Widowed,F,18-25,-119.39701487889715,A,157.87916225521238,D,D,29.62190546887065,32.482090563413394,1
Married,F,18-25,30.433144118367,D,23.929806272027783,A,B,69.48588024762486,-171.1976642309407,0
Divorced,Male,65+,-52.7493696585361,C,63.586981857543314,A,E,-72.12427536115713,81.74857017608387,1
Single,Male,26-35,79.34837849236528,A,-202.6877527699663,A,C,104.61525311593584,23.2647709705235,1
Single,M,18-25,-159.6345828970242,C,61.712351775033234,B,A,118.34358574426122,-18.000239117785906,0
Divorced,Female,65+,-161.60539175826406,A,-7.184660720434305,C,C,18.751733831251627,-86.63717683363504,0
Widowed,Non-binary,36-50,-60.481540475907345,D,8.98973637137883,A,D,-21.424456269816883,45.92844216905627,1
Single,M,65+,-48.63346945999966,D,-90.20751855964592,A,B,91.14915043154977,-34.55561907473865,0
Married,Other,51-65,75.35898803842153,E,61.53649999610854,D,C,36.64206130482534,54.22132228959424,1
Divorced,Other,18-25,-82.79992853592977,B,-24.628681660160126,A,D,-16.71485777833037,-179.5097200206662,0
Single,F,36-50,-228.4281099409573,B,39.61898706113088,E,B,100.10470640372691,136.40632797263146,1
Divorced,M,18-25,-21.964330519712444,A,-86.70766892188358,C,A,-59.85443770332227,-0.660236743671924,1
Single,M,18-25,158.90703087627483,B,-85.65566153209272,D,D,101.0432577501748,62.03714417277118,0
Single,Female,51-65,-84.40983857298573,A,-85.44623053635205,D,E,-8.074070007909627,-263.3635848284591,0
Divorced,Male,26-35,-123.0006857690672,B,-9.87547070483387,E,D,-14.589793691986266,18.75543057460277,1
Divorced,Other,51-65,-58.17286443239371,D,102.52937168579584,E,A,-29.01468407947406,-49.952076426912626,1
Divorced,Non-binary,51-65,177.29215881544778,B,-121.10903574374862,B,C,-45.19936396719875,80.40308464307842,1
Divorced,Non-binary,26-35,-19.142388559290158,A,104.00975977358358,A,A,29.570523265986765,-32.52395139669706,1
Widowed,Non-binary,51-65,-41.3751290750589,B,-7.451533332135911,E,D,179.84112672615572,-19.733272683495432,1
Single,Male,65+,-179.2920331736123,C,140.85655169835735,E,E,74.16163094852136,-59.33659503413432,1
Single,M,51-65,44.20318607593522,E,66.15620737583714,A,C,112.84809480430707,-26.634955012824697,1
Single,Female,26-35,-46.210366574275646,E,151.63574147602984,B,B,-142.3280849615761,-31.44448878497262,0
Single,M,18-25,-46.91046662099414,A,-58.54426173201684,A,D,-110.11375440716984,-48.251608784796076,0
Divorced,F,36-50,-182.90551347691598,C,27.969347393061632,A,E,-87.6516291706386,-12.261190673468883,0
Widowed,Other,18-25,-42.63907508216932,E,4.799852642851206,C,E,-156.6392470620499,-61.98629399639679,1
Single,Non-binary,51-65,9.475864320272326,D,7.519911516654969,A,E,17.842173030777914,67.18112863879804,0
Married,F,36-50,56.22195524934164,E,-131.1324500369082,B,A,13.576236733772657,-84.13924587270122,1
Married,Male,65+,75.95515740551755,E,-75.34107338193029,D,E,-182.30303134805004,-153.8899036192543,1
Single,Female,36-50,-93.66496136377795,E,70.26403524622167,C,E,-30.982155677577044,-145.71791250132463,0
Divorced,F,65+,-53.71137285313854,A,-145.4516577011743,D,B,-65.42533550190636,20.499029285473796,0
Widowed,Male,18-25,22.192428173057777,B,40.413532892737805,D,C,-1.7123375685181037,-10.77947554559557,1
Single,F,18-25,159.3451102721304,D,77.69110801017104,D,E,-100.47903833669696,-33.95100045213784,0
Single,F,26-35,-135.64863929439116,E,-143.7465593633884,C,C,-46.745821444584294,-56.746095361389706,1
Widowed,Other,36-50,-83.85474108764829,C,46.33624139970398,C,C,-288.99221541041754,-71.13471802932116,1
Single,F,51-65,87.41151186914111,A,-13.806111510594798,E,B,80.25278007438453,-10.026218469002622,1
Widowed,Female,18-25,316.6014593034191,B,243.69141686533374,D,D,-6.103901569527564,92.8628207471673,0
Widowed,Other,26-35,-150.40731602504215,B,85.45948141243873,B,E,-46.40651490098005,16.713487522898866,0
Single,Male,65+,-179.40095778739985,E,-10.50083657864778,B,B,126.16816997964548,-321.45746846885805,1
Married,M,36-50,-77.17019854267788,A,-3.3786680164420053,C,C,0.9536418097076544,-25.866197323877504,0
Single,Non-binary,36-50,88.02772224132252,C,-213.97327706686568,A,E,71.02456269987407,-4.708693878573811,1
Married,F,36-50,136.00841880848716,E,-55.34011065021357,A,D,16.20324651063404,-6.904691798579238,0
Divorced,Non-binary,26-35,-73.29739392130547,D,-44.342188214811706,C,C,-45.46491390214615,37.74377456043979,1
Widowed,Male,26-35,93.6556088975265,A,-77.97711921479379,B,A,-26.85148365324314,-63.6423583609826,1
Married,Other,26-35,-101.1984293116309,C,124.65831144621407,C,D,-74.37900508366592,-59.04438984711754,0
Single,Male,26-35,-104.39732325564559,E,167.28349751886086,B,D,31.403906397331916,-21.72673321146852,0
Widowed,M,26-35,-140.78121828737372,C,-87.24888528982271,B,E,8.351910240562217,-63.41895352856275,0
Single,Other,18-25,30.43847919814513,D,-214.0254952456989,B,E,-58.7535320484189,21.022214518221695,0
Married,Non-binary,36-50,187.02308537300664,D,29.55764239336343,C,C,70.810459383482,30.33166200962575,0
Widowed,Non-binary,65+,-129.07688269538946,D,34.41428286151594,A,B,29.423822569931097,-29.554270468472243,1
Single,M,51-65,-78.25735228770294,C,-45.48780387672538,C,D,-110.38461083488154,-2.995251663654573,1
Divorced,M,26-35,-115.28807104652456,C,12.267107423791506,B,E,45.84735176018956,-101.54335245274457,1
Divorced,Female,26-35,195.2242016167258,B,1.8162079974305985,A,D,96.68119170660523,33.36098917681207,0
Single,F,51-65,4.1859726304828015,A,-47.701197446034456,D,D,10.981255151335276,-75.12681400667985,0
Married,Female,26-35,107.18298630287674,D,-137.9451835957359,B,C,86.08634071420936,-45.92897057170834,0
Divorced,Male,36-50,-78.2176136218563,C,-14.758662407858337,D,B,85.45710877032137,207.01954678305023,0
Single,F,36-50,60.769909395916635,D,-117.9669383616109,B,B,14.787776446793716,-26.04258746397543,0
Widowed,M,26-35,-120.61856335486421,E,-104.32277745198633,B,C,208.9151229460967,104.1789256046597,1
Widowed,F,18-25,-218.9561219477886,A,-60.907845659669505,A,A,-37.749807733231705,-56.63849289731917,0
Widowed,Male,36-50,-34.607455842242835,A,63.65347814458857,D,E,7.019748600454237,45.88015251185452,0
Divorced,Male,18-25,-18.773075802082197,D,-9.021106152643329,D,C,3.5808146376713568,107.3710278575989,1
Single,Non-binary,26-35,-147.4684111840874,C,57.05380517637537,B,A,68.39959875586811,-130.57242249065246,0
Divorced,Non-binary,65+,-52.93504554566672,A,-90.56760189914147,C,D,15.77396623194209,50.73450628108858,1
Married,Male,36-50,13.266740544271647,A,-153.06923657368952,E,C,-57.98930322572178,-11.354247102723763,0
Single,Male,18-25,20.59580111974472,B,115.20672227079525,B,D,114.17451998263861,-47.47333739535779,1
Single,Other,51-65,23.122673112526307,E,-60.81026535434303,B,D,-125.6584838366278,91.0886862739408,1
Widowed,Female,51-65,61.6893958719284,D,-93.2205620127525,C,E,-6.186936516167629,61.46671746793435,0
Widowed,Female,18-25,-111.21477074082308,C,-5.820567615076947,B,A,61.0148051881925,-110.0594464811685,0
Divorced,Female,18-25,141.5962146530864,D,42.03571941907868,B,B,-52.50389899252702,36.65382689209422,1
Single,F,65+,35.18824830003663,D,66.64891302470079,D,A,37.34126134464228,0.5081572354895746,0
Divorced,Female,51-65,-114.74932270201283,C,-1.875956444030168,A,C,-69.97511552462424,108.48358213719929,0
Married,Non-binary,18-25,96.52610487405168,B,7.807413682878163,D,A,-39.94504506276305,-38.43070347642678,0
Widowed,M,18-25,-45.88803711151321,A,-305.97352204009997,B,B,210.41978889272593,-22.946795017008913,0
Widowed,F,51-65,42.3000714912347,E,139.14720216069466,E,A,-6.032769455948975,-124.99751867166458,1
Widowed,M,36-50,-96.39549053350044,E,30.015559291676695,A,B,74.03904833047098,-1.3684085567385713,0
Divorced,F,51-65,-15.150187332645626,C,-155.35975797863586,D,A,50.71950319946106,71.43823372793557,1
Divorced,M,26-35,1.7560881424673376,E,-81.94664557407911,E,D,1.2515387744999822,-169.40937832654527,1
