Gender,religious_affiliation,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,Other,Other,18.826229680363056,85.36443351957293,E,A,A,D,B,A,124.81425439096583,E,-22.636895579756473,C,B,95.72160094493168,-18.103345561774052,47.38749793664684,A,0
Other,Muslim,Black,-71.37396684512414,29.506480208311665,C,C,C,B,E,D,-17.94870364839874,B,133.5076887268412,B,C,-25.81298217111972,167.4353820207929,81.58010272296266,D,0
Male,Other,Other,56.60628456031556,199.6932155370354,E,A,A,B,C,C,-65.02048278079006,C,89.20066157627143,A,B,-65.66136554389843,-14.414547975048306,-63.90674312369733,E,1
Other,Christian,Other,-111.94869200156047,140.34322604768892,A,C,C,D,D,E,160.64324224781546,C,-39.69873368669777,B,A,-23.716175421423667,-176.95735398126087,34.469444181519094,B,1
Other,Jewish,Black,-4.60257079365927,196.59718667039465,A,D,C,E,D,E,67.32370524485339,A,-59.98741746380605,E,C,24.664016542427643,47.058310998937415,66.54803555225422,D,1
M,Buddhist,African American,-56.922696336779765,-21.1358314656928,C,E,D,C,C,C,9.598252771492415,B,-62.7264106970791,B,B,25.188059100447934,-111.5960346990661,-39.346717661361566,A,0
Male,Muslim,Hispanic,-177.57760585611783,56.39480474240434,C,C,B,A,D,D,15.030905807089509,B,112.50408765637707,D,D,-112.81173396287039,-64.23092236097897,-11.531546303557134,C,0
M,Hindu,Asian,-32.86945521696015,-13.442046123388018,A,C,E,C,C,D,-202.14535596731454,A,32.083989004347416,B,B,-175.99940252542717,-7.855668272366693,192.37098852937078,C,1
M,None,Asian,103.47982112746337,62.941182007419584,C,D,C,D,E,E,80.97500976769312,D,-13.272130514997665,B,D,41.99150886214586,-116.9726774111432,-59.881880773748684,D,1
Non-binary,Jewish,Black,-94.39354832369945,34.191893916704856,E,B,A,A,E,B,-73.72506819739458,E,-23.46560520364195,A,B,-48.294696676306565,-33.71904601147533,56.316480472577645,C,0
M,None,Asian,-11.193670689695532,-200.75189684720817,E,C,E,B,C,C,58.74822375025225,B,-7.453428131464403,D,B,22.665894809053302,-138.08429805906565,-79.02037679363548,D,1
Other,Buddhist,African American,9.399821172881232,137.71410654360582,D,B,D,C,B,B,66.16751444244659,B,-81.82986538011643,E,E,112.60628904506527,20.03636917812185,-10.662924552008933,A,0
Non-binary,None,White,2.8047708038623047,-84.20935279791715,E,E,C,D,D,B,32.240875371263776,E,-97.36745944987535,E,D,131.28760100476424,131.14336498774543,58.50532707618936,B,0
Other,None,Black,38.29393072318726,-55.03863207563049,C,E,D,E,A,D,-96.54896481407955,D,107.59685992743174,C,C,91.3955417317189,48.55510754931004,-132.61190018314338,A,1
F,Muslim,Asian,-39.110282310416345,39.58659226603773,C,E,D,E,B,D,132.50412425303026,E,-116.10013350060208,C,C,28.669056118417135,18.488783439848586,50.195625775204554,B,0
Male,Muslim,White,-21.75344810468906,67.33523413589909,A,A,A,B,B,A,-93.79657029270912,B,-3.4619851456152597,B,B,3.943634814817456,-85.84083182157399,-83.9917254997106,B,1
Female,Jewish,Black,55.1514595054852,33.51292230665497,E,D,D,A,E,B,8.151562085934962,C,-152.1967835395761,D,D,225.65207401582964,-76.19091048640402,93.12678699575926,A,1
Female,Jewish,Asian,-34.09110192710505,165.64522981156637,B,B,A,D,B,D,59.51237234420462,A,-6.224049375147052,D,A,148.96988300319674,-85.2001519262924,-63.647483602118015,D,1
Non-binary,None,Black,-153.44540148605236,-247.8600214563486,E,A,A,D,C,D,-65.39013152386022,E,-80.51729356733797,C,C,22.04526638881749,-18.886762667567595,135.41629668068995,C,1
Non-binary,Jewish,Other,-41.54981223044911,3.4209212732480383,D,C,A,D,A,A,-42.715092299263546,A,-148.00796465107814,B,A,-57.46388703250766,156.09924586510832,-73.10240866070053,D,1
Female,Jewish,White,13.317264548017974,166.66472770717922,E,A,B,D,D,E,55.10482786643314,B,-10.009556946137275,E,C,57.145485456278976,-209.7442460647041,-63.238733835280655,D,0
M,Buddhist,Black,52.367861990637735,-99.50716539716731,D,E,A,C,A,B,123.64451038202388,E,-130.37178319726968,B,B,18.499978689510048,155.4957100773617,-138.49322155934806,D,0
M,Hindu,White,-93.37943710926801,-99.77657379897632,B,A,A,E,E,E,-65.76487826685955,E,-130.71520270343743,A,C,-120.65608998565678,-90.10092163458881,73.38803855922829,A,0
Female,None,Hispanic,96.45674910348735,74.68901984065458,D,C,B,E,B,D,-104.4863735747595,E,10.977486798124158,C,E,-283.52075870120547,1.0262244186968281,109.83961664522562,E,1
M,Muslim,Other,-59.106197417885376,35.56397597271065,D,D,B,A,E,B,17.903331497527635,D,-122.5124676734104,C,B,90.55751464555797,108.85684695920075,-28.054611242783817,D,0
M,Jewish,Other,150.00727868662418,-50.040533886872666,E,D,E,D,D,A,-14.338997800725895,E,5.861864493905553,C,D,5.704046038480565,-19.062798416220865,-52.92949553960858,C,1
M,Buddhist,Hispanic,75.45512267491857,-54.945389394179514,B,C,A,A,C,E,12.964470108191422,A,75.91359988989275,B,A,17.330785864576633,29.55292956363977,-76.65067841822308,C,0
Female,None,Black,-106.59401193481897,-17.293610848664205,D,A,E,C,E,E,49.12219293624565,B,138.9210480430653,A,B,-149.75329528475035,-73.62157416595801,81.31711750803873,C,0
Non-binary,Muslim,Other,63.36924770559064,-77.20807005838964,E,B,D,A,A,B,-22.28991546622059,E,85.81302280987863,D,D,-101.11098591852463,-129.85981541782726,-172.6770114157971,A,1
Non-binary,Buddhist,Black,164.58047068469975,-216.48783285213557,A,E,C,B,D,E,35.64037021659851,E,-11.788398409415038,A,B,179.4013308780465,115.30309679420023,-124.21915588583235,C,0
Non-binary,Buddhist,Other,-134.31081809841115,63.04978847935384,D,D,B,D,D,B,111.09638210854258,B,4.9095080850788255,C,C,96.98226716745197,-114.86643406704367,-126.01921409811696,B,0
M,Christian,Other,-203.9066438514069,-57.528365434329174,B,D,C,B,C,C,119.7346515410191,D,-169.0209559613362,A,E,-11.594359447707706,119.0276231576274,25.222896793482462,C,1
Male,Jewish,Black,-13.364090809025129,-39.58776578581008,E,D,A,A,D,A,45.70008227833554,E,110.1188555261652,B,B,-43.82353379292206,-83.3177044404787,-159.1872317006412,B,0
Non-binary,Muslim,Asian,110.00385982012679,74.75544528613179,D,B,A,B,A,B,-32.84502413670088,A,-92.07741843904952,C,B,-94.34726407588107,201.44477026010338,80.60364524622965,C,0
M,Hindu,Hispanic,-61.30871094696017,-145.53385039085939,D,E,E,B,E,C,-11.456148809865233,A,-48.495058448663556,A,A,64.88008745250912,-36.02756554824167,-137.268961234888,C,0
F,Christian,Asian,21.9353302703515,162.05042000184332,D,B,B,A,E,B,-100.47266873876113,A,20.744788305552305,E,E,-291.39973459513413,-81.82997742216226,-178.13071481790934,E,0
F,Muslim,Hispanic,-131.52534257164973,-72.33335590472953,A,E,D,D,E,A,-36.443486603949815,C,42.04557094614245,D,D,121.2180497775438,23.523713368801378,116.7095894903834,B,1
Male,Buddhist,Asian,55.65638387431904,-13.595807097389411,C,C,E,D,D,E,137.82307653938346,D,52.51583679688002,A,C,44.48452534610329,9.844671533493427,-41.574252415342244,C,0
M,Jewish,Hispanic,96.22383158855699,26.15521143532685,E,E,B,C,E,C,-62.39863923224708,D,-31.902670540666556,C,A,-28.055944248790286,-51.04604836155,67.35222555551267,C,1
Male,Christian,Other,-86.48713781320726,-69.59420082340979,D,C,B,E,C,D,27.934811976299283,E,13.456593396689565,D,D,67.63794574963975,93.41306555861614,44.67886620560963,D,0
Female,None,Hispanic,-34.10500756661408,20.81215662204793,C,C,B,B,C,B,-222.5889396755075,D,-33.30175963924466,E,B,-4.066283635078132,8.350485731198628,19.327389253059472,B,1
F,None,Black,63.390492258445306,-213.3550866526796,D,B,B,B,D,E,89.87166586584479,B,-139.46219826245095,E,A,105.87804415639125,28.397969962395564,-80.52082370831891,D,1
Female,Buddhist,Other,-223.50114550394528,47.0828820297328,A,B,D,A,C,B,-52.690360085035536,C,-130.13361421764824,E,D,151.58958240529776,-66.42761102358622,29.23028236903621,D,0
Other,None,Other,82.08118802591548,82.39101257613032,C,D,B,A,D,E,-38.65857197443452,B,4.420683192765206,C,A,-63.4198489814983,90.71874625886332,-125.3522436064937,E,0
F,Muslim,African American,-101.45522480362015,-0.03859350465822104,A,D,A,E,C,B,-151.22044867938192,E,328.5520168933365,B,D,280.3918130195314,-135.23004156208776,37.21367026099861,C,1
Other,Jewish,Black,-3.6320401632208608,242.609217006711,D,C,D,D,D,B,124.36880861210635,B,-16.318688777886823,B,D,-78.22696274023949,28.626902424051348,-62.70403426880131,A,0
Female,Jewish,Asian,-10.620837309764644,-81.28850447651308,E,B,E,B,C,C,172.35925556886573,D,-103.05114963145807,E,D,90.14234321476931,8.494525524810888,20.428185422597966,E,1
Male,Muslim,African American,-119.92708943924954,123.94775895068746,C,B,C,B,B,E,223.88893924184327,C,21.52138081167361,B,C,16.151277701830686,-11.413592550327568,54.46035040060393,A,1
Non-binary,Buddhist,White,-18.28559784009728,207.112452947635,D,E,D,D,D,D,-93.13805058432342,B,3.225677622622853,E,B,-233.18236553508535,-79.62864378935824,-93.6781415436942,E,0
Female,Jewish,African American,-2.1677191125848463,16.08838089447064,C,D,E,B,B,E,-30.354019973283837,D,-182.9339024723378,E,C,-140.00189905180576,-76.27670178195251,-142.0356196191876,E,0
M,Jewish,Asian,-10.034547834637655,-6.059731198018634,C,C,C,A,C,A,-113.67435151520861,C,43.81224317190072,D,C,-47.322127467479156,-21.91939047727758,-120.5843583525737,E,1
M,Buddhist,Black,-11.543176526800139,107.25969322198772,B,B,C,C,E,C,-112.26072769992068,B,-57.627554065984974,D,B,85.83441270864739,129.16925459726312,-40.214151102255705,D,0
Male,Muslim,Other,11.929097409168675,51.42588853275084,B,C,C,D,E,E,76.76900228210388,D,-77.78422732614432,E,D,-22.701504060423755,-182.8980253258877,-17.17996375229605,B,0
Female,Other,African American,-151.6777735851375,-7.151062519963661,E,E,E,D,D,C,104.45180749726633,A,-94.06477980300916,A,B,-119.22883564258413,110.58693328888137,-73.7184894681522,C,1
M,Muslim,Asian,-70.35963233866092,-137.7459896974006,D,D,B,A,C,C,103.13245445989423,D,-7.177080983719017,D,A,127.1565413761766,-6.781695873324967,33.11115598974858,E,1
F,None,Hispanic,-158.02567985889928,-132.49758521177358,E,D,B,E,A,D,64.46353852863103,A,138.7968106313944,D,D,162.36659502376628,12.572471635205137,68.18549085857563,E,0
M,Jewish,Asian,-110.59304338436895,-18.029399304698952,C,E,A,A,C,D,-138.54376987567463,B,100.84457921624761,C,E,22.89069809461729,-52.86285129916497,75.77784956942118,A,1
F,Jewish,Asian,32.65649439982221,21.921683129278605,E,B,A,E,C,A,-43.52818838132953,B,-78.98297620814498,C,C,-166.12007557704797,25.124075848471815,-16.14684310343562,C,1
F,Christian,White,73.10003427545168,72.75300959871626,E,A,B,A,E,B,-15.183638466824728,C,-115.66093645838708,D,A,-38.46643542443087,31.775130145675835,-38.43144903360488,E,0
F,Other,Other,-134.40989457348863,71.71631348278929,D,E,D,C,D,D,-77.40485827164024,E,-128.81270979882092,D,A,178.4716833809221,-104.90110696375325,13.154438409292323,A,1
Non-binary,Buddhist,White,-38.714470642746605,92.03610488318805,C,D,C,D,C,D,-82.63664875983633,B,3.5702566878591795,D,E,-175.73160889138703,168.83931341185104,80.1927310079461,E,0
F,None,Other,-86.28001210749756,31.423358205705853,D,D,E,C,C,E,-90.97703299364301,B,-37.361286606181295,A,D,-28.799669079714533,60.59516243716646,-113.26347573142328,C,1
F,Muslim,Hispanic,56.753259275769594,-87.5444232768324,B,A,A,C,E,A,97.13949545638113,B,99.49878453330304,C,C,146.37934096351347,185.15401858022423,22.28539825087414,E,0
Other,None,African American,-71.12441704941406,-93.69966145908954,C,E,D,C,B,E,-144.96675307202727,A,30.641086580508208,D,E,0.3042375237869341,-57.400350184200164,-57.60825351904204,B,0
Non-binary,Christian,Hispanic,-33.691828636485106,-63.55486660915977,E,D,B,E,D,D,-114.63288124333167,B,-15.164953488533692,E,C,15.897550589790557,-158.67307974157333,51.066393378002026,E,0
Non-binary,None,White,159.1970085907308,-50.927886290806754,A,C,C,C,A,D,-202.46039203643713,D,60.376232457455345,C,B,131.96810631472255,-76.82023376475917,85.80151377892466,B,0
Non-binary,Christian,Other,-58.872374200954106,-43.41165671081587,E,E,A,E,E,C,-131.54607181792014,A,142.10660580144585,A,D,-43.43488656232944,-125.94344775427923,130.56345963560082,D,1
Other,Jewish,Asian,-97.43277731724646,238.71109046988917,D,A,A,B,E,A,-58.061844854587655,A,-168.27794857863512,C,C,-142.45411418005455,-44.492444061141484,-53.84545198041085,D,1
Female,Buddhist,Hispanic,119.49211423531187,129.87734406697356,A,C,E,D,A,B,62.24661940154025,E,4.571352686380484,E,B,-23.4704691864494,-14.695058255711055,15.901101600287623,C,1
Other,Hindu,Hispanic,-63.48350785982686,-92.52961764606728,A,E,B,D,A,E,90.60826382322071,C,58.44339240258155,A,C,46.31202198078145,-206.24261891934043,-150.40774859596112,E,1
M,Hindu,White,-34.166683096224006,153.57125540214915,D,D,D,A,A,C,25.096935952105444,B,239.7196183461536,A,C,-163.76195193648454,-23.541447113456123,-46.05690887789321,A,1
F,Buddhist,Asian,-18.57445299391356,58.02179771004097,B,D,B,D,D,A,44.64656226217155,D,180.10704938649232,D,C,-30.85280445944536,21.096702627580203,-149.15703558626635,A,1
M,Jewish,Black,-52.75086728767441,41.72006248034376,A,E,D,B,C,B,-77.04586670347923,A,9.47361558280608,C,A,-62.15545396312089,-204.33108215999818,-30.550830391439547,A,0
Other,Muslim,Hispanic,-103.97862970034133,69.5974668613638,A,D,B,C,A,B,-5.01743061855948,E,170.1202919630355,E,E,-214.93174897656536,56.62283122069967,64.44797157580122,B,1
Non-binary,Jewish,White,-135.69196876429174,178.539856891843,A,C,B,A,A,C,-29.736006805579724,A,-8.077312398748255,A,B,-13.496598018413003,144.0960236023135,-212.96065694446904,A,1
M,Christian,White,65.31903299337249,68.8759950149436,B,B,A,C,E,A,-166.4811433479737,B,-90.5573557452794,B,D,48.85454330058012,38.338105160819794,-68.47761069065669,C,0
Other,Muslim,Hispanic,10.691571805577516,16.34543162859198,A,E,A,C,A,A,-63.765101902363675,A,56.46889128913545,A,C,23.69411855815902,-127.01038994520721,98.95408686928306,B,1
Female,None,Hispanic,50.536738716870865,115.76091366780261,C,E,D,C,A,A,-22.361371795534048,C,-40.411966953964054,D,C,-73.86360134181842,83.9398195634869,-34.58899740740258,C,1
M,Christian,White,46.062601909872534,34.430020159242794,D,D,C,C,D,D,182.5398059816089,B,35.45009695256104,E,A,-54.03617150955793,10.32357801625699,-141.68795505614548,E,1
M,Other,Hispanic,4.359033505155862,-59.40647992682948,B,E,D,E,A,A,-15.336892100474753,A,-168.04249800071906,E,A,-64.86803885670281,-49.79381393866759,-25.713995797434986,E,1
Non-binary,Buddhist,Asian,39.92267232477153,-104.75035016588615,D,B,C,B,C,D,-140.7567523846441,B,30.20587823447891,B,B,-38.78853583675233,-40.64134031909123,-51.598913203179094,B,1
Other,Hindu,White,70.42191417885546,75.35167837306128,A,D,B,B,B,B,-55.9192475524402,B,-26.834657516689038,A,A,16.11710941703707,-6.693812902012776,-109.28051963888652,B,1
Female,Muslim,Other,-64.32623659687108,-4.563787179110788,B,D,E,A,C,B,-102.65093618365795,D,-4.548206964001884,A,B,115.17770238962855,-17.14816175283345,99.10240273267861,B,1
F,Buddhist,White,-85.90789364739653,94.96737002881372,D,C,D,D,E,D,-151.5409079870447,C,-71.1487303356896,B,E,102.40173349569042,83.9984206784177,62.85634398289709,A,0
Female,Other,Other,-97.78010595085554,-34.69454344798067,A,C,B,C,D,A,28.864012218133954,E,6.146979599233639,B,A,15.630491672649041,122.39177046231356,-32.88057410915565,E,1
Female,Christian,White,-171.49133722833295,17.67372877888747,E,B,E,D,B,A,-32.69341144471481,C,63.322389465921304,D,C,69.93636486006368,79.30520074004053,104.91781339695099,C,0
F,Hindu,Other,-11.813411843376178,-91.39608389742475,D,E,A,B,D,D,-111.27948469709501,A,70.72386489096156,D,E,-78.88594231457682,14.346204526961603,55.66590521656123,E,0
Other,None,Black,15.63746598672581,282.01756954847957,C,C,D,B,C,E,-26.450825569983504,C,-105.31580350229825,E,B,-58.70133768794486,-19.022286700646017,103.9990699765882,E,1
Female,Christian,Hispanic,27.954815395109545,151.11506728672634,B,D,C,C,B,C,202.4998392055692,C,-27.242882630084182,A,D,121.21277463988285,-59.69032335152368,-2.244435296965068,B,0
Other,Other,Black,130.05420177297736,-132.05960889037425,B,E,E,B,B,E,84.87266387332588,A,24.48770477714566,D,B,-3.788342278674976,16.043450022418405,-64.47431573863757,E,0
F,None,Black,-5.4705871314868455,-3.387347106448098,E,C,E,C,C,D,-86.08078551521163,C,-70.56440672554271,B,D,103.60661375263828,62.74862559079221,8.581087134471924,E,1
Male,Hindu,Black,-148.92077154487714,119.67083597434534,D,E,D,C,B,A,29.37966078286661,C,135.94077369685337,B,D,-140.32500946190564,111.75568538678446,-97.08248120317263,A,0
Other,None,Asian,-16.048760276742073,53.430147482048426,A,C,E,A,D,C,-166.88269813776034,C,135.19732060700707,A,B,-54.389844461139006,32.51134172960997,85.58959640901908,B,0
Other,Muslim,Black,-6.991751462262287,41.78958074416709,C,A,E,B,A,D,210.57481700733067,E,36.204497468823895,E,E,-83.33047653538607,-93.12512045861673,-172.74040186555598,C,1
Male,Other,African American,69.58937891385385,4.006608632100413,D,E,B,D,D,B,-31.815916114850083,E,126.11715874290302,A,B,-126.42712109281065,33.44570473772835,26.90768673675845,C,1
F,Other,Asian,-5.207994867956896,-54.48463574830159,A,C,E,A,D,E,-44.1684973898438,C,-6.422317512113092,E,B,95.66084749146229,8.596779216300485,-89.01364101904664,C,1
F,Buddhist,African American,166.90517584348157,-159.3363264462835,E,A,B,A,A,E,-13.238144106346969,C,55.139888192747144,B,E,-13.53580951917947,-19.890446305278452,127.3763571512732,B,1
F,Christian,African American,-167.5945751330776,-13.00245420700444,B,E,A,C,C,E,-2.7892633876719413,D,42.37765956931211,A,D,42.92486527818772,-56.90579770613014,138.25916338511132,E,0
Male,Muslim,Other,9.118330668481013,120.9592423371207,C,E,A,A,E,C,-134.7589761861928,A,12.028163997203444,E,D,-20.14256570147771,180.81111834255663,59.76717648384893,D,1
Male,Muslim,Hispanic,87.83195471813336,15.247211597705206,E,A,A,D,A,E,49.22860106780424,E,251.9952921831169,B,B,149.97508334844306,-163.89569734550074,136.4613710043637,B,0
Non-binary,Hindu,Other,-75.22967744551161,282.53568369121933,D,A,D,D,A,A,87.32086280907853,A,126.55086944243352,A,B,-50.541791703003405,198.9164163169367,-13.626028307987067,D,0
Other,Muslim,Black,-64.70609470379326,134.9792199491263,B,B,D,A,A,B,-125.62807033757468,D,-16.60505166673851,C,E,5.844731824313917,-21.773808011946155,-76.45739036574858,E,1
Female,None,Hispanic,-34.478102353607255,-65.39390492497617,A,B,B,B,C,A,-32.772875820428915,C,-144.35199261030306,C,C,127.50173046900683,85.3341732042615,-152.4737553053023,C,1
Other,Jewish,Asian,48.88225770605396,13.049446954743244,E,B,E,C,A,B,-49.26243661163494,C,-100.8667155022811,C,B,-52.34327913717986,-69.86748074094666,16.746664472135343,D,0
Female,Other,Hispanic,102.04250340217472,-26.017984930136073,E,C,C,B,B,E,-155.69280005735433,C,81.23892132422117,C,A,38.79062155023419,39.49038009185954,-71.15586843486413,B,1
Other,None,Hispanic,147.7894583782227,-99.63281538709464,A,A,D,D,B,D,-117.4108216199376,D,37.090785769435634,D,B,81.00111477650672,139.68866487891333,56.179492987767574,D,0
F,Other,African American,-45.06892817345684,76.46913012467004,C,E,C,A,A,B,338.55144298507014,E,320.2400581080237,D,B,71.51203237782762,34.619331668920765,-71.62314989560382,B,1
Non-binary,Christian,Hispanic,-161.5729998340586,48.83573819381301,B,C,D,B,B,D,-122.7599461061498,D,206.21955755095408,B,B,-81.7174033206524,-89.50055485066706,32.6494388655796,C,0
