civil_status,sexuality,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Married,Other,Christian,61.459815736157864,-112.93039602581602,-111.77526668261326,2.759847261089336,-46.77900102868552,D,C,-46.886402252224784,D,E,A,B,D,-112.2332193111083,1
Divorced,Bisexual,Hindu,-89.53521799561031,152.37988756088598,72.35401410430389,-42.16214334006095,26.58454412066217,C,B,195.33654519342997,B,B,D,C,A,-90.16578841188291,1
Single,Homosexual,Christian,27.84623586126252,-14.955457359695835,-43.046951043405976,-94.21405852661832,-41.72871999209578,D,C,-159.97762726457765,A,D,B,C,C,-92.34598235988472,0
Divorced,Other,Other,-104.24645852208754,-98.73564368194437,90.88944357490405,164.4513899290226,95.38111327410333,B,E,140.47069945735473,E,C,A,E,C,-65.07501278972778,1
Single,Other,Jewish,-37.655575005926075,31.360756981226352,-34.91866614222805,65.78054118565416,93.8157494902622,C,D,27.14227724815452,B,D,E,A,D,107.24821045134397,0
Divorced,Other,Other,-209.92706302662293,-144.96538404392976,-121.94501058689107,17.813598437002387,1.2927915446380869,A,C,-69.20513404742834,A,A,C,E,B,85.12569928479974,1
Married,Bisexual,Hindu,44.90455050282855,147.83243908251654,27.031390095547437,-175.4653726003879,-179.39908832686828,D,B,-18.219552497533773,D,B,B,E,A,16.452230843493155,1
Widowed,Other,None,42.270825389147184,-183.32162504539141,-25.416854807297245,-14.541409230587824,57.78511734541566,A,D,-18.338062144905464,E,A,A,B,D,-88.86690476453323,0
Divorced,Heterosexual,Other,-3.9150484212814125,-1.5762257009907208,39.96551246400123,110.74126107766675,-123.49480067819094,B,A,-126.77323040004758,C,D,D,A,C,235.6605813263718,1
Married,Heterosexual,None,24.108868616944203,-108.74791454644554,53.74547704799363,-159.11684667702198,-28.719234939807492,B,D,-116.54370058918893,D,A,C,B,C,-36.02574540304513,0
Single,Homosexual,Other,38.917836951126034,107.2186758552751,66.03941657991597,35.985256538382934,24.28684551197714,A,D,-135.08330094686417,C,D,B,C,D,-208.62128858298732,0
Single,Other,Christian,173.08268622857204,133.82056383990943,17.5440320075177,-5.777523513796353,-337.8979098179847,A,E,-181.2065744823486,A,E,B,E,E,-225.1315198940589,1
Divorced,Bisexual,Other,-109.41235737628523,-1.0486218874663382,-28.02811600241803,-2.9137689894588465,-3.5245849542741987,E,C,81.71370770796955,A,E,C,B,C,-127.587215430688,1
Divorced,Homosexual,Jewish,-141.5204872123352,58.361985661720375,-30.210025963594482,-127.55977401626588,-46.59788634023284,A,A,-87.81486538315943,D,C,B,C,A,-166.08766696087426,0
Divorced,Heterosexual,Jewish,-40.21502254576446,11.096994467683928,-19.2060428314117,3.876982133702933,79.78841304941837,C,A,-7.878809809380863,B,C,E,D,B,-7.494142576942851,1
Single,Other,Christian,-107.37341256218869,-9.29807922967781,33.42242248136043,-51.834528790255995,-79.59860546038459,A,A,135.67301686741897,E,B,C,D,A,87.4142643356705,1
Divorced,Heterosexual,Hindu,58.11353095966457,174.46524684758424,-82.10383401750984,-31.184198618917502,-96.2158548907006,D,B,-19.199915375437893,C,C,C,D,C,32.871820084535344,0
Married,Other,Jewish,-35.38444439088689,-14.61674958538445,96.43228163254692,-32.911097177683835,-0.3014876808908269,A,B,190.22245586087462,B,E,A,E,A,4.065207340004653,0
Divorced,Homosexual,Hindu,35.76418421568492,-78.20254306169603,114.77743188571255,260.2238556507189,74.13486357883863,E,A,59.40835532768456,B,E,D,A,E,19.789682137953307,0
Married,Homosexual,Muslim,-71.34969116882812,-208.60522290634256,-96.62751087649869,-159.68343592103267,261.6062667388678,A,D,-38.6173389608796,E,C,E,B,D,116.95567455400821,0
Widowed,Homosexual,Muslim,-65.45303093575696,292.01780416474554,45.02535012848754,-102.02894808293854,48.00818995755145,B,B,70.34732464290575,A,A,D,E,A,148.3590646263759,1
Married,Bisexual,Muslim,-33.585610723211396,9.550011734324176,-148.12422715499457,-165.96417063397445,-80.15152639563104,B,D,-81.34013274609708,C,A,C,E,A,216.42337374381606,0
Widowed,Homosexual,None,-18.774435530290155,57.943795673367504,104.03856585722883,7.813009387990268,-121.80893686827174,A,C,45.40953229387253,C,A,D,C,D,23.988504832257306,1
Widowed,Other,Jewish,-3.0471363331364283,-63.95562489048333,35.36064248179672,-34.33705236409407,-6.554846069071097,D,E,13.542809612665737,E,B,A,B,C,61.87524771296309,1
Married,Other,Buddhist,-56.400598462403686,-78.76798753188467,14.826672068232597,-99.73716732997815,55.66815846695069,A,D,16.762073733956807,B,D,C,E,A,-45.400822353997896,1
Single,Heterosexual,None,34.63746959235727,2.5668912499462753,-23.786619077629766,116.63119310578975,-122.9653029459387,B,D,17.03075388948693,B,C,D,E,D,96.16961453369699,0
Divorced,Bisexual,Other,4.680923303397601,-142.28165706292094,48.141572600596945,192.1812219871344,-153.41579006618053,A,B,-38.91926226470608,D,B,D,A,E,158.80117361102688,1
Divorced,Bisexual,Muslim,104.6359393441796,190.2934590918632,2.726084341776051,-50.95440312832346,130.5587643322665,D,B,22.546259231913357,B,B,A,D,D,-11.264794558912053,1
Single,Bisexual,Muslim,-160.95815745496304,86.67738450990873,107.1350604627637,180.27436181799717,103.25859827303461,E,A,252.9478621918073,A,D,D,B,A,58.48146409348492,1
Single,Heterosexual,Other,-102.09983150202923,-76.78472665273888,-63.71606075680912,16.240213914922972,-24.402818720471377,A,A,-100.91144249662267,E,B,A,E,B,4.960984035222112,0
Single,Bisexual,Other,-5.9862444818048335,-120.74615418739513,-73.28527841089229,5.623156086810989,-72.91497234988793,C,D,-21.471974117414838,A,D,E,E,D,70.9207632838399,0
Single,Homosexual,Hindu,-32.55394243399488,37.543790244932254,61.94912892553781,35.6314129012066,158.7323325622543,C,E,216.07471125717072,B,E,B,C,A,24.703482269661954,1
Divorced,Homosexual,Christian,19.038872719397332,82.70607589939056,-80.97122289101642,-32.41968914105433,54.524298745289975,E,A,-108.48309014862323,A,D,C,E,A,227.10666604837022,1
Married,Other,Christian,80.22831688279352,73.08234597631709,46.84586564871333,-38.055076189979246,115.57917725883355,A,B,90.78016369021037,C,A,E,A,E,-23.93288926740166,1
Widowed,Bisexual,Buddhist,53.4859637235675,-183.432795997994,1.26080792715341,-55.332299653093365,32.71569644357663,E,E,68.84558634489723,E,B,A,A,B,95.69581175425245,0
Married,Other,Other,-92.2179526843694,-63.16091680154118,-171.85148663786023,-23.709806818668802,-16.310840752230355,B,B,179.02612256273588,A,D,C,E,E,20.54173506312955,0
Single,Homosexual,Other,156.24903464581413,-41.78868936552729,68.32083182837675,39.64154630725769,20.854096234280572,C,A,140.4024850089878,A,A,E,C,D,49.97610918928706,1
Single,Bisexual,Other,212.119939713213,-38.557311309709306,99.71461609082498,-158.3151093223333,103.30138269612401,E,A,-7.996446926628301,B,E,D,D,E,-93.26120631702761,0
Widowed,Other,Christian,-61.00908187104794,-41.34327213580523,8.422759493727668,106.78423026934773,14.179743440494534,E,A,22.703740294926313,C,A,E,A,D,-105.82182518395722,1
Divorced,Other,Jewish,152.21213767737788,84.10789850749184,9.573155679708915,-79.44982423425161,-157.48751089772844,A,A,-43.670130373847925,C,D,B,A,B,78.29833902242423,1
Married,Other,Muslim,-200.38520921487878,-16.99426855016406,-103.52045487559569,9.996686093756917,60.42701406996589,E,D,-27.972483408124432,E,D,B,A,B,-1.4488641702295366,1
Divorced,Other,None,-161.26236753159495,85.68368966515585,84.87041841689657,152.04225404988964,-66.08431909208797,C,A,-64.57952716994491,A,A,E,A,D,63.53317096639957,1
Single,Bisexual,Buddhist,-56.1037039571254,-89.06380523757736,-75.76449622326894,73.33093793062423,-84.82642210836669,A,E,-99.96092568449461,B,D,E,C,A,-89.74991489061193,1
Married,Other,Other,-88.30873729532927,-110.643998574825,43.53648409526621,-57.82126379331719,-31.45826603592638,E,D,-195.58764456428625,E,E,C,A,A,25.831496650958226,0
Married,Bisexual,None,22.56141006204531,-76.88864035298815,-51.94059603902838,94.17065163405256,48.29611607873703,A,D,-36.15090550840227,A,D,E,B,D,92.2771763757169,0
Divorced,Other,Muslim,98.98220833711858,57.59551342560806,37.21964008177166,23.38795492709613,208.5754251945485,A,E,-31.26132824193999,D,A,A,A,E,-172.68892629286117,0
Married,Heterosexual,Other,53.06373607049252,12.515632031784985,69.72600383441035,-191.17855426443776,30.07360697468427,C,D,66.38290350436637,D,C,C,C,C,-110.41456417889692,1
Divorced,Homosexual,None,-74.94479591120862,5.216375045012107,-10.259610427606402,43.96535297458424,-83.26215037614418,C,E,-213.71078938011738,B,C,B,E,E,0.045578977664594345,0
Single,Bisexual,Hindu,52.23100213906833,1.7371888337133532,-174.42029471356847,-93.28222316288908,128.8983197622355,B,A,133.20295064010259,D,E,E,B,E,35.02179028067462,0
Divorced,Homosexual,Other,-79.31144263945,-79.14729865542304,56.22291020488392,-1.524690076556644,47.53927110131411,E,D,-69.34268181129649,D,D,A,C,C,6.1889914972281685,0
Widowed,Other,Muslim,-152.85006047554853,1.6104460629544508,100.09910788531968,-62.13265205283582,1.9937214585963765,A,E,21.71399076198421,B,A,A,C,E,151.54275311424203,1
Divorced,Bisexual,Christian,1.1040749205465785,-99.57094444539591,95.99624482819097,8.723016979004546,-29.41448081345329,E,B,30.8156545192896,B,B,A,A,D,29.895909320401987,0
Widowed,Bisexual,Jewish,98.88922560301042,-64.88206295772815,-125.65162737245308,73.60520335821501,148.82949040806912,D,A,-116.78825626367284,D,E,B,E,D,-68.36598659275984,1
Widowed,Other,Muslim,20.68453717398326,-8.192279334899663,43.51538585395368,105.98249008889134,128.01945483558035,B,D,93.94083529157548,D,A,A,D,B,36.052668657426814,0
Divorced,Bisexual,None,104.35701206836336,-62.081864152569665,-4.247727412392152,89.56761637593895,79.59534393621983,D,B,133.08207782093072,E,C,C,B,E,105.49282620760884,1
Married,Bisexual,Muslim,124.54423454146612,94.49307569846002,4.713284656282872,105.48876930583069,275.8176001830296,A,E,155.17459597299847,C,D,C,C,D,263.2783076773945,0
Widowed,Homosexual,Buddhist,-13.429701553779816,-104.89282583416393,-15.767603868499652,-39.94503307347009,-117.11072830680797,A,E,-63.181412532732615,E,E,B,C,C,-51.90949067511171,1
Divorced,Heterosexual,Muslim,-129.08843615759528,-87.34932227605921,126.61681482232758,-146.89079549349884,39.34119618560113,D,E,63.43448364950116,C,C,B,A,D,-74.99584270462104,1
Widowed,Heterosexual,Other,-65.97334365482556,115.98019608383542,110.07328025227983,-20.36463457616016,-146.03768500782482,B,C,61.11708163081673,D,D,C,E,A,-43.08999974533795,1
Single,Other,Christian,-60.801318663022684,0.7889069964983801,62.71197422662438,-60.018362088053536,-43.3480912763255,D,E,48.279979796957726,D,E,E,A,C,-1.0832026723169517,1
Married,Other,Hindu,11.191472054289067,110.41015104165504,61.11544996190088,-34.180352185373394,48.07943035385388,B,A,-83.26038735571528,E,C,B,E,B,-57.268533747957676,1
Single,Other,None,-8.13381541384331,-118.62360333030229,-154.86553053650815,34.09124465266413,-28.654162654481414,C,B,-76.08660165632529,C,B,D,E,A,-39.51817099624681,1
Widowed,Bisexual,Other,-145.40643415661287,-87.99274053210833,2.6284528798116353,84.87709390526362,-152.38781671892673,C,D,101.15474991751779,E,C,A,E,B,-112.17531221193227,0
Married,Bisexual,Other,-35.55358683832486,-208.98433926367974,78.46996289723911,227.4847533577342,62.159736278722946,E,E,39.48620062459904,C,D,C,B,D,-27.624818664471118,1
Married,Heterosexual,Buddhist,44.73749221632307,-79.91830973382321,42.38158215932123,-39.904717311070634,125.51529139660995,C,B,35.84746192628326,A,A,D,A,E,113.9700111849561,1
Divorced,Other,Muslim,-23.64132736922157,-143.2893186045452,-21.87198982059248,130.29332897209758,-117.69291294363163,E,C,-177.6973880902002,E,D,D,C,B,53.18972071483087,0
Married,Bisexual,Muslim,1.9847869652020813,61.22502582249366,49.65440243934539,-8.742902524189173,90.03539780502462,D,C,11.233953471988167,E,E,C,A,C,-167.1439347858589,0
Divorced,Homosexual,Jewish,-101.03820506588002,-63.60568267939283,30.188073557458022,-127.4420090085324,-165.2645669282421,C,D,8.692374003564739,A,E,E,C,C,-75.31600026182002,0
Widowed,Heterosexual,Jewish,-14.534113441938215,183.2123258511439,-100.13936972417936,180.46075043425566,84.89220576708311,B,A,100.64745088484146,E,B,A,C,E,100.20333254536382,1
Divorced,Other,Jewish,14.56148322822257,201.19242157633286,-125.29351199466244,286.108896297767,116.87313620202686,B,B,36.107431067444814,B,E,E,D,E,26.543728142713956,1
Widowed,Bisexual,Christian,-44.732910833814614,-133.46266634432712,142.40389147463657,-16.27303924490335,-196.92492246009036,E,A,-9.32305983448837,D,B,B,D,B,100.15891844574479,1
Divorced,Homosexual,Jewish,45.27244432494519,1.1119915082934868,-65.59863378690886,-37.9549298918417,-36.070249854103245,E,A,113.99479030112893,C,C,C,A,A,32.265832333857645,0
Single,Bisexual,Buddhist,50.61279862284588,38.08666926435034,29.06112694931993,52.104367433715225,33.687179370704634,D,B,100.24014704782292,C,A,C,C,C,13.841897734030754,1
Divorced,Homosexual,Other,-94.17855847250487,-12.155072826439046,-103.13927139363966,73.83225956240283,-74.58835277113972,D,D,86.09558566134604,C,B,E,C,E,-3.958201879764109,0
Widowed,Bisexual,Buddhist,27.00746276927845,-27.568024205931735,-326.8800349907493,118.15123717106009,74.31575442115789,C,B,-1.119574260721677,D,D,E,C,D,53.068050583149684,1
Married,Other,Other,43.599237153967465,48.60270702888167,-33.575008138707155,50.7507538639444,-98.34936348054975,B,C,34.96600216909638,E,C,E,D,E,-51.252273522583835,0
Married,Bisexual,Christian,184.0500906802389,158.76453101306473,-89.96651025050029,-1.6077996642617904,11.243382519914137,D,D,-9.959141258638464,A,C,C,E,C,171.85491157550857,1
Divorced,Heterosexual,Buddhist,-73.7942947505518,-108.85048817133173,-60.27464040434987,20.63401213883235,104.69971753897039,C,A,123.94898328925794,D,C,E,D,A,-0.5039085654462229,1
Single,Homosexual,Hindu,37.20384726903166,-74.59988117732436,-82.47012021690541,-5.382845778120642,-105.33103074734296,D,E,-21.54318666106625,A,E,B,E,E,-78.7712067472406,0
Widowed,Bisexual,Buddhist,3.154809661512236,97.8941541461668,-11.041572477572535,34.85630301339107,-66.7954091249313,B,E,80.92138962012297,B,B,A,E,B,-152.6298322126174,1
Married,Bisexual,Hindu,-251.00180198325654,-14.390521811047496,109.62930395417571,187.41085722621904,-90.66759580071285,C,D,128.15605510797207,B,D,A,C,A,100.66876809425138,1
Single,Heterosexual,Muslim,185.01468131189336,33.509380378608626,68.23695463210099,-49.489599915491254,-61.82940108901015,C,B,-1.9572187558841485,A,B,A,E,E,65.76704656873522,0
Single,Bisexual,Muslim,87.72357134867995,41.3504285015289,-131.74823406644984,-121.46201050006893,-1.8455091183891077,D,D,14.475957923730448,C,B,C,E,E,-50.32210397334865,1
Single,Homosexual,Buddhist,84.44951769286449,-23.445512373738456,111.11203850756233,201.51833092654624,-110.45092869231397,D,D,-0.4081544340659266,D,A,D,A,E,-39.133642515516485,0
Married,Heterosexual,None,139.6918423689469,-16.210700620371643,-75.15505212741186,-203.07451110606448,-45.25775761223243,E,A,-25.47807333808545,B,B,E,B,E,-17.623749461120592,0
Married,Heterosexual,Muslim,-59.844503846951255,142.33207209367933,-79.47855400825306,-58.861163696787,-226.7335883374876,C,E,-25.904720663841747,C,B,B,A,B,53.44571676757223,1
Married,Homosexual,Muslim,-63.37313004078921,-229.4026297582747,-64.87618624436608,-108.04955270420112,72.92671269654434,A,D,79.13025437718294,E,D,B,E,D,-95.75641123468786,0
Widowed,Heterosexual,None,-4.911178493300343,16.43248495586166,232.49363674976408,115.71284139712954,-42.476367556406394,D,B,-12.108935607476196,B,D,A,B,A,-131.7988503799296,0
Divorced,Other,Buddhist,-50.07618499777814,-85.92770349902582,-55.01468600390802,46.544693443220716,-86.65859263865038,D,C,186.8230996265457,D,A,A,C,C,129.0082625861756,1
Divorced,Bisexual,Christian,-72.84368840972768,-159.2684570228986,97.64950599251748,155.49619716496792,-80.69118294747955,B,A,99.00616458014501,E,A,D,C,B,-69.64968252365192,0
Married,Heterosexual,Hindu,-20.76823973105468,-12.989278549288544,106.64250354976188,84.90804428730735,-5.0424714751985515,C,C,-113.96850301703114,E,B,C,C,D,-63.32248696016298,1
Widowed,Bisexual,Hindu,126.18755450386958,167.55076524975547,-17.56051923181528,-136.3875276600703,33.61723447539605,B,B,10.182062055997736,D,D,B,D,D,160.10306967543053,0
Married,Bisexual,Other,140.8630176444713,78.99096254021217,-24.144613057596402,149.88940664171565,-81.29328802535592,E,D,110.20597228434394,C,C,C,C,C,44.763108054912735,0
Single,Heterosexual,Buddhist,49.37448907052041,-230.90009050404458,-66.53965507255968,-78.50901277004934,55.50886387825099,D,D,-221.99128465832678,C,A,B,E,B,-23.986876443147402,0
Single,Heterosexual,Jewish,177.83200628737325,-78.08716120006993,104.4595499753865,8.484658588812541,-55.67852431797164,E,E,-25.517429243146662,D,B,A,A,D,55.596948223183276,1
Widowed,Heterosexual,Other,-132.05752292923364,-139.1133933919458,-86.97116291682158,115.99386458294185,12.878260648303922,A,D,50.64002704528019,A,C,A,B,E,-59.34910695553379,0
Married,Homosexual,Christian,59.38325957958695,-77.32579894006523,-62.72130689061601,11.690234228006942,-97.73571184494988,A,B,-142.9209090780591,A,B,A,B,E,-22.397880042340454,1
Married,Bisexual,Hindu,-33.582577193540466,2.7365754431006457,-239.91559244404206,93.2262092267195,72.52685510642154,C,C,-104.0864166385311,C,B,B,C,A,99.43017624726949,0
Widowed,Heterosexual,Buddhist,-61.11688395479713,44.63436620404708,-16.139184991861683,-58.373234816171795,49.01135401052998,C,A,-75.83937994709979,E,A,B,E,B,151.81258076412325,1
Single,Homosexual,None,-46.08538387947053,138.3476635342754,-69.61473140017723,134.12206379326759,-145.38599223531136,B,E,186.3883341134077,D,D,A,D,D,-168.7218142398617,1
Single,Heterosexual,Christian,-66.30819719462217,35.23347004070795,172.23186577491254,-67.28757351902783,38.94085447371297,B,A,48.61175142162159,A,B,D,C,B,-190.6781316273382,1
Divorced,Bisexual,Christian,263.57279708676566,-45.38071523930384,87.98660652320255,-87.96718904480059,-172.80445250357815,C,A,16.3669295346478,A,D,D,E,A,140.49182448883053,1
Widowed,Homosexual,Other,-46.917663252383754,62.707360202603425,-27.459408340836788,-91.77346201459267,-57.47477704504323,C,C,98.61478123988043,D,C,B,B,C,244.4756369758598,1
Divorced,Bisexual,Buddhist,31.204013634611727,7.702077889833155,-164.25504824433364,16.544346018802397,66.43921552959527,E,D,-30.412801092133073,C,D,A,B,A,-34.67079791041744,1
Married,Bisexual,None,-7.94962775046547,-9.102092038118927,-24.031802406384134,-7.047961636944176,-218.31957888290904,D,A,-130.80460154573495,A,C,D,C,A,-145.50067764717653,0
