AgeGroup,sex,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
51-65,Non-binary,Other,E,B,32.88152733339015,-181.43381612770497,C,129.32206271140015,A,C,38.521966935410546,1
51-65,Other,Jewish,C,C,36.616899441716455,26.007967009557557,A,-152.31659090393595,D,D,-73.5023333288074,0
36-50,Other,Jewish,A,C,127.56702232571418,13.665648706075508,E,-107.54765567079967,C,E,22.2933994697604,0
18-25,Other,Hindu,C,B,-5.445097546138376,23.7322810550621,D,107.76802101571184,C,E,-53.33611246889814,0
65+,Male,Other,D,B,-43.712093715810205,-137.63869118994768,A,32.95922655681212,B,C,-54.83673122720991,1
36-50,Male,Jewish,E,D,-14.702683821203802,-32.573834869589376,B,14.605929369316515,B,C,-67.51511002161045,1
36-50,F,Hindu,D,D,-35.10854541309713,89.85148657503926,E,127.61184113104103,C,D,160.81951794337857,0
65+,Male,Other,A,A,-24.044771456873466,0.31061644279583067,A,-69.00627704600103,C,C,-9.3142200987255,1
65+,Male,Buddhist,D,B,80.47100709885933,21.863263282990825,A,-126.29678286545216,D,C,145.81452487512854,0
26-35,Male,Christian,C,E,67.31428947072581,-35.26267312086607,A,-68.85134334310553,E,C,69.50811890409581,0
65+,Male,Jewish,C,C,23.02000742575373,-48.33133988365416,A,47.53606796266232,B,A,14.423761559247348,0
51-65,Male,Muslim,D,E,55.96971088805937,-163.61821299811197,B,-130.6712432833483,D,D,-2.3154765565120714,0
51-65,Female,Buddhist,A,B,7.811833671476444,136.45328033881157,C,-155.42286174094636,C,E,1.2501678098055575,0
65+,Other,Hindu,E,E,61.25441094064013,58.03339446966408,B,-141.9271481525868,E,E,-151.17027056396333,1
51-65,Female,None,E,C,-73.4420148905112,-68.43876487728676,A,-42.660917002161206,C,D,-165.0423254829999,1
26-35,Other,Buddhist,D,D,92.27691983649669,-20.481526145307775,B,-31.547611508848654,A,B,35.01389862705619,1
51-65,Other,Jewish,D,E,36.98842736371859,-109.86821561333717,C,-76.38507049023625,A,C,56.61719659689422,0
51-65,M,Jewish,B,A,55.96875168162487,-86.00514654041476,B,131.06988183901763,D,B,194.45955971431528,0
18-25,Male,Jewish,C,C,-50.045414141722034,146.9832658741694,D,-105.79940071679887,B,E,-155.1751685264199,0
36-50,Non-binary,Christian,B,E,-89.43437365839372,60.99243740211983,B,48.06079144949568,E,E,-89.13238520228236,0
26-35,Other,Buddhist,D,B,18.626292455189084,188.81112373486536,C,-223.44206881753655,C,A,-138.97148818775332,1
26-35,Other,Hindu,A,A,25.988131225533884,-41.66188619092209,C,141.31267583891943,D,E,87.33236586717855,1
65+,Male,Other,D,A,-54.24772666224429,-81.66698588671237,C,24.980035179995543,C,C,-123.94873262829064,1
51-65,F,Buddhist,C,E,-17.03654504044349,-101.52775592802416,D,-88.58386453942697,E,A,-66.37647588703723,1
51-65,Other,Muslim,D,D,130.15667700082435,33.08612664832092,C,163.90262421592655,B,D,15.947726424098867,1
26-35,Female,Other,B,A,-116.40322370009872,-75.50603465999217,C,31.019323101902547,E,B,187.1365436693667,0
26-35,Male,Christian,E,B,-20.598941084715673,23.15631971475626,A,90.30075321084978,B,E,-55.107424961702435,0
65+,M,Other,C,E,-123.71973188985332,19.780074286195706,B,-46.51606656382446,B,A,-35.56134864502296,0
65+,Non-binary,Jewish,C,A,-34.88956278754527,-29.33584225239113,C,-52.280501392681025,B,A,-40.146825820483315,1
26-35,M,Muslim,C,B,-130.27430022360647,2.8692202550543016,D,201.29747080662906,D,E,-24.08127869979341,0
51-65,Non-binary,Other,C,A,-86.91901386250836,-43.17375543009151,D,-6.847845154572961,A,E,143.95721072489195,0
65+,Non-binary,Hindu,C,C,-72.68370962327737,74.82012124925869,A,-265.67712368855905,C,D,-62.167353882394934,1
18-25,Female,None,B,B,143.5473923494172,134.33016404055817,A,-10.474099626137797,C,A,116.68836616977735,1
18-25,Other,Other,C,B,-34.1773407748939,93.76214288162656,D,-179.17332057399616,D,D,132.76904541679158,1
26-35,M,None,D,C,-86.99060925886552,-180.70976454275794,E,-119.46470089567258,A,C,-239.98345677414633,0
18-25,F,None,A,B,-180.47648124463467,116.8503710982049,C,191.3966322741753,A,C,27.343973078440637,1
51-65,Other,Hindu,E,A,-69.86249782602188,-38.81458446168778,D,-171.9417717730751,A,E,-109.22117969524226,1
18-25,Male,Jewish,A,B,-136.7629239627577,-153.20269602939283,C,4.176043294806744,A,D,-146.39738931130518,0
26-35,M,Muslim,A,A,-16.556848047710197,-33.80343560892244,D,70.74444058801005,C,C,-94.2143414626883,0
18-25,Female,Buddhist,B,A,-115.36976069212818,-132.6256975781051,E,80.40709777053273,A,E,-145.73256661225253,0
51-65,M,Hindu,A,D,31.306684322577993,143.72123166746823,B,77.03897592520804,E,D,103.85688603666519,0
65+,F,Buddhist,B,A,-69.43450679112286,-132.25368276320864,B,35.81004470917629,C,C,154.92464146622078,1
65+,Other,Muslim,C,D,-43.04448314646564,-87.79202820262222,B,41.80623306713247,E,C,118.11226548385004,0
51-65,F,Buddhist,A,A,-147.66148217854897,-117.39166214252307,C,-0.7654146615009851,A,A,168.81571245848306,0
18-25,M,Jewish,E,E,141.53934243556236,-40.54322350115998,A,-47.368844697862414,C,C,69.10838594082772,1
51-65,M,Christian,D,A,25.430117332043885,-45.31279974314799,C,96.19107847809566,E,E,-73.46750384964878,0
26-35,M,Muslim,A,D,5.495154539680541,42.954585218932145,C,-177.78153874992574,E,C,41.98517273486538,1
65+,F,Buddhist,D,C,-48.390121974047965,-96.23990893180087,D,59.759705052482595,B,E,103.28343626572772,1
36-50,F,Jewish,B,C,36.721196397094005,123.2569775780861,B,-60.45956300276507,B,B,127.34723452577445,0
26-35,M,Hindu,E,A,73.19895451677247,30.73043634568316,D,-165.03044742847487,C,E,-147.63553378189465,1
51-65,F,Buddhist,A,D,-55.52185902550741,14.539447017798432,E,34.509258146339825,A,B,-18.381818597447648,0
51-65,Non-binary,Jewish,B,C,251.6586409653859,-143.42461091831163,E,-9.005944730566883,B,E,-71.0352103697291,0
65+,Other,Jewish,E,B,37.070384885129826,-10.53705679358316,E,92.78675144962423,E,E,-168.2106605852083,1
18-25,Male,None,B,A,183.6736747581642,60.03583418820762,B,25.584665680044473,A,C,-28.958424721313573,1
51-65,M,Buddhist,B,B,12.139182379379353,-5.557404469730813,E,-119.79717503359699,C,A,-3.732729447016335,1
26-35,Female,Other,D,C,-79.69017945107896,-113.7580986594525,E,62.47202069132259,D,E,89.91049692768644,0
18-25,Other,Christian,C,E,36.450156319440175,5.292301586900412,A,-57.28957073334608,C,A,147.35547511706335,1
26-35,Female,Jewish,D,D,-122.79559813779993,105.60992182038092,A,3.397945226409337,C,E,54.09299818511052,1
26-35,Non-binary,None,B,A,-47.645077144032165,-166.39520191081664,C,109.73153494287469,B,C,33.108625064832445,0
36-50,Other,Jewish,B,D,-74.07692196389321,-95.64050539287248,D,-58.89000035836817,D,D,-136.27559011617168,0
51-65,Other,Other,B,D,-140.49590788000137,154.93591830893072,C,-104.12029234284819,A,E,-63.60287581933422,1
65+,Non-binary,Christian,B,E,29.515514421134974,29.483019445549658,B,-2.2535657970169667,C,C,-177.58713282767903,1
51-65,Other,Christian,C,C,-29.846485981659765,-33.798489166978364,A,84.15155196491362,E,C,-1.1898460177857137,1
18-25,M,Other,B,A,102.59836519637247,-57.36824199058187,B,80.6819468287997,E,E,2.8832275646981507,0
65+,M,Muslim,D,C,-27.66505030602751,5.470805245118484,E,-23.298773254369824,A,E,78.34789918351412,0
26-35,Non-binary,Other,A,A,-111.89136123358094,-96.10263200025511,B,6.268302729847944,C,C,44.239227723038475,0
65+,Male,Buddhist,C,D,-156.72948651618466,102.89405435933503,B,-17.935200692934085,E,C,-187.74049349670022,0
51-65,Other,Other,D,E,43.1277164792149,32.67263473997339,C,67.12410192612165,D,B,36.807688049392425,0
26-35,Other,Buddhist,B,D,30.954634945033593,209.9973729255812,E,136.49514362636145,E,D,-88.42289445846099,0
65+,Male,Muslim,D,C,123.84258963268913,263.86962285993775,E,-41.67062770429519,C,C,-7.364212483102498,0
65+,Other,None,B,E,-14.970750508280982,32.171502342773735,A,-9.861042741983924,B,C,14.979249228934558,0
51-65,F,Hindu,E,B,-220.72125363121583,-13.525102567580888,E,-151.74073443237248,A,D,246.55116449926174,0
65+,F,Christian,B,A,-99.2370502533363,12.11937611718029,E,91.76644733968648,D,A,-48.29688841108412,1
18-25,Non-binary,Christian,B,E,-90.67922714708298,-61.11897050735686,B,11.293482711181529,C,D,-18.051744884798662,1
18-25,Female,Hindu,E,D,154.9698445160369,-24.829046581425505,C,193.51806083369465,E,C,126.06470063261324,1
26-35,Female,Christian,E,B,69.96309171726583,83.73472057302804,C,49.774592337770216,E,B,-12.10426947912693,0
36-50,Non-binary,Muslim,D,E,-168.5467645963266,43.647028731377155,D,-64.4594678249796,E,B,-128.5729779416691,1
36-50,M,Other,E,C,-40.096321409134276,-65.39752816965375,B,-1.6903754231505117,D,C,5.627064264994787,1
65+,Other,Jewish,D,C,146.74588726700873,38.91872574005287,B,-146.18033176995257,C,C,-159.58635541088603,1
36-50,F,Christian,D,A,109.33491144233743,4.6072270122381,A,87.54380119918514,E,C,-13.492872701186528,1
18-25,Other,Other,D,D,-9.47635531932211,79.3695234717501,B,43.18387678071463,D,B,-38.3179448788387,1
65+,Other,Hindu,B,C,119.85390776661984,3.0126141767574004,E,-105.36456511186829,A,B,-118.31596012749807,1
51-65,Non-binary,Hindu,B,A,197.40616512454417,-52.69642537277004,A,-82.17095309192766,B,B,21.61936465136705,0
26-35,Male,Hindu,E,D,-21.730074171418835,-12.804630585597193,A,-106.62993461280249,B,D,-130.3102660198712,0
36-50,M,Christian,C,E,-52.204309991266165,21.9830351240712,E,73.03327561300031,B,B,6.258634239188687,1
65+,F,Buddhist,D,D,-76.96634130991332,47.43581858624896,E,-75.62600364697168,C,B,116.63876216614064,0
51-65,M,Other,D,E,33.13508141918362,160.52794763027265,A,-222.20221240351833,A,B,57.95652129097575,0
36-50,F,None,E,C,32.59050316587272,199.75099561041375,E,-144.15275262936527,D,C,62.64681835635225,0
26-35,Non-binary,Other,D,E,2.4479556934182907,16.42335573342704,D,9.8476380126392,E,A,55.2052363924614,1
18-25,Other,Christian,D,B,-14.199627670241643,-86.82539842465852,D,199.57230866839618,A,B,0.5720156678434224,0
36-50,F,Other,C,C,5.8562073209613805,-50.25893139650323,D,213.39971676595871,B,D,-37.973764616760484,0
18-25,Other,Jewish,E,A,-38.49613452996515,62.9165888850407,D,32.618051796578825,A,A,-146.28415073335728,0
36-50,Female,None,C,B,151.98891029945003,-89.78755665090648,A,-106.51177758736394,B,A,176.03112623129792,1
36-50,M,Muslim,E,E,17.94032837077843,-279.3612935944803,C,-45.82163881275762,A,D,34.556877077418804,1
18-25,F,Other,D,D,159.41179773586535,-38.27768272238431,B,-82.1563793217625,E,E,-140.653179873612,1
36-50,Male,Other,B,C,-74.06849302378744,-77.66557603797781,E,239.4260491651193,C,E,112.15509198296651,0
26-35,Male,Jewish,C,E,98.03963303982637,-50.79345534200321,D,16.790471804731514,D,B,107.32175002558115,0
65+,F,None,C,D,-59.64927951640293,-154.6057140373675,C,-82.9943446869127,E,E,-97.66185153294153,0
65+,F,Buddhist,A,A,-152.22321122966315,94.56598574158141,C,14.50849270901012,A,A,63.3359779076049,1
65+,F,Muslim,C,D,-42.235972451562,51.920559231869944,A,-21.03777009483184,D,D,113.20715003300339,1
51-65,Female,Jewish,A,D,-130.53868322716008,-117.52478280144551,A,48.60093098705462,A,A,67.40071102157543,0
65+,Non-binary,Jewish,E,B,-260.0409977448277,-129.8795841639564,E,-20.476059509923047,C,A,1.4557355095337141,1
65+,F,None,A,C,-38.16010334807828,-24.499088341868703,D,6.74386197168008,B,E,58.831747054091565,0
26-35,Female,Other,B,B,-165.21324520027937,119.67430697417518,B,-47.122082179980765,C,C,-76.82350578049297,1
36-50,F,Buddhist,D,E,-2.758076528247646,105.90192336112021,A,-131.33218495801373,B,E,-66.3595939989834,1
36-50,M,Buddhist,E,A,-147.70813797898762,28.93266451791258,C,-44.529183671743375,E,E,33.416221094228106,1
18-25,Non-binary,Jewish,B,E,118.53218211648941,10.783557717052462,C,29.520440867192892,B,B,88.9775064784587,0
65+,M,None,E,B,-68.75113663746465,-90.78109447400612,B,87.58985736053107,C,D,176.28186048408162,1
26-35,Other,Jewish,B,A,-72.28747804267891,140.23805801152398,E,-19.987137445380792,B,A,42.59722238837165,0
36-50,Female,None,E,A,130.515573069298,88.00920232260377,C,68.68442345475499,C,C,79.07924289082418,1
36-50,F,Buddhist,E,E,-20.160766638842592,235.12963340737127,C,212.86797687640373,E,E,-67.57466037069693,1
26-35,F,Buddhist,C,D,-6.895917480486349,14.089953078411801,C,38.4736731858758,A,B,64.98119627846,0
51-65,Non-binary,Christian,D,D,-69.43455492520134,-67.21181719456094,A,-190.44394609564398,E,B,-80.44016573639257,0
65+,Other,Other,B,A,-100.19799918395312,-142.00366239789497,D,54.78754303345043,B,A,-121.01342021208494,0
26-35,Non-binary,Buddhist,E,A,-11.114044056848206,-33.521006305793165,D,-82.59146957929605,C,D,-64.70753013049152,1
65+,Non-binary,None,B,B,-136.95274691275804,-207.74707482404187,D,-13.41320167620358,B,B,129.11688939130372,0
26-35,Male,Hindu,B,C,25.503348684842525,47.3916769898971,A,107.9548898792005,A,B,288.0518766699946,0
26-35,Female,Christian,C,A,209.29043322049182,-137.57997650755524,B,-137.21628220845662,E,D,50.99268398249943,1
65+,F,None,D,D,81.01179502420644,-55.79845285421645,C,-34.1192071624423,A,D,-227.84357075845952,1
51-65,F,None,D,A,-6.980161376187722,-20.30130224247455,A,-39.177723273678325,D,C,-65.38700712803809,0
26-35,Male,Buddhist,E,A,-17.060750432912215,150.00419552592302,B,-96.9026159440316,C,B,-77.78361617242247,0
51-65,F,None,B,E,-134.06970352004285,29.53111643784053,B,37.54981920050182,E,B,55.46736945285245,0
18-25,Female,Muslim,B,E,223.85747138921408,20.73407704278092,B,-175.9022310118297,D,A,29.851214508346008,0
18-25,Female,Jewish,D,B,-20.1461093487794,54.397470009931425,A,-55.4351906314477,E,D,-220.1156486225597,0
65+,F,Buddhist,E,C,34.769880938054335,-126.46218042940565,C,-11.270918901866654,C,D,129.96019477049424,1
65+,Female,Muslim,D,C,-91.05896251871017,-91.92918229425455,B,-296.4269737102332,C,E,43.68075634610651,0
36-50,Non-binary,Other,D,D,-56.58192276802719,-34.070107328194915,D,-117.60590962611641,E,D,13.845719209204013,1
51-65,F,Hindu,A,E,78.30123906723702,101.87317690151849,B,6.612474268593492,A,D,5.887058951338052,1
26-35,Other,None,A,A,146.93098709891305,-36.635695304200475,E,-204.32684000442185,A,C,212.7405938788218,1
51-65,Female,Christian,B,D,149.28964574091364,-88.97731469320746,B,26.207263922383707,E,C,83.16371791066177,1
65+,Female,Other,A,A,0.6302856638468274,162.02733802842988,B,-103.45394266639491,C,C,88.38847205969401,0
18-25,Male,Jewish,A,A,-54.53164181280663,39.403878337639384,B,-129.27862791318833,A,E,103.0906375177628,1
65+,Female,Muslim,A,C,-68.43582454216785,-30.346446612400747,D,-95.02767004934644,A,C,-91.28559979808179,0
65+,F,Hindu,E,A,-72.92770617522186,-31.694346990098925,B,-38.62071617747552,E,D,-15.323637328894721,0
51-65,Male,Jewish,E,A,44.608118646988956,-15.114923871936773,D,72.0626811936023,C,E,56.6945196416047,1
18-25,Non-binary,None,C,C,-218.6577715895611,11.918764186279649,E,-6.382445076936895,E,C,67.12641211722932,0
51-65,M,Jewish,E,A,45.45778763132157,50.53562061473647,E,3.0489054960055584,D,D,81.46253238231596,0
65+,Non-binary,Muslim,C,C,14.055664331398301,208.78197638242253,B,-54.86186218618519,B,D,-124.77896822728793,1
26-35,Other,Buddhist,D,D,-40.042160520944655,111.29105744167606,A,-57.643579851778014,A,B,39.70754443039672,1
51-65,Non-binary,Muslim,E,E,52.33525921926089,11.98146542173049,D,-71.61575139766914,C,D,-14.053732952886488,1
51-65,Male,Other,E,B,147.49284099881683,56.351151295450876,C,42.038962145479346,A,D,-48.44398872592934,1
51-65,Non-binary,Hindu,E,D,-128.70535220493161,-14.054005216602242,A,-96.27378809483011,A,E,-211.176935649057,1
36-50,Other,Christian,B,B,172.06551782660188,-3.0738511210430564,B,-5.819850353005966,C,A,-64.60622857068728,0
65+,M,Hindu,C,B,8.673631570885657,-88.36005714522639,B,57.32197751014439,D,E,18.676157395576844,1
18-25,Other,Hindu,C,B,-56.24843735893311,20.026952064775898,B,-45.9703256640793,D,C,71.4573553011894,1
36-50,F,Buddhist,D,A,88.67095096671336,193.65314960748378,D,-21.30197624567643,D,D,49.04865376769987,1
36-50,Non-binary,Other,E,B,29.53416417212979,-85.82383969873837,C,155.31136307366808,C,B,144.23333649772619,0
36-50,Female,None,E,B,-123.44205506626551,-36.39942547425806,E,41.177874740807646,D,E,48.0951375662177,1
26-35,Non-binary,Buddhist,A,E,129.61186644956567,147.51182515632132,D,136.5165277160837,B,E,32.03012226567486,1
26-35,Male,Jewish,E,C,-65.55135911421964,-45.47455196204914,E,-87.63803438976976,B,B,69.67506392843707,0
36-50,Male,Hindu,A,D,28.10173402018325,-94.02057929337919,B,106.05131345694775,D,A,-71.03739089063664,0
65+,Male,Muslim,C,C,67.28943411181143,-104.37770669242326,B,112.78227795135723,E,C,-2.1695387595945066,0
26-35,F,None,A,D,-44.90925424766121,28.964419572974787,D,105.15448217683416,A,A,24.649968625069825,0
18-25,Other,Christian,E,D,-19.56100549528217,108.90380929581684,B,77.20461580809979,C,C,74.21415174017022,0
65+,Female,Hindu,D,A,77.66870296869837,129.61158190583487,B,-129.5612270331175,E,A,100.83464959914126,0
65+,Female,Christian,B,C,-125.8375932544831,-69.17042441133921,C,-49.83335947592866,C,E,40.94067051094719,0
26-35,Non-binary,Buddhist,E,A,-11.454573175165216,-131.06510089496163,D,-48.8751105768411,A,C,60.9069578232645,1
26-35,M,Jewish,D,A,-100.7258714072874,195.68672224302202,C,19.93403163320098,A,E,-64.11429070728238,1
65+,Male,Hindu,B,D,-38.38760494427127,27.13716637248626,C,112.42644683974056,C,C,73.05887314939262,1
26-35,Male,Christian,E,B,16.968297055151783,-27.218292267807882,E,-150.90345589225268,D,C,-4.445633218046488,0
51-65,Female,Muslim,D,C,130.88725351644712,-34.2235948185181,A,19.276298356930084,D,D,35.70564732699931,0
18-25,F,Hindu,D,A,-53.888993918617835,-27.140461370648367,C,4.197664455314485,A,A,90.75670070832584,0
36-50,F,Hindu,C,A,92.5259021879784,-11.29286933922286,E,3.369334853103013,D,D,121.75752825221338,0
26-35,F,Jewish,B,D,-53.37043961066825,17.486387394678086,D,36.38001169063065,B,C,-101.88390028664853,1
36-50,Male,Christian,A,A,21.455364234512935,-133.36903649203197,B,-32.84026520457896,C,A,-81.98620049962561,1
26-35,Non-binary,Muslim,B,E,37.46281872539965,-34.134048049644846,A,269.4328515990432,A,A,97.45100690603866,1
65+,Female,Other,C,A,-49.05367425918832,67.21526594629731,D,-151.03599255616106,D,C,-71.08107314090513,0
18-25,F,Jewish,E,D,-192.0499584898732,-69.23689680852608,B,-126.93103112651605,A,C,23.501595683560854,1
65+,Female,Muslim,E,D,-42.73237003124192,92.80760227871957,D,-97.20831883925281,B,A,2.6687812032165903,1
51-65,Male,None,E,B,-32.03624194976404,19.427575783263475,A,-43.79466715192339,B,D,-27.354180516793324,1
51-65,Other,Buddhist,C,D,0.20314275641455729,-252.42009449471473,B,242.88006115802582,A,C,41.053273502753505,1
36-50,Other,None,B,C,64.76277251089707,80.53706934805511,C,13.9122154025074,B,C,18.755214166079373,0
36-50,Non-binary,Muslim,C,A,26.219040964735708,3.199238918573935,D,-49.8863208357125,A,C,-48.591185083527286,0
18-25,M,Jewish,A,D,-59.25047012676232,105.14511311046763,D,2.186317977633887,E,D,-23.507897605009408,0
36-50,Female,None,B,A,48.683833426325805,-147.21479619149903,B,-58.09223252109585,D,B,-192.9304183262334,1
18-25,Other,Christian,E,C,-62.01056597646703,127.02520471831768,B,-125.06777335580743,A,D,-107.03080903666493,1
36-50,F,Jewish,A,D,-72.99913026325393,114.11518673958429,B,-39.322915009167296,B,C,-58.323293053920786,1
36-50,F,Jewish,A,D,156.6817736305507,35.48850132494963,D,198.2964184115492,D,B,147.4612824871548,0
65+,Male,Other,C,E,96.17361933441494,72.76564937379723,B,-35.97950666680567,B,A,-39.099513914639,1
36-50,Male,Buddhist,C,D,110.33820616359912,-80.85351278409783,B,207.96825549132444,E,E,66.28065211345647,1
65+,Female,Muslim,C,D,51.42461529147899,-4.18257529909043,D,-61.67354140115061,B,B,20.285497205560894,1
51-65,F,Hindu,E,E,-57.18487979059659,-46.435220034075925,B,-78.25946718087664,D,C,48.22590036895626,0
26-35,Male,Muslim,A,D,-96.866404919979,45.11796340250734,C,-87.76540852780388,B,B,-195.27526259689083,0
26-35,Female,Jewish,E,D,55.419129020099064,-116.18790454597179,E,-102.05922226717227,A,D,-251.81398188192833,0
