birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
19,A,D,-50.89003475650651,E,B,0
72,C,D,181.15506339995912,A,D,1
45,A,D,43.11609150894222,E,B,1
50,B,E,-67.89633537632805,D,D,1
61,C,D,138.72406403613766,A,D,0
42,A,D,42.659229163848636,D,C,0
38,B,E,-84.26354149361116,E,E,0
44,D,E,99.62984279926243,A,B,1
79,A,A,14.023130948108381,D,A,0
73,D,C,7.583413765228364,A,E,0
35,C,A,57.23439163624812,A,A,0
54,B,A,-81.85851017472862,A,A,1
19,E,A,155.10243091286523,E,A,0
55,A,E,96.77070148520318,A,E,1
18,B,E,-201.58198947578322,A,A,1
69,A,B,-53.73151990637221,B,B,0
48,E,A,56.66506483024347,D,A,1
65,D,E,103.97850097345716,A,A,0
66,D,E,254.53684419661536,A,B,0
24,D,A,75.98029597259239,A,D,0
71,C,C,61.96479750905489,C,E,0
78,A,B,93.10924006664975,C,A,0
78,C,A,188.3322070176514,E,E,0
68,B,E,3.875963981662807,C,D,1
36,B,B,86.28841943973407,B,D,1
24,A,A,40.83649102008193,A,D,1
45,D,C,-93.23681043396729,D,C,1
33,E,B,76.17317431694885,A,E,1
62,B,B,-36.70750142053617,E,A,0
18,D,D,-49.65754065800339,C,D,0
33,E,E,-249.33146572631526,E,B,0
62,B,D,-101.32683917960246,B,A,1
69,E,C,114.76460822435368,E,B,0
61,D,E,-124.85217585249661,A,D,0
49,B,D,-160.83672976435966,C,A,0
41,D,A,98.02309992298636,C,C,1
75,E,C,-38.18801927471354,C,A,0
53,C,D,33.39191176148417,A,D,1
37,D,E,68.47698566182316,B,E,0
65,C,C,-40.37736936136021,B,C,1
22,A,E,57.54320723309142,E,E,1
73,C,A,-45.97346281087871,E,B,1
34,A,B,182.06706615638103,A,C,1
25,B,C,-71.92869488236212,D,D,1
21,D,B,-125.38558548662952,E,B,1
74,C,B,104.16768698624499,A,E,0
40,D,E,36.78759635561925,C,E,0
72,A,C,55.690308781993366,E,D,1
67,B,A,-47.594565413321966,A,B,1
56,D,C,-127.28782375198435,B,B,1
36,A,A,1.7438949780437054,B,E,0
51,B,D,-20.47963382253887,A,A,0
74,D,B,146.49855852798746,A,E,1
65,B,A,149.6676868847041,D,B,0
65,D,B,54.84977004784065,E,C,1
59,A,B,-49.46328824171718,E,D,0
77,C,E,44.17430603601955,A,C,0
67,C,E,-171.78090967364423,B,D,0
79,C,B,23.337800272585234,C,B,0
37,C,E,-54.4738819421314,B,C,1
47,B,D,122.83372129038766,B,E,1
74,D,B,-14.51711813704616,A,C,1
69,D,E,192.14364577835534,C,B,1
52,C,C,38.73717075648045,D,D,1
55,A,D,-111.32317452996416,E,D,1
69,C,D,-46.68362789975723,B,D,0
23,B,E,168.2030134506775,A,A,0
32,A,E,-7.1557224591475705,C,E,0
25,C,B,-82.29148373621243,D,E,0
33,B,C,-91.36752432818724,B,B,1
78,C,B,-5.4270036364661305,E,C,0
35,D,C,171.65008913562863,E,C,1
79,B,A,38.01261431638369,E,D,0
79,E,B,-34.83315330221185,D,B,0
46,A,E,-98.61562020216937,A,A,1
64,E,D,204.46608662469748,B,C,1
69,C,E,-77.07707076468265,E,C,0
60,E,A,40.886901184734114,B,A,1
27,A,E,102.58659658708757,D,B,1
39,B,C,44.94759859837372,C,B,0
72,C,D,-160.58992352768297,A,A,0
38,B,B,175.24164380199622,A,E,0
62,E,B,-45.489283995051785,A,A,0
37,A,D,67.75746211669382,D,B,1
43,C,E,224.05456110975672,D,C,0
29,A,D,-138.70434461399222,D,D,1
27,A,B,142.33425124313035,C,B,1
79,A,D,-42.28079489583869,C,C,0
36,A,B,-188.73294653184146,E,A,1
62,A,A,-86.31244040946775,D,A,0
65,C,E,134.47969215851813,B,B,1
69,A,E,-58.903072599322726,E,E,0
77,D,C,12.661712765833427,A,E,0
44,E,B,-8.783283120748832,D,D,0
64,B,D,77.75695933180774,B,C,0
38,B,B,58.9676326214481,E,B,0
79,E,A,-38.174475594868795,E,B,0
73,D,A,177.1787638133889,B,C,0
19,D,E,-25.46287012579943,E,A,1
51,C,B,101.19652064419935,A,D,0
41,A,C,-68.99060492943204,C,B,1
21,C,A,-65.35821076163015,B,E,1
27,B,A,-171.5107029137027,B,E,1
46,A,A,122.08040113523357,C,E,0
22,C,B,-16.645835071666855,E,C,1
61,C,D,-31.880169771884315,E,E,0
76,C,D,-49.889036881900935,A,E,1
38,E,C,92.81412644584282,C,C,1
67,A,E,-9.930212601320719,E,C,0
57,D,A,-29.49287482808377,C,C,1
35,D,D,44.50910693646883,C,D,0
46,E,E,-6.615693052951088,C,A,0
37,D,A,-41.4575655894736,E,D,1
30,A,C,64.31268913203726,A,C,1
20,B,C,74.93770764091921,A,C,1
41,E,E,131.6647037954695,E,B,0
29,B,D,-13.25529878133074,B,E,0
31,D,D,30.156071457711715,B,A,0
25,C,E,-59.83451488491912,C,A,1
66,C,D,54.603061733723955,E,C,1
49,C,C,10.447200822664,D,B,0
39,C,C,-51.93960390456759,A,E,1
41,C,D,-56.96971776845462,E,B,0
31,E,E,98.22746643024715,E,E,0
59,E,E,-24.650929681815683,B,B,1
53,D,C,-56.56105174677949,D,A,1
48,A,D,-42.39052351384467,D,E,1
50,D,C,-159.93265262855948,C,E,1
59,D,E,55.40051583438815,C,A,0
76,A,B,112.59678158704425,B,D,1
53,D,E,-96.82833087634684,A,D,1
71,E,A,-17.718778602557034,D,E,0
30,D,B,63.37501824788592,D,B,0
26,D,A,84.67605314975535,E,C,1
44,C,B,73.44192983655725,D,E,0
45,B,B,-39.65452817321686,D,B,0
57,C,B,-91.32545284461399,C,C,1
55,A,B,-54.75557671413749,E,C,0
33,E,A,-105.72845790901569,E,D,1
64,A,D,20.368551036058903,B,D,1
28,B,E,-67.59495185301624,B,D,1
73,D,E,-91.37374211849537,C,A,1
63,A,C,-159.4587687671675,B,C,1
60,C,A,174.05539257926537,C,C,0
48,E,C,5.036369454251384,C,E,0
63,B,A,37.174729492925024,A,E,0
44,B,D,11.11248351041219,C,D,0
44,A,D,4.369151173493367,C,E,1
44,D,E,22.75436409366323,D,E,1
53,B,B,-59.757899236733834,E,C,0
